lag_ps,Li_A2,Zr_A2,O_A2,Cl_A2
7.500000000000000000e+00,1.649976654542506083e+00,1.907373987546981120e-01,1.773199011239076084e-01,4.359801207378671273e-01
7.600000000000000533e+00,1.658140504715957642e+00,1.902066853602232543e-01,1.779413496289931340e-01,4.386648513400844274e-01
7.700000000000000178e+00,1.667439560998865256e+00,1.910090484563139734e-01,1.787808259137788625e-01,4.396865643177224614e-01
7.800000000000000711e+00,1.678233600545237625e+00,1.924552127223104203e-01,1.794690658881305245e-01,4.420207435752935843e-01
7.900000000000000355e+00,1.687405191603226662e+00,1.935549931764426745e-01,1.788950705380653317e-01,4.440998329019821833e-01
8.000000000000000000e+00,1.696733544353878020e+00,1.944531706299779394e-01,1.786215869024467273e-01,4.467335671974288491e-01
8.099999999999999645e+00,1.705459175006574402e+00,1.957681397580718907e-01,1.803042573633497903e-01,4.488945507124795786e-01
8.200000000000001066e+00,1.715506812101936118e+00,1.970381964887301385e-01,1.820415512875680486e-01,4.505729941533059835e-01
8.300000000000000711e+00,1.726917677063095180e+00,1.981296486449142524e-01,1.849339599980546200e-01,4.527732381818823648e-01
8.400000000000000355e+00,1.735727984461801432e+00,1.992283685017934569e-01,1.850262806963953177e-01,4.560999540625576554e-01
8.500000000000000000e+00,1.745241111019990798e+00,1.997414954999981729e-01,1.863525330804748914e-01,4.565995104327513210e-01
8.599999999999999645e+00,1.755987199187198256e+00,2.004155800140858812e-01,1.879759518540263519e-01,4.566274294600089489e-01
8.700000000000001066e+00,1.762830708218701137e+00,2.001221525761401887e-01,1.888452411474710879e-01,4.577086197634742115e-01
8.800000000000000711e+00,1.771180383162001437e+00,1.992976229379684328e-01,1.880084288582499208e-01,4.578121003208143747e-01
8.900000000000000355e+00,1.774627982723839592e+00,1.981492690650610011e-01,1.871498146354614311e-01,4.567571867005216224e-01
9.000000000000000000e+00,1.780711813174551850e+00,1.961017138005634042e-01,1.849781057595726586e-01,4.547645805756428961e-01
9.099999999999999645e+00,1.788903781136993443e+00,1.951827298103123720e-01,1.855240750114142412e-01,4.550998260147380847e-01
9.200000000000001066e+00,1.797350261363640067e+00,1.944881835506409862e-01,1.830219690179118730e-01,4.553750587219852486e-01
9.300000000000000711e+00,1.804608719909774894e+00,1.952240682150198636e-01,1.848443973516179784e-01,4.574749261598337058e-01
9.400000000000000355e+00,1.812712778024973215e+00,1.967481880371981240e-01,1.857967058042815367e-01,4.611492765690516360e-01
9.500000000000000000e+00,1.822614774976466290e+00,1.985209551937122952e-01,1.857097471927549870e-01,4.637419120900890812e-01
9.600000000000001421e+00,1.832453733064182355e+00,1.999887221559241424e-01,1.863084873085114612e-01,4.654200529934471309e-01
9.700000000000001066e+00,1.843038354307588333e+00,2.015877558299051797e-01,1.898981883067329957e-01,4.678141532213396792e-01
9.800000000000000711e+00,1.852827936912070150e+00,2.036261462145922962e-01,1.909319646304209750e-01,4.708388040640655858e-01
9.900000000000000355e+00,1.863295654822243241e+00,2.055838760184147129e-01,1.921073020263670827e-01,4.728891524192934126e-01
1.000000000000000000e+01,1.871632013348556889e+00,2.064216432324412209e-01,1.924493193310865824e-01,4.747988953075851226e-01
1.010000000000000142e+01,1.881941461422309114e+00,2.060567223958544858e-01,1.933260248092472100e-01,4.752908349810883726e-01
1.020000000000000107e+01,1.889837665026630198e+00,2.043187026031011155e-01,1.915756936297959567e-01,4.731936006903438852e-01
1.030000000000000071e+01,1.896108251109497544e+00,2.034979593326815828e-01,1.910026493528903524e-01,4.717027638563612291e-01
1.040000000000000036e+01,1.904515366587038239e+00,2.024675208931746018e-01,1.899952974086175361e-01,4.704010265584815942e-01
1.050000000000000000e+01,1.911563229788253437e+00,2.013084045217918561e-01,1.896720227108392998e-01,4.699437428278858131e-01
1.060000000000000142e+01,1.919970274736941596e+00,2.008893765892361682e-01,1.900110213217148514e-01,4.708502012233676814e-01
1.070000000000000107e+01,1.927281371304130575e+00,2.011310497204777670e-01,1.898443515299259310e-01,4.709388337959543036e-01
1.080000000000000071e+01,1.934525565948219006e+00,2.019951819140453630e-01,1.906945742524213117e-01,4.722165284662582230e-01
1.090000000000000036e+01,1.941414299804811616e+00,2.028522202354357540e-01,1.918037858886582903e-01,4.729683004411668334e-01
1.100000000000000000e+01,1.946699071303023665e+00,2.025089765777872697e-01,1.919768579448771217e-01,4.729754242995147240e-01
1.110000000000000142e+01,1.953026725645033990e+00,2.017353822096019933e-01,1.905742508310270811e-01,4.721966122483053918e-01
1.120000000000000107e+01,1.961280377630914895e+00,2.015061240274132748e-01,1.886546047966411177e-01,4.725099228959422359e-01
1.130000000000000071e+01,1.971087371023668489e+00,2.023891925291715077e-01,1.892054156417184718e-01,4.748065836959995401e-01
1.140000000000000036e+01,1.979233471212767714e+00,2.036361509137951942e-01,1.884027708551136437e-01,4.783779369553813887e-01
1.150000000000000000e+01,1.989275002458598784e+00,2.050849774945638915e-01,1.887430305911118322e-01,4.803896122255034151e-01
1.160000000000000142e+01,1.999448169580659407e+00,2.067987883981397268e-01,1.918929993443926618e-01,4.827158641630840963e-01
1.170000000000000107e+01,2.011376883842520780e+00,2.080154987748595585e-01,1.927212657879975588e-01,4.846034809246742570e-01
1.180000000000000071e+01,2.022699140111034133e+00,2.082033447996346209e-01,1.929543670886793294e-01,4.861746836261652827e-01
1.190000000000000036e+01,2.032902238659207050e+00,2.076442167734841027e-01,1.942638654199570214e-01,4.873180940456102173e-01
1.200000000000000000e+01,2.045498704921167477e+00,2.071397717534907978e-01,1.940715142891424050e-01,4.889277874688970904e-01
1.210000000000000142e+01,2.058464049126706108e+00,2.075348136899317630e-01,1.940895160448806167e-01,4.896447621651414117e-01
1.220000000000000107e+01,2.069468988548081256e+00,2.078952466010901834e-01,1.952401083439213036e-01,4.904730895488423892e-01
