lag_ps,Li_A2,Zr_A2,O_A2,Cl_A2
2.400000000000000355e+00,8.399001142736588488e-01,1.784217711888413105e-01,1.651589101343769461e-01,3.594528159431600312e-01
2.500000000000000000e+00,8.518906131992901587e-01,1.772992043351360736e-01,1.638279801473106201e-01,3.588733443218050656e-01
2.600000000000000089e+00,8.599253241468506337e-01,1.756887879291554322e-01,1.632615657213008498e-01,3.575599472325295403e-01
2.700000000000000178e+00,8.679045236418615472e-01,1.738922111449324182e-01,1.615290816097270099e-01,3.556150613940053384e-01
2.800000000000000266e+00,8.734117007492755436e-01,1.713282698385179825e-01,1.583631885439954201e-01,3.519028115389887246e-01
2.900000000000000355e+00,8.793721202561346484e-01,1.693715097496378275e-01,1.569172838700168549e-01,3.504657636746762450e-01
3.000000000000000000e+00,8.894946713671103566e-01,1.686695591150320084e-01,1.567525295727740797e-01,3.500898272718261373e-01
3.100000000000000089e+00,8.972974054122725418e-01,1.687021078013084818e-01,1.563753863047678827e-01,3.500484528973701326e-01
3.200000000000000178e+00,9.002015721279107430e-01,1.686763219319200868e-01,1.545123280062724036e-01,3.497724601753871565e-01
3.300000000000000266e+00,9.079589102433595071e-01,1.691884600350417878e-01,1.540489511424247004e-01,3.520067337281216902e-01
3.400000000000000355e+00,9.161901264116176780e-01,1.719541527587241381e-01,1.573080455417362467e-01,3.570567180111446359e-01
3.500000000000000000e+00,9.252598042483447527e-01,1.741015989075888060e-01,1.579032164576515129e-01,3.605532066184477524e-01
3.600000000000000089e+00,9.281481094943438981e-01,1.750328574802103021e-01,1.599932324495131619e-01,3.609252962651265384e-01
3.700000000000000178e+00,9.364471763166059004e-01,1.760234626661450197e-01,1.600656422813362956e-01,3.622855834007716602e-01
3.800000000000000266e+00,9.441062136935177707e-01,1.772456357134147287e-01,1.636087742130583889e-01,3.636148696582064965e-01
3.900000000000000355e+00,9.501791467236465616e-01,1.781692247637751692e-01,1.639687858615490879e-01,3.638581096333057263e-01
4.000000000000000000e+00,9.540891619278889513e-01,1.784123769185821662e-01,1.633208702550031366e-01,3.644347181695072879e-01
4.100000000000000533e+00,9.536906867990160297e-01,1.788354894420569052e-01,1.650072860742385072e-01,3.662290000933481338e-01
4.200000000000000178e+00,9.601958714857885546e-01,1.796247017971497884e-01,1.662198561411257491e-01,3.683925879407632942e-01
4.299999999999999822e+00,9.678439578865204451e-01,1.804708189226967852e-01,1.675574318793669748e-01,3.700146432513065076e-01
4.400000000000000355e+00,9.746062032370905737e-01,1.801652706617782873e-01,1.673382901869066575e-01,3.698352490996389408e-01
4.500000000000000000e+00,9.786783399216064661e-01,1.796077568927444690e-01,1.657917805490478902e-01,3.692977216284474284e-01
4.600000000000000533e+00,9.824115025993812589e-01,1.786523375947033365e-01,1.646591387329340572e-01,3.679381945835651369e-01
4.700000000000000178e+00,9.865054438486495769e-01,1.783080045500069211e-01,1.641279652017708368e-01,3.670258549418328187e-01
4.800000000000000711e+00,9.927916967780875401e-01,1.784804223577357296e-01,1.636148565521207132e-01,3.676999805093625895e-01
4.900000000000000355e+00,1.001374512249431081e+00,1.788467346110328982e-01,1.634465183227279683e-01,3.691584005279186509e-01
5.000000000000000000e+00,1.005449976035360571e+00,1.796914405889155630e-01,1.627324480882081092e-01,3.710166965869466371e-01
5.100000000000000533e+00,1.010038532475827200e+00,1.805621494354150702e-01,1.620807930058735802e-01,3.734880776969989324e-01
5.200000000000000178e+00,1.015034985448681537e+00,1.816013823833096119e-01,1.621694395944645595e-01,3.764739617211342315e-01
5.300000000000000711e+00,1.023347241685010234e+00,1.818248185005379713e-01,1.637390190429460768e-01,3.796269023665023168e-01
5.400000000000000355e+00,1.027038953168381674e+00,1.821656029213120642e-01,1.633143135421403769e-01,3.805721888532139219e-01
5.500000000000000000e+00,1.028662634458331837e+00,1.830432479828347780e-01,1.640496518146294658e-01,3.808302398665425748e-01
5.600000000000000533e+00,1.030548518993387175e+00,1.846508317192933346e-01,1.666643772817155700e-01,3.818884254713700299e-01
5.700000000000000178e+00,1.032797177250481369e+00,1.860295268302168958e-01,1.696750241832387651e-01,3.835230961751636691e-01
5.800000000000000711e+00,1.038165524810488183e+00,1.870444486542236218e-01,1.705350745767482412e-01,3.844023102217311583e-01
5.900000000000000355e+00,1.040152562290443061e+00,1.883746106695335376e-01,1.733218916491789385e-01,3.851819409657311621e-01
6.000000000000000000e+00,1.043271255834783640e+00,1.885054318204912871e-01,1.747503346914921485e-01,3.862085773932230626e-01
6.100000000000000533e+00,1.044484196273653298e+00,1.889834378172627616e-01,1.744234258885672961e-01,3.886841197759975386e-01
6.200000000000000178e+00,1.048660030195294190e+00,1.885070509928309934e-01,1.744756500869365234e-01,3.889073334445222185e-01
6.300000000000000711e+00,1.053129786834499759e+00,1.884242812748969653e-01,1.740001715429631002e-01,3.890678628023302998e-01
6.400000000000000355e+00,1.055594786427912046e+00,1.875190910209384165e-01,1.707096621609731635e-01,3.871029145752153955e-01
6.500000000000000000e+00,1.056655429222061349e+00,1.860647994272600358e-01,1.689329136776688556e-01,3.844647079146573665e-01
6.600000000000000533e+00,1.058983574141258099e+00,1.850477093313675492e-01,1.690256937020862549e-01,3.829986506596838036e-01
6.700000000000000178e+00,1.064919511827456811e+00,1.838033703962262677e-01,1.677866729600162865e-01,3.834381108530259263e-01
6.800000000000000711e+00,1.069498814523855312e+00,1.829320245759735175e-01,1.666825600938093843e-01,3.823948874615006877e-01
6.900000000000000355e+00,1.069623091488439259e+00,1.820263145279028272e-01,1.656399712413248460e-01,3.807253166515661702e-01
7.000000000000000000e+00,1.068397889070084039e+00,1.821868384222098125e-01,1.662124190703949123e-01,3.816618342974493205e-01
7.100000000000000533e+00,1.072690030818414186e+00,1.840917968046819897e-01,1.698644885371817792e-01,3.833738294251075041e-01
7.200000000000000178e+00,1.077528696901792982e+00,1.866815778163624928e-01,1.718493682614235796e-01,3.849967705891235714e-01
7.300000000000000711e+00,1.081354448344580277e+00,1.885337850884699906e-01,1.751783856561280328e-01,3.873938341945903918e-01
7.400000000000000355e+00,1.080323467427969586e+00,1.894411784118987530e-01,1.765238244702306558e-01,3.888236663075648747e-01
7.500000000000000000e+00,1.077522743440617825e+00,1.883322273077676912e-01,1.743773369194989431e-01,3.872062337694753276e-01
7.600000000000000533e+00,1.077158789517017157e+00,1.876295274593467177e-01,1.751076248110368105e-01,3.875747684878128041e-01
7.700000000000000178e+00,1.081935863207516668e+00,1.868627984536128106e-01,1.753623620746807554e-01,3.873683063741934496e-01
7.800000000000000711e+00,1.082466709576725972e+00,1.859901657103488759e-01,1.741855902994650929e-01,3.861572654825711215e-01
7.900000000000000355e+00,1.083131206600481677e+00,1.859034998218199453e-01,1.735187060004157733e-01,3.859560788971856393e-01
8.000000000000000000e+00,1.084194686164778654e+00,1.859390415586412160e-01,1.735554750515240774e-01,3.869657427649431103e-01
8.099999999999999645e+00,1.086298855623101023e+00,1.856859185687116109e-01,1.735618087770235130e-01,3.870671287811185413e-01
8.200000000000001066e+00,1.089924051189794074e+00,1.860850975884057734e-01,1.726031037554136005e-01,3.881860963031616429e-01
8.300000000000000711e+00,1.094484815191471228e+00,1.870817151000093714e-01,1.729583685233074819e-01,3.891562146454049520e-01
8.400000000000000355e+00,1.098707842231224197e+00,1.882453136172580477e-01,1.737454074138306270e-01,3.903063422759598944e-01
8.500000000000000000e+00,1.104118361619369271e+00,1.882895218149608363e-01,1.711133403466876257e-01,3.901920183614621673e-01
8.599999999999999645e+00,1.108234464991410206e+00,1.875771702341863523e-01,1.725695128990944183e-01,3.894999754489960608e-01
8.700000000000001066e+00,1.113041784996135153e+00,1.878993626127430094e-01,1.746060314628087307e-01,3.910633811963526996e-01
8.800000000000000711e+00,1.122939308535680247e+00,1.888045074367334375e-01,1.753778806640916288e-01,3.935981154832284279e-01
8.900000000000000355e+00,1.128607978622620633e+00,1.900625529413230985e-01,1.766135792924900805e-01,3.951601491420727030e-01
9.000000000000000000e+00,1.133352318525582270e+00,1.909640630257011529e-01,1.780503047496276026e-01,3.955995517642023063e-01
9.099999999999999645e+00,1.138781128308326007e+00,1.913045938233399745e-01,1.799256203093395623e-01,3.963110525721686428e-01
9.200000000000001066e+00,1.141476600778910555e+00,1.930407966620097115e-01,1.796485169011675653e-01,3.991197556810792690e-01
9.300000000000000711e+00,1.145049503408242408e+00,1.952480224192327252e-01,1.809300711782935722e-01,4.028719623008708561e-01
9.400000000000000355e+00,1.146682951764894209e+00,1.969085795225699875e-01,1.833440599568835483e-01,4.048182401705535671e-01
9.500000000000000000e+00,1.148465292916144520e+00,1.966569589516409255e-01,1.824865350876673509e-01,4.044412188247749063e-01
9.600000000000001421e+00,1.154880251629270882e+00,1.958444541696917895e-01,1.814350339333914430e-01,4.043975156531579018e-01
9.700000000000001066e+00,1.154973321964810618e+00,1.953214350550950551e-01,1.824661917046083437e-01,4.043406390457440214e-01
9.800000000000000711e+00,1.153075973297032597e+00,1.933702276197573622e-01,1.806906901316996661e-01,4.028184407375247633e-01
9.900000000000000355e+00,1.155618656923401488e+00,1.913122397253156082e-01,1.803432563352861950e-01,4.012063862322780561e-01
1.000000000000000000e+01,1.157405004561934625e+00,1.900771914669336649e-01,1.804038830902506274e-01,3.997082940662111117e-01
1.010000000000000142e+01,1.162458316739114039e+00,1.894952048933678246e-01,1.796558671930256479e-01,3.979207001497436780e-01
1.020000000000000107e+01,1.166729546253135963e+00,1.891943512966628993e-01,1.780670510621639169e-01,3.978207485830574930e-01
1.030000000000000071e+01,1.168634938146385860e+00,1.899983475489692986e-01,1.784111907204607717e-01,3.988916925706594285e-01
1.040000000000000036e+01,1.173643671916375641e+00,1.914078406286812140e-01,1.778839866759577837e-01,4.010326684086713001e-01
1.050000000000000000e+01,1.176016841122990320e+00,1.920529707739622449e-01,1.795231359069161814e-01,4.025347656710168143e-01
1.060000000000000142e+01,1.182101426780723941e+00,1.916036264690965663e-01,1.789179007418295053e-01,4.017947486589854011e-01
1.070000000000000107e+01,1.181921005490610188e+00,1.912927884645788112e-01,1.796005327458082834e-01,4.009551842005866784e-01
1.080000000000000071e+01,1.184043097744075901e+00,1.912684610547933650e-01,1.804541974629166878e-01,4.010457760530659610e-01
1.090000000000000036e+01,1.189735146704738344e+00,1.916918885269335293e-01,1.806551438056721026e-01,4.018758303601265847e-01
1.100000000000000000e+01,1.191140068123206497e+00,1.930543432954786864e-01,1.822605907580081286e-01,4.028078253749718951e-01
1.110000000000000142e+01,1.192298163965764601e+00,1.937059209516051317e-01,1.840774598592840594e-01,4.033463102317828564e-01
1.120000000000000107e+01,1.190371309917084064e+00,1.948426952296815340e-01,1.858924441612794798e-01,4.039706544694389723e-01
1.130000000000000071e+01,1.191457684730024225e+00,1.956716142647338952e-01,1.846476169884362639e-01,4.047319011785479592e-01
1.140000000000000036e+01,1.191915401395866159e+00,1.952838490706353125e-01,1.836300039955665042e-01,4.047465164248081337e-01
1.150000000000000000e+01,1.190599875187267065e+00,1.947288127984547479e-01,1.820817228313085789e-01,4.033983336090974925e-01
1.160000000000000142e+01,1.192135843781595872e+00,1.946118355809113853e-01,1.831648736480329109e-01,4.030652803823662200e-01
1.170000000000000107e+01,1.192547734644495927e+00,1.942592224712328397e-01,1.829237778405736758e-01,4.031260998590451283e-01
1.180000000000000071e+01,1.195821750554597829e+00,1.939667367296096512e-01,1.829726492806805216e-01,4.038403538563075656e-01
1.190000000000000036e+01,1.202256082140013227e+00,1.936910436674555702e-01,1.823058953375761015e-01,4.054170192801113681e-01
1.200000000000000000e+01,1.207509429729902717e+00,1.924595926301665705e-01,1.810278227421083241e-01,4.064511311487227219e-01
1.210000000000000142e+01,1.212557141153221441e+00,1.921166714892013905e-01,1.800830870552425911e-01,4.073389490307782190e-01
1.220000000000000107e+01,1.213501011824957176e+00,1.922618408643599619e-01,1.801769897382374253e-01,4.084771756790049890e-01
1.230000000000000071e+01,1.214763248446937949e+00,1.930315452259601938e-01,1.815266385504578917e-01,4.100189959300171716e-01
1.240000000000000036e+01,1.216562191746741517e+00,1.942957901069673754e-01,1.824696516774994004e-01,4.103206607049754706e-01
1.250000000000000000e+01,1.222624758181220184e+00,1.968742791546343462e-01,1.847614982908347692e-01,4.123689520082891025e-01
1.260000000000000142e+01,1.226251998652082564e+00,1.999558455238057975e-01,1.887520758107390229e-01,4.144366748464689554e-01
1.270000000000000107e+01,1.233043805233065227e+00,2.018807261096141059e-01,1.900538847895324457e-01,4.170156877368517145e-01
1.280000000000000071e+01,1.239690895699286255e+00,2.030702756177116264e-01,1.925974465940132885e-01,4.187012845701190145e-01
1.290000000000000036e+01,1.244736582495835631e+00,2.045826796936438818e-01,1.943068530909204394e-01,4.213007373064268091e-01
1.300000000000000000e+01,1.251241150178526107e+00,2.056510373825139182e-01,1.934644499889175140e-01,4.229857592320883097e-01
1.310000000000000142e+01,1.256403920813637276e+00,2.052125279093221233e-01,1.933989435723856842e-01,4.237412086590815474e-01
1.320000000000000107e+01,1.260132886769588678e+00,2.039753095718299658e-01,1.915386543490732174e-01,4.243304516728786391e-01
1.330000000000000071e+01,1.262198105491854738e+00,2.021267648124490113e-01,1.898945355874388230e-01,4.243529319847337278e-01
1.340000000000000036e+01,1.263374797477708089e+00,2.008409114020460740e-01,1.877171748316305289e-01,4.230753875399440589e-01
1.350000000000000000e+01,1.265109807156574284e+00,2.005819364920226888e-01,1.857987712117697698e-01,4.229741395291058970e-01
1.360000000000000142e+01,1.271285636875564062e+00,2.010105308744627728e-01,1.868418181086413665e-01,4.247866299278866831e-01
1.370000000000000107e+01,1.281116017710726362e+00,2.020411035675663547e-01,1.878040342544111951e-01,4.273556769509334607e-01
1.380000000000000071e+01,1.286621413813181736e+00,2.034789179785621571e-01,1.898409217112072001e-01,4.299597448093390173e-01
1.390000000000000036e+01,1.289869488324529190e+00,2.032059750562441591e-01,1.898047431951290775e-01,4.305185906758735581e-01
1.400000000000000000e+01,1.294041608013339006e+00,2.033441130718700585e-01,1.915912099511680733e-01,4.307957115300673490e-01
1.410000000000000142e+01,1.298633727726825393e+00,2.039598376351378084e-01,1.920874532432712001e-01,4.303895285208176325e-01
1.420000000000000107e+01,1.304903355975332024e+00,2.041922461727185834e-01,1.928375711716084906e-01,4.303695767090580104e-01
1.430000000000000071e+01,1.303378845196168312e+00,2.042380284270036150e-01,1.948391206184662550e-01,4.309615149302943871e-01
1.440000000000000036e+01,1.302523452517938329e+00,2.050615440365624320e-01,1.951188111240385603e-01,4.317148755214000877e-01
1.450000000000000000e+01,1.306278887855246262e+00,2.065549579410346781e-01,1.959709057511976604e-01,4.334022490536176830e-01
1.460000000000000142e+01,1.310248794034133413e+00,2.076752876314510166e-01,1.966388300087381913e-01,4.346526126343335794e-01
1.470000000000000107e+01,1.312839226455093655e+00,2.081746402403934215e-01,1.965915093929595792e-01,4.355258870604221677e-01
1.480000000000000071e+01,1.315701151753939424e+00,2.078710698457935657e-01,1.950865790532735067e-01,4.363649745290724136e-01
1.490000000000000036e+01,1.322302739799473548e+00,2.081872210428028225e-01,1.957245697408973306e-01,4.385425703187248447e-01
1.500000000000000000e+01,1.323940010619765406e+00,2.085518467380115260e-01,1.944015860721354516e-01,4.390900111196764377e-01
1.510000000000000142e+01,1.329161259386192118e+00,2.092919372805573663e-01,1.957643861362158844e-01,4.407268552500337999e-01
1.520000000000000107e+01,1.334156773509114435e+00,2.102590384421464398e-01,1.971550429821820327e-01,4.435408614381921022e-01
1.530000000000000071e+01,1.336909713426048363e+00,2.109057106342296928e-01,1.960446962913892643e-01,4.446450278057507144e-01
1.540000000000000036e+01,1.339148254335002619e+00,2.121191065087889849e-01,1.964136806116698608e-01,4.456349567090749919e-01
1.550000000000000000e+01,1.340067868875286283e+00,2.125114227582852455e-01,1.981108956786922781e-01,4.466540968541259926e-01
1.560000000000000142e+01,1.343103295516101081e+00,2.125399442691059404e-01,1.980028820950866242e-01,4.467111848215593040e-01
1.570000000000000107e+01,1.345153885919260883e+00,2.124684015284043492e-01,1.973690718679862177e-01,4.452310615050714682e-01
1.580000000000000071e+01,1.348972495478048872e+00,2.118667277876191413e-01,1.995922778140986065e-01,4.443218322416542798e-01
1.590000000000000036e+01,1.350891147135037995e+00,2.111878665794592325e-01,1.991485382384740876e-01,4.445457048562899693e-01
1.600000000000000000e+01,1.346870561532910182e+00,2.100137828870144441e-01,1.971411344877950778e-01,4.438714414861822943e-01
1.610000000000000142e+01,1.345499033017394597e+00,2.092699833600017434e-01,1.982721525876869895e-01,4.426071794219343936e-01
1.619999999999999929e+01,1.347796651849483496e+00,2.095774428019461233e-01,1.981244469799782748e-01,4.427741020142647033e-01
1.630000000000000071e+01,1.351133696259460670e+00,2.101072039919741063e-01,1.993062858671664495e-01,4.426947595624456944e-01
1.640000000000000213e+01,1.353175913920055651e+00,2.103840684052888932e-01,2.000196336092483484e-01,4.417544692511468085e-01
1.650000000000000000e+01,1.358372641115558332e+00,2.107382764476641857e-01,1.996460127747519964e-01,4.415228533989932758e-01
1.660000000000000142e+01,1.360708005745609572e+00,2.097514175254912017e-01,1.993192555973211100e-01,4.412492591500161709e-01
1.669999999999999929e+01,1.366223744596366307e+00,2.105460048215075375e-01,1.988696123501689506e-01,4.427972876898522148e-01
1.680000000000000071e+01,1.368356235902175477e+00,2.123555348457771552e-01,2.001832061606330371e-01,4.477078077831432301e-01
1.690000000000000213e+01,1.376117860382761293e+00,2.136458128809369805e-01,1.997078652722346637e-01,4.520386761482716453e-01
1.700000000000000000e+01,1.383360476435353537e+00,2.153558331073446019e-01,2.007034971454384475e-01,4.559012577214572315e-01
1.710000000000000142e+01,1.390140770147384908e+00,2.172733145556071110e-01,2.021391974936150304e-01,4.583614695875546929e-01
1.719999999999999929e+01,1.395491814509175921e+00,2.179323791248123365e-01,2.022735858671464437e-01,4.596826192738064920e-01
1.730000000000000071e+01,1.399431197111969283e+00,2.178577247118144433e-01,2.023575305331445362e-01,4.605031716616259652e-01
1.740000000000000213e+01,1.405718193761714030e+00,2.178804170831928622e-01,2.030294642211924461e-01,4.594748069684328473e-01
1.750000000000000000e+01,1.402293533092517697e+00,2.173661800464094795e-01,2.035684499681590098e-01,4.576682454120425958e-01
1.760000000000000142e+01,1.403349234445317117e+00,2.160118426391191282e-01,2.031384212436072034e-01,4.552009129156865397e-01
1.769999999999999929e+01,1.408104584578723006e+00,2.146016116435440213e-01,2.020128946104068068e-01,4.546226537180979577e-01
1.780000000000000071e+01,1.412571434365200718e+00,2.130555980867634147e-01,1.997450568638534096e-01,4.535900184073106689e-01
1.790000000000000213e+01,1.414842015449507606e+00,2.125895379185957501e-01,2.008257278122353717e-01,4.539814557522262595e-01
1.800000000000000000e+01,1.420285657210136332e+00,2.133935215847654887e-01,2.016890025026268907e-01,4.553177296082583370e-01
1.810000000000000142e+01,1.423253699301765929e+00,2.142510113644233993e-01,2.018526582525946855e-01,4.571956331711550803e-01
1.819999999999999929e+01,1.425953294676745031e+00,2.147250576251044096e-01,2.036144068495145398e-01,4.581407806996005694e-01
1.830000000000000071e+01,1.430930790451210299e+00,2.149456414780139546e-01,2.025880659601557721e-01,4.587940113912930551e-01
1.840000000000000213e+01,1.436414438847427366e+00,2.151975947401977840e-01,2.023722302776463644e-01,4.586158089241231250e-01
1.850000000000000000e+01,1.441308187730917956e+00,2.143711773376415497e-01,2.016616524607562355e-01,4.585615119056197231e-01
1.860000000000000142e+01,1.446802272216018315e+00,2.143930157755615240e-01,2.021182040771261901e-01,4.574640433214083868e-01
1.869999999999999929e+01,1.448784483349815133e+00,2.150923827049675829e-01,2.014061567533026453e-01,4.585652596999807429e-01
1.880000000000000071e+01,1.449886522183439830e+00,2.146200181203858637e-01,2.017893446230085430e-01,4.576860634535752648e-01
1.890000000000000213e+01,1.455003743618543455e+00,2.146681023144561551e-01,2.007807563442212118e-01,4.574885607548068167e-01
1.900000000000000000e+01,1.454287527975675287e+00,2.143552098065597822e-01,2.004536885067886298e-01,4.565807009845295195e-01
1.910000000000000142e+01,1.455862321856101760e+00,2.134296730489466665e-01,1.988659961578985447e-01,4.555465080830797819e-01
1.920000000000000284e+01,1.457453571223574551e+00,2.130548534468383881e-01,1.999144755425708575e-01,4.547000474471568077e-01
1.930000000000000071e+01,1.459866612611768755e+00,2.127228336156615218e-01,1.980692632297259836e-01,4.556511311465095693e-01
1.940000000000000213e+01,1.464398407338348473e+00,2.128911906920398778e-01,1.974325760932263141e-01,4.561573566171520655e-01
1.950000000000000000e+01,1.467435614999552440e+00,2.134359864394167194e-01,1.975712761872247258e-01,4.575120813353873994e-01
1.960000000000000142e+01,1.464397133202903101e+00,2.150065683808844441e-01,1.995585220189871056e-01,4.580354032914489837e-01
1.970000000000000284e+01,1.465257530629695992e+00,2.150616682581429073e-01,2.021079031315955732e-01,4.583798186121426088e-01
1.980000000000000071e+01,1.468354816903432170e+00,2.149225792540519486e-01,2.029845629713931954e-01,4.579720205316201165e-01
1.990000000000000213e+01,1.470352713286196211e+00,2.147092684083737879e-01,2.025338759055353710e-01,4.570004309066084125e-01
2.000000000000000000e+01,1.474947952722796440e+00,2.144276547305059288e-01,2.029704989269844884e-01,4.561395884898695186e-01
2.010000000000000142e+01,1.478261392954062448e+00,2.145756017961289175e-01,2.054542920522845206e-01,4.567795977722378664e-01
2.020000000000000284e+01,1.479082840801570375e+00,2.145516257562528339e-01,2.030574437475784755e-01,4.565749869507607639e-01
2.030000000000000071e+01,1.480826183685249431e+00,2.145353612297709045e-01,2.027036755899303544e-01,4.569766533987325019e-01
2.040000000000000213e+01,1.486423503669014101e+00,2.130223080774597266e-01,2.020320393565908645e-01,4.569759536408888878e-01
2.050000000000000000e+01,1.487529024890464457e+00,2.109647313782002931e-01,1.992317569091557328e-01,4.552436556316605820e-01
2.060000000000000142e+01,1.487181278433239440e+00,2.084059240446151928e-01,1.969698473473293632e-01,4.530471641311201725e-01
2.070000000000000284e+01,1.488622914219624782e+00,2.070685346611055577e-01,1.955402135144572728e-01,4.509598233106647536e-01
2.080000000000000071e+01,1.490567911646663024e+00,2.063842658204791403e-01,1.956315547139006739e-01,4.508474718318565833e-01
2.090000000000000213e+01,1.492529584665603704e+00,2.066846827649503338e-01,1.969510296781235570e-01,4.503620714171881478e-01
2.100000000000000000e+01,1.495614537886896800e+00,2.065057115887859451e-01,1.962814549789380358e-01,4.501303492098289172e-01
2.110000000000000142e+01,1.501590406217450768e+00,2.076795335442532808e-01,1.984720090149005300e-01,4.514501070701638086e-01
2.120000000000000284e+01,1.504392206729827652e+00,2.096117576257451043e-01,1.995201179607114794e-01,4.529387359638680777e-01
2.130000000000000071e+01,1.513373034897342428e+00,2.111907280685468569e-01,2.009181779451395533e-01,4.544920373924095092e-01
2.140000000000000213e+01,1.520347546540478989e+00,2.132795294167461331e-01,2.029446755483255149e-01,4.562350580294973756e-01
2.150000000000000000e+01,1.525526859008776270e+00,2.154119071750233427e-01,2.022745081987371851e-01,4.589152220565715923e-01
2.160000000000000142e+01,1.530859227198648975e+00,2.167714360997353706e-01,2.048029587045063771e-01,4.616844136821832700e-01
2.170000000000000284e+01,1.539665668964498302e+00,2.170954080476753534e-01,2.036853508880056285e-01,4.638788324782770478e-01
2.180000000000000071e+01,1.546371460159151390e+00,2.164746085012608234e-01,2.038449713647209893e-01,4.640310902857883169e-01
2.190000000000000213e+01,1.551959520944355519e+00,2.167906833760798180e-01,2.061473688360051515e-01,4.637010567712908649e-01
2.200000000000000000e+01,1.553706878118744417e+00,2.176564173299444238e-01,2.057156407994600034e-01,4.639500323757154154e-01
2.210000000000000142e+01,1.558885564045067618e+00,2.180896297303100695e-01,2.058182911132866444e-01,4.650431712734895418e-01
2.220000000000000284e+01,1.563851822481077791e+00,2.182966044573477205e-01,2.071690237727588368e-01,4.668524363776576647e-01
2.230000000000000071e+01,1.566570959499455240e+00,2.173897660621347538e-01,2.056347638727379634e-01,4.671159787106055061e-01
2.240000000000000213e+01,1.569253138606021558e+00,2.163393103696551467e-01,2.039073135637382572e-01,4.657208175713748455e-01
2.250000000000000000e+01,1.571838119447190429e+00,2.142993297874664360e-01,2.023094669343095120e-01,4.629363429826286458e-01
2.260000000000000142e+01,1.575460173063035096e+00,2.121295175905681396e-01,2.011850488116385949e-01,4.596200702059419219e-01
2.270000000000000284e+01,1.574508789090480310e+00,2.100262864968037713e-01,1.991096381179359720e-01,4.573126726179170820e-01
2.280000000000000071e+01,1.578403393882496175e+00,2.086404529084364412e-01,1.969524585034402309e-01,4.571976318097202285e-01
2.290000000000000213e+01,1.581008574704633185e+00,2.088409666525498087e-01,1.969154899087166011e-01,4.579064859470858284e-01
2.300000000000000000e+01,1.583940643734105924e+00,2.103757703687248182e-01,1.978958660615767473e-01,4.591511832424809425e-01
2.310000000000000142e+01,1.587583378641242771e+00,2.126317268415127137e-01,2.000795982722710087e-01,4.601441558101531104e-01
