lag_ps,Li_A2,Zr_A2,O_A2,Cl_A2
2.300000000000000266e+00,7.501785681145995976e-01,1.550293925150350305e-01,1.417540924500931832e-01,3.169845784773940300e-01
2.400000000000000355e+00,7.576994717801053270e-01,1.549289987676333025e-01,1.403169161513947438e-01,3.190159907440742737e-01
2.500000000000000000e+00,7.627676345139025038e-01,1.531200892424707249e-01,1.389098092184722077e-01,3.187576712707744786e-01
2.600000000000000089e+00,7.677931201638324987e-01,1.520464846226446398e-01,1.371655979438048956e-01,3.179963409481674774e-01
2.700000000000000178e+00,7.725540129837293879e-01,1.515031359249122966e-01,1.363144241813727675e-01,3.165431318915356562e-01
2.800000000000000266e+00,7.788610078460105335e-01,1.514748500303290946e-01,1.358132920881824912e-01,3.175632448494098425e-01
2.900000000000000355e+00,7.838410049426070003e-01,1.523344884127040000e-01,1.360522430098502766e-01,3.203773302147002178e-01
3.000000000000000000e+00,7.904035235163034967e-01,1.532566422742998313e-01,1.382127081536858870e-01,3.218040318314576709e-01
3.100000000000000089e+00,7.922286819847541572e-01,1.537916781925095233e-01,1.380522633722876535e-01,3.216641605385959224e-01
3.200000000000000178e+00,7.974267592407930927e-01,1.538524070538786481e-01,1.382645100670471527e-01,3.218176034982310196e-01
3.300000000000000266e+00,8.020399162392325421e-01,1.541777261077274530e-01,1.385652356617477765e-01,3.221084877766459686e-01
3.400000000000000355e+00,8.026563700680552360e-01,1.540670365612597237e-01,1.390162067029491744e-01,3.222010338490595704e-01
3.500000000000000000e+00,8.027205397293237787e-01,1.537634060904997380e-01,1.400477622578464310e-01,3.217571952443021299e-01
3.600000000000000089e+00,8.032657919107638600e-01,1.545520737254182098e-01,1.389379759122263136e-01,3.224635060987285917e-01
3.700000000000000178e+00,8.091600233747151538e-01,1.548903577644597240e-01,1.396961428699060037e-01,3.236252095908215276e-01
3.800000000000000266e+00,8.155200258815122893e-01,1.547207526156125501e-01,1.374965978938801348e-01,3.245387589332713318e-01
3.900000000000000355e+00,8.190835549423612916e-01,1.549502726090959681e-01,1.367981052541813458e-01,3.261773509281585270e-01
4.000000000000000000e+00,8.266747044381956844e-01,1.551797434365627948e-01,1.385696476813318423e-01,3.279668075678849881e-01
4.100000000000000533e+00,8.286509960700653155e-01,1.562369640759151967e-01,1.393597555357228290e-01,3.295419321220415809e-01
4.200000000000000178e+00,8.307718806736289485e-01,1.572560883965558598e-01,1.391234613404023768e-01,3.314944753167617941e-01
4.299999999999999822e+00,8.338217508125426169e-01,1.585791231921919175e-01,1.397273073283241962e-01,3.346856223553977272e-01
4.400000000000000355e+00,8.362376263886494021e-01,1.596010846526892957e-01,1.422362791939597859e-01,3.375465221275154026e-01
4.500000000000000000e+00,8.400351606207796529e-01,1.601306231099330624e-01,1.435415942246945631e-01,3.387769839261635108e-01
4.600000000000000533e+00,8.406722509530472065e-01,1.593274159299157833e-01,1.421775415140519028e-01,3.369345046834755775e-01
4.700000000000000178e+00,8.408569869235077432e-01,1.587991499748571123e-01,1.425020876607045461e-01,3.356267725171643845e-01
4.800000000000000711e+00,8.395008206108736104e-01,1.579114721967296298e-01,1.415588450004870713e-01,3.338803185126543727e-01
4.900000000000000355e+00,8.350159858847290284e-01,1.572144915594821113e-01,1.407433338953684721e-01,3.325477759345180084e-01
5.000000000000000000e+00,8.345529720662721029e-01,1.571894043653306872e-01,1.383768317865705644e-01,3.325194800509575499e-01
5.100000000000000533e+00,8.369374002033790338e-01,1.570105870368121159e-01,1.380292788032787821e-01,3.328329060746998413e-01
5.200000000000000178e+00,8.358741869852321926e-01,1.558119874825618367e-01,1.374980851172340479e-01,3.310108794934632503e-01
5.300000000000000711e+00,8.378069510624939209e-01,1.544190169955390046e-01,1.362812818703659501e-01,3.300392430169318270e-01
5.400000000000000355e+00,8.393861338272197159e-01,1.537204097888876242e-01,1.356625795437198800e-01,3.290516534836300244e-01
5.500000000000000000e+00,8.403274908077792427e-01,1.534558471710563421e-01,1.358524958788115133e-01,3.295071743762487126e-01
5.600000000000000533e+00,8.413164595517763633e-01,1.543952654676833680e-01,1.369984316160344773e-01,3.309342258757247968e-01
5.700000000000000178e+00,8.430795516087742358e-01,1.543562905554062004e-01,1.371510351337782985e-01,3.314878375422075640e-01
5.800000000000000711e+00,8.442327581453605845e-01,1.552286446831905031e-01,1.380440224998814858e-01,3.329912926017014052e-01
5.900000000000000355e+00,8.502504643839834397e-01,1.574515806113918615e-01,1.385204608196758946e-01,3.365900362660785849e-01
6.000000000000000000e+00,8.537934579278461111e-01,1.598857550292031582e-01,1.410961907396918180e-01,3.392497882879426108e-01
6.100000000000000533e+00,8.557328251590557988e-01,1.610976798433981783e-01,1.410262038790467964e-01,3.397692991588364131e-01
6.200000000000000178e+00,8.590352905793023908e-01,1.614740490377507276e-01,1.410822666695932814e-01,3.404654789827597505e-01
6.300000000000000711e+00,8.605575717551815496e-01,1.616350470648731386e-01,1.423715176556258899e-01,3.404271914414204736e-01
6.400000000000000355e+00,8.605653894568985329e-01,1.618862585946966304e-01,1.416876427272223682e-01,3.402138528832752695e-01
6.500000000000000000e+00,8.645238427608283871e-01,1.610803124860243352e-01,1.416021721032045821e-01,3.403752647938214637e-01
6.600000000000000533e+00,8.685211295032969625e-01,1.613651589205011283e-01,1.403656847349149805e-01,3.423606792782399877e-01
6.700000000000000178e+00,8.723178958677607620e-01,1.616674319953796957e-01,1.412917089027004580e-01,3.453865998034452156e-01
6.800000000000000711e+00,8.777758052010212753e-01,1.620729283694759271e-01,1.411488483853485798e-01,3.491022512133493683e-01
6.900000000000000355e+00,8.795504498933479631e-01,1.628401414531197300e-01,1.415759424406939360e-01,3.506660230714538362e-01
7.000000000000000000e+00,8.838517815568993630e-01,1.625442719673312608e-01,1.421006892647945774e-01,3.512792018669919636e-01
7.100000000000000533e+00,8.874508211989078355e-01,1.629529646333900683e-01,1.421054509894220108e-01,3.515330361731424103e-01
7.200000000000000178e+00,8.923198828082393730e-01,1.625124908396146928e-01,1.423698318693877030e-01,3.511616685184784648e-01
7.300000000000000711e+00,8.905317148150404538e-01,1.622964026396630788e-01,1.432764667394609837e-01,3.498432337547360271e-01
7.400000000000000355e+00,8.916675453889689740e-01,1.622326234981854298e-01,1.428744378631886247e-01,3.499666510335061043e-01
7.500000000000000000e+00,8.943277911982678852e-01,1.621087223664831600e-01,1.431603342288496894e-01,3.496997013683793565e-01
7.600000000000000533e+00,8.949746796007179706e-01,1.618355434446254737e-01,1.420211536708637923e-01,3.504148229103038470e-01
7.700000000000000178e+00,8.958419361651032142e-01,1.616136861417858950e-01,1.411265024164859438e-01,3.506735585393869759e-01
7.800000000000000711e+00,8.975340939435275667e-01,1.604962449424726378e-01,1.404237029331634190e-01,3.499335649541137627e-01
7.900000000000000355e+00,8.991709499266543615e-01,1.596500770151096926e-01,1.392773285751230661e-01,3.488672023144374079e-01
8.000000000000000000e+00,9.030345447957310867e-01,1.585618695342776441e-01,1.393258522008465616e-01,3.473266757025124662e-01
8.099999999999999645e+00,9.061111275411929400e-01,1.583544165609404863e-01,1.384667912483796559e-01,3.460866106528164843e-01
8.200000000000001066e+00,9.089055605243931968e-01,1.584540063172101831e-01,1.399132076947014469e-01,3.454006783986175444e-01
8.300000000000000711e+00,9.084352781423474799e-01,1.591130052669865180e-01,1.404804103519639857e-01,3.457032880791662821e-01
8.400000000000000355e+00,9.112986393852122724e-01,1.611900964986543172e-01,1.409869850892171428e-01,3.488939664794770135e-01
8.500000000000000000e+00,9.127429005842974119e-01,1.628064937848255900e-01,1.415871026824347956e-01,3.519750893191222474e-01
8.599999999999999645e+00,9.131471211917436825e-01,1.646007691668077699e-01,1.425544449576487127e-01,3.548747994362818070e-01
8.700000000000001066e+00,9.120923191297847232e-01,1.661143346219252914e-01,1.443377148478003635e-01,3.569228541276115996e-01
8.800000000000000711e+00,9.084353880163916761e-01,1.673212026774800465e-01,1.446837115152493913e-01,3.576029822243378398e-01
8.900000000000000355e+00,9.100312614013599255e-01,1.679890187933669177e-01,1.454101293514218629e-01,3.579085962366825857e-01
9.000000000000000000e+00,9.125333134063053908e-01,1.675655789216019820e-01,1.475603706993078024e-01,3.588366465345432799e-01
9.099999999999999645e+00,9.155029097779099345e-01,1.669152149929000462e-01,1.485566633628781219e-01,3.593700583951203176e-01
9.200000000000001066e+00,9.152657069568581605e-01,1.670305765786057328e-01,1.473972920475395132e-01,3.597660006819041745e-01
9.300000000000000711e+00,9.141160671908246105e-01,1.659583980648474955e-01,1.443540279532500026e-01,3.603968570173877728e-01
9.400000000000000355e+00,9.161559145273155957e-01,1.665155704109928247e-01,1.441695594295989424e-01,3.620832978676193914e-01
9.500000000000000000e+00,9.207038298853539304e-01,1.668479717474091184e-01,1.435183706458092179e-01,3.633838607822238997e-01
9.600000000000001421e+00,9.245736803833491946e-01,1.669170677163855088e-01,1.442911626632817634e-01,3.642366731926105494e-01
9.700000000000001066e+00,9.268328016855308382e-01,1.675436709321904416e-01,1.437853548129802150e-01,3.642676167408622767e-01
9.800000000000000711e+00,9.286021404235498267e-01,1.670730267312134643e-01,1.425621900635951622e-01,3.638326646592809910e-01
9.900000000000000355e+00,9.292917884850201427e-01,1.665441599787724491e-01,1.434099526381947542e-01,3.627707032982879221e-01
1.000000000000000000e+01,9.333946867054446761e-01,1.656420788651186415e-01,1.436640747478371005e-01,3.622628612753305832e-01
1.010000000000000142e+01,9.309564913179637635e-01,1.651825966766046483e-01,1.432727012805961875e-01,3.620950235892799185e-01
1.020000000000000107e+01,9.343423711607217186e-01,1.658103575502510585e-01,1.428153082727538770e-01,3.631240004779357489e-01
1.030000000000000071e+01,9.356571562100736150e-01,1.675019724760601070e-01,1.434506018392036342e-01,3.664567430409418347e-01
1.040000000000000036e+01,9.401268639598137078e-01,1.693802384956637208e-01,1.460776828630309110e-01,3.697610030058278152e-01
1.050000000000000000e+01,9.374699970936163362e-01,1.697267795965062831e-01,1.452365439311700257e-01,3.711265128133895974e-01
1.060000000000000142e+01,9.393971541986448903e-01,1.701602538935119147e-01,1.469018436574006659e-01,3.714064111758008657e-01
1.070000000000000107e+01,9.395780216725282408e-01,1.703757748719805787e-01,1.474004004604062557e-01,3.713579003765136721e-01
1.080000000000000071e+01,9.368395120956463096e-01,1.705852020356603271e-01,1.481718036718628617e-01,3.720100768242151079e-01
1.090000000000000036e+01,9.361690986178654583e-01,1.708479937392589909e-01,1.478590251648110310e-01,3.723715125595787323e-01
1.100000000000000000e+01,9.361375498502780834e-01,1.721684637691139330e-01,1.470638290617404809e-01,3.742353460824751621e-01
1.110000000000000142e+01,9.382340885370824557e-01,1.738246153572177433e-01,1.483611472510917295e-01,3.770801577467382537e-01
1.120000000000000107e+01,9.378245698888733051e-01,1.737569833354924431e-01,1.476005272702954896e-01,3.778318537718655667e-01
1.130000000000000071e+01,9.402971900174741382e-01,1.719500392155336177e-01,1.461640181256505799e-01,3.766885441365166454e-01
1.140000000000000036e+01,9.434356962168621852e-01,1.701427706754554126e-01,1.450497604102440607e-01,3.747951638449117939e-01
1.150000000000000000e+01,9.468619568294479594e-01,1.681997157234051132e-01,1.433318976515525478e-01,3.733263591097855105e-01
1.160000000000000142e+01,9.441852987925696272e-01,1.670262753498969743e-01,1.411584012255004128e-01,3.720379816033889675e-01
1.170000000000000107e+01,9.470059876440443114e-01,1.668622319813923560e-01,1.416909460053589198e-01,3.718000476683581135e-01
1.180000000000000071e+01,9.495749170770733105e-01,1.680280095535188756e-01,1.432284391194976192e-01,3.742636053142419650e-01
1.190000000000000036e+01,9.529486064108938503e-01,1.705508473681285331e-01,1.438272577342535330e-01,3.773167021494923112e-01
1.200000000000000000e+01,9.536103238729587428e-01,1.729024248757180804e-01,1.465392234242768044e-01,3.805020532853230497e-01
1.210000000000000142e+01,9.546421841150953824e-01,1.746356823767887534e-01,1.463411514241941269e-01,3.829052069656816992e-01
1.220000000000000107e+01,9.587751819281087329e-01,1.767461810852452020e-01,1.472070576529053432e-01,3.853736908832760544e-01
1.230000000000000071e+01,9.552905182973046028e-01,1.773940973114802311e-01,1.464357130906433768e-01,3.866672515100003094e-01
1.240000000000000036e+01,9.553224992298204876e-01,1.773515556930642389e-01,1.480875021811058623e-01,3.874306048270458880e-01
1.250000000000000000e+01,9.565784254473608250e-01,1.766768599205884305e-01,1.476473056294226038e-01,3.874943115413433392e-01
1.260000000000000142e+01,9.585576338231950322e-01,1.762562022711770815e-01,1.478241381632457718e-01,3.885662363692727883e-01
1.270000000000000107e+01,9.622944890870843704e-01,1.765488441156681243e-01,1.496998757728377483e-01,3.890848614091297897e-01
1.280000000000000071e+01,9.629980872745821374e-01,1.756923145389296392e-01,1.485499107602670787e-01,3.878171307562878756e-01
1.290000000000000036e+01,9.649738915552299456e-01,1.746660403557779295e-01,1.459585131630539434e-01,3.867151568752554280e-01
1.300000000000000000e+01,9.638609357164940050e-01,1.731186416598433919e-01,1.467850875967894320e-01,3.848592799846553003e-01
1.310000000000000142e+01,9.618099101012702601e-01,1.716254642157184485e-01,1.439158316497654022e-01,3.829746610332202539e-01
1.320000000000000107e+01,9.646069708563754785e-01,1.708914097189603298e-01,1.421649989708489714e-01,3.816976120886842461e-01
1.330000000000000071e+01,9.680393172343977337e-01,1.711807250881805242e-01,1.442022287248169166e-01,3.821313554840057303e-01
1.340000000000000036e+01,9.725010236350792869e-01,1.728247454221734647e-01,1.435557594596738318e-01,3.850663432312831924e-01
1.350000000000000000e+01,9.777458688522993047e-01,1.751825480816127656e-01,1.444778652210352843e-01,3.873493598361038015e-01
1.360000000000000142e+01,9.799819024564548897e-01,1.776215897090722695e-01,1.478745806200808532e-01,3.902369561419674615e-01
1.370000000000000107e+01,9.827623412873934816e-01,1.802684488331962598e-01,1.502268480551532392e-01,3.943960304708355458e-01
1.380000000000000071e+01,9.835776406997457366e-01,1.815329193347190451e-01,1.503108381299133045e-01,3.969948016787531175e-01
1.390000000000000036e+01,9.848657238073146303e-01,1.814436000451835618e-01,1.499213408672810943e-01,3.977355575907150498e-01
1.400000000000000000e+01,9.839617405516128956e-01,1.812035518692556024e-01,1.491156417394002565e-01,3.980693081647805331e-01
1.410000000000000142e+01,9.843731555749799522e-01,1.802879175773006715e-01,1.482369963051599904e-01,3.975505667744974603e-01
1.420000000000000107e+01,9.850397987315250292e-01,1.792187863453904573e-01,1.472749874589882046e-01,3.964054632129610511e-01
1.430000000000000071e+01,9.863208445586640893e-01,1.792056039237861220e-01,1.470307139464377133e-01,3.969483712299271549e-01
1.440000000000000036e+01,9.874974591401679547e-01,1.798448830755783323e-01,1.470928790250240203e-01,3.981786531107294191e-01
1.450000000000000000e+01,9.917993008470400440e-01,1.796385998897133685e-01,1.461498997515159604e-01,3.980685571496786479e-01
1.460000000000000142e+01,9.894342792258020713e-01,1.785816683416762973e-01,1.468171522299313858e-01,3.973890613223121093e-01
1.470000000000000107e+01,9.928192744171032702e-01,1.779645336836126190e-01,1.465429607508958176e-01,3.980092376327175052e-01
1.480000000000000071e+01,9.896456796023759273e-01,1.774482475343340249e-01,1.467656608562996623e-01,3.981757996356263263e-01
1.490000000000000036e+01,9.899081685872446190e-01,1.768789466564928137e-01,1.477565969058381445e-01,3.975524808310945679e-01
1.500000000000000000e+01,9.940062410851530084e-01,1.774564238531902149e-01,1.477629074901662676e-01,3.984492100648220347e-01
1.510000000000000142e+01,9.953419650431315491e-01,1.776990953211002588e-01,1.473507980835139508e-01,3.983100593693063574e-01
1.520000000000000107e+01,1.000043558716780412e+00,1.791816070581869202e-01,1.471825737948082025e-01,3.994466053506808834e-01
1.530000000000000071e+01,1.003225923977418610e+00,1.807463698399102703e-01,1.483052355721099502e-01,4.028885025241387696e-01
1.540000000000000036e+01,1.005445382479731364e+00,1.816251156178414761e-01,1.465539823623861482e-01,4.052914213926607223e-01
1.550000000000000000e+01,1.008397524692473679e+00,1.828339908550239701e-01,1.474888784363630190e-01,4.074739051958898850e-01
1.560000000000000142e+01,1.011380707420489911e+00,1.837601695667523127e-01,1.490996910139026632e-01,4.096665662138231911e-01
1.570000000000000107e+01,1.015371493033384365e+00,1.846722442506406603e-01,1.493820813859220442e-01,4.126004408828816694e-01
1.580000000000000071e+01,1.014267996729250720e+00,1.849631912574862813e-01,1.485730889239981756e-01,4.135417800644708430e-01
1.590000000000000036e+01,1.015489175428814228e+00,1.853036113684287667e-01,1.485935464193869626e-01,4.140125236955789489e-01
1.600000000000000000e+01,1.017627347756573597e+00,1.858350076845186050e-01,1.489909911132661913e-01,4.146290154487063950e-01
1.610000000000000142e+01,1.018626098149276071e+00,1.854742259919192060e-01,1.488601958545864024e-01,4.148701605458092190e-01
1.619999999999999929e+01,1.015936300801351999e+00,1.846355044055557615e-01,1.505264869641460002e-01,4.139141203969172733e-01
1.630000000000000071e+01,1.014364689891350979e+00,1.839902678717777740e-01,1.510896122441761635e-01,4.128450186968741220e-01
1.640000000000000213e+01,1.010443764241117481e+00,1.834506041287269629e-01,1.498627790220747602e-01,4.121060671349422444e-01
1.650000000000000000e+01,1.009660100991807141e+00,1.832324289924226191e-01,1.498992111275579686e-01,4.115013310760207710e-01
1.660000000000000142e+01,1.008939750657428469e+00,1.829057163979414535e-01,1.492314234805155182e-01,4.099127282032875019e-01
1.669999999999999929e+01,1.008497987349268543e+00,1.830443762556165643e-01,1.485289643141685378e-01,4.095253643970008239e-01
1.680000000000000071e+01,1.012441458993333043e+00,1.834106000650230772e-01,1.494820551627374650e-01,4.100467920374009645e-01
1.690000000000000213e+01,1.015254445979588471e+00,1.845251471436888113e-01,1.500340525713880768e-01,4.112270052719337321e-01
1.700000000000000000e+01,1.015050225293546049e+00,1.846329711054115752e-01,1.517152256057416604e-01,4.116580979694181575e-01
1.710000000000000142e+01,1.013282977253038064e+00,1.836607034463839383e-01,1.493658082817245769e-01,4.112672265772124303e-01
1.719999999999999929e+01,1.015343703994213254e+00,1.827088566854392082e-01,1.489271576870085656e-01,4.102945188207706151e-01
1.730000000000000071e+01,1.016411263881039861e+00,1.830769363848526454e-01,1.485831167329965952e-01,4.117795369777912384e-01
1.740000000000000213e+01,1.020329538685906368e+00,1.845273357178555118e-01,1.514096486691414722e-01,4.152007582479552705e-01
1.750000000000000000e+01,1.022146730981658980e+00,1.864773578404971821e-01,1.538488279744975595e-01,4.182255931176251385e-01
1.760000000000000142e+01,1.027073904184201858e+00,1.881784775212581307e-01,1.538033774310976765e-01,4.216485754508302319e-01
1.769999999999999929e+01,1.029123275891300482e+00,1.894205971234209362e-01,1.548329663678912338e-01,4.222735076515836683e-01
1.780000000000000071e+01,1.031235981791487788e+00,1.896502882319430205e-01,1.530628344698800603e-01,4.227401446652923611e-01
1.790000000000000213e+01,1.031530360184592654e+00,1.891857399912140192e-01,1.522523106946002680e-01,4.233598768896911224e-01
1.800000000000000000e+01,1.034513399774386277e+00,1.880405742541916003e-01,1.501995489274859930e-01,4.232872195702972462e-01
1.810000000000000142e+01,1.034913451717150101e+00,1.869052391946522118e-01,1.498480254576547432e-01,4.222877635388266881e-01
1.819999999999999929e+01,1.035403509624850393e+00,1.862843649940846280e-01,1.497626387803454862e-01,4.222926468419888613e-01
1.830000000000000071e+01,1.038838438623801874e+00,1.863769514464276023e-01,1.500253842718031472e-01,4.229805539624318933e-01
1.840000000000000213e+01,1.040155363800977062e+00,1.875031853760759093e-01,1.520356004844825304e-01,4.244290546459140723e-01
1.850000000000000000e+01,1.040554264979543175e+00,1.875597049600682964e-01,1.522832590325500224e-01,4.236608577649925156e-01
1.860000000000000142e+01,1.040357678245908302e+00,1.872414384771278750e-01,1.518517507709228331e-01,4.226770269617743936e-01
1.869999999999999929e+01,1.039328333807707727e+00,1.866979486008984168e-01,1.527167678167365150e-01,4.214880998535164847e-01
1.880000000000000071e+01,1.041469429609644060e+00,1.857671018796008267e-01,1.509562660033713644e-01,4.208401880220026259e-01
1.890000000000000213e+01,1.045156463323110296e+00,1.854549201593409524e-01,1.519843422372267605e-01,4.218378356288192133e-01
1.900000000000000000e+01,1.044830766685421519e+00,1.862986945252043114e-01,1.515331655853708603e-01,4.240477710938443945e-01
1.910000000000000142e+01,1.043946555144237287e+00,1.874509645439941807e-01,1.529226644681564995e-01,4.263222024755914386e-01
1.920000000000000284e+01,1.046697236058739655e+00,1.892948405972165460e-01,1.538024253890276916e-01,4.279248354214043037e-01
1.930000000000000071e+01,1.047812223428630229e+00,1.903706635074729203e-01,1.541458883548982028e-01,4.299948164783040094e-01
1.940000000000000213e+01,1.051771588032230254e+00,1.910552394497746498e-01,1.521979922363639603e-01,4.304973885616966700e-01
1.950000000000000000e+01,1.055039580931419918e+00,1.912313662313695484e-01,1.531111568930826339e-01,4.301358141065060869e-01
1.960000000000000142e+01,1.054192974928640281e+00,1.899197690071479094e-01,1.527904038069564652e-01,4.278922769013154825e-01
1.970000000000000284e+01,1.052870600742363161e+00,1.882301423861323653e-01,1.518890066920249304e-01,4.247800472444410169e-01
1.980000000000000071e+01,1.053626983347630608e+00,1.871812771856740110e-01,1.514214888438299711e-01,4.235928353112867750e-01
1.990000000000000213e+01,1.054771881319588323e+00,1.873242563542904249e-01,1.524911966179088862e-01,4.258835069592825651e-01
2.000000000000000000e+01,1.057592565792323969e+00,1.873310208039253022e-01,1.517071113264668036e-01,4.278013793224639816e-01
2.010000000000000142e+01,1.059477340900103037e+00,1.875165017489591468e-01,1.528381479331414328e-01,4.279339699149674603e-01
2.020000000000000284e+01,1.060327346238257640e+00,1.874592194000414824e-01,1.532254279450912526e-01,4.270495795272620798e-01
2.030000000000000071e+01,1.066906840094495657e+00,1.874967241968568954e-01,1.530977241659166599e-01,4.282494342943333199e-01
2.040000000000000213e+01,1.069116137028729430e+00,1.876899179695940834e-01,1.513439934124986841e-01,4.280747311433277247e-01
2.050000000000000000e+01,1.072786237715727786e+00,1.876888809620727572e-01,1.530062872825899145e-01,4.278178793285709602e-01
2.060000000000000142e+01,1.071683034837736415e+00,1.878989394671478630e-01,1.532843694108877997e-01,4.276769344435263354e-01
2.070000000000000284e+01,1.073187585790556620e+00,1.881070588507536279e-01,1.534952195047385448e-01,4.287984213222735264e-01
2.080000000000000071e+01,1.072492610749373743e+00,1.882803171353128469e-01,1.540552056620815569e-01,4.281425752123655393e-01
2.090000000000000213e+01,1.075999193667172893e+00,1.889142319626955224e-01,1.539125254451121638e-01,4.289263215158035658e-01
2.100000000000000000e+01,1.072683568952617739e+00,1.894492534452867638e-01,1.534694834210851011e-01,4.313380381220132120e-01
2.110000000000000142e+01,1.075048260730738336e+00,1.894711990331117701e-01,1.532966862284197707e-01,4.325675962973799527e-01
2.120000000000000284e+01,1.072502791979381476e+00,1.895426653864231703e-01,1.537188233448067431e-01,4.333050895802726399e-01
2.130000000000000071e+01,1.075008913586891435e+00,1.900069502458307524e-01,1.555055061953362350e-01,4.333341434469593079e-01
2.140000000000000213e+01,1.071968522312288785e+00,1.894749157504309056e-01,1.550178282399228835e-01,4.312866531439812912e-01
2.150000000000000000e+01,1.070543765799527147e+00,1.891135442313147119e-01,1.545971736145917430e-01,4.310937889045243776e-01
2.160000000000000142e+01,1.069395981843467958e+00,1.884205219151108834e-01,1.537181315666864834e-01,4.308536722022729970e-01
2.170000000000000284e+01,1.071956132658707261e+00,1.886382558903762496e-01,1.547776837153047313e-01,4.329520902425652018e-01
2.180000000000000071e+01,1.071699715967062483e+00,1.886562414346412975e-01,1.549796935998795366e-01,4.347588189488301724e-01
2.190000000000000213e+01,1.074085631251401107e+00,1.884392083406041529e-01,1.532081075242411328e-01,4.345117318055017330e-01
2.200000000000000000e+01,1.075567890970451579e+00,1.884783042191963132e-01,1.517548316711357370e-01,4.338197088946099678e-01
2.210000000000000142e+01,1.075498703270574730e+00,1.880474870829906553e-01,1.503833994127835583e-01,4.343247958787034846e-01
2.220000000000000284e+01,1.072440678087712040e+00,1.890886908521225429e-01,1.528919544133249542e-01,4.346642572294834306e-01
2.230000000000000071e+01,1.073208618819095017e+00,1.898688163798156747e-01,1.531150048632326233e-01,4.332061042574946730e-01
2.240000000000000213e+01,1.074654182456422413e+00,1.894538268552985461e-01,1.543989621941602164e-01,4.314469973374386869e-01
2.250000000000000000e+01,1.074143940732591007e+00,1.885317945015925478e-01,1.555141526922227957e-01,4.302799124696291000e-01
2.260000000000000142e+01,1.076248575007672459e+00,1.878092047248891006e-01,1.556971665273813032e-01,4.291243041351478493e-01
2.270000000000000284e+01,1.080628207621438186e+00,1.876331929341455707e-01,1.553684616287181186e-01,4.286119250504508149e-01
2.280000000000000071e+01,1.084038437065454996e+00,1.885280134186136103e-01,1.554636924625796557e-01,4.303778403609509473e-01
2.290000000000000213e+01,1.089474344942367834e+00,1.884069578653540800e-01,1.554554816690373320e-01,4.315640624178362916e-01
2.300000000000000000e+01,1.093977585149063847e+00,1.887410707472652605e-01,1.540918060678896917e-01,4.327677330878990647e-01
2.310000000000000142e+01,1.094490033189474021e+00,1.886864028892933365e-01,1.533557638942287249e-01,4.323995429703079707e-01
