time_ps,T_K,PE_eV_atom,P_GPa
5.855000000000000426e+01,3.632261328199999753e+02,-4.899023609322916251e+00,6.419860621266666734e-02
5.860000000000000142e+01,3.343740659700000037e+02,-4.896019891093749798e+00,-9.115403656593334958e-02
5.865000000000000568e+01,3.314132665800000268e+02,-4.896121814531249505e+00,2.569139751599999744e-01
5.870000000000000284e+01,3.234213484499999822e+02,-4.895439805885416718e+00,2.916485722766666844e-01
5.875000000000000000e+01,3.487077008100000057e+02,-4.898007979218749419e+00,2.783288647899999704e-02
5.880000000000000426e+01,3.372099280599999815e+02,-4.894978779114583567e+00,2.003887783311333326e-01
5.885000000000000142e+01,3.623699916300000154e+02,-4.896313549739583770e+00,-6.510502757300000443e-02
5.890000000000000568e+01,3.611120069400000148e+02,-4.894542383229166127e+00,4.712947065599999985e-01
5.895000000000000284e+01,3.110596317700000100e+02,-4.888016653281249901e+00,1.102820828700000061e-01
5.900000000000000000e+01,3.581768178300000045e+02,-4.894582263333333572e+00,1.378995474453333370e-01
5.905000000000000426e+01,3.340209032199999797e+02,-4.893016119635416494e+00,1.274724375506666729e-02
5.910000000000000142e+01,3.213286688100000106e+02,-4.894009828854167132e+00,-2.118712956699999872e-01
5.915000000000000568e+01,3.312773332400000186e+02,-4.897576486770833348e+00,2.460311785766666759e-01
5.920000000000000284e+01,3.207702857300000119e+02,-4.897477805572916232e+00,-2.995429966756666951e-01
5.925000000000000000e+01,3.403879146799999944e+02,-4.900060846354166166e+00,3.375147854000000169e-01
5.930000000000000426e+01,3.465960670299999720e+02,-4.900792611822916811e+00,2.065949405733333577e-01
5.935000000000000142e+01,3.473559305499999823e+02,-4.901077863177083493e+00,2.985688070643333636e-01
5.940000000000000568e+01,3.107419492600000126e+02,-4.896681076666666854e+00,-1.042849472033333252e-01
5.945000000000000284e+01,3.385587273599999776e+02,-4.899261921354166383e+00,1.812880527556666455e-01
5.950000000000000000e+01,3.408292782199999920e+02,-4.897790835937500198e+00,4.251086720300000649e-02
5.955000000000000426e+01,3.460386122400000204e+02,-4.896145179687500182e+00,4.013344092333333002e-01
5.960000000000000142e+01,3.517289947400000187e+02,-4.894881241822916174e+00,6.687392974800000778e-02
5.965000000000000568e+01,3.801324637399999915e+02,-4.897166314635416740e+00,-1.405582713869999723e-01
5.970000000000000284e+01,3.757984282099999973e+02,-4.896797133385416778e+00,2.158439251366666423e-01
5.975000000000000000e+01,3.410674527499999726e+02,-4.894045919791666144e+00,-2.572130080966666954e-02
