time_ps,T_K,PE_eV_atom,P_GPa
5.770000000000000284e+01,3.095998841200000129e+02,-4.895458616197916335e+00,-2.718376885933333487e-01
5.775000000000000000e+01,3.030769763000000125e+02,-4.894525196718750415e+00,-2.361113498499999366e-02
5.780000000000000426e+01,3.516402883000000088e+02,-4.899322865416666950e+00,-1.364134185149999956e-01
5.785000000000000142e+01,3.160895678100000055e+02,-4.893315898489583482e+00,-2.604399187536666216e-01
5.790000000000000568e+01,3.382425015300000268e+02,-4.894002598020833261e+00,3.378436191096666902e-02
5.795000000000000284e+01,3.316586724900000149e+02,-4.891433087916666089e+00,-2.131118426983333591e-01
5.800000000000000000e+01,3.583319198600000277e+02,-4.894047789322916842e+00,-2.328204344869999887e-01
5.805000000000000426e+01,3.544795176999999740e+02,-4.893681173072916835e+00,-6.601305908466666150e-02
5.810000000000000142e+01,3.351826094400000216e+02,-4.891745446145833398e+00,-1.313959899433333189e-01
5.815000000000000568e+01,3.249849606299999891e+02,-4.890456142343750479e+00,4.279230123200000041e-02
5.820000000000000284e+01,3.457060245800000189e+02,-4.892672445468750020e+00,4.476846628093333891e-02
5.825000000000000000e+01,3.449018950299999915e+02,-4.892975259270833099e+00,-2.498713485833333470e-01
5.830000000000000426e+01,2.976773538699999904e+02,-4.888277981041666997e+00,-3.674367276333332516e-02
5.835000000000000142e+01,3.141444775499999764e+02,-4.891510430677083576e+00,-4.341965710666665507e-02
5.840000000000000568e+01,2.976079904200000215e+02,-4.890281733750000193e+00,1.368912822043333311e-01
5.845000000000000284e+01,3.314735080099999891e+02,-4.895273081927083325e+00,-2.989377779899999865e-01
5.850000000000000000e+01,3.250569256900000141e+02,-4.895238504322916739e+00,3.035373080333332932e-02
5.855000000000000426e+01,3.069926737399999865e+02,-4.893109626614583263e+00,-4.118359668800000151e-01
5.860000000000000142e+01,3.345087659100000224e+02,-4.895661032083332920e+00,-1.515285224523666707e-01
5.865000000000000568e+01,3.193683103899999765e+02,-4.891854138593750179e+00,-6.607371813333333677e-01
5.870000000000000284e+01,3.580041254800000274e+02,-4.893790773125000548e+00,8.750568395233333796e-02
5.875000000000000000e+01,3.695723028500000282e+02,-4.893495500468749704e+00,-3.608278278866666189e-01
5.880000000000000426e+01,3.621476634200000149e+02,-4.892347526354166476e+00,-1.487104038466666722e-01
5.885000000000000142e+01,3.359499451300000032e+02,-4.889433282916666457e+00,2.103974245333332591e-02
5.890000000000000568e+01,3.762748593399999777e+02,-4.895527823124999678e+00,-4.192974579200000051e-01
5.895000000000000284e+01,3.467006117000000245e+02,-4.894933206718749652e+00,3.675491800000096898e-04
5.900000000000000000e+01,3.269269956300000217e+02,-4.896382766406250475e+00,-5.702679385566665760e-01
5.905000000000000426e+01,3.302010872800000243e+02,-4.898284138385416320e+00,-1.314599270229999950e-01
5.910000000000000142e+01,3.232340526899999986e+02,-4.897218222760416850e+00,-4.026692398099999681e-01
5.915000000000000568e+01,3.257060945900000206e+02,-4.896609223750000517e+00,-9.411692830899999473e-02
5.920000000000000284e+01,3.529538166099999899e+02,-4.898436709062500505e+00,-4.564138994133333238e-01
5.925000000000000000e+01,3.341503056999999899e+02,-4.894173946250000462e+00,-1.041353956039999945e-01
5.930000000000000426e+01,3.337096880600000190e+02,-4.892242159322916173e+00,-3.200815499433333211e-01
5.935000000000000142e+01,3.351218950499999778e+02,-4.890879323437499870e+00,-6.469579867466666856e-02
5.940000000000000568e+01,3.658889664199999743e+02,-4.894071028125000389e+00,-1.181382607800000040e-01
5.945000000000000284e+01,3.466099298299999987e+02,-4.892015181875000174e+00,-5.470868933466667139e-01
5.950000000000000000e+01,3.426789289299999837e+02,-4.892522278854166906e+00,-1.951309005666666818e-01
5.955000000000000426e+01,3.617460036900000091e+02,-4.896216695729166624e+00,-1.508217458506666553e-01
5.960000000000000142e+01,3.184753823600000260e+02,-4.892817582916666908e+00,-5.680736426400000427e-01
5.965000000000000568e+01,3.309259560899999997e+02,-4.895572286927083461e+00,-3.056926473506333397e-01
5.970000000000000284e+01,3.348825337900000250e+02,-4.896419703697916681e+00,-2.242925640303333468e-01
5.975000000000000000e+01,3.252274262000000249e+02,-4.895027767239583660e+00,1.700171975133333291e-01
5.980000000000000426e+01,3.600742455999999834e+02,-4.897378272031249757e+00,-3.775763823626666071e-01
5.985000000000000142e+01,3.479992917399999897e+02,-4.892669170937499423e+00,-2.502249556880000170e-01
5.990000000000000568e+01,3.451245213600000170e+02,-4.889403342916666340e+00,-3.533766466923333183e-01
5.995000000000000284e+01,3.576394333800000140e+02,-4.889816972812499607e+00,-1.765307352110000172e-01
6.000000000000000000e+01,3.598731973000000153e+02,-4.890034473541667204e+00,-1.540167252540000087e-01
6.005000000000000426e+01,3.627568840199999727e+02,-4.891641247864582986e+00,-1.706400896440000148e-01
6.010000000000000142e+01,3.429052840499999775e+02,-4.891827981562499872e+00,-2.642426721336666451e-01
6.015000000000000568e+01,3.306587188799999808e+02,-4.892366490677082957e+00,-4.312218630866666569e-01
6.020000000000000284e+01,3.291628374300000246e+02,-4.892755643541666366e+00,-3.320554566200000224e-01
6.025000000000000000e+01,3.166638663200000110e+02,-4.890964368333333034e+00,-3.280115377899999740e-01
6.030000000000000426e+01,3.319279621100000099e+02,-4.891745025260417101e+00,-1.852994313870000020e-01
6.035000000000000142e+01,3.719500501699999973e+02,-4.895217499479167067e+00,-4.615931162596666470e-01
6.040000000000000568e+01,3.521913085400000227e+02,-4.892633479270833696e+00,-5.212455650133333146e-02
6.045000000000000284e+01,3.582921380199999817e+02,-4.894720224062500513e+00,-3.908198253366666486e-01
6.050000000000000000e+01,3.237617251799999849e+02,-4.893004903854166976e+00,-3.789513965199999834e-01
6.055000000000000426e+01,3.245832090000000107e+02,-4.896762692760416869e+00,-4.821502179333332916e-01
6.060000000000000142e+01,2.989155640299999845e+02,-4.896393649635416345e+00,-2.312390279330000242e-01
6.065000000000000568e+01,3.109734074899999996e+02,-4.898141884843750127e+00,-1.509690417693333453e-01
6.070000000000000284e+01,3.354723739699999783e+02,-4.899899888385417235e+00,-3.023804714266666860e-01
6.075000000000000000e+01,3.372780164199999717e+02,-4.898485514999999957e+00,-2.319308565366666811e-02
6.080000000000000426e+01,3.143110034700000028e+02,-4.894131576562499752e+00,-3.599479101333333819e-01
6.085000000000000142e+01,3.417196516899999779e+02,-4.896140798802083083e+00,-1.148781078166666719e-01
6.090000000000000568e+01,3.243027761600000076e+02,-4.892656803749999561e+00,-7.614489279033333224e-02
