time_ps,msd_x_A2,msd_y_A2,msd_z_A2,msd_total_A2
1.000000000029977,0.09364028631160748,0.16592542849086114,0.1336248001048723,0.3931905149073409
2.000000000059954,0.11634220785182676,0.18739940567169253,0.15405809582057262,0.4577997093440919
3.0000000000899307,0.13578873942652922,0.21286601274543,0.17034173248191287,0.518996484653872
4.000000000119908,0.14778537152942525,0.21697713299064866,0.18579683737442834,0.5505593418945023
5.0000000001498845,0.17005161669964777,0.23295110606735286,0.19924367892601091,0.6022464016930116
6.0000000001798615,0.17549108003247796,0.2481559835490093,0.21684966094196645,0.6404967245234537
7.000000000209838,0.18194589756722512,0.24730507328863435,0.2160008679663938,0.6452518388222533
8.000000000239815,0.1913497293198891,0.25842477300505307,0.217744713982222,0.6675192163071642
9.000000000269793,0.20055816729778872,0.2688738176338945,0.229848180594238,0.6992801655259213
10.000000000299769,0.20439364501679105,0.2703098656674097,0.23618493826743966,0.7108884489516405
11.000000000329745,0.218046221810433,0.2708197555336187,0.24008304050439516,0.7289490178484468
12.000000000359723,0.2341126425413568,0.2886801506048128,0.25746264693173904,0.7802554400779086
13.0000000003897,0.25015759700152795,0.2972337587035199,0.25862538912700855,0.8060167448320563
14.000000000419677,0.24638434613072518,0.2930959405261903,0.25481883019702306,0.7942991168539386
15.000000000449653,0.2545034899244516,0.3041173970990928,0.2648936980111806,0.823514585034725
16.00000000047963,0.26542019274530165,0.3193661790389388,0.2754104816888808,0.8601968534731214
17.00000000050961,0.2684495211053422,0.3211451179467647,0.27988382504088355,0.8694784640929905
18.000000000539586,0.2709293528926013,0.31711837929892656,0.27824295772930363,0.8662906899208315
19.00000000056956,0.284552170394887,0.32615780294197,0.2911933755731216,0.9019033489099786
20.000000000599538,0.28012925499540614,0.33170981713632064,0.2945561301463125,0.9063952022780393
21.000000000629516,0.28512117685425625,0.3330741944767988,0.2916147854673507,0.9098101567984058
22.00000000065949,0.29567662897365915,0.3432152253769712,0.30011611014171097,0.9390079644923413
23.000000000689468,0.30804179820457384,0.3480493087319609,0.3119519468972691,0.9680430538338038
24.000000000719446,0.3071706102943352,0.3407966998381916,0.31222964203825254,0.9601969521707793
25.000000000749424,0.318488548327404,0.363635137257374,0.32757095542290593,1.009694641007684
26.0000000007794,0.3284022490483774,0.3675088122320861,0.3353783071622902,1.0312893684427538
27.000000000809376,0.32554103863529293,0.3749070475132016,0.3250249848862279,1.0254730710347224
28.000000000839353,0.33263563672650015,0.3843884076394185,0.3329492299893036,1.0499732743552221
29.00000000086933,0.3390251222295334,0.38174739720328604,0.328280939755937,1.0490534591887564
30.000000000899306,0.3389491871826384,0.3655712612474638,0.3283954127683964,1.0329158611984985
31.000000000929283,0.3401825082861476,0.37629200161058096,0.335424635064855,1.0518991449615835
32.00000000095926,0.34922128928312013,0.3809915268580943,0.3404707576975738,1.0706835738387883
33.00000000098924,0.3573321643566875,0.3874925809077175,0.34710414148196217,1.0919288867463672
34.00000000101922,0.3515176887111838,0.3850183811461547,0.3504466956727939,1.0869827655301323
35.000000001049195,0.3592343429894855,0.40915530444567844,0.3630165576815261,1.13140620511669
36.00000000107917,0.37052282889176463,0.404091504989384,0.35924507401440214,1.1338594078955508
37.00000000110914,0.3682688052211995,0.40791323796928125,0.35469512098474415,1.1308771641752249
