# Time-averaged data for fix msd_out
# TimeStep c_msd_li[1] c_msd_li[2] c_msd_li[3] c_msd_li[4]
59000 43.0384 37.0615 57.9202 138.02
60000 42.7482 37.6129 59.2583 139.619
61000 42.9876 38.8543 62.0278 143.87
62000 46.0812 38.1038 64.9362 149.121
63000 44.908 38.993 69.6994 153.6
64000 46.8873 36.8457 71.1554 154.888
65000 48.3803 40.2616 72.4792 161.121
66000 49.1297 42.802 69.8791 161.811
67000 49.5393 44.6782 74.0679 168.285
68000 48.6925 45.1254 70.8523 164.67
69000 48.8914 44.6334 72.1283 165.653
70000 51.1986 48.0414 72.3309 171.571
71000 52.494 46.7158 72.0282 171.238
72000 50.5893 47.1023 73.9568 171.648
73000 50.9646 49.5695 75.1209 175.655
74000 49.7553 47.6915 77.9157 175.363
75000 53.0249 50.0077 79.6837 182.716
76000 56.31 51.2113 82.2054 189.727
77000 61.2248 50.8801 85.6234 197.728
78000 61.4765 51.3083 88.7231 201.508
79000 64.4958 50.3315 87.6324 202.46
80000 62.936 50.9203 90.3456 204.202
81000 64.4427 52.0226 93.4331 209.898
82000 62.4848 51.2794 93.1592 206.923
83000 65.7006 50.7844 92.8494 209.334
84000 66.648 51.3409 93.085 211.074
85000 69.292 51.7786 96.7177 217.788
86000 69.2438 55.3492 95.948 220.541
87000 69.9361 54.5157 92.9155 217.367
88000 74.6086 54.4023 95.136 224.147
89000 72.5622 56.1377 95.7401 224.44
90000 72.0165 53.2961 95.2373 220.55
91000 71.8849 54.706 96.754 223.345
92000 78.3784 56.2983 94.9742 229.651
93000 78.9168 63.5001 98.4939 240.911
94000 79.847 63.1845 100.724 243.755
95000 78.6942 63.96 101.863 244.517
96000 78.2288 63.9827 101.754 243.966
97000 78.7131 67.3795 101.722 247.814
98000 76.498 68.9364 102.285 247.719
99000 76.0297 69.2215 105.755 251.006
100000 77.707 67.6381 109.829 255.174
101000 77.315 68.6296 109.811 255.755
102000 74.9685 70.3403 110.205 255.514
103000 78.5992 70.4606 110.803 259.863
104000 76.5645 71.9311 106.287 254.782
105000 79.6145 75.2739 110.12 265.008
106000 75.5054 75.3052 111.468 262.278
107000 75.3264 76.357 115.326 267.01
108000 74.4541 75.9295 117.446 267.829
109000 77.6123 80.8351 117.362 275.809
110000 76.7284 83.7945 120.497 281.02
111000 74.8294 83.2888 122.637 280.755
112000 75.1624 82.513 125.64 283.316
113000 73.886 83.1651 125.907 282.958
114000 72.9637 83.1788 130.491 286.633
115000 75.4087 84.3413 129.439 289.189
116000 75.5386 85.8359 127.713 289.088
117000 72.4697 86.8334 131.379 290.683
118000 75.5727 87.2017 127.732 290.507
119000 74.3646 87.5245 126.734 288.623
120000 77.1964 90.9497 128.971 297.117
121000 77.2419 89.6036 128.693 295.538
122000 78.1735 86.2937 122.455 286.922
123000 78.7774 87.1699 125.465 291.412
124000 79.4847 86.3297 125.836 291.65
125000 79.0586 85.0402 122.729 286.827
126000 79.558 87.5159 119.301 286.375
127000 80.0846 89.7355 124.059 293.879
128000 84.2303 90.8605 122.805 297.896
129000 83.8471 92.1531 128.236 304.236
130000 83.2554 90.4966 133.146 306.898
131000 87.8339 91.8999 141.514 321.248
132000 83.3582 92.3757 136.887 312.621
133000 85.2761 95.2041 139.655 320.135
134000 86.3021 90.0172 139.855 316.174
135000 84.9248 91.6005 138.362 314.887
136000 86.8173 90.9343 138.599 316.351
137000 87.2063 89.0336 140.971 317.211
138000 90.5537 88.1935 144.742 323.489
139000 90.2593 91.8148 146.379 328.454
140000 92.7162 91.4613 143.65 327.827
141000 91.1231 94.7748 144.983 330.88
142000 91.4954 93.4295 147.017 331.942
143000 89.6346 91.784 148.189 329.607
144000 91.0782 95.5092 147.917 334.505
145000 90.8542 95.9952 145.245 332.095
146000 90.7247 92.8827 150.53 334.138
147000 91.1769 94.3295 156.897 342.404
148000 93.5013 95.068 158.621 347.19
149000 91.8678 93.402 161.033 346.303
150000 92.2811 96.3387 165.424 354.044
151000 90.8454 102.234 164.655 357.734
152000 92.668 104.247 164.233 361.147
153000 94.8937 104.596 168.805 368.294
154000 94.4236 100.589 169.853 364.866
155000 92.9311 99.1951 170.59 362.716
156000 94.9273 97.3278 169.985 362.24
157000 99.3976 102.538 172.593 374.529
158000 102.553 101.354 169.439 373.346
159000 99.5423 97.9995 170.733 368.275
160000 98.9665 97.7745 171.556 368.297
161000 98.8631 101.306 173.515 373.684
162000 96.2691 100.274 181.174 377.717
163000 97.3855 101.38 181.372 380.137
164000 98.1098 109.149 181.373 388.632
165000 101.113 110.539 183.061 394.713
166000 105.197 110.848 180.685 396.729
167000 104.629 111.672 175.21 391.511
168000 106.519 109.213 179.053 394.784
169000 105.238 113.143 178.971 397.353
170000 105.804 119.91 178.541 404.255
171000 106.507 119.99 180.034 406.53
172000 106.892 124.448 178.57 409.91
173000 111.796 124.462 184.07 420.328
174000 113.056 123.232 187.425 423.712
175000 113.762 120.362 186.396 420.52
176000 116.822 125.668 191.265 433.754
177000 117.825 125.465 186.992 430.283
178000 115.132 129.454 187.362 431.948
179000 118.024 126.391 188.768 433.183
180000 115.1 121.691 193.77 430.562
181000 116.315 124.819 197.825 438.959
182000 118.664 126.148 197.768 442.58
183000 114.373 125.164 201.162 440.699
184000 112.912 127.026 202.228 442.165
185000 116.901 130.266 205.053 452.22
186000 116.554 132.061 204.733 453.348
187000 117.537 131.907 206.783 456.226
188000 116.306 131.437 210.169 457.912
189000 116.346 130.367 215.296 462.008
190000 117.489 133.082 204.653 455.224
191000 116.981 130.788 204.039 451.809
192000 122.698 138.133 200.875 461.706
193000 119.629 138.731 205.302 463.662
194000 123.844 137.162 210.471 471.476
195000 128.75 135.954 212.128 476.833
196000 134.252 137.381 209.897 481.53
197000 137.676 138.882 205.543 482.101
198000 140.122 137.514 210.196 487.833
199000 143.104 136.734 207.813 487.651
200000 142.363 139.023 210.537 491.922
201000 146.691 140.379 211.068 498.137
202000 143.429 141.109 206.089 490.626
203000 149.623 138.243 209.324 497.19
204000 149.568 141.386 209.463 500.417
205000 153.107 143.265 208.153 504.525
206000 151.549 144.014 208.946 504.509
207000 143.053 141.823 207.663 492.54
208000 146.921 142.879 203.547 493.348
209000 147.822 143.758 201.692 493.271
210000 146.493 143.793 202.038 492.324
211000 147.073 142.44 203.84 493.353
212000 146.002 140.108 205.11 491.219
213000 146.614 142.48 203.202 492.296
214000 145.296 139.913 206.474 491.684
215000 140.326 141.804 206.629 488.759
216000 141.196 145.329 206.758 493.283
217000 144.229 141.992 208.576 494.798
218000 144.911 145.915 207.422 498.247
219000 142.396 145.898 210.638 498.933
220000 144.233 141.939 207.176 493.348
221000 145.894 144.173 208.046 498.114
222000 147.184 143.734 211.049 501.967
223000 146.347 143.41 210.436 500.193
224000 146.205 144.291 209.269 499.764
225000 144.87 146.442 215.459 506.772
226000 142.949 145.952 216.662 505.563
227000 145.361 146.414 217.94 509.715
228000 142.96 151.446 213.248 507.654
229000 144.664 150.007 218.743 513.414
230000 141.805 147.91 220.042 509.757
231000 145.159 146.741 214.307 506.206
232000 147.061 146.459 212.78 506.3
233000 143.555 148.773 212.539 504.867
234000 141.456 147.777 216.871 506.103
235000 143.23 145.788 215.492 504.51
236000 144.086 147.986 217.845 509.917
237000 144.486 144.847 216.215 505.548
238000 143.863 139.468 212.009 495.34
239000 141.51 142.069 218.187 501.766
240000 140.14 140.958 218.349 499.446
241000 141.001 144.232 219.528 504.762
242000 142.09 143.82 218.994 504.903
243000 142.186 148.013 224.874 515.073
244000 141.174 151.65 229.091 521.915
245000 143.852 151.546 235.52 530.918
246000 140.736 152.707 241.471 534.914
247000 141.767 157.913 236.186 535.866
248000 147.466 156.703 241.448 545.617
249000 150.844 154.359 244.153 549.356
250000 148.817 152.394 234.66 535.872
251000 146.191 157.215 235.698 539.103
252000 145.136 155.475 237.251 537.862
253000 148.077 157.507 231.506 537.09
254000 150.417 154.639 235.204 540.261
255000 150.955 155.124 236.562 542.64
256000 154.486 148.958 234.645 538.09
257000 152.753 152.583 238.577 543.913
258000 152.316 150.265 241.518 544.1
259000 155.865 151.301 244.155 551.321
260000 153.597 149.286 238.062 540.945
261000 157.063 145.214 236.196 538.474
262000 155.112 140.868 233.946 529.926
263000 157.69 144.763 234.756 537.208
264000 156.789 144.689 232.533 534.011
265000 157.852 146.624 236.945 541.421
266000 160.694 147.308 239.789 547.792
267000 163.259 140.794 250.725 554.778
268000 159.845 144.603 256.65 561.098
269000 158.47 142.873 263.102 564.446
270000 150.999 149.112 262.441 562.552
271000 147.185 148.775 268.871 564.83
272000 144.116 146.356 265.989 556.46
273000 150.821 149.94 271.542 572.303
274000 148.779 148.651 276.668 574.098
275000 151.598 149.542 277.904 579.045
276000 151.419 151.603 279.837 582.858
277000 153.631 147.134 274.13 574.895
278000 155.657 150.986 280.381 587.024
279000 153.096 149.161 281.299 583.556
280000 156.47 150.376 280.257 587.102
281000 152.281 147.739 279.15 579.169
282000 153.877 143.378 273.798 571.053
283000 154.677 142.909 279.223 576.809
284000 160.434 145.016 278.349 583.8
285000 155.583 143.78 276.666 576.029
286000 154.689 143.076 278.633 576.398
287000 149.617 141.428 277.646 568.69
288000 153.914 140.182 274.005 568.1
289000 150.443 141.669 281.588 573.701
290000 155.787 142.663 282.361 580.812
291000 161.58 137.635 285.768 584.983
292000 159.461 138.287 281.572 579.32
293000 161.471 139.686 293.654 594.811
294000 163.463 140.101 294.733 598.297
295000 164.117 142.767 301.06 607.944
296000 165.758 144.173 300.583 610.514
297000 167.009 143.723 302.311 613.043
298000 165.98 143.498 304.712 614.189
299000 169.108 144.082 303.287 616.477
300000 172.883 145.281 310.869 629.032
301000 170.067 149.543 314.186 633.796
302000 168.951 149.256 318.258 636.464
303000 169.499 149.404 318.847 637.75
304000 171.17 153.47 322.228 646.869
305000 170.302 157.567 322.197 650.067
306000 172.412 156.02 325.871 654.302
307000 174.002 159.315 323.732 657.05
308000 177.857 165.068 331.548 674.473
309000 179.704 166.056 327.812 673.572
310000 178.389 164.297 327.499 670.185
311000 181.523 165.299 322.575 669.398
312000 183.984 159.435 329.925 673.343
313000 180.798 159.979 318.405 659.182
314000 185.589 159.467 320.598 665.654
315000 182.664 160.48 326.77 669.914
316000 182.442 153.751 325.733 661.926
317000 181.812 155.14 321.84 658.792
318000 182.547 157.314 318.542 658.402
319000 185.271 157.655 315.86 658.786
320000 182.999 160.671 313.71 657.38
321000 192.015 161.079 311.963 665.057
322000 187.284 164.58 317.015 668.879
323000 187.582 161.494 323.391 672.467
324000 185.473 161.169 328.077 674.719
325000 189.336 160.414 332.866 682.616
326000 189.266 164.426 340.205 693.896
327000 196.047 163.782 342.198 702.027
328000 201.989 167.505 342.261 711.755
329000 203.24 171.051 350.212 724.503
330000 197.166 166.278 350.918 714.362
331000 205.552 160.663 353.952 720.167
332000 208.565 161.524 359.454 729.543
333000 202.853 160.813 358.022 721.688
334000 205.375 158.84 346.432 710.647
335000 198.537 158.451 349.436 706.425
336000 195.594 157.36 348.65 701.604
337000 199.561 155.453 358.604 713.617
338000 204.807 161.571 356.634 723.012
339000 209.643 165.27 355.854 730.767
340000 209.385 166.425 351.997 727.808
341000 207.862 167.162 354.865 729.89
342000 209.465 170.654 365.191 745.31
343000 212.466 172.252 362.446 747.164
344000 213.392 173.548 371.538 758.479
345000 216.009 176.553 367.241 759.804
346000 215.721 177.821 370.334 763.876
347000 216.593 179.719 374.912 771.225
348000 219.238 178.799 374.083 772.12
349000 222.12 173.609 377.014 772.743
350000 226.068 177.379 366.748 770.196
351000 224.039 173.661 372.447 770.147
352000 225.929 181.092 373.782 780.803
353000 228.105 177.609 374.146 779.86
354000 227.609 180.603 379.16 787.372
355000 227.39 175.906 376.683 779.979
356000 230.162 171.755 374.79 776.707
357000 233.668 169.387 372.667 775.722
358000 238.744 166.063 374.784 779.591
359000 232.603 164.567 369.14 766.311
360000 237.014 166.169 363.638 766.821
361000 234.732 164.31 357.284 756.326
362000 236.552 169.21 356.414 762.176
363000 238.543 167.806 359.423 765.772
364000 240.375 166.267 362.021 768.663
365000 244.973 165.584 366.152 776.708
366000 241.744 165.959 367.065 774.768
367000 244.47 165.652 370.262 780.383
368000 241.999 161.104 366.305 769.408
369000 240.826 165.231 373.163 779.22
370000 238.751 162.572 381.146 782.47
371000 238.804 164.938 378.819 782.56
372000 243.916 161.897 385.432 791.245
373000 240.845 159.008 396.057 795.91
374000 245.863 160.76 395.072 801.695
375000 251.745 157.715 393.512 802.971
376000 251.02 158.03 397.07 806.121
377000 248.899 161.211 397.258 807.368
378000 250.323 161.267 398.722 810.312
379000 249.472 157.43 410.356 817.258
380000 247.34 155.097 402.694 805.132
381000 253.601 153.16 401.626 808.387
382000 257.576 155.722 407.922 821.22
383000 265.417 157.421 413.04 835.877
384000 258.828 155.681 423.533 838.042
385000 256.088 160.026 419.39 835.503
386000 254.537 159.761 424.846 839.144
387000 260.529 160.832 428.702 850.064
388000 252.862 159.76 436.518 849.14
389000 257.693 160.249 437.087 855.028
390000 258.313 163.126 439.923 861.362
391000 254.202 165.77 441.92 861.893
392000 250.157 167.711 445.649 863.517
393000 250.836 166.827 453.4 871.064
394000 255.463 170.239 452.081 877.783
395000 256.137 172.176 450.358 878.671
396000 251.982 170.25 453.238 875.47
397000 254.26 179.205 457.004 890.469
398000 253.141 177.562 458.023 888.726
399000 254.799 182.159 464.754 901.712
400000 258.16 178.418 464.347 900.925
401000 258.8 184.995 462.418 906.213
402000 261.154 185.125 454.069 900.349
403000 261.888 185.438 454.073 901.399
404000 267.036 186.874 464.037 917.947
405000 265.133 191.698 458.472 915.303
406000 268.403 191.263 466.738 926.404
407000 262.522 198.231 452.636 913.388
408000 265.825 193.157 449.437 908.419
409000 262.979 194.26 448.534 905.773
410000 265.309 196.259 454.727 916.296
411000 261.818 198.871 445.254 905.943
412000 267.178 195.358 445.694 908.23
413000 266.613 190.174 453.912 910.699
414000 264.141 188.376 453.253 905.77
415000 275.368 190.112 449.717 915.196
416000 279.783 190.389 448.563 918.736
417000 280.301 192.606 451.154 924.061
418000 292.575 194.314 450.382 937.271
419000 293.092 195.399 456.461 944.952
420000 289.62 193.979 457.249 940.847
421000 288.108 191.959 454.014 934.081
422000 292.888 188.942 453.932 935.762
423000 298.031 186.729 457.439 942.199
424000 294.302 189.482 462.406 946.189
425000 293.466 193.109 446.371 932.945
426000 291.419 194.326 450.563 936.308
427000 285.221 188.787 450.029 924.037
428000 287.184 188.878 449.201 925.264
429000 289.551 192.054 461.329 942.934
430000 287.091 188.463 454.297 929.851
431000 286.777 198.181 455.136 940.094
432000 288.744 194.556 446.575 929.875
433000 286.363 192.57 451.187 930.12
434000 293.992 185.717 455.084 934.792
435000 295.607 194.663 456.908 947.178
436000 293.235 191.052 457.006 941.294
437000 292.374 192.482 450.857 935.713
438000 298.991 194.091 456.012 949.094
439000 299.481 199.238 455.414 954.134
440000 305.277 198.832 446.617 950.726
441000 297.896 194.448 453.862 946.206
442000 299.757 195.523 456.389 951.669
443000 300.815 192.774 452.422 946.011
444000 295.147 200.463 460.255 955.865
445000 305.322 197.695 459.338 962.355
446000 302.453 197.745 456.296 956.494
447000 309.637 197.912 454.899 962.447
448000 301.203 197.831 463.178 962.212
449000 300.165 196.269 462.063 958.497
450000 301.395 201.3 465.404 968.099
451000 305.292 197.426 466.206 968.924
452000 304.618 198.089 473.709 976.417
453000 300.344 194.02 472.376 966.74
454000 296.439 194.306 477.77 968.515
455000 295.377 200.353 483.519 979.249
456000 291.413 199.649 479.341 970.404
457000 294.782 200.547 472.403 967.732
458000 296.575 206.345 471.52 974.44
459000 288.632 204.633 481.248 974.513
460000 290.606 203.405 481.947 975.959
461000 291.696 205.327 479.643 976.666
462000 287.631 210.477 488.835 986.943
463000 291.437 207.71 489.334 988.482
464000 283.528 214.622 491.593 989.743
465000 281.515 211.464 488.544 981.523
466000 281.993 212.382 482.017 976.392
467000 283.174 207.528 481.906 972.608
468000 283.338 211.777 483.144 978.259
469000 281.964 210.477 478.887 971.327
470000 281.719 216.433 471.978 970.131
471000 280.351 215.07 477.512 972.934
472000 279.543 222.643 468.536 970.722
473000 277.208 227.151 458.361 962.72
474000 281.882 226.741 460.546 969.17
475000 279.568 227.979 463.547 971.093
476000 280.461 229.524 465.253 975.239
477000 277.47 235.248 461.832 974.551
478000 278.046 229.157 449.605 956.808
479000 281.81 229.483 460.003 971.295
480000 282.535 230.439 462.288 975.262
481000 288.42 232.418 463.775 984.613
482000 292.154 235.796 457.349 985.299
483000 291.446 238.002 459.692 989.139
484000 293.025 236.573 465.291 994.888
485000 287.505 232.87 471.38 991.755
486000 293.528 235.898 472.517 1001.94
487000 294.996 235.678 471.298 1001.97
488000 289.826 240.021 473.155 1003
489000 291.425 241.822 463.834 997.081
490000 289.807 238.118 479.036 1006.96
491000 284.647 234.409 464.263 983.318
492000 292.798 236.904 465.178 994.88
493000 291.379 233.854 464.097 989.331
494000 284.146 235.315 472.932 992.394
495000 283.449 229.305 472.232 984.986
496000 283.782 233.875 479.518 997.175
497000 285.778 235.121 482.525 1003.42
498000 286.333 231.921 478.979 997.234
499000 283.451 232.005 470.897 986.352
500000 281.877 234.739 474.349 990.965
