lag_ps,Li_MSD_A2
2.290000000000000213e+01,2.933088623898275404e+00
2.300000000000000000e+01,2.939227515260952384e+00
2.310000000000000142e+01,2.942578661883626712e+00
2.320000000000000284e+01,2.945784836940593898e+00
2.330000000000000071e+01,2.950600524259908042e+00
2.340000000000000213e+01,2.956718980801737562e+00
2.350000000000000000e+01,2.962123965815055104e+00
2.360000000000000142e+01,2.969902438809378875e+00
2.370000000000000284e+01,2.977573402056205243e+00
2.380000000000000071e+01,2.984883408152929629e+00
2.390000000000000213e+01,2.990727692016309724e+00
2.400000000000000000e+01,2.996387192164604585e+00
2.410000000000000142e+01,3.001146185832320512e+00
2.420000000000000284e+01,3.006709815918391371e+00
2.430000000000000071e+01,3.010432409388270170e+00
2.440000000000000213e+01,3.014332777531122165e+00
2.450000000000000000e+01,3.019431195281545577e+00
2.460000000000000142e+01,3.024761093777111665e+00
2.470000000000000284e+01,3.029162185932114504e+00
2.480000000000000071e+01,3.034007852083500545e+00
2.490000000000000213e+01,3.039965279462568670e+00
2.500000000000000000e+01,3.045737462104842752e+00
2.510000000000000142e+01,3.048566167165753349e+00
2.520000000000000284e+01,3.054255934587188914e+00
2.530000000000000071e+01,3.058828464675161563e+00
2.540000000000000213e+01,3.066112300200712237e+00
2.550000000000000000e+01,3.072409580728525658e+00
2.560000000000000142e+01,3.079859093193880959e+00
2.570000000000000284e+01,3.088100882236575195e+00
2.580000000000000071e+01,3.095454324314089067e+00
2.590000000000000213e+01,3.103101972725588187e+00
2.600000000000000000e+01,3.111688438260066469e+00
2.610000000000000142e+01,3.120142396940086993e+00
2.620000000000000284e+01,3.131688882903612026e+00
2.630000000000000071e+01,3.139913668564799920e+00
2.640000000000000213e+01,3.147200727287104982e+00
2.650000000000000000e+01,3.155896873746770748e+00
2.660000000000000142e+01,3.162840020217143611e+00
2.670000000000000284e+01,3.169619971761276300e+00
2.680000000000000071e+01,3.176582546632674919e+00
2.690000000000000213e+01,3.184780818987986262e+00
2.700000000000000000e+01,3.190280352927358454e+00
2.710000000000000142e+01,3.198979458922537322e+00
2.720000000000000284e+01,3.206926539254799202e+00
2.730000000000000071e+01,3.213041701263579686e+00
2.740000000000000213e+01,3.220195245303686615e+00
2.750000000000000000e+01,3.232398723619002823e+00
2.760000000000000142e+01,3.238429775007378719e+00
2.770000000000000284e+01,3.247364595017572686e+00
2.780000000000000071e+01,3.255679535895554810e+00
2.790000000000000213e+01,3.262661041677808349e+00
2.800000000000000000e+01,3.269733571545182294e+00
2.810000000000000142e+01,3.277368512589283522e+00
2.820000000000000284e+01,3.286556988116664524e+00
2.830000000000000071e+01,3.296835952475213549e+00
2.840000000000000213e+01,3.308843096909029224e+00
2.850000000000000000e+01,3.315950033371541927e+00
2.860000000000000142e+01,3.321142204946645027e+00
2.870000000000000284e+01,3.329207212700346474e+00
2.880000000000000071e+01,3.335762269113986100e+00
2.890000000000000213e+01,3.342579221131351641e+00
2.900000000000000000e+01,3.349313969071391117e+00
2.910000000000000142e+01,3.353095682003691014e+00
2.920000000000000284e+01,3.359770421887390501e+00
2.930000000000000071e+01,3.367864423153476672e+00
2.940000000000000213e+01,3.377819771231484580e+00
2.950000000000000000e+01,3.386103353052478671e+00
2.960000000000000142e+01,3.392423257217323407e+00
2.970000000000000284e+01,3.402910557982587125e+00
2.980000000000000071e+01,3.409894707827477056e+00
2.990000000000000213e+01,3.417499384352767233e+00
3.000000000000000000e+01,3.425076453757534001e+00
3.010000000000000142e+01,3.430269205145490830e+00
3.020000000000000284e+01,3.435055694182810093e+00
3.030000000000000071e+01,3.441152107146263628e+00
3.040000000000000213e+01,3.447916846769573329e+00
3.050000000000000000e+01,3.454498686531583651e+00
3.060000000000000142e+01,3.460865464960439564e+00
3.070000000000000284e+01,3.465595140801542406e+00
3.080000000000000071e+01,3.472072848396790423e+00
3.090000000000000213e+01,3.477979194161983756e+00
3.100000000000000000e+01,3.482207948233385419e+00
3.110000000000000142e+01,3.485108736987772904e+00
3.120000000000000284e+01,3.490261535618495170e+00
3.130000000000000071e+01,3.495868632930918984e+00
3.140000000000000213e+01,3.502230866157341360e+00
3.150000000000000000e+01,3.508637026157972905e+00
3.160000000000000142e+01,3.515807145523633714e+00
3.170000000000000284e+01,3.524045816018082977e+00
3.180000000000000071e+01,3.528136589065025586e+00
3.190000000000000213e+01,3.536421972083865217e+00
3.200000000000000000e+01,3.543046892632559342e+00
3.210000000000000142e+01,3.549672150364211021e+00
3.220000000000000284e+01,3.557168501860383358e+00
3.230000000000000426e+01,3.561069767004005460e+00
3.239999999999999858e+01,3.565073432192911618e+00
3.250000000000000000e+01,3.568249255153106869e+00
3.260000000000000142e+01,3.573623035628131550e+00
3.270000000000000284e+01,3.578064663930995426e+00
3.280000000000000426e+01,3.584951684462863941e+00
3.289999999999999858e+01,3.589565196625803978e+00
3.300000000000000000e+01,3.597172232067868958e+00
3.310000000000000142e+01,3.605052244903916403e+00
3.320000000000000284e+01,3.611740841998746454e+00
3.330000000000000426e+01,3.621589003539988916e+00
3.339999999999999858e+01,3.629551224342816962e+00
3.350000000000000000e+01,3.637951308209434576e+00
3.360000000000000142e+01,3.644412362104186176e+00
3.370000000000000284e+01,3.651206991725746143e+00
3.380000000000000426e+01,3.659046512313691935e+00
3.389999999999999858e+01,3.666372013731060253e+00
3.400000000000000000e+01,3.672412908802423104e+00
3.410000000000000142e+01,3.680114763364893182e+00
3.420000000000000284e+01,3.686570109860167754e+00
3.430000000000000426e+01,3.694994435870263771e+00
3.439999999999999858e+01,3.702467177217706240e+00
3.450000000000000000e+01,3.710709800306803974e+00
3.460000000000000142e+01,3.718262638162600719e+00
3.470000000000000284e+01,3.728578782771719169e+00
3.480000000000000426e+01,3.735183250033601965e+00
3.489999999999999858e+01,3.741851829441865451e+00
3.500000000000000000e+01,3.750465531824145327e+00
3.510000000000000142e+01,3.757566064822452034e+00
3.520000000000000284e+01,3.765730099302748268e+00
3.530000000000000426e+01,3.773885186335104613e+00
3.539999999999999858e+01,3.784217465568630701e+00
3.550000000000000000e+01,3.790877218242948654e+00
3.560000000000000142e+01,3.797864293170245542e+00
3.570000000000000284e+01,3.803066376379700131e+00
3.580000000000000426e+01,3.808042162051367807e+00
3.589999999999999858e+01,3.813335704632730749e+00
3.600000000000000000e+01,3.820694553748414712e+00
3.610000000000000142e+01,3.827577839367465540e+00
3.620000000000000284e+01,3.834132689633761970e+00
3.630000000000000426e+01,3.842782457548062247e+00
3.639999999999999858e+01,3.849124678407906064e+00
3.650000000000000000e+01,3.855972828969598698e+00
3.660000000000000142e+01,3.860425041724266482e+00
3.670000000000000284e+01,3.866780768646063127e+00
3.680000000000000426e+01,3.874894806398406111e+00
3.689999999999999858e+01,3.880946100755151562e+00
3.700000000000000000e+01,3.883458147346298794e+00
3.710000000000000142e+01,3.889223836090061059e+00
3.720000000000000284e+01,3.894393331805245051e+00
3.730000000000000426e+01,3.898137447975921877e+00
3.739999999999999858e+01,3.902930542097244881e+00
3.750000000000000000e+01,3.909751829132109613e+00
3.760000000000000142e+01,3.913302950269054836e+00
3.770000000000000284e+01,3.919097421890638255e+00
3.780000000000000426e+01,3.924657337699932746e+00
3.789999999999999858e+01,3.933307333829147545e+00
3.800000000000000000e+01,3.940605854190809332e+00
3.810000000000000142e+01,3.946410266078268503e+00
3.820000000000000284e+01,3.950446334302546436e+00
3.830000000000000426e+01,3.955879001007769791e+00
3.840000000000000568e+01,3.962864719993250073e+00
3.850000000000000000e+01,3.968350765278229275e+00
3.860000000000000142e+01,3.974109188368222689e+00
3.870000000000000284e+01,3.981393252635020197e+00
3.880000000000000426e+01,3.988709816566876398e+00
3.890000000000000568e+01,3.998404693242425090e+00
3.900000000000000000e+01,4.006225567152299050e+00
3.910000000000000142e+01,4.012705210030142133e+00
3.920000000000000284e+01,4.019435793437024174e+00
3.930000000000000426e+01,4.027865316511117122e+00
3.940000000000000568e+01,4.034951130968243760e+00
3.950000000000000000e+01,4.040646492202643714e+00
3.960000000000000142e+01,4.046748946875601938e+00
3.970000000000000284e+01,4.052606219698342116e+00
3.980000000000000426e+01,4.056964948913790892e+00
3.990000000000000568e+01,4.062546733948040334e+00
4.000000000000000000e+01,4.067404948201508219e+00
4.010000000000000142e+01,4.072129225387602247e+00
4.020000000000000284e+01,4.075323789302998101e+00
4.030000000000000426e+01,4.080606473336967355e+00
4.040000000000000568e+01,4.086433097160156791e+00
4.050000000000000000e+01,4.094095383822158318e+00
4.060000000000000142e+01,4.099193873231450347e+00
4.070000000000000284e+01,4.107262777160898715e+00
4.080000000000000426e+01,4.114744514286866384e+00
4.090000000000000568e+01,4.121171643637388193e+00
4.100000000000000000e+01,4.127158378139429651e+00
4.110000000000000142e+01,4.134832906832893507e+00
4.120000000000000284e+01,4.143601479788396880e+00
4.130000000000000426e+01,4.149914054002297625e+00
4.140000000000000568e+01,4.155097338580639565e+00
4.150000000000000000e+01,4.159659889001506627e+00
4.160000000000000142e+01,4.165537747694980197e+00
4.170000000000000284e+01,4.170762393183097494e+00
4.180000000000000426e+01,4.176162112410022331e+00
4.190000000000000568e+01,4.180662881340374781e+00
4.200000000000000000e+01,4.185360576413738265e+00
4.210000000000000142e+01,4.191340337643067571e+00
4.220000000000000284e+01,4.197292716942242485e+00
4.230000000000000426e+01,4.204948313462735676e+00
4.240000000000000568e+01,4.213932156529357265e+00
4.250000000000000000e+01,4.221626993456903953e+00
4.260000000000000142e+01,4.228670677767771835e+00
4.270000000000000284e+01,4.236030482110496820e+00
4.280000000000000426e+01,4.241013994025196077e+00
4.290000000000000568e+01,4.247643824461400541e+00
4.300000000000000000e+01,4.253185887742335858e+00
4.310000000000000142e+01,4.259171314113363138e+00
4.320000000000000284e+01,4.265338035004209161e+00
4.330000000000000426e+01,4.272595511849399230e+00
4.340000000000000568e+01,4.280012824890762069e+00
4.350000000000000000e+01,4.285332122839783153e+00
4.360000000000000142e+01,4.289946459894010466e+00
4.370000000000000284e+01,4.294961165585946539e+00
4.380000000000000426e+01,4.303100855829235627e+00
4.390000000000000568e+01,4.308286461663271005e+00
4.400000000000000000e+01,4.315676578272098496e+00
4.410000000000000142e+01,4.322537048558803718e+00
4.420000000000000284e+01,4.326517266693462815e+00
4.430000000000000426e+01,4.333080163362541093e+00
4.440000000000000568e+01,4.339351348718900603e+00
4.450000000000000000e+01,4.345207601901423189e+00
4.460000000000000142e+01,4.348550946545187479e+00
4.470000000000000284e+01,4.352803316599030303e+00
4.480000000000000426e+01,4.357832053611400802e+00
4.490000000000000568e+01,4.362883274761711228e+00
4.500000000000000000e+01,4.369925002635643985e+00
4.510000000000000142e+01,4.374197136466094094e+00
4.520000000000000284e+01,4.382243604830997619e+00
4.530000000000000426e+01,4.389601696431634004e+00
4.540000000000000568e+01,4.392456118977101198e+00
4.550000000000000000e+01,4.396697489611770315e+00
4.560000000000000142e+01,4.404510996936844336e+00
4.570000000000000284e+01,4.411333458680423369e+00
4.580000000000000426e+01,4.416984770478365796e+00
4.590000000000000568e+01,4.422182525463237646e+00
4.600000000000000000e+01,4.428898278771669084e+00
4.610000000000000142e+01,4.434151660270770456e+00
4.620000000000000284e+01,4.440665188779462369e+00
4.630000000000000426e+01,4.444827034551992462e+00
4.640000000000000568e+01,4.451309283248306770e+00
4.650000000000000000e+01,4.457513108149665726e+00
4.660000000000000142e+01,4.464782735125200297e+00
4.670000000000000284e+01,4.469800364083453381e+00
4.680000000000000426e+01,4.473881304160769012e+00
4.690000000000000568e+01,4.480996022241438226e+00
4.700000000000000000e+01,4.488817758306660188e+00
4.710000000000000142e+01,4.495231733025084608e+00
4.720000000000000284e+01,4.500218441703589534e+00
4.730000000000000426e+01,4.506516112506417926e+00
4.740000000000000568e+01,4.510718807653616658e+00
4.750000000000000000e+01,4.514745559269313979e+00
4.760000000000000142e+01,4.518857521140378530e+00
4.770000000000000284e+01,4.526028655217141150e+00
4.780000000000000426e+01,4.532095154366771794e+00
4.790000000000000568e+01,4.541075772250755094e+00
