lag_ps,Li_A2,Zr_A2,Cl_A2,O_A2
8.000000000000000000e+00,1.190540872786050697e+00,2.045370868301666090e-01,4.562645041301993110e-01,1.701706173649103482e-01
8.099999999999999645e+00,1.196077939709206506e+00,2.049794112979937133e-01,4.578817525471479688e-01,1.701245354979737390e-01
8.200000000000001066e+00,1.200759281292121061e+00,2.058769554906506316e-01,4.597649917615725945e-01,1.702784023404011471e-01
8.300000000000000711e+00,1.206017216515838486e+00,2.066948736698170641e-01,4.606982083672335748e-01,1.713058170071610486e-01
8.400000000000000355e+00,1.210642225649575687e+00,2.073442346837177097e-01,4.622230623276464279e-01,1.721635371318809837e-01
8.500000000000000000e+00,1.218012286774810438e+00,2.078222834564660837e-01,4.638220092127356975e-01,1.721442413387102022e-01
8.599999999999999645e+00,1.223607277205554400e+00,2.082857194036288884e-01,4.651734456982399846e-01,1.723228947029579738e-01
8.700000000000001066e+00,1.229563562420792566e+00,2.087226423708352929e-01,4.662529829337873633e-01,1.731430606231906533e-01
8.800000000000000711e+00,1.235993523124155891e+00,2.090102636968312888e-01,4.679147857555702728e-01,1.737360626974319144e-01
8.900000000000000355e+00,1.241732282184359715e+00,2.093232922679117702e-01,4.693564191503847294e-01,1.740357779173374031e-01
9.000000000000000000e+00,1.249055403297720135e+00,2.101318474729172159e-01,4.719494213015381079e-01,1.744496414902839965e-01
9.099999999999999645e+00,1.255480559122220674e+00,2.112349200639608848e-01,4.743779063441649346e-01,1.746627859237657454e-01
9.200000000000001066e+00,1.260982635575618405e+00,2.120604085059810406e-01,4.759308905023008074e-01,1.747254730924113486e-01
9.300000000000000711e+00,1.266487713375642477e+00,2.122213848302510197e-01,4.769127010918872700e-01,1.749857945148021177e-01
9.400000000000000355e+00,1.272254515056320034e+00,2.123705877913048545e-01,4.778088480070727950e-01,1.755250886233057084e-01
9.500000000000000000e+00,1.277173449004190608e+00,2.124367595412778864e-01,4.783202249103206682e-01,1.757511897887311936e-01
9.600000000000001421e+00,1.280670260334473287e+00,2.125790425723364518e-01,4.794640322175942604e-01,1.757469325234239654e-01
9.700000000000001066e+00,1.285662574405601388e+00,2.130137282999267911e-01,4.808169854768836737e-01,1.760015456962164826e-01
9.800000000000000711e+00,1.290583344611326400e+00,2.136382950414661974e-01,4.827270563963104166e-01,1.762245614574111108e-01
9.900000000000000355e+00,1.294199490468283198e+00,2.144123316675202173e-01,4.845744939381922967e-01,1.762021470149439661e-01
1.000000000000000000e+01,1.299233975893244519e+00,2.156366534144656677e-01,4.861731205739712736e-01,1.759625612650261850e-01
1.010000000000000142e+01,1.304194840848857284e+00,2.169570850055351496e-01,4.881827707883753531e-01,1.764347690637474153e-01
1.020000000000000107e+01,1.309721423412576691e+00,2.180615169671271669e-01,4.902746062676614502e-01,1.773076011447032863e-01
1.030000000000000071e+01,1.314267189920771184e+00,2.183916841654522656e-01,4.917072992137627163e-01,1.779063147062397432e-01
1.040000000000000036e+01,1.317450295830447704e+00,2.184526168370893862e-01,4.925208326400368763e-01,1.785819052926383432e-01
1.050000000000000000e+01,1.321217003845562621e+00,2.187787052377499764e-01,4.934257638294237136e-01,1.792768725802101060e-01
1.060000000000000142e+01,1.324492023409300057e+00,2.190552726420042784e-01,4.953019305469169575e-01,1.793972041877119894e-01
1.070000000000000107e+01,1.327945228698667712e+00,2.191011645077991787e-01,4.963339290376755364e-01,1.799212643241966947e-01
1.080000000000000071e+01,1.332657965243443599e+00,2.191110217447803099e-01,4.971981987509259127e-01,1.793533454842461405e-01
1.090000000000000036e+01,1.335615693245273627e+00,2.187258902149924744e-01,4.978814432562491676e-01,1.793480337428474403e-01
1.100000000000000000e+01,1.338136779956866862e+00,2.185882957469881538e-01,4.988573480231630053e-01,1.799680911228942193e-01
1.110000000000000142e+01,1.341591269455427060e+00,2.189699942167266933e-01,4.995227983218584744e-01,1.792438310162841608e-01
1.120000000000000107e+01,1.345508932039866323e+00,2.197408879038183216e-01,5.009153846710097113e-01,1.791979697669359994e-01
1.130000000000000071e+01,1.350375963546136315e+00,2.207743735798567419e-01,5.029141864743451595e-01,1.802251892009336109e-01
1.140000000000000036e+01,1.356418538672670593e+00,2.217443885583844365e-01,5.045899814363807856e-01,1.808209996748936788e-01
1.150000000000000000e+01,1.361888775624364945e+00,2.226018025636710418e-01,5.071144864364520721e-01,1.815311217271301236e-01
1.160000000000000142e+01,1.369494181505962027e+00,2.236219095446416449e-01,5.103972233482994003e-01,1.818553925252191505e-01
1.170000000000000107e+01,1.376112882828685713e+00,2.249485198001947572e-01,5.125591284306466600e-01,1.824882106018721195e-01
1.180000000000000071e+01,1.381513358925843704e+00,2.261825885454799012e-01,5.146346227546421126e-01,1.827033132107815094e-01
1.190000000000000036e+01,1.387795550995447380e+00,2.276019456289943566e-01,5.171200209265385261e-01,1.836983062502067776e-01
1.200000000000000000e+01,1.394342351876944885e+00,2.291649403398664797e-01,5.198624868512806696e-01,1.843592260421472451e-01
1.210000000000000142e+01,1.399586035865909794e+00,2.298945142469381864e-01,5.218712338282728291e-01,1.849618119238428948e-01
1.220000000000000107e+01,1.404204301972461044e+00,2.306798422638522417e-01,5.240437601310778959e-01,1.855490340521645798e-01
1.230000000000000071e+01,1.407891902355592917e+00,2.310643002639162502e-01,5.252568139696859317e-01,1.853301596996576595e-01
1.240000000000000036e+01,1.410699389973696594e+00,2.305711772415208471e-01,5.256096303524733226e-01,1.854183734938642802e-01
1.250000000000000000e+01,1.413321567891430375e+00,2.300865617154845277e-01,5.259097165146652264e-01,1.851818062268069942e-01
1.260000000000000142e+01,1.417521447939663171e+00,2.302324301909266790e-01,5.265803303771853239e-01,1.854785220630910114e-01
1.270000000000000107e+01,1.422761071167544689e+00,2.304789115752330642e-01,5.281705322782729306e-01,1.859727385027461766e-01
1.280000000000000071e+01,1.425697811399466719e+00,2.310169646577689417e-01,5.289445017683022110e-01,1.869145362810933630e-01
1.290000000000000036e+01,1.430557542447753239e+00,2.320119811242746799e-01,5.304183963282461667e-01,1.870753649966994669e-01
1.300000000000000000e+01,1.436137539143000685e+00,2.326661901082430484e-01,5.324512789239491672e-01,1.868821523128213757e-01
1.310000000000000142e+01,1.441961039827493796e+00,2.334572673596652381e-01,5.344512148922830885e-01,1.876064376649802246e-01
1.320000000000000107e+01,1.447716290917882676e+00,2.340705941765166831e-01,5.362231737126430531e-01,1.878660251601092512e-01
1.330000000000000071e+01,1.452734477724666240e+00,2.345715130621396360e-01,5.384131183772410401e-01,1.886018816303857981e-01
1.340000000000000036e+01,1.458384897694835702e+00,2.356765683964172076e-01,5.409167505872596315e-01,1.895497738310799041e-01
1.350000000000000000e+01,1.463560034043519975e+00,2.366173372510306516e-01,5.427223464712638279e-01,1.901691156513714009e-01
1.360000000000000142e+01,1.469292614898668470e+00,2.373083475476902016e-01,5.442707637206214422e-01,1.897232246209021311e-01
1.370000000000000107e+01,1.474246053509098653e+00,2.380024978521450563e-01,5.461532824043011658e-01,1.899951043406647999e-01
1.380000000000000071e+01,1.480652221035733795e+00,2.387267715789719857e-01,5.481917837495965395e-01,1.903824007245533689e-01
1.390000000000000036e+01,1.483355216786287789e+00,2.391759941614398921e-01,5.492925609515537655e-01,1.900328630507035210e-01
1.400000000000000000e+01,1.486101862675645924e+00,2.397095489595948703e-01,5.506355398753728370e-01,1.896322062487082460e-01
1.410000000000000142e+01,1.490871428740240701e+00,2.400322461481980418e-01,5.521280114331459377e-01,1.900477093092127756e-01
1.420000000000000107e+01,1.494837562868551073e+00,2.405091805689472673e-01,5.528700568331517129e-01,1.908814614475057847e-01
1.430000000000000071e+01,1.498969847731012717e+00,2.407935805433694121e-01,5.534884666102887207e-01,1.917120305430722316e-01
1.440000000000000036e+01,1.503016148375339034e+00,2.406961220284319358e-01,5.538712356252627478e-01,1.911627743481642827e-01
1.450000000000000000e+01,1.506712428004260085e+00,2.404150367351990392e-01,5.544592070604654754e-01,1.910849019057309084e-01
1.460000000000000142e+01,1.510494218249188281e+00,2.401731664544445310e-01,5.551510028765949123e-01,1.910150170502980804e-01
1.470000000000000107e+01,1.514155162472890170e+00,2.400586467565126725e-01,5.556450578647924576e-01,1.909828148699838912e-01
1.480000000000000071e+01,1.517899130711970468e+00,2.406628707173027459e-01,5.570724774829316495e-01,1.915969693669584695e-01
1.490000000000000036e+01,1.521850711877366757e+00,2.415706572364895166e-01,5.589400837864364480e-01,1.914794938956836112e-01
1.500000000000000000e+01,1.525029587109788087e+00,2.429642682101991746e-01,5.617216514437676222e-01,1.917627930512088019e-01
1.510000000000000142e+01,1.528703410636190974e+00,2.440269233756839629e-01,5.644254414876737069e-01,1.918848960061619591e-01
1.520000000000000107e+01,1.532661064212397672e+00,2.449226998618634910e-01,5.662269943061962740e-01,1.920873803858622608e-01
1.530000000000000071e+01,1.536547055914924576e+00,2.451767866390155148e-01,5.672303716060665968e-01,1.924330893038646295e-01
1.540000000000000036e+01,1.542548040219359429e+00,2.455590059811314230e-01,5.682122995859217873e-01,1.934579833357002454e-01
1.550000000000000000e+01,1.546534798672353439e+00,2.462513164476970440e-01,5.695266791961003383e-01,1.931013919148828473e-01
1.560000000000000142e+01,1.551443785716561941e+00,2.471065796317455654e-01,5.713111634600021027e-01,1.943663104401940067e-01
1.570000000000000107e+01,1.554634361186623570e+00,2.484869447354609295e-01,5.725098423169663331e-01,1.955169941094613284e-01
1.580000000000000071e+01,1.558056930107727389e+00,2.500516912152328519e-01,5.745495940887721531e-01,1.963654063192808163e-01
1.590000000000000036e+01,1.563079139587081112e+00,2.511561461020735964e-01,5.770071960722136239e-01,1.971193297250454224e-01
1.600000000000000000e+01,1.565921204854335391e+00,2.520122018766294825e-01,5.788705591908074322e-01,1.976375286157502909e-01
1.610000000000000142e+01,1.568832092824144375e+00,2.528586673086849479e-01,5.808962110280582181e-01,1.982814872713960508e-01
1.619999999999999929e+01,1.572035211795130394e+00,2.530590240017809855e-01,5.821387260457753232e-01,1.984314602675841255e-01
1.630000000000000071e+01,1.575518181531823547e+00,2.530057756840034533e-01,5.825785640848128999e-01,1.980043854861401609e-01
1.640000000000000213e+01,1.579154711160992486e+00,2.526143091709325827e-01,5.828749586069843502e-01,1.972059698545166606e-01
1.650000000000000000e+01,1.582532497925881021e+00,2.522210839304437902e-01,5.830314659572073399e-01,1.965565093449231360e-01
1.660000000000000142e+01,1.584350402413401859e+00,2.514841907779534758e-01,5.826081686120385683e-01,1.963662503347742561e-01
1.669999999999999929e+01,1.586570881621675699e+00,2.509682424046889571e-01,5.826805568910888855e-01,1.968046092548069725e-01
1.680000000000000071e+01,1.589738871207296844e+00,2.514920726455000533e-01,5.836825792491119325e-01,1.964034258219449491e-01
1.690000000000000213e+01,1.593927637935629749e+00,2.525339233041997145e-01,5.859364592926009641e-01,1.974352074052572459e-01
1.700000000000000000e+01,1.597850620654186704e+00,2.541996410506302539e-01,5.884663446908537932e-01,1.982913056864805401e-01
1.710000000000000142e+01,1.603918592397759912e+00,2.558584063735956371e-01,5.912380058065684896e-01,1.996682793921294163e-01
1.719999999999999929e+01,1.608660447562026974e+00,2.571728082817403283e-01,5.933797048102976701e-01,2.006507156026105521e-01
1.730000000000000071e+01,1.612544537791142929e+00,2.585240466343637911e-01,5.957113825899656989e-01,2.013834447213855294e-01
1.740000000000000213e+01,1.617291343828007433e+00,2.599217723882663034e-01,5.979084050484972934e-01,2.022588905686925620e-01
1.750000000000000000e+01,1.621591574229420685e+00,2.608822773607614720e-01,5.994064092450963610e-01,2.026448909996209913e-01
1.760000000000000142e+01,1.626905595935624893e+00,2.614372769397840801e-01,6.008553938549944240e-01,2.032027867436943525e-01
1.769999999999999929e+01,1.630195318117243053e+00,2.614050844252624461e-01,6.014508625544208176e-01,2.029991628010831550e-01
1.780000000000000071e+01,1.633224683570742020e+00,2.606469007770886859e-01,6.012464341123319178e-01,2.020191747273599736e-01
1.790000000000000213e+01,1.635476796013566547e+00,2.597922332875967633e-01,6.005524226121069509e-01,2.010466559923276830e-01
1.800000000000000000e+01,1.639077407133570086e+00,2.590614784308060692e-01,6.001439724308208490e-01,2.001759583904677564e-01
1.810000000000000142e+01,1.643494538098023705e+00,2.588678844872900897e-01,6.007565740372700080e-01,1.998778049211254737e-01
1.819999999999999929e+01,1.648155146448380792e+00,2.591466358142037740e-01,6.023588380544802057e-01,2.002731334306669386e-01
1.830000000000000071e+01,1.652805586709861663e+00,2.598835774480246497e-01,6.042350456708248663e-01,2.008839963458504130e-01
1.840000000000000213e+01,1.656204870210535418e+00,2.607374563610247442e-01,6.055376525195218518e-01,2.024013031066003165e-01
1.850000000000000000e+01,1.659820664079364017e+00,2.618223826988831937e-01,6.070199448980037049e-01,2.032852554951549151e-01
1.860000000000000142e+01,1.663127739804739047e+00,2.632894376961493199e-01,6.087892928844370610e-01,2.037606476563267599e-01
1.869999999999999929e+01,1.666745779041947761e+00,2.645234008400350612e-01,6.107520267048321960e-01,2.039778892293834245e-01
1.880000000000000071e+01,1.670828197358419143e+00,2.656745641912559019e-01,6.131374479994070592e-01,2.054494520536788993e-01
1.890000000000000213e+01,1.675408175746753381e+00,2.669841685809322684e-01,6.155353564500185559e-01,2.059120686395381483e-01
1.900000000000000000e+01,1.678740295262740601e+00,2.683259059722890028e-01,6.174037699613871277e-01,2.059322901105404557e-01
1.910000000000000142e+01,1.683880912693936471e+00,2.693578638900252509e-01,6.189625366611966051e-01,2.064162330498224840e-01
1.920000000000000284e+01,1.689840382882071612e+00,2.698186325417818998e-01,6.199265381309639888e-01,2.059284844219363697e-01
1.930000000000000071e+01,1.694283140647295349e+00,2.694484763048825005e-01,6.196717975533636569e-01,2.056886418756782853e-01
1.940000000000000213e+01,1.698008949314332439e+00,2.689832554023660061e-01,6.192217475559395057e-01,2.052889170900219495e-01
1.950000000000000000e+01,1.701670700724350116e+00,2.688416525734479423e-01,6.198991917614625757e-01,2.054889671659978212e-01
1.960000000000000142e+01,1.706492446055523526e+00,2.693379054647364046e-01,6.216742915133557368e-01,2.058388006062495668e-01
1.970000000000000284e+01,1.710116645099358124e+00,2.698991504225346505e-01,6.234774419974363768e-01,2.055006694460861094e-01
1.980000000000000071e+01,1.715098922098873491e+00,2.701377421461438888e-01,6.245894630177973861e-01,2.052043982636642394e-01
1.990000000000000213e+01,1.720186513406403828e+00,2.709621893826714145e-01,6.260084221937814997e-01,2.066344859325408845e-01
2.000000000000000000e+01,1.724441981660314260e+00,2.717721973150197257e-01,6.275227996098967642e-01,2.068220234010012815e-01
2.010000000000000142e+01,1.729208212607497908e+00,2.725627879852371427e-01,6.290191272922540655e-01,2.075984415472848510e-01
2.020000000000000284e+01,1.732384687094892683e+00,2.732053617489593189e-01,6.303898080905231405e-01,2.076881880740358843e-01
2.030000000000000071e+01,1.737625514120367809e+00,2.735891819260490299e-01,6.322955489899318993e-01,2.077564817974647260e-01
2.040000000000000213e+01,1.740757728402763327e+00,2.737937914178568133e-01,6.335014118875520461e-01,2.081050155032518056e-01
2.050000000000000000e+01,1.743179183329213400e+00,2.734763529744736466e-01,6.335337909082967567e-01,2.073403699127954469e-01
2.060000000000000142e+01,1.745397355843418596e+00,2.734596783649834717e-01,6.341000601943590498e-01,2.074023407912450601e-01
2.070000000000000284e+01,1.750014244140071451e+00,2.734700010284034088e-01,6.347968482618014940e-01,2.074772244943773047e-01
2.080000000000000071e+01,1.755428754209431341e+00,2.740380060075967017e-01,6.359896526037792652e-01,2.078643811320722012e-01
2.090000000000000213e+01,1.760118105378036146e+00,2.748968978171196786e-01,6.379609729706432475e-01,2.078202264113991060e-01
2.100000000000000000e+01,1.764829037862377437e+00,2.758508310607795666e-01,6.393969657073428348e-01,2.080225920331675027e-01
2.110000000000000142e+01,1.770165467032161599e+00,2.768180421968537974e-01,6.414335437795610773e-01,2.089276361521237857e-01
2.120000000000000284e+01,1.776149095540339173e+00,2.779694081016511609e-01,6.435717636992019930e-01,2.095459467273965704e-01
2.130000000000000071e+01,1.781171577292061992e+00,2.793798186434739983e-01,6.452493506433472081e-01,2.099862505708952887e-01
2.140000000000000213e+01,1.784104592030982372e+00,2.807157623549595971e-01,6.468148402724149815e-01,2.114658228702460119e-01
2.150000000000000000e+01,1.790086204872909592e+00,2.822411845952155218e-01,6.494501260623849470e-01,2.126508754729712070e-01
2.160000000000000142e+01,1.794322530928817105e+00,2.834254448022390238e-01,6.517301852732739764e-01,2.126905562820695927e-01
2.170000000000000284e+01,1.799012325367918219e+00,2.843430823172791722e-01,6.534739321999071260e-01,2.138545066055849708e-01
2.180000000000000071e+01,1.804033160446697481e+00,2.847704631899651839e-01,6.546005742417494444e-01,2.146096837365467636e-01
2.190000000000000213e+01,1.809364461541818958e+00,2.847641362994880465e-01,6.555158923058838072e-01,2.139531724502253540e-01
2.200000000000000000e+01,1.813233958907727983e+00,2.844977290005556436e-01,6.559888085906518951e-01,2.130679436025056106e-01
2.210000000000000142e+01,1.817099342186213828e+00,2.840452246284340676e-01,6.563890246187841226e-01,2.127216401150192893e-01
2.220000000000000284e+01,1.821260445486426294e+00,2.832417134424335403e-01,6.561680379817773634e-01,2.120283442133466256e-01
2.230000000000000071e+01,1.825469067268419732e+00,2.828229354946154572e-01,6.565729201896735034e-01,2.122663002552860056e-01
2.240000000000000213e+01,1.829457890287281785e+00,2.829174794813908433e-01,6.576632963537080157e-01,2.121759768187479744e-01
2.250000000000000000e+01,1.833308273801602661e+00,2.831991710966774711e-01,6.588944328375742066e-01,2.120296469846527920e-01
2.260000000000000142e+01,1.837873504891432752e+00,2.833222571100521558e-01,6.601920262871907585e-01,2.120776856995356119e-01
2.270000000000000284e+01,1.841991866762486163e+00,2.839263323193771393e-01,6.608311904827491867e-01,2.118771300464992735e-01
2.280000000000000071e+01,1.846193249412642290e+00,2.849486005358952134e-01,6.615974427844778516e-01,2.122681240905561484e-01
2.290000000000000213e+01,1.850724701856553578e+00,2.864098526994673932e-01,6.630515578330855586e-01,2.140393283116212020e-01
2.300000000000000000e+01,1.855791556685996602e+00,2.880546383988565884e-01,6.655106430799644368e-01,2.147429072440448505e-01
2.310000000000000142e+01,1.861257699356703155e+00,2.896185862428435343e-01,6.681175886026189392e-01,2.156742915065414379e-01
