lag_ps,Li_A2,Zr_A2,Cl_A2,O_A2
4.700000000000000178e+00,7.463774437614543178e-01,1.574765624261980634e-01,3.254498281256925640e-01,1.434161695025860106e-01
4.800000000000000711e+00,7.465319045467642134e-01,1.570448090575602695e-01,3.251061647765621787e-01,1.434204728842715104e-01
4.900000000000000355e+00,7.474492416216684809e-01,1.568568709464969735e-01,3.250509103372271058e-01,1.426270866222391076e-01
5.000000000000000000e+00,7.507469799170757296e-01,1.573074209147908575e-01,3.255203800313822282e-01,1.427701913578633408e-01
5.100000000000000533e+00,7.527541505337027594e-01,1.576664590647484654e-01,3.259405552479427426e-01,1.435318002914128810e-01
5.200000000000000178e+00,7.555804974029854959e-01,1.579358176737732933e-01,3.266009143432528905e-01,1.434481841870623442e-01
5.300000000000000711e+00,7.573538556683742096e-01,1.581502780944265274e-01,3.276295791057757256e-01,1.429896038606802700e-01
5.400000000000000355e+00,7.596905405453259208e-01,1.581876594455189911e-01,3.276202173752055247e-01,1.428521144178287183e-01
5.500000000000000000e+00,7.633708206429360432e-01,1.583886503659575895e-01,3.279299251487939326e-01,1.432609216232861582e-01
5.600000000000000533e+00,7.676966837554490830e-01,1.585974598973802496e-01,3.285371822241492379e-01,1.435405528945261355e-01
5.700000000000000178e+00,7.696228911682185814e-01,1.588186687199323321e-01,3.287116717078397699e-01,1.439619976920956668e-01
5.800000000000000711e+00,7.713550612174021603e-01,1.589044046727153825e-01,3.286912684503415227e-01,1.445144021296431436e-01
5.900000000000000355e+00,7.750665579369501179e-01,1.590866385736056654e-01,3.288502723807891770e-01,1.446168023756757848e-01
6.000000000000000000e+00,7.782791753719725536e-01,1.588452968670182042e-01,3.294383698743201250e-01,1.445631935239237720e-01
6.100000000000000533e+00,7.794160483331908917e-01,1.586872653739567207e-01,3.289035300442721410e-01,1.446962759094758411e-01
6.200000000000000178e+00,7.802619835612298882e-01,1.587919259904754521e-01,3.278845111658603151e-01,1.441839817933243395e-01
6.300000000000000711e+00,7.825585492208599891e-01,1.590286947845778454e-01,3.273681415060264444e-01,1.440375790735164696e-01
6.400000000000000355e+00,7.854523520260686675e-01,1.595841003280813186e-01,3.283129642708336737e-01,1.448168868389972941e-01
6.500000000000000000e+00,7.888944912049453695e-01,1.603639192652018819e-01,3.297602519229717588e-01,1.453439716796786352e-01
6.600000000000000533e+00,7.904864835106678589e-01,1.606913139172326532e-01,3.310471185888628209e-01,1.449059534989403375e-01
6.700000000000000178e+00,7.912664779117370983e-01,1.609631801354987346e-01,3.315246115152645223e-01,1.448475617410134586e-01
6.800000000000000711e+00,7.923602431906701105e-01,1.609178996958144092e-01,3.315856596997850403e-01,1.450658855535674474e-01
6.900000000000000355e+00,7.938594556976356076e-01,1.607159101947713831e-01,3.319081863889271622e-01,1.454447287668941546e-01
7.000000000000000000e+00,7.937577919518654657e-01,1.606129894553753046e-01,3.323256226015627313e-01,1.452779201160040168e-01
7.100000000000000533e+00,7.963820813350176442e-01,1.605994517314950909e-01,3.328223788173711450e-01,1.443432654240483226e-01
7.200000000000000178e+00,7.977976992206842199e-01,1.599148986714390708e-01,3.324957991039558247e-01,1.440256165828821544e-01
7.300000000000000711e+00,7.993076108217533893e-01,1.598377888166519212e-01,3.321594107644691984e-01,1.446184170788327172e-01
7.400000000000000355e+00,8.015480244190961168e-01,1.607939276372275517e-01,3.327546961390694946e-01,1.448017073003038391e-01
7.500000000000000000e+00,8.032197341803364310e-01,1.619950940743333789e-01,3.343453186949512657e-01,1.458601642023777123e-01
7.600000000000000533e+00,8.043031564284175428e-01,1.633051707310122502e-01,3.361222405509736166e-01,1.469481311957019642e-01
7.700000000000000178e+00,8.075868781915541694e-01,1.648565831763399436e-01,3.388151666050372435e-01,1.479185990166218545e-01
7.800000000000000711e+00,8.097609171086317392e-01,1.660282370590095424e-01,3.404868933239445505e-01,1.488438677889376283e-01
7.900000000000000355e+00,8.113747850440263809e-01,1.658005086806855488e-01,3.402687690162022882e-01,1.484970936320571810e-01
8.000000000000000000e+00,8.116017561459790697e-01,1.647054180161271475e-01,3.392029490048478202e-01,1.476306048212334687e-01
8.099999999999999645e+00,8.137356373049835501e-01,1.636205291557142338e-01,3.384301145122859955e-01,1.473460684174190960e-01
8.200000000000001066e+00,8.150606768610462183e-01,1.625879153007282196e-01,3.373697096545391072e-01,1.456975657585429518e-01
8.300000000000000711e+00,8.180976880240818927e-01,1.620384100812309325e-01,3.368961863709671878e-01,1.451586140797728741e-01
8.400000000000000355e+00,8.186308895526316354e-01,1.613340169365048427e-01,3.359393824228995018e-01,1.452581035519485975e-01
8.500000000000000000e+00,8.194233837602302728e-01,1.606343547343364597e-01,3.347974950400075533e-01,1.453387756418158261e-01
8.599999999999999645e+00,8.219124179790346929e-01,1.604059597227465717e-01,3.338521797531943114e-01,1.445610158456384631e-01
8.700000000000001066e+00,8.238351874346150350e-01,1.605703482679310401e-01,3.338533628872272785e-01,1.451774491058588634e-01
8.800000000000000711e+00,8.247477694104569101e-01,1.613731195790543138e-01,3.349989510542569771e-01,1.458123634812004410e-01
8.900000000000000355e+00,8.277323801329830033e-01,1.623267354375046156e-01,3.368855219294836778e-01,1.457936336434802749e-01
9.000000000000000000e+00,8.307718451216440370e-01,1.637578853502609233e-01,3.395342251518048138e-01,1.466206573531489143e-01
9.099999999999999645e+00,8.333638918728060174e-01,1.652382472613114495e-01,3.417284918987168463e-01,1.485097144151871218e-01
9.200000000000001066e+00,8.346898626295932155e-01,1.659962522959112785e-01,3.426641521063127360e-01,1.497556969957767881e-01
9.300000000000000711e+00,8.358716330846309717e-01,1.667529659021481370e-01,3.436653757757854866e-01,1.493694117821634526e-01
9.400000000000000355e+00,8.375736204273775964e-01,1.663333095603246603e-01,3.430534777108406042e-01,1.488240876256239631e-01
9.500000000000000000e+00,8.386331593330419443e-01,1.652484534880489797e-01,3.414841394324651946e-01,1.484909285153602765e-01
9.600000000000001421e+00,8.396673056733716667e-01,1.646353802617305795e-01,3.405311408732765721e-01,1.474883645732868453e-01
9.700000000000001066e+00,8.400098915678165801e-01,1.639621349812975526e-01,3.402811515658278885e-01,1.468618012548630891e-01
9.800000000000000711e+00,8.393959521643664656e-01,1.632741619357597207e-01,3.395639777122950176e-01,1.458924908179599633e-01
9.900000000000000355e+00,8.410953073142825032e-01,1.631172297670500371e-01,3.393610534492894071e-01,1.456604484970517865e-01
1.000000000000000000e+01,8.428005824171356242e-01,1.627252741511151790e-01,3.387019751588416505e-01,1.467115137829062554e-01
1.010000000000000142e+01,8.453528226931792400e-01,1.623763189291962949e-01,3.378423412481096899e-01,1.461260324478559636e-01
1.020000000000000107e+01,8.463171077348257132e-01,1.629424071687815279e-01,3.383532541975865504e-01,1.467627936705874769e-01
1.030000000000000071e+01,8.473321983136177238e-01,1.633782113820236026e-01,3.390771868644801290e-01,1.471148363344309817e-01
1.040000000000000036e+01,8.492848724629976642e-01,1.634006021561472122e-01,3.394918592475834052e-01,1.474961694446970117e-01
1.050000000000000000e+01,8.515879679300668581e-01,1.633086256993387109e-01,3.392431027648417641e-01,1.477693889896621593e-01
1.060000000000000142e+01,8.530551959750697355e-01,1.631285231392541890e-01,3.391406669654676853e-01,1.472936970164259729e-01
1.070000000000000107e+01,8.570445077730745043e-01,1.635396532579712348e-01,3.399616202342637394e-01,1.470534939981608946e-01
1.080000000000000071e+01,8.595093851957846809e-01,1.640526670883892535e-01,3.407661199753185266e-01,1.477060072511690303e-01
1.090000000000000036e+01,8.629873766471551910e-01,1.648147990991093992e-01,3.419459751985036711e-01,1.480052170434765224e-01
1.100000000000000000e+01,8.660768108996428349e-01,1.653524021441579173e-01,3.431995617620359762e-01,1.492507085989908389e-01
1.110000000000000142e+01,8.687542450378038517e-01,1.660610161419540098e-01,3.452059100688072979e-01,1.494925374686353892e-01
1.120000000000000107e+01,8.710372998473882022e-01,1.663066641835423132e-01,3.453153208132151430e-01,1.494545102814499593e-01
1.130000000000000071e+01,8.728014737419570457e-01,1.663610982650992332e-01,3.445309806331339764e-01,1.497565055454226635e-01
1.140000000000000036e+01,8.741103433062752393e-01,1.659965577781945534e-01,3.433514087118389457e-01,1.480658338262835771e-01
1.150000000000000000e+01,8.745517803669584644e-01,1.655859330013540465e-01,3.424387325079709110e-01,1.485545674840721697e-01
1.160000000000000142e+01,8.766948091875452764e-01,1.653748679741606775e-01,3.426300150753736062e-01,1.482721351393183618e-01
1.170000000000000107e+01,8.786535849436868384e-01,1.652982993151551339e-01,3.425626764230700338e-01,1.490504203072054723e-01
1.180000000000000071e+01,8.799160984457848889e-01,1.649893401666717163e-01,3.418771786733993956e-01,1.486290524855296835e-01
1.190000000000000036e+01,8.802071629939272057e-01,1.648823474418761315e-01,3.412890921376119380e-01,1.482429575601394434e-01
1.200000000000000000e+01,8.832458791051985836e-01,1.651997961813415905e-01,3.423815640340149291e-01,1.489471570719199112e-01
1.210000000000000142e+01,8.861497208560871197e-01,1.656533799514660621e-01,3.440158509168218526e-01,1.489631749962677110e-01
1.220000000000000107e+01,8.904106453331485094e-01,1.665204224480957562e-01,3.452467159450146039e-01,1.489963962038037826e-01
1.230000000000000071e+01,8.937103392595074913e-01,1.669993525496751285e-01,3.454511347160856283e-01,1.500150857768822454e-01
1.240000000000000036e+01,8.962878019096672810e-01,1.673461306286867789e-01,3.456906455727115635e-01,1.500537798785746280e-01
1.250000000000000000e+01,8.971694857285678060e-01,1.674458664251891604e-01,3.460266349149144216e-01,1.498101684400692246e-01
1.260000000000000142e+01,8.982705986641364992e-01,1.671272793230457465e-01,3.459016782787204258e-01,1.491288909417000097e-01
1.270000000000000107e+01,8.997199446470309780e-01,1.663453332233599535e-01,3.452151369990818508e-01,1.485697143442685497e-01
1.280000000000000071e+01,9.019381455696257044e-01,1.659583912997020516e-01,3.449925248167431957e-01,1.481749186711571742e-01
1.290000000000000036e+01,9.025569063560812122e-01,1.654521023866964424e-01,3.447440186142340934e-01,1.478371260240744500e-01
1.300000000000000000e+01,9.036890149134577666e-01,1.652619243226353396e-01,3.446117196373179592e-01,1.478500138275146703e-01
1.310000000000000142e+01,9.024578443604178712e-01,1.654845644475404498e-01,3.451720975203614317e-01,1.477158256313252094e-01
1.320000000000000107e+01,9.049358506490089438e-01,1.658057620669179943e-01,3.465278841908059904e-01,1.478990565106320931e-01
1.330000000000000071e+01,9.056280582735529716e-01,1.664485196125253808e-01,3.469352297649579975e-01,1.491963270171780542e-01
1.340000000000000036e+01,9.064681319024321393e-01,1.673120265945202689e-01,3.467162427695476556e-01,1.496347487356073369e-01
1.350000000000000000e+01,9.096722216654676840e-01,1.686825789836762790e-01,3.483172050610687798e-01,1.508460327657339395e-01
1.360000000000000142e+01,9.125627028127019091e-01,1.699230365130401377e-01,3.504273436074882841e-01,1.520908234628448319e-01
1.370000000000000107e+01,9.160062838870214330e-01,1.707492668555281867e-01,3.519540053059835860e-01,1.526779127160182992e-01
1.380000000000000071e+01,9.173735991176217297e-01,1.711572258366303445e-01,3.528852433705220171e-01,1.528063380182857478e-01
1.390000000000000036e+01,9.197935987670430302e-01,1.703925052904867454e-01,3.521536532619998772e-01,1.521562911948234342e-01
1.400000000000000000e+01,9.231797421331245923e-01,1.691403658492625639e-01,3.504515542051035992e-01,1.503253448352943056e-01
1.410000000000000142e+01,9.254153413912319381e-01,1.682818175743306388e-01,3.493228874225071112e-01,1.497297520267082405e-01
1.420000000000000107e+01,9.277287676122188964e-01,1.680861328747985661e-01,3.488206308778484810e-01,1.497921678194283623e-01
1.430000000000000071e+01,9.298902787381375656e-01,1.683589403975285226e-01,3.497055306916955209e-01,1.498208105596853523e-01
1.440000000000000036e+01,9.323196636286524841e-01,1.685477234959335824e-01,3.503972745085968121e-01,1.498065402364566201e-01
1.450000000000000000e+01,9.337388065161069672e-01,1.686254872868213628e-01,3.506015751289371929e-01,1.497985582440050922e-01
1.460000000000000142e+01,9.339298905529787032e-01,1.682472082624292264e-01,3.499631736142263527e-01,1.499287566441214470e-01
1.470000000000000107e+01,9.315951205837850191e-01,1.675960662194648787e-01,3.489404902184050639e-01,1.490821356335181314e-01
1.480000000000000071e+01,9.297950267889436571e-01,1.673586221798904761e-01,3.484684902456583466e-01,1.492973029198853274e-01
1.490000000000000036e+01,9.311791335868230268e-01,1.675500199616444807e-01,3.481314922475570173e-01,1.496564289281535620e-01
1.500000000000000000e+01,9.323977686594370207e-01,1.678005144603196552e-01,3.478620580712356025e-01,1.497013240129320966e-01
1.510000000000000142e+01,9.323875545928732578e-01,1.677575990702827591e-01,3.481081166528977033e-01,1.498502249193866542e-01
1.520000000000000107e+01,9.345619593789241675e-01,1.679539859515302991e-01,3.490094407538134602e-01,1.496597444667813193e-01
1.530000000000000071e+01,9.374027275745416832e-01,1.682845563398199795e-01,3.506997887979296236e-01,1.501980107769973483e-01
1.540000000000000036e+01,9.375795101613731974e-01,1.686159212440589694e-01,3.518781698232884003e-01,1.495207545866485688e-01
1.550000000000000000e+01,9.392986866381332067e-01,1.689553907601590854e-01,3.524861872332367141e-01,1.496859409997702006e-01
1.560000000000000142e+01,9.405971771743752985e-01,1.695003476021697264e-01,3.527163989061742333e-01,1.503818925721741029e-01
1.570000000000000107e+01,9.409103251851264060e-01,1.704596761087863177e-01,3.533538670196641474e-01,1.513369271609480704e-01
1.580000000000000071e+01,9.420315618666755819e-01,1.718523226193288123e-01,3.549570201514972156e-01,1.524828436740320592e-01
1.590000000000000036e+01,9.440964379164927811e-01,1.729227310764297754e-01,3.561624003696979290e-01,1.532346629711119068e-01
1.600000000000000000e+01,9.453700481355489238e-01,1.727490552774232357e-01,3.561159426350795076e-01,1.538283834075226952e-01
1.610000000000000142e+01,9.457701346856098867e-01,1.718379526549907999e-01,3.552107250966224372e-01,1.530571960329925318e-01
1.619999999999999929e+01,9.455892396841399927e-01,1.708999873573946726e-01,3.533575683907608234e-01,1.515917469249862537e-01
1.630000000000000071e+01,9.458905204526921739e-01,1.697552213975330182e-01,3.518748019792157233e-01,1.508830031531506188e-01
1.640000000000000213e+01,9.453939115615893618e-01,1.687897081061953963e-01,3.507513350019997311e-01,1.498997584270495009e-01
1.650000000000000000e+01,9.452342471383708977e-01,1.682929615508385601e-01,3.500407295996811885e-01,1.496337859173444695e-01
1.660000000000000142e+01,9.454877382050868029e-01,1.677425703729113760e-01,3.498380738391399514e-01,1.492743298360037218e-01
1.669999999999999929e+01,9.464951103113798947e-01,1.675345373844794317e-01,3.495757589422940348e-01,1.493365417921849181e-01
1.680000000000000071e+01,9.487251334187908336e-01,1.673351508853897218e-01,3.491667880774377841e-01,1.491369577199063157e-01
1.690000000000000213e+01,9.496423067282764308e-01,1.675079484952775866e-01,3.494838778866369844e-01,1.495138541666553855e-01
1.700000000000000000e+01,9.526564998738931145e-01,1.680858788915749746e-01,3.503717294691220396e-01,1.495293451961824394e-01
1.710000000000000142e+01,9.539273522051489040e-01,1.685872149212611359e-01,3.512593909577153561e-01,1.506171904346534918e-01
1.719999999999999929e+01,9.575941484000526360e-01,1.689298833560746727e-01,3.520750620890427673e-01,1.508107554157636365e-01
1.730000000000000071e+01,9.606990896015515924e-01,1.697347019247723021e-01,3.531306142063453946e-01,1.505936222788366030e-01
1.740000000000000213e+01,9.639424861000029932e-01,1.707206878056782839e-01,3.543812733812507498e-01,1.510193629696996442e-01
1.750000000000000000e+01,9.650983354159995420e-01,1.711365706659762065e-01,3.548607489640878132e-01,1.514193450928668916e-01
1.760000000000000142e+01,9.677854835685775203e-01,1.713264944986343796e-01,3.552486911803579006e-01,1.524204043071482606e-01
1.769999999999999929e+01,9.694432557888085222e-01,1.712079177409226716e-01,3.550143663582512876e-01,1.521490040694677137e-01
1.780000000000000071e+01,9.706177352350305876e-01,1.708521450701276923e-01,3.542596639591567009e-01,1.522360318300659543e-01
1.790000000000000213e+01,9.718026853435426382e-01,1.707551886051961454e-01,3.538185825512533134e-01,1.517027336719323771e-01
1.800000000000000000e+01,9.738544142042260265e-01,1.703894819686976314e-01,3.540776768835577903e-01,1.510997051716778949e-01
1.810000000000000142e+01,9.759186246272892884e-01,1.699538841935379629e-01,3.535318022978964358e-01,1.510958393674009248e-01
1.819999999999999929e+01,9.763484166007083687e-01,1.694974444500023381e-01,3.525949553797088076e-01,1.501770655786680564e-01
1.830000000000000071e+01,9.773186976847807461e-01,1.691817045742624870e-01,3.520473443876963038e-01,1.503828427370808296e-01
1.840000000000000213e+01,9.804005732619741620e-01,1.696371115621040648e-01,3.526377454280412715e-01,1.505399176880377887e-01
1.850000000000000000e+01,9.846435413066729758e-01,1.703055557346132565e-01,3.534129613039772577e-01,1.515833076222775910e-01
1.860000000000000142e+01,9.867210106077853871e-01,1.709592305941133872e-01,3.544484073241077060e-01,1.525412043572396403e-01
1.869999999999999929e+01,9.875550863807651680e-01,1.713492773784296708e-01,3.550640801549602710e-01,1.527454973022459583e-01
1.880000000000000071e+01,9.887506396256827701e-01,1.714960877760338953e-01,3.555404672351571982e-01,1.530282304053210973e-01
1.890000000000000213e+01,9.889258679014776288e-01,1.716211818188448923e-01,3.557118480774764668e-01,1.525830728562500016e-01
1.900000000000000000e+01,9.898675724382350882e-01,1.713007431544657233e-01,3.550667544360660011e-01,1.521693240024377669e-01
1.910000000000000142e+01,9.899613677005186796e-01,1.703611792943611758e-01,3.543349501605946861e-01,1.508767768959267119e-01
1.920000000000000284e+01,9.900013146680058940e-01,1.695346918263914149e-01,3.531825241147543704e-01,1.498819803661222416e-01
1.930000000000000071e+01,9.891589903617973301e-01,1.687619632793122271e-01,3.519450867118495974e-01,1.496893179881488012e-01
1.940000000000000213e+01,9.904244182561092735e-01,1.680872176529252526e-01,3.513587772249300301e-01,1.488448576638248810e-01
1.950000000000000000e+01,9.911229309013307454e-01,1.675416369525723204e-01,3.518034465752776230e-01,1.481791150890689468e-01
1.960000000000000142e+01,9.927868544338641632e-01,1.676692748205710348e-01,3.519756712918096220e-01,1.480469889147217888e-01
1.970000000000000284e+01,9.958549215021028633e-01,1.684073463838364482e-01,3.532836730526976998e-01,1.493749172104401057e-01
1.980000000000000071e+01,9.953893757460035019e-01,1.693331197038677460e-01,3.541580933958275446e-01,1.504124328055827797e-01
1.990000000000000213e+01,9.973986240879951781e-01,1.703481867705563257e-01,3.553402585345392661e-01,1.514307000543880788e-01
2.000000000000000000e+01,1.001621593067610894e+00,1.718245999030532933e-01,3.568419879247556326e-01,1.523683957397211630e-01
2.010000000000000142e+01,1.002160311154298489e+00,1.731903026325602724e-01,3.586316147001485377e-01,1.534996474669446387e-01
2.020000000000000284e+01,1.005214347091934801e+00,1.744612408359537681e-01,3.601823706729890828e-01,1.544602084061188485e-01
2.030000000000000071e+01,1.006621516147530704e+00,1.752431492333230978e-01,3.610420777311383334e-01,1.545051141723869370e-01
2.040000000000000213e+01,1.006833979742788099e+00,1.748870090776697417e-01,3.612066207490611802e-01,1.539864472732952461e-01
2.050000000000000000e+01,1.007195148840264176e+00,1.733263295755796685e-01,3.603820484690387627e-01,1.535262698402178050e-01
2.060000000000000142e+01,1.007587468534416386e+00,1.715017709599263585e-01,3.588281272973382063e-01,1.525000098953046002e-01
2.070000000000000284e+01,1.006673308282624690e+00,1.698342600364962929e-01,3.565429886256806236e-01,1.512948354443119092e-01
2.080000000000000071e+01,1.006524104178164736e+00,1.684846526077335982e-01,3.542808569181949974e-01,1.496529759063203180e-01
2.090000000000000213e+01,1.007516505988967692e+00,1.679446733761934263e-01,3.529998714001917892e-01,1.490778185983330228e-01
2.100000000000000000e+01,1.010143138188860146e+00,1.680707693315833251e-01,3.525084950393189698e-01,1.494040952935097866e-01
2.110000000000000142e+01,1.012631658265956025e+00,1.686662325509640792e-01,3.526677653900529008e-01,1.502774666536123294e-01
2.120000000000000284e+01,1.015988103365460971e+00,1.694335597958926132e-01,3.541367276053616342e-01,1.506526284636426349e-01
2.130000000000000071e+01,1.018714001260513147e+00,1.698519428346385862e-01,3.546309208664500390e-01,1.506594147415243889e-01
2.140000000000000213e+01,1.020466637828376655e+00,1.701635620963779516e-01,3.552134859279873491e-01,1.505739287931077142e-01
2.150000000000000000e+01,1.024041750043391152e+00,1.705673787984112733e-01,3.563165982264765441e-01,1.506062563540126187e-01
2.160000000000000142e+01,1.026689296324689638e+00,1.712498000014356925e-01,3.573702103247410888e-01,1.516256436093564586e-01
2.170000000000000284e+01,1.027768463785912578e+00,1.718849342268670699e-01,3.579282717627343402e-01,1.516373147870931637e-01
2.180000000000000071e+01,1.029052854854008991e+00,1.721044265536012530e-01,3.577672471562350354e-01,1.513065157684143902e-01
2.190000000000000213e+01,1.027596315787815850e+00,1.717938755005016249e-01,3.573508550578718967e-01,1.511268133058283891e-01
2.200000000000000000e+01,1.028415249837288270e+00,1.711387886126506108e-01,3.565973052364183604e-01,1.511860944905016879e-01
2.210000000000000142e+01,1.029782873694563561e+00,1.704277195243133203e-01,3.558186351056755181e-01,1.509620364510588786e-01
2.220000000000000284e+01,1.032538756966014493e+00,1.701622926566712379e-01,3.555232968595368748e-01,1.506437534079450025e-01
2.230000000000000071e+01,1.034033794177052989e+00,1.703390397939233969e-01,3.565145967143456551e-01,1.510133105974954260e-01
2.240000000000000213e+01,1.036548642469806047e+00,1.712030820619146188e-01,3.584360914405650411e-01,1.520919961567556156e-01
2.250000000000000000e+01,1.037500683954955205e+00,1.722839719274761594e-01,3.599089513154683506e-01,1.531965873435500169e-01
2.260000000000000142e+01,1.038760920496974993e+00,1.727627739718418931e-01,3.603999943153674002e-01,1.538181668315238004e-01
2.270000000000000284e+01,1.039702943674688740e+00,1.729046033214335643e-01,3.603890869906657413e-01,1.538867367990065793e-01
2.280000000000000071e+01,1.040692154127073499e+00,1.726960989573441962e-01,3.596714977584077877e-01,1.535872844003344229e-01
2.290000000000000213e+01,1.039704104381470984e+00,1.718738743282629822e-01,3.588220887755482758e-01,1.524463820736773612e-01
2.300000000000000000e+01,1.041022234199000307e+00,1.709576419092641575e-01,3.578024193750866111e-01,1.514770665272528183e-01
2.310000000000000142e+01,1.043022719352394212e+00,1.706167007829803572e-01,3.570750841748260296e-01,1.504729677323445869e-01
