lag_ps,Li_A2,Zr_A2,Cl_A2,O_A2
3.400000000000000355e+00,8.897129594371463446e-01,1.676969418558294234e-01,3.482343366910355953e-01,1.459800356822892331e-01
3.500000000000000000e+00,8.960049341368795384e-01,1.689334238950571387e-01,3.496919320141885223e-01,1.476106654068187474e-01
3.600000000000000089e+00,8.997092712128821335e-01,1.702517187868225201e-01,3.507968450130944382e-01,1.491056672745066924e-01
3.700000000000000178e+00,9.031928980982553146e-01,1.707042857198264596e-01,3.516155844335231984e-01,1.495386621340922262e-01
3.800000000000000266e+00,9.062007845193018607e-01,1.706689987864159763e-01,3.514404839678780257e-01,1.505877699889469068e-01
3.900000000000000355e+00,9.117043407342428907e-01,1.699006909890978523e-01,3.503431137200530565e-01,1.505087931053492312e-01
4.000000000000000000e+00,9.149027823628975709e-01,1.691572170273366593e-01,3.500171773769535366e-01,1.495673837786359317e-01
4.100000000000000533e+00,9.189834711928228650e-01,1.687427391571076907e-01,3.507281928954441019e-01,1.492537178050439006e-01
4.200000000000000178e+00,9.238400684765057935e-01,1.678577707351256720e-01,3.505951781157922720e-01,1.476005560823691609e-01
4.299999999999999822e+00,9.268463720471699085e-01,1.667962940248540193e-01,3.498276582500877141e-01,1.466530244505450109e-01
4.400000000000000355e+00,9.306876237935036711e-01,1.669421722313567391e-01,3.501540647016013197e-01,1.451786983229411965e-01
4.500000000000000000e+00,9.370912480038694481e-01,1.671608910501926892e-01,3.500582396550271369e-01,1.447175947701549725e-01
4.600000000000000533e+00,9.416552063833992792e-01,1.680383040819221629e-01,3.507659836593701175e-01,1.451595074819667930e-01
4.700000000000000178e+00,9.446886051785267080e-01,1.688701079897093338e-01,3.521351455297673239e-01,1.463525395630533021e-01
4.800000000000000711e+00,9.516708807272814541e-01,1.699582570060183540e-01,3.544368736653998875e-01,1.477358725162705166e-01
4.900000000000000355e+00,9.567308695021669029e-01,1.711267079392638224e-01,3.556353076560335169e-01,1.491446205131156111e-01
5.000000000000000000e+00,9.626043496958708312e-01,1.716219539290883278e-01,3.564968953431801868e-01,1.503407438859708789e-01
5.100000000000000533e+00,9.665373940064049263e-01,1.721036938438982866e-01,3.571661319971854431e-01,1.489260278873434928e-01
5.200000000000000178e+00,9.724077890039588556e-01,1.724755891419869069e-01,3.581093336069960387e-01,1.488141408127593712e-01
5.300000000000000711e+00,9.767978728048241077e-01,1.724247383092715469e-01,3.595588781730864048e-01,1.496127741726699101e-01
5.400000000000000355e+00,9.834423852464910798e-01,1.727782925615153620e-01,3.611506028040766259e-01,1.511228192073634513e-01
5.500000000000000000e+00,9.860731398681311655e-01,1.724262383743670746e-01,3.609783176093814272e-01,1.507447480926284167e-01
5.600000000000000533e+00,9.882324083979713292e-01,1.726134150718572624e-01,3.616259256287263635e-01,1.496713540766266282e-01
5.700000000000000178e+00,9.892108598251272422e-01,1.729156354844780807e-01,3.623861576333507473e-01,1.504711757428982000e-01
5.800000000000000711e+00,9.890133557173549361e-01,1.727598330998010856e-01,3.620609346331098433e-01,1.495501453555760640e-01
5.900000000000000355e+00,9.913169768099758805e-01,1.727559648460940123e-01,3.630068975421548161e-01,1.495789858954116036e-01
6.000000000000000000e+00,9.903529440798710670e-01,1.729897970806207330e-01,3.631720994297824578e-01,1.495450363019046880e-01
6.100000000000000533e+00,9.932980425635467014e-01,1.730334779625649355e-01,3.632571015199059228e-01,1.496170733114262630e-01
6.200000000000000178e+00,9.967472337634630808e-01,1.735866738481619820e-01,3.638942965259762130e-01,1.502922752902349779e-01
6.300000000000000711e+00,1.000616652627279057e+00,1.745881151573745460e-01,3.640406150825405418e-01,1.504287193694588964e-01
6.400000000000000355e+00,1.005904587480157097e+00,1.750512245146082779e-01,3.640382509062097816e-01,1.504064450843994871e-01
6.500000000000000000e+00,1.008035333043929116e+00,1.757209940624373523e-01,3.649604101972658832e-01,1.522738231030714151e-01
6.600000000000000533e+00,1.009747819264513735e+00,1.763720786406363372e-01,3.655615314987213926e-01,1.535449487330372564e-01
6.700000000000000178e+00,1.013107955823463024e+00,1.769548225913777084e-01,3.671563181549646337e-01,1.542461330617090065e-01
6.800000000000000711e+00,1.019397017926168436e+00,1.780306646749744426e-01,3.699109359506861372e-01,1.544831964678006209e-01
6.900000000000000355e+00,1.022015769587260481e+00,1.779853147927439871e-01,3.701225749102600715e-01,1.534758823503682978e-01
7.000000000000000000e+00,1.023293180111492617e+00,1.762608360713551203e-01,3.681415134499460007e-01,1.518670644932949010e-01
7.100000000000000533e+00,1.024790630555274973e+00,1.746194508831878656e-01,3.656809968574757930e-01,1.500072823908259467e-01
7.200000000000000178e+00,1.023607907442914522e+00,1.725558134582580172e-01,3.634524196472590507e-01,1.485495793875150072e-01
7.300000000000000711e+00,1.023298883309587737e+00,1.716549772284634290e-01,3.629682279724767424e-01,1.488590301367557767e-01
7.400000000000000355e+00,1.021716148020028747e+00,1.715294004418554952e-01,3.630973772852018611e-01,1.492199141809316121e-01
7.500000000000000000e+00,1.020910373910097313e+00,1.720437126230531244e-01,3.637467965015123705e-01,1.485710140175438565e-01
7.600000000000000533e+00,1.019798902266770835e+00,1.731918532169993696e-01,3.650491481035269548e-01,1.498375938049387179e-01
7.700000000000000178e+00,1.022898472558879002e+00,1.747233563561740310e-01,3.675741104954267091e-01,1.512855637852407176e-01
7.800000000000000711e+00,1.026338991250801413e+00,1.758798250146253461e-01,3.696457607161607872e-01,1.522925067241032715e-01
7.900000000000000355e+00,1.026741165892186780e+00,1.765501162492727205e-01,3.690566171155520991e-01,1.527855317175200456e-01
8.000000000000000000e+00,1.026329006482613604e+00,1.767047743599279852e-01,3.685071865367006705e-01,1.521278828362724600e-01
8.099999999999999645e+00,1.026513504923338482e+00,1.763989213242113108e-01,3.681896486372243649e-01,1.527908758859682081e-01
8.200000000000001066e+00,1.024402209701193778e+00,1.760860706686867561e-01,3.682908314926059967e-01,1.535007783470812293e-01
8.300000000000000711e+00,1.026074244564382010e+00,1.763241035049194771e-01,3.697227457509346116e-01,1.536053359457759671e-01
8.400000000000000355e+00,1.027226337566151004e+00,1.766419459593857044e-01,3.709434073659515496e-01,1.531730218692406997e-01
8.500000000000000000e+00,1.031900850298256955e+00,1.769113971045878642e-01,3.720211495911300847e-01,1.520286266791273933e-01
8.599999999999999645e+00,1.035026234863179795e+00,1.778387863410305914e-01,3.735985107561111129e-01,1.519745783453419485e-01
8.700000000000001066e+00,1.037527793764423167e+00,1.777304807053722568e-01,3.743273944907292705e-01,1.522038385606217792e-01
8.800000000000000711e+00,1.037484180976970372e+00,1.767857188673845337e-01,3.732585165754735979e-01,1.507739693242307610e-01
8.900000000000000355e+00,1.036330656652903803e+00,1.762661458938860337e-01,3.718178810865250261e-01,1.516457158526446636e-01
9.000000000000000000e+00,1.036459662912336377e+00,1.762063344576400847e-01,3.715204994209598821e-01,1.518279051299709914e-01
9.099999999999999645e+00,1.037960413704175133e+00,1.766657141445613921e-01,3.722276671445703400e-01,1.528560047108654119e-01
9.200000000000001066e+00,1.039523505860309172e+00,1.776574928864038949e-01,3.740880211614113771e-01,1.535160617370962544e-01
9.300000000000000711e+00,1.040375682963650128e+00,1.784310674019251308e-01,3.750452143344772393e-01,1.532097722095366876e-01
9.400000000000000355e+00,1.040911126207725079e+00,1.790925438329087904e-01,3.751314306413843780e-01,1.545134255716185123e-01
9.500000000000000000e+00,1.040295168856876673e+00,1.787698206174108129e-01,3.741465437417273443e-01,1.545100631127960533e-01
9.600000000000001421e+00,1.041219086519804105e+00,1.772967646063790259e-01,3.726171529975347285e-01,1.539259565011124875e-01
9.700000000000001066e+00,1.038872950877842927e+00,1.751917448948258349e-01,3.699597088247261190e-01,1.519792630761494234e-01
9.800000000000000711e+00,1.037690882889881872e+00,1.728531357154945158e-01,3.668982327872264970e-01,1.501309207116864053e-01
9.900000000000000355e+00,1.036727068469544433e+00,1.721118785076957147e-01,3.658261785859931448e-01,1.492280532712126906e-01
1.000000000000000000e+01,1.040286342210954729e+00,1.727702100820819320e-01,3.674156180185130238e-01,1.494727895291160236e-01
1.010000000000000142e+01,1.046351109657663869e+00,1.738982011851803733e-01,3.690388255360811942e-01,1.498715338082975135e-01
1.020000000000000107e+01,1.052830410392839644e+00,1.751914373524668667e-01,3.715178199154393623e-01,1.508702024634810679e-01
1.030000000000000071e+01,1.057537287093260892e+00,1.764394396873535387e-01,3.738192804706376160e-01,1.517983058697937038e-01
1.040000000000000036e+01,1.058444980401339164e+00,1.768516517523899267e-01,3.755136787540474530e-01,1.509485928097110130e-01
1.050000000000000000e+01,1.063143979577560350e+00,1.776565835892915113e-01,3.776937541953448441e-01,1.516537562588842758e-01
1.060000000000000142e+01,1.067243879308269250e+00,1.785340549797939658e-01,3.788138583086484990e-01,1.526853893473303359e-01
1.070000000000000107e+01,1.066426986760423690e+00,1.791617064278540616e-01,3.794541488603484503e-01,1.524376933471172091e-01
1.080000000000000071e+01,1.068320207320834880e+00,1.798459895870454517e-01,3.803215821668253227e-01,1.530063608863998503e-01
1.090000000000000036e+01,1.070286786419589520e+00,1.806663750481657671e-01,3.803362812732379861e-01,1.534163872966197717e-01
1.100000000000000000e+01,1.071645945491741525e+00,1.805539223218615152e-01,3.791950294416464029e-01,1.541345313571979569e-01
1.110000000000000142e+01,1.076533325707554001e+00,1.802297324219645780e-01,3.789758907778412178e-01,1.541217212758210775e-01
1.120000000000000107e+01,1.078058916846369009e+00,1.794990293351294286e-01,3.791996346734486933e-01,1.551280995837524823e-01
1.130000000000000071e+01,1.076828162964954316e+00,1.775088086475538618e-01,3.777693195410555815e-01,1.523635132480637977e-01
1.140000000000000036e+01,1.075841854298509759e+00,1.758776705911242189e-01,3.757795734220077954e-01,1.505665761315798379e-01
1.150000000000000000e+01,1.073569954660504422e+00,1.749690539772910947e-01,3.744830712637391978e-01,1.502517215423889996e-01
1.160000000000000142e+01,1.074214752223651370e+00,1.755308193232725800e-01,3.752944991644988626e-01,1.513029176124892905e-01
1.170000000000000107e+01,1.077190853269608839e+00,1.767852781775768878e-01,3.777783541828436120e-01,1.520035904085156042e-01
1.180000000000000071e+01,1.078099534189466802e+00,1.786832887837895845e-01,3.807985987585766341e-01,1.535006413483963605e-01
1.190000000000000036e+01,1.080594527959002793e+00,1.801189427394121190e-01,3.833888865233613941e-01,1.544853002490610971e-01
1.200000000000000000e+01,1.085570005484277400e+00,1.811262443139755041e-01,3.858676839455171814e-01,1.554192465995170580e-01
1.210000000000000142e+01,1.087263922388958859e+00,1.820151761719407124e-01,3.865682315103139421e-01,1.563278053716694593e-01
1.220000000000000107e+01,1.086700346935077999e+00,1.822208145335761365e-01,3.863861547479661707e-01,1.548830805158687984e-01
1.230000000000000071e+01,1.085669371899983471e+00,1.822982181631627174e-01,3.864897926762717040e-01,1.549290994890273332e-01
1.240000000000000036e+01,1.087094914275920754e+00,1.822729037496680360e-01,3.871862554601769868e-01,1.542881431073558351e-01
1.250000000000000000e+01,1.085310601028324884e+00,1.820161794847468539e-01,3.871338490224857654e-01,1.535052036310701473e-01
1.260000000000000142e+01,1.084284687902759003e+00,1.815739345952654404e-01,3.866312249086903408e-01,1.545258765756233332e-01
1.270000000000000107e+01,1.084585649778745164e+00,1.812703058989839355e-01,3.868736827720612448e-01,1.533202288634248067e-01
1.280000000000000071e+01,1.086449051397229359e+00,1.812293836273956016e-01,3.873165244944277164e-01,1.534049908660712336e-01
1.290000000000000036e+01,1.087414389216722954e+00,1.812820024253127826e-01,3.883474130153033999e-01,1.534825736478538372e-01
1.300000000000000000e+01,1.088045610982592448e+00,1.810493789285000099e-01,3.890264810553474284e-01,1.548434704922789507e-01
1.310000000000000142e+01,1.089287706289034263e+00,1.808881376816540987e-01,3.896506589822385513e-01,1.548809649203007344e-01
1.320000000000000107e+01,1.091136271417767034e+00,1.814483275873088886e-01,3.889623569810210513e-01,1.556101127510054472e-01
1.330000000000000071e+01,1.090265604433099833e+00,1.816387137824728437e-01,3.888706667104569470e-01,1.554099033554181275e-01
1.340000000000000036e+01,1.090563213126522601e+00,1.821996173282903198e-01,3.900327949748306211e-01,1.555039044719462027e-01
1.350000000000000000e+01,1.091925377189817858e+00,1.824302521853484182e-01,3.910153270847623874e-01,1.543518381150173480e-01
1.360000000000000142e+01,1.092883646715152812e+00,1.820951939799426988e-01,3.901117326265375884e-01,1.537216574088473842e-01
1.370000000000000107e+01,1.093101602005352113e+00,1.815916040525370478e-01,3.903497708941114364e-01,1.534688217256926501e-01
1.380000000000000071e+01,1.094075623778206330e+00,1.816995847690099086e-01,3.908032802743098277e-01,1.535501057898709387e-01
1.390000000000000036e+01,1.094521734874588592e+00,1.813390589471825798e-01,3.903695456726563040e-01,1.543106071616571762e-01
1.400000000000000000e+01,1.095422255748914608e+00,1.813946509539822172e-01,3.911976406628098202e-01,1.542656202032313129e-01
1.410000000000000142e+01,1.098327155118751008e+00,1.818628962690944650e-01,3.918575462253873765e-01,1.546446394711280536e-01
1.420000000000000107e+01,1.103810008638848927e+00,1.822792915178393092e-01,3.919595596737741605e-01,1.553135558541374472e-01
1.430000000000000071e+01,1.106320229654856657e+00,1.825320349669105890e-01,3.919672290041006923e-01,1.543633276941481780e-01
1.440000000000000036e+01,1.107771255032353741e+00,1.826244637670675908e-01,3.920264111343979563e-01,1.550471146282917101e-01
1.450000000000000000e+01,1.109675426692663391e+00,1.827223866926735163e-01,3.930924894639377665e-01,1.541147098544910776e-01
1.460000000000000142e+01,1.112573556480777492e+00,1.828054009976860517e-01,3.938641114721327385e-01,1.543575973974887217e-01
1.470000000000000107e+01,1.115494828025979102e+00,1.834431784981760960e-01,3.951558623460764696e-01,1.547885144323578044e-01
1.480000000000000071e+01,1.118727792850674030e+00,1.844925184357286974e-01,3.964166333922489183e-01,1.566375340979464514e-01
1.490000000000000036e+01,1.122600483474373689e+00,1.855499469127728784e-01,3.978766615612424618e-01,1.569017839915487211e-01
1.500000000000000000e+01,1.123675967274846865e+00,1.863873559787596057e-01,3.987503251699258677e-01,1.567318859740605141e-01
1.510000000000000142e+01,1.125902492793734222e+00,1.873290403055324072e-01,3.996659622265568701e-01,1.581762644957604158e-01
1.520000000000000107e+01,1.127004134758439635e+00,1.879386052978204436e-01,4.009453695086325209e-01,1.587443249410004364e-01
1.530000000000000071e+01,1.126784111724847381e+00,1.876680642866309090e-01,4.011021052797337783e-01,1.581198280352959784e-01
1.540000000000000036e+01,1.126283305505734189e+00,1.871939432256128633e-01,4.007635306761519467e-01,1.579003173063604493e-01
1.550000000000000000e+01,1.127079722260262207e+00,1.864548996855601715e-01,4.007655118271311045e-01,1.576992960494262019e-01
1.560000000000000142e+01,1.126351445455910927e+00,1.860050317091326011e-01,4.008446677754252674e-01,1.576277951211154937e-01
1.570000000000000107e+01,1.125838825736990012e+00,1.848364381357625874e-01,3.994282732642316924e-01,1.563911666877564055e-01
1.580000000000000071e+01,1.126858423883032589e+00,1.840452614207669091e-01,3.990449007729797715e-01,1.547438667556046421e-01
1.590000000000000036e+01,1.129017881524510880e+00,1.837698500184046513e-01,3.996979394634793126e-01,1.539860286465651318e-01
1.600000000000000000e+01,1.129653721268709887e+00,1.842839124893696501e-01,4.004701299347237509e-01,1.542199348504403877e-01
1.610000000000000142e+01,1.131844425004057353e+00,1.852873685664799264e-01,4.004874093362575382e-01,1.553700826568691351e-01
1.619999999999999929e+01,1.133250254030990112e+00,1.864868993754328630e-01,4.012215764624126879e-01,1.556333149531067273e-01
1.630000000000000071e+01,1.133447810718935189e+00,1.873643720702664051e-01,4.026657475048737722e-01,1.570918780867169018e-01
1.640000000000000213e+01,1.132615715514371457e+00,1.882832218348834685e-01,4.031445790584308742e-01,1.577749164198783138e-01
1.650000000000000000e+01,1.135463231364470582e+00,1.893277160902450684e-01,4.044507845151357750e-01,1.579357656037241042e-01
1.660000000000000142e+01,1.138719763805650764e+00,1.900204716712711184e-01,4.065341204591009228e-01,1.593562820649912781e-01
1.669999999999999929e+01,1.140537612462130479e+00,1.904975584546216016e-01,4.077021785324581593e-01,1.600554775430800547e-01
1.680000000000000071e+01,1.142737384721687288e+00,1.906719945608553179e-01,4.080127979841720043e-01,1.594352936975824975e-01
1.690000000000000213e+01,1.145483231898066778e+00,1.907732355027903504e-01,4.087933356795674378e-01,1.592566131303258248e-01
1.700000000000000000e+01,1.151625458905676469e+00,1.903520897485592445e-01,4.096531327342065598e-01,1.585396272746628921e-01
1.710000000000000142e+01,1.154789281511366061e+00,1.906102104973687872e-01,4.108509489396141579e-01,1.579644958797400689e-01
1.719999999999999929e+01,1.156933057542903320e+00,1.906671929740325899e-01,4.119522378410716001e-01,1.573324615519839931e-01
1.730000000000000071e+01,1.158645230376098345e+00,1.909873911533847002e-01,4.128778584587930456e-01,1.578343839028939488e-01
1.740000000000000213e+01,1.159920399773076705e+00,1.912550252514021998e-01,4.121649645444147025e-01,1.574807651868971037e-01
1.750000000000000000e+01,1.161470722108442599e+00,1.903625805730358167e-01,4.117352737452923961e-01,1.575604043114521013e-01
1.760000000000000142e+01,1.163414562117958795e+00,1.888486664344141974e-01,4.101948812573472658e-01,1.576635765966602210e-01
1.769999999999999929e+01,1.164139582571070308e+00,1.872607134875594881e-01,4.086778190115560316e-01,1.561149573128087220e-01
1.780000000000000071e+01,1.165398733709144707e+00,1.864102217796426708e-01,4.072847553438152524e-01,1.568098274312400564e-01
1.790000000000000213e+01,1.166013756794572087e+00,1.854751483756388597e-01,4.058879784565159743e-01,1.566345122567600057e-01
1.800000000000000000e+01,1.166430481681503650e+00,1.851875721973791911e-01,4.050407662390426711e-01,1.561369141622933054e-01
1.810000000000000142e+01,1.170743976919495610e+00,1.856608830517192388e-01,4.059279928479568866e-01,1.567333395270063268e-01
1.819999999999999929e+01,1.174022644569222784e+00,1.869748816064768782e-01,4.080344003656017904e-01,1.566311381129265601e-01
1.830000000000000071e+01,1.177151739205205994e+00,1.882432608078138947e-01,4.101670426212347675e-01,1.577432299894722945e-01
1.840000000000000213e+01,1.178538284424146099e+00,1.900601874437856109e-01,4.129994837563787935e-01,1.590281658461060454e-01
1.850000000000000000e+01,1.182014010461625242e+00,1.921379171941019481e-01,4.153359831865304219e-01,1.609858366136381336e-01
1.860000000000000142e+01,1.185451182758303412e+00,1.931519269836332597e-01,4.168402040976553202e-01,1.620522430655329249e-01
1.869999999999999929e+01,1.185850699371557626e+00,1.934023883937464883e-01,4.167425484752219633e-01,1.607367638958991651e-01
1.880000000000000071e+01,1.185938223447988937e+00,1.928317694011702499e-01,4.157509376416484992e-01,1.591308924065463759e-01
1.890000000000000213e+01,1.187935936759023869e+00,1.919309537091813678e-01,4.154629385884013315e-01,1.577906278262888873e-01
1.900000000000000000e+01,1.190309591423786006e+00,1.913815590620918938e-01,4.163829526630258848e-01,1.583977254296744241e-01
1.910000000000000142e+01,1.191544342715736615e+00,1.911419711551949063e-01,4.164581749705190683e-01,1.581459800870341215e-01
1.920000000000000284e+01,1.190015999012750569e+00,1.906843982363555789e-01,4.167975442058825530e-01,1.585068108882176363e-01
1.930000000000000071e+01,1.187725385491023022e+00,1.910792026122558329e-01,4.167356528069808830e-01,1.578215237352750822e-01
1.940000000000000213e+01,1.189058093232626678e+00,1.915639877409252567e-01,4.174727283539589329e-01,1.590979070892458158e-01
1.950000000000000000e+01,1.189915934839720579e+00,1.918846962928313360e-01,4.179373496131718602e-01,1.601345563889983448e-01
1.960000000000000142e+01,1.189545003840913218e+00,1.922289886065905173e-01,4.185768241514180033e-01,1.606804370467056764e-01
1.970000000000000284e+01,1.189904634408445183e+00,1.922127216676779993e-01,4.180768065163799063e-01,1.616344315565784173e-01
1.980000000000000071e+01,1.189742945040647815e+00,1.925300562908889568e-01,4.191850071719266935e-01,1.607704516845701592e-01
1.990000000000000213e+01,1.190905818413340977e+00,1.931473185050873453e-01,4.194690687426730347e-01,1.611643371042397743e-01
2.000000000000000000e+01,1.193578322258157076e+00,1.938128972099714686e-01,4.203730464740931816e-01,1.614968320715186589e-01
2.010000000000000142e+01,1.195943211420043673e+00,1.942618448915414409e-01,4.210004967871231463e-01,1.616290825473545578e-01
2.020000000000000284e+01,1.197976558339350683e+00,1.944704452707444187e-01,4.211351074525743199e-01,1.621969862015771591e-01
2.030000000000000071e+01,1.200568000139181857e+00,1.946469946874753165e-01,4.216436200496149200e-01,1.617276646585161515e-01
2.040000000000000213e+01,1.202076159711890524e+00,1.946371533074103544e-01,4.217247755448864099e-01,1.609963917505035924e-01
2.050000000000000000e+01,1.203756159085176414e+00,1.948397212934807055e-01,4.220339300175841024e-01,1.605919002308419385e-01
2.060000000000000142e+01,1.204766439559602276e+00,1.951724737024513323e-01,4.229183834632351813e-01,1.611173534283679987e-01
2.070000000000000284e+01,1.203751715339076211e+00,1.953210613482065927e-01,4.238945863219455990e-01,1.611990146324643325e-01
2.080000000000000071e+01,1.203459772018858009e+00,1.942083684749255357e-01,4.233560059262880815e-01,1.599532238856393174e-01
2.090000000000000213e+01,1.201337996318047940e+00,1.934729449005664070e-01,4.220569494019451029e-01,1.607737759044416126e-01
2.100000000000000000e+01,1.201306093076080383e+00,1.934172157967851968e-01,4.215445792747692932e-01,1.607925248452363731e-01
2.110000000000000142e+01,1.200592505895792028e+00,1.933118551090174664e-01,4.219647196352319662e-01,1.608136550697707723e-01
2.120000000000000284e+01,1.201681303889065688e+00,1.931515142872273494e-01,4.216444183326445438e-01,1.612851108595356187e-01
2.130000000000000071e+01,1.204930822049625538e+00,1.937684188528406848e-01,4.219463210687709465e-01,1.609037388702248828e-01
2.140000000000000213e+01,1.209008230235872450e+00,1.950065061170142000e-01,4.240686598249960304e-01,1.622367652509252300e-01
2.150000000000000000e+01,1.213278427882277466e+00,1.962618604698915248e-01,4.277217353984971715e-01,1.626233223323985677e-01
2.160000000000000142e+01,1.213632684930043393e+00,1.968391630614827470e-01,4.302590275249285612e-01,1.632620744832866400e-01
2.170000000000000284e+01,1.218376325601345567e+00,1.972775868576885361e-01,4.310710107999597418e-01,1.631752993023939113e-01
2.180000000000000071e+01,1.219704863411984030e+00,1.972434148894693928e-01,4.304626764537679562e-01,1.617479906811112034e-01
2.190000000000000213e+01,1.220659939112348491e+00,1.972461929880841847e-01,4.301988881243816731e-01,1.607931284972188291e-01
2.200000000000000000e+01,1.222108109732266579e+00,1.973992333288753231e-01,4.305453532715833309e-01,1.623559873567433920e-01
2.210000000000000142e+01,1.223850043355384720e+00,1.966102920056241599e-01,4.301543547335531792e-01,1.611610226262849277e-01
2.220000000000000284e+01,1.226310405082836841e+00,1.963805278824470313e-01,4.300952956270612249e-01,1.610755027151974939e-01
2.230000000000000071e+01,1.227353158515608111e+00,1.965566840849466701e-01,4.301241804366742194e-01,1.611319780212718822e-01
2.240000000000000213e+01,1.227827824344889462e+00,1.970441860954417479e-01,4.306157986482068156e-01,1.614530802203902327e-01
2.250000000000000000e+01,1.227798928608298201e+00,1.974760776396373985e-01,4.310568845925195069e-01,1.624971445461822483e-01
2.260000000000000142e+01,1.226849503871505265e+00,1.974298853176509605e-01,4.313251283813870907e-01,1.631467112121209040e-01
2.270000000000000284e+01,1.224678886993618487e+00,1.971033387299429007e-01,4.322203795717970976e-01,1.621477303365919664e-01
2.280000000000000071e+01,1.223103516376351507e+00,1.970582118997372678e-01,4.338990304151960631e-01,1.617405078925624462e-01
2.290000000000000213e+01,1.225036047620999602e+00,1.976324222268778519e-01,4.358145704682840904e-01,1.627715376857891971e-01
2.300000000000000000e+01,1.223802744313626789e+00,1.983342045837233059e-01,4.364023346656584756e-01,1.624212259448835349e-01
2.310000000000000142e+01,1.224051372212243471e+00,1.995755650281710036e-01,4.382769438980804177e-01,1.616708613499920344e-01
