lag_ps,Li_A2,Zr_A2,Cl_A2,O_A2
3.700000000000000178e+00,8.322062445153266541e-01,1.814293363263471959e-01,3.718895921499780211e-01,1.535150333961508573e-01
3.800000000000000266e+00,8.396788734064916104e-01,1.826413033087572746e-01,3.736902725358589583e-01,1.539918214294304921e-01
3.900000000000000355e+00,8.465358612622564394e-01,1.834145408896759866e-01,3.751812826174978910e-01,1.532125003060717250e-01
4.000000000000000000e+00,8.511321837120497946e-01,1.842038873426086187e-01,3.768755737124673821e-01,1.524275519107531895e-01
4.100000000000000533e+00,8.576328538330009188e-01,1.846670770748672918e-01,3.792053878961251789e-01,1.541918351148604260e-01
4.200000000000000178e+00,8.635739908080528604e-01,1.851334373334359296e-01,3.816682947773376022e-01,1.535626478753644997e-01
4.299999999999999822e+00,8.701922425271569894e-01,1.849816428119818446e-01,3.826084664580908790e-01,1.526755481293436967e-01
4.400000000000000355e+00,8.743165209605622268e-01,1.842319934437336160e-01,3.814440083977884699e-01,1.517268864703346931e-01
4.500000000000000000e+00,8.796672159787618517e-01,1.838797171588380241e-01,3.819140538565254928e-01,1.511970162065348067e-01
4.600000000000000533e+00,8.850471414732220543e-01,1.838520460425353831e-01,3.831532342595552754e-01,1.516302639358892146e-01
4.700000000000000178e+00,8.904856419892566155e-01,1.837073101657961671e-01,3.837083475027772139e-01,1.512666552655272112e-01
4.800000000000000711e+00,8.951562121117228044e-01,1.841983269812816626e-01,3.842648927036742545e-01,1.517436908382809868e-01
4.900000000000000355e+00,9.008729797328032252e-01,1.848299132955187329e-01,3.853736603652159753e-01,1.526707513926793824e-01
5.000000000000000000e+00,9.057723106125287194e-01,1.853254117345228824e-01,3.867791438592442788e-01,1.535367126117878345e-01
5.100000000000000533e+00,9.116319491099790229e-01,1.858800545050617592e-01,3.883482845815816598e-01,1.545308701261021156e-01
5.200000000000000178e+00,9.165603849699521799e-01,1.868339795475865428e-01,3.904613921489866191e-01,1.552711213321301964e-01
5.300000000000000711e+00,9.202154753682620925e-01,1.877235191523387026e-01,3.920041459134189776e-01,1.548581964339545702e-01
5.400000000000000355e+00,9.277550112480199562e-01,1.883356777602958887e-01,3.942704312939308009e-01,1.544759662522035004e-01
5.500000000000000000e+00,9.329352478616751432e-01,1.888656644791185946e-01,3.965720920860897891e-01,1.538546004504162401e-01
5.600000000000000533e+00,9.395165132849373490e-01,1.893690811015217856e-01,3.986285874732046763e-01,1.540854839665614651e-01
5.700000000000000178e+00,9.460076362083091883e-01,1.900323409549429243e-01,4.007682861374471939e-01,1.534401322720935490e-01
5.800000000000000711e+00,9.524043151129070184e-01,1.910028289618131148e-01,4.023998095846766376e-01,1.541076699941290318e-01
5.900000000000000355e+00,9.593824983576969556e-01,1.923751917235098363e-01,4.039268985836995673e-01,1.565738739969263216e-01
6.000000000000000000e+00,9.653021523811441407e-01,1.940095022714213580e-01,4.058806835097040766e-01,1.574129627603996773e-01
6.100000000000000533e+00,9.736183998437804021e-01,1.958528074212003423e-01,4.075303447017618597e-01,1.588416815589333286e-01
6.200000000000000178e+00,9.817271753820335789e-01,1.968716931619510502e-01,4.092073064549347494e-01,1.594671164591988655e-01
6.300000000000000711e+00,9.878908210456469607e-01,1.972124490192493917e-01,4.098989792061781268e-01,1.599004320906703969e-01
6.400000000000000355e+00,9.930069879010262612e-01,1.974015622949619186e-01,4.106602977681294009e-01,1.602488998441169710e-01
6.500000000000000000e+00,9.983807070188380761e-01,1.969697793463089375e-01,4.117979994046968573e-01,1.591213772711057017e-01
6.600000000000000533e+00,1.003484396826187730e+00,1.971138167692607635e-01,4.126357944057448268e-01,1.590554148955500291e-01
6.700000000000000178e+00,1.010666643284480193e+00,1.973320006271880866e-01,4.134812675338430110e-01,1.595457515569152218e-01
6.800000000000000711e+00,1.015972578379465530e+00,1.967237157662050928e-01,4.124689829227978777e-01,1.589762182998070705e-01
6.900000000000000355e+00,1.020604246619677635e+00,1.959429584859897211e-01,4.115126278892515255e-01,1.573186591112258337e-01
7.000000000000000000e+00,1.022438124490604672e+00,1.960099514052075220e-01,4.124429891133665205e-01,1.586976730988366169e-01
7.100000000000000533e+00,1.026131767992444876e+00,1.963504702542835656e-01,4.139429390198823278e-01,1.585822439933927408e-01
7.200000000000000178e+00,1.031776724307690518e+00,1.970710488988211273e-01,4.160942954780334491e-01,1.589526221348508683e-01
7.300000000000000711e+00,1.038987132390691404e+00,1.982351720650206706e-01,4.180778273191612104e-01,1.599356273628558256e-01
7.400000000000000355e+00,1.042775444031197374e+00,1.987550450012241510e-01,4.188172252136342366e-01,1.602350666420667147e-01
7.500000000000000000e+00,1.047995536277515516e+00,1.985645595535459884e-01,4.190367266246275424e-01,1.607004736503956088e-01
7.600000000000000533e+00,1.052222789037845718e+00,1.991591331753563565e-01,4.202486867143905291e-01,1.616621571508317368e-01
7.700000000000000178e+00,1.058471596198634845e+00,1.995986989532524403e-01,4.216207714455490474e-01,1.611856346674219453e-01
7.800000000000000711e+00,1.063409362172597294e+00,1.998688781427842842e-01,4.226226151618692195e-01,1.612882862855432031e-01
7.900000000000000355e+00,1.070057792788484452e+00,2.001142134656882787e-01,4.248594470721627214e-01,1.613730941741662595e-01
8.000000000000000000e+00,1.076134619978565521e+00,2.004719676561469710e-01,4.256436200382051060e-01,1.605669062934933500e-01
8.099999999999999645e+00,1.083472317867571810e+00,2.007573034179701288e-01,4.268498024672118807e-01,1.605279625170874802e-01
8.200000000000001066e+00,1.087869848343955503e+00,2.007608981959449201e-01,4.280547911129196637e-01,1.613801592697496623e-01
8.300000000000000711e+00,1.094013547724732804e+00,2.013747125764706603e-01,4.301061382086437401e-01,1.613908280941039608e-01
8.400000000000000355e+00,1.100148204082423531e+00,2.025279899880612078e-01,4.323527133941656442e-01,1.614513922346220987e-01
8.500000000000000000e+00,1.107182879173262302e+00,2.040088701564548856e-01,4.339348613527287402e-01,1.630283903615936947e-01
8.599999999999999645e+00,1.111605752321294993e+00,2.051754094573092768e-01,4.352762344711066378e-01,1.636827047581908834e-01
8.700000000000001066e+00,1.116223191909695878e+00,2.063105041738759193e-01,4.362678527560582276e-01,1.643433118446416819e-01
8.800000000000000711e+00,1.119917237965957435e+00,2.073098591394587908e-01,4.375593783981957530e-01,1.659700788901242452e-01
8.900000000000000355e+00,1.124998509032867355e+00,2.084175207890171244e-01,4.394076067179839007e-01,1.660260957214300392e-01
9.000000000000000000e+00,1.129290234328887754e+00,2.085723735999470696e-01,4.403292012418801860e-01,1.653096108832146638e-01
9.099999999999999645e+00,1.137094321255182061e+00,2.086924629143511734e-01,4.412303464697407418e-01,1.662020066868103441e-01
9.200000000000001066e+00,1.139052627414182117e+00,2.082001288704892206e-01,4.407674205261035705e-01,1.656609968074010397e-01
9.300000000000000711e+00,1.142532086896685062e+00,2.070126130434853939e-01,4.392399551584678652e-01,1.658078865876955466e-01
9.400000000000000355e+00,1.146274465691824895e+00,2.063757241360461292e-01,4.380873127048380833e-01,1.642167784566134769e-01
9.500000000000000000e+00,1.154139726353951678e+00,2.060741750452970422e-01,4.390219843537050415e-01,1.637526997990098876e-01
9.600000000000001421e+00,1.159963506841943603e+00,2.057645078327981214e-01,4.396377210728917850e-01,1.635913006839299633e-01
9.700000000000001066e+00,1.165686185572645028e+00,2.055228942187385111e-01,4.396971650303346246e-01,1.627156499055091576e-01
9.800000000000000711e+00,1.169689301591316788e+00,2.059290958870901300e-01,4.405237131658141236e-01,1.628015948146369074e-01
9.900000000000000355e+00,1.173952226242531038e+00,2.073984936764566855e-01,4.428297069851507284e-01,1.644570198627165469e-01
1.000000000000000000e+01,1.179123859034459931e+00,2.086509137204195230e-01,4.444467320556756973e-01,1.650614395981871152e-01
1.010000000000000142e+01,1.183764371196863063e+00,2.100373710124478766e-01,4.470608213965405198e-01,1.665250723029520208e-01
1.020000000000000107e+01,1.189527207118823871e+00,2.113442047831660675e-01,4.484789498552142484e-01,1.676543657538959731e-01
1.030000000000000071e+01,1.192839240359919728e+00,2.119873182267110467e-01,4.484379268731189527e-01,1.677778388213029825e-01
1.040000000000000036e+01,1.197412661747628171e+00,2.129497012649151921e-01,4.500165345712673903e-01,1.681309256676184472e-01
1.050000000000000000e+01,1.204889911334020569e+00,2.139737759576137988e-01,4.524044113155138991e-01,1.684695462801585053e-01
1.060000000000000142e+01,1.209647336312618116e+00,2.141094797913447034e-01,4.532788787465091840e-01,1.685958807520356040e-01
1.070000000000000107e+01,1.214643611182251615e+00,2.143392501149687102e-01,4.542917573175458967e-01,1.679098035031406366e-01
1.080000000000000071e+01,1.218902132410202510e+00,2.151159408951390795e-01,4.555255437026607956e-01,1.678304513651780738e-01
1.090000000000000036e+01,1.221743841263763786e+00,2.154584396577222394e-01,4.556923950555636371e-01,1.692157742850647628e-01
1.100000000000000000e+01,1.226404552698238337e+00,2.156900608160520205e-01,4.561540904633897831e-01,1.700563531588880628e-01
1.110000000000000142e+01,1.229295866594019015e+00,2.152789585711386289e-01,4.555885028548040672e-01,1.686687217278401429e-01
1.120000000000000107e+01,1.232481434146367905e+00,2.143671748746436290e-01,4.549096918076352969e-01,1.677573930489937859e-01
1.130000000000000071e+01,1.234510246891140417e+00,2.135850341513441386e-01,4.552080765937595586e-01,1.673073438388476275e-01
1.140000000000000036e+01,1.238701934017280459e+00,2.130540399775325278e-01,4.559766248609787853e-01,1.665303021314020193e-01
1.150000000000000000e+01,1.240589600014037064e+00,2.128211644131392244e-01,4.559329885068081900e-01,1.658797557112634546e-01
1.160000000000000142e+01,1.243460230692561952e+00,2.133186416964514831e-01,4.573404858195752598e-01,1.664896398576317382e-01
1.170000000000000107e+01,1.246889438999007949e+00,2.143753732351307006e-01,4.594576234568549244e-01,1.680778194808027759e-01
1.180000000000000071e+01,1.251696912136992079e+00,2.157081226174932254e-01,4.617314170641209636e-01,1.692255008342915257e-01
1.190000000000000036e+01,1.257666583067391208e+00,2.166340273794567228e-01,4.628690582035329681e-01,1.703539902037775888e-01
1.200000000000000000e+01,1.261265225147615077e+00,2.164851876364533301e-01,4.633345860085654744e-01,1.693971206395941398e-01
1.210000000000000142e+01,1.265821067634885333e+00,2.159417280030795638e-01,4.631389590894525177e-01,1.694055834557535722e-01
1.220000000000000107e+01,1.270092877972922807e+00,2.157451151308011350e-01,4.633923120710022325e-01,1.693573954263835335e-01
1.230000000000000071e+01,1.276737632724517235e+00,2.161759779765361211e-01,4.641185305579814679e-01,1.695945908614386877e-01
1.240000000000000036e+01,1.280987309055076073e+00,2.167085374463936509e-01,4.647738863304530232e-01,1.691640288072066012e-01
1.250000000000000000e+01,1.286539306855662756e+00,2.173659017156580053e-01,4.654217741446280421e-01,1.687971799162561737e-01
1.260000000000000142e+01,1.292860072478758893e+00,2.187614660163769986e-01,4.675265970889261880e-01,1.697990068448471668e-01
1.270000000000000107e+01,1.300964941312108269e+00,2.199867326302298032e-01,4.697368539148594757e-01,1.705476799695110068e-01
1.280000000000000071e+01,1.308250517918954969e+00,2.209404991343084657e-01,4.716339351728642826e-01,1.715704446163386632e-01
1.290000000000000036e+01,1.311684055651996417e+00,2.214410711449643077e-01,4.729364695809541441e-01,1.717869659079654110e-01
1.300000000000000000e+01,1.314895717113085949e+00,2.217363990555569764e-01,4.739512227366427521e-01,1.721973169548884075e-01
1.310000000000000142e+01,1.315972376455561310e+00,2.220887839056260027e-01,4.742291311921121855e-01,1.724741940074771551e-01
1.320000000000000107e+01,1.318707253436149029e+00,2.218070389754674965e-01,4.733332375995690233e-01,1.726591949264845716e-01
1.330000000000000071e+01,1.320754430846937888e+00,2.209999080128729199e-01,4.723006283817610118e-01,1.722834193197598507e-01
1.340000000000000036e+01,1.325467293956658965e+00,2.203902497019115669e-01,4.719011780165818792e-01,1.709123391314906482e-01
1.350000000000000000e+01,1.328770243504600934e+00,2.204844694114544146e-01,4.724122417420202336e-01,1.702453829130738394e-01
1.360000000000000142e+01,1.332992282199382261e+00,2.214037034613578203e-01,4.739041459985874893e-01,1.706793270970413945e-01
1.370000000000000107e+01,1.337566682366684079e+00,2.221232684201962515e-01,4.742707506790876382e-01,1.714952283981349968e-01
1.380000000000000071e+01,1.342792159819434561e+00,2.230013079923208186e-01,4.751914209029216574e-01,1.726674953156749903e-01
1.390000000000000036e+01,1.348885551433755881e+00,2.239799082621966864e-01,4.765565321740288240e-01,1.719092227194310984e-01
1.400000000000000000e+01,1.351702414493257232e+00,2.240294464982150180e-01,4.766497828429673844e-01,1.723252985698489614e-01
1.410000000000000142e+01,1.352999862722833235e+00,2.233579082071143473e-01,4.765487219488862558e-01,1.720810708579369186e-01
1.420000000000000107e+01,1.355987414532033419e+00,2.232118769634624800e-01,4.762878633839126574e-01,1.724448400953578764e-01
1.430000000000000071e+01,1.358639622252538759e+00,2.226658911799100082e-01,4.757502430295476592e-01,1.710993546283772482e-01
1.440000000000000036e+01,1.359633340611069885e+00,2.223598993791967016e-01,4.757103988277340267e-01,1.713903657842497374e-01
1.450000000000000000e+01,1.364089803463044870e+00,2.225640028901335610e-01,4.771315712581274959e-01,1.726404907924244669e-01
1.460000000000000142e+01,1.367968052883277386e+00,2.228533538336337494e-01,4.781654269605423169e-01,1.721653541827607159e-01
1.470000000000000107e+01,1.369583601013139917e+00,2.228522714061494936e-01,4.783740540762058124e-01,1.710347976329242570e-01
1.480000000000000071e+01,1.372347300491040034e+00,2.231829212685551567e-01,4.798564220176873008e-01,1.705728600253460792e-01
1.490000000000000036e+01,1.376719545464212491e+00,2.239444685687621284e-01,4.825217657233688007e-01,1.712952926473628179e-01
1.500000000000000000e+01,1.379935790961813735e+00,2.245979446553087733e-01,4.842765909934094726e-01,1.712827552623683303e-01
1.510000000000000142e+01,1.383770520592171316e+00,2.251619062249308190e-01,4.851369293025472040e-01,1.709712723151870228e-01
1.520000000000000107e+01,1.387201640829039961e+00,2.256083025881372994e-01,4.864576722119705599e-01,1.719902370441638018e-01
1.530000000000000071e+01,1.390135603169938783e+00,2.262726147429700296e-01,4.881029777848104323e-01,1.726568265202569619e-01
1.540000000000000036e+01,1.393395156995859141e+00,2.272605278597889522e-01,4.894600901982754104e-01,1.746017361325675477e-01
1.550000000000000000e+01,1.397959935297466094e+00,2.289643190294922137e-01,4.921810167192617880e-01,1.765781292824737947e-01
1.560000000000000142e+01,1.402324526988018905e+00,2.310910721054844907e-01,4.950989541886725021e-01,1.778759294027801863e-01
1.570000000000000107e+01,1.405991292465843978e+00,2.326717588711051110e-01,4.963657021799456892e-01,1.784438602533184037e-01
1.580000000000000071e+01,1.409918899457610841e+00,2.335439421722477482e-01,4.970419156680451200e-01,1.789987190367050562e-01
1.590000000000000036e+01,1.412127508447614810e+00,2.337453049767848068e-01,4.969753660600433887e-01,1.789911517800977236e-01
1.600000000000000000e+01,1.414874069026806458e+00,2.331446044763390846e-01,4.959967313486731699e-01,1.786461277119880953e-01
1.610000000000000142e+01,1.415485862513631954e+00,2.321534487137019431e-01,4.947125073980461196e-01,1.776549316290291225e-01
1.619999999999999929e+01,1.415100447381258508e+00,2.311890544200957964e-01,4.937501529389967669e-01,1.770970032311734443e-01
1.630000000000000071e+01,1.419235338173576055e+00,2.296237886950087959e-01,4.922225067590236258e-01,1.761210232035572976e-01
1.640000000000000213e+01,1.422894422945492288e+00,2.284577346947309073e-01,4.920787960070933664e-01,1.742724023640770670e-01
1.650000000000000000e+01,1.425256055181150394e+00,2.283694329110545485e-01,4.926188962977037233e-01,1.744307351911869863e-01
1.660000000000000142e+01,1.430129637681903487e+00,2.284255364675310263e-01,4.938295953639701419e-01,1.739270494958410074e-01
1.669999999999999929e+01,1.435061522282407909e+00,2.286977097322064612e-01,4.948233105445096758e-01,1.736978797041234812e-01
1.680000000000000071e+01,1.436944573283706283e+00,2.291186211054192512e-01,4.951810852317103384e-01,1.744124187244168733e-01
1.690000000000000213e+01,1.438393842569239522e+00,2.296336864709696002e-01,4.957969343310084653e-01,1.755678897001543282e-01
1.700000000000000000e+01,1.441443729908841842e+00,2.305412978819509628e-01,4.971547138708581892e-01,1.774786184872191863e-01
1.710000000000000142e+01,1.443117103397207002e+00,2.316966051717883057e-01,4.986011307620489830e-01,1.780732764438484605e-01
1.719999999999999929e+01,1.446032761304695047e+00,2.328565826791797744e-01,4.993947501657000076e-01,1.787117275458609544e-01
1.730000000000000071e+01,1.449705789722220750e+00,2.336148870728957661e-01,5.000753042576818741e-01,1.791349385339030820e-01
1.740000000000000213e+01,1.454185719298121127e+00,2.341868042385121806e-01,5.011881323341580430e-01,1.795055220924418049e-01
1.750000000000000000e+01,1.459755989616987826e+00,2.348906369614847944e-01,5.018940065647280457e-01,1.794509841917731330e-01
1.760000000000000142e+01,1.462946686745522529e+00,2.348123452655491161e-01,5.031711274037389270e-01,1.793995827162236101e-01
1.769999999999999929e+01,1.469635063732429581e+00,2.358186216537141722e-01,5.055477498210320109e-01,1.802485682432014846e-01
1.780000000000000071e+01,1.474777005274132025e+00,2.376804611338897144e-01,5.090517075827699633e-01,1.813430403279735759e-01
1.790000000000000213e+01,1.477633189541873504e+00,2.392525813192691309e-01,5.121637726983686578e-01,1.824151715782564021e-01
1.800000000000000000e+01,1.480036453233807281e+00,2.401671215861254371e-01,5.136936531757803071e-01,1.831551714129626141e-01
1.810000000000000142e+01,1.479974133102000655e+00,2.405156797426793724e-01,5.133218370665991737e-01,1.823176728914847888e-01
1.819999999999999929e+01,1.481720877095479727e+00,2.409302057085881132e-01,5.135685053399348110e-01,1.829725164303402096e-01
1.830000000000000071e+01,1.485100140047591832e+00,2.408785811640498653e-01,5.136439747704445447e-01,1.816921552310274135e-01
1.840000000000000213e+01,1.486725111747258854e+00,2.398699149000431408e-01,5.127056372824970731e-01,1.818530989238311690e-01
1.850000000000000000e+01,1.486047850618777977e+00,2.386148496802827923e-01,5.109756497352760940e-01,1.801360028623965603e-01
1.860000000000000142e+01,1.486019929775583837e+00,2.377306941287812281e-01,5.096062380970161065e-01,1.799975899171818994e-01
1.869999999999999929e+01,1.487809211876249371e+00,2.370559270456436551e-01,5.081047027294038898e-01,1.801079341278196133e-01
1.880000000000000071e+01,1.492972402186399483e+00,2.365753651909278665e-01,5.078133533767550389e-01,1.800983050929558515e-01
1.890000000000000213e+01,1.495098998112349253e+00,2.371771349906626192e-01,5.093590762040275388e-01,1.797282491297615137e-01
1.900000000000000000e+01,1.497335632445715659e+00,2.379133533884573437e-01,5.112839601321832461e-01,1.796069334344281287e-01
1.910000000000000142e+01,1.500723456582655713e+00,2.385008616220093414e-01,5.117779321417129657e-01,1.804566975338819101e-01
1.920000000000000284e+01,1.503204069313861746e+00,2.389582510946648697e-01,5.126961084732496454e-01,1.807060857661241526e-01
1.930000000000000071e+01,1.506023100080991162e+00,2.390123490413634810e-01,5.134146308264387892e-01,1.806592807506767484e-01
1.940000000000000213e+01,1.507802967629463975e+00,2.385136911090849632e-01,5.126717826833891989e-01,1.808009666748000843e-01
1.950000000000000000e+01,1.506805519404323723e+00,2.377378633138508557e-01,5.107707044244750305e-01,1.804141882780760653e-01
1.960000000000000142e+01,1.509199701102181379e+00,2.371130875697840534e-01,5.099336941759183839e-01,1.792210166317768916e-01
1.970000000000000284e+01,1.511730911521941279e+00,2.366019832318313476e-01,5.098071003454854866e-01,1.790929698236929379e-01
1.980000000000000071e+01,1.512443961470805398e+00,2.364294211830109127e-01,5.094984419329141589e-01,1.790477124407809095e-01
1.990000000000000213e+01,1.514156888157766945e+00,2.361545194835821260e-01,5.103020643642725007e-01,1.793237055367259136e-01
2.000000000000000000e+01,1.517546819415483084e+00,2.367056498607096604e-01,5.114924653483251538e-01,1.796411797945056399e-01
2.010000000000000142e+01,1.520948567862957956e+00,2.373439477385130558e-01,5.121257814405628661e-01,1.799824903869741699e-01
2.020000000000000284e+01,1.522805547846860064e+00,2.375158797453956194e-01,5.117748696568332756e-01,1.799009253677919806e-01
2.030000000000000071e+01,1.521846223770058071e+00,2.378326369941733132e-01,5.115867446900107529e-01,1.796674836776447626e-01
2.040000000000000213e+01,1.524041507884642765e+00,2.378791524759418519e-01,5.114076316210253159e-01,1.800033247920033719e-01
2.050000000000000000e+01,1.529963319326518745e+00,2.383037985560816641e-01,5.131701702865785197e-01,1.806409915461904270e-01
2.060000000000000142e+01,1.535896163598684083e+00,2.386643280495006347e-01,5.153725630399974555e-01,1.810586479164129903e-01
2.070000000000000284e+01,1.539011555363933637e+00,2.391679008825069730e-01,5.160988371530627061e-01,1.812477488094884348e-01
2.080000000000000071e+01,1.540226112368329847e+00,2.401951396992352272e-01,5.173293350384087219e-01,1.811808547620173959e-01
2.090000000000000213e+01,1.545411216579404945e+00,2.413160315466252592e-01,5.186850677559302625e-01,1.816978593012142651e-01
2.100000000000000000e+01,1.547460169133202834e+00,2.422819364023628963e-01,5.190676328197145750e-01,1.829401053537268729e-01
2.110000000000000142e+01,1.548246629758438964e+00,2.424408724777655511e-01,5.186857035902989743e-01,1.828617237314741351e-01
2.120000000000000284e+01,1.552780018985073562e+00,2.427888022850945293e-01,5.196063942089660381e-01,1.840228666019083914e-01
2.130000000000000071e+01,1.555374013823034973e+00,2.432224120853152538e-01,5.199075220647143558e-01,1.840017062623663935e-01
2.140000000000000213e+01,1.557250209720575818e+00,2.436918599739441305e-01,5.210620637312891601e-01,1.840644505452973811e-01
2.150000000000000000e+01,1.562025629628015500e+00,2.439341300084821029e-01,5.222858210775394028e-01,1.838935398412245015e-01
2.160000000000000142e+01,1.562567333706741168e+00,2.437556800798009182e-01,5.230015597413467665e-01,1.832142661836763664e-01
2.170000000000000284e+01,1.563501432150358195e+00,2.434969382853241215e-01,5.232256758113377204e-01,1.823558999040318096e-01
2.180000000000000071e+01,1.565734788307599601e+00,2.432921931407760197e-01,5.234265724731166358e-01,1.817549680588227690e-01
2.190000000000000213e+01,1.567930709079217166e+00,2.426962541096278347e-01,5.223344221133229270e-01,1.810179235522579033e-01
2.200000000000000000e+01,1.568538376209409613e+00,2.409430965238704148e-01,5.198940548624729763e-01,1.797186355310602113e-01
2.210000000000000142e+01,1.570062841898718586e+00,2.395947626930997332e-01,5.190201795995507128e-01,1.795303435615660248e-01
2.220000000000000284e+01,1.573400112679413931e+00,2.395046136809654558e-01,5.205107937077809721e-01,1.797906880315760236e-01
2.230000000000000071e+01,1.575776792283636318e+00,2.401335972026223953e-01,5.222761265136646180e-01,1.806839976757078636e-01
2.240000000000000213e+01,1.576778012990088129e+00,2.408998043987288507e-01,5.229000981014738647e-01,1.812183305960373136e-01
2.250000000000000000e+01,1.579902248730737702e+00,2.417571670381882254e-01,5.242865220681994787e-01,1.824911865985494874e-01
2.260000000000000142e+01,1.583922502883581940e+00,2.428290041986312930e-01,5.254819736254143780e-01,1.837589511706381185e-01
2.270000000000000284e+01,1.588288647427746003e+00,2.448907369639154452e-01,5.275270058092164094e-01,1.849001905641118881e-01
2.280000000000000071e+01,1.591399348048228912e+00,2.464337112240918004e-01,5.301275073272059268e-01,1.869773285524157225e-01
2.290000000000000213e+01,1.595219780560281908e+00,2.478757646686774174e-01,5.325095792877085898e-01,1.872203680929582503e-01
2.300000000000000000e+01,1.598944145227875424e+00,2.487530111105810127e-01,5.339492679054755886e-01,1.876106447369343677e-01
2.310000000000000142e+01,1.600779349342660751e+00,2.491048735695926830e-01,5.350907017517692044e-01,1.885202684407293328e-01
