lag_ps,Li_A2,Zr_A2,Cl_A2,O_A2
2.300000000000000266e+00,7.905734120698543199e-01,1.662471134749518853e-01,3.443611537796492095e-01,1.457166783919781328e-01
2.400000000000000355e+00,7.995413493415344242e-01,1.689003560811160320e-01,3.491197822274313967e-01,1.474036534522535080e-01
2.500000000000000000e+00,8.053503529122948423e-01,1.699610830871782774e-01,3.521091125618547313e-01,1.471589203049734063e-01
2.600000000000000089e+00,8.092641974516370240e-01,1.699819988407160753e-01,3.526686314114165222e-01,1.482183988129695817e-01
2.700000000000000178e+00,8.172067390821816657e-01,1.701932879935514065e-01,3.534598080501409889e-01,1.476679058901594899e-01
2.800000000000000266e+00,8.244494545452195622e-01,1.703399681901332785e-01,3.545429304772764190e-01,1.471012896445003937e-01
2.900000000000000355e+00,8.327378473456452657e-01,1.707771623315192111e-01,3.563247065887469311e-01,1.470802629145912810e-01
3.000000000000000000e+00,8.403549455129321055e-01,1.713419815106749788e-01,3.596836586092233556e-01,1.480892063705515904e-01
3.100000000000000089e+00,8.453719206591443491e-01,1.709974329456308284e-01,3.612030299187646287e-01,1.477924244076171123e-01
3.200000000000000178e+00,8.514407767764028412e-01,1.707676920230548345e-01,3.621138563190609005e-01,1.478656192697607730e-01
3.300000000000000266e+00,8.569175116328050512e-01,1.699223018367327642e-01,3.620944264822230640e-01,1.475164924642619890e-01
3.400000000000000355e+00,8.630447073405401737e-01,1.696701983871896635e-01,3.617828593468484510e-01,1.470796732695572318e-01
3.500000000000000000e+00,8.728826488766938674e-01,1.699518488507306135e-01,3.614104740546594807e-01,1.468922129203064086e-01
3.600000000000000089e+00,8.814556660087820017e-01,1.706428210104837528e-01,3.631651614770642911e-01,1.489987762168522856e-01
3.700000000000000178e+00,8.886378329121846775e-01,1.708662611799260655e-01,3.640274944828141290e-01,1.496061220431803285e-01
3.800000000000000266e+00,8.932411819513634832e-01,1.704609800174103351e-01,3.632990830918828573e-01,1.501127315211011060e-01
3.900000000000000355e+00,8.995831859331459013e-01,1.699635626225358409e-01,3.629380281085340387e-01,1.487709825707805300e-01
4.000000000000000000e+00,9.037619469777192771e-01,1.702144402586455996e-01,3.640526552919797765e-01,1.479397815905060254e-01
4.100000000000000533e+00,9.124825996961535290e-01,1.714729956022488233e-01,3.677592984912606555e-01,1.497294251265319232e-01
4.200000000000000178e+00,9.224449882089934549e-01,1.737588696336162253e-01,3.725525606703850579e-01,1.500626540516402652e-01
4.299999999999999822e+00,9.317764522411781103e-01,1.756047881141960809e-01,3.762340578138067548e-01,1.500296615454783378e-01
4.400000000000000355e+00,9.366035478811699511e-01,1.767578298337040832e-01,3.779919623522424721e-01,1.487161891476762310e-01
4.500000000000000000e+00,9.426546754682268991e-01,1.782826833601571237e-01,3.812498221443466617e-01,1.490527535617813815e-01
4.600000000000000533e+00,9.514803387252740441e-01,1.791741403413840417e-01,3.847483179369869388e-01,1.498282039725882808e-01
4.700000000000000178e+00,9.597522487424517967e-01,1.798781345472644788e-01,3.874035413308909437e-01,1.494407222273447522e-01
4.800000000000000711e+00,9.684474834707580415e-01,1.811546397901059868e-01,3.899964887763250898e-01,1.500375891375780313e-01
4.900000000000000355e+00,9.777365791672345541e-01,1.821747983726519637e-01,3.918231204741031148e-01,1.511549862657587950e-01
5.000000000000000000e+00,9.838721357664566014e-01,1.827685296791286551e-01,3.937420942292473858e-01,1.526896199408385169e-01
5.100000000000000533e+00,9.877475013674582582e-01,1.832439456974803427e-01,3.949811617903066230e-01,1.534349381763341624e-01
5.200000000000000178e+00,9.937897504233818013e-01,1.840368813598967646e-01,3.966691187474519209e-01,1.544073602800457301e-01
5.300000000000000711e+00,9.969465217203515861e-01,1.846106761869272528e-01,3.978118311570562060e-01,1.542951788421614290e-01
5.400000000000000355e+00,1.005353091080806616e+00,1.850084178206704844e-01,4.003673669842592320e-01,1.546650211574678857e-01
5.500000000000000000e+00,1.010559229542386417e+00,1.856259093813641403e-01,4.031038746970813103e-01,1.542137924178277053e-01
5.600000000000000533e+00,1.017526514487487432e+00,1.861760961063076147e-01,4.056711163202171289e-01,1.538421017455847417e-01
5.700000000000000178e+00,1.025972745740289405e+00,1.863791647578299238e-01,4.071344486552195829e-01,1.529552903584663059e-01
5.800000000000000711e+00,1.033459242993674421e+00,1.862539008876333557e-01,4.068354778085527257e-01,1.539180993325203195e-01
5.900000000000000355e+00,1.040763149674649668e+00,1.859565704809819087e-01,4.063750730875168582e-01,1.547078273424186967e-01
6.000000000000000000e+00,1.044585863686964933e+00,1.867671944089220604e-01,4.068758078344705820e-01,1.542915221970005413e-01
6.100000000000000533e+00,1.053224763304714484e+00,1.881135364565776624e-01,4.083084239534217619e-01,1.543076261018245243e-01
6.200000000000000178e+00,1.062566090024131160e+00,1.888698781227354240e-01,4.089769306917685476e-01,1.538030305401482944e-01
