stage_time_ps,Li_A2,Zr_A2,O_A2,Cl_A2
4.500000000000000000e+00,1.940896888315843283e+00,1.610892296309065497e-01,2.147065603688166069e-01,3.558151300395403505e-01
4.550000000000004263e+00,1.844272681478835052e+00,1.888651931133150941e-01,2.335685007466368479e-01,3.641661682103379816e-01
4.600000000000001421e+00,2.043411201307627767e+00,2.147140613933623543e-01,2.886228005443394751e-01,3.951066935505921918e-01
4.649999999999998579e+00,1.942982278009477870e+00,2.459031540316224673e-01,3.156743722827177190e-01,4.317014339098613762e-01
4.700000000000002842e+00,2.103666470568965607e+00,2.776801388494087308e-01,3.488567259360299544e-01,4.509222553927558219e-01
4.750000000000000000e+00,1.893174363639475333e+00,2.715531761757765672e-01,3.335011829521101201e-01,4.751232571414774064e-01
4.800000000000004263e+00,1.942922948116821091e+00,2.635690481322544576e-01,3.089980757755705909e-01,4.820051036886978113e-01
4.850000000000001421e+00,1.991344557636255175e+00,2.637994502589409707e-01,3.161378971519195891e-01,5.075073138174680532e-01
4.899999999999998579e+00,2.167294510963480914e+00,2.610157793959477224e-01,3.825038973841598522e-01,5.140253472483886643e-01
4.950000000000002842e+00,2.185091602280815781e+00,2.745291579687383909e-01,3.976917016329282739e-01,5.041072440006677535e-01
5.000000000000000000e+00,2.111938584450135270e+00,2.691273025737706548e-01,3.696652814309366875e-01,4.889310191477071466e-01
