stage_time_ps,Li_A2,Zr_A2,O_A2,Cl_A2
2.250000000000000000e+00,1.037091925009770321e+00,1.684900889417236536e-01,2.499260876056554059e-01,3.717889225347254523e-01
2.300000000000004263e+00,1.012521333889157216e+00,1.706556685419891028e-01,3.123541481149018639e-01,3.674848196897077535e-01
2.350000000000001421e+00,1.125499584052056745e+00,1.641906767005828771e-01,2.520779021984633217e-01,3.807264271566471736e-01
2.399999999999998579e+00,1.244717511825748302e+00,1.511843544655554206e-01,2.040450686433573635e-01,4.092742968410744697e-01
2.450000000000002842e+00,1.449365007063678545e+00,1.457021432047551357e-01,2.931903401751135285e-01,4.307181125811294087e-01
2.500000000000000000e+00,1.478364107764341018e+00,1.498582188761374556e-01,2.385782291336181749e-01,4.403617311309802607e-01
2.550000000000004263e+00,1.457824808554554874e+00,1.856977478928375502e-01,2.377441486662473791e-01,4.375645046709973895e-01
2.600000000000001421e+00,1.474954369506583429e+00,2.045897801620452094e-01,2.808942665105926273e-01,4.528657583675602116e-01
2.649999999999998579e+00,1.375267986076870841e+00,2.331480051398921172e-01,2.461756985673942133e-01,4.751505501079994476e-01
2.700000000000002842e+00,1.329634941685400307e+00,2.305149206689811325e-01,2.017889909126262815e-01,5.123396847962550238e-01
2.750000000000000000e+00,1.341114295355751551e+00,2.240361857253403421e-01,2.815283196969668444e-01,5.117356154374300692e-01
2.800000000000004263e+00,1.334059260415682457e+00,2.155961905618408447e-01,2.125001052402471780e-01,5.096052104204232824e-01
2.850000000000001421e+00,1.574773586997662678e+00,2.213563327747170850e-01,1.602022798121383040e-01,5.132682628839124739e-01
2.899999999999998579e+00,1.900354269819026332e+00,2.330010703463347710e-01,1.851063529081601600e-01,5.092624159890508651e-01
2.950000000000002842e+00,1.691007369481188904e+00,2.528974187761017234e-01,2.138587453684712703e-01,5.013710360583083503e-01
3.000000000000000000e+00,1.639818801377704860e+00,2.652507439134224043e-01,2.027548959575983245e-01,4.809757833842577268e-01
3.050000000000004263e+00,1.559797579894798947e+00,2.427982323473205362e-01,2.447194182757775616e-01,4.904827907763344430e-01
3.100000000000001421e+00,1.496695109041634719e+00,2.408077263619808617e-01,2.798700472286175800e-01,4.932449476389830223e-01
3.149999999999998579e+00,1.498297961931865041e+00,2.336965393683037018e-01,2.306168371293522978e-01,5.008288026880350907e-01
3.200000000000002842e+00,1.516327254375892331e+00,2.218941641528463515e-01,2.521080565263031370e-01,4.929349009887527555e-01
3.250000000000000000e+00,1.709896630016642716e+00,2.118832235567974509e-01,2.691494221166930711e-01,4.725317245663731569e-01
3.300000000000004263e+00,1.708053106090989592e+00,1.917278291670907464e-01,2.892962601180634752e-01,4.539240045742672924e-01
3.350000000000001421e+00,1.629137482021616679e+00,1.979713515754787656e-01,2.654974399364946058e-01,4.342939043420356304e-01
3.399999999999998579e+00,1.459801557224835289e+00,1.962853336499892076e-01,2.943839514088549825e-01,4.159404330439119279e-01
3.450000000000002842e+00,1.443417882767658700e+00,1.985645409614555101e-01,2.435340790999907801e-01,4.095334098742474671e-01
3.500000000000000000e+00,1.442951138325659244e+00,1.882807876796856184e-01,2.211256152225717919e-01,4.155937307840940620e-01
3.550000000000004263e+00,1.383407761927395452e+00,1.773769327975583121e-01,2.071670612075791063e-01,4.169886668243806271e-01
3.600000000000001421e+00,1.416875262510796984e+00,1.704714993561812220e-01,1.679543671050602038e-01,4.108784940383796158e-01
3.649999999999998579e+00,1.562146766260669395e+00,1.722622910274117236e-01,2.161525573201528994e-01,3.976214152683119063e-01
3.700000000000002842e+00,1.692704215260044220e+00,1.758305466075767987e-01,2.986515488852617417e-01,3.945034584981876868e-01
3.750000000000000000e+00,1.688097351199078444e+00,1.800501017923998581e-01,2.853227481705557511e-01,3.962693006130509898e-01
3.800000000000004263e+00,1.733356004872880218e+00,1.741549659722774479e-01,2.359056675329308239e-01,4.018762822358218911e-01
3.850000000000001421e+00,1.882227584600474124e+00,1.751806068840522090e-01,1.785181742932444304e-01,4.173057596179695627e-01
3.899999999999998579e+00,1.767601676179461290e+00,1.802061254645229427e-01,1.845244008247659273e-01,4.299842176914930869e-01
3.950000000000002842e+00,1.830798714710578867e+00,1.827167791619852821e-01,1.427728399110329283e-01,4.243588027484746505e-01
4.000000000000000000e+00,1.875062597776260720e+00,1.740945178767827339e-01,1.470827589118172962e-01,4.373621420627447076e-01
4.050000000000004263e+00,1.857398308536660325e+00,1.630629326449822558e-01,1.632485833619787829e-01,4.361414715928872421e-01
4.100000000000001421e+00,1.880265152633695980e+00,1.515526933231312601e-01,2.283828504181123764e-01,4.382058818876085615e-01
4.149999999999998579e+00,1.980091755716355317e+00,1.514994425109927600e-01,2.408398491918755935e-01,4.469207323829162415e-01
4.200000000000002842e+00,2.178255897777840122e+00,1.541197061911094845e-01,2.131276119051047635e-01,4.325084079437114815e-01
4.250000000000000000e+00,2.089840065574476213e+00,1.460598257458881333e-01,2.917118133496962029e-01,4.152714517016144469e-01
4.300000000000004263e+00,1.965408672805218249e+00,1.443744144856163591e-01,2.879191939975750403e-01,4.029948659056843407e-01
4.350000000000001421e+00,2.043461395457492280e+00,1.347168568193081728e-01,2.619945762792230126e-01,3.986583656553541188e-01
4.399999999999998579e+00,2.125343036910850802e+00,1.547593200080900344e-01,3.235493241887671401e-01,4.003773777161730996e-01
4.450000000000002842e+00,1.980413934037878576e+00,1.705637426215705077e-01,3.462883796391296176e-01,4.091411595222826381e-01
4.500000000000000000e+00,2.085603076592466465e+00,1.949865720713074013e-01,3.788417209562395804e-01,4.226411784111157588e-01
4.550000000000004263e+00,2.180774735107919415e+00,2.146290062158630330e-01,3.855025718812348789e-01,4.457542621008314110e-01
4.600000000000001421e+00,2.068713097077911289e+00,2.412011182380955077e-01,4.665577007380548591e-01,4.505483347724100196e-01
4.649999999999998579e+00,2.093646081749319876e+00,2.494492400259032128e-01,5.172139708581927620e-01,4.660627603363743376e-01
4.700000000000002842e+00,2.045989147789086804e+00,2.730690307352121038e-01,4.731518092112816376e-01,4.879122529856517176e-01
4.750000000000000000e+00,1.976857594492845482e+00,2.600539285954001079e-01,4.713669217156276070e-01,5.042681194705488368e-01
4.800000000000004263e+00,1.834612171089786248e+00,2.657610366193270401e-01,4.633599527110536243e-01,5.066536280955838967e-01
4.850000000000001421e+00,1.681459100575210641e+00,2.832735449528674399e-01,4.208131359939577543e-01,5.213053298248021550e-01
4.899999999999998579e+00,1.634945562571026967e+00,2.956689187088869519e-01,5.198855939542739169e-01,5.347762075936896009e-01
4.950000000000002842e+00,1.713655791292144404e+00,3.068413264844841448e-01,4.793845782157095115e-01,5.474229325856869721e-01
5.000000000000000000e+00,1.729071168192073182e+00,2.929138614758240999e-01,4.240596769952693634e-01,5.569297707906348815e-01
