stage_time_ps,Li_A2,Zr_A2,O_A2,Cl_A2
3.450000000000000178e+00,4.254806911633335886e+01,3.738372768757482145e+00,8.953502649747221653e+00,1.207618430530757969e+01
3.500000000000000000e+00,4.222269367510435956e+01,3.626413950689860499e+00,9.362213344028177175e+00,1.252691269084178849e+01
3.550000000000000266e+00,4.228914324236637867e+01,3.758191247582487460e+00,8.517161274554313266e+00,1.273492705963101912e+01
3.600000000000000089e+00,4.348113758662337602e+01,3.859694311937129640e+00,8.885941764395591136e+00,1.292410778050029840e+01
3.649999999999999911e+00,4.406852555304618591e+01,4.048558270009514182e+00,9.199021236085604514e+00,1.296213946453398336e+01
3.700000000000000178e+00,4.400683838729213448e+01,4.322726501228895124e+00,9.465986721952992511e+00,1.298949181990743185e+01
3.750000000000000000e+00,4.537640153150924505e+01,4.552522974695636826e+00,9.958696452694081103e+00,1.339615231196670031e+01
3.800000000000000266e+00,4.536551552706437462e+01,4.848734426920581875e+00,9.835385901056833191e+00,1.382258403776872591e+01
3.850000000000000089e+00,4.798043180011427467e+01,5.070554669046553720e+00,9.905561835853989194e+00,1.416091572710684332e+01
3.899999999999999911e+00,4.940733745269788812e+01,5.466548140956660085e+00,1.066528611080333810e+01,1.432318901530069510e+01
3.950000000000000178e+00,5.101038698837276542e+01,5.463041307576531835e+00,1.119871898285867928e+01,1.455951585070485521e+01
4.000000000000000000e+00,5.155297811153396736e+01,5.536684180585709214e+00,1.121594185485806427e+01,1.511718212179792609e+01
4.049999999999999822e+00,5.380230267438367520e+01,5.795260212029742952e+00,1.147002491531703505e+01,1.553805974096495568e+01
4.099999999999999645e+00,5.651009300964661008e+01,6.013181715929264648e+00,1.184872767933071280e+01,1.562523614523599846e+01
4.150000000000000355e+00,5.708450870764535523e+01,6.069725775483461483e+00,1.108267694673204318e+01,1.586459518471778374e+01
4.200000000000000178e+00,5.533029021193716801e+01,5.834195759678674875e+00,1.039799334803900877e+01,1.629616745950939816e+01
4.250000000000000000e+00,5.550866703587168161e+01,5.844530814439809596e+00,1.071583033294428766e+01,1.657606076613456736e+01
4.299999999999999822e+00,5.637905850231841498e+01,6.351887121100836531e+00,1.121070564917800993e+01,1.665336618892495935e+01
4.350000000000000533e+00,5.659171401451278172e+01,6.619931381814294191e+00,1.138350940776084919e+01,1.692342038877233179e+01
4.400000000000000355e+00,5.953969642485022717e+01,6.894537626525434781e+00,1.296271492714892304e+01,1.707184383529341432e+01
4.450000000000000178e+00,6.038663549463281299e+01,7.163571745326781759e+00,1.369397360914280881e+01,1.718172668752397314e+01
4.500000000000000000e+00,5.904694705958580414e+01,7.322769225215258082e+00,1.355527818655745698e+01,1.733916121018710044e+01
4.549999999999999822e+00,5.979812842225688030e+01,7.600509456105403849e+00,1.481622867133467736e+01,1.748336351189277593e+01
4.600000000000000533e+00,5.985966226941433632e+01,7.947102117835467716e+00,1.533942659417991905e+01,1.786061202171875451e+01
4.650000000000000355e+00,6.250999676353204393e+01,8.096207718296541955e+00,1.616012129752839854e+01,1.828239477247060307e+01
4.700000000000000178e+00,6.014171870795238561e+01,8.212953671767243335e+00,1.568954847368511629e+01,1.846144671612388422e+01
4.750000000000000000e+00,5.917868973395068366e+01,8.450194667571329532e+00,1.605297381780146893e+01,1.869446514387297498e+01
4.799999999999999822e+00,6.031342739572319545e+01,8.564720601456691895e+00,1.602931602011611645e+01,1.925996243200854607e+01
4.850000000000000533e+00,6.088183269956923738e+01,8.565267707676088804e+00,1.632599467043860386e+01,1.947838142567585962e+01
4.900000000000000355e+00,6.150441357266603859e+01,8.249501757651197309e+00,1.527851906307245144e+01,1.982035281156151640e+01
4.950000000000000178e+00,6.328490868952025039e+01,7.958498160247383879e+00,1.519754406898168320e+01,2.007420346771551678e+01
5.000000000000000000e+00,6.318031586829289381e+01,8.134543726170115008e+00,1.585205555992351556e+01,2.006023236776555407e+01
5.049999999999999822e+00,6.457661299742032668e+01,8.159749544325116233e+00,1.495171900174046975e+01,1.999074639702622136e+01
5.100000000000000533e+00,6.377276876245319670e+01,7.776935775677753071e+00,1.400705181308552483e+01,2.008426541951323330e+01
5.150000000000000355e+00,6.284156143844687392e+01,7.556554832453396209e+00,1.350846942396891670e+01,1.976823835111196814e+01
5.200000000000000178e+00,6.492648079438758657e+01,7.600160797188824091e+00,1.273567397619650698e+01,1.987020402316584367e+01
5.250000000000000000e+00,6.572542112889094312e+01,7.998321268583218568e+00,1.253234190321955843e+01,1.965448139981470987e+01
5.299999999999999822e+00,6.456733813450584591e+01,8.234892179439770032e+00,1.319145386100061579e+01,1.957830028374096543e+01
5.350000000000000533e+00,6.602006028737086751e+01,8.509115573286061718e+00,1.360425212668231865e+01,1.988016805525817077e+01
5.400000000000000355e+00,6.710644704087169998e+01,8.658494720875980377e+00,1.325741732819422225e+01,1.978874693455862399e+01
5.450000000000000178e+00,6.632539111438926227e+01,8.906126510449034583e+00,1.371155748373180749e+01,2.004376577108493152e+01
5.500000000000000000e+00,6.489569514935404015e+01,9.116495481445220150e+00,1.396334785069799977e+01,2.018901433407859969e+01
5.549999999999999822e+00,6.437122112821137421e+01,9.095562983106534105e+00,1.354035216867684532e+01,2.051445632893185334e+01
5.600000000000000533e+00,6.816362621064679672e+01,9.408964890206229725e+00,1.358724488570467237e+01,2.057551026850803311e+01
5.650000000000000355e+00,7.037140351787505210e+01,9.694590912858849663e+00,1.240776577914390977e+01,2.098473266303900431e+01
5.700000000000000178e+00,7.213651496722744128e+01,9.983191917539576465e+00,1.336406816907795303e+01,2.142568586051117663e+01
5.750000000000000000e+00,7.275927266227468238e+01,1.023226420032968953e+01,1.271910743964328283e+01,2.196038957362154420e+01
5.799999999999999822e+00,7.156800916226100640e+01,1.038144454184989307e+01,1.393386048377036168e+01,2.238799421666843514e+01
5.850000000000000533e+00,7.300832306906221447e+01,1.059103023480408545e+01,1.426013056427858849e+01,2.273817077148194699e+01
5.900000000000000355e+00,7.455643805069311725e+01,1.058621689883271699e+01,1.418558103880859278e+01,2.314642483952254892e+01
5.950000000000000178e+00,7.726205812484906232e+01,1.034858565272639019e+01,1.383936385735272268e+01,2.356689528910547438e+01
6.000000000000000000e+00,7.684146899318128021e+01,1.009542563695648987e+01,1.372540459253961664e+01,2.370420867736455151e+01
6.049999999999999822e+00,7.533200735621419142e+01,1.005091604045205322e+01,1.408973352212827557e+01,2.392411620371315806e+01
6.100000000000000533e+00,7.419332917211829681e+01,1.038033620470131524e+01,1.371298546343559899e+01,2.351750643784872707e+01
6.150000000000000355e+00,7.392716938006853411e+01,1.035659954855193554e+01,1.385714904130727199e+01,2.341113530510265051e+01
6.200000000000000178e+00,7.359814855771432462e+01,1.048102942616428557e+01,1.420438498900023205e+01,2.337466428176065847e+01
6.250000000000000000e+00,7.470732089893955674e+01,1.044137430671982258e+01,1.340801706957682882e+01,2.374002896973158627e+01
6.299999999999999822e+00,7.488687987187290673e+01,1.058059195109032480e+01,1.275105266988804864e+01,2.398930294506931205e+01
6.350000000000000533e+00,7.784804673810037912e+01,1.081688717818544809e+01,1.268844153368935856e+01,2.436051102359941467e+01
6.400000000000000355e+00,8.086907621984678940e+01,1.109105215223631546e+01,1.249730819329584897e+01,2.473825445280761670e+01
6.450000000000000178e+00,8.079355792247955037e+01,1.152984531623784825e+01,1.333369247642517941e+01,2.470190297164972293e+01
6.500000000000000000e+00,8.077188349568079673e+01,1.150970010925399301e+01,1.415026661141338771e+01,2.462844590652634835e+01
6.549999999999999822e+00,7.999007336127253609e+01,1.143293065615180915e+01,1.478191519275682531e+01,2.448032637598134897e+01
6.600000000000000533e+00,7.821352747970304620e+01,1.123102296139595069e+01,1.508868163983373201e+01,2.464001209078465493e+01
6.650000000000000355e+00,7.897485564956636495e+01,1.104980865331111595e+01,1.529536421903220678e+01,2.480779284906605753e+01
6.700000000000000178e+00,7.830737152013195157e+01,1.107607573555131353e+01,1.566972575371558740e+01,2.483623705734553511e+01
6.750000000000000000e+00,7.971403264122029952e+01,1.130673441582776206e+01,1.531607305947427733e+01,2.492246545086075926e+01
6.799999999999999822e+00,7.966626722184294351e+01,1.091660041443392082e+01,1.490769561650118114e+01,2.528442628718559604e+01
6.850000000000000533e+00,8.166159091701990747e+01,1.119359767203826372e+01,1.461511704771084119e+01,2.535707807455081308e+01
6.900000000000000355e+00,8.200141042048127815e+01,1.128857642216627255e+01,1.452634795660594058e+01,2.542573570752674073e+01
6.950000000000000178e+00,8.117504033172360778e+01,1.126383988079736476e+01,1.429113235168008345e+01,2.554194948102275831e+01
7.000000000000000000e+00,8.017859546203256116e+01,1.127080830471886053e+01,1.331051572295284124e+01,2.612129503844239764e+01
7.049999999999999822e+00,8.028564306993746413e+01,1.094358166061858562e+01,1.335980383299884444e+01,2.663687780363530777e+01
7.100000000000000533e+00,7.992270342675180927e+01,1.078850128695149557e+01,1.280268177787483985e+01,2.685020446379449410e+01
7.150000000000000355e+00,8.138961861314763269e+01,1.079638998552304940e+01,1.310771654852783819e+01,2.655513948013529557e+01
7.200000000000000178e+00,8.059256600627210787e+01,1.106956636817361606e+01,1.266690640746766583e+01,2.637241967916725827e+01
7.250000000000000000e+00,8.236682412832837485e+01,1.120797037666694962e+01,1.304315940105065863e+01,2.689652932798240315e+01
7.299999999999999822e+00,8.080830892632067730e+01,1.157872382718186088e+01,1.335588361251875256e+01,2.702741134265090395e+01
7.350000000000000533e+00,8.195161426443830521e+01,1.194074652205702769e+01,1.349002117699672709e+01,2.678288388819438737e+01
7.400000000000000355e+00,8.398410225038334431e+01,1.211448512353582174e+01,1.350183817835416455e+01,2.665001655409895420e+01
7.450000000000000178e+00,8.549312491546808701e+01,1.208314540503697465e+01,1.277435330396557056e+01,2.682563807453009375e+01
7.500000000000000000e+00,8.468755681423400006e+01,1.213123674751960657e+01,1.261487211219736793e+01,2.746800567830873163e+01
7.549999999999999822e+00,8.705273246300605194e+01,1.230869264902329263e+01,1.306611005979360662e+01,2.773444191880402698e+01
7.600000000000000533e+00,9.089677930081150237e+01,1.279641196234062939e+01,1.338589269474140586e+01,2.755266005693279752e+01
7.650000000000000355e+00,9.281649069266339325e+01,1.298853238089603934e+01,1.538430089826548830e+01,2.756670649994436673e+01
7.700000000000000178e+00,9.519309559751144434e+01,1.334279262179454584e+01,1.552940776656169852e+01,2.783251099117342520e+01
7.750000000000000000e+00,9.307034301195638193e+01,1.313380064920669987e+01,1.512518598825158023e+01,2.825479837695378649e+01
7.799999999999999822e+00,9.164841233197998349e+01,1.284701629028794656e+01,1.610295474980036445e+01,2.820814716257389421e+01
7.850000000000000533e+00,9.252260907880733498e+01,1.259219951420058692e+01,1.573405872397984240e+01,2.774969341723892313e+01
7.900000000000000355e+00,9.530822795294923822e+01,1.267826706614133947e+01,1.517204089036536097e+01,2.750265952595798780e+01
7.950000000000000178e+00,9.212228426587908814e+01,1.276073913427433659e+01,1.668402785434270541e+01,2.767508977717853469e+01
8.000000000000000000e+00,9.135858609934396668e+01,1.269304204704999961e+01,1.538336455797514724e+01,2.806117529126365184e+01
8.050000000000000711e+00,9.169841628480324403e+01,1.253510093176607931e+01,1.504507435552672767e+01,2.824746453815872371e+01
8.099999999999999645e+00,9.068857643960558335e+01,1.252830994553245780e+01,1.576730162509621103e+01,2.848201472595408390e+01
8.150000000000000355e+00,9.085523019215284535e+01,1.255628384805446274e+01,1.650301638561013817e+01,2.867867354408567593e+01
8.199999999999999289e+00,8.968996237457916720e+01,1.260026610898970212e+01,1.689206970815363107e+01,2.879433666982075124e+01
8.250000000000000000e+00,9.071036788535884909e+01,1.290625611218703206e+01,1.654634958529092970e+01,2.853655844112816098e+01
8.300000000000000711e+00,9.063700520585634024e+01,1.296266398415483145e+01,1.710426892566835022e+01,2.854384296312272085e+01
8.349999999999999645e+00,9.263553958757904638e+01,1.291074598649133343e+01,1.758347374190936918e+01,2.838636507491806427e+01
8.400000000000000355e+00,9.369683276960897444e+01,1.306155630497434394e+01,1.758512455016960274e+01,2.838308418073195227e+01
8.449999999999999289e+00,9.412088691493592307e+01,1.300090338583494542e+01,1.809895925463958477e+01,2.851727879860160897e+01
8.500000000000000000e+00,9.372403560693662428e+01,1.360515600551461368e+01,1.843795216435502837e+01,2.872305662812612681e+01
8.550000000000000711e+00,9.586603428691432782e+01,1.378621218672175530e+01,1.987236106006081471e+01,2.897376874778022682e+01
8.599999999999999645e+00,9.795626697749371203e+01,1.421161927009200987e+01,2.024969361625030828e+01,2.935923998080869524e+01
8.650000000000000355e+00,9.688502772480444492e+01,1.447736238318735325e+01,1.994825589276567257e+01,2.964737017925563123e+01
8.700000000000001066e+00,9.825096679072892414e+01,1.474082653009801014e+01,2.018292273127044822e+01,2.977131968524330574e+01
8.750000000000000000e+00,9.696828500735549028e+01,1.468233803843447305e+01,1.962972585893650646e+01,3.008802066097086580e+01
8.800000000000000711e+00,9.508212236958053154e+01,1.477794909185336536e+01,1.884748945223069327e+01,3.094326880583703954e+01
8.849999999999999645e+00,9.497988732722546956e+01,1.477187357430568859e+01,2.029715015738480588e+01,3.122742617106841223e+01
8.900000000000000355e+00,9.696909198621327164e+01,1.536830130160580232e+01,1.980790250801122099e+01,3.125710776946668545e+01
8.950000000000001066e+00,1.004081599925196855e+02,1.569540772004822848e+01,2.011322266636319256e+01,3.102729763669083596e+01
9.000000000000000000e+00,1.041504966012538063e+02,1.590693613070333612e+01,2.027863681202370927e+01,3.139045635227651232e+01
9.050000000000000711e+00,1.064192414375598474e+02,1.567647872788535857e+01,1.942173043901201979e+01,3.168509690074308338e+01
9.099999999999999645e+00,1.044887747211559770e+02,1.571965100730557197e+01,1.910352263599484601e+01,3.225017738412172719e+01
9.150000000000000355e+00,1.045563026177386092e+02,1.594083422153041063e+01,1.980411859769852256e+01,3.242758659523330067e+01
9.200000000000001066e+00,1.070016642511918974e+02,1.673578294467314720e+01,2.091092199292626574e+01,3.237211299991796665e+01
9.250000000000000000e+00,1.071484855444749229e+02,1.723851172055545433e+01,2.189929693206575223e+01,3.285020426681673911e+01
9.300000000000000711e+00,1.081560096096327896e+02,1.750071269602762314e+01,2.243260308836249450e+01,3.360414888208556761e+01
9.349999999999999645e+00,1.082074506194319241e+02,1.773734242774251513e+01,2.289192607078351571e+01,3.384463720607445225e+01
9.400000000000000355e+00,1.083754096652514534e+02,1.790742028386615559e+01,2.256457204347621470e+01,3.428226279163648371e+01
9.450000000000001066e+00,1.093026534032720463e+02,1.845986163939565117e+01,2.253487558421714354e+01,3.435000790529635850e+01
9.500000000000000000e+00,1.091345850307412064e+02,1.869500608454940149e+01,2.291041136145465273e+01,3.460065229105867957e+01
9.550000000000000711e+00,1.084223958617794494e+02,1.901420252102371933e+01,2.367560649426723174e+01,3.492713510907446306e+01
9.599999999999999645e+00,1.081851973828286333e+02,1.924052454273615709e+01,2.316110079693010348e+01,3.473420072494970157e+01
9.650000000000000355e+00,1.045919941173373644e+02,1.926622657983783071e+01,2.385846688952605277e+01,3.479464784041627468e+01
9.700000000000001066e+00,1.028535652694765901e+02,1.926473616291223223e+01,2.344161531668900622e+01,3.506486144652393477e+01
9.750000000000000000e+00,1.038855590156909301e+02,1.929851265801201876e+01,2.416616753699279130e+01,3.506118672763155075e+01
9.800000000000000711e+00,1.066074953291792440e+02,1.953335453861931370e+01,2.317720195455558141e+01,3.492930520457287003e+01
9.849999999999999645e+00,1.068265854248528086e+02,1.958426945018559806e+01,2.327155682817862115e+01,3.528264160978550734e+01
9.900000000000000355e+00,1.042050819116255838e+02,1.955931688190809226e+01,2.474548922620558145e+01,3.586103220186888052e+01
9.950000000000001066e+00,1.064647201222657458e+02,1.969676735598450534e+01,2.399885523105767504e+01,3.664446659015898433e+01
1.000000000000000000e+01,1.098965874326617893e+02,2.018468124485909598e+01,2.367070847387804733e+01,3.746374369940809146e+01
