stage_time_ps,Li_A2,Zr_A2,O_A2,Cl_A2
1.350000000000001421e+00,1.187337598860526588e+00,2.888313391521314943e-01,4.019414259369345488e-01,6.444120673088480356e-01
1.399999999999998579e+00,1.137766425990595742e+00,2.915775412405910982e-01,5.074035837838378749e-01,6.456818545500312423e-01
1.450000000000002842e+00,1.061363354917727708e+00,2.923669736849087708e-01,3.675152771772878801e-01,6.398562713425245407e-01
1.500000000000000000e+00,8.806284047148189575e-01,3.239133203087177226e-01,4.015101350457833118e-01,6.198825159006247087e-01
1.550000000000004263e+00,9.021544639416136935e-01,3.272619746557249854e-01,3.831475502401132105e-01,6.045074388942379695e-01
1.600000000000001421e+00,9.354040102707805726e-01,3.383069365022016162e-01,3.321859289893326350e-01,5.990035348919102720e-01
1.649999999999998579e+00,9.853040954799600071e-01,3.161115129894012665e-01,2.962931334894299829e-01,6.140217889885321023e-01
1.700000000000002842e+00,9.401378271900217021e-01,3.044144858823259470e-01,2.038666983892114537e-01,6.267402753064885701e-01
1.750000000000000000e+00,1.016653634707119780e+00,2.869778580210481933e-01,2.173468670489810683e-01,6.364057581056860036e-01
1.800000000000004263e+00,1.023527474768320289e+00,2.664876929173146669e-01,2.383351979674400434e-01,6.401249543744292891e-01
1.850000000000001421e+00,1.161967124578688670e+00,2.692817031979244935e-01,2.221597898491717293e-01,6.323471236622468794e-01
1.899999999999998579e+00,1.146383498429689229e+00,2.717581917315498585e-01,2.471095200784539647e-01,6.336156123746032875e-01
1.950000000000002842e+00,1.156603401396319342e+00,3.008778675295470939e-01,3.565612562957401477e-01,6.068905345857147360e-01
2.000000000000000000e+00,1.165722369016146009e+00,3.225946030896009731e-01,3.178232543703409796e-01,5.887391771364363091e-01
2.050000000000004263e+00,1.190953233121417210e+00,3.095733881595632009e-01,3.157353476678569915e-01,5.876704255208520244e-01
2.100000000000001421e+00,1.048295330221723276e+00,2.970026601940288224e-01,3.744951483538143111e-01,5.961403199058138425e-01
2.149999999999998579e+00,1.120375416970803339e+00,2.755180851787158436e-01,3.933382815647480935e-01,6.110361006168615328e-01
2.200000000000002842e+00,1.045849710755651474e+00,2.985026197201023357e-01,3.741519475292727770e-01,6.160473749005330735e-01
2.250000000000000000e+00,1.269615043307003477e+00,2.975255540035983137e-01,3.876405531948398653e-01,6.356019007034970913e-01
2.300000000000004263e+00,1.317411232694493561e+00,3.263129539504091015e-01,3.957920495801436345e-01,6.598410023939891289e-01
2.350000000000001421e+00,1.484342049158174914e+00,3.438490276165094284e-01,3.720334585161690355e-01,6.836525500483872086e-01
2.399999999999998579e+00,1.517127583871302532e+00,3.591203511866170039e-01,3.541965565462868448e-01,7.279449660459212934e-01
2.450000000000002842e+00,1.567879551173371411e+00,3.693342221014033200e-01,3.708577988720152541e-01,7.730812783033996771e-01
2.500000000000000000e+00,1.692033361182218254e+00,3.755233656350140947e-01,3.552870853732243428e-01,8.168337559029236195e-01
2.550000000000004263e+00,1.810344319185288375e+00,4.021277673465133429e-01,3.399266862336127182e-01,8.358456463634403866e-01
2.600000000000001421e+00,1.764909675915473874e+00,4.161240560461449411e-01,3.356338424717623670e-01,8.624526665200040743e-01
2.649999999999998579e+00,1.655521929900997113e+00,4.381106269769603490e-01,4.221950794270571961e-01,9.105769150440103932e-01
2.700000000000002842e+00,1.737821497489039579e+00,4.824814135039565133e-01,5.090865990656551210e-01,9.452908655860527976e-01
2.750000000000000000e+00,1.629567004042718370e+00,4.868102909490005792e-01,5.118317516813802870e-01,1.013143519773008538e+00
2.800000000000004263e+00,1.737451538615328639e+00,4.940172626454947813e-01,4.870168545077703803e-01,1.046853312370310540e+00
2.850000000000001421e+00,1.901508772600601471e+00,4.727606565028828478e-01,4.445644522075866689e-01,1.088524344464983917e+00
2.899999999999998579e+00,1.883762383770946958e+00,4.739614775629445997e-01,4.347691202561658197e-01,1.109526013515984566e+00
2.950000000000002842e+00,1.838187768392277599e+00,4.825528470553352434e-01,3.858300952503517234e-01,1.107824619046736236e+00
3.000000000000000000e+00,1.681592099620467184e+00,4.989734327144421111e-01,4.329760362014140607e-01,1.096603046113310054e+00
3.050000000000004263e+00,1.750234763192938470e+00,5.209558117314577741e-01,4.976280747275332317e-01,1.047401843711627700e+00
3.100000000000001421e+00,1.836939823829162988e+00,5.196148207701597466e-01,4.189354758860708294e-01,1.032156505575542393e+00
3.149999999999998579e+00,1.720552816636119919e+00,4.843311861378439276e-01,4.335575620150896037e-01,1.030977659871000096e+00
3.200000000000002842e+00,1.689555407386698516e+00,4.735823674806554640e-01,4.078482573368780173e-01,9.928700289730107986e-01
3.250000000000000000e+00,1.793713261265847736e+00,4.437777855841194552e-01,3.494576224363072359e-01,9.615572365568377800e-01
3.300000000000004263e+00,1.786321257601005907e+00,4.406815399874914885e-01,4.419124309471900158e-01,9.242528538215077916e-01
3.350000000000001421e+00,1.776826477268964366e+00,4.717472505911592395e-01,4.249453496724651669e-01,8.871301628646061088e-01
3.399999999999998579e+00,1.829301035072460113e+00,4.677449944141657823e-01,4.075071846546066134e-01,8.795355121864925074e-01
3.450000000000002842e+00,1.874345298731420417e+00,4.582571818652708129e-01,4.554751496862212701e-01,8.918487793208662584e-01
3.500000000000000000e+00,1.890129359201965453e+00,4.726863459641064136e-01,4.681493462254224247e-01,8.957449413489889656e-01
3.550000000000004263e+00,1.766778899255115221e+00,4.997011664688613131e-01,5.275329809331529285e-01,9.062844068695391497e-01
3.600000000000001421e+00,1.948257572746256328e+00,5.191489721581684647e-01,5.250464667739974667e-01,8.983028067959086815e-01
3.649999999999998579e+00,1.950441916360375005e+00,5.008802221649314435e-01,6.070898154057772222e-01,9.254276860098157309e-01
3.700000000000002842e+00,1.989963285391739500e+00,4.979581348703545629e-01,5.235634107884259425e-01,9.166186048703027778e-01
3.750000000000000000e+00,1.854916146731866888e+00,4.791566443516517282e-01,5.115532179141427660e-01,9.263586918975138529e-01
3.800000000000004263e+00,2.044272553485916522e+00,5.098895161210571514e-01,4.628695625884705067e-01,9.005714663977106849e-01
3.850000000000001421e+00,1.922167414886047920e+00,5.112225786549899897e-01,4.969271379700828661e-01,9.007942697682991273e-01
3.899999999999998579e+00,2.084189511246378856e+00,5.006981370870094983e-01,4.949168629113309681e-01,9.060763809328910012e-01
3.950000000000002842e+00,2.012871750346891364e+00,5.132608473901497659e-01,4.384036186973414018e-01,9.330025483519438501e-01
4.000000000000000000e+00,1.897851979723623517e+00,5.076160844267673111e-01,4.296918426646698097e-01,9.860518964549642718e-01
4.050000000000004263e+00,1.850119770076594339e+00,5.145429672406213184e-01,4.531450177093934162e-01,1.031067170606242644e+00
4.100000000000001421e+00,1.898670742777032405e+00,5.391518087114429703e-01,4.377213984674048763e-01,1.068453671957450890e+00
4.149999999999998579e+00,2.107708767767836111e+00,5.918360865955450967e-01,4.608912140239095900e-01,1.106545186753297605e+00
4.200000000000002842e+00,2.055367243846057512e+00,6.230319015216673195e-01,4.621056798800702858e-01,1.154185067211562110e+00
4.250000000000000000e+00,1.945635398853357012e+00,6.026821244903380892e-01,4.498959115049505075e-01,1.160794201723517993e+00
4.300000000000004263e+00,2.055910822695531159e+00,5.748245986912797756e-01,4.189475286654014696e-01,1.121865681934240744e+00
4.350000000000001421e+00,2.056437236816081260e+00,5.707360227796688390e-01,4.295261522569680523e-01,1.094301679124166649e+00
4.399999999999998579e+00,1.968358307706914001e+00,5.830726867963883508e-01,4.737912284980373978e-01,1.051195789075635156e+00
4.450000000000002842e+00,1.855009135716053637e+00,6.083197222383491809e-01,4.690495717059921521e-01,1.013889959609068914e+00
4.500000000000000000e+00,1.776737305602516415e+00,5.983020867746984273e-01,5.052917173915162374e-01,9.972599063612378467e-01
4.550000000000004263e+00,1.848138307005229963e+00,5.744985376457645287e-01,5.281738242069959899e-01,9.581930966356355661e-01
4.600000000000001421e+00,1.913106444892489710e+00,5.604698191808420438e-01,5.469516795078721572e-01,9.423477863384718267e-01
4.649999999999998579e+00,1.832292888919314855e+00,5.916952307011141832e-01,5.358714159169810642e-01,9.234536505102244330e-01
4.700000000000002842e+00,1.928244492402872545e+00,5.739943993655959309e-01,5.872850520460627388e-01,9.579989553699858051e-01
4.750000000000000000e+00,1.889838354570352097e+00,5.853408972289052548e-01,6.389632777925270402e-01,9.701235382594852741e-01
4.800000000000004263e+00,1.783403439260315304e+00,6.029592917374181349e-01,6.783391623617189836e-01,9.884353489344246402e-01
4.850000000000001421e+00,1.882809735741620694e+00,6.189816647193694399e-01,7.305595469504834183e-01,1.007241967839687335e+00
4.899999999999998579e+00,1.903115579950904079e+00,6.095255853571531768e-01,7.619823894179950097e-01,1.035454060934615006e+00
4.950000000000002842e+00,1.961440610193816214e+00,5.903110148658234912e-01,6.675468506265099800e-01,1.055450821624984936e+00
5.000000000000000000e+00,1.889996658872971524e+00,5.614421985180065855e-01,6.633146083185816888e-01,1.077091938400026372e+00
5.050000000000004263e+00,1.956884967744478399e+00,6.018124328944162160e-01,6.380064865993408940e-01,1.084655281082975042e+00
5.100000000000001421e+00,2.016501918528735615e+00,6.096924490193840196e-01,6.388320023418025961e-01,1.133649805009964817e+00
5.149999999999998579e+00,2.185846660062235269e+00,6.219905548772951542e-01,5.808091256339287245e-01,1.182693940474762728e+00
5.200000000000002842e+00,2.401104048857062079e+00,6.088597318286054216e-01,6.382190222607083685e-01,1.209720674907507121e+00
5.250000000000000000e+00,2.525487242338927629e+00,6.274950124449126809e-01,6.547069725992277212e-01,1.200082914668994638e+00
5.300000000000004263e+00,2.385972789783501025e+00,6.403472331315686050e-01,6.438834276613499830e-01,1.204530983646793674e+00
5.350000000000001421e+00,2.443369250295785999e+00,6.523703988192106618e-01,6.264934150516232592e-01,1.208318101655090349e+00
5.399999999999998579e+00,2.481565090975581533e+00,6.466569214432499324e-01,6.648601547545855972e-01,1.235135645276820959e+00
5.450000000000002842e+00,2.474769931378745902e+00,6.491221593006762935e-01,6.640188387210547161e-01,1.244145596080707294e+00
5.500000000000000000e+00,2.511860626023497023e+00,6.909458950723115223e-01,6.487198170285066734e-01,1.201197122203648160e+00
5.550000000000004263e+00,2.579495741690829735e+00,6.985225083204459340e-01,6.616593665432086713e-01,1.159666560155303339e+00
5.600000000000001421e+00,2.677846837793118606e+00,7.030519870077927003e-01,6.580643945038012754e-01,1.142839417045408590e+00
5.649999999999998579e+00,2.453583998646080566e+00,6.805145972465687088e-01,6.637164438683008649e-01,1.178813498968783291e+00
5.700000000000002842e+00,2.381531886146339705e+00,6.642968569936179568e-01,7.694913623854086060e-01,1.188772397157175975e+00
5.750000000000000000e+00,2.465157786608693335e+00,6.860702835413617917e-01,6.427124855857949681e-01,1.177048660982824346e+00
5.800000000000004263e+00,2.468354402902064315e+00,6.694922204908597685e-01,6.245458001447626861e-01,1.194739893762519545e+00
5.850000000000001421e+00,2.488989188788941043e+00,6.194662559382654310e-01,6.269292203486224180e-01,1.205256616011169069e+00
5.899999999999998579e+00,2.471381413935558324e+00,5.610353089315492925e-01,6.082211306510959536e-01,1.202625536349074542e+00
5.950000000000002842e+00,2.406294466105627805e+00,5.473093973709614035e-01,6.241303285808611490e-01,1.179841670250042718e+00
6.000000000000000000e+00,2.518224455758080627e+00,5.489373715708435464e-01,6.151826473638394299e-01,1.144845527224284121e+00
6.050000000000004263e+00,2.550305005259274171e+00,5.408014949522349513e-01,6.401599034672870170e-01,1.147948718117079547e+00
6.100000000000001421e+00,2.585780282391051621e+00,5.372443117110160538e-01,6.300219447309520771e-01,1.144930997862639188e+00
6.149999999999998579e+00,2.539207634340650888e+00,4.873920710789041988e-01,6.282157695754418958e-01,1.169882474887726787e+00
6.200000000000002842e+00,2.462480649205339933e+00,4.788337964911396072e-01,6.588268357173323597e-01,1.158772567663159503e+00
6.250000000000000000e+00,2.408644079590774201e+00,4.903665716298152843e-01,5.434452124736476319e-01,1.122864990349710768e+00
6.300000000000004263e+00,2.379303324909750827e+00,4.734089479206056161e-01,5.697160066194717487e-01,1.095271437767832534e+00
6.350000000000001421e+00,2.258698402173197284e+00,4.958450957667491221e-01,6.339882413705734132e-01,1.090667451739482541e+00
6.399999999999998579e+00,2.394956690045432879e+00,4.608771714482527426e-01,6.003757064020998069e-01,1.125797434007062892e+00
6.450000000000002842e+00,2.630107706520096844e+00,4.745470571850702313e-01,5.152777667747256984e-01,1.133308906698542673e+00
6.500000000000000000e+00,2.555009458327051508e+00,4.513742908767778839e-01,4.687300205445690260e-01,1.185652162367334617e+00
6.550000000000004263e+00,2.534700623916085416e+00,4.506483884580510524e-01,4.916661608546482043e-01,1.179990234251089065e+00
6.600000000000001421e+00,2.591569883150683928e+00,4.659740200106807784e-01,4.034389548932703629e-01,1.145475031320576376e+00
6.649999999999998579e+00,2.815296957210585482e+00,4.651485003161144327e-01,3.965785202724982361e-01,1.115314087748947802e+00
6.700000000000002842e+00,2.483998349641697079e+00,4.583929852779959901e-01,3.959088423865346207e-01,1.102568992053764463e+00
6.750000000000000000e+00,2.299524142854716402e+00,4.694171301657196760e-01,3.311843221139761928e-01,1.063264220129009674e+00
6.800000000000004263e+00,2.233251803765299748e+00,4.835470103511657070e-01,3.313245027389150055e-01,1.054110110229855124e+00
6.850000000000001421e+00,2.353290219698050745e+00,4.915756639175389853e-01,3.576156724579615531e-01,1.036892022342816633e+00
6.899999999999998579e+00,2.455261717587829740e+00,5.032621804244693520e-01,3.480711000276651146e-01,1.025038578924163835e+00
6.950000000000002842e+00,2.468580547457757568e+00,4.891239630201475452e-01,3.469468861026137607e-01,1.015665855152117159e+00
7.000000000000000000e+00,2.534535046234180022e+00,4.833429987415144846e-01,3.557013413457946194e-01,9.989735679294516890e-01
7.050000000000004263e+00,2.429386901513937769e+00,4.857451488390335803e-01,3.796943338052023442e-01,1.025140192852629584e+00
7.100000000000001421e+00,2.568908251253721797e+00,5.040541723247869976e-01,3.917774205490102690e-01,1.029194727334658443e+00
7.149999999999998579e+00,2.726152578810679739e+00,5.209615258159164819e-01,4.363832166697674264e-01,1.008755305139251490e+00
7.200000000000002842e+00,2.583156384485358892e+00,5.141097419138062063e-01,4.066022323984491149e-01,9.985214508792848997e-01
7.250000000000000000e+00,2.354932433798771818e+00,5.329521210090991667e-01,5.290692463335945339e-01,9.701479273538841097e-01
7.300000000000004263e+00,2.430075115114576967e+00,5.175163329710389393e-01,5.039708073549832301e-01,9.679725426667601385e-01
7.350000000000001421e+00,2.389116843996728523e+00,5.302355362415377416e-01,4.376014876875534143e-01,9.653379644674392468e-01
7.399999999999998579e+00,2.310059655926904210e+00,5.399322584017128834e-01,4.768875248329221272e-01,9.779670211661724011e-01
7.450000000000002842e+00,2.247319848586787572e+00,5.582893916179978433e-01,4.835820841152132510e-01,9.625922292172643946e-01
7.500000000000000000e+00,2.189209764280664050e+00,5.926445576580930963e-01,4.809775224473993305e-01,9.515110645536432044e-01
7.550000000000004263e+00,2.066441583859453424e+00,5.795371359918816134e-01,5.906933277373788149e-01,9.705813535353293720e-01
7.600000000000001421e+00,2.261627521734304036e+00,5.802807629312823900e-01,5.584356126134665255e-01,9.928012605771283638e-01
7.649999999999998579e+00,2.232406077550027401e+00,5.859089788348522676e-01,5.985729011118828824e-01,1.017772450575704868e+00
7.700000000000002842e+00,2.246284289196318618e+00,5.829021625993956457e-01,7.008798688897287521e-01,1.037061044181181835e+00
7.750000000000000000e+00,2.049787233132271957e+00,5.773236934049651436e-01,6.362433705718865129e-01,1.047927953278111834e+00
7.800000000000004263e+00,1.944412186799571618e+00,5.581070728152682792e-01,5.842739433689835282e-01,1.058026070999278145e+00
7.850000000000001421e+00,1.893300131290436283e+00,5.440331528858017851e-01,5.769677918752004198e-01,1.100037866030125544e+00
7.899999999999998579e+00,2.113166181113703690e+00,5.403555427888749874e-01,5.681264022347449760e-01,1.114378810649484741e+00
7.950000000000002842e+00,1.992921398000641275e+00,5.767285629654846923e-01,5.951728328703813631e-01,1.113881335953067486e+00
8.000000000000000000e+00,1.948479496821657886e+00,5.868110657706083755e-01,5.087367186659595975e-01,1.134656135408339317e+00
8.050000000000004263e+00,2.096130843836601976e+00,5.898928323521644979e-01,4.886442257292485380e-01,1.147507469978400918e+00
8.100000000000001421e+00,2.156066045883125781e+00,5.534984958462930704e-01,6.149328831129502460e-01,1.186869656465732614e+00
8.149999999999998579e+00,2.034635433054110987e+00,5.576180856031537347e-01,4.822880551699474938e-01,1.187127228827071335e+00
8.200000000000002842e+00,1.859852474567332381e+00,5.619150139478156225e-01,5.926259700734991531e-01,1.179882959856806135e+00
8.250000000000000000e+00,1.756792887743395370e+00,5.966632050270214149e-01,6.440298349607377348e-01,1.148343451730643450e+00
8.300000000000004263e+00,1.844119102008010103e+00,5.868843825281078175e-01,5.581526173836733884e-01,1.151529978580370539e+00
8.350000000000001421e+00,1.972376083701473215e+00,5.657689395557049528e-01,6.329154210345920850e-01,1.171425646372794560e+00
8.399999999999998579e+00,1.876086419474759293e+00,5.611171060117209342e-01,6.024828962004921129e-01,1.178780207176167938e+00
8.450000000000002842e+00,1.935755823342627968e+00,5.708185416360551656e-01,5.190864767176808225e-01,1.202748498298836566e+00
8.500000000000000000e+00,1.959536303546402403e+00,5.874079670212921656e-01,6.078262489926676837e-01,1.209680236593194014e+00
8.550000000000004263e+00,1.926156252488316456e+00,5.859108912971165983e-01,6.138630626787744404e-01,1.222041110013250220e+00
8.600000000000001421e+00,2.111270134880065541e+00,5.660277208879197497e-01,5.661750041897672947e-01,1.221082333519713403e+00
8.649999999999998579e+00,2.074609791603398090e+00,5.725301574296401963e-01,6.382720357150385437e-01,1.208270758167425019e+00
8.700000000000002842e+00,2.020534131516573240e+00,5.650002932683705348e-01,6.152053108027113471e-01,1.211492803528545936e+00
8.750000000000000000e+00,1.977159137235995567e+00,5.633304253815710760e-01,5.585251000301220126e-01,1.195649382757949297e+00
8.800000000000004263e+00,2.036168572359287943e+00,5.607909021062288391e-01,6.735714948497949495e-01,1.203901250140560375e+00
8.850000000000001421e+00,2.006872703998786811e+00,5.756492126912841067e-01,5.781692640671421968e-01,1.210002494750284097e+00
8.899999999999998579e+00,2.056700132617607757e+00,5.890210373041738778e-01,5.121064388006453250e-01,1.209255014514155402e+00
8.950000000000002842e+00,2.019658389691435296e+00,5.959829382050481072e-01,7.025769635919537626e-01,1.201462768182831375e+00
9.000000000000000000e+00,2.079841718054080690e+00,6.017223762015779798e-01,5.643181864982188545e-01,1.226925784977943357e+00
9.050000000000004263e+00,2.081221829112362975e+00,6.270823980578703605e-01,4.716037767450060314e-01,1.217713820957484483e+00
9.100000000000001421e+00,2.108870820028031723e+00,6.370325953357279802e-01,5.274075624194286549e-01,1.181778719938224143e+00
9.149999999999998579e+00,1.950960159393794857e+00,6.298469804344949408e-01,5.096035904998665877e-01,1.152670556655436718e+00
9.200000000000002842e+00,1.996743512974919588e+00,6.721901477456491136e-01,4.226236422640621271e-01,1.067834214367578749e+00
9.250000000000000000e+00,1.806845040869953900e+00,6.499231163347000129e-01,4.228562901903956117e-01,1.043969156264147324e+00
9.300000000000004263e+00,1.723106209927383725e+00,6.286090907861313637e-01,4.758397868295683453e-01,1.031209740955588483e+00
9.350000000000001421e+00,1.659468882830615444e+00,6.253987801656853973e-01,4.807709541069360992e-01,1.035457061655209010e+00
9.399999999999998579e+00,1.754487659602827154e+00,6.274481275186215568e-01,5.365148169110361964e-01,1.016936244459140104e+00
9.450000000000002842e+00,1.877426507362281116e+00,6.416573585226709175e-01,4.896319937275866452e-01,9.798469703348309245e-01
9.500000000000000000e+00,1.881595653602961882e+00,6.177250555697504364e-01,5.106385590693537369e-01,9.610471100933465349e-01
9.550000000000004263e+00,2.073020816773127439e+00,6.144951955550120859e-01,5.031009180595756858e-01,9.339594226743607175e-01
9.600000000000001421e+00,1.997913330505178164e+00,5.843810498008528143e-01,5.462089459212895459e-01,9.315884245456289570e-01
9.649999999999998579e+00,1.922343599917111234e+00,5.647634906485652362e-01,4.661525317556061143e-01,9.316477961471736347e-01
9.700000000000002842e+00,1.775323272201994484e+00,5.690085122943244755e-01,3.955503695529165031e-01,9.326144343708068218e-01
9.750000000000000000e+00,1.680700174179214912e+00,5.639805891937348381e-01,4.639821244070792550e-01,9.332275609790344761e-01
9.800000000000004263e+00,1.653309893705351863e+00,5.360156420421043899e-01,4.295654972230756319e-01,9.749277818227466419e-01
9.850000000000001421e+00,1.614551862521831804e+00,5.255669830865434822e-01,4.627788976560172629e-01,1.011823235590221026e+00
9.899999999999998579e+00,1.776861467088020730e+00,5.253631154769361489e-01,4.815466493073761178e-01,1.029553689426740526e+00
9.950000000000002842e+00,1.817708140019519636e+00,5.239910251399441110e-01,4.850134680685818100e-01,1.025668397583871183e+00
1.000000000000000000e+01,1.824438035513322065e+00,5.028450701076184748e-01,5.694159290246588734e-01,1.045039975836766111e+00
