step,time_ps,atoms,T_K,PE_eV,KE_eV,Etot_eV,P_bar,V_A3,rho_g_cm3,Lx_A,Ly_A,Lz_A,Fmax_component_eV_A
2.350000000000000000e+04,1.175000000000000000e+01,1.920000000000000000e+02,1.390477699999999913e+03,-8.723557499999999436e+02,3.432906899999999695e+01,-8.380266800000000558e+02,2.001390499999999884e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.523240399999999717e+00
2.360000000000000000e+04,1.180000000000000071e+01,1.920000000000000000e+02,1.427612699999999904e+03,-8.721127500000000055e+02,3.524588399999999666e+01,-8.368668599999999742e+02,1.359294599999999991e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,6.144300499999999943e+00
2.370000000000000000e+04,1.184999999999999964e+01,1.920000000000000000e+02,1.362604000000000042e+03,-8.692442600000000539e+02,3.364090399999999903e+01,-8.356033499999999776e+02,1.410743100000000049e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.000131399999999893e+00
2.380000000000000000e+04,1.190000000000000036e+01,1.920000000000000000e+02,1.477502999999999929e+03,-8.700385499999999865e+02,3.647760900000000106e+01,-8.335609399999999596e+02,1.174378399999999965e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.136625500000000066e+00
2.390000000000000000e+04,1.194999999999999929e+01,1.920000000000000000e+02,1.654617299999999886e+03,-8.728151199999999790e+02,4.085032999999999959e+01,-8.319647899999999936e+02,1.544616400000000067e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.019582400000000000e+00
2.400000000000000000e+04,1.200000000000000000e+01,1.920000000000000000e+02,1.499926500000000033e+03,-8.695915800000000218e+02,3.703121699999999805e+01,-8.325603700000000345e+02,1.905708699999999953e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.441005099999999928e+00
2.410000000000000000e+04,1.205000000000000071e+01,1.920000000000000000e+02,1.394137500000000045e+03,-8.692093300000000227e+02,3.441942499999999683e+01,-8.347898999999999887e+02,1.596120900000000074e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.900078399999999945e+00
2.420000000000000000e+04,1.209999999999999964e+01,1.920000000000000000e+02,1.464658699999999953e+03,-8.732027100000000246e+02,3.616049999999999898e+01,-8.370422099999999546e+02,2.111261799999999857e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.305664000000000158e+00
2.430000000000000000e+04,1.215000000000000036e+01,1.920000000000000000e+02,1.431465699999999970e+03,-8.739383699999999635e+02,3.534100899999999967e+01,-8.385973599999999806e+02,1.866456899999999951e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.505240399999999923e+00
2.440000000000000000e+04,1.219999999999999929e+01,1.920000000000000000e+02,1.499314100000000053e+03,-8.766013599999999997e+02,3.701609700000000203e+01,-8.395852700000000368e+02,1.503455700000000070e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.429513500000000104e+00
2.450000000000000000e+04,1.225000000000000000e+01,1.920000000000000000e+02,1.440221700000000055e+03,-8.762571500000000242e+02,3.555718499999999693e+01,-8.406999700000000075e+02,1.434899200000000019e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.270455000000000112e+00
2.460000000000000000e+04,1.230000000000000071e+01,1.920000000000000000e+02,1.370957400000000007e+03,-8.755528299999999717e+02,3.384714000000000311e+01,-8.417056900000000041e+02,2.009717099999999846e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.665447399999999689e+00
2.470000000000000000e+04,1.234999999999999964e+01,1.920000000000000000e+02,1.347112200000000030e+03,-8.754638400000000047e+02,3.325843299999999658e+01,-8.422054100000000290e+02,1.439235599999999977e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.249865300000000179e+00
2.480000000000000000e+04,1.240000000000000036e+01,1.920000000000000000e+02,1.279110799999999927e+03,-8.732776800000000321e+02,3.157956599999999980e+01,-8.416981100000000424e+02,1.921613000000000102e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.152286900000000003e+00
2.490000000000000000e+04,1.244999999999999929e+01,1.920000000000000000e+02,1.370242500000000064e+03,-8.733983200000000124e+02,3.382948900000000236e+01,-8.395688300000000481e+02,1.996950700000000143e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.737832499999999669e+00
2.500000000000000000e+04,1.250000000000000000e+01,1.920000000000000000e+02,1.448864600000000110e+03,-8.726338500000000522e+02,3.577056499999999772e+01,-8.368632800000000316e+02,2.144697799999999916e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.846879699999999680e+00
2.510000000000000000e+04,1.255000000000000071e+01,1.920000000000000000e+02,1.428646300000000110e+03,-8.711613899999999830e+02,3.527140299999999939e+01,-8.358899900000000116e+02,1.777720799999999872e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.474740699999999904e+00
2.520000000000000000e+04,1.259999999999999964e+01,1.920000000000000000e+02,1.395341599999999971e+03,-8.702964600000000246e+02,3.444915300000000258e+01,-8.358473099999999931e+02,1.860470100000000093e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.200327399999999933e+00
2.530000000000000000e+04,1.265000000000000036e+01,1.920000000000000000e+02,1.437408100000000104e+03,-8.713944400000000314e+02,3.548771899999999846e+01,-8.359067199999999502e+02,1.776620599999999831e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.261556900000000425e+00
2.540000000000000000e+04,1.269999999999999929e+01,1.920000000000000000e+02,1.446921100000000024e+03,-8.721605299999999943e+02,3.572258300000000020e+01,-8.364379400000000260e+02,1.064183599999999933e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.288916799999999974e+00
2.550000000000000000e+04,1.275000000000000000e+01,1.920000000000000000e+02,1.423536000000000058e+03,-8.726024599999999509e+02,3.514523499999999956e+01,-8.374572299999999814e+02,1.572536800000000039e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.805587899999999912e+00
2.560000000000000000e+04,1.280000000000000071e+01,1.920000000000000000e+02,1.384452500000000100e+03,-8.729372899999999618e+02,3.418031599999999770e+01,-8.387569700000000239e+02,1.433487199999999939e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.319215400000000038e+00
2.570000000000000000e+04,1.284999999999999964e+01,1.920000000000000000e+02,1.302676799999999957e+03,-8.725871799999999894e+02,3.216138000000000119e+01,-8.404257999999999811e+02,1.587236900000000060e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.077300799999999725e+00
2.580000000000000000e+04,1.290000000000000036e+01,1.920000000000000000e+02,1.325756800000000112e+03,-8.742207899999999654e+02,3.273119700000000165e+01,-8.414895900000000211e+02,1.786382500000000073e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.364902400000000071e+00
2.590000000000000000e+04,1.294999999999999929e+01,1.920000000000000000e+02,1.332177500000000009e+03,-8.749995099999999866e+02,3.288971300000000042e+01,-8.421097999999999502e+02,2.026396500000000015e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.995320800000000006e+00
2.600000000000000000e+04,1.300000000000000000e+01,1.920000000000000000e+02,1.422685699999999997e+03,-8.779355399999999463e+02,3.512424399999999736e+01,-8.428112899999999854e+02,1.428686000000000058e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.690649899999999928e+00
2.610000000000000000e+04,1.305000000000000071e+01,1.920000000000000000e+02,1.257726100000000088e+03,-8.757353799999999637e+02,3.105160700000000062e+01,-8.446837699999999813e+02,1.431925100000000020e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.299391299999999916e+00
2.620000000000000000e+04,1.309999999999999964e+01,1.920000000000000000e+02,1.293856999999999971e+03,-8.787441900000000032e+02,3.194363099999999989e+01,-8.468005600000000186e+02,2.206348400000000038e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.189622700000000144e+00
2.630000000000000000e+04,1.315000000000000036e+01,1.920000000000000000e+02,1.251881699999999910e+03,-8.789247000000000298e+02,3.090731600000000157e+01,-8.480173800000000028e+02,1.199991300000000047e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.644860000000000433e+00
2.640000000000000000e+04,1.319999999999999929e+01,1.920000000000000000e+02,1.351783599999999979e+03,-8.811699300000000221e+02,3.337376299999999674e+01,-8.477961699999999610e+02,1.877834500000000116e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.691870100000000043e+00
2.650000000000000000e+04,1.325000000000000000e+01,1.920000000000000000e+02,1.140926899999999932e+03,-8.748380200000000286e+02,2.816798800000000114e+01,-8.466700299999999970e+02,1.255993599999999969e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.433714600000000061e+00
2.660000000000000000e+04,1.330000000000000071e+01,1.920000000000000000e+02,1.423963199999999915e+03,-8.788387999999999920e+02,3.515578200000000209e+01,-8.436830099999999675e+02,2.275122000000000116e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.956112399999999862e+00
2.670000000000000000e+04,1.334999999999999964e+01,1.920000000000000000e+02,1.378623800000000074e+03,-8.763650199999999586e+02,3.403641100000000108e+01,-8.423286100000000260e+02,1.799363699999999881e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.892118199999999639e+00
2.680000000000000000e+04,1.340000000000000036e+01,1.920000000000000000e+02,1.472404700000000048e+03,-8.780976000000000568e+02,3.635174099999999697e+01,-8.417458599999999933e+02,1.967051399999999921e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.671713200000000121e+00
2.690000000000000000e+04,1.344999999999999929e+01,1.920000000000000000e+02,1.366941800000000057e+03,-8.756640300000000252e+02,3.374799900000000008e+01,-8.419160299999999779e+02,1.818166300000000047e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.722976899999999922e+00
2.700000000000000000e+04,1.350000000000000000e+01,1.920000000000000000e+02,1.339201900000000023e+03,-8.752706399999999576e+02,3.306313699999999756e+01,-8.422075099999999566e+02,2.189079200000000128e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.319974400000000436e+00
2.710000000000000000e+04,1.355000000000000071e+01,1.920000000000000000e+02,1.291145299999999907e+03,-8.741959600000000137e+02,3.187668299999999988e+01,-8.423192800000000489e+02,1.693400600000000122e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.297930899999999887e+00
2.720000000000000000e+04,1.359999999999999964e+01,1.920000000000000000e+02,1.340930599999999913e+03,-8.753220900000000029e+02,3.310581599999999725e+01,-8.422162799999999834e+02,1.780450700000000143e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.793729500000000421e+00
2.730000000000000000e+04,1.365000000000000036e+01,1.920000000000000000e+02,1.433280099999999948e+03,-8.771254099999999880e+02,3.538580499999999773e+01,-8.417395999999999958e+02,1.864474799999999959e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.330914100000000211e+00
2.740000000000000000e+04,1.369999999999999929e+01,1.920000000000000000e+02,1.271069899999999961e+03,-8.729426499999999578e+02,3.138104699999999880e+01,-8.415616099999999733e+02,2.114688699999999881e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,7.164670700000000281e+00
2.750000000000000000e+04,1.375000000000000000e+01,1.920000000000000000e+02,1.367225300000000061e+03,-8.748257300000000214e+02,3.375499899999999798e+01,-8.410707300000000259e+02,1.747922499999999854e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.050233200000000089e+00
2.760000000000000000e+04,1.380000000000000071e+01,1.920000000000000000e+02,1.388482999999999947e+03,-8.750936799999999494e+02,3.427982300000000038e+01,-8.408138599999999769e+02,1.964797899999999936e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.222449099999999955e+00
2.770000000000000000e+04,1.384999999999999964e+01,1.920000000000000000e+02,1.370272300000000087e+03,-8.749019299999999930e+02,3.383022600000000324e+01,-8.410717100000000528e+02,1.913849799999999959e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,6.351097099999999607e+00
2.780000000000000000e+04,1.390000000000000036e+01,1.920000000000000000e+02,1.401413000000000011e+03,-8.767074300000000449e+02,3.459904800000000336e+01,-8.421083899999999858e+02,1.916591999999999825e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.486875299999999900e+00
2.790000000000000000e+04,1.394999999999999929e+01,1.920000000000000000e+02,1.262054300000000012e+03,-8.752067799999999806e+02,3.115846499999999963e+01,-8.440483100000000150e+02,1.766960699999999997e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.260018800000000105e+00
2.800000000000000000e+04,1.400000000000000000e+01,1.920000000000000000e+02,1.302270199999999932e+03,-8.777124199999999519e+02,3.215134299999999712e+01,-8.455610799999999472e+02,2.090327300000000105e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.241157399999999633e+00
2.810000000000000000e+04,1.405000000000000071e+01,1.920000000000000000e+02,1.299736900000000105e+03,-8.787279899999999770e+02,3.208879799999999705e+01,-8.466391899999999850e+02,1.909870300000000134e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.965447600000000072e+00
2.820000000000000000e+04,1.409999999999999964e+01,1.920000000000000000e+02,1.128966799999999921e+03,-8.751161600000000362e+02,2.787270900000000040e+01,-8.472434500000000526e+02,1.333375499999999920e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.435799299999999779e+00
2.830000000000000000e+04,1.415000000000000036e+01,1.920000000000000000e+02,1.262665099999999939e+03,-8.774267800000000079e+02,3.117354299999999867e+01,-8.462532400000000052e+02,1.853534800000000178e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.993391299999999866e+00
2.840000000000000000e+04,1.419999999999999929e+01,1.920000000000000000e+02,1.339118300000000090e+03,-8.767390199999999822e+02,3.306107500000000243e+01,-8.436779500000000098e+02,2.010661899999999878e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.258804800000000057e+00
2.850000000000000000e+04,1.425000000000000000e+01,1.920000000000000000e+02,1.438757900000000063e+03,-8.767485299999999597e+02,3.552104500000000087e+01,-8.412274899999999889e+02,1.598390500000000065e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.116273900000000374e+00
2.860000000000000000e+04,1.430000000000000071e+01,1.920000000000000000e+02,1.466278700000000072e+03,-8.772996600000000171e+02,3.620049600000000112e+01,-8.410991599999999835e+02,1.837822399999999834e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.063629000000000158e+00
2.870000000000000000e+04,1.434999999999999964e+01,1.920000000000000000e+02,1.324202199999999948e+03,-8.750032999999999674e+02,3.269281300000000101e+01,-8.423104899999999589e+02,1.574116699999999946e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.299900599999999962e+00
2.880000000000000000e+04,1.440000000000000036e+01,1.920000000000000000e+02,1.366831599999999980e+03,-8.772341699999999491e+02,3.374527899999999647e+01,-8.434888899999999694e+02,1.000497500000000036e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.562411500000000064e+00
2.890000000000000000e+04,1.444999999999999929e+01,1.920000000000000000e+02,1.290467799999999897e+03,-8.763254100000000335e+02,3.185995600000000039e+01,-8.444654500000000326e+02,1.800672300000000178e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.047950199999999832e+00
2.900000000000000000e+04,1.450000000000000000e+01,1.920000000000000000e+02,1.299499900000000025e+03,-8.771938199999999597e+02,3.208294800000000180e+01,-8.451108799999999519e+02,1.520101100000000042e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.214361799999999825e+00
2.910000000000000000e+04,1.455000000000000071e+01,1.920000000000000000e+02,1.262730099999999993e+03,-8.771333799999999883e+02,3.117514800000000008e+01,-8.459582299999999577e+02,1.656773500000000058e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.313618299999999905e+00
2.920000000000000000e+04,1.459999999999999964e+01,1.920000000000000000e+02,1.337770400000000109e+03,-8.797485599999999977e+02,3.302779600000000215e+01,-8.467207600000000411e+02,1.285475000000000000e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.511983700000000042e+00
2.930000000000000000e+04,1.465000000000000036e+01,1.920000000000000000e+02,1.288422499999999900e+03,-8.799692999999999756e+02,3.180946099999999888e+01,-8.481598400000000311e+02,1.468322199999999975e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.332657099999999595e+00
2.940000000000000000e+04,1.469999999999999929e+01,1.920000000000000000e+02,1.192190299999999979e+03,-8.793592499999999745e+02,2.943361499999999964e+01,-8.499256400000000440e+02,1.797415199999999822e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.804708200000000318e+00
2.950000000000000000e+04,1.475000000000000000e+01,1.920000000000000000e+02,1.252639799999999923e+03,-8.819479599999999664e+02,3.092603400000000136e+01,-8.510219299999999976e+02,1.688009700000000157e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.058409300000000108e+00
2.960000000000000000e+04,1.480000000000000071e+01,1.920000000000000000e+02,1.129668300000000045e+03,-8.795403700000000526e+02,2.789002699999999990e+01,-8.516503500000000031e+02,1.984251199999999881e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.943747800000000137e+00
2.970000000000000000e+04,1.484999999999999964e+01,1.920000000000000000e+02,1.112811500000000024e+03,-8.777842000000000553e+02,2.747385500000000036e+01,-8.503103399999999965e+02,9.504964299999999639e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.350323300000000337e+00
2.980000000000000000e+04,1.490000000000000036e+01,1.920000000000000000e+02,1.311489800000000059e+03,-8.790721999999999525e+02,3.237896299999999883e+01,-8.466932399999999461e+02,2.310126399999999921e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.178300499999999751e+00
2.990000000000000000e+04,1.494999999999999929e+01,1.920000000000000000e+02,1.292828500000000076e+03,-8.768067800000000034e+02,3.191824000000000083e+01,-8.448885400000000345e+02,1.240341899999999987e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.476280000000000037e+00
3.000000000000000000e+04,1.500000000000000000e+01,1.920000000000000000e+02,1.305038199999999961e+03,-8.761509800000000041e+02,3.221968199999999882e+01,-8.439312999999999647e+02,1.822077699999999822e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.335476899999999745e+00
3.010000000000000000e+04,1.505000000000000071e+01,1.920000000000000000e+02,1.388726599999999962e+03,-8.781389199999999846e+02,3.428583700000000078e+01,-8.438530799999999772e+02,1.513805299999999988e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.562706000000000373e+00
3.020000000000000000e+04,1.509999999999999964e+01,1.920000000000000000e+02,1.311261400000000094e+03,-8.774968099999999822e+02,3.237332299999999918e+01,-8.451234899999999470e+02,1.821207800000000134e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.993712400000000162e+00
3.030000000000000000e+04,1.515000000000000036e+01,1.920000000000000000e+02,1.239515900000000101e+03,-8.774805800000000318e+02,3.060202100000000058e+01,-8.468785599999999931e+02,1.209014300000000003e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.239490400000000214e+00
3.040000000000000000e+04,1.519999999999999929e+01,1.920000000000000000e+02,1.294824399999999969e+03,-8.799149099999999635e+02,3.196751599999999982e+01,-8.479473900000000413e+02,1.936622499999999854e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.863478200000000307e+00
3.050000000000000000e+04,1.525000000000000000e+01,1.920000000000000000e+02,1.342385500000000093e+03,-8.822798099999999977e+02,3.314173699999999911e+01,-8.491380699999999706e+02,1.966700700000000143e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.156328399999999590e+00
3.060000000000000000e+04,1.530000000000000071e+01,1.920000000000000000e+02,1.209638699999999972e+03,-8.806558800000000247e+02,2.986439199999999872e+01,-8.507914899999999534e+02,1.394008100000000013e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.976906699999999795e+00
3.070000000000000000e+04,1.534999999999999964e+01,1.920000000000000000e+02,1.192123599999999897e+03,-8.812094299999999976e+02,2.943196800000000124e+01,-8.517774699999999939e+02,1.802794299999999930e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.097950799999999560e+00
3.080000000000000000e+04,1.540000000000000036e+01,1.920000000000000000e+02,1.132942000000000007e+03,-8.801358400000000302e+02,2.797085099999999969e+01,-8.521649899999999889e+02,8.358691100000000006e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.455607500000000165e+00
3.090000000000000000e+04,1.544999999999999929e+01,1.920000000000000000e+02,1.263430499999999938e+03,-8.826740300000000161e+02,3.119244099999999875e+01,-8.514815899999999829e+02,1.238037999999999920e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.477693999999999619e+00
3.100000000000000000e+04,1.550000000000000000e+01,1.920000000000000000e+02,1.293749700000000075e+03,-8.816325500000000375e+02,3.194098299999999924e+01,-8.496915599999999813e+02,1.011839500000000044e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.760907399999999789e+00
3.110000000000000000e+04,1.555000000000000071e+01,1.920000000000000000e+02,1.417967900000000100e+03,-8.811694599999999582e+02,3.500776700000000119e+01,-8.461616999999999962e+02,9.562550300000000789e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.418860000000000010e+00
3.120000000000000000e+04,1.559999999999999964e+01,1.920000000000000000e+02,1.447590300000000070e+03,-8.801158699999999726e+02,3.573910500000000212e+01,-8.443767699999999650e+02,1.494110399999999936e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.689352200000000082e+00
3.130000000000000000e+04,1.565000000000000036e+01,1.920000000000000000e+02,1.353652499999999918e+03,-8.779029500000000326e+02,3.341990299999999792e+01,-8.444830399999999599e+02,1.846994599999999991e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.478784300000000052e+00
3.140000000000000000e+04,1.569999999999999929e+01,1.920000000000000000e+02,1.437298299999999927e+03,-8.811879900000000134e+02,3.548500800000000055e+01,-8.457029800000000250e+02,1.926413599999999860e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.657296000000000102e+00
3.150000000000000000e+04,1.575000000000000000e+01,1.920000000000000000e+02,1.340301500000000033e+03,-8.808479300000000194e+02,3.309028500000000150e+01,-8.477576400000000376e+02,1.593215400000000045e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.913783899999999871e+00
