stage_time_ps,Li_A2,Zr_A2,O_A2,Cl_A2
2.850000000000001421e+00,1.073130706983055571e+00,2.494254154842057425e-01,2.134596802954213945e-01,7.974821481887024444e-01
2.899999999999998579e+00,1.259807323304587223e+00,2.442704181084211779e-01,1.796673361635118538e-01,8.358917366213918232e-01
2.950000000000002842e+00,1.218499041096421376e+00,2.375585742169644410e-01,1.882064280467050654e-01,8.680228566274450497e-01
3.000000000000000000e+00,1.238317145086948790e+00,2.332228611059245227e-01,1.826228027325287329e-01,8.821024468242967265e-01
3.050000000000004263e+00,1.416726216141320993e+00,2.480106530920784536e-01,2.190327961626629127e-01,8.685303909133599287e-01
3.100000000000001421e+00,1.422621349427950710e+00,2.594734609512244772e-01,2.802450786630419355e-01,8.768275556605356069e-01
3.149999999999998579e+00,1.336582183770844923e+00,2.519466000838532782e-01,2.665126521650071911e-01,8.921224077400128349e-01
3.200000000000002842e+00,1.273575276621547347e+00,2.417499548954454569e-01,2.530775936394004111e-01,9.325880029227450185e-01
3.250000000000000000e+00,1.292189699211255371e+00,2.491499749253246743e-01,2.061819812649744454e-01,9.428056066983551142e-01
3.300000000000004263e+00,1.278020264497220282e+00,2.605396842922316769e-01,2.440952674858454519e-01,9.362594265126001902e-01
3.350000000000001421e+00,1.268188324741669204e+00,2.733052948251890046e-01,2.265226158272501678e-01,9.333783347301731759e-01
3.399999999999998579e+00,1.257115469449027856e+00,2.768118458502572543e-01,2.834707475685081524e-01,9.532070671675547668e-01
3.450000000000002842e+00,1.217865737314410168e+00,2.960269165930732860e-01,2.944675164501194264e-01,9.797392399012077036e-01
3.500000000000000000e+00,1.111916666958253641e+00,3.220464123230009079e-01,3.278936598532794511e-01,1.013679151954794522e+00
3.550000000000004263e+00,1.017976611875254234e+00,3.720220307923438607e-01,3.607090550166238696e-01,1.027252927864210630e+00
3.600000000000001421e+00,1.113348792689770272e+00,3.724400459839931621e-01,3.812956481512268514e-01,1.043388371414207816e+00
3.649999999999998579e+00,1.198453550084705110e+00,3.705335908545809853e-01,3.678694318737523172e-01,1.054893655478839953e+00
3.700000000000002842e+00,1.279919320777300751e+00,3.530934996502788636e-01,3.498062200229015706e-01,1.051325648496080234e+00
3.750000000000000000e+00,1.346387136739998658e+00,3.344358073012408394e-01,3.753378037812490908e-01,1.060157872144429358e+00
3.800000000000004263e+00,1.353737950177825056e+00,3.345226822925295163e-01,3.210246139351962125e-01,1.067015273846849466e+00
3.850000000000001421e+00,1.523968331312796520e+00,3.525084115819464015e-01,3.314744013968325409e-01,1.067313745728686536e+00
3.899999999999998579e+00,1.472424692941504132e+00,3.718876569127496645e-01,2.909371395286697859e-01,1.076330568629773277e+00
3.950000000000002842e+00,1.434845394864262103e+00,3.840466223757951769e-01,3.098862292471363244e-01,1.085038466797584977e+00
4.000000000000000000e+00,1.331572772546130379e+00,3.631256279324250880e-01,3.061221082645972924e-01,1.092165169645912703e+00
4.050000000000004263e+00,1.272213531011011423e+00,3.450559132220980540e-01,2.913661856917441617e-01,1.081913105154580945e+00
4.100000000000001421e+00,1.415274608517435917e+00,3.352265955033627010e-01,3.679339880923622186e-01,1.052281537993101646e+00
4.149999999999998579e+00,1.497868883480705016e+00,3.281338627857271484e-01,3.457600131805630972e-01,1.020349758958678077e+00
4.200000000000002842e+00,1.418789098463995257e+00,3.121957232180951891e-01,3.405083177756612067e-01,9.841738755058220267e-01
4.250000000000000000e+00,1.323335036236674700e+00,2.912072060508721916e-01,3.044623752284784657e-01,9.642522708336319637e-01
4.300000000000004263e+00,1.479991723653657498e+00,2.691201299196793184e-01,3.298657705777218174e-01,9.422660218801500731e-01
4.350000000000001421e+00,1.440205587577365387e+00,2.454433752839327576e-01,2.514300012531661133e-01,9.354053661740353576e-01
4.399999999999998579e+00,1.346123843324409597e+00,2.271412371011258535e-01,2.334449445431192594e-01,9.185873821608233625e-01
4.450000000000002842e+00,1.366298998230841333e+00,2.151398677480695076e-01,2.758213573778243721e-01,9.066282410120692914e-01
4.500000000000000000e+00,1.238738451357890513e+00,2.045757196826250846e-01,2.344507829975872593e-01,9.270632038146484621e-01
4.550000000000004263e+00,1.271225052893933727e+00,2.163932171195541987e-01,2.856021341655252122e-01,9.293795364558757877e-01
4.600000000000001421e+00,1.455964258770638953e+00,2.328826971641948240e-01,3.096432527104688304e-01,8.893600188479059421e-01
4.649999999999998579e+00,1.332144225347612565e+00,2.151891395547363972e-01,2.416122903418762846e-01,8.789596857866533997e-01
4.700000000000002842e+00,1.280530507223268000e+00,2.173574857214032041e-01,2.593547533717123210e-01,8.569981376635882331e-01
4.750000000000000000e+00,1.273046894553609976e+00,2.020036553280060154e-01,3.056420546834275331e-01,8.556238348479799916e-01
4.800000000000004263e+00,1.219785179949711695e+00,2.097072236956877278e-01,2.887616774814718013e-01,8.603554939938541368e-01
4.850000000000001421e+00,1.215054990049162731e+00,1.974199181196607256e-01,2.681055887243128377e-01,8.460656758264025745e-01
4.899999999999998579e+00,1.198302270553499360e+00,2.006414957588858738e-01,2.260750249083421926e-01,8.169888502053749280e-01
4.950000000000002842e+00,1.088463134801395782e+00,2.083412435030391474e-01,2.655805982723979386e-01,7.942627938400607102e-01
5.000000000000000000e+00,1.078348930321481269e+00,2.442115844778740830e-01,1.989835671225238245e-01,7.763024996462363214e-01
5.050000000000004263e+00,1.087848038624636970e+00,2.374368562124333504e-01,2.054978969921419651e-01,8.057207953425440383e-01
5.100000000000001421e+00,1.109220713800985969e+00,2.303368249917511212e-01,2.218389058277130121e-01,8.320208365328686240e-01
5.149999999999998579e+00,1.132280415329670831e+00,2.255268608605617009e-01,1.913008884482105820e-01,8.469552268807722939e-01
5.200000000000002842e+00,1.122411515752638866e+00,2.468979230124507263e-01,2.729804784521088767e-01,8.436879937382476546e-01
5.250000000000000000e+00,1.209318670773454896e+00,2.917879762277381106e-01,2.331261789579907318e-01,8.347062975518065864e-01
5.300000000000004263e+00,1.226962249402407279e+00,3.150244538756507562e-01,3.085363310361188827e-01,8.468029442619603442e-01
5.350000000000001421e+00,1.189106117400121843e+00,3.250151994034804481e-01,2.960319563839383661e-01,8.631210769496339141e-01
5.399999999999998579e+00,1.180729741544186640e+00,3.177640667601762670e-01,2.776124221527251912e-01,8.814519840337643464e-01
5.450000000000002842e+00,1.247054511633618246e+00,3.126241156525773612e-01,2.761376805269041834e-01,9.018748883699929664e-01
5.500000000000000000e+00,1.220715840814058151e+00,3.129404024997095024e-01,2.228017364197660832e-01,9.136918041019108649e-01
5.550000000000004263e+00,1.159627521866332112e+00,3.088609495049792764e-01,2.610815547543112736e-01,9.196836505788590355e-01
5.600000000000001421e+00,1.212885554568688962e+00,3.130028046628065552e-01,2.288523878382368038e-01,9.032962720230283127e-01
5.649999999999998579e+00,1.222770593111939919e+00,3.191220080218546973e-01,2.229127299674128204e-01,8.775740831327377700e-01
5.700000000000002842e+00,1.325928422657719929e+00,3.192915766745711426e-01,2.256275397149963557e-01,8.566613274252200538e-01
5.750000000000000000e+00,1.411294350209710169e+00,3.065698026052574576e-01,2.679771585862447680e-01,8.704419275711733350e-01
5.800000000000004263e+00,1.361917957759191333e+00,3.093446536100252775e-01,2.285454609012196603e-01,8.838419321243869975e-01
5.850000000000001421e+00,1.429700549128795517e+00,3.153252386309849942e-01,2.830103667339770590e-01,8.872187015480350603e-01
5.899999999999998579e+00,1.390534473394362092e+00,3.270468023759838805e-01,2.275804153750461412e-01,9.026565541683486682e-01
5.950000000000002842e+00,1.394656954444457364e+00,3.035055736724566189e-01,2.579082270189347326e-01,9.477561395465238236e-01
6.000000000000000000e+00,1.257023539358214537e+00,3.005402212194263067e-01,2.025765637232762595e-01,9.784029623052272751e-01
6.050000000000004263e+00,1.287216239000969598e+00,2.975262273306360505e-01,1.763801394297065117e-01,9.989345916602065945e-01
6.100000000000001421e+00,1.349367785258875019e+00,2.962974522463800442e-01,1.910499111989079346e-01,1.009603646795218523e+00
6.149999999999998579e+00,1.393739472493949805e+00,3.105164528631595977e-01,1.843588012179304958e-01,1.034987142286412976e+00
6.200000000000002842e+00,1.323782116498268380e+00,3.280922536226934527e-01,2.135911221673266469e-01,1.045234296023113796e+00
6.250000000000000000e+00,1.251956771043200245e+00,3.478974754110473189e-01,1.933514960438587893e-01,1.067016943378953586e+00
6.300000000000004263e+00,1.357216726847893185e+00,3.878699521955583651e-01,2.179380486571573794e-01,1.060427200725854613e+00
6.350000000000001421e+00,1.284128418361157431e+00,4.077089154824193873e-01,2.363614351039748651e-01,1.081907517767772386e+00
6.399999999999998579e+00,1.448066164745068551e+00,4.030500362788307367e-01,2.311448156332309434e-01,1.102018730044947992e+00
6.450000000000002842e+00,1.385797113055386331e+00,4.036170200635967320e-01,1.811706093635652992e-01,1.127739736282111993e+00
6.500000000000000000e+00,1.448521809353536582e+00,3.984922085023639426e-01,2.226037151473787556e-01,1.152937474223654668e+00
6.550000000000004263e+00,1.499665628492351965e+00,4.010724095311513637e-01,2.431129216704325524e-01,1.164763667360623201e+00
6.600000000000001421e+00,1.539596160203312802e+00,3.963065442716242059e-01,2.323231651402176967e-01,1.169654128896432388e+00
6.649999999999998579e+00,1.732405969486646491e+00,4.062567303055742429e-01,2.981499156219751812e-01,1.181154898801614506e+00
6.700000000000002842e+00,1.737645018778473993e+00,4.304168754660380736e-01,2.927401531387496814e-01,1.180684949585064869e+00
6.750000000000000000e+00,1.841107310842136746e+00,4.438938613320971283e-01,3.808669340893799382e-01,1.173242338506205185e+00
6.800000000000004263e+00,1.919072504405660906e+00,4.492735924236917477e-01,3.444181321695810039e-01,1.167799343819558633e+00
6.850000000000001421e+00,1.942544488124338331e+00,4.385526672121342062e-01,3.324272701163810129e-01,1.147231457455282655e+00
6.899999999999998579e+00,1.997629857001795406e+00,4.107609560311876185e-01,2.954233413585309331e-01,1.138407585256177912e+00
6.950000000000002842e+00,2.034145602488588001e+00,4.044304515643928899e-01,3.592749484754759748e-01,1.149705441295468589e+00
7.000000000000000000e+00,2.055510332620865466e+00,4.129096768845924026e-01,4.024258158943489483e-01,1.127353747688361274e+00
7.050000000000004263e+00,1.923843668797627249e+00,4.342390155319823530e-01,4.038800060707833928e-01,1.142267515469395311e+00
7.100000000000001421e+00,2.033410783727242155e+00,4.485336222202354062e-01,4.748474817362955958e-01,1.138648291132144275e+00
7.149999999999998579e+00,1.876168712110911851e+00,4.390641389521849902e-01,4.540582857610864220e-01,1.193658438106465880e+00
7.200000000000002842e+00,2.017168863169317206e+00,4.375047711621121160e-01,4.282076312674989449e-01,1.224244366544857465e+00
7.250000000000000000e+00,1.903890694075294210e+00,4.628566863932609965e-01,5.115958172606939192e-01,1.236801519335890776e+00
7.300000000000004263e+00,2.062465258643083388e+00,4.516066830157146050e-01,5.334081599242451732e-01,1.240110466296506120e+00
7.350000000000001421e+00,2.197799368751268911e+00,4.372674699826170630e-01,4.848251171023903461e-01,1.218537707325249020e+00
7.399999999999998579e+00,2.211294026745480590e+00,4.129757354177387985e-01,5.350733017220650201e-01,1.222372471192774812e+00
7.450000000000002842e+00,2.271497854193865518e+00,4.101464090168419063e-01,5.333424549402644432e-01,1.206045247966672784e+00
7.500000000000000000e+00,2.359431495885106145e+00,4.026310441595580270e-01,5.582051197953952215e-01,1.192248969544772663e+00
7.550000000000004263e+00,2.423017323828968728e+00,4.187347313972707430e-01,5.534202969351077472e-01,1.198907797379945794e+00
7.600000000000001421e+00,2.338176487776895129e+00,4.521703813969017438e-01,5.212030983162083686e-01,1.195619607587457445e+00
7.649999999999998579e+00,2.457962134387819297e+00,4.311575632722401963e-01,5.069308275727283375e-01,1.191530399018985387e+00
7.700000000000002842e+00,2.306364444818246984e+00,4.008828137579149575e-01,5.387487468721081640e-01,1.185245853083134904e+00
7.750000000000000000e+00,2.363750951493270858e+00,4.071593623120393635e-01,4.388739792249752303e-01,1.144764697107138574e+00
7.800000000000004263e+00,2.315964331941573473e+00,4.008448054813335548e-01,4.596750535172038354e-01,1.107695008263142267e+00
7.850000000000001421e+00,2.301329736723537689e+00,4.225963885606696113e-01,4.020642511583991663e-01,1.056614948650556274e+00
7.899999999999998579e+00,2.249765341300862254e+00,3.639087704848186777e-01,3.709150799140500943e-01,1.057763047150123370e+00
7.950000000000002842e+00,2.142886093506269241e+00,3.394415748300401714e-01,3.617655549438491547e-01,1.057120997423930175e+00
8.000000000000000000e+00,2.209943878944969686e+00,3.081239764140284998e-01,3.328398265066466744e-01,1.062584778731552326e+00
8.050000000000004263e+00,2.419521575995970952e+00,3.144933331239284646e-01,3.610853220292700727e-01,1.061493550709083022e+00
8.100000000000001421e+00,2.480479608350263820e+00,3.156842037699846837e-01,3.739177873474013314e-01,1.049922500154225613e+00
8.149999999999998579e+00,2.428725551298547281e+00,3.232119973104340960e-01,3.506602559943369779e-01,1.055273389536159012e+00
8.200000000000002842e+00,2.158829090460208100e+00,3.506495713801004999e-01,3.968729877228937553e-01,1.071156645287972831e+00
8.250000000000000000e+00,2.119138087452619779e+00,3.610186223060962707e-01,3.973740244108689978e-01,1.114541090314903116e+00
8.300000000000004263e+00,2.119627766159099203e+00,3.656451993488865626e-01,3.438881957825803415e-01,1.150369117753928583e+00
8.350000000000001421e+00,2.252127380889295427e+00,3.740439137787232027e-01,4.037018392835960978e-01,1.142637074294415855e+00
8.399999999999998579e+00,2.200638641418583674e+00,3.763845671443692420e-01,4.207511752712321251e-01,1.160405577493605067e+00
8.450000000000002842e+00,2.381160573472349551e+00,3.849829193909546921e-01,3.342478193159379996e-01,1.163842606444257077e+00
8.500000000000000000e+00,2.305651242828681280e+00,3.714086700541716080e-01,3.534750163101889053e-01,1.152117257112252435e+00
8.550000000000004263e+00,2.294043496400219873e+00,3.588013363553621549e-01,3.118922098540971022e-01,1.132009808026644304e+00
8.600000000000001421e+00,2.234085890281546138e+00,3.614134242462064273e-01,3.647483808158160090e-01,1.105330783056622801e+00
8.649999999999998579e+00,2.239849587899532146e+00,3.718012340774059510e-01,3.303409661051645574e-01,1.084479006656053013e+00
8.700000000000002842e+00,2.159024338697636214e+00,3.890261538945763431e-01,3.266450383979693783e-01,1.075613111299326796e+00
8.750000000000000000e+00,2.206473766845409301e+00,4.047817735989260868e-01,3.772393947181991725e-01,1.086526763161159925e+00
8.800000000000004263e+00,2.275813773274068641e+00,4.375353373872102325e-01,3.653381050205404268e-01,1.144491322468790928e+00
8.850000000000001421e+00,2.262462964986482028e+00,4.752061009661482927e-01,4.140403206804950109e-01,1.182901517048098761e+00
8.899999999999998579e+00,2.284747659133251396e+00,5.109061742849222432e-01,4.005466580710381197e-01,1.203745130748642866e+00
8.950000000000002842e+00,2.155056856545356059e+00,5.162257066196538347e-01,4.276683757351653625e-01,1.205609801808187331e+00
9.000000000000000000e+00,2.156708613180258638e+00,4.729045191755338884e-01,4.378435420625894081e-01,1.213862211136337743e+00
9.050000000000004263e+00,2.237436345289088191e+00,4.479655093390491061e-01,4.236780746891125049e-01,1.218653656540743313e+00
9.100000000000001421e+00,2.317151509538536658e+00,4.730177767149274515e-01,4.012952911396418521e-01,1.189169495070841798e+00
9.149999999999998579e+00,2.365126989759839926e+00,4.844884904725167973e-01,4.035293420344387427e-01,1.169141928983993495e+00
9.200000000000002842e+00,2.338285741230442305e+00,4.803446863952491874e-01,3.617563742535690463e-01,1.190336863787558874e+00
9.250000000000000000e+00,2.193552313486871075e+00,4.613320931460205832e-01,4.634382055923808585e-01,1.217921461055361032e+00
9.300000000000004263e+00,2.107494525709940003e+00,4.768635419705615219e-01,4.824078513754745390e-01,1.219826450811981156e+00
9.350000000000001421e+00,2.070845525810985688e+00,4.965391892602555313e-01,5.175894030905091592e-01,1.194919723199617589e+00
9.399999999999998579e+00,2.178648782453930011e+00,4.937550111034362810e-01,5.265492470187380647e-01,1.173655005324815814e+00
9.450000000000002842e+00,2.078413752781574697e+00,4.688984481519924974e-01,4.419414574308004884e-01,1.149146233792635918e+00
9.500000000000000000e+00,1.949403474457095609e+00,4.403214929806266720e-01,5.300110305534494470e-01,1.137560451343959222e+00
9.550000000000004263e+00,2.148898871889656004e+00,4.030680521653506321e-01,5.042394327406766186e-01,1.145443543617318038e+00
9.600000000000001421e+00,2.254747338347018015e+00,4.184402915241365317e-01,4.849338388484490392e-01,1.123742299334108852e+00
9.649999999999998579e+00,2.282391058649943183e+00,4.339038970436214782e-01,5.571083658769161451e-01,1.088805796636117096e+00
9.700000000000002842e+00,2.217576409237625334e+00,4.251795968449360585e-01,5.088648101493287168e-01,1.072993131735694439e+00
9.750000000000000000e+00,2.012479662812265424e+00,3.807102656802754392e-01,5.011410716272388655e-01,1.075253703915725945e+00
9.800000000000004263e+00,1.969550476066604494e+00,3.497536196647886286e-01,5.320758209276066353e-01,1.065097907669596555e+00
9.850000000000001421e+00,2.089253022281697181e+00,3.405632481589230820e-01,4.318150366489850178e-01,1.043543786020372677e+00
9.899999999999998579e+00,2.065305764193799742e+00,3.375630898046333983e-01,4.145199803273649231e-01,1.017529715271930701e+00
9.950000000000002842e+00,1.968302606544545474e+00,3.477552194205444924e-01,5.052850815481302327e-01,9.975773252208250952e-01
1.000000000000000000e+01,2.013172293613970432e+00,3.601418200501895206e-01,4.159790141783231143e-01,9.996880963337215764e-01
