stage_time_ps,Li_A2,Zr_A2,O_A2,Cl_A2
9.500000000000028422e-01,5.469529305274787312e-01,2.078230229127979445e-01,2.124571965385159411e-01,4.982351523862313392e-01
1.000000000000000000e+00,5.994024139035014631e-01,1.996133169284750597e-01,2.620241262909133728e-01,5.355214658282837492e-01
1.050000000000004263e+00,7.236737735733026478e-01,1.984197168773462472e-01,2.143112555717081869e-01,5.628192234412200401e-01
1.100000000000001421e+00,7.240716530107201843e-01,2.091157197208397545e-01,2.176843671542176006e-01,5.815800048834216529e-01
1.149999999999998579e+00,8.188220731968607335e-01,2.245025127296579048e-01,2.468005330047731982e-01,5.919776984610001236e-01
1.200000000000002842e+00,8.867511229634391645e-01,2.503535762471775783e-01,2.763552248124894750e-01,5.938695664711179933e-01
1.250000000000000000e+00,7.995193699862659376e-01,2.458156166385101205e-01,3.087799303520876726e-01,6.106907988726898440e-01
1.300000000000004263e+00,7.467744599210868195e-01,2.634138624014835117e-01,2.619897131559779657e-01,6.091729693248678634e-01
1.350000000000001421e+00,7.949046009026348170e-01,2.442654650861362242e-01,2.355651631825096126e-01,6.235604165041621627e-01
1.399999999999998579e+00,8.558437908109779446e-01,2.542557494178760980e-01,2.018127291452379846e-01,6.152371033692640712e-01
1.450000000000002842e+00,8.165956427690107544e-01,2.554117145997488181e-01,2.574191421369355637e-01,6.180012618539153513e-01
1.500000000000000000e+00,8.883303983858139574e-01,2.697570985970700330e-01,2.504651862929499484e-01,6.063929633358363658e-01
1.550000000000004263e+00,9.314243882473943748e-01,2.695937883228764487e-01,2.556988367099299331e-01,6.127871318241044918e-01
1.600000000000001421e+00,1.115168711813140590e+00,2.762209322590064575e-01,2.271983098419899372e-01,6.265297900717274882e-01
1.649999999999998579e+00,1.160104276148460123e+00,2.954901014283955463e-01,2.541518065654495007e-01,6.427214253840414226e-01
1.700000000000002842e+00,1.147827153975871317e+00,3.159094957137943416e-01,3.160515290997055193e-01,6.679426570185663659e-01
1.750000000000000000e+00,1.066926073886776960e+00,3.189944417592419645e-01,3.360212585802404561e-01,6.903281670187439989e-01
1.800000000000004263e+00,1.132749653487624242e+00,3.238295172845346293e-01,3.018786836909075899e-01,6.983585314811840972e-01
1.850000000000001421e+00,1.165008674249674581e+00,3.166550943185368894e-01,3.346902510139762588e-01,7.107326522597500196e-01
1.899999999999998579e+00,1.347904350005295848e+00,2.997139790016567495e-01,3.305325892276199107e-01,7.250622412202655243e-01
1.950000000000002842e+00,1.546117871874121086e+00,3.224199694970336094e-01,3.346627135020273092e-01,7.192456509877983573e-01
2.000000000000000000e+00,1.578837781181768207e+00,3.473193164567381364e-01,3.543947448969733682e-01,6.973537619706224877e-01
2.050000000000004263e+00,1.585593280834349805e+00,3.694041615410162405e-01,3.693435856510986492e-01,6.699311355111638999e-01
2.100000000000001421e+00,1.618461247261675062e+00,3.714700173655081650e-01,3.583097190165209223e-01,6.630721429649940601e-01
2.149999999999998579e+00,1.540449545883733729e+00,3.393008795155072477e-01,3.531531438911765242e-01,6.718737077227285859e-01
2.200000000000002842e+00,1.622218647161296490e+00,3.366235806111764206e-01,3.319874851294822293e-01,6.731321175964988246e-01
2.250000000000000000e+00,1.536722790025364827e+00,3.358224513210131268e-01,3.023484844886554779e-01,6.884803223833544372e-01
2.300000000000004263e+00,1.593415543578062366e+00,3.221365504266396340e-01,2.782788660126572222e-01,7.049877514366683640e-01
2.350000000000001421e+00,1.497688610168070644e+00,2.995566880030689494e-01,2.905415204078644620e-01,7.136944926750649065e-01
2.399999999999998579e+00,1.510758780888486141e+00,2.921712036712070248e-01,2.408447855584617825e-01,6.853506224100311961e-01
2.450000000000002842e+00,1.531994128466458438e+00,2.954608391429461300e-01,2.208757984728864920e-01,6.485496475960598195e-01
2.500000000000000000e+00,1.609828641722581333e+00,2.707098376449688093e-01,2.494651213377721832e-01,6.488153508560555727e-01
2.550000000000004263e+00,1.655347060516794810e+00,2.603559479042113489e-01,2.062414137401879788e-01,6.662003493065595805e-01
2.600000000000001421e+00,1.707501489904819536e+00,2.607345488198726802e-01,2.695727081367831901e-01,6.773094425175432143e-01
2.649999999999998579e+00,1.690750025908728249e+00,2.710376562415705015e-01,3.162313475804983121e-01,6.810948008739214909e-01
2.700000000000002842e+00,1.841317860955652197e+00,2.935759925746244114e-01,2.817557459928450858e-01,6.956986304219240358e-01
2.750000000000000000e+00,1.876430149170419392e+00,2.946742815840451279e-01,3.236462714822385123e-01,7.178473393020581295e-01
2.800000000000004263e+00,1.855981746702302093e+00,2.903665203635326097e-01,4.059411205408925416e-01,7.458577450539356501e-01
2.850000000000001421e+00,2.012068260208097037e+00,2.875296562564919056e-01,3.615594569913149203e-01,7.602185724972654324e-01
2.899999999999998579e+00,1.964232425817745042e+00,3.009357291967089121e-01,3.412680087091181647e-01,7.707949478543666411e-01
2.950000000000002842e+00,1.899504464334816012e+00,2.928166509604214762e-01,2.817047087032525376e-01,7.979037125096306582e-01
3.000000000000000000e+00,1.928513994922820496e+00,3.051366153562397043e-01,2.398348690161316021e-01,8.167687346287890726e-01
3.050000000000004263e+00,1.915799183131916994e+00,3.105031640474987253e-01,3.022483235617219877e-01,8.375635105400991431e-01
3.100000000000001421e+00,1.969184650868279762e+00,3.117325559877763830e-01,3.195518936519983200e-01,8.522607389995991989e-01
3.149999999999998579e+00,2.027431310379035345e+00,3.123344032296049844e-01,3.168460214957474208e-01,8.574051012876753308e-01
3.200000000000002842e+00,2.023501626850912061e+00,3.158692074987783371e-01,3.053733324189359943e-01,8.580689595776012091e-01
3.250000000000000000e+00,2.099521417393499512e+00,3.250036864061420783e-01,2.281960506312578907e-01,8.737278647381363506e-01
3.300000000000004263e+00,1.978870561314374665e+00,3.121321920443171360e-01,2.815851719130497144e-01,8.888764903320186539e-01
3.350000000000001421e+00,2.029252406417884291e+00,2.979721792578525763e-01,2.698050323425450481e-01,8.732041912002751483e-01
3.399999999999998579e+00,2.166924949942173217e+00,2.820711578137456432e-01,2.689451535002898575e-01,8.425456842539583713e-01
3.450000000000002842e+00,2.230888624218449134e+00,2.783995075612434311e-01,2.954384520467773778e-01,8.238761849743174714e-01
3.500000000000000000e+00,2.169861452537623414e+00,2.730137971963954580e-01,2.686767354236341276e-01,8.035664136806713875e-01
3.550000000000004263e+00,2.240228042005015574e+00,2.713364004937052765e-01,2.432649692447488299e-01,7.775565096505485663e-01
3.600000000000001421e+00,2.323067805125357044e+00,2.792393226440800791e-01,2.565195670323556221e-01,7.546349707959669750e-01
3.649999999999998579e+00,2.380761263403256223e+00,2.830657750103565129e-01,2.594812042935790708e-01,7.316833478735810248e-01
3.700000000000002842e+00,2.358363200759103773e+00,2.626759370121423687e-01,2.691979484849555404e-01,7.195085781012425796e-01
3.750000000000000000e+00,2.314911425230660846e+00,2.465110980175244937e-01,2.681073270898650662e-01,7.104228717668461535e-01
3.800000000000004263e+00,2.432719311743740676e+00,2.572408882978589606e-01,3.418515124938072414e-01,6.884322056565173042e-01
3.850000000000001421e+00,2.271415911313843239e+00,2.724779331710819874e-01,3.371034562756802799e-01,6.812995387490037302e-01
3.899999999999998579e+00,2.303295578420095246e+00,2.878616709378997718e-01,2.344154968645340009e-01,6.845932435926080917e-01
3.950000000000002842e+00,2.274178370049293019e+00,3.013994945480625298e-01,2.652384748374987389e-01,7.032960136699986098e-01
4.000000000000000000e+00,2.351809395838726058e+00,2.877847095151583878e-01,3.269509086699192157e-01,7.361712097852227688e-01
4.050000000000004263e+00,2.383812689362089010e+00,2.938568329193445572e-01,3.294991522900806435e-01,7.588132355227548143e-01
4.100000000000001421e+00,2.336558991980699052e+00,2.944140063893289638e-01,3.413840867402636037e-01,8.057033345194896112e-01
4.149999999999998579e+00,2.457169981759776078e+00,3.183449631215011233e-01,3.347667060145821938e-01,8.407354627219707499e-01
4.200000000000002842e+00,2.583034801260598368e+00,3.424098176482481271e-01,4.300889004650413905e-01,8.872542087219145168e-01
4.250000000000000000e+00,2.734606932276180569e+00,3.693630664852615708e-01,4.507575780982131519e-01,9.311343809929832904e-01
4.300000000000004263e+00,2.591946605174276996e+00,3.760856057461887669e-01,4.415762019597099797e-01,9.721028812089532734e-01
4.350000000000001421e+00,2.579077989773811197e+00,3.864923577893290552e-01,4.150820012302021134e-01,9.837467825844118385e-01
4.399999999999998579e+00,2.583578420858978930e+00,3.951510170627026697e-01,4.564360612787313198e-01,9.951723960766171162e-01
4.450000000000002842e+00,2.602481021052533094e+00,3.909127477533003159e-01,4.298752035677333438e-01,1.012878074662652450e+00
4.500000000000000000e+00,2.974921399326716731e+00,4.184515219018050125e-01,3.738801760009058395e-01,1.023450488117054080e+00
4.550000000000004263e+00,3.105330416327806820e+00,4.259731608574552353e-01,3.529823541842553869e-01,1.050334920450254783e+00
4.600000000000001421e+00,2.921886329912720015e+00,4.291582275363340915e-01,3.441197225510890245e-01,1.077205110062972926e+00
4.649999999999998579e+00,3.008443313771159922e+00,4.120374081969901403e-01,3.283899483410543385e-01,1.114186333904438664e+00
4.700000000000002842e+00,2.941533048627658520e+00,4.179500470751404406e-01,3.371491976546626135e-01,1.123876376161382584e+00
4.750000000000000000e+00,3.231606999001846781e+00,4.224009082235112289e-01,3.279913052529989659e-01,1.119738429927245038e+00
4.800000000000004263e+00,3.271704555259924874e+00,4.334446349140534394e-01,3.609702028931590090e-01,1.106583804088258738e+00
4.850000000000001421e+00,3.486272814257252772e+00,4.149274133342177873e-01,4.513433344640844225e-01,1.102392354707784072e+00
4.899999999999998579e+00,3.496958311314097845e+00,3.839222932187421056e-01,4.829961856443727442e-01,1.101951458382385063e+00
4.950000000000002842e+00,3.432408231984990898e+00,3.454534199136611305e-01,4.620369414962114951e-01,1.100505004545748733e+00
5.000000000000000000e+00,3.322817056625340548e+00,3.145542595253118523e-01,4.195971433944985507e-01,1.105225518133862828e+00
