stage_time_ps,Li_A2,Zr_A2,O_A2,Cl_A2
1.050000000000000711e+00,1.534848367028924798e+01,2.541506293252658644e+00,3.127851627312435934e+00,5.679936688106724141e+00
1.099999999999999645e+00,1.508644269442692121e+01,2.735147343500250461e+00,3.549688009143060707e+00,5.882532221699176667e+00
1.150000000000000355e+00,1.591296199666157918e+01,3.117939113540909357e+00,3.509589811432397344e+00,6.096179837136956436e+00
1.200000000000001066e+00,1.634494522010322015e+01,3.472198544791887276e+00,4.050388665387411713e+00,6.443287008106142189e+00
1.250000000000000000e+00,1.740608821390857130e+01,3.689544812195849399e+00,4.167839109958766386e+00,6.788820874193487676e+00
1.300000000000000711e+00,1.822551794346500387e+01,3.792464141329199734e+00,4.328591535721783679e+00,7.241098262910677263e+00
1.349999999999999645e+00,1.947275049437291727e+01,3.889651494270894627e+00,4.411291363161262247e+00,7.669405440173447275e+00
1.400000000000000355e+00,1.967213043505058323e+01,4.102152596374510907e+00,3.826541664159797573e+00,8.104068230481862756e+00
1.450000000000001066e+00,2.105036206761728934e+01,4.267788247295172255e+00,3.704276680864782900e+00,8.514644759276553287e+00
1.500000000000000000e+00,2.101298093487747920e+01,4.494579103049173519e+00,4.174728244280028200e+00,8.969200645509449288e+00
1.550000000000000711e+00,2.215921651167224837e+01,4.693645595221226152e+00,3.939334148647547718e+00,9.311620882479155981e+00
1.599999999999999645e+00,2.279013007603168717e+01,4.843868854425905646e+00,3.905787548473399706e+00,9.549335715832050653e+00
1.650000000000000355e+00,2.344971133784177297e+01,5.039246494315576363e+00,4.199708839571721697e+00,9.836262934622723719e+00
1.700000000000001066e+00,2.456296039842752066e+01,5.037259827638834508e+00,4.330097770728952078e+00,1.028692340247369330e+01
1.750000000000000000e+00,2.597938119719003680e+01,5.223415939440742228e+00,4.385949034667313562e+00,1.039109367096042291e+01
1.800000000000000711e+00,2.700981044442415424e+01,5.262985889217496549e+00,4.488911609901516719e+00,1.063052192887324843e+01
1.849999999999999645e+00,2.714780931136432329e+01,5.484203431510892734e+00,4.487815437567769905e+00,1.085362969027968916e+01
1.900000000000000355e+00,2.708944704399991821e+01,5.743809936118182691e+00,4.345953995597930053e+00,1.117977926862728388e+01
1.950000000000001066e+00,2.833913020218898993e+01,5.922185735072122981e+00,4.433943462583642692e+00,1.138149872133466722e+01
2.000000000000000000e+00,2.854031176038015971e+01,5.830984191757637269e+00,4.697112955423601299e+00,1.175353952984904282e+01
2.050000000000000711e+00,2.871815924985489232e+01,6.015047334399018730e+00,4.409254798721192081e+00,1.198487650300790719e+01
2.099999999999999645e+00,3.038536907499857875e+01,6.031856275590658178e+00,4.696549122264751297e+00,1.199825389076389826e+01
2.150000000000000355e+00,3.158515927971537351e+01,5.959661763519487288e+00,4.416190738851822672e+00,1.215242019152654329e+01
2.200000000000001066e+00,3.254134564485051584e+01,6.215042377171028143e+00,4.439615540446595787e+00,1.235624248118061352e+01
2.250000000000000000e+00,3.388506251794811419e+01,6.339828927261348390e+00,4.663599262486713748e+00,1.243421841718724252e+01
2.300000000000000711e+00,3.485813632110902205e+01,6.562110711291204268e+00,4.476069775123552752e+00,1.248502369592375061e+01
2.349999999999999645e+00,3.487849233456817188e+01,6.739465325513858573e+00,4.325528862793981411e+00,1.271592636592972170e+01
2.400000000000000355e+00,3.552392366272277968e+01,6.779016548258685937e+00,4.269210962627868255e+00,1.299431754739214817e+01
2.450000000000001066e+00,3.762605963129907849e+01,6.468313251426898169e+00,4.512017983013309141e+00,1.316020627150090405e+01
2.500000000000000000e+00,4.047244927725115815e+01,6.435698569886831422e+00,4.409040138868932424e+00,1.313823559933007878e+01
2.550000000000000711e+00,4.108563060140944145e+01,6.357541068220974978e+00,4.644902789760263495e+00,1.324575087326681633e+01
2.599999999999999645e+00,4.110605586214139606e+01,6.489358775387352729e+00,4.499883625233659146e+00,1.303679566220055897e+01
2.650000000000000355e+00,4.168242800738894260e+01,6.549835378232859107e+00,4.459615650393279118e+00,1.293923983586554982e+01
2.700000000000001066e+00,4.260477342485060603e+01,6.566686165624072480e+00,5.028452396991347051e+00,1.289577629920857760e+01
2.750000000000000000e+00,4.349604224123905283e+01,6.629858950150032904e+00,5.083264709852596930e+00,1.292889916380660509e+01
2.800000000000000711e+00,4.483131293406187012e+01,6.781946335396011882e+00,5.211534304231368431e+00,1.313831495556230422e+01
2.849999999999999645e+00,4.770793394799801490e+01,7.136829833011522517e+00,5.995972301218724709e+00,1.293290644699976077e+01
2.900000000000000355e+00,4.759365845635511505e+01,7.043628630631342702e+00,5.807248714350136787e+00,1.311128533310474786e+01
2.950000000000001066e+00,4.620935042262892267e+01,6.872758315645089766e+00,5.527126570575656039e+00,1.317940484978822191e+01
3.000000000000000000e+00,4.873124595793899516e+01,6.635716320399204449e+00,5.102976578119604589e+00,1.336500474188589749e+01
3.050000000000000711e+00,4.830899502253970468e+01,6.988436015427883952e+00,5.451078649419650368e+00,1.335948921048677640e+01
3.099999999999999645e+00,4.790751072948148703e+01,7.024659356865125659e+00,5.429660855600780600e+00,1.365844494076280746e+01
3.150000000000000355e+00,4.942973850375809519e+01,7.083355186380706492e+00,6.344576703962154340e+00,1.397280819298556942e+01
3.200000000000001066e+00,5.219256850430095795e+01,7.258805123160612105e+00,6.355430091410048554e+00,1.428850467287251469e+01
3.250000000000000000e+00,5.451514568133169547e+01,7.466938140625587472e+00,6.306634907732109774e+00,1.459056824099895167e+01
3.300000000000000711e+00,5.505256394604163006e+01,7.582437406543919955e+00,6.591372002176687062e+00,1.462766418547995606e+01
3.349999999999999645e+00,5.591352474213381640e+01,7.662326953953434661e+00,6.729418356800555223e+00,1.480299418666678335e+01
3.400000000000000355e+00,5.438672145930576107e+01,7.796020340602669130e+00,6.142567008052785660e+00,1.520132994264790405e+01
3.450000000000001066e+00,5.554760269735598399e+01,7.823942022402220253e+00,6.599049741488261844e+00,1.555847093300399031e+01
3.500000000000000000e+00,5.546673804007053121e+01,7.998438023395388008e+00,7.394113403104239701e+00,1.558642015138282311e+01
3.550000000000000711e+00,5.542187061254107050e+01,8.321598336416297315e+00,6.978054678622114260e+00,1.568844066939700177e+01
3.599999999999999645e+00,5.660695638629871951e+01,8.448945041869023953e+00,7.823177968155587081e+00,1.563737458319567253e+01
3.650000000000000355e+00,5.901588305207995688e+01,8.346183279709977754e+00,7.761807936997977997e+00,1.575457619156104450e+01
3.700000000000001066e+00,6.298157576640685562e+01,8.500982386015609293e+00,7.572643951647413552e+00,1.593236679024057345e+01
3.750000000000000000e+00,6.239544112291638811e+01,8.535342745231870865e+00,7.879576317364126226e+00,1.610355838513929072e+01
3.800000000000000711e+00,6.159865659495866197e+01,8.786165367597826403e+00,7.781019761832950188e+00,1.594190367371930428e+01
3.849999999999999645e+00,6.099903871227760987e+01,8.972672876512316265e+00,7.644230144950984851e+00,1.565532866211237284e+01
3.900000000000000355e+00,6.124019642278449282e+01,8.755313055090752528e+00,7.217508179910862687e+00,1.570638697981272713e+01
3.950000000000001066e+00,6.212252876031185878e+01,8.492127787224992730e+00,6.602260044539224992e+00,1.558485918770798762e+01
4.000000000000000000e+00,6.400835357362994671e+01,8.368918666027155950e+00,6.605709353215885926e+00,1.551043670526598461e+01
4.050000000000000711e+00,6.516907889657784381e+01,8.247972140882263048e+00,6.608244389195049528e+00,1.561054259768191343e+01
4.099999999999999645e+00,6.771933311070003469e+01,8.300282867936290998e+00,6.700877354613763437e+00,1.570469149826175403e+01
4.150000000000000355e+00,6.663328026602741261e+01,8.206657482404198234e+00,6.252152384553443021e+00,1.581524239958322298e+01
4.200000000000001066e+00,6.369401929933661677e+01,8.300053687409304715e+00,6.069895044838560239e+00,1.588849486741473171e+01
4.250000000000000000e+00,6.223397887652971860e+01,8.395929306538505443e+00,7.034186302674190649e+00,1.636051919640243213e+01
4.300000000000000711e+00,6.482141407774084030e+01,8.651033605628461132e+00,7.208618584581107491e+00,1.675271257934006641e+01
4.349999999999999645e+00,6.649722630311700300e+01,8.802753482348530056e+00,7.492910429898785196e+00,1.702594112185599684e+01
4.400000000000000355e+00,6.742128429194221440e+01,8.945010220587063188e+00,7.867360681494081298e+00,1.721513051705151298e+01
4.450000000000001066e+00,6.928399436995096039e+01,9.166861536322738147e+00,8.178828924510538556e+00,1.745402904329863247e+01
4.500000000000000000e+00,7.151024009239462487e+01,9.097681946266446218e+00,8.149946071733175756e+00,1.770221347591795791e+01
4.550000000000000711e+00,7.355276350605070945e+01,9.180033034076126697e+00,7.817638618816117990e+00,1.796392643698305136e+01
4.599999999999999645e+00,7.242141491353042682e+01,9.178098539483277918e+00,7.879627978647416597e+00,1.841369609850420375e+01
4.650000000000000355e+00,7.399412442062723017e+01,9.309629900224052790e+00,7.662721867288127875e+00,1.848759947331740605e+01
4.700000000000001066e+00,7.648401598649206790e+01,9.213348900405987862e+00,7.404271365335458377e+00,1.847747820593130541e+01
4.750000000000000000e+00,7.955023375506193872e+01,8.880195731703651063e+00,7.506722661045432510e+00,1.828964824709126091e+01
4.800000000000000711e+00,7.862994594306053386e+01,8.582729961534161234e+00,7.872297633100184377e+00,1.810489876865963410e+01
4.849999999999999645e+00,7.737728378449311606e+01,8.622335967913123511e+00,7.478033084423040044e+00,1.777280648454380696e+01
4.900000000000000355e+00,7.734205683966887079e+01,8.576190558227327898e+00,7.602595946852140685e+00,1.776729212001414382e+01
4.950000000000001066e+00,7.825933355972816230e+01,8.670332464049797849e+00,7.615436017549716219e+00,1.792808441432203992e+01
5.000000000000000000e+00,7.889464757672992334e+01,8.896669198862088734e+00,8.312130294774751960e+00,1.800000218126965734e+01
5.050000000000000711e+00,7.853963868536480675e+01,8.808660280932764763e+00,8.439942245166577095e+00,1.831285217762063766e+01
5.099999999999999645e+00,8.020909679776767121e+01,8.699749111695567194e+00,8.726410448314419810e+00,1.814804642437294291e+01
5.150000000000000355e+00,8.106268187600205977e+01,8.618706574301061352e+00,8.761003355499749290e+00,1.825150451635781934e+01
5.200000000000001066e+00,8.130310001779905349e+01,8.875459679228677956e+00,8.107403618357247765e+00,1.829473948690914398e+01
5.250000000000000000e+00,8.200187845902631523e+01,8.860856870542850316e+00,8.452042106000769550e+00,1.808377261274892334e+01
5.300000000000000711e+00,8.393691283170784345e+01,8.834429027332854290e+00,8.198076744555889306e+00,1.820675419676062035e+01
5.349999999999999645e+00,8.456186565480535933e+01,8.662602886582476458e+00,7.894080994908844850e+00,1.847951750304742191e+01
5.400000000000000355e+00,8.518744060823263453e+01,8.609245053384272595e+00,8.006918855513545097e+00,1.847959178071790376e+01
5.450000000000001066e+00,8.534515249518086932e+01,8.545084935802691462e+00,7.176029684490019100e+00,1.840491382982743929e+01
5.500000000000000000e+00,8.680020463945675147e+01,8.400967825844366743e+00,7.019853953527417367e+00,1.889891845705058770e+01
5.550000000000000711e+00,8.680292602041139105e+01,8.679228878159731764e+00,7.167869277849483467e+00,1.941531384308092711e+01
5.599999999999999645e+00,8.704105566379267600e+01,8.852781035839004886e+00,7.382241258557364461e+00,1.971509492106598316e+01
5.650000000000000355e+00,8.757352612759859767e+01,9.245357162819678010e+00,7.007303748231948681e+00,1.994109784677444708e+01
5.700000000000001066e+00,8.744435137684564552e+01,9.452715837503713914e+00,7.050889129696141566e+00,2.036375599862401131e+01
5.750000000000000000e+00,8.916225004324535064e+01,9.606287032973954254e+00,7.260772640240420905e+00,2.096150624411840724e+01
5.800000000000000711e+00,9.100790235561798625e+01,9.827364479258038799e+00,7.208047485483273675e+00,2.109669928488366253e+01
5.849999999999999645e+00,9.173519276318874915e+01,9.768128896057787003e+00,7.603432591924030426e+00,2.121777341660262550e+01
5.900000000000000355e+00,9.055051299356235006e+01,9.775940425852306603e+00,7.826857370941080028e+00,2.145133983352164719e+01
5.950000000000001066e+00,9.255300759039012348e+01,9.881575762472092350e+00,6.949855906335206335e+00,2.146901387790772731e+01
6.000000000000000000e+00,9.299760006781291111e+01,9.745779863021825307e+00,7.443170917627302430e+00,2.136382798721261622e+01
6.050000000000000711e+00,9.390124921757663401e+01,1.014778444285160219e+01,7.944002875257987206e+00,2.151172161222232404e+01
6.100000000000001421e+00,9.314984822497623895e+01,1.084574027034471122e+01,8.405119284723376438e+00,2.154848621585554014e+01
6.149999999999998579e+00,9.292410414647054040e+01,1.085900332471018004e+01,8.282542205432720905e+00,2.150938034284390810e+01
6.199999999999999289e+00,9.211778410847871612e+01,1.101855085091610498e+01,8.391430172186819192e+00,2.168544904180733823e+01
6.250000000000000000e+00,9.249491293175094597e+01,1.096289927730292568e+01,8.336692559824877335e+00,2.193881179009022020e+01
6.300000000000000711e+00,9.361725769994689017e+01,1.110199202903034355e+01,9.087041523491743433e+00,2.240313235834479144e+01
6.350000000000001421e+00,9.636353814225235226e+01,1.125238303958274422e+01,9.303556814582890411e+00,2.283336594309027845e+01
6.399999999999998579e+00,9.875462916545698988e+01,1.155857997959952854e+01,9.228813174601830482e+00,2.305250745844400129e+01
6.449999999999999289e+00,9.874696649547290406e+01,1.187697879923204880e+01,8.975988170270936095e+00,2.316806648566979732e+01
6.500000000000000000e+00,1.011182488269321169e+02,1.233954561755368928e+01,8.716517706379542929e+00,2.303747906120498357e+01
6.550000000000000711e+00,1.050765215834798454e+02,1.232882936987508238e+01,8.897939139823682453e+00,2.326321687456007226e+01
6.600000000000001421e+00,1.082099789357982758e+02,1.228301078846141969e+01,8.662423281980171197e+00,2.377293116895356206e+01
6.649999999999998579e+00,1.092975669853987171e+02,1.226783181930196065e+01,8.477173757061981618e+00,2.397244051974641721e+01
6.699999999999999289e+00,1.110404849071230871e+02,1.233131663205237771e+01,8.566276896122017703e+00,2.365616126285908649e+01
6.750000000000000000e+00,1.116055122665315338e+02,1.246952901332711861e+01,8.510614752689985352e+00,2.365648863413500536e+01
6.800000000000000711e+00,1.113354002655396044e+02,1.240929496860141334e+01,8.814534776711138164e+00,2.342056254158066864e+01
6.850000000000001421e+00,1.133824954850072828e+02,1.218974485874327485e+01,8.813338002673988925e+00,2.348595385972754812e+01
6.899999999999998579e+00,1.134848808417362420e+02,1.224590471101424605e+01,9.377825982277402161e+00,2.345164355503559150e+01
6.949999999999999289e+00,1.154064812037123176e+02,1.243726250029621561e+01,9.565219484703563424e+00,2.342078297389651453e+01
7.000000000000000000e+00,1.161375470603879165e+02,1.233790118480669840e+01,9.843880300597415811e+00,2.356208279784217297e+01
7.050000000000000711e+00,1.170186037848631031e+02,1.206263306685948500e+01,1.043404872538766348e+01,2.359273285604255577e+01
7.100000000000001421e+00,1.164791135103637743e+02,1.178939785166361354e+01,9.968631041589882003e+00,2.342458911415969780e+01
7.150000000000002132e+00,1.173481446233891177e+02,1.189317967761867756e+01,9.412175737205421555e+00,2.347988371633732640e+01
7.199999999999999289e+00,1.204916233263483463e+02,1.226251571425385656e+01,9.802055611410969149e+00,2.338486408118364679e+01
7.250000000000000000e+00,1.222941246210880308e+02,1.237015517697538058e+01,1.028332900565647101e+01,2.355802606073906347e+01
7.300000000000000711e+00,1.242725979309782929e+02,1.204561884539137928e+01,1.047265617082199718e+01,2.376348153177586653e+01
7.350000000000001421e+00,1.238557346911944421e+02,1.225547794800494650e+01,1.091565489427492253e+01,2.385674116278539358e+01
7.400000000000002132e+00,1.238236078913720775e+02,1.276999108399910021e+01,1.085699602855092394e+01,2.343689156775297278e+01
7.449999999999999289e+00,1.234054690276229849e+02,1.316135822036117098e+01,1.116125173871647114e+01,2.321872746907907725e+01
7.500000000000000000e+00,1.241708663193278994e+02,1.315115541135231325e+01,1.146812898136662540e+01,2.330428574229423333e+01
7.550000000000000711e+00,1.239755272997607563e+02,1.311525564074589134e+01,1.160066247579496768e+01,2.327291715605248257e+01
7.600000000000001421e+00,1.232262961398550090e+02,1.292762388272500829e+01,1.158222970082147896e+01,2.338793596365859528e+01
7.650000000000002132e+00,1.210424172295359568e+02,1.292286693654468621e+01,1.127342195271712377e+01,2.366987820741124082e+01
7.699999999999999289e+00,1.200920685778227863e+02,1.297705328969316518e+01,1.084968450688417541e+01,2.393205052914538200e+01
7.750000000000000000e+00,1.201511195673444803e+02,1.316554789945632287e+01,1.106915618332611473e+01,2.427717530427037929e+01
7.800000000000000711e+00,1.189661785841367845e+02,1.365355891029983049e+01,1.186839267301157186e+01,2.450295701450876606e+01
7.850000000000001421e+00,1.199058453195813172e+02,1.381332381976375423e+01,1.217957495307513938e+01,2.510579542751514026e+01
7.900000000000002132e+00,1.165599244039417925e+02,1.392705813252452884e+01,1.211570894444604640e+01,2.539775799384286614e+01
7.949999999999999289e+00,1.171442944690612649e+02,1.402358222946420518e+01,1.218627747334330103e+01,2.551356403513168303e+01
8.000000000000000000e+00,1.172153492293119967e+02,1.419417786538294202e+01,1.270094628826795891e+01,2.551705506221852104e+01
8.050000000000000711e+00,1.199034874345781816e+02,1.449904084789211645e+01,1.210240765472223323e+01,2.512899875437924280e+01
8.100000000000001421e+00,1.195972229487690868e+02,1.431185114979469120e+01,1.201326506308831021e+01,2.544052152337946282e+01
8.150000000000002132e+00,1.197417231734610255e+02,1.438579166044647017e+01,1.239568244490902771e+01,2.548464639107801233e+01
8.199999999999999289e+00,1.214955966646358263e+02,1.414487894728922690e+01,1.249530715302836548e+01,2.575938768761922049e+01
8.250000000000000000e+00,1.230195118833117931e+02,1.401986862313699334e+01,1.218916671529817819e+01,2.620897786804910012e+01
8.300000000000000711e+00,1.210208565662599653e+02,1.403117256125063506e+01,1.279493323704940089e+01,2.624673560239068948e+01
8.350000000000001421e+00,1.218662665522195852e+02,1.420924992047912383e+01,1.223442256008851103e+01,2.628635552258577590e+01
8.400000000000002132e+00,1.205398999644822595e+02,1.414135657295466331e+01,1.251327179422802338e+01,2.630578423329405524e+01
8.449999999999999289e+00,1.225870622044371459e+02,1.426999226529105336e+01,1.212867262027194748e+01,2.655673191984620374e+01
8.500000000000000000e+00,1.217387050739270933e+02,1.425385150223865338e+01,1.121321988177036566e+01,2.658296795267984436e+01
8.550000000000000711e+00,1.245017844880328823e+02,1.422415470957488104e+01,1.145999207149851173e+01,2.677025189199496324e+01
8.600000000000001421e+00,1.253635245784134611e+02,1.404560487807351699e+01,1.105588114689380852e+01,2.685122057495274106e+01
8.650000000000002132e+00,1.279454334649044256e+02,1.395002359342278453e+01,1.085077845563844612e+01,2.662959738643885288e+01
8.699999999999999289e+00,1.283140737458437854e+02,1.382114700431873722e+01,1.114158705213288592e+01,2.641215266112930848e+01
8.750000000000000000e+00,1.305915792057399187e+02,1.397952426229189626e+01,1.089162801120197344e+01,2.612069734428497014e+01
8.800000000000000711e+00,1.283185864753621388e+02,1.378527021689878751e+01,1.066298040033686867e+01,2.587869187585635800e+01
8.850000000000001421e+00,1.280061578439147070e+02,1.344051191098201059e+01,9.843349374883830549e+00,2.586409343826175444e+01
8.900000000000002132e+00,1.279593082884869233e+02,1.325807520851727794e+01,1.023461246065217800e+01,2.606201275205039636e+01
8.949999999999999289e+00,1.279308260604141054e+02,1.291020764847413638e+01,9.390383343457150644e+00,2.598753074956642095e+01
9.000000000000000000e+00,1.283743985077097705e+02,1.292772304249309911e+01,9.857948647025454036e+00,2.560513059676927838e+01
9.050000000000000711e+00,1.278841048820227542e+02,1.282299277855790365e+01,1.008194271093024597e+01,2.541492513672552889e+01
9.100000000000001421e+00,1.296638080389242873e+02,1.280203986218204903e+01,8.908142212566394491e+00,2.526997617773147908e+01
9.150000000000002132e+00,1.317529326652484656e+02,1.248652736397241192e+01,9.605737177859651865e+00,2.525767014319204762e+01
9.199999999999999289e+00,1.297728152265467543e+02,1.232033734524569724e+01,9.455811804131370124e+00,2.522500200174074081e+01
9.250000000000000000e+00,1.304776910616884322e+02,1.208483178844308981e+01,9.206871361553076838e+00,2.538556276758277974e+01
9.300000000000000711e+00,1.304203955240562038e+02,1.195398817029045979e+01,8.434253775745297332e+00,2.526113181417228759e+01
9.350000000000001421e+00,1.313219692392957256e+02,1.193953161906233085e+01,8.780844262398126432e+00,2.505147475615679298e+01
9.400000000000002132e+00,1.331842693368732853e+02,1.201944221974724947e+01,8.907461532517773506e+00,2.517770013206010660e+01
9.449999999999999289e+00,1.350602811385448661e+02,1.226686602935214587e+01,9.273551064286250423e+00,2.534641784081484062e+01
9.500000000000000000e+00,1.356385190291632341e+02,1.232448672164419357e+01,9.985126959444089678e+00,2.543158464509703975e+01
9.550000000000000711e+00,1.362653686503187203e+02,1.232308214442359606e+01,1.015399477882442802e+01,2.523953984176141319e+01
9.600000000000001421e+00,1.380129731337763417e+02,1.223291672008248376e+01,1.056145915977489125e+01,2.541860623356912185e+01
9.650000000000002132e+00,1.403516335128655044e+02,1.207303000564832196e+01,1.089546051507598712e+01,2.568123682236189964e+01
9.699999999999999289e+00,1.408141493111706382e+02,1.206169251979704704e+01,1.062086387239811280e+01,2.586121808567484237e+01
9.750000000000000000e+00,1.430896120309948003e+02,1.200208539547776887e+01,1.080577532523548001e+01,2.636850012910275964e+01
9.800000000000000711e+00,1.470311073703631450e+02,1.216053097825755991e+01,1.055612442275800156e+01,2.685479045133249087e+01
9.850000000000001421e+00,1.507309711850752478e+02,1.213241485771545847e+01,1.090546517943068316e+01,2.722559465117833355e+01
9.900000000000002132e+00,1.515114878436266395e+02,1.228768355367193443e+01,1.093303222361629601e+01,2.716764538118655636e+01
9.949999999999999289e+00,1.498058413866982619e+02,1.226592971211521643e+01,1.104712394269651377e+01,2.714468967670843114e+01
1.000000000000000000e+01,1.498025916803080122e+02,1.224308700598597177e+01,1.113719914530565269e+01,2.712276137308628066e+01
1.005000000000000071e+01,1.499088656400102479e+02,1.215648278533633686e+01,1.076490137094455157e+01,2.724479256272883632e+01
1.010000000000000142e+01,1.480644347157393383e+02,1.182133138371160008e+01,1.085836387474982878e+01,2.731670225287117049e+01
1.015000000000000213e+01,1.437101677023793513e+02,1.145728173787132498e+01,1.085563578608583413e+01,2.728948915153857158e+01
1.019999999999999929e+01,1.431151342102014894e+02,1.130001367693602354e+01,1.035059214188163956e+01,2.735904452197118530e+01
1.025000000000000000e+01,1.435121313569990775e+02,1.151991192220397231e+01,1.010764752730079152e+01,2.708411031822741677e+01
1.030000000000000071e+01,1.470330644035141177e+02,1.153576227544450283e+01,1.018781592285994897e+01,2.657092887032714046e+01
1.035000000000000142e+01,1.467807815323965883e+02,1.146336527425404661e+01,9.864186259858344741e+00,2.634823376549474361e+01
1.040000000000000213e+01,1.458813300454898183e+02,1.152794265910829630e+01,1.001036163816317170e+01,2.607808287434141548e+01
1.044999999999999929e+01,1.466167251001323564e+02,1.155553238208180744e+01,9.743033335957067109e+00,2.600514590912285939e+01
1.050000000000000000e+01,1.469536468517990500e+02,1.169755307269851130e+01,1.022226086489096808e+01,2.590397129630282436e+01
1.055000000000000071e+01,1.484307622700347338e+02,1.171414252131764755e+01,9.742106984480363607e+00,2.587178500937458736e+01
1.060000000000000142e+01,1.516193682890168475e+02,1.169842700710774430e+01,1.062802281376326086e+01,2.586137245302811039e+01
1.065000000000000213e+01,1.516435379808018524e+02,1.195863961867875425e+01,1.109613199269541006e+01,2.569655611894307512e+01
1.069999999999999929e+01,1.535993810219991644e+02,1.205496034038711706e+01,1.052268332099767534e+01,2.536424704868288416e+01
1.075000000000000000e+01,1.516132727787725401e+02,1.183228479622967733e+01,1.047041332296395666e+01,2.541783618711906101e+01
1.080000000000000071e+01,1.485729622605574605e+02,1.161845045575612367e+01,1.005042924841146501e+01,2.514804677137499667e+01
1.085000000000000142e+01,1.492303124585191370e+02,1.128914548610601720e+01,9.543130549349465142e+00,2.523799315298788670e+01
1.090000000000000213e+01,1.505822966412682433e+02,1.127664287805304077e+01,9.572324556075482604e+00,2.471533817469089556e+01
1.094999999999999929e+01,1.525032413139230130e+02,1.133286556719306581e+01,9.764636059075810337e+00,2.428543909943224577e+01
1.100000000000000000e+01,1.537820210593909565e+02,1.108171861992605933e+01,9.956150563593777036e+00,2.416305997554186646e+01
1.105000000000000071e+01,1.535929197400210739e+02,1.072570286839309084e+01,9.411720308414230018e+00,2.440367809298128776e+01
1.110000000000000142e+01,1.522493788696978925e+02,1.065984285239384377e+01,9.541859787643682367e+00,2.430284695723642230e+01
1.115000000000000213e+01,1.525118578344105629e+02,1.080454339072365677e+01,9.914763169732731640e+00,2.436197953963530693e+01
1.119999999999999929e+01,1.497074012481943726e+02,1.092237283600266373e+01,9.854614031902844573e+00,2.482085762873989765e+01
1.125000000000000000e+01,1.495870738981956265e+02,1.126513353279744223e+01,9.893392706771036771e+00,2.540943467391286248e+01
1.130000000000000071e+01,1.497026345647611549e+02,1.138888980378724547e+01,1.037056848874095927e+01,2.553456516130821541e+01
1.135000000000000142e+01,1.509803296388555793e+02,1.169072653213154922e+01,1.049796858978429626e+01,2.550452275850945938e+01
1.140000000000000213e+01,1.519167336092380083e+02,1.169001807385072311e+01,1.076710681532975222e+01,2.550465093373697556e+01
1.144999999999999929e+01,1.523118319138019672e+02,1.145797930504690321e+01,1.050819664621552896e+01,2.582139141733954091e+01
1.150000000000000000e+01,1.542723987897580855e+02,1.182636408364554370e+01,1.041506939576322743e+01,2.585169221433411479e+01
1.155000000000000071e+01,1.548629306874839813e+02,1.221060094002792340e+01,1.097684708682074195e+01,2.588566068065587800e+01
