stage_time_ps,Li_A2,Zr_A2,O_A2,Cl_A2
3.099999999999999645e+00,5.665863115752844692e+01,6.332253748968803997e+00,7.307277879127877185e+00,1.535023854019020639e+01
3.150000000000000355e+00,5.591863823234676545e+01,6.559955292632846380e+00,7.390910598127344855e+00,1.544532083333356276e+01
3.200000000000001066e+00,5.658488333570331008e+01,6.613110029157531322e+00,7.918931544601430339e+00,1.558232857269353389e+01
3.250000000000000000e+00,5.667626587232982871e+01,6.968952350482936708e+00,7.777128301801968568e+00,1.530506943887744953e+01
3.300000000000000711e+00,5.847535937807987239e+01,6.957180594510443683e+00,8.318074645332810491e+00,1.538602862443421238e+01
3.349999999999999645e+00,5.906461111114496276e+01,7.011618177664911578e+00,8.152342168709633796e+00,1.566015345067324205e+01
3.400000000000000355e+00,5.860971417752847401e+01,7.165796739695045936e+00,8.382093569976573733e+00,1.623324709297502366e+01
3.450000000000001066e+00,5.861410255802150715e+01,7.388569574105389393e+00,7.870434970845885836e+00,1.658054755619162890e+01
3.500000000000000000e+00,5.904168252649270698e+01,7.375691545775044489e+00,7.545439016616352745e+00,1.694923988448373819e+01
3.550000000000000711e+00,6.121626958980286304e+01,7.518814284254392355e+00,7.489431686802678456e+00,1.689632324458176882e+01
3.599999999999999645e+00,6.142132541245452870e+01,7.581493588943388318e+00,7.813836992746611365e+00,1.687769881768441493e+01
3.650000000000000355e+00,6.226150396807362597e+01,7.525638224262177545e+00,7.826643840866051249e+00,1.683360752436719210e+01
3.700000000000001066e+00,6.565017314444349950e+01,7.537713971042570016e+00,7.255914720861682099e+00,1.668314803731928464e+01
3.750000000000000000e+00,6.830978591812697687e+01,7.288718825944041413e+00,7.457991137904360635e+00,1.679996780875118745e+01
3.800000000000000711e+00,6.793680384589441701e+01,7.307352955752137724e+00,7.288084896533370660e+00,1.701649845156315877e+01
3.849999999999999645e+00,6.662241849742262900e+01,7.329858190302381615e+00,8.074019813502319565e+00,1.699668139244148790e+01
3.900000000000000355e+00,6.549791937459798419e+01,7.382559293905168296e+00,8.017020289041610681e+00,1.693409950590574908e+01
3.950000000000001066e+00,6.527385041605737115e+01,6.921875170023352730e+00,7.899252797607164922e+00,1.676960355072273146e+01
4.000000000000000000e+00,6.414639298851427895e+01,6.692458819660628500e+00,7.697190847134240954e+00,1.656135380933206136e+01
4.050000000000000711e+00,6.459011538622245041e+01,6.723603158967908833e+00,7.163105325857234362e+00,1.646291771458702513e+01
4.099999999999999645e+00,6.430376333216631224e+01,7.128432654833694926e+00,6.994358010323778352e+00,1.633258014201731712e+01
4.150000000000000355e+00,6.516293283223778587e+01,7.413650912842830287e+00,7.185964572852406640e+00,1.644870909473904064e+01
4.200000000000001066e+00,6.496969689414162019e+01,7.557834312025708101e+00,6.780351351932002224e+00,1.670859376415763009e+01
4.250000000000000000e+00,6.482867269256519194e+01,7.655137317355255711e+00,6.788271130379815332e+00,1.718537071681693362e+01
4.300000000000000711e+00,6.894858650436587766e+01,7.818757052681149844e+00,7.097891796452913127e+00,1.757709222328791654e+01
4.349999999999999645e+00,6.886436857071224438e+01,8.489961691522312393e+00,7.124121462621857859e+00,1.782703244445180957e+01
4.400000000000000355e+00,7.069340331086397100e+01,8.910948374082410695e+00,7.702492401980460812e+00,1.833787146846186999e+01
4.450000000000001066e+00,7.081006658688899336e+01,9.204629540940613808e+00,7.833819163523034312e+00,1.872511617516448723e+01
4.500000000000000000e+00,7.260287508634678488e+01,9.240590544901875703e+00,7.983314760915136254e+00,1.888581115477473205e+01
4.550000000000000711e+00,7.116861430749342787e+01,9.197273432205014032e+00,8.143129064181021448e+00,1.891247228269478242e+01
4.599999999999999645e+00,7.243319808086246780e+01,9.559508565241520373e+00,7.767939110762282162e+00,1.922168477150415100e+01
4.650000000000000355e+00,7.366496125405197404e+01,9.876048671553043334e+00,7.428661252601961529e+00,1.952411412236063626e+01
4.700000000000001066e+00,7.343002116909221400e+01,1.016711793909948724e+01,7.596063329502165118e+00,1.996063262164624419e+01
4.750000000000000000e+00,7.625650886912265491e+01,1.021667447471878809e+01,7.769912205812375738e+00,2.030328771102394825e+01
4.800000000000000711e+00,7.760659129079873253e+01,1.030478515575041065e+01,8.135072224830398824e+00,2.052904465967458947e+01
4.849999999999999645e+00,8.049825374380375820e+01,1.044771894201108431e+01,8.410426256611277296e+00,2.062210133481404384e+01
4.900000000000000355e+00,7.979915157542775717e+01,1.060232597612238337e+01,8.525779677195901129e+00,2.046127379920138623e+01
4.950000000000001066e+00,8.068317559558990126e+01,1.050432324551203145e+01,8.213947877350038951e+00,2.054119344012575255e+01
5.000000000000000000e+00,8.152756780700202910e+01,1.050724159978004124e+01,7.719255902956646764e+00,2.068331195483968443e+01
5.050000000000000711e+00,8.599321893443274689e+01,1.040930152612111392e+01,7.762826345882093193e+00,2.093102664269858337e+01
5.099999999999999645e+00,8.506716758483825913e+01,1.028891608103780264e+01,7.871520565009258341e+00,2.102272517713543465e+01
5.150000000000000355e+00,8.415997301615155379e+01,1.024816831006515194e+01,7.456150860520039281e+00,2.121456273111295943e+01
5.200000000000001066e+00,8.406789728036821430e+01,1.030019319486616602e+01,7.820232970276297380e+00,2.149712098079008626e+01
5.250000000000000000e+00,8.461053501700413904e+01,1.007179387016201133e+01,8.185432538506967504e+00,2.151908272653240672e+01
5.300000000000000711e+00,8.779104483905877032e+01,1.007027577069751700e+01,8.120646429336234817e+00,2.142816399541901617e+01
5.349999999999999645e+00,8.974532704999812438e+01,1.041391023870290589e+01,7.846738479911187447e+00,2.135798806047893095e+01
5.400000000000000355e+00,8.917300011520761416e+01,1.066374732286070071e+01,8.076635761409406200e+00,2.150463654622964071e+01
5.450000000000001066e+00,8.891579422226959650e+01,1.046747134192535711e+01,7.965124849370995186e+00,2.189812303990564857e+01
5.500000000000000000e+00,8.855777066115399521e+01,1.028167617923330113e+01,7.417612517933314109e+00,2.243730531963530339e+01
5.550000000000000711e+00,9.046305243949336727e+01,1.037638450018650005e+01,7.484441392627904754e+00,2.280380516454638951e+01
5.599999999999999645e+00,8.981919986401284461e+01,1.073796768496761445e+01,7.631990287188003208e+00,2.316848132281912598e+01
5.650000000000000355e+00,9.030172860795816803e+01,1.091754838097197933e+01,8.289855560523507805e+00,2.355252216930951903e+01
5.700000000000001066e+00,9.052854634391829336e+01,1.136155692906002201e+01,8.619043360326449132e+00,2.349813548464437574e+01
5.750000000000000000e+00,8.970109304882319634e+01,1.142184500372222367e+01,8.673224217294484006e+00,2.381387964505220367e+01
5.800000000000000711e+00,8.898325664205938779e+01,1.177483564512209746e+01,8.743773651752031029e+00,2.384858806300917777e+01
5.849999999999999645e+00,8.908562142916379401e+01,1.168792106073926540e+01,9.068583388603821405e+00,2.408485861007588724e+01
5.900000000000000355e+00,9.038460241734490808e+01,1.165795277044695410e+01,8.401433461672239034e+00,2.401784447257402988e+01
5.950000000000001066e+00,9.194469498980265598e+01,1.147615397197880860e+01,8.516159444720994287e+00,2.420289031901864263e+01
6.000000000000000000e+00,9.601219708716459422e+01,1.127096645398597730e+01,8.140043025770717477e+00,2.462601790136267610e+01
6.050000000000000711e+00,9.728055230490788574e+01,1.129523208316473415e+01,8.196204934485788129e+00,2.474183895260202704e+01
6.100000000000001421e+00,9.750628653158148040e+01,1.129940160041424235e+01,8.325679444680927688e+00,2.492570469722993920e+01
6.149999999999998579e+00,9.666173022506956158e+01,1.163106373835278440e+01,7.992569194901001595e+00,2.533046143396963856e+01
6.199999999999999289e+00,1.002875736541764411e+02,1.190104303645978057e+01,8.060715134268477300e+00,2.577794083944743164e+01
6.250000000000000000e+00,1.000704489064436729e+02,1.192417606053740009e+01,7.761157756240827155e+00,2.609115047374140772e+01
6.300000000000000711e+00,9.913762886986948786e+01,1.177738952952569207e+01,7.952994607379531011e+00,2.602706750292583138e+01
6.350000000000001421e+00,9.870725838325439838e+01,1.201635614734588309e+01,7.999065021178528134e+00,2.584243792981543919e+01
6.399999999999998579e+00,9.784438842317032936e+01,1.192771164967423836e+01,7.895405239566472666e+00,2.592828420554329227e+01
6.449999999999999289e+00,9.959679988457639865e+01,1.209481996065188802e+01,7.976158026446976912e+00,2.586674145773964284e+01
6.500000000000000000e+00,1.007610940349203901e+02,1.203331681632889172e+01,7.839272764842789343e+00,2.578693394989963394e+01
6.550000000000000711e+00,9.680873999091025439e+01,1.206211692870901508e+01,8.120390861932488491e+00,2.572763180760542667e+01
6.600000000000001421e+00,9.458950655307738486e+01,1.206022506798042571e+01,8.096786951440735791e+00,2.555456578968406234e+01
6.649999999999998579e+00,9.422273225729334456e+01,1.225471041364521874e+01,8.420406812490565329e+00,2.543391575118521430e+01
6.699999999999999289e+00,9.557111777303732936e+01,1.221521498303608411e+01,8.562054188081617667e+00,2.544858706590412112e+01
6.750000000000000000e+00,9.615558153579740974e+01,1.217418241784936583e+01,8.313828091931947384e+00,2.540417062763454581e+01
6.800000000000000711e+00,9.921915527044235716e+01,1.213880329319429840e+01,9.591873799886963425e+00,2.533852457494847599e+01
6.850000000000001421e+00,9.969355924092144505e+01,1.261294524779842341e+01,9.170013753388051470e+00,2.496316927714411804e+01
6.899999999999998579e+00,1.007247896522561916e+02,1.276889217328921866e+01,9.859247607332031649e+00,2.512124945104758567e+01
6.949999999999999289e+00,1.009829407410031621e+02,1.264989364125006155e+01,9.654858787018106625e+00,2.526771342136131082e+01
7.000000000000000000e+00,1.012385945251579926e+02,1.239855862439631018e+01,9.941548001136913726e+00,2.543267403590825992e+01
7.050000000000000711e+00,1.005097485383052316e+02,1.204903138442520039e+01,1.034670294912773514e+01,2.531927291343435726e+01
7.100000000000001421e+00,9.753681808493418259e+01,1.200231963254160483e+01,9.708166676010835161e+00,2.523643000083569632e+01
7.150000000000002132e+00,9.914851830345575934e+01,1.207654297259618659e+01,9.623230690739580595e+00,2.524316273681422018e+01
7.199999999999999289e+00,1.000064139132263108e+02,1.197393417402779825e+01,9.295368798274173727e+00,2.560105919100078609e+01
7.250000000000000000e+00,1.024551756455325346e+02,1.168190926052700007e+01,9.833245758803641934e+00,2.584298220695729142e+01
7.300000000000000711e+00,1.045910235823794920e+02,1.232722242629218101e+01,9.150450482975626798e+00,2.545740910096442988e+01
7.350000000000001421e+00,1.064484467904213858e+02,1.236304214812909841e+01,9.564822022403483004e+00,2.554561330907780814e+01
7.400000000000002132e+00,1.059748988302800399e+02,1.257513495069292198e+01,1.004861805173546507e+01,2.562610175024254744e+01
7.449999999999999289e+00,1.089398270884570366e+02,1.259022156647802326e+01,1.008323717188836888e+01,2.603661076608671365e+01
7.500000000000000000e+00,1.083418183289716694e+02,1.302846010416931399e+01,1.065363374829307652e+01,2.634065070279420695e+01
7.550000000000000711e+00,1.080576794876358093e+02,1.329653234908177417e+01,1.115386915220703656e+01,2.695629709753619707e+01
7.600000000000001421e+00,1.078065053704047074e+02,1.377984083075656940e+01,1.142487620470672205e+01,2.731792533834882519e+01
7.650000000000002132e+00,1.057383068342601291e+02,1.378911200444270513e+01,1.201661380856284467e+01,2.795015503685007019e+01
7.699999999999999289e+00,1.060971372330422184e+02,1.413304053698108476e+01,1.211440429397812402e+01,2.819855343769669531e+01
7.750000000000000000e+00,1.052175256717366381e+02,1.445734729988766709e+01,1.234390741298377314e+01,2.834512714124052479e+01
7.800000000000000711e+00,1.051978921308722903e+02,1.448607203140436717e+01,1.214990490974645354e+01,2.887711864133623152e+01
7.850000000000001421e+00,1.054394983370356442e+02,1.453525375112413798e+01,1.218144684975345804e+01,2.925827621091173469e+01
7.900000000000002132e+00,1.060860472822788694e+02,1.444964842784556858e+01,1.236715777434904062e+01,2.949928385243232043e+01
7.949999999999999289e+00,1.073592439285560687e+02,1.486694862256026717e+01,1.236962778939327556e+01,2.966122034891359149e+01
8.000000000000000000e+00,1.090162675114676318e+02,1.516052494342594770e+01,1.242869254329418105e+01,3.011080417054940028e+01
8.050000000000000711e+00,1.100280207946022415e+02,1.528172282720447051e+01,1.197110499244551285e+01,3.016957279134461345e+01
8.100000000000001421e+00,1.113240048773382966e+02,1.508741723474708785e+01,1.138253879192117601e+01,3.018211544146977943e+01
8.150000000000002132e+00,1.122233442562509111e+02,1.495529831461425907e+01,1.115750619880360439e+01,3.024721072686369183e+01
8.199999999999999289e+00,1.137636317287216770e+02,1.478434045427141363e+01,1.100987416330020174e+01,3.053930786451132207e+01
8.250000000000000000e+00,1.140561019484345167e+02,1.473903645103347770e+01,1.063767735446871576e+01,3.053262074495931699e+01
8.300000000000000711e+00,1.138189521420632673e+02,1.444106282742231606e+01,1.061191386198275133e+01,3.070450128514773169e+01
8.350000000000001421e+00,1.132388056530146656e+02,1.464741489709974864e+01,1.038549694330477458e+01,3.057423032521773010e+01
8.400000000000002132e+00,1.120602123429496544e+02,1.488185201809670843e+01,1.103810447506089254e+01,3.048567405125666241e+01
8.449999999999999289e+00,1.121836503336566722e+02,1.491062841779250903e+01,1.028577496817419679e+01,3.037616629869128460e+01
8.500000000000000000e+00,1.130399298634809639e+02,1.447657687045756347e+01,1.072197030380597660e+01,3.045746251327078014e+01
8.550000000000000711e+00,1.148568120518006879e+02,1.406294191688139250e+01,1.066100322631515596e+01,3.091340724854809707e+01
8.600000000000001421e+00,1.135047224614236256e+02,1.416469144290878113e+01,1.134259160769768471e+01,3.088885573124593265e+01
8.650000000000002132e+00,1.144131977660070021e+02,1.462343340534694569e+01,1.125564002889049853e+01,3.083667937487346933e+01
8.699999999999999289e+00,1.127303889876039591e+02,1.456266313382613475e+01,1.200886870154265829e+01,3.066430500283204452e+01
8.750000000000000000e+00,1.133961542275810359e+02,1.449326358605331855e+01,1.195257662038921076e+01,3.064031468689074345e+01
8.800000000000000711e+00,1.149938045513481768e+02,1.425751060133833903e+01,1.192612470456317020e+01,3.059965506695112936e+01
8.850000000000001421e+00,1.159329042400894281e+02,1.419696209079226001e+01,1.228841770933549782e+01,3.026689397765251144e+01
8.900000000000002132e+00,1.176167331707651584e+02,1.430763779622218657e+01,1.166280249333058094e+01,3.008643082524915258e+01
8.949999999999999289e+00,1.193428508461914390e+02,1.464852628423470371e+01,1.216946533581965717e+01,3.024286538807166025e+01
9.000000000000000000e+00,1.186377525857332955e+02,1.493328748227760450e+01,1.186723273088126440e+01,3.070476388589327854e+01
9.050000000000000711e+00,1.186999473857408987e+02,1.533139642771145894e+01,1.215014853168654874e+01,3.125942861616740132e+01
9.100000000000001421e+00,1.171090631758645344e+02,1.576390447640988413e+01,1.253658517647379433e+01,3.154845222186566644e+01
9.150000000000002132e+00,1.176135064382943085e+02,1.566045325588684278e+01,1.324323190665476879e+01,3.188579241437593481e+01
9.199999999999999289e+00,1.175354079792125219e+02,1.550310568058816507e+01,1.298848919149009085e+01,3.209716087358157210e+01
9.250000000000000000e+00,1.171789663813182045e+02,1.543343624886539800e+01,1.335338965469762051e+01,3.228001948095529627e+01
9.300000000000000711e+00,1.183889645784180118e+02,1.569685124096671380e+01,1.294421455691569456e+01,3.245964061823483604e+01
9.350000000000001421e+00,1.157390561464807490e+02,1.589538281131346231e+01,1.303419360939420635e+01,3.273013842766393111e+01
9.400000000000002132e+00,1.166910263675021042e+02,1.568563935907079099e+01,1.290808505479496482e+01,3.301567029467813796e+01
9.449999999999999289e+00,1.173315232782424857e+02,1.546786772647993580e+01,1.261593450233049651e+01,3.316608419043343758e+01
9.500000000000000000e+00,1.186309625854606367e+02,1.549018757202568963e+01,1.269653689946662745e+01,3.340023553881338358e+01
9.550000000000000711e+00,1.206848044236467388e+02,1.577745401098620448e+01,1.262945234405707140e+01,3.368551819388084567e+01
9.600000000000001421e+00,1.236553571380807313e+02,1.556240462667738278e+01,1.281941867486716724e+01,3.378424620083994512e+01
9.650000000000002132e+00,1.236628949793665129e+02,1.509330494429968184e+01,1.209783603755331605e+01,3.384120839770726263e+01
9.699999999999999289e+00,1.227290837864155577e+02,1.493470729268233832e+01,1.120343413502667396e+01,3.378984551189986973e+01
9.750000000000000000e+00,1.207892806568341797e+02,1.441630275133114480e+01,1.163120018698133684e+01,3.358182961822592461e+01
9.800000000000000711e+00,1.203016085288248433e+02,1.417428333513667660e+01,1.162989899479642553e+01,3.331480242903383271e+01
9.850000000000001421e+00,1.203263544639549565e+02,1.390453792396895238e+01,1.196066014561346691e+01,3.285174255765864615e+01
9.900000000000002132e+00,1.198884537052852295e+02,1.374555204983235335e+01,1.139575701476477754e+01,3.257996786683911949e+01
9.949999999999999289e+00,1.208364124154532817e+02,1.351646104257016923e+01,1.187786639883381667e+01,3.271811224390333450e+01
1.000000000000000000e+01,1.192301294413363593e+02,1.334698774255598153e+01,1.173604945523703869e+01,3.268277261656213284e+01
1.005000000000000071e+01,1.181051619296779904e+02,1.304180781696703484e+01,1.054369920586256093e+01,3.274217604062789633e+01
1.010000000000000142e+01,1.188913651566356577e+02,1.322434963725427792e+01,1.087223430826203163e+01,3.265493308336031220e+01
1.015000000000000213e+01,1.172560258793209442e+02,1.299256836138332716e+01,1.106087514558304186e+01,3.261131283330616526e+01
1.019999999999999929e+01,1.188580792446251309e+02,1.322752399996392292e+01,1.082358366232323021e+01,3.272622640428576801e+01
1.025000000000000000e+01,1.192434133768540789e+02,1.355854930450062490e+01,1.135822881278607355e+01,3.260085735813743213e+01
1.030000000000000071e+01,1.214868077503423649e+02,1.338135813172688415e+01,1.135711431548816996e+01,3.242750814470907272e+01
1.035000000000000142e+01,1.193375777656828376e+02,1.322818354714076428e+01,1.157783632442383670e+01,3.213759921983337620e+01
1.040000000000000213e+01,1.183500741327485883e+02,1.347045053790027858e+01,1.200044930359098849e+01,3.219943902628239840e+01
1.044999999999999929e+01,1.190997561608245263e+02,1.366760534907986369e+01,1.191395596034314330e+01,3.224615057266382223e+01
1.050000000000000000e+01,1.202058646811091478e+02,1.366990363967610556e+01,1.209021368388250472e+01,3.239285874929598208e+01
1.055000000000000071e+01,1.216879530214208671e+02,1.361546216716376811e+01,1.133789230588300256e+01,3.270787781568321861e+01
1.060000000000000142e+01,1.211891570861625524e+02,1.361642504315425661e+01,1.183722327513012296e+01,3.274908491616621120e+01
1.065000000000000213e+01,1.172306160741450896e+02,1.392439724430590076e+01,1.146502296483054728e+01,3.279503996639664365e+01
1.069999999999999929e+01,1.202506877670232655e+02,1.383917556390253445e+01,1.204795369476542533e+01,3.291264671571589417e+01
1.075000000000000000e+01,1.221890464829521505e+02,1.386094469923458838e+01,1.137187988339371003e+01,3.289045318848616262e+01
1.080000000000000071e+01,1.236359433827117442e+02,1.385564243217683078e+01,1.138857146378764007e+01,3.284702346924645155e+01
1.085000000000000142e+01,1.242263491748909843e+02,1.371604586229301681e+01,1.070998449948454123e+01,3.282760479009802879e+01
1.090000000000000213e+01,1.279965791671424569e+02,1.357743270059105356e+01,1.081500220687012437e+01,3.274686326438886397e+01
1.094999999999999929e+01,1.287031115402538148e+02,1.346870105473381507e+01,1.110791432415537550e+01,3.268631262113233760e+01
1.100000000000000000e+01,1.319616707182811695e+02,1.372466511381140464e+01,1.139902725078533940e+01,3.266734075001524928e+01
1.105000000000000071e+01,1.325640607863026617e+02,1.399719157130225078e+01,1.219119021951241599e+01,3.260440911814770715e+01
1.110000000000000142e+01,1.321954372954757559e+02,1.435030402741736033e+01,1.198272963370117594e+01,3.314209551837216594e+01
1.115000000000000213e+01,1.318781638043668352e+02,1.458312952158325970e+01,1.194821285639470965e+01,3.393400298765895684e+01
1.119999999999999929e+01,1.313301684044266437e+02,1.455105863218478390e+01,1.243522312776674710e+01,3.436365636032341087e+01
1.125000000000000000e+01,1.305000911454260972e+02,1.478108999728108053e+01,1.223686682577203122e+01,3.436076702459565269e+01
1.130000000000000071e+01,1.287861419410788812e+02,1.500883949096134096e+01,1.310974426581411478e+01,3.429149731993004480e+01
1.135000000000000142e+01,1.291778720438096002e+02,1.518348660992200472e+01,1.325381168018608058e+01,3.456707189274290215e+01
1.140000000000000213e+01,1.271201854306856944e+02,1.511185277820528228e+01,1.357839010338405039e+01,3.492897519275560114e+01
1.144999999999999929e+01,1.280713125332387392e+02,1.515321233228264752e+01,1.316350095247767449e+01,3.540429193108438000e+01
1.150000000000000000e+01,1.297546049368738466e+02,1.532877472854607248e+01,1.341773864445460696e+01,3.552490429066517663e+01
1.155000000000000071e+01,1.305584892412278748e+02,1.551180733719173865e+01,1.309779077406584769e+01,3.586997346574568724e+01
