# msd.out by GPUMDkit
# Element: Li  |  dt: 1000.0000 fs  |  Frames: 1000  |  Atoms: 144
#     Time(ps)    MSD_x(Ang^2)    MSD_y(Ang^2)    MSD_z(Ang^2)
     56.000000       0.181565       0.163833       0.279833
     57.000000       0.183311       0.165175       0.281790
     58.000000       0.184333       0.166680       0.282958
     59.000000       0.186064       0.167717       0.283941
     60.000000       0.187813       0.168578       0.285798
     61.000000       0.189274       0.169851       0.287114
     62.000000       0.190915       0.170592       0.288642
     63.000000       0.192940       0.171834       0.290587
     64.000000       0.194754       0.173147       0.291882
     65.000000       0.196351       0.174611       0.293571
     66.000000       0.197894       0.175465       0.295136
     67.000000       0.199332       0.176670       0.295783
     68.000000       0.200939       0.177996       0.297524
     69.000000       0.202675       0.179189       0.298036
     70.000000       0.204571       0.180456       0.300312
     71.000000       0.206390       0.181309       0.300973
     72.000000       0.208373       0.181700       0.301911
     73.000000       0.209838       0.181894       0.302815
     74.000000       0.211807       0.183582       0.302851
     75.000000       0.212978       0.183910       0.303888
     76.000000       0.215117       0.184688       0.304426
     77.000000       0.216809       0.185520       0.305999
     78.000000       0.218293       0.185894       0.306846
     79.000000       0.220386       0.186833       0.308185
     80.000000       0.221820       0.187900       0.308571
     81.000000       0.223914       0.189209       0.310007
     82.000000       0.225075       0.189539       0.310632
     83.000000       0.226347       0.190219       0.310117
     84.000000       0.228264       0.191116       0.312077
     85.000000       0.229527       0.191507       0.312366
     86.000000       0.231081       0.192479       0.313832
     87.000000       0.232956       0.193398       0.314792
     88.000000       0.234362       0.194335       0.314779
     89.000000       0.236269       0.195302       0.316290
     90.000000       0.237817       0.196134       0.316638
     91.000000       0.239897       0.197025       0.317263
     92.000000       0.241246       0.198438       0.318030
     93.000000       0.243024       0.198294       0.318871
     94.000000       0.244282       0.199058       0.320152
     95.000000       0.246336       0.200160       0.321495
     96.000000       0.247613       0.201260       0.322552
     97.000000       0.249316       0.202634       0.323434
     98.000000       0.250971       0.203042       0.324487
     99.000000       0.252987       0.203759       0.325326
    100.000000       0.254882       0.204872       0.326803
    101.000000       0.256088       0.205646       0.327295
    102.000000       0.257971       0.207005       0.327912
    103.000000       0.259122       0.207740       0.328273
    104.000000       0.261328       0.208079       0.329464
    105.000000       0.262571       0.208897       0.329412
    106.000000       0.264089       0.210708       0.330346
    107.000000       0.266583       0.211111       0.331323
    108.000000       0.267981       0.212154       0.332161
    109.000000       0.269955       0.212877       0.333111
    110.000000       0.271182       0.212977       0.332871
    111.000000       0.272503       0.214194       0.333966
    112.000000       0.274718       0.214549       0.334795
    113.000000       0.275827       0.216260       0.335920
    114.000000       0.277009       0.216831       0.336032
    115.000000       0.279077       0.217725       0.336513
    116.000000       0.280589       0.219333       0.336785
    117.000000       0.281938       0.219746       0.337779
    118.000000       0.283897       0.220302       0.337678
    119.000000       0.284681       0.221096       0.338634
    120.000000       0.286212       0.222681       0.339917
    121.000000       0.287860       0.223271       0.340407
    122.000000       0.289172       0.224616       0.341808
    123.000000       0.290515       0.224817       0.342496
    124.000000       0.291335       0.225950       0.343265
    125.000000       0.293209       0.226984       0.345007
    126.000000       0.294113       0.227859       0.345585
    127.000000       0.295297       0.228677       0.346811
    128.000000       0.296628       0.229498       0.347633
    129.000000       0.297770       0.230961       0.347929
    130.000000       0.299457       0.231723       0.348281
    131.000000       0.301057       0.232527       0.350004
    132.000000       0.302146       0.232842       0.350049
    133.000000       0.303288       0.233496       0.350964
    134.000000       0.304628       0.234705       0.351133
    135.000000       0.305556       0.235169       0.351688
    136.000000       0.306856       0.236615       0.352301
    137.000000       0.309113       0.238018       0.353475
    138.000000       0.309682       0.238695       0.353762
    139.000000       0.311090       0.239667       0.354784
    140.000000       0.312652       0.239928       0.354960
    141.000000       0.313185       0.240789       0.355689
    142.000000       0.314618       0.241777       0.356177
    143.000000       0.316058       0.242595       0.356135
    144.000000       0.316839       0.243240       0.356755
    145.000000       0.318144       0.243793       0.356472
    146.000000       0.319793       0.244944       0.357482
    147.000000       0.321002       0.245876       0.357708
    148.000000       0.322310       0.246436       0.357841
    149.000000       0.323647       0.246700       0.358460
    150.000000       0.324650       0.247791       0.358627
    151.000000       0.325982       0.248166       0.359092
    152.000000       0.326925       0.248542       0.359919
    153.000000       0.327661       0.248800       0.360584
    154.000000       0.329000       0.249220       0.361098
    155.000000       0.330489       0.249734       0.361562
    156.000000       0.331959       0.250812       0.362452
    157.000000       0.332973       0.250234       0.361581
    158.000000       0.333523       0.251120       0.361668
    159.000000       0.335148       0.251829       0.362764
    160.000000       0.335455       0.251799       0.363276
    161.000000       0.337431       0.252205       0.363132
    162.000000       0.338640       0.253571       0.363999
    163.000000       0.339287       0.253346       0.364157
    164.000000       0.340540       0.254094       0.364267
    165.000000       0.342046       0.254862       0.365344
    166.000000       0.343283       0.255019       0.365961
    167.000000       0.343595       0.256132       0.366846
    168.000000       0.344872       0.255984       0.366858
    169.000000       0.346714       0.256653       0.367956
    170.000000       0.347574       0.257583       0.368845
    171.000000       0.349282       0.257527       0.369598
    172.000000       0.350094       0.258331       0.370361
    173.000000       0.351062       0.258871       0.370724
    174.000000       0.352146       0.259140       0.371184
    175.000000       0.353578       0.259447       0.371075
    176.000000       0.354586       0.260056       0.371152
    177.000000       0.355894       0.260653       0.371430
    178.000000       0.357474       0.260912       0.372495
    179.000000       0.358814       0.260799       0.373344
    180.000000       0.359540       0.261910       0.374105
    181.000000       0.360523       0.261782       0.374953
    182.000000       0.362394       0.262227       0.375607
    183.000000       0.363419       0.262203       0.376549
    184.000000       0.364411       0.263039       0.376205
    185.000000       0.364970       0.262672       0.376629
    186.000000       0.366396       0.263032       0.376926
    187.000000       0.368003       0.263723       0.377174
    188.000000       0.368298       0.263899       0.377928
    189.000000       0.369651       0.264909       0.377692
    190.000000       0.370797       0.265207       0.378164
    191.000000       0.372064       0.264848       0.378843
    192.000000       0.372740       0.265484       0.378762
    193.000000       0.373592       0.265827       0.380147
    194.000000       0.374016       0.266405       0.380224
    195.000000       0.375367       0.266358       0.381123
    196.000000       0.376052       0.266805       0.381733
    197.000000       0.377037       0.267120       0.382024
    198.000000       0.377413       0.267516       0.382678
    199.000000       0.378525       0.267885       0.382815
    200.000000       0.379155       0.268260       0.383420
    201.000000       0.380320       0.268635       0.383213
    202.000000       0.380959       0.268848       0.384091
    203.000000       0.381395       0.269065       0.384775
    204.000000       0.382595       0.269278       0.385241
    205.000000       0.383911       0.270373       0.385632
    206.000000       0.384594       0.270544       0.385373
    207.000000       0.385400       0.270159       0.385197
    208.000000       0.386289       0.270988       0.386426
    209.000000       0.386916       0.271669       0.386762
    210.000000       0.387962       0.272074       0.386677
    211.000000       0.389011       0.271848       0.386805
    212.000000       0.390212       0.272260       0.386479
    213.000000       0.390882       0.272530       0.387280
    214.000000       0.391595       0.272657       0.388046
    215.000000       0.392531       0.273615       0.388576
    216.000000       0.392973       0.273713       0.388482
    217.000000       0.394164       0.273900       0.388455
    218.000000       0.394730       0.274389       0.389456
    219.000000       0.396235       0.275214       0.389319
    220.000000       0.396182       0.274819       0.390497
    221.000000       0.397932       0.274990       0.390251
    222.000000       0.398853       0.275982       0.390885
    223.000000       0.399831       0.276423       0.391376
    224.000000       0.400467       0.276563       0.392127
    225.000000       0.401220       0.276821       0.392709
    226.000000       0.402594       0.277218       0.393393
    227.000000       0.403533       0.276878       0.394268
    228.000000       0.404421       0.278046       0.394993
    229.000000       0.404845       0.278002       0.395109
    230.000000       0.405377       0.278636       0.396361
    231.000000       0.406240       0.278806       0.397141
    232.000000       0.407105       0.278937       0.397030
    233.000000       0.407302       0.279511       0.397646
    234.000000       0.407935       0.279477       0.397787
    235.000000       0.408738       0.279654       0.398271
    236.000000       0.409054       0.280454       0.398576
    237.000000       0.410798       0.280890       0.399121
    238.000000       0.410711       0.280934       0.399509
    239.000000       0.411347       0.281357       0.400209
    240.000000       0.412668       0.281381       0.400569
    241.000000       0.413227       0.281686       0.400383
    242.000000       0.413655       0.282091       0.399698
    243.000000       0.414068       0.282962       0.399811
    244.000000       0.414862       0.283065       0.400223
    245.000000       0.414774       0.283261       0.401381
    246.000000       0.415379       0.283684       0.401209
    247.000000       0.416525       0.285508       0.401179
    248.000000       0.417322       0.284784       0.401418
    249.000000       0.417474       0.285435       0.400486
    250.000000       0.418579       0.285097       0.401139
    251.000000       0.418083       0.285964       0.401406
    252.000000       0.418895       0.286561       0.401009
    253.000000       0.420152       0.287233       0.401168
    254.000000       0.420063       0.287791       0.401261
    255.000000       0.420352       0.288695       0.401850
    256.000000       0.421259       0.289134       0.401285
    257.000000       0.421385       0.289299       0.400916
    258.000000       0.421586       0.289988       0.401485
    259.000000       0.422455       0.289885       0.401703
    260.000000       0.422539       0.290578       0.401524
    261.000000       0.423125       0.290850       0.401688
    262.000000       0.423592       0.291257       0.401376
    263.000000       0.423760       0.291614       0.401268
    264.000000       0.423234       0.291743       0.401884
    265.000000       0.424163       0.293293       0.401365
    266.000000       0.424524       0.293140       0.401737
    267.000000       0.424608       0.293817       0.401459
    268.000000       0.424599       0.293853       0.401651
    269.000000       0.424579       0.294347       0.402402
    270.000000       0.425290       0.295003       0.402330
    271.000000       0.425931       0.295283       0.402623
    272.000000       0.426136       0.295815       0.401838
    273.000000       0.426141       0.295571       0.402843
    274.000000       0.426619       0.296752       0.403400
    275.000000       0.426983       0.297064       0.403721
    276.000000       0.426896       0.298081       0.403942
    277.000000       0.427650       0.298185       0.405065
    278.000000       0.428445       0.298831       0.404414
    279.000000       0.429430       0.299180       0.405548
    280.000000       0.429506       0.299664       0.406278
    281.000000       0.429246       0.300318       0.406993
    282.000000       0.429333       0.301167       0.408081
    283.000000       0.430038       0.301039       0.408299
    284.000000       0.430207       0.301009       0.409595
    285.000000       0.430629       0.302082       0.409590
    286.000000       0.430981       0.302333       0.410263
    287.000000       0.430403       0.302950       0.410847
    288.000000       0.430646       0.302846       0.410581
    289.000000       0.431198       0.303588       0.411286
    290.000000       0.431370       0.304236       0.411356
    291.000000       0.431620       0.304382       0.411762
    292.000000       0.432532       0.304776       0.412715
    293.000000       0.432231       0.305449       0.413250
    294.000000       0.432654       0.305538       0.413377
    295.000000       0.433014       0.305812       0.413173
    296.000000       0.433093       0.306272       0.412500
    297.000000       0.433639       0.306584       0.413532
    298.000000       0.433619       0.307120       0.415031
    299.000000       0.433516       0.307237       0.415616
    300.000000       0.433534       0.307803       0.415252
    301.000000       0.433956       0.307974       0.415604
    302.000000       0.433720       0.308425       0.416410
    303.000000       0.434407       0.308891       0.416798
    304.000000       0.435365       0.309304       0.417431
    305.000000       0.434503       0.309132       0.417156
    306.000000       0.434895       0.309628       0.417155
    307.000000       0.435662       0.310145       0.418377
    308.000000       0.435700       0.310041       0.418804
    309.000000       0.436007       0.310724       0.419094
    310.000000       0.436068       0.310393       0.419102
    311.000000       0.436358       0.311018       0.419731
    312.000000       0.436165       0.312000       0.420124
    313.000000       0.436733       0.312033       0.420749
    314.000000       0.437658       0.312586       0.421623
    315.000000       0.437257       0.312149       0.422244
    316.000000       0.437706       0.312923       0.421690
    317.000000       0.437857       0.312828       0.421748
    318.000000       0.437848       0.312966       0.422697
    319.000000       0.437887       0.313497       0.422775
    320.000000       0.438570       0.314055       0.422543
    321.000000       0.438955       0.313674       0.422884
    322.000000       0.438468       0.314076       0.423318
    323.000000       0.439001       0.314177       0.424312
    324.000000       0.438952       0.314801       0.424789
    325.000000       0.439741       0.315231       0.425630
    326.000000       0.439864       0.315563       0.425495
    327.000000       0.439707       0.316055       0.426168
    328.000000       0.440338       0.316291       0.425797
    329.000000       0.440208       0.316610       0.425997
    330.000000       0.440732       0.317244       0.426361
    331.000000       0.441300       0.317301       0.426783
    332.000000       0.441289       0.317868       0.427451
    333.000000       0.441541       0.317946       0.428265
    334.000000       0.441050       0.318659       0.429069
    335.000000       0.442232       0.318735       0.428743
    336.000000       0.442348       0.319050       0.430265
    337.000000       0.442007       0.318868       0.430145
    338.000000       0.442052       0.319775       0.430878
    339.000000       0.442614       0.320248       0.431693
    340.000000       0.443087       0.320438       0.431558
    341.000000       0.443435       0.319953       0.433137
    342.000000       0.442650       0.320731       0.432744
    343.000000       0.443450       0.321194       0.434292
    344.000000       0.443609       0.321246       0.434548
    345.000000       0.444202       0.321340       0.435956
    346.000000       0.444715       0.322176       0.436788
    347.000000       0.444780       0.322384       0.437163
    348.000000       0.444907       0.322451       0.436997
    349.000000       0.445117       0.323608       0.438113
    350.000000       0.445178       0.323886       0.439506
    351.000000       0.445601       0.323869       0.439823
    352.000000       0.445940       0.324516       0.440118
    353.000000       0.446242       0.325259       0.441306
    354.000000       0.445795       0.325325       0.441616
    355.000000       0.445953       0.326063       0.442281
    356.000000       0.446160       0.326310       0.442245
    357.000000       0.446043       0.326514       0.442930
    358.000000       0.446618       0.326730       0.442874
    359.000000       0.447807       0.326432       0.443292
    360.000000       0.447232       0.327672       0.444101
    361.000000       0.448167       0.328659       0.444506
    362.000000       0.448355       0.328867       0.445470
    363.000000       0.449516       0.328158       0.445052
    364.000000       0.448756       0.328728       0.445160
    365.000000       0.449496       0.329062       0.445253
    366.000000       0.450649       0.329466       0.446565
    367.000000       0.451433       0.331268       0.447236
    368.000000       0.451666       0.331654       0.448194
    369.000000       0.452208       0.331500       0.448443
    370.000000       0.452708       0.331580       0.448519
    371.000000       0.453084       0.332235       0.449291
    372.000000       0.453884       0.332388       0.450569
    373.000000       0.454827       0.333172       0.450367
    374.000000       0.455096       0.333020       0.450097
    375.000000       0.455614       0.333349       0.450659
    376.000000       0.456020       0.333813       0.451576
    377.000000       0.457511       0.334619       0.452640
    378.000000       0.458039       0.335038       0.452096
    379.000000       0.458432       0.334976       0.452684
    380.000000       0.458832       0.335488       0.453020
    381.000000       0.459502       0.336158       0.453656
    382.000000       0.460865       0.336751       0.453677
    383.000000       0.460239       0.335918       0.453782
    384.000000       0.460510       0.336566       0.454589
    385.000000       0.460773       0.337468       0.455485
    386.000000       0.462221       0.338008       0.456095
    387.000000       0.463451       0.338424       0.457483
    388.000000       0.463839       0.338579       0.457478
    389.000000       0.464605       0.339192       0.459120
    390.000000       0.464926       0.340545       0.459755
    391.000000       0.465663       0.340296       0.459391
    392.000000       0.466371       0.340747       0.460170
    393.000000       0.466473       0.341133       0.460576
    394.000000       0.467151       0.342366       0.462144
    395.000000       0.468047       0.341951       0.463279
    396.000000       0.468475       0.342178       0.463031
    397.000000       0.469767       0.343495       0.463064
    398.000000       0.469788       0.343522       0.463890
    399.000000       0.470248       0.343188       0.464858
    400.000000       0.471183       0.344133       0.465683
    401.000000       0.472136       0.343916       0.466175
    402.000000       0.472992       0.344299       0.466186
    403.000000       0.473032       0.344905       0.466938
    404.000000       0.474246       0.345414       0.467766
    405.000000       0.474282       0.346185       0.467650
    406.000000       0.474888       0.346709       0.468282
    407.000000       0.476393       0.346962       0.469179
    408.000000       0.476452       0.347668       0.469875
    409.000000       0.477779       0.347216       0.468647
    410.000000       0.477681       0.348145       0.469935
    411.000000       0.479023       0.347980       0.469590
    412.000000       0.479482       0.349254       0.470407
    413.000000       0.480537       0.349342       0.470904
    414.000000       0.480621       0.350046       0.472551
    415.000000       0.481265       0.350792       0.472267
    416.000000       0.482193       0.350007       0.473065
    417.000000       0.483083       0.351192       0.473251
    418.000000       0.482802       0.351382       0.473686
    419.000000       0.484037       0.352231       0.475214
    420.000000       0.484919       0.352629       0.475556
    421.000000       0.485649       0.352711       0.475117
    422.000000       0.486432       0.353261       0.476751
    423.000000       0.487901       0.354167       0.476460
    424.000000       0.487399       0.354541       0.477475
    425.000000       0.488064       0.355197       0.478220
    426.000000       0.489178       0.355555       0.479419
    427.000000       0.489974       0.355655       0.478514
    428.000000       0.490471       0.356344       0.479872
    429.000000       0.491231       0.356792       0.480913
    430.000000       0.492334       0.356965       0.480680
    431.000000       0.492276       0.357081       0.483381
    432.000000       0.493138       0.358347       0.482598
    433.000000       0.493921       0.357733       0.483561
    434.000000       0.494836       0.359163       0.484163
    435.000000       0.495292       0.359989       0.484926
    436.000000       0.495652       0.359690       0.484736
    437.000000       0.496681       0.360234       0.486307
    438.000000       0.497756       0.361159       0.486921
    439.000000       0.499007       0.361984       0.487803
    440.000000       0.498869       0.362293       0.488304
    441.000000       0.500633       0.362373       0.489162
    442.000000       0.501096       0.363390       0.489131
    443.000000       0.502679       0.363849       0.490754
    444.000000       0.502703       0.364320       0.491473
    445.000000       0.503834       0.365091       0.492228
    446.000000       0.504709       0.365458       0.492716
    447.000000       0.505179       0.365342       0.492868
    448.000000       0.504714       0.366423       0.492621
    449.000000       0.506554       0.366725       0.494204
    450.000000       0.506669       0.367316       0.494444
    451.000000       0.507528       0.368309       0.495522
    452.000000       0.509038       0.368473       0.496195
    453.000000       0.509067       0.368207       0.497183
    454.000000       0.510472       0.369826       0.498028
    455.000000       0.511054       0.369953       0.498099
    456.000000       0.512673       0.370214       0.499774
    457.000000       0.513058       0.370889       0.499914
    458.000000       0.514132       0.371485       0.500456
    459.000000       0.514991       0.371603       0.500893
    460.000000       0.516159       0.372377       0.501247
    461.000000       0.515970       0.372749       0.502759
    462.000000       0.517319       0.373552       0.503511
    463.000000       0.517166       0.373496       0.503617
    464.000000       0.518829       0.374176       0.504322
    465.000000       0.519090       0.374615       0.504622
    466.000000       0.520936       0.375484       0.504531
    467.000000       0.520336       0.375899       0.506335
    468.000000       0.522207       0.376270       0.507629
    469.000000       0.523075       0.377255       0.507384
    470.000000       0.522839       0.377097       0.508880
    471.000000       0.523392       0.378397       0.508826
    472.000000       0.524823       0.379045       0.509472
    473.000000       0.525605       0.379431       0.510728
    474.000000       0.526379       0.379213       0.511561
    475.000000       0.527925       0.379997       0.511255
    476.000000       0.527896       0.380896       0.512800
    477.000000       0.528598       0.381330       0.513167
    478.000000       0.529970       0.382082       0.514003
    479.000000       0.530812       0.381884       0.514363
    480.000000       0.531526       0.382740       0.514709
    481.000000       0.533008       0.383501       0.515058
    482.000000       0.533978       0.384436       0.516264
    483.000000       0.533845       0.384422       0.517108
    484.000000       0.535153       0.385195       0.517660
    485.000000       0.535727       0.386041       0.518382
    486.000000       0.536582       0.386171       0.519747
    487.000000       0.536568       0.386968       0.520727
    488.000000       0.538248       0.388170       0.520245
    489.000000       0.539509       0.388966       0.521546
    490.000000       0.539367       0.389579       0.521808
    491.000000       0.540638       0.390281       0.523271
    492.000000       0.542135       0.390726       0.524226
    493.000000       0.541999       0.391078       0.525367
    494.000000       0.543520       0.392475       0.525526
    495.000000       0.544740       0.392853       0.526978
    496.000000       0.545573       0.393543       0.527620
    497.000000       0.546179       0.393891       0.528905
    498.000000       0.547005       0.394010       0.528888
    499.000000       0.548019       0.395540       0.529123
    500.000000       0.549515       0.395736       0.529282
