lag_ps,Li_A2,P_A2,O_A2,N_A2
4.200000000000000178e+00,3.260339670157856773e+01,1.714000329309623538e+00,5.143875233370588163e+00,3.673389489394488283e+00
4.299999999999999822e+00,3.337076572804042485e+01,1.736890264670384321e+00,5.202200164415852868e+00,3.704689939845066338e+00
4.400000000000000355e+00,3.413828118466575745e+01,1.760729253880134682e+00,5.257224818768156283e+00,3.742869490338536664e+00
4.500000000000000000e+00,3.491171502562360018e+01,1.784212312786358279e+00,5.312615233516552848e+00,3.777014957662594430e+00
4.600000000000000533e+00,3.568088080796120209e+01,1.806775544465205607e+00,5.366714232785858130e+00,3.797505342651713356e+00
4.700000000000000178e+00,3.644913374600859868e+01,1.830285074199069051e+00,5.421321019876648606e+00,3.815462442610041638e+00
4.800000000000000711e+00,3.721730249515059086e+01,1.853609248204182380e+00,5.473960768199439109e+00,3.843189351456908209e+00
4.900000000000000355e+00,3.799539814531229354e+01,1.876343943581818774e+00,5.526083398932005508e+00,3.867350401759947598e+00
5.000000000000000000e+00,3.877187824453569220e+01,1.899286544062267712e+00,5.579020351410838963e+00,3.887672672976030697e+00
5.100000000000000533e+00,3.954937523638819385e+01,1.920855457857852944e+00,5.630364523277591182e+00,3.917497039857825492e+00
5.200000000000000178e+00,4.032476034573257806e+01,1.941137344620108784e+00,5.680940435448797565e+00,3.936097699724183219e+00
5.300000000000000711e+00,4.109560379301632338e+01,1.960475181058995320e+00,5.728201407154052127e+00,3.955568917069155699e+00
5.400000000000000355e+00,4.186737845166980065e+01,1.980456269318258800e+00,5.774827178254908766e+00,3.980894931920696322e+00
5.500000000000000000e+00,4.264416027383425956e+01,2.000956412405605622e+00,5.821744503191605524e+00,4.009586614076913413e+00
5.600000000000000533e+00,4.341671514322926129e+01,2.020230941333306163e+00,5.864415465261138216e+00,4.033286900798819907e+00
5.700000000000000178e+00,4.417984069638672651e+01,2.038466627128123765e+00,5.906122868190080588e+00,4.056467773739433014e+00
5.800000000000000711e+00,4.494457380061324869e+01,2.059595010439082774e+00,5.949829732345707001e+00,4.076792098367235440e+00
5.900000000000000355e+00,4.571758172856024771e+01,2.080570787322061577e+00,5.993882217818248037e+00,4.102888667526009669e+00
6.000000000000000000e+00,4.649000650639645471e+01,2.101180938886370697e+00,6.035133863864134085e+00,4.119828599877195963e+00
6.100000000000000533e+00,4.725764725338940053e+01,2.120095199285938925e+00,6.073921075337331388e+00,4.141053699727335058e+00
6.200000000000000178e+00,4.802975959900352620e+01,2.140619706397432154e+00,6.114208120577901973e+00,4.170839247767924363e+00
6.300000000000000711e+00,4.880150686582363306e+01,2.160851699953856730e+00,6.153622090721139415e+00,4.193179327498143927e+00
6.400000000000000355e+00,4.957493703775091376e+01,2.180660009404697508e+00,6.194563681485435680e+00,4.219620089536703311e+00
6.500000000000000000e+00,5.035031005723622144e+01,2.200827135288251135e+00,6.235361657730625673e+00,4.244998357924382404e+00
6.600000000000000533e+00,5.113260806781089940e+01,2.221939405098020348e+00,6.276088429524783407e+00,4.266965836738703999e+00
6.700000000000000178e+00,5.190207228449401100e+01,2.241906330062976682e+00,6.316207626191807201e+00,4.288852160114569045e+00
6.800000000000000711e+00,5.267696458002170345e+01,2.260233896704237910e+00,6.353090687637981127e+00,4.315232105611195301e+00
6.900000000000000355e+00,5.345602760916835905e+01,2.277910632285681913e+00,6.386432855990784141e+00,4.338988597158915717e+00
7.000000000000000000e+00,5.423089696393270032e+01,2.293634102969248634e+00,6.417569824585025451e+00,4.359916559932832669e+00
7.100000000000000533e+00,5.500638746393634904e+01,2.311520357429683425e+00,6.450995990121680457e+00,4.380931518937734026e+00
7.200000000000000178e+00,5.578159699290894480e+01,2.328600394318747213e+00,6.485194530811511981e+00,4.400948908997457387e+00
7.300000000000000711e+00,5.656017378471040757e+01,2.347362644231549389e+00,6.520253347647434694e+00,4.423292934198137516e+00
7.400000000000000355e+00,5.732700261852615853e+01,2.365706517986732482e+00,6.554396107593398746e+00,4.440931633602319017e+00
7.500000000000000000e+00,5.809185685488419182e+01,2.383477362869494076e+00,6.587141107482642255e+00,4.460086508783459358e+00
7.600000000000000533e+00,5.886290928374422293e+01,2.402042102489310160e+00,6.619494420376303090e+00,4.478407168574838337e+00
7.700000000000000178e+00,5.963609222669913379e+01,2.419803990759934020e+00,6.650733842886361380e+00,4.491584721629484633e+00
7.800000000000000711e+00,6.041258130847317176e+01,2.436654613041105311e+00,6.682387720554714861e+00,4.505314288439953962e+00
7.900000000000000355e+00,6.119124296205180258e+01,2.455806029775272403e+00,6.716939020873460287e+00,4.525541724361084484e+00
8.000000000000000000e+00,6.197143125927320284e+01,2.475013130885217905e+00,6.749212872458296708e+00,4.548662016310772493e+00
8.099999999999999645e+00,6.274742803223815457e+01,2.494864564796364093e+00,6.778996311590497648e+00,4.576521039815246716e+00
8.200000000000001066e+00,6.352812132438084802e+01,2.514426176712647010e+00,6.808440010903263229e+00,4.600919924398473526e+00
8.300000000000000711e+00,6.430577319342189924e+01,2.532031050913025716e+00,6.840384378446855429e+00,4.618876850648672594e+00
8.400000000000000355e+00,6.508588876648221344e+01,2.550357060915032115e+00,6.868501156906581251e+00,4.634681494013055847e+00
8.500000000000000000e+00,6.586983973783702595e+01,2.566643599540295195e+00,6.897221805053441734e+00,4.651044168968305748e+00
8.599999999999999645e+00,6.665199053798869500e+01,2.583796442589672004e+00,6.923526862763355716e+00,4.672512146531737187e+00
8.700000000000001066e+00,6.743431572779627459e+01,2.601043247115675250e+00,6.953595930860864804e+00,4.695782465494430014e+00
8.800000000000000711e+00,6.821221652466194030e+01,2.619778123659979308e+00,6.984913053185086262e+00,4.722405407744658667e+00
8.900000000000000355e+00,6.898925434621493480e+01,2.637725917036482404e+00,7.013215289266701902e+00,4.747943191187776968e+00
9.000000000000000000e+00,6.975876185317025602e+01,2.654016979951661970e+00,7.040745854046639884e+00,4.777278457978105131e+00
9.099999999999999645e+00,7.053546749451943754e+01,2.671783863022624050e+00,7.068752679869244382e+00,4.800999846118582326e+00
9.200000000000001066e+00,7.131249948873616518e+01,2.687837388031831587e+00,7.096746497077060845e+00,4.831483394890526029e+00
9.300000000000000711e+00,7.208949156024316096e+01,2.704967300485922710e+00,7.124525981269480113e+00,4.861437272236450724e+00
9.400000000000000355e+00,7.285751242556806062e+01,2.721858698069826499e+00,7.152591087944244919e+00,4.891130500279465387e+00
9.500000000000000000e+00,7.362646682663937270e+01,2.739365033291927265e+00,7.180975706582371387e+00,4.923874549462004424e+00
9.600000000000001421e+00,7.439611056383051846e+01,2.756623269027917100e+00,7.210801191293452206e+00,4.959725784610078847e+00
9.700000000000001066e+00,7.516316119938159090e+01,2.774590828037777346e+00,7.240333662466343689e+00,4.993639659748772885e+00
9.800000000000000711e+00,7.593988855113697412e+01,2.794766888448784403e+00,7.270743495539930379e+00,5.022556224267444414e+00
9.900000000000000355e+00,7.671904154564931844e+01,2.813044361885645550e+00,7.296433850600092974e+00,5.055942206111717852e+00
1.000000000000000000e+01,7.750048691153529035e+01,2.830405291592634764e+00,7.323148932472832939e+00,5.085902408665683438e+00
1.010000000000000142e+01,7.827853024831215123e+01,2.847593435753791091e+00,7.349780509240003035e+00,5.114925608337375529e+00
1.020000000000000107e+01,7.904934573737097026e+01,2.862611793167602059e+00,7.373274543267056558e+00,5.142659297137655905e+00
1.030000000000000071e+01,7.982390710391501898e+01,2.878549856205283142e+00,7.399141802079454600e+00,5.174725931370887544e+00
1.040000000000000036e+01,8.058926041421177899e+01,2.894102951104467802e+00,7.423872470735410900e+00,5.208711733343690753e+00
1.050000000000000000e+01,8.135282758487565502e+01,2.908558160612472410e+00,7.448717021331351162e+00,5.238851118161331755e+00
1.060000000000000142e+01,8.211378764848534217e+01,2.923925114167837513e+00,7.471849319539941803e+00,5.266692484281442432e+00
1.070000000000000107e+01,8.287197242215096082e+01,2.941447813903426134e+00,7.498171127844059036e+00,5.290591944763021637e+00
1.080000000000000071e+01,8.363410119566016476e+01,2.959315947093626775e+00,7.525712750980175336e+00,5.304502347551222741e+00
1.090000000000000036e+01,8.439782621227789150e+01,2.976649881451332913e+00,7.553090915881126577e+00,5.322362143794083345e+00
1.100000000000000000e+01,8.516417547790747733e+01,2.995789911154322471e+00,7.581386243623672527e+00,5.349475551233667581e+00
1.110000000000000142e+01,8.592631176472026766e+01,3.015126487340678896e+00,7.608438302974759537e+00,5.388160782523556236e+00
1.120000000000000107e+01,8.668271163173456273e+01,3.034872856843094713e+00,7.637366470130943163e+00,5.418567193140717109e+00
1.130000000000000071e+01,8.743995230607879421e+01,3.053868691501371746e+00,7.666449708132074825e+00,5.449028140769167194e+00
1.140000000000000036e+01,8.820091428642169262e+01,3.072620586515972807e+00,7.695106603126698808e+00,5.480089071321800454e+00
1.150000000000000000e+01,8.896005090522153580e+01,3.089398297170888874e+00,7.722474660896414100e+00,5.498999336722522280e+00
1.160000000000000142e+01,8.972267022387477198e+01,3.107275675604825427e+00,7.750527689550865240e+00,5.517023475568538338e+00
1.170000000000000107e+01,9.048046817883968629e+01,3.124128874093336172e+00,7.777690141305781069e+00,5.537504189038967795e+00
1.180000000000000071e+01,9.124120619538858534e+01,3.141582389703578837e+00,7.805313807404756332e+00,5.562660792068633953e+00
1.190000000000000036e+01,9.199698148469377657e+01,3.160029200686255813e+00,7.832207898186923423e+00,5.584732160147516389e+00
1.200000000000000000e+01,9.275407649686590617e+01,3.177191520893131393e+00,7.858456701643662612e+00,5.607935939424957716e+00
1.210000000000000142e+01,9.351419036853265254e+01,3.193807298631226033e+00,7.884429998366815795e+00,5.626702934150234370e+00
1.220000000000000107e+01,9.427012688424612463e+01,3.210420372037591008e+00,7.909271398017127197e+00,5.645542584345299097e+00
1.230000000000000071e+01,9.502358838501571370e+01,3.230222558090390272e+00,7.936635920156372315e+00,5.670552375082663410e+00
1.240000000000000036e+01,9.577350839569140817e+01,3.248585381407356198e+00,7.960198016538429400e+00,5.689671735612136239e+00
1.250000000000000000e+01,9.652124731150718162e+01,3.266187506404979679e+00,7.985270407396323655e+00,5.703600596694611724e+00
1.260000000000000142e+01,9.727086121503651839e+01,3.284898507747191942e+00,8.009581443988516014e+00,5.721441171014600258e+00
1.270000000000000107e+01,9.801705823519348826e+01,3.303132102309273677e+00,8.032530704790325160e+00,5.730675193128417888e+00
1.280000000000000071e+01,9.876458742968320337e+01,3.320414286024122585e+00,8.054296376107728861e+00,5.745182634284914158e+00
1.290000000000000036e+01,9.951828571872280804e+01,3.338122423041958609e+00,8.076345305319245327e+00,5.758038279228625989e+00
1.300000000000000000e+01,1.002683273734989626e+02,3.353898248194802534e+00,8.099568604253688520e+00,5.770888660491344524e+00
1.310000000000000142e+01,1.010174243816868795e+02,3.370477076799465621e+00,8.118485862039589662e+00,5.790721784067350164e+00
1.320000000000000107e+01,1.017721292968086999e+02,3.387270161373948429e+00,8.140138301097614715e+00,5.807001598226604777e+00
1.330000000000000071e+01,1.025219031203140361e+02,3.404840860402066127e+00,8.161896246711295433e+00,5.823677322127813305e+00
1.340000000000000036e+01,1.032712250018966671e+02,3.424052544951931676e+00,8.184558849782749945e+00,5.837805182228311907e+00
1.350000000000000000e+01,1.040152773434965496e+02,3.441750409875901529e+00,8.205943535778178699e+00,5.849247295582739703e+00
1.360000000000000142e+01,1.047630820530428792e+02,3.456922817011107707e+00,8.227391249323376954e+00,5.867681178823958454e+00
1.370000000000000107e+01,1.055087842854986633e+02,3.475408289428051134e+00,8.252249149304118347e+00,5.877971146127788593e+00
1.380000000000000071e+01,1.062548353587050798e+02,3.494179234161896019e+00,8.277006140756885344e+00,5.891894179957564148e+00
1.390000000000000036e+01,1.069978678834902297e+02,3.513406011282384167e+00,8.301155662067422725e+00,5.901911603214930579e+00
1.400000000000000000e+01,1.077479448536191455e+02,3.532277173122954750e+00,8.324973032564093600e+00,5.915450695266817327e+00
1.410000000000000142e+01,1.084952366628137383e+02,3.552037285121078192e+00,8.348057577290296294e+00,5.937859819835895614e+00
1.420000000000000107e+01,1.092439819161382388e+02,3.570911876954883990e+00,8.369577627101463690e+00,5.963637623881097305e+00
1.430000000000000071e+01,1.099906880609151898e+02,3.589349548726354033e+00,8.390761226370536008e+00,5.988162889817378876e+00
1.440000000000000036e+01,1.107416273896275527e+02,3.608128229402617571e+00,8.413639081740337033e+00,6.006184418654260782e+00
1.450000000000000000e+01,1.114981962090916596e+02,3.625730454225421617e+00,8.434560330511622794e+00,6.019554014842717571e+00
1.460000000000000142e+01,1.122445130518248817e+02,3.641836096518728194e+00,8.454620547389820828e+00,6.031439587918506540e+00
1.470000000000000107e+01,1.129888635228869305e+02,3.658276059860007923e+00,8.475381906624562589e+00,6.045693633908316933e+00
1.480000000000000071e+01,1.137297824907304289e+02,3.677735658162392340e+00,8.497706715660473975e+00,6.067345786229924265e+00
1.490000000000000036e+01,1.144705477645178036e+02,3.696634671101783010e+00,8.519936327753020677e+00,6.085385540099768953e+00
1.500000000000000000e+01,1.152071512639106601e+02,3.715595537537959014e+00,8.541255218859820530e+00,6.102827375417725797e+00
1.510000000000000142e+01,1.159453213563780594e+02,3.735761393785788975e+00,8.564328924465263171e+00,6.119984476527688955e+00
1.520000000000000107e+01,1.166854872624652444e+02,3.754409660207661315e+00,8.587018614700985708e+00,6.130949816173978384e+00
1.530000000000000071e+01,1.174204171301813489e+02,3.773114668272366412e+00,8.607777380248737842e+00,6.146572853948052639e+00
1.540000000000000036e+01,1.181514992138799869e+02,3.789548262853310590e+00,8.627380110257863777e+00,6.159084395993916772e+00
1.550000000000000000e+01,1.188855201328881463e+02,3.807363732189470884e+00,8.646922063041177609e+00,6.172591909636397922e+00
1.560000000000000142e+01,1.196207068513335940e+02,3.824837755653951898e+00,8.665754442881047126e+00,6.188077950554462525e+00
1.570000000000000107e+01,1.203606416576524083e+02,3.843571746426077240e+00,8.686673566460255458e+00,6.211353223184866934e+00
1.580000000000000071e+01,1.211118813714841593e+02,3.861616209715324377e+00,8.707618648449539478e+00,6.231503096751320747e+00
1.590000000000000036e+01,1.218545391672322893e+02,3.880858912183484222e+00,8.729864759165298693e+00,6.249813117864830403e+00
1.600000000000000000e+01,1.226004765180154550e+02,3.898445000899050328e+00,8.752236698571081774e+00,6.268012756563294374e+00
1.610000000000000142e+01,1.233464015037558141e+02,3.916472579462752623e+00,8.774279154907402400e+00,6.287177621280696016e+00
1.619999999999999929e+01,1.240880854753734184e+02,3.934446796497911514e+00,8.797070595184198538e+00,6.304147973972037633e+00
1.630000000000000071e+01,1.248342881139570011e+02,3.951882088307421270e+00,8.815508340081262162e+00,6.317874577436977113e+00
1.640000000000000213e+01,1.255807521607015218e+02,3.969203855424978222e+00,8.834623378711379260e+00,6.339770854650026877e+00
1.650000000000000000e+01,1.263273325677552776e+02,3.986705326875493505e+00,8.853874662337759105e+00,6.348880332547462757e+00
1.660000000000000142e+01,1.270733907546543975e+02,4.005576424569893490e+00,8.875555782201136168e+00,6.360507000996213911e+00
1.669999999999999929e+01,1.278283491958721498e+02,4.026853957191812938e+00,8.901159609691630337e+00,6.378396054395722992e+00
1.680000000000000071e+01,1.285807855471754522e+02,4.046705508779813165e+00,8.924008919975213061e+00,6.398319270258093105e+00
1.690000000000000213e+01,1.293310687986264895e+02,4.064905323940062765e+00,8.945552828460684225e+00,6.412283949486090151e+00
1.700000000000000000e+01,1.300775774154196256e+02,4.083125325860796018e+00,8.968168786974409556e+00,6.425714241886818279e+00
1.710000000000000142e+01,1.308265557402932870e+02,4.102790049881464007e+00,8.991155654581589829e+00,6.437201457400773208e+00
1.719999999999999929e+01,1.315742384745273057e+02,4.123271898743420039e+00,9.016387182424162816e+00,6.456124955545251787e+00
1.730000000000000071e+01,1.323124178159703774e+02,4.143790090820968608e+00,9.041534371919064839e+00,6.475970719190616620e+00
1.740000000000000213e+01,1.330460174866242369e+02,4.162598942474226682e+00,9.065876994696687063e+00,6.489509632246687865e+00
1.750000000000000000e+01,1.337814958119814719e+02,4.183115059924731760e+00,9.091425054167139308e+00,6.501888531791188086e+00
1.760000000000000142e+01,1.345257912449853848e+02,4.202252931993833762e+00,9.115777661314943714e+00,6.516635567425329789e+00
1.769999999999999929e+01,1.352615989734065067e+02,4.220742539663967285e+00,9.138161666243449943e+00,6.534301389724236131e+00
1.780000000000000071e+01,1.359981511226593796e+02,4.239119197551320717e+00,9.159075650131990542e+00,6.554108087419229456e+00
1.790000000000000213e+01,1.367315289013084794e+02,4.257891369481198396e+00,9.180700009272719342e+00,6.570093323156606324e+00
1.800000000000000000e+01,1.374699269440028218e+02,4.276287259353249937e+00,9.203493041713267431e+00,6.585801044307505236e+00
1.810000000000000142e+01,1.382063543111369199e+02,4.293376460208746082e+00,9.223183842697190826e+00,6.607084188777771594e+00
1.819999999999999929e+01,1.389494863083759242e+02,4.309325016200123315e+00,9.242338899733219648e+00,6.628007305574640462e+00
1.830000000000000071e+01,1.396943031118208296e+02,4.326287871240673155e+00,9.264273939191944862e+00,6.648125098384004339e+00
1.840000000000000213e+01,1.404383063686004789e+02,4.344668357663098668e+00,9.286073403189815778e+00,6.669494528919349463e+00
1.850000000000000000e+01,1.411836841737282384e+02,4.362472103173155702e+00,9.305163392760036345e+00,6.691369533109734924e+00
1.860000000000000142e+01,1.419306592774127296e+02,4.378218151920278522e+00,9.323815119280039809e+00,6.712968133059536768e+00
1.869999999999999929e+01,1.426780461387227774e+02,4.395499694973087124e+00,9.344817432536252966e+00,6.723390301733192409e+00
1.880000000000000071e+01,1.434144824433064116e+02,4.414880656169613893e+00,9.366047962573146535e+00,6.741075273172634219e+00
1.890000000000000213e+01,1.441568960145060316e+02,4.433908773247599022e+00,9.388781650884466146e+00,6.763259564013207381e+00
1.900000000000000000e+01,1.448986075370133335e+02,4.452621420035255184e+00,9.409011804349368902e+00,6.777692802624686763e+00
1.910000000000000142e+01,1.456429546516615119e+02,4.470119730183055751e+00,9.430117075557935991e+00,6.786083754576623051e+00
1.920000000000000284e+01,1.463952999630674583e+02,4.486483359611668220e+00,9.448722927819970252e+00,6.803940491107099753e+00
1.930000000000000071e+01,1.471452448992115762e+02,4.503633953067255113e+00,9.469508506194383557e+00,6.825376968084853502e+00
1.940000000000000213e+01,1.478898312840640585e+02,4.521952616626819577e+00,9.491479064807540666e+00,6.839837542954881222e+00
1.950000000000000000e+01,1.486333178554845915e+02,4.539679307204081304e+00,9.513544847139916882e+00,6.852785629814746926e+00
1.960000000000000142e+01,1.493830036913547872e+02,4.558943414793080962e+00,9.535108351372626245e+00,6.869522636200711574e+00
1.970000000000000284e+01,1.501327798780330056e+02,4.577941480490339110e+00,9.556198739117808927e+00,6.892942479209421158e+00
1.980000000000000071e+01,1.508717478294090597e+02,4.595366281897654837e+00,9.575259905104893221e+00,6.916561485516971253e+00
1.990000000000000213e+01,1.516157128923095456e+02,4.611170970103373179e+00,9.593668941133637773e+00,6.933027908427432884e+00
2.000000000000000000e+01,1.523664510503298288e+02,4.630435123718510404e+00,9.616493999090733880e+00,6.949284423122139565e+00
2.010000000000000142e+01,1.531103960901670860e+02,4.648571269206191126e+00,9.636864202705542226e+00,6.968923313148802201e+00
2.020000000000000284e+01,1.538601361150665525e+02,4.666502748434242065e+00,9.656735014407207274e+00,6.989179290040529402e+00
2.030000000000000071e+01,1.546136913550659244e+02,4.683989286144609743e+00,9.676917579014533644e+00,7.002330170708074064e+00
2.040000000000000213e+01,1.553645346358100312e+02,4.703117134204356731e+00,9.698723945027133198e+00,7.018665872274707951e+00
2.050000000000000000e+01,1.561183886543218762e+02,4.723444993291481708e+00,9.721398300681158844e+00,7.034469807640920891e+00
2.060000000000000142e+01,1.568698922714721391e+02,4.745294255835723618e+00,9.744316592211974992e+00,7.050157563757711188e+00
2.070000000000000284e+01,1.576231025160398360e+02,4.766611534500083458e+00,9.767970475276356979e+00,7.062332537285277212e+00
2.080000000000000071e+01,1.583707231437190615e+02,4.787613235041368043e+00,9.792877063789941161e+00,7.077071357520668293e+00
2.090000000000000213e+01,1.591214124877756433e+02,4.808215685223784952e+00,9.816975734143554178e+00,7.089298054417508155e+00
2.100000000000000000e+01,1.598681685568561477e+02,4.828709526578310651e+00,9.840883974022341718e+00,7.104903246301558006e+00
2.110000000000000142e+01,1.606201796302631521e+02,4.848308833011963692e+00,9.865113280268831275e+00,7.120209642642722159e+00
2.120000000000000284e+01,1.613709382828962475e+02,4.868474471962525030e+00,9.890556353932570488e+00,7.132530090398184974e+00
2.130000000000000071e+01,1.621231416923095594e+02,4.888408189621556765e+00,9.915269728902423196e+00,7.150830491604964756e+00
2.140000000000000213e+01,1.628762195266680237e+02,4.907160456369273227e+00,9.939314715815067203e+00,7.170782328926923910e+00
2.150000000000000000e+01,1.636200265497348312e+02,4.926153896713263869e+00,9.960493083267516923e+00,7.191481770404125839e+00
2.160000000000000142e+01,1.643688388382652192e+02,4.943643154948093255e+00,9.978801434599811060e+00,7.203020828832425337e+00
2.170000000000000284e+01,1.651187992756810559e+02,4.962315710177779948e+00,1.000015867090816712e+01,7.220382504641923660e+00
2.180000000000000071e+01,1.658704647650925779e+02,4.982150975194082676e+00,1.002212767359089973e+01,7.234470087877533651e+00
2.190000000000000213e+01,1.666267904297536404e+02,5.002063200622156813e+00,1.004483003057950974e+01,7.253058697102761521e+00
2.200000000000000000e+01,1.673845656117957219e+02,5.021630857871397957e+00,1.006527473967596897e+01,7.279094216251459137e+00
2.210000000000000142e+01,1.681426300549733526e+02,5.041944441531525989e+00,1.008757063430097567e+01,7.300361371601533200e+00
2.220000000000000284e+01,1.689028408541968247e+02,5.062141159712647109e+00,1.010983098848502060e+01,7.321589289777069354e+00
2.230000000000000071e+01,1.696679730983242393e+02,5.082290930868396117e+00,1.013102420307173013e+01,7.340630673826286312e+00
2.240000000000000213e+01,1.704257949283587834e+02,5.101245811404236719e+00,1.015339137119545043e+01,7.350378697632677927e+00
2.250000000000000000e+01,1.711846062765562522e+02,5.120833155784456636e+00,1.017380004462468968e+01,7.363692686219044603e+00
2.260000000000000142e+01,1.719441332544219279e+02,5.139560244529055133e+00,1.019416273828959696e+01,7.375219693029148260e+00
2.270000000000000284e+01,1.726999713977354816e+02,5.158593320174716723e+00,1.021547162691163813e+01,7.385752453063023637e+00
2.280000000000000071e+01,1.734579207091649380e+02,5.179686226434095708e+00,1.023752200775595789e+01,7.407018343223379375e+00
2.290000000000000213e+01,1.742150213356798929e+02,5.200234560951153995e+00,1.025949448831781829e+01,7.433388563950443562e+00
2.300000000000000000e+01,1.749778912701038394e+02,5.219354377830446090e+00,1.027989343040973758e+01,7.458446717732500453e+00
2.310000000000000142e+01,1.757409503920711416e+02,5.237565708195209169e+00,1.029846242459974981e+01,7.478675101765781541e+00
