lag_ps,Zr_A2,O_A2,Cl_A2
2.880000000000000071e+01,2.926792362863558927e-01,2.153618879406414832e-01,7.732309337805121086e-01
2.890000000000000213e+01,2.933147534046788851e-01,2.162712789993318785e-01,7.747263725039784665e-01
2.900000000000000000e+01,2.945524628188507243e-01,2.174388358636441809e-01,7.762025799994890507e-01
2.910000000000000142e+01,2.954035706214104273e-01,2.162888782692391210e-01,7.783988963384468329e-01
2.920000000000000284e+01,2.957874022538291015e-01,2.164374480340936768e-01,7.811658875527685009e-01
2.930000000000000071e+01,2.957621755777414818e-01,2.172309732888058342e-01,7.832850181112993582e-01
2.940000000000000213e+01,2.956831494120432113e-01,2.176975705571945197e-01,7.842969992900511444e-01
2.950000000000000000e+01,2.958957250640094072e-01,2.161073813040805258e-01,7.850672493538685126e-01
2.960000000000000142e+01,2.956499261502522069e-01,2.132692519719207314e-01,7.850173713673698206e-01
2.970000000000000284e+01,2.947624420634830100e-01,2.128526779630370847e-01,7.843141885398576818e-01
2.980000000000000071e+01,2.938933195052731984e-01,2.130062098461465436e-01,7.847579021355194362e-01
2.990000000000000213e+01,2.940410434970703313e-01,2.146624506977371227e-01,7.873281599411099396e-01
3.000000000000000000e+01,2.965269958131344086e-01,2.163263794180359800e-01,7.916030019224061798e-01
3.010000000000000142e+01,3.002623838148663071e-01,2.183918151896319937e-01,7.963033406910173806e-01
3.020000000000000284e+01,3.022158072761025882e-01,2.190359678140352817e-01,7.983655945865885117e-01
3.030000000000000071e+01,3.019194406828003552e-01,2.207351506867180624e-01,7.981857461287085176e-01
3.040000000000000213e+01,3.013678027619243194e-01,2.190137305557144365e-01,7.987314391237210209e-01
3.050000000000000000e+01,3.003463757892569364e-01,2.184601070316661842e-01,7.967799584677025537e-01
3.060000000000000142e+01,2.988493212426108769e-01,2.174293506909137641e-01,7.952019191671041431e-01
3.070000000000000284e+01,2.970813005770947535e-01,2.170257681839797004e-01,7.951689492601238252e-01
3.080000000000000071e+01,2.959269639923254314e-01,2.156239130396432335e-01,7.946565843027080245e-01
3.090000000000000213e+01,2.958653024130709630e-01,2.138871139565125534e-01,7.943848110935695095e-01
3.100000000000000000e+01,2.973859928882846559e-01,2.144906579331560814e-01,7.957436694143819045e-01
3.110000000000000142e+01,2.989004138038610647e-01,2.178723405101300192e-01,7.978504879110598358e-01
3.120000000000000284e+01,3.012989800796713746e-01,2.191040840313032423e-01,8.010917200483018696e-01
3.130000000000000071e+01,3.039547830636131764e-01,2.201349440601374219e-01,8.051460593546936328e-01
3.140000000000000213e+01,3.062904015117491885e-01,2.228962248773478372e-01,8.084292334586128392e-01
3.150000000000000000e+01,3.078295268822270336e-01,2.242608567613778303e-01,8.125158540518030437e-01
3.160000000000000142e+01,3.082376111253764539e-01,2.228682275535050217e-01,8.145793137465591194e-01
3.170000000000000284e+01,3.066465621037303135e-01,2.207784471882578980e-01,8.154848696593954838e-01
3.180000000000000071e+01,3.045625612324385223e-01,2.187648245280500447e-01,8.132800499653238813e-01
3.190000000000000213e+01,3.028914648885976946e-01,2.179522424873902853e-01,8.113086103626905299e-01
3.200000000000000000e+01,3.020075531317944484e-01,2.151555378051476231e-01,8.111018678046633124e-01
3.210000000000000142e+01,3.024607930579224502e-01,2.155851731695235252e-01,8.111473786012990406e-01
3.220000000000000284e+01,3.028648182592860172e-01,2.177939775876307493e-01,8.125255855580439945e-01
3.230000000000000426e+01,3.030368992483117863e-01,2.191541678440459828e-01,8.125259458391685952e-01
3.239999999999999858e+01,3.034730423422851153e-01,2.206832651419917968e-01,8.121001285721763940e-01
3.250000000000000000e+01,3.043092403647748578e-01,2.216871915510386926e-01,8.128197450807013169e-01
3.260000000000000142e+01,3.063921754660721697e-01,2.231964526518047387e-01,8.156387068621159253e-01
3.270000000000000284e+01,3.089737295355001190e-01,2.255044601240701885e-01,8.206511585904497919e-01
3.280000000000000426e+01,3.097809063358337167e-01,2.253104084358343029e-01,8.228319218439581473e-01
3.289999999999999858e+01,3.106247615290738118e-01,2.268008762476325935e-01,8.258053541767657046e-01
3.300000000000000000e+01,3.115182859241232283e-01,2.263401956036807383e-01,8.288594881080798560e-01
3.310000000000000142e+01,3.116915050249980945e-01,2.260510027623843232e-01,8.288233484520490801e-01
3.320000000000000284e+01,3.117398005670034555e-01,2.248174466876970146e-01,8.292528787213327979e-01
3.330000000000000426e+01,3.110792220064083624e-01,2.231595934399583092e-01,8.302188541102735186e-01
3.339999999999999858e+01,3.124283345670441081e-01,2.237689689117413894e-01,8.318186965098463004e-01
3.350000000000000000e+01,3.135825820366914818e-01,2.245242332766193005e-01,8.343602607655692394e-01
3.360000000000000142e+01,3.139040266226813536e-01,2.242097183945493122e-01,8.352012754468309819e-01
3.370000000000000284e+01,3.125282036073162573e-01,2.239791213223248367e-01,8.334494320948910850e-01
3.380000000000000426e+01,3.103579842303305081e-01,2.213040468629073609e-01,8.307611645936092692e-01
3.389999999999999858e+01,3.083417886519673190e-01,2.214768345060436072e-01,8.294338319060716724e-01
3.400000000000000000e+01,3.061094588536431571e-01,2.213697815053260187e-01,8.292339892792434108e-01
3.410000000000000142e+01,3.058211926552697468e-01,2.211647458161204727e-01,8.307232351496919298e-01
3.420000000000000284e+01,3.073977021657271491e-01,2.228919066803153604e-01,8.335241605361128903e-01
3.430000000000000426e+01,3.094622186809057318e-01,2.240797400488511448e-01,8.367599114028314577e-01
3.439999999999999858e+01,3.110975482633171474e-01,2.254268876087909823e-01,8.400333868566755013e-01
3.450000000000000000e+01,3.113633758217137504e-01,2.254263299742726989e-01,8.416215250893042121e-01
3.460000000000000142e+01,3.119880355559587759e-01,2.269009974714106814e-01,8.420025541252381673e-01
3.470000000000000284e+01,3.123115940206149244e-01,2.275022746024839837e-01,8.426096194628504010e-01
3.480000000000000426e+01,3.133926668966280360e-01,2.274445043517212550e-01,8.436489907799878951e-01
3.489999999999999858e+01,3.152728710521084388e-01,2.286727619915103482e-01,8.460530612887333657e-01
3.500000000000000000e+01,3.160167098526825424e-01,2.290048284454765659e-01,8.479612640252938149e-01
3.510000000000000142e+01,3.160470670544573424e-01,2.274011625865844655e-01,8.493545692148999349e-01
3.520000000000000284e+01,3.161061742824300413e-01,2.259770202811921258e-01,8.504680025114615960e-01
3.530000000000000426e+01,3.145171525015240110e-01,2.258871365078304883e-01,8.491531996974283070e-01
3.539999999999999858e+01,3.130815461964088220e-01,2.243235322763847961e-01,8.491277989048068298e-01
3.550000000000000000e+01,3.129300219950171824e-01,2.245183513914113804e-01,8.501313747144422228e-01
3.560000000000000142e+01,3.141060872338689025e-01,2.261663221676094293e-01,8.535961277803756353e-01
3.570000000000000284e+01,3.160085073373786746e-01,2.293139936939372903e-01,8.563755898830254232e-01
3.580000000000000426e+01,3.179053969466337781e-01,2.307713895477942756e-01,8.583641167329832955e-01
3.589999999999999858e+01,3.199059928209631032e-01,2.331785784651653481e-01,8.605067368406874584e-01
3.600000000000000000e+01,3.217150589908479574e-01,2.350386015752500835e-01,8.616188822198949104e-01
3.610000000000000142e+01,3.229697885795670409e-01,2.343701414386314408e-01,8.629653700155305307e-01
3.620000000000000284e+01,3.233266582802101219e-01,2.327987533909412210e-01,8.659870203086816876e-01
3.630000000000000426e+01,3.229726360499698967e-01,2.317721633514196189e-01,8.689131546112464077e-01
3.639999999999999858e+01,3.220428627083052886e-01,2.307323877625557518e-01,8.696595360590420043e-01
3.650000000000000000e+01,3.208844812183825890e-01,2.329925371998561312e-01,8.690311798142340560e-01
3.660000000000000142e+01,3.204308897573611703e-01,2.333551652479542993e-01,8.686357246242136787e-01
3.670000000000000284e+01,3.195246602817198300e-01,2.308346874108256619e-01,8.679059072862961299e-01
3.680000000000000426e+01,3.186073868521966390e-01,2.301067182387233900e-01,8.679258934568144790e-01
3.689999999999999858e+01,3.187157713601441733e-01,2.295908789095383873e-01,8.669686173795624340e-01
3.700000000000000000e+01,3.187210439020298769e-01,2.288919644018949373e-01,8.654283892307597092e-01
3.710000000000000142e+01,3.177317312917496417e-01,2.303432303602500897e-01,8.647000346855229225e-01
3.720000000000000284e+01,3.155869602760241199e-01,2.277230331829078191e-01,8.638662826667307115e-01
3.730000000000000426e+01,3.140828015676873641e-01,2.277194551653051735e-01,8.636020787620933836e-01
3.739999999999999858e+01,3.136936985762996954e-01,2.261534817047570756e-01,8.627332096087889646e-01
3.750000000000000000e+01,3.122150856754538628e-01,2.240901348381656999e-01,8.610876270446743419e-01
3.760000000000000142e+01,3.113496686220783016e-01,2.237969386231146718e-01,8.602994610637040296e-01
3.770000000000000284e+01,3.117024642790803268e-01,2.252214191874641058e-01,8.623329562073750454e-01
3.780000000000000426e+01,3.133620941660066328e-01,2.255173410091707575e-01,8.635837449227706797e-01
3.789999999999999858e+01,3.153632958392887375e-01,2.260485017740130054e-01,8.654481799144283505e-01
3.800000000000000000e+01,3.177543042983335675e-01,2.287928068688063754e-01,8.680947327989159135e-01
3.810000000000000142e+01,3.202671535802941727e-01,2.295961574001509908e-01,8.716559321136153615e-01
3.820000000000000284e+01,3.219711865287558927e-01,2.312734859234718832e-01,8.748059671756329703e-01
3.830000000000000426e+01,3.215432340004807377e-01,2.316419368576240756e-01,8.757713923640597642e-01
3.840000000000000568e+01,3.210231869199045018e-01,2.297398142703039048e-01,8.754485330954945299e-01
3.850000000000000000e+01,3.201649917765311271e-01,2.287899073267927186e-01,8.756317830763986620e-01
3.860000000000000142e+01,3.185350156730638038e-01,2.264268335002552479e-01,8.757651937256332175e-01
3.870000000000000284e+01,3.179941831768811622e-01,2.274487554786797094e-01,8.754926799341596899e-01
3.880000000000000426e+01,3.177256319888200897e-01,2.285075693335514302e-01,8.744068254018635411e-01
3.890000000000000568e+01,3.172478455051885859e-01,2.267669560759800196e-01,8.740328079280921258e-01
3.900000000000000000e+01,3.174922475212261230e-01,2.277382898142539525e-01,8.742754795401094237e-01
3.910000000000000142e+01,3.192951288820999323e-01,2.295601433430176364e-01,8.761059731483152868e-01
3.920000000000000284e+01,3.198674056004857102e-01,2.295132580048057092e-01,8.751945478327755046e-01
3.930000000000000426e+01,3.197834821452089082e-01,2.292308910302894853e-01,8.735520287417715135e-01
3.940000000000000568e+01,3.185601871175951505e-01,2.299111672350147850e-01,8.726475524589257793e-01
3.950000000000000000e+01,3.180448288776731580e-01,2.291421792262042512e-01,8.717519579978048050e-01
3.960000000000000142e+01,3.189615672752710851e-01,2.273960171319391321e-01,8.723784135921350824e-01
3.970000000000000284e+01,3.200409452260575272e-01,2.282187334915118382e-01,8.726062715205946674e-01
3.980000000000000426e+01,3.206946721942746659e-01,2.298346112576390154e-01,8.728957208293549597e-01
3.990000000000000568e+01,3.196709495962852809e-01,2.270807981459518343e-01,8.701215089603736574e-01
4.000000000000000000e+01,3.182468508701418730e-01,2.257794243868587458e-01,8.674979502827354638e-01
4.010000000000000142e+01,3.164455898012706880e-01,2.257175233370385115e-01,8.644128186038700923e-01
4.020000000000000284e+01,3.155935932789646903e-01,2.248197471087649002e-01,8.633555254500200338e-01
4.030000000000000426e+01,3.158438173726237364e-01,2.247317145171877917e-01,8.629293207699189061e-01
4.040000000000000568e+01,3.160002103862785128e-01,2.237989676955771112e-01,8.622414939971028147e-01
4.050000000000000000e+01,3.158463973189420959e-01,2.223842714159018075e-01,8.608432468212610100e-01
4.060000000000000142e+01,3.160066009449972180e-01,2.244944373153659467e-01,8.609718061199574946e-01
4.070000000000000284e+01,3.170344374827850920e-01,2.242986708082821412e-01,8.622054392456196537e-01
4.080000000000000426e+01,3.174946749000174262e-01,2.251159341211151355e-01,8.634864905819862324e-01
4.090000000000000568e+01,3.191499327582533740e-01,2.262331513442730202e-01,8.641493527557105869e-01
4.100000000000000000e+01,3.211404899680925240e-01,2.281059264426458788e-01,8.658660840719289986e-01
4.110000000000000142e+01,3.220357914666497345e-01,2.281090117269179707e-01,8.681112432521506106e-01
4.120000000000000284e+01,3.221478208159295198e-01,2.266732004702859404e-01,8.668957944164138452e-01
4.130000000000000426e+01,3.215028105181522711e-01,2.257366395106680523e-01,8.653260001432099280e-01
4.140000000000000568e+01,3.207448944347724984e-01,2.256907712081514528e-01,8.640162637077113406e-01
4.150000000000000000e+01,3.193469061693480771e-01,2.268663907013881154e-01,8.614118949627637134e-01
4.160000000000000142e+01,3.169025334641717984e-01,2.237938994305729290e-01,8.583787928791736244e-01
4.170000000000000284e+01,3.146969709145781002e-01,2.213655247730865472e-01,8.557401878364373493e-01
4.180000000000000426e+01,3.143908072593337710e-01,2.226521331686316663e-01,8.556772192209948225e-01
4.190000000000000568e+01,3.147533610594628328e-01,2.220089329292919689e-01,8.555894871618783259e-01
4.200000000000000000e+01,3.167986549814169606e-01,2.229772933937138324e-01,8.570326793915421515e-01
4.210000000000000142e+01,3.190308507629467938e-01,2.237318254727683753e-01,8.593338798991555505e-01
4.220000000000000284e+01,3.207586086677183257e-01,2.267399494732496579e-01,8.606703205822767710e-01
4.230000000000000426e+01,3.213364609213016365e-01,2.260392071035882966e-01,8.622653972159722846e-01
4.240000000000000568e+01,3.227409470154259385e-01,2.274942688864153573e-01,8.637173626216818612e-01
4.250000000000000000e+01,3.235572011584564311e-01,2.273920439645328861e-01,8.640867509824545767e-01
4.260000000000000142e+01,3.243669954602976246e-01,2.263433524612354641e-01,8.634707644247945346e-01
4.270000000000000284e+01,3.250119217263081062e-01,2.266182864674680664e-01,8.644083365489585447e-01
4.280000000000000426e+01,3.249464565424500795e-01,2.270270188973483871e-01,8.662870550991943475e-01
4.290000000000000568e+01,3.231077039566008224e-01,2.241079661342724738e-01,8.654129006912699706e-01
4.300000000000000000e+01,3.213024626550320395e-01,2.228410916406051157e-01,8.628290912221859843e-01
4.310000000000000142e+01,3.201102269225363228e-01,2.221645467786075856e-01,8.597391319458703718e-01
4.320000000000000284e+01,3.181792764202900359e-01,2.218595078062081394e-01,8.582935869707328802e-01
4.330000000000000426e+01,3.171710557907188033e-01,2.216536604418155310e-01,8.568926348913106228e-01
4.340000000000000568e+01,3.167926881287197460e-01,2.188105817984455359e-01,8.547426332644985081e-01
4.350000000000000000e+01,3.165193415564397372e-01,2.210786667844733822e-01,8.520613605155863413e-01
4.360000000000000142e+01,3.179604765117346465e-01,2.216608343781808765e-01,8.521832615188047466e-01
4.370000000000000284e+01,3.208571919056064092e-01,2.233051984596535755e-01,8.550379931245477572e-01
4.380000000000000426e+01,3.233434050318467201e-01,2.257712941688284070e-01,8.575325573987372385e-01
4.390000000000000568e+01,3.252292870052571616e-01,2.281204113069727202e-01,8.615353746699311310e-01
4.400000000000000000e+01,3.259920482085487681e-01,2.276025838086871145e-01,8.632282165324139944e-01
4.410000000000000142e+01,3.284097194702295108e-01,2.264538028386407220e-01,8.656054899980262229e-01
4.420000000000000284e+01,3.287874169892210374e-01,2.262803896401943404e-01,8.668932165776501719e-01
4.430000000000000426e+01,3.286588905010529027e-01,2.267221140004099245e-01,8.659124235390730506e-01
4.440000000000000568e+01,3.281372135998597561e-01,2.265537151720813658e-01,8.655375933814366540e-01
4.450000000000000000e+01,3.288878691218700689e-01,2.259722308860888929e-01,8.648630633366056752e-01
4.460000000000000142e+01,3.289235847042709660e-01,2.264684240303819485e-01,8.649207807450290941e-01
4.470000000000000284e+01,3.286320103970804540e-01,2.256803485964016809e-01,8.660338848141263535e-01
4.480000000000000426e+01,3.294213487754643621e-01,2.266844024024692039e-01,8.676746002746642539e-01
4.490000000000000568e+01,3.291550512988028476e-01,2.276239130684259704e-01,8.660815712156628710e-01
4.500000000000000000e+01,3.287429351753320406e-01,2.261518720845784036e-01,8.629711551193642860e-01
4.510000000000000142e+01,3.292266388691006407e-01,2.270003587292267200e-01,8.608514490047303180e-01
4.520000000000000284e+01,3.297904130980451320e-01,2.292946262001830382e-01,8.614204953807466092e-01
4.530000000000000426e+01,3.298414808543438936e-01,2.288778460640188139e-01,8.633528321798266125e-01
4.540000000000000568e+01,3.306332648651312267e-01,2.266774774570197992e-01,8.650967814010156465e-01
4.550000000000000000e+01,3.322416155090722190e-01,2.274507585465280757e-01,8.666819834547621060e-01
4.560000000000000142e+01,3.328791809669510160e-01,2.310860518062293478e-01,8.670265149954190509e-01
4.570000000000000284e+01,3.310888282365901381e-01,2.314212168080993226e-01,8.664629071499647672e-01
4.580000000000000426e+01,3.315708247445764423e-01,2.320462716666497338e-01,8.675134665384193200e-01
4.590000000000000568e+01,3.325287505203022298e-01,2.342237621695903160e-01,8.682780485916301583e-01
4.600000000000000000e+01,3.328584351675187847e-01,2.327710527870382184e-01,8.666805121726572914e-01
4.610000000000000142e+01,3.331884100432683793e-01,2.328905491721951493e-01,8.650877028673040758e-01
4.620000000000000284e+01,3.331264834216141613e-01,2.317027326027415735e-01,8.634663529406946259e-01
4.630000000000000426e+01,3.331310789381238813e-01,2.309241508662007447e-01,8.633648570227558938e-01
4.640000000000000568e+01,3.336036321839701002e-01,2.307008684248555153e-01,8.654926039734429644e-01
4.650000000000000000e+01,3.339661741913459991e-01,2.288980014185556799e-01,8.659848428616202520e-01
4.660000000000000142e+01,3.326906115971535738e-01,2.283591266274288545e-01,8.646498644500945074e-01
4.670000000000000284e+01,3.323261437573081789e-01,2.285268055491511408e-01,8.642409398461606829e-01
4.680000000000000426e+01,3.310233795632502862e-01,2.283512545505400337e-01,8.620105525534249580e-01
4.690000000000000568e+01,3.307442361517872742e-01,2.289553046422243832e-01,8.601802767268964534e-01
4.700000000000000000e+01,3.320364223501574008e-01,2.283251968276034660e-01,8.591756725616226387e-01
4.710000000000000142e+01,3.338911925324842267e-01,2.285231508158076796e-01,8.599456393228931406e-01
4.720000000000000284e+01,3.339912132839062409e-01,2.301681564053650320e-01,8.592097815690999951e-01
4.730000000000000426e+01,3.332755023975384479e-01,2.308900788262788495e-01,8.580513794716995157e-01
4.740000000000000568e+01,3.327025053586978864e-01,2.295427607412711679e-01,8.553791624577649078e-01
4.750000000000000000e+01,3.345447440014102103e-01,2.301635840071505623e-01,8.560492822606297070e-01
4.760000000000000142e+01,3.382561643927573525e-01,2.335358715279938768e-01,8.587043420396777149e-01
4.770000000000000284e+01,3.399791086939681906e-01,2.344330876022319432e-01,8.590423208360706830e-01
4.780000000000000426e+01,3.423971598166578589e-01,2.354724593315148662e-01,8.597288178898989663e-01
4.790000000000000568e+01,3.430327816831059140e-01,2.345707476202987807e-01,8.617380246729949844e-01
4.800000000000000000e+01,3.420741315465261057e-01,2.327872204740164264e-01,8.622305047708319625e-01
4.810000000000000142e+01,3.405339031593516141e-01,2.330587427971931580e-01,8.619252148188589757e-01
4.820000000000000284e+01,3.379237529800283024e-01,2.305976548904007661e-01,8.589215812483960155e-01
4.830000000000000426e+01,3.353157966241286925e-01,2.279555274702850243e-01,8.551142657603409969e-01
4.840000000000000568e+01,3.330275752226847796e-01,2.280316205360240212e-01,8.520842158384738241e-01
4.850000000000000000e+01,3.308609895838865445e-01,2.252125076450038621e-01,8.491815175124696191e-01
4.860000000000000142e+01,3.313133471264759211e-01,2.248119142085249766e-01,8.463073450845843837e-01
4.870000000000000284e+01,3.333677992575247995e-01,2.263462027016984179e-01,8.457449815454102238e-01
4.880000000000000426e+01,3.350082309430943983e-01,2.268748612045411173e-01,8.485199635161199128e-01
4.890000000000000568e+01,3.368260298344635251e-01,2.280249822996725795e-01,8.523461543760283421e-01
4.900000000000000000e+01,3.394822963242550284e-01,2.300699479795344782e-01,8.566260743839509972e-01
4.910000000000000142e+01,3.433925187423275682e-01,2.333172296561949188e-01,8.625313177086670891e-01
4.920000000000000284e+01,3.466175054875376138e-01,2.343577438464232998e-01,8.659774667880637544e-01
4.930000000000000426e+01,3.462395205208210758e-01,2.340854827156976237e-01,8.667542505352044957e-01
4.940000000000000568e+01,3.444709631768854141e-01,2.319676879525447988e-01,8.643908874367858264e-01
4.950000000000000000e+01,3.426659272277589596e-01,2.314344018746861964e-01,8.601470296760630463e-01
4.960000000000000142e+01,3.396949477159290631e-01,2.316750216323912315e-01,8.551437582503228496e-01
4.970000000000000284e+01,3.381717707664245731e-01,2.286137568615448645e-01,8.497786357807368685e-01
4.980000000000000426e+01,3.370160817909366169e-01,2.281948191231910061e-01,8.461038570102671352e-01
4.990000000000000568e+01,3.377289197892924810e-01,2.285918217994107882e-01,8.460415951532559431e-01
5.000000000000000000e+01,3.379149508035864669e-01,2.298358703111043622e-01,8.458966158263212520e-01
5.010000000000000142e+01,3.379004774673329270e-01,2.288823841091902345e-01,8.454118380117950915e-01
5.020000000000000284e+01,3.381860928746724948e-01,2.285653251405409814e-01,8.446856415388155348e-01
5.030000000000000426e+01,3.379010152532693767e-01,2.304155461413113781e-01,8.462091867452857796e-01
5.040000000000000568e+01,3.404768470456386864e-01,2.325503379392896974e-01,8.492406542666247615e-01
5.050000000000000000e+01,3.438157581543639929e-01,2.347032902626090822e-01,8.524136975691118945e-01
5.060000000000000142e+01,3.465503426069093118e-01,2.361128794191852120e-01,8.541090142087854886e-01
5.070000000000000284e+01,3.488562577211961613e-01,2.362434799193017243e-01,8.571498607589956853e-01
5.080000000000000426e+01,3.504593411021399985e-01,2.372615541295318153e-01,8.589821450713256423e-01
5.090000000000000568e+01,3.505794934945956065e-01,2.359427037601455335e-01,8.585124394648463442e-01
5.100000000000000000e+01,3.496838607617731576e-01,2.346212406532534323e-01,8.577951749952662519e-01
5.110000000000000142e+01,3.491330451803894008e-01,2.356534565588419561e-01,8.566477386921358406e-01
5.120000000000000284e+01,3.482032707348125533e-01,2.366326027704721557e-01,8.559308341525901920e-01
5.130000000000000426e+01,3.477188081281370469e-01,2.357258419358384538e-01,8.568149287767069522e-01
5.140000000000000568e+01,3.480498782020244875e-01,2.337811340175160457e-01,8.584848275073219126e-01
5.150000000000000000e+01,3.479342464612185104e-01,2.359353251370876758e-01,8.586400717056313914e-01
5.160000000000000142e+01,3.474410351817354137e-01,2.356362193866761712e-01,8.575364743016087310e-01
5.170000000000000284e+01,3.482007630550894017e-01,2.358830708451051805e-01,8.566692163727533949e-01
5.180000000000000426e+01,3.474637114756899958e-01,2.370277305915586552e-01,8.546679606490092951e-01
5.190000000000000568e+01,3.478582100898240936e-01,2.356744867841654711e-01,8.544450212045264781e-01
5.200000000000000000e+01,3.487726247634163612e-01,2.362598373165526733e-01,8.556887767538676748e-01
5.210000000000000142e+01,3.484386519087778744e-01,2.357993553612547366e-01,8.560250970217356814e-01
5.220000000000000284e+01,3.489020867817609894e-01,2.352262081522310533e-01,8.565927343743618971e-01
5.230000000000000426e+01,3.506946242687162263e-01,2.349573413838586255e-01,8.582720461334046869e-01
5.240000000000000568e+01,3.518670166380805098e-01,2.352126751857912534e-01,8.590955466424491371e-01
5.250000000000000000e+01,3.546241945641206983e-01,2.399172627938988833e-01,8.622460971843540767e-01
5.260000000000000142e+01,3.567689832674089123e-01,2.390265773364813884e-01,8.658844309138794548e-01
5.270000000000000284e+01,3.569718596325179849e-01,2.387442106357073046e-01,8.674665431246537661e-01
5.280000000000000426e+01,3.549208970563738075e-01,2.384662257765299276e-01,8.675305260219104975e-01
5.290000000000000568e+01,3.518375133546813305e-01,2.372049603948987173e-01,8.644192131250153510e-01
5.300000000000000000e+01,3.496727377111729651e-01,2.367466949486661254e-01,8.602362056688942493e-01
5.310000000000000142e+01,3.482248717659416348e-01,2.367242000312167749e-01,8.591186502125739421e-01
5.320000000000000284e+01,3.474332664704358753e-01,2.349812314418586734e-01,8.601122223088271124e-01
5.330000000000000426e+01,3.480189006121587880e-01,2.365187290647078056e-01,8.597820826896971358e-01
5.340000000000000568e+01,3.477615625937328092e-01,2.338006191558921476e-01,8.588463185058053950e-01
5.350000000000000000e+01,3.479439922304615740e-01,2.349050898165312984e-01,8.596699643601278806e-01
5.360000000000000142e+01,3.514508928281873112e-01,2.350452270463085358e-01,8.629160705588332370e-01
5.370000000000000284e+01,3.526895107835361087e-01,2.340586761235162461e-01,8.643228132218816473e-01
5.380000000000000426e+01,3.541414746172834582e-01,2.357925184910140692e-01,8.657177410469175660e-01
5.390000000000000568e+01,3.564406083412674509e-01,2.374636971258236307e-01,8.679989820790353638e-01
5.400000000000000000e+01,3.590550239262155774e-01,2.399235248286095412e-01,8.694296238520979880e-01
5.410000000000000142e+01,3.591277735150190109e-01,2.384030788988635297e-01,8.695682525053256562e-01
5.420000000000000284e+01,3.585158382334363569e-01,2.411547044861605260e-01,8.691872948973751178e-01
5.430000000000000426e+01,3.587007475322845917e-01,2.411539896772875446e-01,8.714918192611486036e-01
5.440000000000000568e+01,3.585939314031775238e-01,2.411104327594212615e-01,8.721021457056093995e-01
5.450000000000000000e+01,3.581182394988889350e-01,2.407301742878761031e-01,8.716051562504826267e-01
5.460000000000000142e+01,3.571506118280529662e-01,2.403183320029052272e-01,8.721447996208405717e-01
5.470000000000000284e+01,3.578662438270251434e-01,2.428383247856447658e-01,8.753962586045129779e-01
5.480000000000000426e+01,3.589218762044124045e-01,2.437066282608651713e-01,8.768151521215041821e-01
5.490000000000000568e+01,3.573206913302950927e-01,2.384139904714631109e-01,8.771550526481659560e-01
5.500000000000000000e+01,3.558068617118921306e-01,2.401025013567705257e-01,8.755836901050106924e-01
5.510000000000000142e+01,3.555106847971574169e-01,2.411820957901936735e-01,8.728180380904625446e-01
5.520000000000000284e+01,3.556787486176446467e-01,2.420365149078896883e-01,8.727473573062325407e-01
5.530000000000000426e+01,3.577550646809665169e-01,2.416867099013339792e-01,8.754974100531103254e-01
5.540000000000000568e+01,3.606502486217364467e-01,2.441475853192525969e-01,8.783316343915170687e-01
5.550000000000000000e+01,3.628148977433199307e-01,2.487207551496387614e-01,8.798838058870745993e-01
5.560000000000000142e+01,3.634830013109722202e-01,2.484811105554507182e-01,8.800069860565956636e-01
5.570000000000000284e+01,3.628107599534043937e-01,2.474074427473225424e-01,8.815570023001845223e-01
5.580000000000000426e+01,3.617825464658477319e-01,2.458858813422564737e-01,8.803113397690369712e-01
5.590000000000000568e+01,3.597216181522013834e-01,2.449747724532281568e-01,8.760949210937930554e-01
5.600000000000000000e+01,3.578577113410186250e-01,2.420980244097233891e-01,8.734006546878453348e-01
5.610000000000000142e+01,3.570940273349725302e-01,2.393445398192474705e-01,8.720743435600804006e-01
5.620000000000000284e+01,3.568408204991461719e-01,2.382718048742486772e-01,8.739645805742061180e-01
5.630000000000000426e+01,3.559199522864209264e-01,2.388893344594640311e-01,8.781960324034946419e-01
5.640000000000000568e+01,3.589464749519637454e-01,2.393333161040094581e-01,8.821944684537307291e-01
5.650000000000000000e+01,3.606673132947577076e-01,2.369016401239796288e-01,8.840674655266587134e-01
5.660000000000000142e+01,3.603161948116280766e-01,2.412977037751558862e-01,8.847485292721286587e-01
5.670000000000000284e+01,3.605315737473255844e-01,2.430603739934495133e-01,8.837115696215372962e-01
5.680000000000000426e+01,3.612851357917441497e-01,2.435132562748610896e-01,8.801023836930267352e-01
5.690000000000000568e+01,3.596704689881641825e-01,2.451307369557255145e-01,8.772936248249576519e-01
5.700000000000000000e+01,3.599909739281665355e-01,2.433310022475524970e-01,8.759552321424872723e-01
5.710000000000000142e+01,3.602064776307472571e-01,2.436642522243618880e-01,8.733358336076523232e-01
5.720000000000000284e+01,3.606788007176478517e-01,2.410548818891160017e-01,8.737074021529233070e-01
5.730000000000000426e+01,3.620436618056163125e-01,2.407232297365019535e-01,8.772566221694245714e-01
5.740000000000000568e+01,3.618052554773782958e-01,2.416442606596524711e-01,8.760648776447647057e-01
5.750000000000000000e+01,3.602251045558145237e-01,2.427357787476767670e-01,8.744870114076528367e-01
5.760000000000000142e+01,3.606208388379942842e-01,2.422226845138328311e-01,8.745893996864566589e-01
5.770000000000000284e+01,3.606847938976852075e-01,2.416990495785213966e-01,8.755086949162583787e-01
5.780000000000000426e+01,3.628809419090563981e-01,2.459085063475012489e-01,8.776042963951857789e-01
