lag_ps,Li_MSD_A2
4.190000000000000568e+01,3.024792624382904638e+00
4.200000000000000000e+01,3.027091201049869174e+00
4.210000000000000142e+01,3.032298956283242308e+00
4.220000000000000284e+01,3.032366327824814078e+00
4.230000000000000426e+01,3.033867870866576943e+00
4.240000000000000568e+01,3.035938460963400587e+00
4.250000000000000000e+01,3.039562851450991587e+00
4.260000000000000142e+01,3.041037760338794360e+00
4.270000000000000284e+01,3.047222330451863304e+00
4.280000000000000426e+01,3.053353572951576833e+00
4.290000000000000568e+01,3.052830284146169415e+00
4.300000000000000000e+01,3.049574144399596953e+00
4.310000000000000142e+01,3.052230915955456148e+00
4.320000000000000284e+01,3.055265822618177918e+00
4.330000000000000426e+01,3.059891242094438635e+00
4.340000000000000568e+01,3.058643552291976597e+00
4.350000000000000000e+01,3.058547381509566954e+00
4.360000000000000142e+01,3.056150715154157371e+00
4.370000000000000284e+01,3.064942135249861810e+00
4.380000000000000426e+01,3.073838695421726719e+00
4.390000000000000568e+01,3.078868649390386292e+00
4.400000000000000000e+01,3.080307542011371247e+00
4.410000000000000142e+01,3.080729953842830326e+00
4.420000000000000284e+01,3.088347101091339031e+00
4.430000000000000426e+01,3.088696080117273812e+00
4.440000000000000568e+01,3.091968262238795617e+00
4.450000000000000000e+01,3.088437583715403001e+00
4.460000000000000142e+01,3.090201955952744495e+00
4.470000000000000284e+01,3.093024823872349671e+00
4.480000000000000426e+01,3.094715118861787850e+00
4.490000000000000568e+01,3.094338452232771264e+00
4.500000000000000000e+01,3.093603336332413356e+00
4.510000000000000142e+01,3.095258622652366842e+00
4.520000000000000284e+01,3.088836002607815434e+00
4.530000000000000426e+01,3.090210685377848154e+00
4.540000000000000568e+01,3.091934615340848680e+00
4.550000000000000000e+01,3.091728611534068083e+00
4.560000000000000142e+01,3.095174566625326307e+00
4.570000000000000284e+01,3.100379056390011989e+00
4.580000000000000426e+01,3.100333948420679331e+00
4.590000000000000568e+01,3.105127580761701367e+00
4.600000000000000000e+01,3.102280060044389831e+00
4.610000000000000142e+01,3.107423423226947978e+00
4.620000000000000284e+01,3.114760117615216650e+00
4.630000000000000426e+01,3.113614590119412995e+00
4.640000000000000568e+01,3.120567918187181267e+00
4.650000000000000000e+01,3.131284747805196833e+00
4.660000000000000142e+01,3.133562182923489203e+00
4.670000000000000284e+01,3.134354712554714872e+00
4.680000000000000426e+01,3.140980857272476445e+00
4.690000000000000568e+01,3.146455640746281812e+00
4.700000000000000000e+01,3.154569596910235418e+00
4.710000000000000142e+01,3.155221961086253302e+00
4.720000000000000284e+01,3.155748765416010571e+00
4.730000000000000426e+01,3.159231614191867710e+00
4.740000000000000568e+01,3.162437632634374829e+00
4.750000000000000000e+01,3.172019873402358137e+00
4.760000000000000142e+01,3.174766646640049039e+00
4.770000000000000284e+01,3.177543362405024219e+00
4.780000000000000426e+01,3.177257392703711325e+00
4.790000000000000568e+01,3.176589545832339656e+00
4.800000000000000000e+01,3.175835634452465417e+00
4.810000000000000142e+01,3.180630797004610599e+00
4.820000000000000284e+01,3.179831510655132920e+00
4.830000000000000426e+01,3.182215046167121919e+00
4.840000000000000568e+01,3.188458536166839163e+00
4.850000000000000000e+01,3.192827052922603048e+00
4.860000000000000142e+01,3.201299406453823604e+00
4.870000000000000284e+01,3.209213324744665474e+00
4.880000000000000426e+01,3.212215195193485862e+00
4.890000000000000568e+01,3.216517120686976039e+00
4.900000000000000000e+01,3.224483940410606930e+00
4.910000000000000142e+01,3.225389828963634908e+00
4.920000000000000284e+01,3.227988898166676890e+00
4.930000000000000426e+01,3.226492376649825466e+00
4.940000000000000568e+01,3.228365889662729860e+00
4.950000000000000000e+01,3.231855478977900820e+00
4.960000000000000142e+01,3.235390319099153977e+00
4.970000000000000284e+01,3.237850686962163049e+00
4.980000000000000426e+01,3.239224437365836540e+00
4.990000000000000568e+01,3.243833513673279434e+00
5.000000000000000000e+01,3.242878331631957600e+00
5.010000000000000142e+01,3.241321745718257930e+00
5.020000000000000284e+01,3.246033563504924668e+00
5.030000000000000426e+01,3.244849522539341891e+00
5.040000000000000568e+01,3.243665776841996973e+00
5.050000000000000000e+01,3.245565058552029924e+00
5.060000000000000142e+01,3.254887178946726412e+00
5.070000000000000284e+01,3.261332843657859915e+00
5.080000000000000426e+01,3.263526172806506143e+00
5.090000000000000568e+01,3.271664767610706903e+00
5.100000000000000000e+01,3.267886050615784299e+00
5.110000000000000142e+01,3.274317367062278272e+00
5.120000000000000284e+01,3.275107555327527731e+00
5.130000000000000426e+01,3.272616394027370479e+00
5.140000000000000568e+01,3.274552384095680502e+00
5.150000000000000000e+01,3.270837116781490028e+00
5.160000000000000142e+01,3.268810054369612583e+00
5.170000000000000284e+01,3.271231845925085313e+00
5.180000000000000426e+01,3.277374701136944068e+00
5.190000000000000568e+01,3.286117359337108468e+00
5.200000000000000000e+01,3.289806582051629125e+00
5.210000000000000142e+01,3.300020097248564710e+00
5.220000000000000284e+01,3.302265376014249298e+00
5.230000000000000426e+01,3.300469632276422871e+00
5.240000000000000568e+01,3.300647994123939721e+00
5.250000000000000000e+01,3.305311103385086380e+00
5.260000000000000142e+01,3.310019902752212140e+00
5.270000000000000284e+01,3.313779824627398174e+00
5.280000000000000426e+01,3.312320811446392010e+00
5.290000000000000568e+01,3.311787916906347995e+00
5.300000000000000000e+01,3.304987455790013406e+00
5.310000000000000142e+01,3.306805901167772621e+00
5.320000000000000284e+01,3.303329965567337378e+00
5.330000000000000426e+01,3.306576179409242755e+00
5.340000000000000568e+01,3.306614985556814545e+00
5.350000000000000000e+01,3.303797566340543668e+00
5.360000000000000142e+01,3.313375484769484736e+00
5.370000000000000284e+01,3.321719795903309791e+00
5.380000000000000426e+01,3.323775235576765574e+00
5.390000000000000568e+01,3.327055395022527229e+00
5.400000000000000000e+01,3.322900994313479739e+00
5.410000000000000142e+01,3.321164164017628817e+00
5.420000000000000284e+01,3.316934328955921440e+00
5.430000000000000426e+01,3.313344250559429938e+00
5.440000000000000568e+01,3.311260553404489215e+00
5.450000000000000000e+01,3.314797536447618764e+00
5.460000000000000142e+01,3.314313019413198447e+00
5.470000000000000284e+01,3.321992368277652652e+00
