lag_ps,Li_A2,P_A2,O_A2,N_A2
1.220000000000000107e+01,1.016279977131239463e+02,3.717819214045333442e+00,8.472019897424326373e+00,5.934250470927752374e+00
1.230000000000000071e+01,1.024184317035224865e+02,3.739784873700080059e+00,8.499957457415149520e+00,5.955302214429559093e+00
1.240000000000000036e+01,1.032063308608492349e+02,3.760721006532872668e+00,8.526465653745153972e+00,5.972090473068516481e+00
1.250000000000000000e+01,1.039923045508343193e+02,3.779613880696991668e+00,8.552277673046308593e+00,5.982904115691100699e+00
1.260000000000000142e+01,1.047720793195207563e+02,3.798989862347077473e+00,8.579153190213736124e+00,5.997753263696785631e+00
1.270000000000000107e+01,1.055578912131873466e+02,3.818764831749158706e+00,8.605013366024177657e+00,6.016365652161643318e+00
1.280000000000000071e+01,1.063395200577525230e+02,3.839183587952213372e+00,8.630292586873869354e+00,6.034940155281045548e+00
1.290000000000000036e+01,1.071210643115408629e+02,3.857819036079721098e+00,8.654305849505934845e+00,6.052510916592734880e+00
1.300000000000000000e+01,1.079084598293840713e+02,3.877199557232367866e+00,8.681308737655330177e+00,6.063776362298333389e+00
1.310000000000000142e+01,1.086930787730520933e+02,3.896247365001668239e+00,8.704375577705068423e+00,6.078447927335521861e+00
1.320000000000000107e+01,1.094760567765867023e+02,3.914854150104704722e+00,8.725614984094312021e+00,6.101262404201825085e+00
1.330000000000000071e+01,1.102580160448926421e+02,3.933239843401385105e+00,8.747572682428321755e+00,6.122514793902912977e+00
1.340000000000000036e+01,1.110418514492378250e+02,3.953205888809775193e+00,8.770430864787737590e+00,6.140017531536813955e+00
1.350000000000000000e+01,1.118277741714486098e+02,3.974689943974853534e+00,8.794170097635396033e+00,6.164282299907190676e+00
1.360000000000000142e+01,1.126160249758424499e+02,3.995815329776856828e+00,8.816757724262053841e+00,6.190613259779099486e+00
1.370000000000000107e+01,1.134069574293336728e+02,4.015905389974743223e+00,8.839259243709499003e+00,6.215985202454303860e+00
1.380000000000000071e+01,1.141933341770410806e+02,4.035758151986935438e+00,8.861721097405583336e+00,6.234101192019030790e+00
1.390000000000000036e+01,1.149710768852556555e+02,4.057395199265334540e+00,8.884711180218884508e+00,6.257794509474028821e+00
1.400000000000000000e+01,1.157523147037629343e+02,4.077214550052873143e+00,8.906574298134140477e+00,6.287517847037883634e+00
1.410000000000000142e+01,1.165335402660414417e+02,4.096487161502560426e+00,8.929360156107859936e+00,6.309214450986990741e+00
1.420000000000000107e+01,1.173163663109499311e+02,4.117097664419657299e+00,8.952426345072451497e+00,6.336728754269499220e+00
1.430000000000000071e+01,1.180934140238360470e+02,4.135525987377960178e+00,8.973506613420729749e+00,6.362455409196958733e+00
1.440000000000000036e+01,1.188778550305457742e+02,4.152327695038106725e+00,8.993669863638041662e+00,6.381613229580005431e+00
1.450000000000000000e+01,1.196650370263787408e+02,4.170173952471580847e+00,9.013014951919547713e+00,6.396356474425391347e+00
1.460000000000000142e+01,1.204522218666759983e+02,4.189075613981222190e+00,9.034827964268821177e+00,6.409481690494708950e+00
1.470000000000000107e+01,1.212369466404667833e+02,4.207316297772839775e+00,9.056664605657303468e+00,6.426509944826046983e+00
1.480000000000000071e+01,1.220263044048369636e+02,4.227461086829563008e+00,9.080776711941673796e+00,6.449573154669981712e+00
1.490000000000000036e+01,1.228120676436203667e+02,4.248661790566979235e+00,9.103962612928633291e+00,6.480970996239414639e+00
1.500000000000000000e+01,1.235952655350069449e+02,4.269787622905069746e+00,9.125126785465210943e+00,6.517081802875162921e+00
1.510000000000000142e+01,1.243787805680042311e+02,4.290975699761040651e+00,9.146566892213154887e+00,6.552698665907108477e+00
1.520000000000000107e+01,1.251615023284561374e+02,4.309732959271253883e+00,9.165900193954156450e+00,6.577107491198074918e+00
1.530000000000000071e+01,1.259519938494588871e+02,4.327177650169232948e+00,9.185667146501902636e+00,6.590078222302879318e+00
1.540000000000000036e+01,1.267484705129955387e+02,4.347556851203579598e+00,9.209807875393625665e+00,6.609231841877800662e+00
1.550000000000000000e+01,1.275518709007910729e+02,4.368101139220359919e+00,9.233795427377179621e+00,6.629900786623537989e+00
1.560000000000000142e+01,1.283495708369131876e+02,4.386142078804387445e+00,9.255408587503600515e+00,6.646496850650091659e+00
1.570000000000000107e+01,1.291413341015434639e+02,4.404380177073115910e+00,9.275416891754959536e+00,6.664111613002249079e+00
1.580000000000000071e+01,1.299360223265925356e+02,4.422263600949890794e+00,9.296996150928494629e+00,6.681971732018107346e+00
1.590000000000000036e+01,1.307270515025789166e+02,4.439345748572257833e+00,9.315585355750878094e+00,6.693421252471758010e+00
1.600000000000000000e+01,1.315246968279204225e+02,4.454239392895860128e+00,9.331625350498512717e+00,6.699666420697114155e+00
1.610000000000000142e+01,1.323165281967708324e+02,4.470621549776458536e+00,9.348672368227928686e+00,6.713474904906495233e+00
1.619999999999999929e+01,1.331058876269933080e+02,4.488242418773961795e+00,9.367346730519557241e+00,6.723797149841304055e+00
1.630000000000000071e+01,1.338942162794354545e+02,4.505496543875035620e+00,9.385323775790128664e+00,6.740682069522048181e+00
1.640000000000000213e+01,1.346878512129249543e+02,4.523953316557577153e+00,9.402188612747833574e+00,6.759548826996280901e+00
1.650000000000000000e+01,1.354780219530462091e+02,4.541175567069955399e+00,9.418525318596579154e+00,6.777764805213524646e+00
1.660000000000000142e+01,1.362674834879201740e+02,4.556998583172397588e+00,9.432206839519944097e+00,6.802058009709283759e+00
1.669999999999999929e+01,1.370485294646609304e+02,4.573692728702217991e+00,9.445754553334943182e+00,6.827421640268419800e+00
1.680000000000000071e+01,1.378271474305189770e+02,4.588539972274225498e+00,9.459815223059731437e+00,6.846342400075370094e+00
1.690000000000000213e+01,1.386025827779523070e+02,4.603215561107272258e+00,9.473815311168877429e+00,6.867777172978571265e+00
1.700000000000000000e+01,1.393791433850600470e+02,4.616576939235054411e+00,9.488284457079933176e+00,6.888164628131683287e+00
1.710000000000000142e+01,1.401564154425408333e+02,4.631850148405512790e+00,9.503412941308525319e+00,6.907269118875207781e+00
1.719999999999999929e+01,1.409322828908464089e+02,4.647532420568984968e+00,9.521047409017681318e+00,6.922642428379705670e+00
1.730000000000000071e+01,1.417065274824788617e+02,4.665662802595087477e+00,9.538063195638439851e+00,6.941718586502720889e+00
1.740000000000000213e+01,1.424934449862508359e+02,4.683793765755356553e+00,9.554166402814113113e+00,6.964689576166932738e+00
1.750000000000000000e+01,1.432745213109805604e+02,4.701468634409338598e+00,9.572366404048338495e+00,6.973330719273234557e+00
1.760000000000000142e+01,1.440542353492563450e+02,4.719240577311818896e+00,9.590728991687763383e+00,6.977576279900127076e+00
1.769999999999999929e+01,1.448314364826859446e+02,4.737804864951515427e+00,9.611084027547121877e+00,6.991813784185450409e+00
1.780000000000000071e+01,1.456136746916173763e+02,4.758638491496954614e+00,9.634933685955552107e+00,7.015292755598847130e+00
1.790000000000000213e+01,1.463951310238978181e+02,4.779590730917885111e+00,9.655123019691725261e+00,7.043036043711507155e+00
1.800000000000000000e+01,1.471717257074958809e+02,4.800159857288142540e+00,9.676494957982360035e+00,7.069756005893217399e+00
1.810000000000000142e+01,1.479414042773902622e+02,4.819556635721456317e+00,9.699112276311096181e+00,7.088410561583756042e+00
1.819999999999999929e+01,1.487198392392090227e+02,4.839191497769665951e+00,9.722709672576655748e+00,7.105738630457255844e+00
1.830000000000000071e+01,1.494958285715370039e+02,4.859353000551995372e+00,9.745410487058103755e+00,7.125184399615348774e+00
1.840000000000000213e+01,1.502773151127537403e+02,4.878685615663539643e+00,9.767269303065454267e+00,7.146004602548607920e+00
1.850000000000000000e+01,1.510575572876286685e+02,4.898073568223403562e+00,9.790655149728825890e+00,7.168584305990564509e+00
1.860000000000000142e+01,1.518378783498891096e+02,4.916402986784755846e+00,9.813041895743669585e+00,7.193395785008703136e+00
1.869999999999999929e+01,1.526236391635790142e+02,4.935477162917324634e+00,9.833360729582041770e+00,7.221048694484270669e+00
1.880000000000000071e+01,1.533978642065946758e+02,4.952569438682452585e+00,9.850611514473181174e+00,7.233410187950407355e+00
1.890000000000000213e+01,1.541746607584449862e+02,4.971230556471699202e+00,9.869751724727933606e+00,7.249006300730379770e+00
1.900000000000000000e+01,1.549514326329841936e+02,4.989141216363378817e+00,9.887209800385608816e+00,7.269911864766847920e+00
1.910000000000000142e+01,1.557218943990368132e+02,5.008818011850074470e+00,9.907311382808806854e+00,7.288327393987426461e+00
1.920000000000000284e+01,1.564942355761029660e+02,5.027669040144487234e+00,9.925736181104731770e+00,7.316371183305882653e+00
1.930000000000000071e+01,1.572607051224928227e+02,5.046574976288987990e+00,9.943449854464642357e+00,7.337480139126371093e+00
1.940000000000000213e+01,1.580301448148516101e+02,5.064792991945103573e+00,9.961967757351374075e+00,7.358721148924204591e+00
1.950000000000000000e+01,1.588005154112681225e+02,5.083680712782153499e+00,9.981428821080385205e+00,7.388300330156337026e+00
1.960000000000000142e+01,1.595605905054295306e+02,5.102010654678731605e+00,9.998305613848993190e+00,7.421344310669734767e+00
1.970000000000000284e+01,1.603205388204829376e+02,5.121303874108701137e+00,1.001435604352642983e+01,7.447837626699269187e+00
1.980000000000000071e+01,1.610897277014446729e+02,5.139605076457640642e+00,1.002960884186708412e+01,7.474074582875228856e+00
1.990000000000000213e+01,1.618594696183590145e+02,5.158442903423406278e+00,1.004703502327481957e+01,7.499798285450918200e+00
2.000000000000000000e+01,1.626299020125670154e+02,5.175943666482621275e+00,1.006398054518945173e+01,7.520063499144380437e+00
2.010000000000000142e+01,1.633945107183467371e+02,5.193273585844103479e+00,1.007997424986608515e+01,7.535727648304526127e+00
2.020000000000000284e+01,1.641627886416681861e+02,5.211052281337877901e+00,1.009579430128236943e+01,7.548831328972089416e+00
2.030000000000000071e+01,1.649397229451358271e+02,5.227182473875252811e+00,1.010960689705698456e+01,7.551863926101059832e+00
2.040000000000000213e+01,1.657090302176736714e+02,5.242960478211996289e+00,1.012176673418157513e+01,7.560136645590970872e+00
2.050000000000000000e+01,1.664758188975482938e+02,5.260539433443478963e+00,1.013538008380518285e+01,7.573585866258559562e+00
2.060000000000000142e+01,1.672431571704734381e+02,5.279140477091604389e+00,1.015179568654088271e+01,7.588745005895018991e+00
2.070000000000000284e+01,1.680105539886305621e+02,5.298552597823548815e+00,1.016887175108296582e+01,7.617601803749598943e+00
2.080000000000000071e+01,1.687782424609551128e+02,5.319745540230313985e+00,1.018704390998060028e+01,7.638978551974289211e+00
2.090000000000000213e+01,1.695342851681552361e+02,5.339590164381839088e+00,1.020533423791539640e+01,7.652079026656218197e+00
2.100000000000000000e+01,1.702923277148922239e+02,5.358360663883314778e+00,1.022170061644294847e+01,7.666025806245347241e+00
2.110000000000000142e+01,1.710450863648313771e+02,5.378573272015353623e+00,1.023952966095149186e+01,7.687050374590075563e+00
2.120000000000000284e+01,1.717981393485202943e+02,5.399357976325846131e+00,1.025879748802343805e+01,7.713477719781308473e+00
2.130000000000000071e+01,1.725495523965379903e+02,5.418779314435457906e+00,1.028031730244703645e+01,7.730476579701440087e+00
2.140000000000000213e+01,1.733004667574406596e+02,5.439109031309789621e+00,1.030327054209135440e+01,7.748256801445572606e+00
2.150000000000000000e+01,1.740523074934654346e+02,5.460553495704226989e+00,1.032928375376852159e+01,7.770090661503455287e+00
2.160000000000000142e+01,1.747991241223608370e+02,5.481729199519951301e+00,1.035633134026425317e+01,7.793933768648870775e+00
2.170000000000000284e+01,1.755447381309928971e+02,5.502322542746702183e+00,1.038181341257943835e+01,7.815751087910494554e+00
2.180000000000000071e+01,1.762866960660097959e+02,5.522339070792229521e+00,1.040537676321165250e+01,7.831175989758088818e+00
2.190000000000000213e+01,1.770294300732964530e+02,5.540468589471932326e+00,1.042889543779153882e+01,7.858844304844666340e+00
2.200000000000000000e+01,1.777764772088640086e+02,5.562470266020145715e+00,1.045352862224616253e+01,7.892691394021055018e+00
2.210000000000000142e+01,1.785288373258514980e+02,5.581779833289789217e+00,1.047588471281902223e+01,7.916155264169846717e+00
2.220000000000000284e+01,1.792784844771146595e+02,5.600216544164958954e+00,1.049762032468341744e+01,7.942967030052713540e+00
2.230000000000000071e+01,1.800251527841352868e+02,5.620034532778944047e+00,1.051899624742257799e+01,7.968880428373637415e+00
2.240000000000000213e+01,1.807662513139287626e+02,5.638713407283619361e+00,1.053803084021064684e+01,7.989434007296529749e+00
2.250000000000000000e+01,1.815122794579410481e+02,5.655234950598305055e+00,1.055750790445944354e+01,8.010642239771273765e+00
2.260000000000000142e+01,1.822555057710976882e+02,5.673154854272887349e+00,1.057524205567991160e+01,8.041195096203630044e+00
2.270000000000000284e+01,1.830011122138996029e+02,5.690082170785597526e+00,1.059189849077334244e+01,8.070053571643738266e+00
2.280000000000000071e+01,1.837584386304105522e+02,5.705940228321985330e+00,1.060734918246200920e+01,8.097409484615909037e+00
2.290000000000000213e+01,1.845097737166377385e+02,5.724895599540763769e+00,1.062760057564585559e+01,8.119363051563659894e+00
2.300000000000000000e+01,1.852691422264838934e+02,5.740418251262388694e+00,1.064591783644459078e+01,8.137024389026761284e+00
2.310000000000000142e+01,1.860318235288178812e+02,5.756324369046386558e+00,1.066321680160776530e+01,8.160543631243196927e+00
