time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,1.394825322400000005e+03,-5.986020419354838751e+00,-1.438303396143333357e+00,2.075897879815758795e+00
1.000000000000000056e-01,1.599381034100000079e+03,-6.023281396693549006e+00,2.593010139466666586e-01,2.075897879815758795e+00
1.500000000000000222e-01,1.474101562099999910e+03,-6.020553583790323238e+00,-6.532144764899999734e-01,2.075897879815758795e+00
2.000000000000000111e-01,1.494467871900000091e+03,-6.032121288064515419e+00,-1.534902709333333393e-01,2.075897879815758795e+00
2.500000000000000000e-01,1.375650775900000099e+03,-6.024996063951612690e+00,8.983586113399999462e-01,2.075897879815758795e+00
3.000000000000000444e-01,1.419449890800000048e+03,-6.039148729435483531e+00,-1.810827982099999789e-01,2.075897879815758795e+00
3.500000000000000333e-01,1.485133809899999960e+03,-6.054764374032258090e+00,-1.496547116796666854e+00,2.075897879815758795e+00
4.000000000000000222e-01,1.296421586299999944e+03,-6.035102864677418744e+00,-5.575787137999999032e-01,2.075897879815758795e+00
4.500000000000000111e-01,1.408798657800000001e+03,-6.046437162096774287e+00,-1.340196507963333339e+00,2.075897879815758795e+00
5.000000000000000000e-01,1.478033207400000038e+03,-6.041253522016129196e+00,-5.638638240729999529e-01,2.075897879815758795e+00
5.500000000000000444e-01,1.684447497299999895e+03,-6.048065454435484156e+00,2.257867857666666644e-01,2.075897879815758795e+00
6.000000000000000888e-01,1.514468056200000092e+03,-6.017288419274193778e+00,1.083784584913333404e+00,2.075897879815758795e+00
6.500000000000000222e-01,1.676878100200000063e+03,-6.036002254758065177e+00,1.083735864033333440e+00,2.075897879815758795e+00
7.000000000000000666e-01,1.487857651799999985e+03,-6.017111498951612347e+00,-9.246402174833333598e-01,2.075897879815758795e+00
7.500000000000000000e-01,1.489051798100000042e+03,-6.027076263064516048e+00,-1.402014492269999968e+00,2.075897879815758795e+00
8.000000000000000444e-01,1.434386335500000087e+03,-6.033297961935484288e+00,5.814991548333333510e-02,2.075897879815758795e+00
8.500000000000000888e-01,1.433348027400000092e+03,-6.043310910080644582e+00,2.368940996027666390e+00,2.075897879815758795e+00
9.000000000000000222e-01,1.396142044100000021e+03,-6.043924255645160670e+00,-1.662002156143333353e+00,2.075897879815758795e+00
9.500000000000000666e-01,1.390501173200000039e+03,-6.043047668145161033e+00,-1.277958818999999968e+00,2.075897879815758795e+00
1.000000000000000000e+00,1.564209047000000055e+03,-6.058748624838709240e+00,-4.140377444573333232e-01,2.075897879815758795e+00
1.050000000000000044e+00,1.458318699400000014e+03,-6.032578381048386618e+00,-4.801678230433333305e-01,2.075897879815758795e+00
1.100000000000000089e+00,1.401092220199999929e+03,-6.007136288629031817e+00,3.965071297333333522e-02,2.075897879815758795e+00
1.150000000000000133e+00,1.532345486700000038e+03,-6.007944073064516388e+00,1.884097940590000020e+00,2.075897879815758795e+00
1.200000000000000178e+00,1.666103065199999946e+03,-6.024136800080644782e+00,1.054099245249999983e+00,2.075897879815758795e+00
1.250000000000000000e+00,1.615375034599999935e+03,-6.027703491612903086e+00,5.364743949666668232e-01,2.075897879815758795e+00
1.300000000000000044e+00,1.399907440899999983e+03,-6.014473575241935599e+00,-9.313727383666664528e-02,2.075897879815758795e+00
1.350000000000000089e+00,1.418695410699999911e+03,-6.026516636209676925e+00,2.381641011433333066e-01,2.075897879815758795e+00
1.400000000000000133e+00,1.415523367300000018e+03,-6.031460276290322220e+00,9.185911419000003519e-02,2.075897879815758795e+00
1.450000000000000178e+00,1.431199553400000013e+03,-6.034087540161290342e+00,-7.347832303200000359e-01,2.075897879815758795e+00
1.500000000000000000e+00,1.435930110900000045e+03,-6.031474458790322402e+00,8.106307816033333502e-01,2.075897879815758795e+00
1.550000000000000044e+00,1.492595886399999927e+03,-6.031920349354838784e+00,-1.807212964366666785e-01,2.075897879815758795e+00
1.600000000000000089e+00,1.564766984800000046e+03,-6.032150728467741807e+00,-6.048839422333333188e-02,2.075897879815758795e+00
1.650000000000000133e+00,1.443075110100000074e+03,-6.008753242177419018e+00,-9.132799584666666526e-01,2.075897879815758795e+00
1.700000000000000178e+00,1.689257525799999939e+03,-6.035003317580645010e+00,-3.410957510033332807e-01,2.075897879815758795e+00
1.750000000000000000e+00,1.595374354199999971e+03,-6.028848789516128903e+00,-1.387431021890000116e+00,2.075897879815758795e+00
1.800000000000000044e+00,1.393885915099999920e+03,-6.020469063790322650e+00,1.856516839963333387e+00,2.075897879815758795e+00
1.850000000000000089e+00,1.394140752600000042e+03,-6.036446557822580772e+00,-2.444433047033332806e-01,2.075897879815758795e+00
1.900000000000000133e+00,1.428841718099999980e+03,-6.045387661209677077e+00,-2.739951306900000105e+00,2.075897879815758795e+00
1.950000000000000178e+00,1.439817430800000011e+03,-6.045338512177418799e+00,-3.283905528433332388e-01,2.075897879815758795e+00
2.000000000000000000e+00,1.370821190800000068e+03,-6.032882162016129257e+00,-1.050962575946666755e+00,2.075897879815758795e+00
2.050000000000000266e+00,1.539478170099999943e+03,-6.046581918709676984e+00,-1.487253002123333223e+00,2.075897879815758795e+00
2.100000000000000089e+00,1.535680001599999969e+03,-6.037718597177419433e+00,-2.077871067099999802e+00,2.075897879815758795e+00
2.149999999999999911e+00,1.447926017300000012e+03,-6.019362445322580690e+00,-1.410754957943333388e+00,2.075897879815758795e+00
2.200000000000000178e+00,1.670634881799999903e+03,-6.041157466693548805e+00,2.350509525193333449e+00,2.075897879815758795e+00
2.250000000000000000e+00,1.538369428100000050e+03,-6.022970674435483396e+00,3.152645521533333217e-01,2.075897879815758795e+00
2.300000000000000266e+00,1.578349167000000079e+03,-6.033482061048387024e+00,-7.650750656233332725e-01,2.075897879815758795e+00
2.350000000000000089e+00,1.381493253200000026e+03,-6.018505950241936020e+00,-1.666279457343333714e-01,2.075897879815758795e+00
2.400000000000000355e+00,1.411801429599999892e+03,-6.030064571774193638e+00,-1.473192156123333207e+00,2.075897879815758795e+00
2.450000000000000178e+00,1.385437454599999910e+03,-6.034647819032257665e+00,-7.751327446800000409e-01,2.075897879815758795e+00
2.500000000000000000e+00,1.377662967299999991e+03,-6.039954275080645196e+00,-1.137018121176666563e+00,2.075897879815758795e+00
2.550000000000000266e+00,1.417164379399999916e+03,-6.049737735241935255e+00,-5.388281049333333295e-01,2.075897879815758795e+00
2.600000000000000089e+00,1.374214624799999910e+03,-6.042126652096774464e+00,-1.847670614333333461e+00,2.075897879815758795e+00
2.650000000000000355e+00,1.402865661600000067e+03,-6.037547346774194246e+00,-2.404097680900000034e-01,2.075897879815758795e+00
2.700000000000000178e+00,1.324308433500000092e+03,-6.012480745241935765e+00,-1.126565310019999933e+00,2.075897879815758795e+00
2.750000000000000000e+00,1.523674415499999895e+03,-6.022707751693548772e+00,-1.242069676169999859e+00,2.075897879815758795e+00
2.800000000000000266e+00,1.645340791000000081e+03,-6.029565132983870868e+00,-1.147428925713333214e+00,2.075897879815758795e+00
2.850000000000000089e+00,1.466180544300000065e+03,-6.005844340967741779e+00,1.772216591989999701e+00,2.075897879815758795e+00
2.900000000000000355e+00,1.553377372400000013e+03,-6.020423826612902651e+00,-1.228102293599999673e-01,2.075897879815758795e+00
2.950000000000000178e+00,1.484945819100000108e+03,-6.020010994193548015e+00,-8.189589076433332338e-01,2.075897879815758795e+00
3.000000000000000000e+00,1.484432567600000084e+03,-6.030836195322581084e+00,5.471508711399999392e-01,2.075897879815758795e+00
3.050000000000000266e+00,1.410069828400000006e+03,-6.031631297338710063e+00,-1.212064815933333373e+00,2.075897879815758795e+00
3.100000000000000089e+00,1.314994760699999915e+03,-6.020522034758064578e+00,-1.728009845706666825e+00,2.075897879815758795e+00
3.150000000000000355e+00,1.506062508400000070e+03,-6.037883522016128879e+00,1.365259245266666477e-01,2.075897879815758795e+00
3.200000000000000178e+00,1.470928749100000005e+03,-6.023670605564515945e+00,3.763138878723333303e-01,2.075897879815758795e+00
3.250000000000000000e+00,1.495760098199999902e+03,-6.013580078709677146e+00,1.608388159956333441e+00,2.075897879815758795e+00
3.300000000000000266e+00,1.539019481600000063e+03,-6.003154022983871130e+00,2.307830466033333305e+00,2.075897879815758795e+00
3.350000000000000089e+00,1.685910983199999919e+03,-6.008275350161290440e+00,1.034491229566666809e-01,2.075897879815758795e+00
3.400000000000000355e+00,1.665242507100000012e+03,-6.004026216048386821e+00,-2.939196588133333177e-01,2.075897879815758795e+00
3.450000000000000178e+00,1.623689756199999920e+03,-6.007421575645161660e+00,3.058301175133333327e+00,2.075897879815758795e+00
3.500000000000000000e+00,1.684718385800000078e+03,-6.026650806935483828e+00,-4.267509229399999993e-01,2.075897879815758795e+00
3.550000000000000266e+00,1.648635061599999972e+03,-6.035768278225806860e+00,-3.676141453566666772e+00,2.075897879815758795e+00
3.600000000000000089e+00,1.391823319300000094e+03,-6.013205453870967609e+00,9.753146672500001557e-01,2.075897879815758795e+00
3.650000000000000355e+00,1.457294006500000023e+03,-6.026066443709677145e+00,8.018465403800000002e-02,2.075897879815758795e+00
3.700000000000000178e+00,1.502386989099999937e+03,-6.032986028467742123e+00,-1.026329011696666571e+00,2.075897879815758795e+00
3.750000000000000000e+00,1.378018857999999909e+03,-6.015702773467742404e+00,-6.979455252666670606e-02,2.075897879815758795e+00
3.800000000000000266e+00,1.652324227300000075e+03,-6.046495143548386686e+00,-5.351922450966666300e-01,2.075897879815758795e+00
3.850000000000000089e+00,1.523218259100000068e+03,-6.027639814112903949e+00,2.178716523333327701e-02,2.075897879815758795e+00
3.900000000000000355e+00,1.544116254900000058e+03,-6.028791449354838683e+00,-3.492359055666666379e+00,2.075897879815758795e+00
3.950000000000000178e+00,1.576805286699999897e+03,-6.036020153629032770e+00,-7.760304074166665123e-01,2.075897879815758795e+00
4.000000000000000000e+00,1.512224042199999985e+03,-6.037635481290323014e+00,-1.349537829560000013e+00,2.075897879815758795e+00
