time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
4.650000000000000355e+00,3.992698270099999718e+02,-6.252232865483871471e+00,-4.424655898100000040e-01,2.496039890631288394e+00
4.700000000000000178e+00,4.450898083600000064e+02,-6.254442960806451346e+00,2.032404736069999718e+00,2.530703868157409442e+00
4.750000000000000000e+00,4.076448818599999981e+02,-6.249277529919354812e+00,6.310106600333324767e-02,2.532398471034468024e+00
4.800000000000000711e+00,3.952050454000000173e+02,-6.247941233870967892e+00,1.595205414890000339e+00,2.510115334559006595e+00
4.850000000000000533e+00,3.996920586100000037e+02,-6.248128267580645101e+00,-1.107346137256666641e+00,2.475977363863072434e+00
4.900000000000000355e+00,4.436594541000000049e+02,-6.252959277016128858e+00,-3.436664689699999720e-01,2.456274636438092074e+00
4.950000000000000178e+00,4.121052127199999973e+02,-6.248391646209677575e+00,-6.168321814000000680e-01,2.462639195489134902e+00
5.000000000000000000e+00,4.145573386099999880e+02,-6.247404928951612924e+00,9.699834558000001161e-01,2.475453130010991654e+00
5.050000000000000711e+00,4.594972720700000082e+02,-6.251521051774194149e+00,4.545882264700000230e-01,2.475759056869480279e+00
5.100000000000000533e+00,4.729981914800000027e+02,-6.251567274435483768e+00,-1.102359098466666687e+00,2.463663498281869035e+00
5.150000000000000355e+00,4.425307799400000022e+02,-6.246945609758064677e+00,2.585999661933333083e-01,2.469125710520261752e+00
5.200000000000000178e+00,4.658848103600000172e+02,-6.249825398145161692e+00,8.202728906333333070e-01,2.471245962704642807e+00
5.250000000000000000e+00,4.530299107600000070e+02,-6.250380633145161902e+00,-5.906844931600000459e-01,2.461309088277952917e+00
5.300000000000000711e+00,4.408454978500000152e+02,-6.252004635645161734e+00,-5.956105372673333731e-01,2.444137997101520021e+00
5.350000000000000533e+00,3.883977344300000141e+02,-6.247939288225806465e+00,-9.829863113166666944e-01,2.444146545023451633e+00
5.400000000000000355e+00,4.641087970400000131e+02,-6.260051509032257933e+00,-4.731292382966665877e-01,2.461138193336902980e+00
5.450000000000000178e+00,3.994700685999999905e+02,-6.253295947338709304e+00,-2.069970495933333432e-01,2.494446921323739019e+00
5.500000000000000000e+00,3.963882985600000097e+02,-6.251231682983870996e+00,1.765523064533333297e+00,2.525732091193548801e+00
