time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,5.736667073099999925e+02,-6.232898949758064688e+00,1.204172984366666865e+00,2.472339822476865123e+00
1.000000000000000056e-01,5.633724592500000199e+02,-6.227442999274193092e+00,4.144482826266666642e-01,2.452123878687490599e+00
1.500000000000000222e-01,5.509128533599999855e+02,-6.218565981532258036e+00,1.285476721443333359e+00,2.422548965115806752e+00
2.000000000000000111e-01,5.788573718400000416e+02,-6.217740064516129372e+00,-4.374450877533333504e-01,2.394758751767487759e+00
2.500000000000000000e-01,6.039947177899999815e+02,-6.219559607177418847e+00,-1.476602533271000217e+00,2.382484764561919821e+00
3.000000000000000444e-01,5.985940980399999489e+02,-6.218150680483870651e+00,-9.896915940499999564e-01,2.387150749675982730e+00
3.500000000000000333e-01,5.648890835700000252e+02,-6.212858429435483387e+00,2.243102016066666593e+00,2.398254497757774217e+00
4.000000000000000222e-01,6.517357463199999756e+02,-6.222107151209677944e+00,-5.357716890966667256e-01,2.393525816773136583e+00
4.500000000000000111e-01,6.999463763999999628e+02,-6.227943053387096306e+00,-5.770672744889999706e-01,2.396239227342550127e+00
5.000000000000000000e-01,5.946512215699999615e+02,-6.219797287177419420e+00,2.016958559000000054e-02,2.406945827260859261e+00
5.500000000000000444e-01,5.652080849400000488e+02,-6.223205261370967634e+00,-3.511255370633333261e-01,2.419335134834902146e+00
6.000000000000000888e-01,5.570641738399999667e+02,-6.227235217903225539e+00,1.271433026693333357e+00,2.431129793217218005e+00
6.500000000000000222e-01,6.029529990600000247e+02,-6.234159244677418776e+00,4.404087038300000256e-01,2.433987489324864306e+00
7.000000000000000666e-01,5.231020979600000373e+02,-6.223746870241935625e+00,-1.325137464699999990e-01,2.431485348586289952e+00
7.500000000000000000e-01,5.522799247100000457e+02,-6.225306105806451384e+00,3.041758614529999627e-01,2.424662009403331986e+00
8.000000000000000444e-01,5.580936044999999694e+02,-6.221245586209676937e+00,2.143100860666666829e-01,2.413672491030151690e+00
8.500000000000000888e-01,5.783697094000000334e+02,-6.218854900887096804e+00,2.378934290966666920e-01,2.409574305196291899e+00
9.000000000000000222e-01,5.716035582800000157e+02,-6.213837577096773757e+00,5.437159175199999250e-01,2.406847054686764409e+00
9.500000000000000666e-01,5.998121783100000357e+02,-6.214542518225806944e+00,-1.148797889100000164e-01,2.393911173994219155e+00
1.000000000000000000e+00,6.690787466900000027e+02,-6.222361496935484126e+00,8.400981462560001001e-01,2.385610158217148058e+00
1.050000000000000044e+00,5.421641050199999654e+02,-6.207131005080644748e+00,-2.658739598579999974e-01,2.380885695664778812e+00
1.100000000000000089e+00,5.937467078199999833e+02,-6.214432839032258293e+00,5.719967131290000228e-01,2.381904010391437954e+00
1.150000000000000133e+00,5.971411419500000193e+02,-6.215273322983871473e+00,-5.112468912433333346e-01,2.383393981701690922e+00
1.200000000000000178e+00,6.208675676999999951e+02,-6.220140320000000500e+00,1.343425463096666661e+00,2.392282744161509989e+00
1.250000000000000000e+00,6.199993551100000104e+02,-6.225164762096773607e+00,-8.866690108679998739e-01,2.393761091745239433e+00
1.300000000000000044e+00,5.273013203499999690e+02,-6.220367769435483751e+00,5.515670273199999585e-01,2.400785958421916000e+00
1.350000000000000089e+00,5.297573466999999710e+02,-6.223967272016128760e+00,1.204581603333365614e-03,2.408031933480303977e+00
1.400000000000000133e+00,5.362992440299999544e+02,-6.225881999919354648e+00,-5.813285475800000768e-01,2.417351625374265733e+00
1.450000000000000178e+00,5.319600201499999912e+02,-6.224303247016129248e+00,8.796871506466666935e-01,2.425967055163360975e+00
1.500000000000000000e+00,5.278967620600000146e+02,-6.219981774193548141e+00,1.030826914759999990e+00,2.424480823888577330e+00
1.550000000000000044e+00,5.854805652500000406e+02,-6.218825966693548146e+00,-3.520389726433333366e-01,2.415503081576475086e+00
1.600000000000000089e+00,6.737288032000000157e+02,-6.222271214112903515e+00,-2.243484299199999532e-01,2.402783903494886353e+00
1.650000000000000133e+00,5.701472965200000544e+02,-6.206869627822580782e+00,-3.428255036399999178e-01,2.392749274408176419e+00
1.700000000000000178e+00,5.683938602700000047e+02,-6.206479675967741194e+00,-2.663840969240000023e-01,2.386864233500637145e+00
1.750000000000000000e+00,5.970710438700000395e+02,-6.211180833467742524e+00,-1.485393062433333355e+00,2.391638389055485980e+00
