time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,6.734508866899999475e+02,-6.227584484596774494e+00,1.420740753869999873e+00,2.471845653836956203e+00
1.000000000000000056e-01,6.248348930800000289e+02,-6.225729212096774212e+00,1.404296029066666618e+00,2.471845653836956203e+00
1.500000000000000222e-01,5.654335120800000141e+02,-6.225511727903226600e+00,1.631023696666666911e-02,2.471845653836956203e+00
2.000000000000000111e-01,5.782326819400000204e+02,-6.233270327822579837e+00,1.677182287933333127e+00,2.471845653836956203e+00
2.500000000000000000e-01,5.307683525400000235e+02,-6.228298802500000342e+00,7.547739851666666056e-01,2.471845653836956203e+00
3.000000000000000444e-01,5.494342516899999964e+02,-6.229205234919355405e+00,-1.567572357133333538e+00,2.471845653836956203e+00
3.500000000000000333e-01,5.946430497000000059e+02,-6.232923760080645081e+00,6.306910787009999408e-01,2.471845653836956203e+00
4.000000000000000222e-01,5.280226843399999552e+02,-6.222795057661290485e+00,1.116279829967333326e+00,2.471845653836956203e+00
4.500000000000000111e-01,5.966936527999999953e+02,-6.227777273225806098e+00,7.232824499999734869e-04,2.471845653836956203e+00
5.000000000000000000e-01,6.352329424800000197e+02,-6.227889889919355326e+00,6.872998525066665865e-01,2.471845653836956203e+00
5.500000000000000444e-01,6.067444607800000540e+02,-6.222225136612903107e+00,1.073199852500000162e+00,2.471845653836956203e+00
6.000000000000000888e-01,6.368873991799999885e+02,-6.226073465887096425e+00,1.131087013976666666e+00,2.471845653836956203e+00
6.500000000000000222e-01,6.156898995699999659e+02,-6.226065308790322383e+00,-9.396024547666666227e-02,2.471845653836956203e+00
7.000000000000000666e-01,5.884100066800000377e+02,-6.230035123870967695e+00,7.809657011333333010e-01,2.471845653836956203e+00
7.500000000000000000e-01,5.826104982099999461e+02,-6.236576287903226046e+00,2.635646302233333182e-01,2.471845653836956203e+00
8.000000000000000444e-01,5.705739526500000238e+02,-6.238271735322580724e+00,8.957849098966667034e-01,2.471845653836956203e+00
8.500000000000000888e-01,5.192829137200000105e+02,-6.231065596048386723e+00,7.210563885066667567e-01,2.471845653836956203e+00
9.000000000000000222e-01,5.268905371900000318e+02,-6.228355463387096336e+00,1.683999498166666831e+00,2.471845653836956203e+00
9.500000000000000666e-01,5.648805452399999467e+02,-6.228199588629031780e+00,1.602662266793333457e+00,2.471845653836956203e+00
1.000000000000000000e+00,5.679411575499999572e+02,-6.225354971612903299e+00,8.281884673333331781e-01,2.471845653836956203e+00
1.050000000000000044e+00,5.737385724499999924e+02,-6.224839506209677964e+00,8.616513592033333557e-01,2.471845653836956203e+00
1.100000000000000089e+00,6.313224475199999688e+02,-6.230386419677419241e+00,1.236529408760000059e+00,2.471845653836956203e+00
1.150000000000000133e+00,6.181972503700000061e+02,-6.226414178064516136e+00,1.207269807656666583e+00,2.471845653836956203e+00
1.200000000000000178e+00,6.057151096000000052e+02,-6.223660865887096882e+00,1.037119098936666761e+00,2.471845653836956203e+00
1.250000000000000000e+00,6.023060296700000436e+02,-6.222656613870968023e+00,1.553831258033333274e-01,2.471845653836956203e+00
1.300000000000000044e+00,5.971503897000000052e+02,-6.221874110080645615e+00,1.201091749243333284e+00,2.471845653836956203e+00
1.350000000000000089e+00,6.064719047099999898e+02,-6.223094567983871173e+00,2.448863208466666441e-01,2.471845653836956203e+00
1.400000000000000133e+00,6.763225857700000461e+02,-6.233302962096774813e+00,1.080624145083333376e+00,2.471845653836956203e+00
1.450000000000000178e+00,5.798378932199999554e+02,-6.224782230161290286e+00,7.257280413333333513e-01,2.471845653836956203e+00
1.500000000000000000e+00,5.694366667299999563e+02,-6.228342024435483459e+00,-1.740408097170000057e-01,2.471845653836956203e+00
1.550000000000000044e+00,5.424433277099999486e+02,-6.229441313145161807e+00,3.155362332000000714e-01,2.471845653836956203e+00
1.600000000000000089e+00,5.434609962900000255e+02,-6.232205538306452297e+00,3.957999451589999662e-01,2.471845653836956203e+00
1.650000000000000133e+00,5.550415211099999624e+02,-6.234022568306451184e+00,2.470484281229999857e-01,2.471845653836956203e+00
1.700000000000000178e+00,5.998441399299999830e+02,-6.238299024516129165e+00,-7.145546390666666914e-02,2.471845653836956203e+00
1.750000000000000000e+00,5.882389740200000006e+02,-6.231753532499999970e+00,1.456114290060000149e+00,2.471845653836956203e+00
1.800000000000000044e+00,6.383261623500000042e+02,-6.231554477661290115e+00,1.402374391563333100e+00,2.471845653836956203e+00
1.850000000000000089e+00,5.901869221800000105e+02,-6.220923524677419714e+00,6.616846153333333369e-01,2.471845653836956203e+00
1.900000000000000133e+00,6.776022638499999857e+02,-6.229391358387096567e+00,3.516497306999999961e-01,2.471845653836956203e+00
1.950000000000000178e+00,6.456493198699999994e+02,-6.225289807499999384e+00,7.982965922666666048e-01,2.471845653836956203e+00
2.000000000000000000e+00,6.436375724399999854e+02,-6.228066850483870986e+00,8.014650719733333872e-01,2.471845653836956203e+00
2.050000000000000266e+00,6.228548361599999907e+02,-6.232519108225806015e+00,3.465325658323334390e-01,2.471845653836956203e+00
2.100000000000000089e+00,5.823954393000000209e+02,-6.233813908548387239e+00,1.074086999229999950e+00,2.471845653836956203e+00
2.149999999999999911e+00,5.773843582900000229e+02,-6.235513175806452146e+00,8.681110923833333937e-01,2.471845653836956203e+00
2.200000000000000178e+00,5.702249623300000394e+02,-6.234819139193548132e+00,-2.402527138533333273e-01,2.471845653836956203e+00
2.250000000000000000e+00,5.421743006399999558e+02,-6.229064938145161712e+00,-1.118668209033333305e+00,2.471845653836956203e+00
2.300000000000000266e+00,5.431676105400000552e+02,-6.225827115241935772e+00,2.353303993166666608e+00,2.471845653836956203e+00
2.350000000000000089e+00,6.101264700599999742e+02,-6.231744820967741738e+00,2.843409580866666508e-01,2.471845653836956203e+00
2.400000000000000355e+00,6.272032448500000328e+02,-6.232582038387096901e+00,-2.495853475599999205e-01,2.471845653836956203e+00
2.450000000000000178e+00,5.885829258500000378e+02,-6.227757606693548276e+00,1.351877894095666832e+00,2.471845653836956203e+00
2.500000000000000000e+00,6.779819309599999997e+02,-6.240149515161290239e+00,1.027770239276666775e+00,2.471845653836956203e+00
2.550000000000000266e+00,5.584674416499999552e+02,-6.226772598790322633e+00,1.227940539366666889e-01,2.471845653836956203e+00
2.600000000000000089e+00,5.612464219099999809e+02,-6.228442915887096198e+00,9.983458677333333364e-01,2.471845653836956203e+00
2.650000000000000355e+00,6.394756886500000519e+02,-6.238042243387097230e+00,-7.523372333000000189e-02,2.471845653836956203e+00
2.700000000000000178e+00,5.797047739600000114e+02,-6.228440131612902775e+00,4.026377193200000870e-01,2.471845653836956203e+00
2.750000000000000000e+00,6.124408887299999833e+02,-6.228101838709677374e+00,5.923010390433333106e-01,2.471845653836956203e+00
