time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,2.307239334900000074e+02,-6.276703759032257857e+00,-1.736496271566666527e-01,2.486610240194764732e+00
1.000000000000000056e-01,2.578175408199999765e+02,-6.278515665322580652e+00,-5.935331440566665728e-01,2.507328286916351789e+00
1.500000000000000222e-01,2.390927892500000098e+02,-6.272685969354838242e+00,7.594140840599998832e-01,2.526683650658834157e+00
2.000000000000000111e-01,2.892930190100000232e+02,-6.276502190564515971e+00,5.991237642333332447e-01,2.511672642240554865e+00
2.500000000000000000e-01,2.571390801000000010e+02,-6.271268191290322314e+00,-9.677711883966666484e-01,2.482685546871415738e+00
3.000000000000000444e-01,2.695680544800000007e+02,-6.271517779435483497e+00,4.867673264000001859e-02,2.482135319818574271e+00
3.500000000000000333e-01,2.601976059899999996e+02,-6.268518522499999968e+00,4.581850969766667059e-01,2.498311100886660530e+00
4.000000000000000222e-01,2.611772876699999983e+02,-6.266749047338709744e+00,9.457819803166667150e-01,2.514232788828206999e+00
4.500000000000000111e-01,2.863410879200000068e+02,-6.267773366290322556e+00,-4.346327308473333928e-01,2.515283647248801824e+00
5.000000000000000000e-01,3.399408439599999951e+02,-6.272595629112903914e+00,1.089402507983333379e+00,2.508993130025600315e+00
5.500000000000000444e-01,2.978368580999999722e+02,-6.265582283709677291e+00,-9.673165719866666512e-01,2.488845700048743836e+00
6.000000000000000888e-01,3.157668309700000009e+02,-6.266079619032258741e+00,-1.827502872000000556e-01,2.490416390627030907e+00
6.500000000000000222e-01,3.719125901500000282e+02,-6.272505810483870903e+00,2.560333898766666283e-01,2.503459056000089333e+00
7.000000000000000666e-01,2.973287062200000150e+02,-6.262823340806451533e+00,5.662110277533333180e-01,2.511642545716431307e+00
7.500000000000000000e-01,3.189506653799999754e+02,-6.264556143306451830e+00,-2.570578808299999740e-01,2.499946744502570706e+00
8.000000000000000444e-01,3.480203339099999766e+02,-6.265918649112903083e+00,-4.467639302799999435e-01,2.469252887366662375e+00
8.500000000000000888e-01,3.113024029800000108e+02,-6.258023309112902943e+00,-2.022656337466666621e+00,2.461791949841396931e+00
9.000000000000000222e-01,3.340231592700000078e+02,-6.257646795725806399e+00,1.688445328133333367e-01,2.495414655718803054e+00
9.500000000000000666e-01,4.068165076999999883e+02,-6.263183717016128860e+00,8.382255656633333940e-01,2.530512265274154959e+00
1.000000000000000000e+00,3.787807676300000139e+02,-6.257515584758064797e+00,1.323751241166666759e+00,2.538522985787034170e+00
1.050000000000000044e+00,3.512736846199999832e+02,-6.253250974919354555e+00,2.800859857633333228e-01,2.511335768879891628e+00
1.100000000000000089e+00,3.648674328500000001e+02,-6.253200210887096766e+00,-2.122927246666757913e-03,2.478868816480583437e+00
1.150000000000000133e+00,4.028585880699999962e+02,-6.254202256774193280e+00,-9.877746597566666731e-01,2.448119571110989323e+00
1.200000000000000178e+00,4.101278438200000096e+02,-6.251067574516128822e+00,-6.583381880893333093e-01,2.448312842738280093e+00
1.250000000000000000e+00,4.437318541299999879e+02,-6.252988910241935372e+00,-3.117121934833332886e-01,2.466540918039182628e+00
1.300000000000000044e+00,4.550576440199999979e+02,-6.254270191129031708e+00,-5.635349746100000168e-01,2.483625206726233881e+00
1.350000000000000089e+00,4.263666443000000186e+02,-6.251230943709678023e+00,2.403838760036666855e+00,2.494106924164151806e+00
1.400000000000000133e+00,4.298891358800000262e+02,-6.252220991048386800e+00,3.198154473099999451e-01,2.479225123557843524e+00
1.450000000000000178e+00,4.522346651899999870e+02,-6.255446346370967525e+00,-1.193240721766666290e-01,2.455258468498858537e+00
1.500000000000000000e+00,3.964611466200000223e+02,-6.248022403064515728e+00,-6.943581403085000714e-01,2.448361023671322467e+00
1.550000000000000044e+00,4.126454892200000018e+02,-6.248831135161290184e+00,2.994510906200000266e-01,2.463856724317345481e+00
1.600000000000000089e+00,4.073393919299999766e+02,-6.246858643064515881e+00,-1.500922106800000322e-01,2.473295432939121685e+00
1.650000000000000133e+00,4.061021129900000233e+02,-6.245392923064516211e+00,1.171394525833333589e-01,2.478821802173426736e+00
1.700000000000000178e+00,4.413719264800000133e+02,-6.247855674758064026e+00,-9.041997059335001030e-02,2.478715039949161536e+00
1.750000000000000000e+00,4.383716262099999881e+02,-6.245753568467741879e+00,8.257516184666673087e-02,2.471734887760117516e+00
1.800000000000000044e+00,4.649420453899999757e+02,-6.247261525645162017e+00,7.185863862766667109e-01,2.452874021361265644e+00
1.850000000000000089e+00,4.527674939099999847e+02,-6.241993097983871586e+00,-1.862283787999999829e+00,2.431391189110132078e+00
1.900000000000000133e+00,4.173953650299999936e+02,-6.233113607580644810e+00,-1.068883263316666499e+00,2.434593861048457875e+00
1.950000000000000178e+00,4.960537269199999741e+02,-6.238291534919354397e+00,7.641301886999999349e-01,2.451254715567134923e+00
2.000000000000000000e+00,4.714245277100000067e+02,-6.232206176935483732e+00,8.481883299999992687e-03,2.458508235085134164e+00
2.050000000000000266e+00,5.186183500099999719e+02,-6.237403807661290323e+00,4.652404255833332836e-01,2.457744358763059633e+00
2.100000000000000089e+00,4.423472447099999840e+02,-6.228903582419354379e+00,1.394284293443333489e+00,2.437986265227420013e+00
2.149999999999999911e+00,5.021182733200000143e+02,-6.237074046854838905e+00,-8.496197552199999947e-01,2.414161815192882532e+00
2.200000000000000178e+00,4.908260836700000027e+02,-6.235627015645160753e+00,-7.836109493373332180e-01,2.407127444443310171e+00
2.250000000000000000e+00,5.018479934000000071e+02,-6.234814303387095968e+00,-1.766032734796666726e-01,2.413474234200334134e+00
2.300000000000000266e+00,6.008539769000000206e+02,-6.241390033629032885e+00,-3.414799533033333057e-01,2.434795426202816415e+00
2.350000000000000089e+00,5.501473271700000396e+02,-6.229279547661290550e+00,8.962530891966666857e-01,2.468057999339142050e+00
2.400000000000000355e+00,5.529880216300000484e+02,-6.225708971451612506e+00,1.395748307159999868e+00,2.487413196236782031e+00
2.450000000000000178e+00,6.104214308499999788e+02,-6.233577455967742154e+00,1.155153191929999990e+00,2.471802832527196792e+00
2.500000000000000000e+00,5.515119957900000145e+02,-6.228112675725806291e+00,5.469123814933333216e-01,2.436093261583777370e+00
2.550000000000000266e+00,5.201296656199999688e+02,-6.225426237419354969e+00,-6.552229365233332992e-01,2.399900205843568557e+00
2.600000000000000089e+00,5.428074544500000229e+02,-6.228329832338709515e+00,-4.215901648566666715e-01,2.376556543581449965e+00
2.650000000000000355e+00,5.914128933099999585e+02,-6.231377359919354930e+00,-1.505311066553333132e+00,2.374417994148884770e+00
2.700000000000000178e+00,6.140029217400000334e+02,-6.225575411854838315e+00,-9.476988311899999795e-01,2.388606481259864189e+00
2.750000000000000000e+00,6.481845260200000212e+02,-6.223492396532257942e+00,9.641039607533333777e-01,2.413000231308020105e+00
