time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,2.305965110799999991e+02,-6.276715337983870491e+00,-1.735277317566666644e-01,2.486634178976756093e+00
1.000000000000000056e-01,2.568284592300000213e+02,-6.278621948548387621e+00,-5.903709544633333195e-01,2.507534967508529000e+00
1.500000000000000222e-01,2.374135887900000057e+02,-6.272990301693548432e+00,7.516011088200000856e-01,2.526888812183303301e+00
2.000000000000000111e-01,2.885524632799999836e+02,-6.276564739516128810e+00,5.825254939333334159e-01,2.511102686238778414e+00
2.500000000000000000e-01,2.558336453400000039e+02,-6.271300451290322542e+00,-9.919961099999999865e-01,2.481757679792981008e+00
3.000000000000000444e-01,2.658018762300000049e+02,-6.272056565967742081e+00,7.056913061333343340e-02,2.483302077529579321e+00
3.500000000000000333e-01,2.515184083199999918e+02,-6.269905598306451999e+00,4.844702810366666168e-01,2.501877408440322803e+00
4.000000000000000222e-01,2.460950406299999997e+02,-6.269295719516128962e+00,9.182652201433333383e-01,2.518611142381594004e+00
4.500000000000000111e-01,2.608371518100000230e+02,-6.271119048387096662e+00,-4.302123383120000089e-01,2.519397656586034095e+00
5.000000000000000000e-01,3.060956621799999766e+02,-6.276495364354838458e+00,9.809425615666667042e-01,2.513954078393668023e+00
5.500000000000000444e-01,2.717431807500000218e+02,-6.270727962338709105e+00,-9.028669228299999183e-01,2.496165254934530786e+00
6.000000000000000888e-01,2.951134701199999881e+02,-6.269957848548386892e+00,-1.088564659999999851e-01,2.499899656825699257e+00
6.500000000000000222e-01,3.514989040699999805e+02,-6.274300830322580680e+00,1.334930612733332966e-01,2.511329501998002645e+00
7.000000000000000666e-01,2.739814784100000224e+02,-6.264041367419355133e+00,6.817402115233334170e-01,2.517219168044988020e+00
7.500000000000000000e-01,3.100185722599999849e+02,-6.268628879596774617e+00,-1.506801173766666724e-01,2.500404325349969259e+00
8.000000000000000444e-01,2.982143285600000127e+02,-6.267051114274193147e+00,-7.881802702799999283e-01,2.466100775847479110e+00
8.500000000000000888e-01,2.540107720800000095e+02,-6.261816600806451305e+00,-1.589398281330000051e+00,2.464160031816247542e+00
9.000000000000000222e-01,2.844337163800000212e+02,-6.265420571532257732e+00,1.077788918200000001e-01,2.505731021527064062e+00
9.500000000000000666e-01,2.948688299300000040e+02,-6.264100307177419502e+00,1.233345727289999916e+00,2.539838454231067022e+00
1.000000000000000000e+00,3.333855228499999725e+02,-6.267067217822580361e+00,6.214996224866666807e-01,2.531968540967544090e+00
1.050000000000000044e+00,3.161000127600000269e+02,-6.263356314838709693e+00,-5.369078727433332920e-01,2.499700028964170428e+00
1.100000000000000089e+00,3.437326099300000237e+02,-6.265042588790322498e+00,-3.826347507900000333e-01,2.473463069860015295e+00
1.150000000000000133e+00,3.398148586400000113e+02,-6.263105099999999759e+00,-1.303616680476666678e+00,2.462714385881916268e+00
1.200000000000000178e+00,3.455061732300000017e+02,-6.263129927741935887e+00,-7.741327860266666860e-01,2.482901230951157334e+00
1.250000000000000000e+00,3.545440392400000178e+02,-6.263637361290323113e+00,2.610033529666666574e-01,2.514160498510868536e+00
1.300000000000000044e+00,3.702563874400000259e+02,-6.266219340483870859e+00,1.814855260899999934e+00,2.527794288145285506e+00
1.350000000000000089e+00,3.579341197800000032e+02,-6.267403310887096346e+00,-6.876070305900000568e-01,2.499340744913221002e+00
1.400000000000000133e+00,3.284955238800000075e+02,-6.265914404193548393e+00,-3.940911258933333383e-01,2.469017700967786944e+00
1.450000000000000178e+00,3.125749063200000251e+02,-6.264883234919354393e+00,-7.953026334566666300e-01,2.455530808390597119e+00
1.500000000000000000e+00,3.353266190200000096e+02,-6.267412304838709147e+00,6.336743800733334042e-02,2.469157270906823243e+00
1.550000000000000044e+00,3.642549675800000273e+02,-6.268345592741934702e+00,-1.568368954033333151e-01,2.494493291472203556e+00
1.600000000000000089e+00,3.295222153400000025e+02,-6.259512408467742262e+00,1.072619233790000015e+00,2.516120525936091035e+00
1.650000000000000133e+00,3.603242389200000275e+02,-6.260159867903225539e+00,1.294586832198666881e+00,2.511458753453125414e+00
1.700000000000000178e+00,3.444995102099999826e+02,-6.257070530161290556e+00,-4.121440601866666609e-01,2.476233230894840709e+00
1.750000000000000000e+00,3.566250925900000084e+02,-6.257864411370968050e+00,-6.382917019499999567e-01,2.453891310055729136e+00
1.800000000000000044e+00,3.846486332000000061e+02,-6.260452755241935563e+00,5.429361381366666350e-01,2.443284210149418989e+00
1.850000000000000089e+00,3.474500720199999932e+02,-6.255767350967741613e+00,-9.282207384466666378e-01,2.442753062943621156e+00
1.900000000000000133e+00,3.914356781399999932e+02,-6.260956635645161583e+00,4.802466853000001562e-02,2.463827932752669092e+00
1.950000000000000178e+00,3.847567413400000191e+02,-6.259325772903225449e+00,1.923004331433333103e-01,2.484978246952266545e+00
2.000000000000000000e+00,3.649957709099999761e+02,-6.256379061532258312e+00,5.979881190533333779e-01,2.499747514003607840e+00
2.050000000000000266e+00,3.904258109099999956e+02,-6.258649652903225835e+00,8.217600604666666086e-01,2.505896825672291328e+00
2.100000000000000089e+00,3.792262774600000057e+02,-6.256317587016129167e+00,1.263256460693333194e+00,2.488499779978960547e+00
2.149999999999999911e+00,3.675512423700000113e+02,-6.253108120645160639e+00,1.214511124433333283e-01,2.461358532769847063e+00
2.200000000000000178e+00,3.927638724099999763e+02,-6.253125914758064674e+00,-1.521941625703333356e+00,2.450835721190453675e+00
2.250000000000000000e+00,3.889026037300000098e+02,-6.249636891935484329e+00,1.241418166356666575e+00,2.466951961504591395e+00
2.300000000000000266e+00,4.206799848900000143e+02,-6.250920375080645464e+00,-1.001848528066666688e-01,2.479022918167045564e+00
2.350000000000000089e+00,4.515786583199999882e+02,-6.253896606774193678e+00,5.106520975666658385e-02,2.493869445058706003e+00
2.400000000000000355e+00,4.304533376699999963e+02,-6.252531948467741962e+00,1.887124819163333411e+00,2.498111199259104076e+00
2.450000000000000178e+00,3.907262023299999782e+02,-6.253019939516129000e+00,3.757751993333333651e-01,2.485108610362296133e+00
2.500000000000000000e+00,4.068692906100000073e+02,-6.261453133387097303e+00,-1.186390749806666811e+00,2.455742329856365647e+00
2.550000000000000266e+00,3.584730489799999873e+02,-6.256762904274193460e+00,-1.111364645206666557e+00,2.441936883802962033e+00
2.600000000000000089e+00,3.623193433700000128e+02,-6.256422273225806130e+00,-1.485436652989999828e+00,2.467125205702235036e+00
2.650000000000000355e+00,3.621644185900000252e+02,-6.253000237903226122e+00,2.828333237433333092e-01,2.502219033153821215e+00
2.700000000000000178e+00,4.050820122100000162e+02,-6.253791876612902811e+00,5.406318751599999972e-01,2.524203998176493435e+00
2.750000000000000000e+00,3.749268736800000283e+02,-6.246468652580644765e+00,-1.401575526333333210e-01,2.515153185209076270e+00
2.800000000000000266e+00,4.348085846500000002e+02,-6.251258582177420031e+00,4.235426957666665881e-01,2.494611365641114631e+00
2.850000000000000089e+00,4.308331961700000079e+02,-6.248524695967741849e+00,-1.088121237436666666e+00,2.473061939575854407e+00
2.900000000000000355e+00,4.242780196400000250e+02,-6.245302718790322949e+00,-7.570899953033333185e-01,2.456320710228431459e+00
2.950000000000000178e+00,4.483842246899999964e+02,-6.245473652419354593e+00,4.524585298833334046e-01,2.455519711466716881e+00
3.000000000000000000e+00,4.995406886399999848e+02,-6.248884967903225451e+00,-1.449992914933333488e+00,2.460104626056282218e+00
3.050000000000000266e+00,4.778548943700000109e+02,-6.244551517500000593e+00,-2.715823312700000325e-01,2.463473319261846317e+00
3.100000000000000089e+00,4.927564464199999748e+02,-6.246470074354839142e+00,9.977670246399998888e-01,2.467276235994683375e+00
3.150000000000000355e+00,4.565213424099999884e+02,-6.244960601774192988e+00,-4.038139373166667045e-01,2.473003063588818051e+00
3.200000000000000178e+00,4.557947854000000234e+02,-6.250875438306451315e+00,-1.176317566433332656e-01,2.478173251014785805e+00
3.250000000000000000e+00,4.438627763399999822e+02,-6.254503131774193037e+00,3.845524116600000375e-01,2.486740748081378349e+00
