LAMMPS data file via write_data, version 10 Sep 2025, timestep = 80000, units = metal

192 atoms
4 atom types

0 24.909354 xlo xhi
0 21.815299402435457 ylo yhi
0 9.619301915937136 zlo zhi
0.40926158522763945 0.019207506470194195 5.704494503559394 xy xz yz

Masses

1 6.939999998214724
2 91.22399997653315
3 15.99899999588435
4 35.44999999088069

Atoms # atomic/kk

44 4 2.480167531540666 3.3945417715368356 1.2426599277848953 0 0 0
134 4 1.4055595732932677 4.403774971141729 4.41444578360445 1 0 0
48 4 5.086779239933637 3.588532654161444 3.797685207669429 0 0 0
31 4 11.366796685961402 2.9902160291977737 4.352319520278436 0 0 0
175 4 11.208280968162937 1.4262762681496721 1.1153474363939826 0 1 -1
158 2 11.320899645379427 3.7174782339020123 1.886684892438975 0 1 0
185 4 9.034874628746195 4.025895821578666 1.5712182276334876 0 1 0
186 4 14.010624831720525 3.3716191046894224 2.3989573636599824 0 1 0
58 1 14.582874898148278 3.507293493689209 0.14672464048774844 0 1 0
168 4 20.305705405038996 1.5085666210615913 2.53848700862458 0 1 0
111 2 18.75517309281331 3.1809924151084945 3.2891388106015365 0 0 1
119 4 18.014413399555014 3.670174127342033 0.980021548377339 0 0 0
133 4 20.785209128848184 4.470129517173946 2.941317879213384 0 0 1
150 1 22.396339248204967 1.7437331065412074 1.3441260042871137 0 0 1
116 4 23.852182594115515 3.1783110839268507 2.524603576972446 0 0 0
110 2 0.7725422267971256 4.95089942207324 2.1615122477281874 1 0 0
63 2 3.2948676020170606 7.938924572258885 1.3725950629404495 0 0 1
142 3 1.8471235229744498 6.63186063383206 2.1612718364770673 1 0 0
147 1 0.4908024778897555 8.205249026540844 2.904549218113238 1 1 -1
68 4 0.9838585086429962 8.887353985700907 0.5342011509567206 0 0 1
135 4 8.198123340960551 5.797798443599196 4.563015259457289 1 0 -1
161 4 5.161231774909402 6.478920460911046 1.8379713841048961 1 0 1
141 4 11.382821192338525 6.195610713053371 2.5853348907494653 0 0 1
2 1 11.176071475559144 9.155035528585055 4.097308908785701 0 -2 2
5 1 14.094939555021833 6.055870651980638 3.2656074453613764 0 0 -1
130 4 15.813183890842302 6.973953525155884 2.0392162569425643 0 0 1
55 1 17.09014838296051 9.005095324872176 3.769006413905157 -1 1 0
125 4 17.68879217048739 5.2377277286557495 4.41501551143991 0 0 1
179 4 19.56557070545301 8.636750033394948 2.83868250583463 0 1 0
32 4 20.640872887953925 6.942274880909479 0.12627699420982935 -1 0 0
22 4 23.710361700559353 6.6428796103850445 2.6974630775835307 -1 0 0
153 1 21.353737361823114 6.868141059665104 2.9334181590101047 0 0 1
75 4 3.2691099526356844 9.203804110130266 3.2459536172814585 0 0 1
88 4 4.138933003974833 13.532346935916157 2.9333028121330043 0 0 0
89 4 4.607474901731651 10.404674616424236 0.5687643149240513 0 0 1
29 4 6.526525327383396 9.487772061460486 4.322252645077608 0 0 0
57 1 6.555901964969912 13.117272501736991 3.11529865477 0 0 0
26 4 7.714941514791521 12.160165087419632 1.3639020107390296 0 0 1
182 4 12.5753912170482 9.79548146050125 2.389477709678064 0 1 -1
8 1 10.045968944236417 13.531262348594808 0.8232575024923403 0 0 0
183 4 9.732077509716461 11.152997461889443 3.799474194780057 0 1 0
87 4 14.269776713463932 12.311941944098718 1.2353146631505862 0 0 0
118 4 16.38643409311371 11.324945021731342 3.798847487026888 0 0 0
60 1 14.062350979495198 11.128466778439806 3.696415297672925 0 1 -1
112 2 19.60061934641326 9.19144012626671 0.25460953731874714 0 0 0
101 1 17.17988787380603 12.776595480618148 2.4790535282053994 0 0 0
137 4 18.890759874919848 11.607893869029118 0.7483654990276556 0 0 0
56 1 20.326131866545563 12.801496143492898 1.9770162949569001 0 1 -1
11 1 24.168213954624274 10.706313274285156 0.11176246983518695 -1 0 1
84 4 24.988404505687797 10.03534716789065 4.712290314757062 -1 0 1
177 4 24.611594513106436 12.290967609229812 1.771837831860252 0 0 1
25 4 21.89095410498976 10.315213906599976 0.4408499279473342 -1 0 0
66 2 23.882552446149425 12.181408725505666 4.1900063461869514 -1 0 1
120 4 21.622852243128104 11.126557854602583 3.665238531514956 -1 0 1
15 2 2.2925579964022025 17.95220586066995 2.9221953956515 0 -1 1
190 3 3.166749718233864 16.469912846133735 2.0385798818550644 1 0 0
154 2 4.368325834896515 15.205047481772061 1.1469769068462816 1 0 0
36 4 8.130651959865098 15.299275241501716 3.694936218227061 0 0 -1
97 3 6.112687505629396 15.806978119788187 1.6213111720867368 0 0 0
64 2 7.8926904691748385 16.68281061904717 1.619991277156178 0 0 0
50 3 11.628277924668616 15.076976926982715 1.1185812284076115 0 0 0
96 3 9.879412442113544 17.452250763684564 1.7590482674190882 0 0 0
65 2 11.48055266169495 17.02600852602819 0.6250240562414915 0 0 0
14 2 13.668065022984583 14.76105631966021 1.2165630184127703 0 0 0
191 3 13.520255921313284 16.87662990146537 1.1557712740691017 0 0 0
69 4 14.693167082312359 17.890900938634076 3.984308337453282 0 0 0
82 4 16.257141261770837 15.043284609457652 1.8277929872345395 0 0 1
181 4 13.389885242116522 14.395703013699459 3.8763340241617925 0 0 0
188 4 18.465931769425612 17.81999169167617 2.2565625084592087 0 0 0
103 1 19.386180500435593 15.639029616801443 2.3555379231389844 1 0 -1
93 4 20.543291128649113 14.693438677219374 0.6025840246636414 0 0 1
94 4 19.252977238507107 13.816236012321351 3.904378644500974 -1 0 1
70 4 24.800564950547777 17.592491513598645 3.840449179956807 -1 0 1
45 4 22.837775253954543 14.379291971240262 4.070687942632522 -1 0 -1
41 4 21.18107549388768 17.17716137988165 4.768181496810997 -1 0 0
144 3 3.527700235603805 19.497674518758725 3.235906833766104 1 -1 0
113 2 4.030688843546167 21.38223725268348 3.1939444308713534 1 -1 0
43 4 1.0540087482964273 18.856203714532764 1.0888515430808607 0 -1 1
167 4 1.822090907049009 22.34414371579536 3.2745170290239165 1 0 0
20 4 4.262308228340419 21.487778733431902 0.7493308408683969 0 -1 1
46 4 6.685939055391168 21.91159057835035 3.428238360199483 0 -1 0
166 4 7.63468230642946 18.44555129992288 3.689350844952148 0 0 1
95 4 7.489737558931109 18.473887936520164 0.03677026592561888 0 0 1
98 3 11.928879785730508 18.672530280577213 2.202275588177597 0 0 0
62 2 10.298907363467118 18.90474722649327 3.210286359475471 0 0 0
24 4 9.31874528647711 20.577646392004308 1.8012335115248592 0 -1 0
6 1 12.34130134475728 22.438750694329038 3.5712491668783493 0 -1 -1
79 4 11.309960670401024 20.919641594658874 4.749899044740609 0 0 0
192 3 15.834703742512643 18.629287161631716 0.7150707127018231 0 0 0
156 2 14.026637233096904 18.68330590788702 1.7704394973307132 0 0 0
