time_ps,msd_x_A2,msd_y_A2,msd_z_A2,msd_total_A2
1.000000000029977,0.0901350989963162,0.08900173801912953,0.1074397352091139,0.2865765722245597
2.000000000059954,0.08868679000410924,0.09384116391753848,0.12326016490044842,0.3057881188220961
3.0000000000899307,0.09305240452204674,0.09474848823418253,0.13064229255671986,0.31844318531294913
4.000000000119908,0.09498340875367858,0.09725415134273173,0.134898964238678,0.32713652433508833
5.0000000001498845,0.09675094825796593,0.0989498214969255,0.14226635858658834,0.3379671283414798
6.0000000001798615,0.09754706350498865,0.10047448882928657,0.15126776256442992,0.3492893148987051
7.000000000209838,0.10235943857889938,0.10193979360133998,0.1593743121256352,0.36367354430587456
8.000000000239815,0.10057759957172167,0.10189690286599337,0.16046281257156889,0.36293731500928395
9.000000000269793,0.10161567332742458,0.10447615667342319,0.16582926232411757,0.37192109232496534
10.000000000299769,0.10596991203440603,0.10400023858838145,0.16921492233498941,0.3791850729577769
11.000000000329745,0.10961383947447147,0.10816906256907599,0.17581781313890418,0.39360071518245165
12.000000000359723,0.11177923183646242,0.11182648964174839,0.18011944097960123,0.40372516245781204
13.0000000003897,0.11149489278573259,0.10987293462251649,0.1872161999022145,0.40858402731046356
14.000000000419677,0.11175354238241984,0.10938797454926225,0.18916726226005315,0.41030877919173525
15.000000000449653,0.11339890872435222,0.11198904372911897,0.1895426317908301,0.4149305842443013
16.00000000047963,0.11447744738572214,0.11312953204448335,0.19685453064179195,0.42446151007199745
17.00000000050961,0.11657006700562274,0.11447401266691318,0.20102253535921205,0.432066615031748
18.000000000539586,0.12033448563872187,0.11387465734965217,0.20168414350865763,0.43589328649703163
19.00000000056956,0.11914855481052736,0.11813133413885406,0.20514150911921306,0.4424213980685945
20.000000000599538,0.12371414820095751,0.11816978036691467,0.2092836423641359,0.4511675709320081
21.000000000629516,0.12626033904999842,0.12090510933456906,0.20880894931054123,0.4559743976951087
22.00000000065949,0.1262470152783698,0.12388156847474742,0.2106133566434329,0.4607419403965501
23.000000000689468,0.12815672412291718,0.12189579835510087,0.21948928953365673,0.4695418120116748
24.000000000719446,0.12926115646342412,0.12262401118692157,0.21881416152530986,0.47069932917565555
25.000000000749424,0.1264030797832221,0.12355886105947926,0.2242961129494233,0.47425805379212466
26.0000000007794,0.1295451176023079,0.1245693748518009,0.22605624997461307,0.48017074242872193
27.000000000809376,0.13425611667546922,0.12843995464127933,0.22724540803889334,0.4899414793556419
28.000000000839353,0.1371447353721839,0.12615626723574078,0.22750939689979413,0.49081039950771876
29.00000000086933,0.13420147384066497,0.12974249672617796,0.22827715550632555,0.4922211260731685
30.000000000899306,0.13750807482899274,0.13078166661704985,0.23093474156491206,0.4992244830109546
31.000000000929283,0.1425000138886971,0.132574393825244,0.23024408133553736,0.5053184890494784
32.00000000095926,0.14031240012668325,0.13805836979440297,0.23591866740418715,0.5142894373252733
33.00000000098924,0.14363392915121906,0.13392678380870646,0.24136917399315821,0.5189298869530837
34.00000000101922,0.1425152665935831,0.13230295365641992,0.24217485478345438,0.5169930750334574
35.000000001049195,0.14399512445493307,0.13517754820290326,0.24500017453425077,0.524172847192087
36.00000000107917,0.14319146729153667,0.13725063174946853,0.24979358291785084,0.5302356819588561
