frame,time_ps,li_index,x_A,y_A,z_A
301,301.00000000018997,13,3.61041676,21.71168819,25.998817149999997
301,301.00000000018997,14,5.95268455,20.2814399,9.732680150000002
301,301.00000000018997,15,7.871569360000002,16.40303461,0.423005259999996
301,301.00000000018997,16,3.7487686599999996,1.76207716,13.55986806
301,301.00000000018997,17,7.5569547099999985,2.5895839800000005,13.217514730000001
301,301.00000000018997,18,6.57955101,12.95560215,16.98635065
301,301.00000000018997,19,2.03581272,12.71208586,9.00292627
301,301.00000000018997,20,8.13535796,23.50131998,13.83698696
301,301.00000000018997,21,3.83203923,15.270225220000002,12.094439170000001
301,301.00000000018997,22,3.8779715,19.10362229,15.599646100000001
301,301.00000000018997,23,7.855846879999999,19.02538048,15.78527667
301,301.00000000018997,24,5.883985039999999,3.08033249,19.67914811
301,301.00000000018997,25,3.75632008,9.13716768,20.43258891
301,301.00000000018997,26,2.42497802,2.48988942,19.789747670000004
301,301.00000000018997,27,8.12869227,9.1737032,20.487010800000004
301,301.00000000018997,28,7.98642012,12.84862348,23.883803320000002
301,301.00000000018997,29,-0.28879736000000084,17.90236281,23.32976649
301,301.00000000018997,30,1.99499469,22.14003739,19.759490530000004
301,301.00000000018997,31,7.921254720000003,24.03848886,17.61803237
302,302.00000000022004,0,5.66659546,25.06753515,10.727271320000002
302,302.00000000022004,1,2.23064257,9.96541828,6.44315441
302,302.00000000022004,2,3.78223126,3.19692753,-1.2832415099999968
302,302.00000000022004,3,3.94621565,6.15147711,2.23354135
302,302.00000000022004,4,6.64647273,9.4885488,6.89816313
302,302.00000000022004,5,6.15909185,0.2232378899999997,1.8413434199999963
302,302.00000000022004,6,5.98421734,8.5609174,0.21899838999999738
302,302.00000000022004,7,7.65804999,17.07554651,7.419744690000001
302,302.00000000022004,8,2.11013336,11.56027205,-1.3794708299999956
302,302.00000000022004,9,1.94470923,16.55763576,5.868575880000001
302,302.00000000022004,10,7.80082708,22.30064492,25.872042800000003
302,302.00000000022004,11,3.45408971,20.37018657,2.9273903
302,302.00000000022004,12,3.5249787,15.649292849999998,0.03724943999999804
302,302.00000000022004,13,3.5407338100000003,22.18562022,26.343637679999997
302,302.00000000022004,14,5.74718064,20.24561139,10.21812763
302,302.00000000022004,15,8.109187200000003,16.46549206,0.16347054999999594
302,302.00000000022004,16,3.78197953,2.30603049,13.317094940000002
302,302.00000000022004,17,7.838520419999998,2.3472253600000004,13.324425790000001
302,302.00000000022004,18,6.292834590000001,12.91098048,17.15035975
302,302.00000000022004,19,2.11995658,12.60741397,9.69498455
302,302.00000000022004,20,8.1530086,22.72540751,14.056160170000002
302,302.00000000022004,21,4.05619736,15.5389155,11.99724047
302,302.00000000022004,22,4.04542341,19.08862484,15.44018372
302,302.00000000022004,23,8.16845581,19.26019123,16.53809789
302,302.00000000022004,24,6.255333469999999,2.52336014,19.47602087
302,302.00000000022004,25,4.05504404,9.10576951,20.47713632
302,302.00000000022004,26,2.02259739,2.43167122,19.82405727
302,302.00000000022004,27,8.07641218,9.73608892,20.107730840000002
302,302.00000000022004,28,7.70377592,13.1491517,23.597338260000004
302,302.00000000022004,29,-0.56329782,17.90881897,23.0302651
302,302.00000000022004,30,1.86614842,21.4734818,19.943245520000005
302,302.00000000022004,31,8.035300080000004,23.83555055,17.2637233
303,303.00000000025,0,6.05038919,24.6242136,10.13048914
303,303.00000000025,1,1.72900524,9.18698686,6.8344399000000005
303,303.00000000025,2,3.6826049600000004,2.43910703,-1.1948835099999964
303,303.00000000025,3,3.80132126,6.26237417,1.6515607800000003
303,303.00000000025,4,6.51837928,9.49885993,6.734929280000001
303,303.00000000025,5,6.47990033,0.21221303999999966,2.890486759999997
303,303.00000000025,6,6.2623252,8.49529601,-0.32183160000000016
303,303.00000000025,7,8.10368217,17.53204705,7.712253620000001
303,303.00000000025,8,2.07995361,11.51618211,-1.594903239999998
303,303.00000000025,9,2.29447247,16.61757476,6.18421034
303,303.00000000025,10,7.44884133,22.60529845,26.17674913
303,303.00000000025,11,3.6800947,20.50405717,3.1667012000000003
303,303.00000000025,12,3.80447704,15.526505260000002,0.7117375599999981
303,303.00000000025,13,3.71379972,21.8393431,25.871589229999998
303,303.00000000025,14,6.02002219,20.02015604,9.837079860000001
303,303.00000000025,15,7.705117010000003,16.08365703,0.642270729999996
303,303.00000000025,16,3.41804687,2.84093053,12.94106767
303,303.00000000025,17,7.827945579999997,2.7999268700000006,13.219010340000002
303,303.00000000025,18,6.36656621,13.131119880000002,17.184203860000004
303,303.00000000025,19,2.19187765,12.28908497,9.229533620000002
303,303.00000000025,20,8.37254361,22.80646507,13.47511789
303,303.00000000025,21,3.5027205,15.84964166,12.632087020000002
303,303.00000000025,22,3.6207862,19.059196,16.127457750000005
303,303.00000000025,23,8.16995682,19.09064344,16.26626467
303,303.00000000025,24,5.796512979999999,2.30797109,19.43682972
303,303.00000000025,25,3.28190524,9.14664009,20.28110139
303,303.00000000025,26,2.08641151,2.53876838,19.549664430000004
303,303.00000000025,27,7.68740143,9.87473074,19.890770190000005
303,303.00000000025,28,7.86184189,13.44682807,23.611724480000003
303,303.00000000025,29,-0.36814333000000027,18.36924696,23.435322230000004
303,303.00000000025,30,2.46152187,22.00654302,19.82881444
303,303.00000000025,31,8.256128550000003,24.07152006,17.25866284
304,304.00000000027995,0,5.89080896,24.65983588,10.54010785
304,304.00000000027995,1,2.04859852,9.77675274,6.34928344
304,304.00000000027995,2,3.81688054,2.56971286,-0.9606515699999956
304,304.00000000027995,3,3.66651951,6.5667835,1.6325882600000001
304,304.00000000027995,4,6.39768415,9.09546227,6.498978140000001
304,304.00000000027995,5,6.160219209999999,0.36350461999999967,1.9464418999999964
304,304.00000000027995,6,5.91617635,8.07101987,-0.9221169300000037
304,304.00000000027995,7,8.01476282,17.5119408,8.14516755
304,304.00000000027995,8,1.7819693,11.85391688,-1.6811026199999977
304,304.00000000027995,9,2.20471229,15.8799381,6.57020942
304,304.00000000027995,10,8.0035934,22.6431338,25.89967647
304,304.00000000027995,11,3.77620586,20.46229007,2.8959888500000006
304,304.00000000027995,12,3.76359268,16.28279017,0.6363469899999981
304,304.00000000027995,13,3.88692498,22.06693542,26.109897659999998
304,304.00000000027995,14,6.02032822,20.1362922,10.123917260000002
304,304.00000000027995,15,7.971309340000003,15.957591359999999,0.493541599999996
304,304.00000000027995,16,4.04330911,2.28935282,13.427776210000001
304,304.00000000027995,17,7.940496089999998,2.1143268500000003,12.969763000000002
304,304.00000000027995,18,6.3572067,13.03863276,17.36225602
304,304.00000000027995,19,2.28541469,12.05810929,9.09501673
304,304.00000000027995,20,8.21815408,23.16875727,14.2310934
304,304.00000000027995,21,3.70743926,15.331277520000002,12.631750270000001
304,304.00000000027995,22,4.45247463,19.1332104,15.884771450000002
304,304.00000000027995,23,7.962327049999999,18.82503734,16.040713600000004
304,304.00000000027995,24,6.3156674399999995,1.7896690499999999,19.36983822
304,304.00000000027995,25,3.6955114599999996,9.22982613,19.964431520000005
304,304.00000000027995,26,2.2564262,2.02723055,19.375387820000004
304,304.00000000027995,27,8.04647779,10.04234111,20.035511130000003
304,304.00000000027995,28,7.88594157,13.53394625,23.81526514
304,304.00000000027995,29,-0.67450008,17.79996997,23.534292170000004
304,304.00000000027995,30,2.04290052,22.10813092,19.928163390000005
304,304.00000000027995,31,8.253481950000001,24.18472563,17.863938730000005
305,305.00000000031,0,5.67993075,24.59818967,10.04520893
305,305.00000000031,1,2.46740345,9.97812332,6.698719930000001
305,305.00000000031,2,3.66815607,3.37095631,-1.2584240099999948
305,305.00000000031,3,4.08787354,6.866948150000001,1.97298736
305,305.00000000031,4,6.63145541,9.38554184,6.692934070000001
305,305.00000000031,5,6.10763414,0.5223647799999996,2.3624830899999965
305,305.00000000031,6,6.26129699,9.05278507,-0.118441650000002
305,305.00000000031,7,7.98319333,17.56698319,7.65093791
305,305.00000000031,8,2.17494792,11.61306372,-0.9294407099999973
305,305.00000000031,9,2.24854749,17.29335614,5.715042410000001
305,305.00000000031,10,7.67444206,22.33860527,26.02752418
305,305.00000000031,11,3.83445488,20.13585742,2.9469215900000005
305,305.00000000031,12,3.87601948,15.635697189999998,0.7130021599999982
305,305.00000000031,13,3.54721425,21.5648124,25.883829309999996
305,305.00000000031,14,5.65787307,19.86308351,10.11752441
305,305.00000000031,15,7.620111050000003,16.41695758,0.471476659999996
305,305.00000000031,16,3.70483887,1.38965542,13.404328300000001
305,305.00000000031,17,7.801414669999998,2.5755207100000006,13.01355821
305,305.00000000031,18,7.76936494,12.04538361,16.36836402
305,305.00000000031,19,2.2105473,12.39364266,10.126873900000001
305,305.00000000031,20,8.21235485,22.93669783,13.614443290000002
305,305.00000000031,21,3.94695933,15.132209349999998,12.26820797
305,305.00000000031,22,3.88551287,19.50009673,15.946720360000004
305,305.00000000031,23,8.08905261,19.00041102,16.27389543
305,305.00000000031,24,6.351014129999999,1.5645142,19.341414030000003
305,305.00000000031,25,3.58066537,8.73620636,20.4493089
305,305.00000000031,26,2.24793917,2.17226085,19.285576950000003
305,305.00000000031,27,7.68675725,9.51879402,20.134790460000005
305,305.00000000031,28,8.0499755,13.44446721,23.495298190000003
305,305.00000000031,29,-0.30611257000000025,18.13442102,23.192134150000005
305,305.00000000031,30,2.23607547,21.94768601,19.83363865
305,305.00000000031,31,7.758321010000003,23.90822984,17.80742243
306,306.00000000034,0,5.72954636,24.75376736,10.106463030000002
306,306.00000000034,1,2.27698006,9.01984739,6.913909980000001
306,306.00000000034,2,4.19687683,2.47910501,-1.3506158899999983
306,306.00000000034,3,4.24590737,6.44921858,1.7443301700000002
306,306.00000000034,4,6.40826905,9.31446219,7.048439590000001
306,306.00000000034,5,6.42210608,0.6522237899999996,2.3008541899999964
306,306.00000000034,6,6.25124078,9.41314116,-0.23855649000000317
306,306.00000000034,7,8.00824817,17.53977614,8.01575048
306,306.00000000034,8,2.31891425,11.989729,-1.8059952499999965
306,306.00000000034,9,1.99237849,16.36652059,6.153967690000001
306,306.00000000034,10,7.80031495,22.2615049,25.9353989
306,306.00000000034,11,3.35661037,20.06898855,3.3587781000000003
306,306.00000000034,12,3.61366309,15.76632795,0.4141287599999981
306,306.00000000034,13,3.44237916,21.06989917,25.805423409999996
306,306.00000000034,14,5.62081443,20.07518177,9.750961510000002
306,306.00000000034,15,7.307779350000002,16.66760747,1.103749899999996
306,306.00000000034,16,3.68281818,1.76823283,13.274585990000002
306,306.00000000034,17,7.691941549999998,2.8546299300000006,12.837740040000002
306,306.00000000034,18,7.567752629999999,12.22239849,16.92699328
306,306.00000000034,19,2.00721221,12.82971283,9.99517565
306,306.00000000034,20,8.10840491,23.23184228,14.11238551
306,306.00000000034,21,3.69548101,16.03074911,12.601140690000001
306,306.00000000034,22,3.907854,19.34830074,15.861670030000003
306,306.00000000034,23,8.124661749999998,18.76506926,16.002346540000005
306,306.00000000034,24,6.742148779999999,2.12213351,19.08850737
306,306.00000000034,25,3.66785645,8.77869746,20.33768087
306,306.00000000034,26,1.92861705,2.54487518,19.238061180000003
306,306.00000000034,27,8.12419129,9.49494687,20.134388080000004
306,306.00000000034,28,7.67458714,13.363472119999999,23.769436010000003
306,306.00000000034,29,-0.6949809200000006,17.96765636,23.598919810000005
306,306.00000000034,30,2.14186352,22.12454683,20.031320120000004
306,306.00000000034,31,8.138448520000004,24.04756092,17.31933295
307,307.00000000037005,0,5.80134675,24.64992471,9.729207
307,307.00000000037005,1,2.24321919,9.43162454,7.15755763
307,307.00000000037005,2,3.96533702,3.16125419,-1.2692705299999971
307,307.00000000037005,3,4.292367,6.15904329,2.0861988900000004
307,307.00000000037005,4,6.848436529999999,9.29695424,6.576618870000001
307,307.00000000037005,5,6.58975861,0.6155147199999996,2.5595432099999966
307,307.00000000037005,6,6.51022427,8.38013603,-0.6716733099999997
307,307.00000000037005,7,7.66989483,17.56372492,8.01937746
307,307.00000000037005,8,2.23477095,11.7473806,-1.339058959999997
307,307.00000000037005,9,1.78128947,15.86890253,6.51644021
307,307.00000000037005,10,7.70697428,23.0828884,25.485448020000003
307,307.00000000037005,11,3.61781868,19.92967614,2.7335639300000003
307,307.00000000037005,12,3.82793549,15.64111899,0.7482599899999982
307,307.00000000037005,13,3.45750034,21.80409833,25.720359539999997
307,307.00000000037005,14,5.5273202,20.06093391,9.86570853
307,307.00000000037005,15,7.579833570000003,16.4654506,0.781425619999996
307,307.00000000037005,16,3.74288672,2.17873241,12.61182126
307,307.00000000037005,17,7.748199319999999,2.7233561800000006,12.704517030000002
307,307.00000000037005,18,8.14173388,12.30694078,16.95903234
307,307.00000000037005,19,2.02656638,12.39012989,10.13218477
307,307.00000000037005,20,8.07088528,22.55268671,13.890604290000002
307,307.00000000037005,21,3.65192978,15.34536214,12.738375
307,307.00000000037005,22,3.96745645,19.3771577,16.0227776
307,307.00000000037005,23,7.898266689999999,19.29139007,16.389048530000004
307,307.00000000037005,24,6.584434009999999,2.23885031,19.491798910000004
307,307.00000000037005,25,3.97468777,8.90908936,20.145678560000004
307,307.00000000037005,26,2.46776669,2.7042306,19.17410723
307,307.00000000037005,27,8.322012130000001,10.06166354,20.0220259
307,307.00000000037005,28,7.7008384,13.46592107,23.683634680000004
307,307.00000000037005,29,-0.41719686999999966,18.2406227,23.329352730000004
307,307.00000000037005,30,2.18220176,22.11338577,20.086882190000004
307,307.00000000037005,31,8.135976590000004,24.50120624,17.323188730000002
308,308.0000000004,0,5.89218929,24.67292126,10.194408320000003
308,308.0000000004,1,2.37792793,9.63928513,6.81144354
308,308.0000000004,2,4.03250203,2.98730111,-1.6626137299999955
308,308.0000000004,3,3.99098604,6.30087032,2.3821196600000003
308,308.0000000004,4,6.74352386,9.00795242,6.898016410000001
308,308.0000000004,5,6.164026579999999,0.2671534999999996,2.0276856099999963
308,308.0000000004,6,6.08746857,8.38516073,-0.2409109500000004
308,308.0000000004,7,8.14645024,17.6166614,7.9585284
308,308.0000000004,8,2.31888771,11.64964557,-1.1475406799999943
308,308.0000000004,9,2.02406212,15.571189759999998,6.63056694
308,308.0000000004,10,7.78881907,22.57122109,25.813603180000005
308,308.0000000004,11,3.7176220699999996,20.35222228,3.0796729500000004
308,308.0000000004,12,3.65772301,15.40531141,0.43217226999999814
308,308.0000000004,13,4.17734206,22.28994863,25.785101949999998
308,308.0000000004,14,5.894655510000001,19.75803494,10.0016599
308,308.0000000004,15,6.784762770000003,16.65232364,1.868088849999996
308,308.0000000004,16,3.82970043,2.61357955,12.78469881
308,308.0000000004,17,7.638870059999999,2.4010931000000006,13.281586050000001
308,308.0000000004,18,7.79343101,12.19187324,16.84260354
308,308.0000000004,19,2.33658753,12.14687645,9.6989232
308,308.0000000004,20,8.13903696,23.27609757,13.809563400000002
308,308.0000000004,21,3.72798673,15.551628800000001,12.573678450000001
308,308.0000000004,22,3.93078837,19.37506774,15.44336225
308,308.0000000004,23,7.7648664599999995,18.97407824,16.161703860000003
308,308.0000000004,24,6.424406239999999,2.59658556,19.163382770000002
308,308.0000000004,25,3.54621746,9.00185577,20.525330930000003
308,308.0000000004,26,2.45806882,2.64856484,19.174597900000002
308,308.0000000004,27,7.754673100000001,9.86503483,20.378443050000005
308,308.0000000004,28,7.84499007,13.39216064,24.035878990000004
308,308.0000000004,29,-0.5231095499999997,18.49814283,23.50512284
308,308.0000000004,30,1.97418031,22.12282397,20.017195700000002
308,308.0000000004,31,7.787159840000003,24.30646515,17.25584287
309,309.00000000042996,0,5.79300432,24.33910122,10.112234920000002
309,309.00000000042996,1,2.37941014,9.55760182,7.10747977
309,309.00000000042996,2,3.87214238,2.80953071,-1.3698186999999962
309,309.00000000042996,3,4.16145157,6.04644419,2.1282678100000005
309,309.00000000042996,4,6.57900925,9.31184293,7.3259795500000005
309,309.00000000042996,5,6.27863888,0.2801151699999997,1.7324395299999966
309,309.00000000042996,6,6.369216,9.29465426,-0.25610305000000205
309,309.00000000042996,7,7.97952051,17.33128245,7.76521618
309,309.00000000042996,8,2.32473255,11.66726802,-1.6988946899999955
309,309.00000000042996,9,2.24275078,15.887235920000002,6.523478260000001
309,309.00000000042996,10,7.61553011,23.05650336,25.663199180000003
309,309.00000000042996,11,3.26374953,19.74865575,2.97723006
309,309.00000000042996,12,3.67711956,16.04130692,0.4946756499999981
309,309.00000000042996,13,3.3899013,21.8620479,25.792366569999995
309,309.00000000042996,14,5.52460182,19.92232674,9.974395430000001
309,309.00000000042996,15,8.104178350000002,16.57284716,0.962874329999996
309,309.00000000042996,16,3.84896564,1.7545465,13.286378140000002
309,309.00000000042996,17,7.891991649999998,1.9196172300000003,13.032576380000002
309,309.00000000042996,18,7.54102665,12.53351705,17.03819896
309,309.00000000042996,19,2.15034479,12.5103625,10.36822485
309,309.00000000042996,20,7.85307056,22.46189621,13.435468180000003
309,309.00000000042996,21,3.64864435,15.48040281,12.512287010000001
309,309.00000000042996,22,3.66271233,19.36842064,15.27977624
309,309.00000000042996,23,7.5526336899999995,18.90945865,15.514212150000002
309,309.00000000042996,24,6.341112119999999,1.7589122900000003,19.235705530000004
309,309.00000000042996,25,3.28071,8.91732211,20.4993666
309,309.00000000042996,26,3.742995,3.28444081,20.416599480000002
309,309.00000000042996,27,7.625808490000001,9.9915294,20.396935580000005
309,309.00000000042996,28,7.98255694,13.31652661,24.042382320000005
309,309.00000000042996,29,-0.23961717999999968,18.13129992,23.64813384
309,309.00000000042996,30,1.93020264,22.59789309,19.781608350000003
309,309.00000000042996,31,8.059861830000001,24.20710572,17.182540870000004
310,310.00000000046003,0,5.82931766,24.88827317,9.844423030000002
310,310.00000000046003,1,2.26562514,9.77231863,7.21882631
310,310.00000000046003,2,3.65257965,2.71472109,-0.9813071099999973
310,310.00000000046003,3,4.02003464,6.676610449999999,2.4402237100000006
310,310.00000000046003,4,6.42241014,9.04946474,7.330633330000001
310,310.00000000046003,5,6.22067585,0.04282340999999966,2.1203252499999965
310,310.00000000046003,6,6.53750574,9.11017401,-0.018130650000000602
310,310.00000000046003,7,7.94292484,17.75464637,7.802238590000002
310,310.00000000046003,8,2.05018468,11.93698963,-1.3638797299999972
310,310.00000000046003,9,2.13876179,16.29945226,6.2058377700000005
310,310.00000000046003,10,7.56070801,22.25085543,25.536641440000004
310,310.00000000046003,11,3.79665359,20.19782351,2.88583129
310,310.00000000046003,12,3.67402917,15.649759189999997,0.4201343399999981
310,310.00000000046003,13,3.84169691,21.662581,25.863226349999998
310,310.00000000046003,14,5.45957836,19.81503056,10.057352630000002
310,310.00000000046003,15,7.462021430000003,16.31493238,0.511098159999996
310,310.00000000046003,16,4.0004443,2.21558857,12.923226290000002
310,310.00000000046003,17,8.074189369999997,1.8544931700000005,12.745573310000001
310,310.00000000046003,18,8.30181177,12.00345534,17.571263780000002
310,310.00000000046003,19,2.15538431,12.70460107,9.64801053
310,310.00000000046003,20,8.14720956,23.26637305,13.668510860000001
310,310.00000000046003,21,3.95470656,15.320490980000002,12.120317980000001
310,310.00000000046003,22,4.11193127,19.5812953,15.403442610000003
310,310.00000000046003,23,7.8868741899999995,19.39410481,15.738829120000002
310,310.00000000046003,24,6.538725899999999,1.61186394,19.155136200000005
310,310.00000000046003,25,2.39782955,8.89860337,21.90086492
310,310.00000000046003,26,3.82648128,2.8834226,20.246133610000005
310,310.00000000046003,27,8.27606274,9.88829124,20.38699359
310,310.00000000046003,28,7.56660554,13.26770809,23.96782205
310,310.00000000046003,29,-0.5620925700000003,17.94506957,23.52534049
310,310.00000000046003,30,2.38710509,21.83568055,19.62170279
310,310.00000000046003,31,7.8899049800000025,24.01640225,17.08145914
311,311.00000000048,0,6.18320164,24.62586012,10.92629693
311,311.00000000048,1,2.15866736,9.33929328,7.165879160000001
311,311.00000000048,2,3.92627554,2.53274065,-0.9725633199999949
311,311.00000000048,3,3.87951548,6.39481391,2.2457270500000006
311,311.00000000048,4,6.43521075,9.50956652,6.867222570000001
311,311.00000000048,5,6.16018289,0.6160721899999998,2.6535063299999964
311,311.00000000048,6,6.4920061,8.2309141,-0.36585247000000304
311,311.00000000048,7,7.73966865,17.6095331,7.59821835
311,311.00000000048,8,2.10662095,11.77094922,-1.6416778099999967
311,311.00000000048,9,2.29098472,16.09339967,6.415789740000001
311,311.00000000048,10,7.75038183,22.6827352,26.098784590000005
311,311.00000000048,11,3.7094278,20.27332937,2.7397819400000003
311,311.00000000048,12,3.71232795,15.88227767,0.3248666099999981
311,311.00000000048,13,3.58221919,21.94161941,25.991000139999997
311,311.00000000048,14,5.92503342,20.24315792,9.993007250000002
311,311.00000000048,15,7.654143880000004,16.82280007,0.543573829999996
311,311.00000000048,16,3.99145141,2.00913944,12.723969910000001
311,311.00000000048,17,7.847825739999998,2.3842511800000006,12.657937080000002
311,311.00000000048,18,7.62361325,12.34707217,16.501150220000003
311,311.00000000048,19,2.36184909,12.487709,9.79696741
311,311.00000000048,20,8.47527739,23.35749074,13.67113674
311,311.00000000048,21,3.7856404,15.09533153,12.24490256
311,311.00000000048,22,4.10633466,19.05747276,15.45269703
311,311.00000000048,23,7.998075449999999,19.24253788,15.835170340000003
311,311.00000000048,24,6.6443107999999995,1.49510546,19.036565750000005
311,311.00000000048,25,2.98557509,9.37648935,20.89723631
311,311.00000000048,26,3.76129379,2.85258996,20.272588120000005
311,311.00000000048,27,7.487016870000001,10.34803591,20.607941320000002
311,311.00000000048,28,7.55350242,13.2622253,24.22769762
311,311.00000000048,29,-0.3441366200000003,18.10421267,22.88517023
311,311.00000000048,30,1.80996692,21.96190528,19.58517315
311,311.00000000048,31,8.333938060000003,24.14959338,16.78513939
312,312.00000000051,0,6.06552221,24.68294994,10.356880830000001
312,312.00000000051,1,2.30527317,9.56791852,7.101151050000001
312,312.00000000051,2,3.78703075,2.68472557,-1.1030946899999967
312,312.00000000051,3,3.95229524,6.18882241,2.36642063
312,312.00000000051,4,6.63680377,8.85022546,6.965305560000001
312,312.00000000051,5,6.14791123,0.3465278099999997,2.8617163899999967
312,312.00000000051,6,6.25491975,8.24190618,0.02464345999999682
312,312.00000000051,7,7.99808212,16.77126501,7.812801760000001
312,312.00000000051,8,2.02696312,11.52661963,-1.9998578899999988
312,312.00000000051,9,2.07244273,16.96230852,5.756639900000001
312,312.00000000051,10,7.14020138,22.70684086,25.441006010000002
312,312.00000000051,11,3.67308436,20.22017006,2.8058147300000003
312,312.00000000051,12,3.31694919,15.796141740000001,0.14183613999999806
312,312.00000000051,13,3.37308528,21.72237675,25.816829539999997
312,312.00000000051,14,5.81646615,19.82610346,9.38483163
312,312.00000000051,15,7.7024764400000025,16.41467773,0.17978374999999597
312,312.00000000051,16,4.17936613,2.09919415,13.160917040000001
312,312.00000000051,17,8.322078479999997,2.4727291600000005,12.808965480000001
312,312.00000000051,18,7.66462937,12.25149936,17.27210049
312,312.00000000051,19,2.3503309900000002,12.34622753,9.86583968
312,312.00000000051,20,8.23691797,23.13636733,13.53456018
312,312.00000000051,21,3.70962653,15.037715759999998,12.361580690000002
312,312.00000000051,22,4.15905503,19.38565704,14.81694448
312,312.00000000051,23,7.919402289999999,19.38021596,16.29726719
312,312.00000000051,24,6.9882459699999995,1.9063487999999997,19.38244669
312,312.00000000051,25,3.42061532,9.53458744,20.68585835
312,312.00000000051,26,3.75015013,2.74214561,20.34010631
312,312.00000000051,27,8.150180790000002,9.16400687,20.541048420000003
312,312.00000000051,28,7.60711787,13.07671409,24.066711620000003
312,312.00000000051,29,-0.28900696999999914,18.27664076,23.219185180000004
312,312.00000000051,30,2.17727659,22.43738092,19.68395952
312,312.00000000051,31,8.210101350000004,24.12124537,17.264621950000002
313,313.00000000054,0,6.25919415,24.78366351,10.32654002
313,313.00000000054,1,2.35336488,9.66883797,7.46276497
313,313.00000000054,2,3.92024741,2.8699252,-0.9917965499999966
313,313.00000000054,3,4.19622434,6.22199956,2.4656235800000004
313,313.00000000054,4,6.29721891,9.7864028,7.250991160000001
313,313.00000000054,5,6.047661849999999,0.19633489999999973,2.2094824599999963
313,313.00000000054,6,6.33445302,8.65780314,-0.10593443000000283
313,313.00000000054,7,7.41336657,16.25767723,7.695306310000001
313,313.00000000054,8,2.02055727,11.81101205,-1.5943074099999943
313,313.00000000054,9,2.01740422,16.89059785,6.018098360000001
313,313.00000000054,10,7.72375817,22.41692397,25.759692280000003
313,313.00000000054,11,3.4092566,20.56454888,2.5906161300000004
313,313.00000000054,12,3.41252456,15.91924332,-0.06717224999999984
313,313.00000000054,13,3.50366299,21.63756778,25.912563349999996
313,313.00000000054,14,5.95511212,20.06468375,9.87994111
313,313.00000000054,15,7.874911030000003,16.71919274,0.30197360999999595
313,313.00000000054,16,4.30482841,1.37717633,13.20447752
313,313.00000000054,17,8.733206549999997,2.7440850500000002,13.004799580000002
313,313.00000000054,18,7.88918422,12.38855439,16.91005503
313,313.00000000054,19,2.10684938,12.58196912,10.386767610000001
313,313.00000000054,20,8.25637642,23.02245235,13.436944250000002
313,313.00000000054,21,4.03189088,14.9266553,12.406686220000001
313,313.00000000054,22,4.0718725,19.29594257,14.928837850000003
313,313.00000000054,23,7.922889529999998,19.0506122,16.206341
313,313.00000000054,24,6.812799339999999,1.35706817,19.143299070000005
313,313.00000000054,25,3.46536131,8.82265406,20.460691360000002
313,313.00000000054,26,3.6801499,2.70592305,20.288153610000002
313,313.00000000054,27,7.806455230000001,9.76938897,19.946542750000003
313,313.00000000054,28,7.51265744,13.14397305,24.043229970000002
313,313.00000000054,29,-0.5965521900000001,18.33071521,22.904302450000003
313,313.00000000054,30,2.12244241,22.3516635,19.553376010000004
313,313.00000000054,31,8.048506830000003,24.04066783,17.41111177
314,314.00000000057,0,5.91259755,24.54132491,9.924941500000001
314,314.00000000057,1,2.96359884,9.04595575,7.077977990000001
314,314.00000000057,2,3.76719481,2.57622002,-0.901569149999997
314,314.00000000057,3,3.97934116,6.1568858,2.13945829
314,314.00000000057,4,6.70313763,9.87959038,6.869232820000001
314,314.00000000057,5,6.20811759,0.7630454299999997,3.040399759999997
314,314.00000000057,6,6.50478979,8.42015761,-0.04145613000000136
314,314.00000000057,7,7.6323504699999996,17.75859919,7.565229670000001
314,314.00000000057,8,2.01292763,11.9722233,-1.1577380899999938
314,314.00000000057,9,1.87554272,16.71510591,5.854058750000001
314,314.00000000057,10,7.81835781,22.7079368,25.324727240000005
314,314.00000000057,11,3.62226854,20.29766623,2.7358036300000004
314,314.00000000057,12,3.57584383,15.74515759,0.3558908299999958
314,314.00000000057,13,3.63814247,21.97374579,25.665368629999996
314,314.00000000057,14,5.68982146,20.07349509,9.590415970000002
314,314.00000000057,15,7.495870380000003,16.64256316,0.590764739999996
314,314.00000000057,16,3.98135596,1.59389159,13.138505120000001
314,314.00000000057,17,8.151670709999998,2.6073627400000006,12.994668020000002
314,314.00000000057,18,8.07257846,12.05414027,17.02433744
314,314.00000000057,19,1.79356962,12.57231086,10.159038240000001
314,314.00000000057,20,8.076528660000001,23.01680577,14.27403443
314,314.00000000057,21,3.8855456,15.4802032,12.110726490000001
314,314.00000000057,22,3.91702876,19.07839758,15.143915200000002
314,314.00000000057,23,8.241749029999998,18.83860211,15.858305990000002
314,314.00000000057,24,6.176242899999999,1.84798328,19.20005279
314,314.00000000057,25,3.79358525,9.0582037,20.558606550000004
314,314.00000000057,26,2.79129447,2.55842299,19.624980230000002
314,314.00000000057,27,7.6389172400000005,10.09106203,20.342280590000005
314,314.00000000057,28,7.51967459,13.315382359999997,24.10805222
314,314.00000000057,29,-0.29033731999999945,17.92386473,22.982133000000005
314,314.00000000057,30,2.21466222,21.63365528,19.949054120000003
314,314.00000000057,31,8.021860340000003,23.77647284,17.636522050000004
315,315.0000000006,0,6.19427731,24.77409088,10.24792889
315,315.0000000006,1,2.04307126,9.70028486,7.29059505
315,315.0000000006,2,3.58171943,2.47710354,-0.974297289999997
