time_ps,msd_x_A2,msd_y_A2,msd_z_A2,msd_total_A2
1.000000000029977,0.09710665835449873,0.09489294390645568,0.11515896447710725,0.30715856673806163
2.000000000059954,0.10097227738214698,0.10115221782952458,0.1273532406638779,0.32947773587554946
3.0000000000899307,0.1073432390957474,0.1053933628189386,0.13878467917169182,0.3515212810863778
4.000000000119908,0.10893020420504063,0.11141928789879595,0.14798710150894714,0.3683365936127837
5.0000000001498845,0.11381129295147605,0.10928990585622896,0.15837915869000224,0.38148035749770726
6.0000000001798615,0.11510805304751129,0.11376824117978551,0.1639187342484939,0.39279502847579073
7.000000000209838,0.11475197500358006,0.11453466140361182,0.16926549775128547,0.39855213415847734
8.000000000239815,0.12203360035732172,0.11438840742969122,0.17349292144907924,0.4099149292360922
9.000000000269793,0.12107352648514942,0.11581098580635342,0.18186934199018281,0.41875385428168566
10.000000000299769,0.12276693000846195,0.11851699755127695,0.1867959518468499,0.4280798794065888
11.000000000329745,0.12620108934222016,0.11655454530867605,0.188098969198751,0.43085460384964724
12.000000000359723,0.12326071261947402,0.11626445903503929,0.19457642476431455,0.43410159641882784
13.0000000003897,0.12884694595411755,0.12288138376013394,0.20176819143837652,0.45349652115262806
14.000000000419677,0.1292941667175396,0.12559394329682566,0.20524750882445597,0.46013561883882126
15.000000000449653,0.1360238113205105,0.12473572894758424,0.20860018507072506,0.46935972533881976
16.00000000047963,0.13528556747080958,0.12420750790732266,0.2133974129406604,0.47289048831879266
17.00000000050961,0.13431584285228157,0.12723928674143534,0.21706298792335713,0.47861811751707406
18.000000000539586,0.1372550775003566,0.12690613030104878,0.21641818127976195,0.4805793890811674
19.00000000056956,0.13898964102559042,0.12894464275052384,0.22303114789662246,0.49096543167273676
20.000000000599538,0.14043038310055028,0.13134192700426592,0.22458021069285541,0.49635252079767156
21.000000000629516,0.14380565866383327,0.13195100433350587,0.2264810349059463,0.5022376979032854
22.00000000065949,0.14104904515921118,0.13082692833619436,0.23278888891834998,0.5046648624137555
23.000000000689468,0.14468089884706645,0.13309595289705667,0.23415535543736923,0.5119322071814923
24.000000000719446,0.14336604877305026,0.13638822134876308,0.24015932324507577,0.519913593366889
25.000000000749424,0.1477548165087037,0.13478735469110256,0.2418592118403272,0.5244013830401335
26.0000000007794,0.14902965397100934,0.1387049547407718,0.24463217664301368,0.5323667853547949
27.000000000809376,0.1465674376346739,0.13729439875361607,0.24785733691575573,0.5317191733040457
28.000000000839353,0.14672362266808298,0.13612575353717443,0.24733361796871853,0.530182994173976
29.00000000086933,0.15009288720463584,0.1365489046818879,0.25415986927126316,0.5408016611577868
30.000000000899306,0.15395747224676365,0.13923853897172375,0.2503572941802099,0.5435533053986973
31.000000000929283,0.1551788865064815,0.13939208846568704,0.2560023362317317,0.5505733112039002
32.00000000095926,0.15254708974912293,0.13813097456708287,0.25899332155130333,0.5496713858675091
33.00000000098924,0.15766395477613196,0.14522450778544505,0.2621629483270458,0.5650514108886228
34.00000000101922,0.1569472108436152,0.1456040954812686,0.26567042845294914,0.5682217347778329
35.000000001049195,0.16346278007517973,0.14855086345177063,0.2687340573133721,0.5807477008403225
36.00000000107917,0.1613132221959022,0.14688795175568842,0.2691665637412483,0.577367737692839
37.00000000110914,0.1597633280771646,0.14843187875111372,0.272678848735177,0.5808740555634553
38.00000000113912,0.16206468302181426,0.14529525893936987,0.26804489444618756,0.5754048364073716
39.0000000011691,0.16375036251024325,0.14440134764284518,0.27287729635529834,0.5810290065083867
40.000000001199076,0.16312875136430782,0.14969637658607265,0.27462912897673397,0.5874542569271144
41.000000001229054,0.16544998203861583,0.1505187909318222,0.27504141411403493,0.591010187084473
42.00000000125903,0.16388807009793696,0.1468090930165008,0.28189052063179726,0.5925876837462349
43.00000000128901,0.16695736622800553,0.15190872755235973,0.27742650610542274,0.596292599885788
44.00000000131898,0.16903151947837167,0.1543177964960313,0.2858371402432537,0.6091864562176567
45.00000000134896,0.17244355101955391,0.1550883516337626,0.2854962594818403,0.6130281621351569
46.000000001378936,0.1764715417823528,0.15720611471005888,0.2863992878402759,0.6200769443326876
