time_ps,msd_x_A2,msd_y_A2,msd_z_A2,msd_total_A2
1.000000000029977,0.09213983681573178,0.09023906842563978,0.10541096270742636,0.2877898679487979
2.000000000059954,0.10125907468430417,0.10097989436208533,0.11693778372939248,0.31917675277578195
3.0000000000899307,0.11212641875312292,0.11028342752112083,0.12140006539219762,0.34380991166644137
4.000000000119908,0.11754490452368158,0.11779909187986631,0.1279810022579407,0.3633249986614886
5.0000000001498845,0.12608175877482175,0.1268836260227703,0.1325185922145489,0.385483977012141
6.0000000001798615,0.1333376474732737,0.13089031643197135,0.13670439073814067,0.4009323546433857
7.000000000209838,0.1345224721573578,0.14229295413032364,0.14211879012111783,0.41893421640879924
8.000000000239815,0.14604775654809724,0.14297077710995815,0.1454462942096972,0.43446482786775265
9.000000000269793,0.1482370389909458,0.14922130636612216,0.14889367686840502,0.446352022225473
10.000000000299769,0.15270619647578282,0.15950352818579727,0.153884894829472,0.46609461949105213
11.000000000329745,0.16093647107639608,0.16737126869892097,0.16137300906192753,0.48968074883724455
12.000000000359723,0.1674815218004668,0.17262557717525281,0.16464239398161626,0.5047494929573358
13.0000000003897,0.17732433400332123,0.17846183175199462,0.16937685138658842,0.5251630171419043
14.000000000419677,0.17884632259205435,0.1786866980538498,0.1763644461703955,0.5338974668162997
15.000000000449653,0.18589189606922152,0.18560044343879545,0.17844399369908548,0.5499363332071024
16.00000000047963,0.1936786862517684,0.1909765480954344,0.17980982726959635,0.5644650616167992
17.00000000050961,0.19325223161736643,0.20120389455731155,0.1843996569190386,0.5788557830937165
18.000000000539586,0.2052755148867852,0.20104365537122482,0.18722159777598316,0.5935407680339931
19.00000000056956,0.20674976794898922,0.20580211844857615,0.19459724362711636,0.6071491300246817
20.000000000599538,0.21336179510617884,0.2145094998835117,0.197060549824131,0.6249318448138216
21.000000000629516,0.222925633475198,0.2210288666398595,0.20471006737630618,0.6486645674913637
22.00000000065949,0.22850760968600323,0.2285800655840094,0.20805775090788817,0.6651454261779007
