# Time-averaged data for fix msd_out
# TimeStep c_msd_li[1] c_msd_li[2] c_msd_li[3] c_msd_li[4]
98000 21.7986 21.6919 40.3915 83.882
99000 21.4992 21.7229 42.5522 85.7743
100000 21.9675 22.1121 43.1131 87.1928
101000 22.7263 21.4657 42.1647 86.3568
102000 22.6013 21.5991 44.5254 88.7258
103000 23.2413 22.2193 45.0726 90.5333
104000 24.1696 21.841 44.6029 90.6136
105000 24.5519 22.116 44.7953 91.4632
106000 24.2055 22.5444 44.9374 91.6873
107000 25.1458 22.6248 46.2786 94.0493
108000 25.9552 22.0832 42.7517 90.79
109000 27.3329 21.5501 43.2354 92.1184
110000 27.1482 22.0153 44.5526 93.7161
111000 28.4052 22.2902 47.0723 97.7677
112000 27.624 23.1629 48.853 99.6399
113000 26.6836 25.5828 50.6854 102.952
114000 27.0094 26.1344 48.3849 101.529
115000 28.0058 25.5754 50.696 104.277
116000 28.7083 24.7621 53.1268 106.597
117000 28.5087 23.5749 56.2377 108.321
118000 29.0639 23.2394 55.0327 107.336
119000 30.7645 23.535 55.6235 109.923
120000 29.8281 23.8535 57.6494 111.331
121000 30.4335 25.9921 52.7923 109.218
122000 30.3201 26.5702 52.7408 109.631
123000 29.1209 26.4094 50.1606 105.691
124000 30.3286 26.0499 49.1457 105.524
125000 30.7065 26.3294 51.3683 108.404
126000 30.8871 25.6816 51.7556 108.324
127000 31.1694 24.9167 55.384 111.47
128000 31.6469 25.1354 56.614 113.396
129000 31.6435 25.4952 56.6669 113.805
130000 31.7575 25.8059 55.0872 112.651
131000 30.499 25.5432 54.8729 110.915
132000 31.2466 25.3644 55.3938 112.005
133000 31.0298 26.0631 55.3714 112.464
134000 29.8737 26.7484 54.5871 111.209
135000 31.0467 27.0362 54.7234 112.806
136000 30.0623 28.494 51.4336 109.99
137000 30.2427 29.3492 49.7559 109.348
138000 29.2916 30.0454 49.47 108.807
139000 30.0486 29.5172 49.7619 109.328
140000 30.3671 30.254 49.7884 110.41
141000 31.3509 29.2269 50.9411 111.519
142000 31.1143 29.4107 49.9134 110.438
143000 31.6976 31.0778 46.9589 109.734
144000 31.5215 31.2674 46.2236 109.013
145000 29.6143 32.1082 49.4117 111.134
146000 29.5604 30.9336 49.4738 109.968
147000 29.7409 30.3894 48.3294 108.46
148000 30.9232 30.9312 50.3899 112.244
149000 30.9763 31.6178 50.6163 113.21
150000 30.6496 31.527 51.2339 113.41
151000 32.3709 30.5209 50.4435 113.335
152000 32.4999 30.3622 53.968 116.83
153000 33.2532 30.7814 54.7949 118.829
154000 34.0895 31.2987 55.281 120.669
155000 34.0161 31.1863 54.3432 119.546
156000 34.4553 30.9936 54.2447 119.694
157000 33.3814 30.0295 55.1958 118.607
158000 35.6296 30.917 54.29 120.837
159000 35.8403 30.686 56.1564 122.683
160000 35.2401 29.3631 52.5757 117.179
161000 34.7419 29.4732 54.8782 119.093
162000 35.0517 30.3586 54.0057 119.416
163000 34 29.5109 54.41 117.921
164000 34.475 29.819 53.2827 117.577
165000 33.9826 29.0723 55.4115 118.466
166000 32.988 29.4088 55.1644 117.561
167000 34.192 30.5239 58.7558 123.472
168000 34.2358 31.3555 57.9318 123.523
169000 33.0018 30.8824 59.9677 123.852
170000 34.1621 31.5968 58.1192 123.878
171000 34.4102 31.9017 57.2595 123.571
172000 35.2508 31.3086 55.4485 122.008
173000 34.9466 30.9053 58.4676 124.32
174000 35.4876 31.4643 62.03 128.982
175000 36.4843 30.3984 61.1291 128.012
176000 35.5307 32.0953 60.2114 127.837
177000 35.776 33.8764 61.0736 130.726
178000 35.9225 32.5955 59.3044 127.822
179000 36.505 32.8006 59.1948 128.5
180000 36.5671 32.5849 61.869 131.021
181000 35.9908 34.0928 62.7965 132.88
182000 35.1562 32.5245 62.9722 130.653
183000 34.2027 32.2524 60.4111 126.866
184000 34.8684 33.5833 59.6144 128.066
185000 35.4953 33.6775 57.3119 126.485
186000 36.2167 34.223 59.3837 129.823
187000 36.896 35.0058 61.6698 133.572
188000 38.8053 35.4547 60.4684 134.728
189000 37.715 35.4018 61.3847 134.502
190000 39.3941 36.3671 64.2662 140.027
191000 39.2629 35.88 64.7648 139.908
192000 39.8791 35.7726 64.5964 140.248
193000 40.1021 36.8367 64.5123 141.451
194000 39.1446 37.5721 64.2868 141.003
195000 41.496 37.2012 64.0318 142.729
196000 42.832 36.6269 63.3446 142.803
197000 43.5498 35.3649 62.5004 141.415
198000 43.7412 35.7294 61.8869 141.357
199000 44.0855 36.342 62.1005 142.528
200000 46.0117 35.3938 65.7069 147.112
201000 44.7132 34.7706 68.8481 148.332
202000 45.6052 35.5623 69.0619 150.229
203000 46.1714 35.8143 71.8646 153.85
204000 46.8186 35.2981 74.3671 156.484
205000 45.7452 37.4941 76.7004 159.94
206000 45.4991 35.5673 75.8031 156.869
207000 47.0263 34.3281 73.7396 155.094
208000 47.6345 35.5855 71.3913 154.611
209000 48.6903 37.1269 74.055 159.872
210000 50.3869 36.31 74.1155 160.812
211000 51.0233 37.0604 75.6453 163.729
212000 51.5586 36.2847 74.2167 162.06
213000 50.4668 37.4923 74.7385 162.698
214000 51.4729 36.8421 76.7824 165.097
215000 50.7905 37.3409 78.4095 166.541
216000 51.4824 37.3953 77.4111 166.289
217000 53.1882 37.5059 77.4575 168.152
218000 52.3322 37.4837 77.8524 167.668
219000 53.8005 37.4533 75.8151 167.069
220000 53.9317 37.6544 78.7024 170.288
221000 51.4903 38.1824 76.8834 166.556
222000 51.8747 40.1989 78.2153 170.289
223000 52.2404 40.5971 77.721 170.559
224000 50.1289 38.0483 80.7327 168.91
225000 48.7265 40.0694 82.4884 171.284
226000 49.9861 41.6679 83.8499 175.504
227000 47.9789 40.6469 84.3092 172.935
228000 48.214 41.6465 86.9912 176.852
229000 49.0831 42.0035 87.1895 178.276
230000 49.8225 41.256 84.8433 175.922
231000 49.3525 41.0482 84.6338 175.035
232000 48.7673 42.5223 85.6031 176.893
233000 49.0007 43.7827 86.9397 179.723
234000 49.0933 43.4711 91.4417 184.006
235000 47.9625 42.9132 91.528 182.404
236000 48.5713 42.2678 93.064 183.903
237000 48.1884 43.5023 94.8225 186.513
238000 46.6727 43.8284 97.7137 188.215
239000 48.053 44.5892 103.074 195.716
240000 48.6246 45.5322 105.671 199.828
241000 48.6228 44.2072 106.616 199.446
242000 49.9877 44.3249 106.969 201.281
243000 50.3564 43.9679 105.226 199.55
244000 49.913 43.9122 105.653 199.478
245000 49.4805 43.7309 106.455 199.666
246000 53.6534 44.7095 108.153 206.516
247000 54.1718 44.5914 104.517 203.28
248000 56.0424 43.2136 104.172 203.428
249000 55.8386 43.3216 106.979 206.14
250000 55.3408 43.5512 106.517 205.409
251000 53.3579 45.1074 109.407 207.872
252000 54.2078 44.5329 111.977 210.717
253000 55.678 46.7574 111.672 214.107
254000 57.2839 47.9706 114.019 219.273
255000 56.4266 48.8327 117.811 223.07
256000 56.8132 47.8384 119.43 224.081
257000 58.2416 47.6666 120.098 226.006
258000 59.5964 46.6378 120.1 226.334
259000 58.6372 47.1907 119.174 225.002
260000 58.4063 46.9631 119.712 225.082
261000 58.3867 49.5304 119.511 227.428
262000 57.7694 49.6614 120.411 227.842
263000 57.2378 50.3477 120.157 227.742
264000 58.3354 50.1258 120.717 229.178
265000 57.2641 50.9804 120.535 228.779
266000 59.2531 50.3884 122.017 231.659
267000 60.6828 54.1942 120.571 235.448
268000 61.4504 53.4699 124.158 239.078
269000 62.2224 54.0203 122.197 238.44
270000 61.9528 52.827 122.72 237.5
271000 61.8884 52.3214 123.336 237.546
272000 62.3822 53.4029 123.787 239.573
273000 62.066 53.2095 123.45 238.726
274000 62.4813 54.9698 124.624 242.075
275000 63.7989 55.0364 128.407 247.242
276000 63.96 55.6911 123.738 243.389
277000 62.7104 55.6085 127.246 245.564
278000 60.163 53.9113 127.226 241.301
279000 64.9951 55.385 127.498 247.878
280000 61.587 55.1753 131.099 247.861
281000 63.245 55.1595 134.933 253.337
282000 62.9031 56.359 131.998 251.26
283000 62.9946 55.2336 132.057 250.285
284000 63.3849 56.6752 134.448 254.508
285000 64.3261 55.2947 134.026 253.647
286000 61.9053 56.2316 139.398 257.535
287000 64.3551 53.9506 140.768 259.074
288000 63.9856 53.8362 139.97 257.792
289000 64.5147 54.303 138.46 257.278
290000 64.0402 55.106 146.123 265.269
291000 66.2968 56.9921 141.515 264.804
292000 66.3403 54.8124 144.512 265.665
293000 67.1745 61.0977 146.911 275.183
294000 68.3272 60.3722 150.395 279.094
295000 66.881 63.7816 149.681 280.344
296000 67.7009 63.1932 146.064 276.958
297000 67.5797 63.4232 142.879 273.882
298000 67.3249 62.3798 143.808 273.513
299000 66.3507 62.504 143.07 271.925
300000 66.8799 62.0735 139.228 268.182
301000 68.1984 63.0685 142.065 273.332
302000 70.8954 64.744 136.983 272.623
303000 70.9534 63.7404 136.032 270.726
304000 71.6944 64.4022 131.463 267.559
305000 71.9897 66.9954 132.885 271.87
306000 72.3256 64.3746 135.06 271.76
307000 71.6245 64.8749 137.595 274.094
308000 71.1642 64.909 136.425 272.498
309000 70.3542 66.0279 131.991 268.373
310000 72.2851 65.2767 135.179 272.741
311000 71.1823 65.732 135.109 272.023
312000 72.9222 65.2217 138.591 276.735
313000 72.7211 64.6718 141.47 278.863
314000 71.4503 66.6625 141.274 279.387
315000 72.8179 68.7053 144.161 285.684
316000 71.2007 67.8521 142.587 281.639
317000 72.4805 69.5213 146.682 288.683
318000 75.9856 69.863 151.036 296.885
319000 76.5564 69.8633 151.588 298.008
320000 74.9418 71.4108 149.394 295.746
321000 75.7053 72.5057 149.545 297.756
322000 75.9341 74.5367 149.94 300.41
323000 76.3434 75.4461 147.621 299.411
324000 76.1574 74.6861 144.137 294.981
325000 78.0996 76.6789 143.01 297.788
326000 78.9383 72.8359 140.783 292.557
327000 77.9098 72.5908 140.509 291.009
328000 78.0656 73.5205 142.346 293.932
329000 77.7869 75.1319 140.584 293.503
330000 75.1469 74.03 146.632 295.809
331000 75.2047 74.5722 147.597 297.373
332000 76.1109 76.3698 149.58 302.061
333000 76.7903 74.8728 156.606 308.269
334000 77.4791 73.6598 154.286 305.424
335000 79.1378 74.0055 150.969 304.113
336000 76.1462 73.8103 151.849 301.805
337000 76.6575 73.9899 154.177 304.825
338000 75.9212 73.6981 158.974 308.594
339000 76.0876 73.598 158.134 307.82
340000 76.66 73.6606 160.545 310.865
341000 76.3725 74.6812 163.36 314.413
342000 75.4314 75.752 167.447 318.63
343000 77.2858 75.8357 165.143 318.264
344000 75.5599 74.8329 166.229 316.622
345000 76.8306 76.4136 160.982 314.226
346000 75.1492 75.2081 168.7 319.058
347000 77.1874 72.031 169.866 319.085
348000 76.8269 71.9912 164.811 313.629
349000 75.7967 74.147 168.26 318.204
350000 76.7255 76.2022 165.965 318.893
351000 77.4696 75.8099 167.502 320.781
352000 78.4677 76.527 169.519 324.513
353000 74.1716 76.0446 166.726 316.942
354000 75.6002 76.1213 167.518 319.24
355000 75.1786 74.2516 165.393 314.823
356000 75.4006 74.3826 164.849 314.632
357000 74.7155 77.4411 167.19 319.347
358000 74.6615 75.5106 163.441 313.613
359000 74.3597 75.8401 167.689 317.889
360000 73.7113 76.8499 168.007 318.568
361000 73.6947 76.6292 169.538 319.862
362000 75.3181 76.6863 173.797 325.801
363000 77.1967 81.4769 173.332 332.006
364000 76.8956 78.5326 172.03 327.458
365000 76.3554 79.6841 170.966 327.005
366000 77.1693 80.2374 172.215 329.622
367000 76.0241 80.8431 172.888 329.755
368000 75.1387 81.9105 170.714 327.763
369000 74.3837 82.2492 172.684 329.317
370000 74.358 81.7711 170.611 326.74
371000 74.8378 82.6321 177.263 334.733
372000 75.8542 83.2347 175.595 334.684
373000 76.7979 83.1594 175.225 335.182
374000 78.8935 82.8331 174.939 336.666
375000 76.1018 82.6259 173.585 332.312
376000 76.0859 81.8533 173.954 331.893
377000 79.196 82.084 174.135 335.415
378000 77.8482 82.3676 179.03 339.246
379000 78.0395 81.9812 181.267 341.287
380000 78.2998 83.4366 182.863 344.599
381000 80.0414 83.8953 182.084 346.021
382000 81.732 83.1778 187.903 352.813
383000 79.2082 84.3649 187.607 351.18
384000 77.18 83.8784 192.188 353.247
385000 80.9801 82.1104 193.556 356.646
386000 81.6081 80.9377 192.873 355.419
387000 82.0203 83.9302 191.856 357.807
388000 82.0074 82.2956 191.958 356.261
389000 82.0966 82.8809 194.797 359.774
390000 83.5923 84.9831 194.313 362.889
391000 84.0177 83.4154 197.97 365.403
392000 85.1789 84.1544 199.24 368.574
393000 85.5501 84.5875 196.385 366.523
394000 83.8144 85.9936 200.619 370.427
395000 85.5631 84.2814 199.345 369.19
396000 84.9371 85.37 193.738 364.046
397000 84.3063 84.1027 197.162 365.571
398000 82.1816 85.1302 198.328 365.64
399000 83.8618 84.9511 200.146 368.959
400000 86.005 87.1509 200.223 373.379
401000 86.1185 87.4647 203.225 376.808
402000 87.1846 87.673 206.307 381.165
403000 85.9175 88.7246 211.065 385.707
404000 87.2789 92.2156 208.64 388.134
405000 86.8648 91.7217 209.291 387.878
406000 84.4239 92.9606 210.455 387.84
407000 85.3114 93.7935 216.872 395.977
408000 83.3562 95.9355 214.258 393.55
409000 82.8204 95.7932 214.595 393.208
410000 86.9137 96.3751 217.237 400.526
411000 87.1737 96.0131 224.416 407.603
412000 83.2212 99.0457 219.574 401.841
413000 83.7236 96.2068 216.306 396.237
414000 85.2837 96.8219 212.252 394.358
415000 85.4739 97.354 211.816 394.644
416000 84.974 98.5652 213.721 397.26
417000 86.8089 98.109 212.818 397.736
418000 86.911 94.4638 212.368 393.742
419000 87.2949 94.9584 209.86 392.113
420000 89.8625 95.2846 211.695 396.842
421000 89.2859 95.9514 212.765 398.003
422000 90.6993 95.328 221.332 407.359
423000 88.5147 95.0865 218.661 402.263
424000 90.786 96.658 218.258 405.702
425000 88.8247 98.1091 219.353 406.287
426000 89.5144 96.4873 218.343 404.345
427000 89.5946 96.7894 219.844 406.228
428000 90.4839 96.7581 221.08 408.322
429000 93.7178 100.39 219.268 413.376
430000 94.3646 104.367 219.717 418.448
431000 94.3799 103.115 212.338 409.833
432000 93.6637 103.316 216.955 413.934
433000 95.6777 103.318 217.552 416.548
434000 92.3655 99.9427 216.607 408.915
435000 94.8419 98.1601 219.516 412.518
436000 95.6991 97.8096 221.348 414.857
437000 94.462 97.476 227.661 419.599
438000 94.5444 99.8816 224.253 418.679
439000 95.1824 100.868 222.545 418.595
440000 93.6283 101.168 230.679 425.475
441000 94.8558 101.492 224.944 421.292
442000 94.0045 101.73 226.449 422.183
443000 93.478 102.369 225.412 421.259
444000 93.1498 100.825 229.659 423.633
445000 93.2004 100.21 232.507 425.917
446000 95.5954 99.323 231.853 426.772
447000 93.7174 100.247 229.075 423.039
448000 95.0291 103.806 226.043 424.878
449000 94.9544 102.135 229.834 426.924
450000 97.7524 102.573 225.646 425.971
451000 97.9808 104.099 226.917 428.998
452000 98.4293 103.057 226.858 428.344
453000 98.7905 101.917 221.025 421.732
454000 100.672 101.687 228.922 431.281
455000 100.751 99.5026 225.601 425.854
456000 100.392 101.562 228.978 430.931
457000 101.029 101.112 232.108 434.248
458000 101.249 102.343 226.108 429.7
459000 102.681 102.098 231.372 436.151
460000 101.51 99.7224 236.744 437.976
461000 102.332 103.394 237.627 443.352
462000 102.146 104.663 236.811 443.62
463000 104.961 105.051 234.844 444.856
464000 103.764 108.545 236.421 448.73
465000 104.457 106.816 241.497 452.769
466000 107.491 107.921 238.933 454.345
467000 105.13 107.621 244.14 456.89
468000 104.78 106.188 242.213 453.181
469000 107.561 106.288 240.849 454.698
470000 106.499 106.375 244.98 457.854
471000 109.601 105.377 243.6 458.578
472000 106.93 105.313 246.181 458.424
473000 106.947 104.243 235.462 446.652
474000 107.558 103.663 230.818 442.04
475000 106.356 105.963 235.602 447.92
476000 109.601 105.05 235.245 449.896
477000 106.889 105.523 236.053 448.465
478000 111.203 104.433 235.149 450.786
479000 111.863 106.153 230.44 448.455
480000 110.639 104.866 234.468 449.973
481000 112.318 105.856 230.211 448.385
482000 112.642 105.847 227.134 445.624
483000 113.173 106.395 231.503 451.071
484000 112.119 107.98 234.558 454.656
485000 115.277 107.803 236.008 459.089
486000 117.855 109.019 236.06 462.934
487000 122.711 108.166 235.997 466.873
488000 117.954 109.361 233.876 461.191
489000 119.07 108.02 236.835 463.925
490000 120.099 108.366 240.185 468.65
491000 121.502 107.767 243.534 472.803
492000 120.217 107.504 244.918 472.639
493000 122.148 108.825 242.78 473.753
494000 119.01 108.213 243.001 470.223
495000 123.249 107.559 246.141 476.949
496000 126.296 109.434 243.413 479.143
497000 125.995 107.568 248.696 482.259
498000 125.302 106.052 251.663 483.017
499000 123.515 101.804 251.226 476.545
500000 120.928 102.9 251.297 475.124
