lag_ps,Li_MSD_A2,Li_COM_removed_window_MSD_A2,single_origin_system_COM_removed_A2
2.800000000000000266e+00,1.286390929221689738e+01,1.250174171741139872e+01,1.288593768481185187e+01
2.899999999999999911e+00,1.324648307001402259e+01,1.287412943980451274e+01,1.255458090267694260e+01
3.000000000000000000e+00,1.362520801114135161e+01,1.324104516404278087e+01,1.333920120611866267e+01
3.100000000000000089e+00,1.400173467075650713e+01,1.360498617624250350e+01,1.480792178008997340e+01
3.200000000000000178e+00,1.438172375408759152e+01,1.397311391480775633e+01,1.453364098358705192e+01
3.300000000000000266e+00,1.476372554560508910e+01,1.434215860796089537e+01,1.450515487995918029e+01
3.399999999999999911e+00,1.514766903951523069e+01,1.471405039860918862e+01,1.430956716858085187e+01
3.500000000000000000e+00,1.553194985800987382e+01,1.508616557925252444e+01,1.516821762334874180e+01
3.600000000000000089e+00,1.591021644531765133e+01,1.545276365532277651e+01,1.578296785738180397e+01
3.700000000000000178e+00,1.628800326532244114e+01,1.581791941476757302e+01,1.565433946455083003e+01
3.800000000000000266e+00,1.666110940551639175e+01,1.617945832663142625e+01,1.559042450932772006e+01
3.899999999999999911e+00,1.703633183255908534e+01,1.654278840059616584e+01,1.604529792593701387e+01
4.000000000000000000e+00,1.740946015159062554e+01,1.690450875295991295e+01,1.574596686514893484e+01
4.099999999999999645e+00,1.778181346040192068e+01,1.726532690679868054e+01,1.671641172515678164e+01
4.200000000000000178e+00,1.814784527285760873e+01,1.762020356116463660e+01,1.697679958653966281e+01
4.299999999999999822e+00,1.851431737676570322e+01,1.797535045442446844e+01,1.657461907490952768e+01
4.400000000000000355e+00,1.888311777480451781e+01,1.833277684635874749e+01,1.736597892541559318e+01
4.500000000000000000e+00,1.925223842715115907e+01,1.869139408930776725e+01,1.679151816309562051e+01
4.600000000000000533e+00,1.962260419343271778e+01,1.905110724655367704e+01,1.716307653758572016e+01
4.700000000000000178e+00,1.998914825219956626e+01,1.940701738644819585e+01,1.692678700571740791e+01
4.799999999999999822e+00,2.035197472245168271e+01,1.975923607144798666e+01,1.674914088235994925e+01
4.900000000000000355e+00,2.071566969526994839e+01,2.011239110064423130e+01,1.771173574309519338e+01
5.000000000000000000e+00,2.108207638241342252e+01,2.046719790423129837e+01,1.776356965884390959e+01
5.100000000000000533e+00,2.144167335705160582e+01,2.081531381446954754e+01,1.731073165816796688e+01
5.200000000000000178e+00,2.180045031449867565e+01,2.116263390706454928e+01,1.814668957589602272e+01
5.299999999999999822e+00,2.216464246078439260e+01,2.151460668519898789e+01,1.879844357351380069e+01
5.400000000000000355e+00,2.253154596378277574e+01,2.187037881853469656e+01,1.849617660235700711e+01
5.500000000000000000e+00,2.289276232568304081e+01,2.222066338555762854e+01,1.976873891450341958e+01
5.600000000000000533e+00,2.325099171765330297e+01,2.256833996650696506e+01,1.960548485437005439e+01
5.700000000000000178e+00,2.360299134063090065e+01,2.290922478584701594e+01,2.039093869408762316e+01
5.799999999999999822e+00,2.395766290218801942e+01,2.325312259093261602e+01,2.073663428362542760e+01
5.900000000000000355e+00,2.431866743810703824e+01,2.360343318742928176e+01,2.110852948910491733e+01
6.000000000000000000e+00,2.467864480739761746e+01,2.395180098127873336e+01,2.203966853672072901e+01
6.100000000000000533e+00,2.502819807459241375e+01,2.429103487674622386e+01,2.135838468889425101e+01
6.200000000000000178e+00,2.537366791714111969e+01,2.462531196665821298e+01,2.108991714145258811e+01
6.299999999999999822e+00,2.572260685305888828e+01,2.496254343939484244e+01,2.208667102945388550e+01
6.400000000000000355e+00,2.606578579021097397e+01,2.529469492043485346e+01,2.221179653333710391e+01
6.500000000000000000e+00,2.640597202449981040e+01,2.562481984227687803e+01,2.313916474440071269e+01
6.600000000000000533e+00,2.675438277548190769e+01,2.596131740704351287e+01,2.124047385729964077e+01
6.700000000000000178e+00,2.710224239477583907e+01,2.629784691739402902e+01,2.171693419608708808e+01
6.799999999999999822e+00,2.745103015544619041e+01,2.663505907647646254e+01,2.216568924191185275e+01
6.900000000000000355e+00,2.779915618850326808e+01,2.696998164280118004e+01,2.222464375761575894e+01
7.000000000000000000e+00,2.814717277558392894e+01,2.730482170471011472e+01,2.208664195801949859e+01
7.100000000000000533e+00,2.849197190351133457e+01,2.763643427661551399e+01,2.249523747307372901e+01
7.200000000000000178e+00,2.883885960626819767e+01,2.797037643788383576e+01,2.217034352455364754e+01
7.299999999999999822e+00,2.918087486398598429e+01,2.830000738211740341e+01,2.343603087050209766e+01
7.400000000000000355e+00,2.952725749325069771e+01,2.863361711407776866e+01,2.247092513756376064e+01
7.500000000000000000e+00,2.987149489347831377e+01,2.896551765027746583e+01,2.350472214575990648e+01
7.600000000000000533e+00,3.021465566217005261e+01,2.929592473999200308e+01,2.207334869539462829e+01
7.700000000000000178e+00,3.056151511619927419e+01,2.963045200868410589e+01,2.195534346553401406e+01
7.799999999999999822e+00,3.090585648654624507e+01,2.996261805570357240e+01,2.243128170630957996e+01
7.900000000000000355e+00,3.124459250417685041e+01,3.028960348657213686e+01,2.230158628844289481e+01
8.000000000000000000e+00,3.158928044977077221e+01,3.062234912666647801e+01,2.271329876839996587e+01
8.099999999999999645e+00,3.193544185518366518e+01,3.095588982178790971e+01,2.296099022154167457e+01
8.199999999999999289e+00,3.227877480606279903e+01,3.128526650220752714e+01,2.384321170704707882e+01
8.300000000000000711e+00,3.261394788103681464e+01,3.160664437375039526e+01,2.397836302053377722e+01
8.400000000000000355e+00,3.295702465265736691e+01,3.193658084043768852e+01,2.448669035890035062e+01
8.500000000000000000e+00,3.329767613618511035e+01,3.226381247782808970e+01,2.324303778245719698e+01
8.599999999999999645e+00,3.363929720657979061e+01,3.259271124126103558e+01,2.372499194464828776e+01
8.700000000000001066e+00,3.398387993226167225e+01,3.292548429084522610e+01,2.444152113491760403e+01
8.800000000000000711e+00,3.432231197615315210e+01,3.325246795141577394e+01,2.636322529058742603e+01
8.900000000000000355e+00,3.466447009761110820e+01,3.358306684986300183e+01,2.700000583912763119e+01
9.000000000000000000e+00,3.501059002793078179e+01,3.391699016743532269e+01,2.676631489000037334e+01
9.099999999999999645e+00,3.535297343680838367e+01,3.424684227035415773e+01,2.712381978641488445e+01
9.200000000000001066e+00,3.569839047511442232e+01,3.457918382306851868e+01,2.609398811013290143e+01
9.300000000000000711e+00,3.604294740413438092e+01,3.491177719914864497e+01,2.676976792354225410e+01
9.400000000000000355e+00,3.639319291957364300e+01,3.524898034308182559e+01,2.764457501782533200e+01
9.500000000000000000e+00,3.674575574867734673e+01,3.558778943710242260e+01,2.707333541274951472e+01
9.599999999999999645e+00,3.709204858451506226e+01,3.592077456876857156e+01,2.990787801717556960e+01
9.700000000000001066e+00,3.743881768057867987e+01,3.625494027163769317e+01,2.931283018813263297e+01
9.800000000000000711e+00,3.778461362999345852e+01,3.658782646099225389e+01,2.796605552141788209e+01
9.900000000000000355e+00,3.812959704587656518e+01,3.691995619810215601e+01,3.068861055993310671e+01
1.000000000000000000e+01,3.847496634999969700e+01,3.725237589959853324e+01,3.015443191861804095e+01
1.009999999999999964e+01,3.882227761452135439e+01,3.758656927638306655e+01,2.943593000036712937e+01
1.020000000000000107e+01,3.916700778668740668e+01,3.791842591895387926e+01,2.970956443914333533e+01
1.030000000000000071e+01,3.951900822093445242e+01,3.825874584272118284e+01,3.112948114929234222e+01
1.040000000000000036e+01,3.987169393423683061e+01,3.859970887348812596e+01,3.287799400903203662e+01
1.050000000000000000e+01,4.022191397696344239e+01,3.893737345960092711e+01,3.227391615928964796e+01
1.059999999999999964e+01,4.057219411279032073e+01,3.927535912889356950e+01,3.299607528437263682e+01
1.070000000000000107e+01,4.091888888938445490e+01,3.960994783366928118e+01,3.070418633897478955e+01
1.080000000000000071e+01,4.126622751507788678e+01,3.994565621866306060e+01,3.129400200030751122e+01
1.090000000000000036e+01,4.162106140820753808e+01,4.028910056247817550e+01,3.358030659407891960e+01
1.100000000000000000e+01,4.197520096694165659e+01,4.063203702731907185e+01,3.526832416962412964e+01
1.109999999999999964e+01,4.232756179261715346e+01,4.097305611081038279e+01,3.645228447311901476e+01
1.120000000000000107e+01,4.268703272453301167e+01,4.132106884186681128e+01,3.642339636929758484e+01
1.130000000000000071e+01,4.303999993784337619e+01,4.166157515197270556e+01,3.572096432544908140e+01
1.140000000000000036e+01,4.339600736619162547e+01,4.200524760582893435e+01,3.704022877452093354e+01
1.150000000000000000e+01,4.375195367773513055e+01,4.234824147931941951e+01,3.828229851948191964e+01
1.159999999999999964e+01,4.410464549833014303e+01,4.268831929358923816e+01,3.981726689128489483e+01
1.170000000000000107e+01,4.445766641287372778e+01,4.302866042460431117e+01,4.028075411584164556e+01
1.180000000000000071e+01,4.480899257637899069e+01,4.336721350867217240e+01,4.122850579317935882e+01
1.190000000000000036e+01,4.516165558452545525e+01,4.370655605200289529e+01,4.081843851600027762e+01
1.200000000000000000e+01,4.551668151104148308e+01,4.404881380489459275e+01,4.032696707774505285e+01
1.209999999999999964e+01,4.587646119007887791e+01,4.439566891636112445e+01,3.937715993454106922e+01
1.220000000000000107e+01,4.623511897173949592e+01,4.474205589099742753e+01,3.991912387799330020e+01
1.230000000000000071e+01,4.659699025503016401e+01,4.509047620267654821e+01,3.768745992449125026e+01
1.240000000000000036e+01,4.696337851504764416e+01,4.544283391768636449e+01,3.803359096666291350e+01
1.250000000000000000e+01,4.732511838993455200e+01,4.579123939709175062e+01,3.903423486021337396e+01
1.259999999999999964e+01,4.768043596098461023e+01,4.613236272840480723e+01,3.959734751103218287e+01
1.270000000000000107e+01,4.803578219159011553e+01,4.647377656920716049e+01,4.036365867715770150e+01
1.280000000000000071e+01,4.839552413116999929e+01,4.681871447897855631e+01,3.971694613581614419e+01
1.290000000000000036e+01,4.875620568758110096e+01,4.716500240611576089e+01,3.989403671600882717e+01
1.300000000000000000e+01,4.912017206872660324e+01,4.751418791869165403e+01,4.008937215657571329e+01
1.309999999999999964e+01,4.948038493104607483e+01,4.785936531461121035e+01,3.989617298842789950e+01
1.320000000000000107e+01,4.983925562552761335e+01,4.820384021427486232e+01,4.048230775659459368e+01
1.330000000000000071e+01,5.019668206632512408e+01,4.854760123356782486e+01,4.001518303298029622e+01
1.340000000000000036e+01,5.055651391167938868e+01,4.889332923153079236e+01,4.120105735727396024e+01
1.350000000000000000e+01,5.091600770542069654e+01,4.923839978515460558e+01,4.274715199483294725e+01
1.359999999999999964e+01,5.127331293400524004e+01,4.958126811872909201e+01,4.441718473242039522e+01
1.370000000000000107e+01,5.162879560000211399e+01,4.992223028680587760e+01,4.268064235375408089e+01
1.380000000000000071e+01,5.198609834227806914e+01,5.026452469398045508e+01,4.291004045896166730e+01
1.390000000000000036e+01,5.233768839021653463e+01,5.060135015995684427e+01,4.406705319043011571e+01
1.400000000000000000e+01,5.268956906049202615e+01,5.093848048395661010e+01,4.532166319525118325e+01
1.409999999999999964e+01,5.304217977162061715e+01,5.127748088234405088e+01,4.684976715750232046e+01
1.420000000000000107e+01,5.338968886698729222e+01,5.161037804808533025e+01,4.836528500033144695e+01
1.430000000000000071e+01,5.374529414472359434e+01,5.195152409000026950e+01,4.881350339126544213e+01
1.440000000000000036e+01,5.409305862473821946e+01,5.228549114249828733e+01,5.089090674210757470e+01
1.450000000000000000e+01,5.444302506385493956e+01,5.262084692735035674e+01,4.832710523873799957e+01
1.459999999999999964e+01,5.479222923898936415e+01,5.295497118201335951e+01,4.966451004049155671e+01
1.470000000000000107e+01,5.514193420318079575e+01,5.329019252807864149e+01,5.196369656491711453e+01
1.480000000000000071e+01,5.549127355163863484e+01,5.362530728037841499e+01,5.172613308953923195e+01
1.490000000000000036e+01,5.584196389691648932e+01,5.396196514407760247e+01,5.229307365983820688e+01
1.500000000000000000e+01,5.618903385750934376e+01,5.429387913232865515e+01,5.161060151334707058e+01
1.509999999999999964e+01,5.653950571423782634e+01,5.462899649323720297e+01,5.014272677702470560e+01
1.520000000000000107e+01,5.688943741813611865e+01,5.496427431268222108e+01,5.113340760438388344e+01
1.530000000000000071e+01,5.723673251727914391e+01,5.529731020704056021e+01,4.976279284758147980e+01
1.540000000000000036e+01,5.758073531812663504e+01,5.562649943520933959e+01,4.869622818469234460e+01
1.550000000000000000e+01,5.792451326326973060e+01,5.595617272958458699e+01,5.083288593174639658e+01
1.559999999999999964e+01,5.827288433838160131e+01,5.629080602335751138e+01,5.188059825618394427e+01
1.570000000000000107e+01,5.862148021189387492e+01,5.662544093329689332e+01,5.118244598251678923e+01
1.580000000000000071e+01,5.897463354581365991e+01,5.696515150447073950e+01,5.166708085947411178e+01
1.590000000000000036e+01,5.932414923078025737e+01,5.730060507509225687e+01,5.104023850875550750e+01
1.600000000000000000e+01,5.967622074448758696e+01,5.763885131541250217e+01,5.078007512118732336e+01
1.610000000000000142e+01,6.002361102685983951e+01,5.797262049972958664e+01,5.040447872497028214e+01
1.619999999999999929e+01,6.037471607892462089e+01,5.831016074611472533e+01,5.048828848235471867e+01
1.630000000000000071e+01,6.072521444663775725e+01,5.864755962994269112e+01,5.118759440804942074e+01
1.639999999999999858e+01,6.107305617634354178e+01,5.898188783381544198e+01,5.231986224937591601e+01
1.650000000000000000e+01,6.142201001496101043e+01,5.931711492843988509e+01,5.223338823018328725e+01
1.660000000000000142e+01,6.177310849577207819e+01,5.965403903564789800e+01,5.330584417825686216e+01
1.669999999999999929e+01,6.212253694963113304e+01,5.998871964157558523e+01,5.451559288602119580e+01
1.680000000000000071e+01,6.247145500241634863e+01,6.032348882156129122e+01,5.522028152557215464e+01
1.689999999999999858e+01,6.281874106553416226e+01,6.065656593679857878e+01,5.607280186495995622e+01
1.700000000000000000e+01,6.316444772439260191e+01,6.098715260251542958e+01,5.651912326015423815e+01
1.710000000000000142e+01,6.351706521872372235e+01,6.132464535266874606e+01,5.590635260114293459e+01
1.719999999999999929e+01,6.387162408398619107e+01,6.166313361523405945e+01,5.935385297330859800e+01
1.730000000000000071e+01,6.422082402772706189e+01,6.199710638648223693e+01,5.968677283294493208e+01
1.740000000000000213e+01,6.456345984361094281e+01,6.232360917459595839e+01,5.797931082400339875e+01
1.750000000000000000e+01,6.491448309864721011e+01,6.265877508169813126e+01,5.534882968585473151e+01
1.760000000000000142e+01,6.525949888030308443e+01,6.298945500429692856e+01,5.582331290876528840e+01
1.769999999999999929e+01,6.560592700008466238e+01,6.332115728071417493e+01,5.699228798911205018e+01
1.780000000000000071e+01,6.595607536099204538e+01,6.365636839418566240e+01,5.594151236279846273e+01
1.790000000000000213e+01,6.630725049532551907e+01,6.399316985398534285e+01,5.709833379697805356e+01
1.800000000000000000e+01,6.665658357673127909e+01,6.432839981418349851e+01,5.767024383171492730e+01
1.810000000000000142e+01,6.700372217212648707e+01,6.466192227986999796e+01,5.628652621738378059e+01
1.819999999999999929e+01,6.734872142580049115e+01,6.499237513223781093e+01,5.613458845250038109e+01
1.830000000000000071e+01,6.769260011747381611e+01,6.532119261334565863e+01,5.672500162733227569e+01
1.840000000000000213e+01,6.804578590123567494e+01,6.565977111569149827e+01,5.822668323814433933e+01
1.850000000000000000e+01,6.839696663224448514e+01,6.599727156134397887e+01,5.700743560294337442e+01
1.860000000000000142e+01,6.874618055011006845e+01,6.633301019980227409e+01,5.880080433144881624e+01
1.869999999999999929e+01,6.909020552092238177e+01,6.666390594897873711e+01,5.974700430995292066e+01
1.880000000000000071e+01,6.942711158950525885e+01,6.698777324909180209e+01,5.960429714014092895e+01
1.890000000000000213e+01,6.976664068131124452e+01,6.731494723309988615e+01,6.143039506205853684e+01
1.900000000000000000e+01,7.010626588195025022e+01,6.764272581901199999e+01,6.288704273712793480e+01
1.910000000000000142e+01,7.044543934384627448e+01,6.796980667789142672e+01,6.273548434694022546e+01
1.919999999999999929e+01,7.078467591665945235e+01,6.829621903365851665e+01,6.152398960051802135e+01
1.930000000000000071e+01,7.112813465429748305e+01,6.862696199882496728e+01,6.128679203942269282e+01
1.940000000000000213e+01,7.147568896448072451e+01,6.896137176386937995e+01,6.051224073066602926e+01
1.950000000000000000e+01,7.182683674741795699e+01,6.929833878269035097e+01,6.288171500930537405e+01
1.960000000000000142e+01,7.217481948442431872e+01,6.963241969094951855e+01,6.214169178694781692e+01
1.969999999999999929e+01,7.252009072107264842e+01,6.996364106371328262e+01,6.024506673878865115e+01
1.980000000000000071e+01,7.286598710035698900e+01,7.029558470078696075e+01,6.236747724592661513e+01
1.990000000000000213e+01,7.320893152394003778e+01,7.062473360965675795e+01,6.390265367754221160e+01
2.000000000000000000e+01,7.355233667021876443e+01,7.095474413475832876e+01,6.425809717142398370e+01
2.010000000000000142e+01,7.388857699109310317e+01,7.127815046168991842e+01,6.470675189919103332e+01
2.019999999999999929e+01,7.422427287820173092e+01,7.160097354445571227e+01,6.548469273974903615e+01
2.030000000000000071e+01,7.456194292280129332e+01,7.192519130793932902e+01,6.555784850922989904e+01
2.040000000000000213e+01,7.489702861545345058e+01,7.224710705219219165e+01,6.637053855512324674e+01
2.050000000000000000e+01,7.523193625772617565e+01,7.256888029569513776e+01,6.590994545608940314e+01
2.060000000000000142e+01,7.557412912757843060e+01,7.289664967937061135e+01,6.492129627710883710e+01
2.069999999999999929e+01,7.591526149584389316e+01,7.322394678392699063e+01,6.512338037501015719e+01
2.080000000000000071e+01,7.625752514384238623e+01,7.355130249918543939e+01,6.593558256694613817e+01
2.090000000000000213e+01,7.660081768305515482e+01,7.388096971827108916e+01,6.647525134819804293e+01
2.100000000000000000e+01,7.693698370367809503e+01,7.420249182636767671e+01,6.757100452002238455e+01
2.110000000000000142e+01,7.728135286274684290e+01,7.453315143365691142e+01,6.831399583784258311e+01
2.119999999999999929e+01,7.762104936478674233e+01,7.485837682995438058e+01,7.010686135833640265e+01
2.130000000000000071e+01,7.795669328709789170e+01,7.517946610128588247e+01,6.957713760875577691e+01
2.140000000000000213e+01,7.829664804029950176e+01,7.550429508920787214e+01,6.787356733389552232e+01
2.150000000000000000e+01,7.863720381390064063e+01,7.582987617517500212e+01,6.703014587305058569e+01
2.160000000000000142e+01,7.897633053610822174e+01,7.615375943641805634e+01,6.600560426477370868e+01
2.169999999999999929e+01,7.931223918977204335e+01,7.647430554134298575e+01,6.537816638933387026e+01
2.180000000000000071e+01,7.965619969294904479e+01,7.680207329530665561e+01,6.754273751458225661e+01
2.190000000000000213e+01,7.999712918804110018e+01,7.712734121119781605e+01,6.874989256784503766e+01
2.200000000000000000e+01,8.033424317549174987e+01,7.744980823911778600e+01,7.229254344272233368e+01
2.210000000000000142e+01,8.066794488223827386e+01,7.776906162405525436e+01,6.893443341845410544e+01
2.219999999999999929e+01,8.100247756767832641e+01,7.809013521122408008e+01,6.876653931531467379e+01
2.230000000000000071e+01,8.134277398830968764e+01,7.841659423167332932e+01,7.086797578103805506e+01
2.240000000000000213e+01,8.169295110895174616e+01,7.875222901769467398e+01,7.151515862187649475e+01
2.250000000000000000e+01,8.203988363308197052e+01,7.908627880706102076e+01,7.011207688916199743e+01
2.260000000000000142e+01,8.238883916214167868e+01,7.942206806317841483e+01,6.907979469589301402e+01
2.269999999999999929e+01,8.274542204847492144e+01,7.976548435755880462e+01,7.109118654900041179e+01
2.280000000000000071e+01,8.309932141748869583e+01,8.010622991555229078e+01,7.138148730147777599e+01
2.290000000000000213e+01,8.344790233321110406e+01,8.044188183763475308e+01,7.142477469685249503e+01
2.300000000000000000e+01,8.379599066728383150e+01,8.077702457824871374e+01,7.253617128474517983e+01
2.310000000000000142e+01,8.414143663525375416e+01,8.110883581725200031e+01,7.282709143891993619e+01
2.319999999999999929e+01,8.448200519436001343e+01,8.143575762172696386e+01,7.254279594358474981e+01
2.330000000000000071e+01,8.482513107269588204e+01,8.176521058926313401e+01,7.079027104951948957e+01
2.340000000000000213e+01,8.517855083151104623e+01,8.210494656558554993e+01,7.287354904377515652e+01
2.350000000000000000e+01,8.552862160268342961e+01,8.244017638133703940e+01,7.346091618781704824e+01
2.360000000000000142e+01,8.587156706241837867e+01,8.276845828001313521e+01,7.254222904296469210e+01
2.369999999999999929e+01,8.621914545823618425e+01,8.310173701155297010e+01,7.205577440556072588e+01
2.380000000000000071e+01,8.656660471966210935e+01,8.343549594998589214e+01,7.272257505073767447e+01
2.390000000000000213e+01,8.691686441842502120e+01,8.377105920071443279e+01,7.314960760521259431e+01
2.400000000000000000e+01,8.727000190927613232e+01,8.410833756435887665e+01,7.445600628523473574e+01
2.410000000000000142e+01,8.761422944055966866e+01,8.443721778050914395e+01,7.454485324380695488e+01
2.419999999999999929e+01,8.795645318298760174e+01,8.476396892223644386e+01,7.466676492814102062e+01
2.430000000000000071e+01,8.830651549152088364e+01,8.509791085617845852e+01,7.428366329711626292e+01
2.440000000000000213e+01,8.865862166522803989e+01,8.543388937187036447e+01,7.503482037350309497e+01
2.450000000000000000e+01,8.900314640896384333e+01,8.576228494970777660e+01,7.689669112868490686e+01
2.460000000000000142e+01,8.935084360307257612e+01,8.609323275922139374e+01,7.663040486936017714e+01
2.469999999999999929e+01,8.969447371663198965e+01,8.642068422153809593e+01,7.727446986812100249e+01
2.480000000000000071e+01,9.002835588648366638e+01,8.673815970320842439e+01,7.813009441391366749e+01
2.490000000000000213e+01,9.036705518603800158e+01,8.706032933296191345e+01,7.942007650563074606e+01
2.500000000000000000e+01,9.070575574707947908e+01,8.738188312221798526e+01,7.855749930553479032e+01
2.510000000000000142e+01,9.105002554242506108e+01,8.770913831612305955e+01,7.955162647225787964e+01
2.519999999999999929e+01,9.139442603119654507e+01,8.803600842882735833e+01,7.958321230834107496e+01
2.530000000000000071e+01,9.173796702259814140e+01,8.836199127740590598e+01,8.056587753968129562e+01
2.540000000000000213e+01,9.208046104715070612e+01,8.868649161669719660e+01,8.134345979145788874e+01
2.550000000000000000e+01,9.242184059087304604e+01,8.901056171731579525e+01,8.339212553649804249e+01
2.560000000000000142e+01,9.276562499225278202e+01,8.933715748460133455e+01,8.440706272481627082e+01
2.569999999999999929e+01,9.310687261177973539e+01,8.966185037129550039e+01,8.425442447704737958e+01
2.580000000000000071e+01,9.345317947117388258e+01,8.999064986561478463e+01,8.542672507430096118e+01
2.590000000000000213e+01,9.380026204417164593e+01,9.032014555316416704e+01,8.488124296860594598e+01
2.600000000000000000e+01,9.415036525010692969e+01,9.065190431699426199e+01,8.287482329108162560e+01
2.610000000000000142e+01,9.449617765965557226e+01,9.098018517118420334e+01,8.449691969589017049e+01
2.619999999999999929e+01,9.484562180091512573e+01,9.131094004789633800e+01,8.452013255957625404e+01
2.630000000000000071e+01,9.519316518226935386e+01,9.164027698700343194e+01,8.659311685163179106e+01
2.640000000000000213e+01,9.553961628433532383e+01,9.196901507917056051e+01,8.707021857876073057e+01
2.650000000000000000e+01,9.588616136560534642e+01,9.229803042786900846e+01,8.652638107444846582e+01
2.660000000000000142e+01,9.623156261143758172e+01,9.262625786875005929e+01,8.684298439272136250e+01
2.669999999999999929e+01,9.657880121018317254e+01,9.295627917395088957e+01,8.660519303749670428e+01
2.680000000000000071e+01,9.692619654280595398e+01,9.328676826683725665e+01,8.597050129195811508e+01
2.690000000000000213e+01,9.727118435570234567e+01,9.361480508944552525e+01,8.490460704245326440e+01
2.700000000000000000e+01,9.762089198021422476e+01,9.394753084324443648e+01,8.456863157875363868e+01
2.710000000000000142e+01,9.796902580637554081e+01,9.427812352062774437e+01,8.349634440968658566e+01
2.719999999999999929e+01,9.831758703670850252e+01,9.460929719020965933e+01,8.639625523752700076e+01
2.730000000000000071e+01,9.866295826473391628e+01,9.493734443984388349e+01,8.764589584357943863e+01
2.740000000000000213e+01,9.899829230684490255e+01,9.525623724765303280e+01,8.843963735911748358e+01
2.750000000000000000e+01,9.933739475852009093e+01,9.557861738176622168e+01,8.939660111249409624e+01
2.760000000000000142e+01,9.967365163960955954e+01,9.589885719219411442e+01,8.870654954570838413e+01
2.769999999999999929e+01,1.000156143874201859e+02,9.622416291238920394e+01,8.829727529821018095e+01
2.780000000000000071e+01,1.003557948514396401e+02,9.654845414681823002e+01,9.149114993691790687e+01
2.790000000000000213e+01,1.006930904019757662e+02,9.686994646821447930e+01,9.062298115095306628e+01
2.800000000000000000e+01,1.010224439801822456e+02,9.718402332704255286e+01,9.293265854373177604e+01
2.810000000000000142e+01,1.013525924007861079e+02,9.749822343028091609e+01,9.114795042500664124e+01
2.819999999999999929e+01,1.016836596774132602e+02,9.781309899630090854e+01,9.208240300099802766e+01
2.830000000000000071e+01,1.020170176503045525e+02,9.812964444333030656e+01,9.137477584972326383e+01
2.840000000000000213e+01,1.023506997055990553e+02,9.844655092707483846e+01,8.853609484188170597e+01
2.850000000000000000e+01,1.026834064767946018e+02,9.876252660692153995e+01,9.020703878403563181e+01
2.860000000000000142e+01,1.030189335349275410e+02,9.908105727373585125e+01,9.182559043727731307e+01
2.869999999999999929e+01,1.033597012340967467e+02,9.940484584721929195e+01,9.361738019394617538e+01
2.880000000000000071e+01,1.037048405866797651e+02,9.973314293819335319e+01,9.318303394707088216e+01
