time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
0.000000000000000000e+00,7.223316399999999931e+02,-9.014940500000000156e+02,-8.836606299999999692e+02,7.056434200000000212e-02,5.825467400000000453e+03,1.913854600000000072e+00
5.000000000000000278e-02,7.005226900000000114e+02,-9.008646499999999833e+02,-8.835696599999999989e+02,2.165910000000000057e-01,5.818771399999999630e+03,1.916056999999999899e+00
1.000000000000000056e-01,6.904075299999999515e+02,-9.004836699999999610e+02,-8.834384099999999762e+02,3.083019300000000018e-01,5.842219299999999748e+03,1.908366800000000030e+00
1.499999999999999944e-01,7.003876500000000078e+02,-9.000578400000000556e+02,-8.827661900000000514e+02,1.762399900000000130e-02,5.909568500000000313e+03,1.886617800000000011e+00
2.000000000000000111e-01,7.151459200000000465e+02,-8.991622999999999593e+02,-8.815062799999999470e+02,4.451864300000000219e-01,5.999472700000000259e+03,1.858346199999999948e+00
2.500000000000000000e-01,7.313193499999999858e+02,-8.984819199999999455e+02,-8.804266099999999824e+02,-7.454747999999999930e-02,6.138935999999999694e+03,1.816128600000000093e+00
2.999999999999999889e-01,7.133655099999999720e+02,-8.975621099999999615e+02,-8.799500500000000329e+02,-3.687100900000000320e-02,6.273561700000000201e+03,1.777155999999999958e+00
3.499999999999999778e-01,7.495554200000000264e+02,-8.983552700000000186e+02,-8.798497300000000223e+02,-3.950101599999999991e-01,6.385866500000000087e+03,1.745902099999999901e+00
4.000000000000000222e-01,6.906126100000000179e+02,-8.971588199999999915e+02,-8.801085000000000491e+02,-4.635485599999999984e-01,6.439962800000000243e+03,1.731236299999999950e+00
4.500000000000000111e-01,7.362415200000000368e+02,-8.987170499999999720e+02,-8.805402199999999766e+02,2.766034700000000179e-01,6.440723100000000159e+03,1.731031900000000068e+00
5.000000000000000000e-01,7.057298100000000431e+02,-8.986632399999999734e+02,-8.812396899999999960e+02,-4.761038800000000348e-02,6.456662900000000263e+03,1.726758500000000085e+00
5.500000000000000444e-01,7.139597999999999729e+02,-8.994430700000000343e+02,-8.818163299999999936e+02,3.197110899999999842e-03,6.473897200000000339e+03,1.722161599999999959e+00
5.999999999999999778e-01,6.691896100000000160e+02,-8.986882399999999507e+02,-8.821668200000000297e+02,-1.555439600000000089e-01,6.497534399999999550e+03,1.715896599999999994e+00
6.500000000000000222e-01,6.884455199999999877e+02,-8.991674500000000307e+02,-8.821706400000000485e+02,1.251159400000000088e-02,6.516704399999999623e+03,1.710849000000000064e+00
6.999999999999999556e-01,6.715875300000000152e+02,-8.986404099999999744e+02,-8.820597900000000209e+02,2.578422900000000295e-01,6.546342099999999846e+03,1.703103400000000045e+00
7.500000000000000000e-01,6.488229499999999916e+02,-8.977326500000000351e+02,-8.817140600000000177e+02,-2.880767000000000397e-02,6.590668899999999667e+03,1.691648800000000064e+00
8.000000000000000444e-01,6.435020399999999654e+02,-8.968319199999999682e+02,-8.809447000000000116e+02,-5.151468800000000292e-02,6.616488599999999678e+03,1.685047500000000031e+00
8.499999999999999778e-01,7.278070500000000038e+02,-8.979370099999999866e+02,-8.799684099999999489e+02,3.058768200000000406e-03,6.632031200000000354e+03,1.681098500000000051e+00
9.000000000000000222e-01,7.441220899999999574e+02,-8.978455199999999650e+02,-8.794741299999999455e+02,-2.608698700000000037e-01,6.653775200000000041e+03,1.675604799999999894e+00
9.499999999999999556e-01,7.246543799999999464e+02,-8.974255100000000311e+02,-8.795347500000000309e+02,4.270697799999999961e-02,6.650175400000000081e+03,1.676511800000000108e+00
1.000000000000000000e+00,7.259147400000000516e+02,-8.978038500000000113e+02,-8.798819700000000239e+02,-2.039078800000000136e-01,6.645326200000000426e+03,1.677735200000000093e+00
1.050000000000000044e+00,6.455827799999999570e+02,-8.963699100000000044e+02,-8.804313200000000279e+02,2.611903200000000314e-01,6.620399699999999939e+03,1.684052000000000104e+00
1.100000000000000089e+00,6.989467300000000023e+02,-8.981398000000000366e+02,-8.808837300000000141e+02,-1.818328799999999884e-02,6.596874099999999999e+03,1.690057600000000049e+00
1.149999999999999911e+00,6.568270400000000109e+02,-8.981812400000000025e+02,-8.819650400000000445e+02,3.495271500000000087e-01,6.582878300000000309e+03,1.693650899999999959e+00
1.199999999999999956e+00,6.691349000000000160e+02,-9.000063599999999724e+02,-8.834863000000000284e+02,-1.120016699999999976e-01,6.612103600000000370e+03,1.686164999999999914e+00
1.250000000000000000e+00,6.427182999999999993e+02,-9.000137200000000348e+02,-8.841458499999999958e+02,8.760871600000000314e-02,6.642022299999999632e+03,1.678569699999999942e+00
1.300000000000000044e+00,6.709171599999999671e+02,-9.006303000000000338e+02,-8.840662399999999934e+02,-9.740282899999999633e-02,6.678181899999999587e+03,1.669480999999999993e+00
1.350000000000000089e+00,6.651904500000000553e+02,-9.000437200000000075e+02,-8.836210399999999936e+02,-8.726232300000000275e-02,6.702921299999999974e+03,1.663319200000000109e+00
1.399999999999999911e+00,6.652452899999999545e+02,-8.991557199999999739e+02,-8.827316899999999578e+02,-1.834056800000000154e-01,6.696181599999999889e+03,1.664993299999999898e+00
1.449999999999999956e+00,7.505456299999999601e+02,-9.002041799999999512e+02,-8.816742000000000417e+02,-5.341496600000000816e-02,6.663937700000000405e+03,1.673049500000000078e+00
1.500000000000000000e+00,7.148598200000000134e+02,-8.990675499999999829e+02,-8.814185899999999947e+02,2.485972800000000038e-01,6.638837099999999737e+03,1.679375099999999899e+00
1.550000000000000044e+00,7.120742900000000191e+02,-8.989961299999999937e+02,-8.814159499999999525e+02,4.095331700000000297e-02,6.641701299999999719e+03,1.678650799999999998e+00
1.600000000000000089e+00,6.719094300000000430e+02,-8.979579099999999698e+02,-8.813693500000000540e+02,-2.203889800000000121e-01,6.652668499999999767e+03,1.675883500000000081e+00
1.649999999999999911e+00,6.392494000000000369e+02,-8.967269800000000259e+02,-8.809447499999999991e+02,-5.901938200000000218e-02,6.633043800000000374e+03,1.680841800000000053e+00
1.699999999999999956e+00,6.995000300000000379e+02,-8.973248999999999569e+02,-8.800551699999999755e+02,2.445987700000000209e-01,6.599518299999999726e+03,1.689380499999999952e+00
1.750000000000000000e+00,7.148328800000000456e+02,-8.969040599999999586e+02,-8.792557699999999841e+02,-1.673253899999999905e-01,6.585659899999999652e+03,1.692935499999999927e+00
1.800000000000000044e+00,7.634667699999999968e+02,-8.976065899999999829e+02,-8.787575900000000502e+02,7.264431999999999487e-03,6.544212800000000243e+03,1.703657500000000047e+00
1.850000000000000089e+00,7.406218699999999444e+02,-8.972612000000000307e+02,-8.789762200000000121e+02,-1.373705699999999974e-01,6.493413199999999961e+03,1.716985699999999948e+00
1.899999999999999911e+00,7.006115099999999529e+02,-8.975715999999999894e+02,-8.802744199999999637e+02,2.751106400000000174e-01,6.435198199999999815e+03,1.732518100000000061e+00
