lag_ps,Li_MSD_A2,Li_COM_removed_window_MSD_A2,single_origin_system_COM_removed_A2
4.610000000000000142e+01,1.925063350376195501e+02,1.868358987725573002e+02,2.448940646191953192e+02
4.620000000000000284e+01,1.928663102808866370e+02,1.871790475051517717e+02,2.486807028145770744e+02
4.630000000000000426e+01,1.932237997172316568e+02,1.875196786253271455e+02,2.409575969212785651e+02
4.639999999999999858e+01,1.935907219272257862e+02,1.878688579953565920e+02,2.405195716830318418e+02
4.650000000000000000e+01,1.939546412981401886e+02,1.882149068503288447e+02,2.409726275457182396e+02
4.660000000000000142e+01,1.943142978436328576e+02,1.885560184706468760e+02,2.442436985827360729e+02
4.670000000000000284e+01,1.946651805673859030e+02,1.888892344644507943e+02,2.352488565900899005e+02
4.680000000000000426e+01,1.950325442349881655e+02,1.892378531226219707e+02,2.350806028997649832e+02
4.689999999999999858e+01,1.953975228137528575e+02,1.895841910322450872e+02,2.371081562427786196e+02
4.700000000000000000e+01,1.957634372555689595e+02,1.899324392999100724e+02,2.410246119384482313e+02
4.710000000000000142e+01,1.961330174810159406e+02,1.902829257479309035e+02,2.401512843931998304e+02
4.720000000000000284e+01,1.965034238035619012e+02,1.906334065369349275e+02,2.381582748594915131e+02
4.730000000000000426e+01,1.968751452531821258e+02,1.909861534822393594e+02,2.361846009698247144e+02
4.739999999999999858e+01,1.972457340878501952e+02,1.913381888801961850e+02,2.360788428049808658e+02
4.750000000000000000e+01,1.976155284325971309e+02,1.916886344883768345e+02,2.328483434702553723e+02
4.760000000000000142e+01,1.979777823849501601e+02,1.920308624272506677e+02,2.351332053100749420e+02
4.770000000000000284e+01,1.983404015939050282e+02,1.923743646365484778e+02,2.366214685578964918e+02
4.780000000000000426e+01,1.987106204136265717e+02,1.927245771283612896e+02,2.386460661081293324e+02
4.789999999999999858e+01,1.990856059572701042e+02,1.930798565429962821e+02,2.362669433000914410e+02
4.800000000000000000e+01,1.994581040990343865e+02,1.934309610902007250e+02,2.358710761626721535e+02
4.810000000000000142e+01,1.998334034864642490e+02,1.937859140674142395e+02,2.381054767849785776e+02
4.820000000000000284e+01,2.002063372871462832e+02,1.941379559937987267e+02,2.413319731741059968e+02
4.830000000000000426e+01,2.005684945463745805e+02,1.944793313030992294e+02,2.411409473803390426e+02
4.839999999999999858e+01,2.009295474706897551e+02,1.948198464723608936e+02,2.420091445107132699e+02
4.850000000000000000e+01,2.012898911320652360e+02,1.951589729319542812e+02,2.433022465908218237e+02
4.860000000000000142e+01,2.016433624950221315e+02,1.954917234226315372e+02,2.457486681478280275e+02
4.870000000000000284e+01,2.020013306482214830e+02,1.958277422320114169e+02,2.435386312891471619e+02
4.880000000000000426e+01,2.023634423574705465e+02,1.961685064974702755e+02,2.450868011192755773e+02
4.889999999999999858e+01,2.027202013163053209e+02,1.965044517288817190e+02,2.452005566548467357e+02
4.900000000000000000e+01,2.030788719328409400e+02,1.968415183701003457e+02,2.435188011364288343e+02
4.910000000000000142e+01,2.034318301049617048e+02,1.971731754906205367e+02,2.455968042002137395e+02
4.920000000000000284e+01,2.037837178848916437e+02,1.975034573068136012e+02,2.447761572594398842e+02
4.930000000000000426e+01,2.041313403999243405e+02,1.978301152552135704e+02,2.428875836082915498e+02
4.939999999999999858e+01,2.044892306931793087e+02,1.981672555111478289e+02,2.438544172939015198e+02
4.950000000000000000e+01,2.048488856058198735e+02,1.985046362895352559e+02,2.417464076209678296e+02
4.960000000000000142e+01,2.052125712873156829e+02,1.988470361611135218e+02,2.431507377109943775e+02
4.970000000000000284e+01,2.055795930837254559e+02,1.991930053558081681e+02,2.460665503562025833e+02
4.980000000000000426e+01,2.059392700544622130e+02,1.995299975953407738e+02,2.503936980775549728e+02
4.989999999999999858e+01,2.062948327119361238e+02,1.998641432110689209e+02,2.457274220490320431e+02
5.000000000000000000e+01,2.066485183213599441e+02,2.001958380014781937e+02,2.434824487323308517e+02
5.010000000000000142e+01,2.070014354393387634e+02,2.005273434039696099e+02,2.454178203700600136e+02
5.020000000000000284e+01,2.073624595488184070e+02,2.008662768553913622e+02,2.418423437599584815e+02
5.030000000000000426e+01,2.077220846842064930e+02,2.012042040460091528e+02,2.417990323658108878e+02
5.039999999999999858e+01,2.080875095803219779e+02,2.015479641564054702e+02,2.432603899405013976e+02
5.050000000000000000e+01,2.084509280377072571e+02,2.018885757285164289e+02,2.494089215985631256e+02
5.060000000000000142e+01,2.088158746691543115e+02,2.022306574524388623e+02,2.477179578901376260e+02
5.070000000000000284e+01,2.091873938854923551e+02,2.025794505397470573e+02,2.456667963065918627e+02
5.080000000000000426e+01,2.095661285054279119e+02,2.029350803245045540e+02,2.487554418011860093e+02
5.089999999999999858e+01,2.099365971680441874e+02,2.032824837476457276e+02,2.425458985360478152e+02
5.100000000000000000e+01,2.103150287081059560e+02,2.036379221422858734e+02,2.444521468338441537e+02
5.110000000000000142e+01,2.106925151462103827e+02,2.039929848061161977e+02,2.436167168569865566e+02
5.120000000000000284e+01,2.110670634356313258e+02,2.043454264852165636e+02,2.431925090536941241e+02
5.130000000000000426e+01,2.114460413195782849e+02,2.047033706483426556e+02,2.419014642420432608e+02
5.139999999999999858e+01,2.118197106019021021e+02,2.050553530392992343e+02,2.425984921797643494e+02
5.150000000000000000e+01,2.121943922049112814e+02,2.054078162584862355e+02,2.441829593633466686e+02
5.160000000000000142e+01,2.125705370331579331e+02,2.057618525824136384e+02,2.466674598205804898e+02
5.170000000000000284e+01,2.129420197210793901e+02,2.061103344892630105e+02,2.460387948860227709e+02
5.180000000000000426e+01,2.133134507292681405e+02,2.064582617430698406e+02,2.455651096779312752e+02
5.189999999999999858e+01,2.136869515691691674e+02,2.068085434233785236e+02,2.481302450981736172e+02
5.200000000000000000e+01,2.140571485594410035e+02,2.071552962016215247e+02,2.462792504131074622e+02
5.210000000000000142e+01,2.144295783715110417e+02,2.075042964738806859e+02,2.440559367245384692e+02
5.220000000000000284e+01,2.148170185453889758e+02,2.078674013978329356e+02,2.489853480602974969e+02
5.230000000000000426e+01,2.151973551479613889e+02,2.082231305801007295e+02,2.461600508348205665e+02
5.239999999999999858e+01,2.155725349419942631e+02,2.085737843522141191e+02,2.444745508228664619e+02
5.250000000000000000e+01,2.159598287508312922e+02,2.089353791335051937e+02,2.424005410007552825e+02
5.260000000000000142e+01,2.163411427605565791e+02,2.092922627133329456e+02,2.415571387002399604e+02
5.270000000000000284e+01,2.167301200134510566e+02,2.096583593055211736e+02,2.482398457545014026e+02
5.280000000000000426e+01,2.171107725020181078e+02,2.100155070687758609e+02,2.452112440560972004e+02
5.289999999999999858e+01,2.174979915943461322e+02,2.103791064508160389e+02,2.446715978627035781e+02
5.300000000000000000e+01,2.178829916856000182e+02,2.107410800093171304e+02,2.495380480321785228e+02
5.310000000000000142e+01,2.182568969099067715e+02,2.110920776538683583e+02,2.477844152852918853e+02
5.320000000000000284e+01,2.186323521502198730e+02,2.114451241557991636e+02,2.423236089614326545e+02
5.330000000000000426e+01,2.190134038316491853e+02,2.118034546346798379e+02,2.446276068081301389e+02
5.339999999999999858e+01,2.193959323957909078e+02,2.121639409397735392e+02,2.454087124533383530e+02
5.350000000000000000e+01,2.197731626353376839e+02,2.125186836032058579e+02,2.416069979129889305e+02
5.360000000000000142e+01,2.201458500709913153e+02,2.128697841700227684e+02,2.462049011109833998e+02
5.370000000000000284e+01,2.205233968453598834e+02,2.132266251869422717e+02,2.428672038211248321e+02
5.380000000000000426e+01,2.209008345994614047e+02,2.135819965074381344e+02,2.443592722671142212e+02
5.389999999999999858e+01,2.212773690505346167e+02,2.139353552083341299e+02,2.454141004789397869e+02
5.400000000000000000e+01,2.216599065001747704e+02,2.142957857184385091e+02,2.465018490582717163e+02
5.410000000000000142e+01,2.220359318023084541e+02,2.146500773122855037e+02,2.461170602843321831e+02
5.420000000000000284e+01,2.224099504568312398e+02,2.150029463664413640e+02,2.471807441016405846e+02
5.430000000000000426e+01,2.227872843278289849e+02,2.153584778239617492e+02,2.478799949831029608e+02
5.439999999999999858e+01,2.231581550948727397e+02,2.157076996835917555e+02,2.503327332922411870e+02
5.450000000000000000e+01,2.235242231218182098e+02,2.160530732761624222e+02,2.523132295591037746e+02
5.460000000000000142e+01,2.238889506656957451e+02,2.163976779945192277e+02,2.472344606983039057e+02
5.470000000000000284e+01,2.242585981635239705e+02,2.167470818012735663e+02,2.511339909520368394e+02
5.480000000000000426e+01,2.246215609729909488e+02,2.170888609555155426e+02,2.502178796786537021e+02
5.489999999999999858e+01,2.249983881921731665e+02,2.174447435342541723e+02,2.447094198494507111e+02
5.500000000000000000e+01,2.253761530493966632e+02,2.178008033343935494e+02,2.472604936385541237e+02
5.510000000000000142e+01,2.257444876434687160e+02,2.181482352621245298e+02,2.437984204841730786e+02
5.520000000000000284e+01,2.261177591833038605e+02,2.184995927088557153e+02,2.437638016411893318e+02
5.530000000000000426e+01,2.264948914480413862e+02,2.188546675499570426e+02,2.458628438322318743e+02
5.539999999999999858e+01,2.268671409801975472e+02,2.192060498077034083e+02,2.422208446740576164e+02
5.550000000000000000e+01,2.272323419192350400e+02,2.195510526516762013e+02,2.447870908386093163e+02
5.560000000000000142e+01,2.275923954747278515e+02,2.198913239350024753e+02,2.430298941608428152e+02
5.570000000000000284e+01,2.279541831933795493e+02,2.202340536960653026e+02,2.415967741420113839e+02
5.580000000000000426e+01,2.283178421283903106e+02,2.205796068881793985e+02,2.411887323357375124e+02
5.589999999999999858e+01,2.286869764150989397e+02,2.209287586248051696e+02,2.447934411936934112e+02
5.600000000000000000e+01,2.290457257253760019e+02,2.212670763983010431e+02,2.434301016159943742e+02
5.610000000000000142e+01,2.294073492657217059e+02,2.216092550543871198e+02,2.461734730805499680e+02
5.620000000000000284e+01,2.297685600828040720e+02,2.219517315944693223e+02,2.424240153501656607e+02
5.630000000000000426e+01,2.301376914935979414e+02,2.223021887930567573e+02,2.429675692088287917e+02
5.639999999999999858e+01,2.305083079182156496e+02,2.226534543943405708e+02,2.425025348836503838e+02
5.650000000000000000e+01,2.308827533331588597e+02,2.230072659570248277e+02,2.487904529625305088e+02
5.660000000000000142e+01,2.312478461694091720e+02,2.233528676407433124e+02,2.479242645356825392e+02
5.670000000000000284e+01,2.316224201840239232e+02,2.237067554135411456e+02,2.479988502789228164e+02
5.680000000000000426e+01,2.319938586462567969e+02,2.240564726584668165e+02,2.477636105989213888e+02
5.689999999999999858e+01,2.323530616135870162e+02,2.243955463702110649e+02,2.393578799455103479e+02
5.700000000000000000e+01,2.327109502064366211e+02,2.247321376791839782e+02,2.442070477552557008e+02
5.710000000000000142e+01,2.330687900810127644e+02,2.250696790428187626e+02,2.440286919153123222e+02
5.720000000000000284e+01,2.334400071563497363e+02,2.254199581953149334e+02,2.401835453314684230e+02
5.730000000000000426e+01,2.338167337091671811e+02,2.257758500680607767e+02,2.364367209307623341e+02
5.739999999999999858e+01,2.341999087112551194e+02,2.261365794925538353e+02,2.348690215878202423e+02
5.750000000000000000e+01,2.345923200029530733e+02,2.265063596795748140e+02,2.349339340615526339e+02
5.760000000000000142e+01,2.349852322491903749e+02,2.268774967315892752e+02,2.353692205612806845e+02
5.770000000000000284e+01,2.353767895697885990e+02,2.272464520888079846e+02,2.334902749643809727e+02
5.780000000000000426e+01,2.357715014799316293e+02,2.276191346401517706e+02,2.365332774484376444e+02
5.789999999999999858e+01,2.361619998150797244e+02,2.279878027285858195e+02,2.381861903588661278e+02
5.800000000000000000e+01,2.365492911243211438e+02,2.283533318313046721e+02,2.360317559910966736e+02
5.810000000000000142e+01,2.369403271633192105e+02,2.287234933267380654e+02,2.365458001811031465e+02
5.820000000000000284e+01,2.373309718393549019e+02,2.290922870063052414e+02,2.384984789567964754e+02
5.830000000000000426e+01,2.377212974168626829e+02,2.294607350242101802e+02,2.388580848529999798e+02
5.839999999999999858e+01,2.381142307105095597e+02,2.298315051904338588e+02,2.388711623400409110e+02
5.850000000000000000e+01,2.385029832775925627e+02,2.301990621417196223e+02,2.440414058110720248e+02
5.860000000000000142e+01,2.388803769796211611e+02,2.305582636128047227e+02,2.495485004801256821e+02
5.870000000000000284e+01,2.392639131509743606e+02,2.309249839420062926e+02,2.486515488842346429e+02
5.880000000000000426e+01,2.396395427936705858e+02,2.312842172093831721e+02,2.471551620818350443e+02
5.889999999999999858e+01,2.400207627143641389e+02,2.316497246029224186e+02,2.467512015991219698e+02
5.900000000000000000e+01,2.404116755852380152e+02,2.320265167801381665e+02,2.475055079909843698e+02
5.910000000000000142e+01,2.407972138214545623e+02,2.323980622540051115e+02,2.519122288255514661e+02
5.920000000000000284e+01,2.411820409936613316e+02,2.327684964380786710e+02,2.490373424445675710e+02
5.930000000000000426e+01,2.415697980592090630e+02,2.331417307890164068e+02,2.490513259960299877e+02
5.939999999999999858e+01,2.419597569450675110e+02,2.335157771005524978e+02,2.472890315476145418e+02
5.950000000000000000e+01,2.423536216530132208e+02,2.338933360324257080e+02,2.476036657500955585e+02
5.960000000000000142e+01,2.427459051063775632e+02,2.342705408979012134e+02,2.475826684239833071e+02
5.970000000000000284e+01,2.431406985778853596e+02,2.346495943552789356e+02,2.480005420250667498e+02
5.980000000000000426e+01,2.435419569203985191e+02,2.350336377003518749e+02,2.482602231053748483e+02
5.989999999999999858e+01,2.439386288789744697e+02,2.354123303713363669e+02,2.492223730801808870e+02
6.000000000000000000e+01,2.443393861732001540e+02,2.357944537738597717e+02,2.515399673640554852e+02
6.010000000000000142e+01,2.447404193624120410e+02,2.361785353732342116e+02,2.536383818827937375e+02
6.020000000000000284e+01,2.451491083428484217e+02,2.365690987539979915e+02,2.551562125231660332e+02
6.030000000000000426e+01,2.455526323693340203e+02,2.369560500244386105e+02,2.532545657633600058e+02
6.039999999999999858e+01,2.459522175207272028e+02,2.373379452263363589e+02,2.556807570789520696e+02
6.050000000000000000e+01,2.463533872636491253e+02,2.377214582783868480e+02,2.565389944602963510e+02
6.060000000000000142e+01,2.467607814158956216e+02,2.381110029326365520e+02,2.544848774285406421e+02
6.070000000000000284e+01,2.471662909591305493e+02,2.384984416110810059e+02,2.551758983778110235e+02
6.080000000000000426e+01,2.475728765213184204e+02,2.388867418255329937e+02,2.560390122169908977e+02
6.089999999999999858e+01,2.479820656073877387e+02,2.392791196753233578e+02,2.592659174415583720e+02
6.100000000000000000e+01,2.483845372179932554e+02,2.396658532319518429e+02,2.556776345558446337e+02
6.110000000000000142e+01,2.487948574932456154e+02,2.400606498518808678e+02,2.608126452454899891e+02
6.120000000000000284e+01,2.492042375922910935e+02,2.404557188136862180e+02,2.611546309069939866e+02
6.130000000000000426e+01,2.496167604288812640e+02,2.408545344535829429e+02,2.576960038064968899e+02
6.139999999999999858e+01,2.500346012259060728e+02,2.412592574986357761e+02,2.541799990943015075e+02
6.150000000000000000e+01,2.504549270772890850e+02,2.416670216505671647e+02,2.558629200904310323e+02
6.160000000000000142e+01,2.508701235642593019e+02,2.420693355085741700e+02,2.623366412661278559e+02
6.170000000000000284e+01,2.512818327399574230e+02,2.424679471038939766e+02,2.617044163532727907e+02
6.180000000000000426e+01,2.516945680101279379e+02,2.428679594592965145e+02,2.597314135408411744e+02
6.189999999999999858e+01,2.521040221425387529e+02,2.432639667434427508e+02,2.634410535155490720e+02
6.200000000000000000e+01,2.525093609461997914e+02,2.436568000189291183e+02,2.606878589271387341e+02
6.210000000000000142e+01,2.529114554365422123e+02,2.440460901351760015e+02,2.537502547865832980e+02
6.220000000000000284e+01,2.533247463545294806e+02,2.444461101523420723e+02,2.543212016181113597e+02
6.230000000000000426e+01,2.537336988319097770e+02,2.448430328980438162e+02,2.574657938667656936e+02
6.239999999999999858e+01,2.541440313359839820e+02,2.452401196752373380e+02,2.550996946741409772e+02
6.250000000000000000e+01,2.545669389316960007e+02,2.456486689406694666e+02,2.575176577685947450e+02
6.260000000000000142e+01,2.549863689513449003e+02,2.460544229431224039e+02,2.568580928457370760e+02
6.270000000000000284e+01,2.554084305224171203e+02,2.464631669065819040e+02,2.562933050818915035e+02
6.280000000000000426e+01,2.558398130924067573e+02,2.468821830538395830e+02,2.577088290796274350e+02
6.289999999999999858e+01,2.562614958270710304e+02,2.472919990243582902e+02,2.547785653356839362e+02
6.300000000000000000e+01,2.566752531494837513e+02,2.476943750362216292e+02,2.541922110243844486e+02
6.310000000000000142e+01,2.570970357137562701e+02,2.481067940748013996e+02,2.605573067221857286e+02
6.320000000000000284e+01,2.575148598634079917e+02,2.485140799049484031e+02,2.572648117204939240e+02
6.330000000000000426e+01,2.579311029071994881e+02,2.489194902323435485e+02,2.573826708499330493e+02
6.339999999999999858e+01,2.583460377196449258e+02,2.493244005257260767e+02,2.580603561729998887e+02
6.350000000000000000e+01,2.587570585573936910e+02,2.497252331007247790e+02,2.582215234119580600e+02
6.360000000000000142e+01,2.591679458312829070e+02,2.501264136433880196e+02,2.603067874668610671e+02
6.370000000000000284e+01,2.595762967937141639e+02,2.505236758274905355e+02,2.648837546263069953e+02
6.380000000000000426e+01,2.599804811144322798e+02,2.509158253986518048e+02,2.642881003144899523e+02
6.389999999999999858e+01,2.603824978800962526e+02,2.513051254109685146e+02,2.635326748520092792e+02
6.400000000000000000e+01,2.607875315765047048e+02,2.516974593295065006e+02,2.640871113755052306e+02
6.409999999999999432e+01,2.611924879094107155e+02,2.520895038922901108e+02,2.664140597466155782e+02
6.420000000000000284e+01,2.615986082411955636e+02,2.524832953206731929e+02,2.687997497572895895e+02
6.429999999999999716e+01,2.619990100563980491e+02,2.528721240809928759e+02,2.731995242881181412e+02
6.440000000000000568e+01,2.623955694052336298e+02,2.532568403630041587e+02,2.732908456114998330e+02
6.450000000000000000e+01,2.627969599117928396e+02,2.536480258609389296e+02,2.819520565414526345e+02
6.459999999999999432e+01,2.631963019207706225e+02,2.540349466444156974e+02,2.805231560373998150e+02
6.470000000000000284e+01,2.635889860062178514e+02,2.544173505312695056e+02,2.860394305070546466e+02
6.479999999999999716e+01,2.639791924915835466e+02,2.547965608599976974e+02,2.866348681510559118e+02
6.490000000000000568e+01,2.643708443362477283e+02,2.551777113802294252e+02,2.876809702659667209e+02
6.500000000000000000e+01,2.647571886742574634e+02,2.555532329636719737e+02,2.871521572284663648e+02
6.509999999999999432e+01,2.651402351215617159e+02,2.559253980380866267e+02,2.918172576349822407e+02
6.520000000000000284e+01,2.655272603400566709e+02,2.563009501275939783e+02,2.962388677391434726e+02
6.529999999999999716e+01,2.659071685937169605e+02,2.566681923993687633e+02,2.999366222503266499e+02
6.540000000000000568e+01,2.662836706222896623e+02,2.570329066747688103e+02,2.977387208934898695e+02
6.550000000000000000e+01,2.666604465836649638e+02,2.573979283033307297e+02,2.978117969508159604e+02
6.559999999999999432e+01,2.670412118724655670e+02,2.577684332778546832e+02,3.025853144513888537e+02
6.570000000000000284e+01,2.674195245763415301e+02,2.581368983648871449e+02,3.038139636594974604e+02
6.579999999999999716e+01,2.677998122866744097e+02,2.585053613700788446e+02,2.995347665692709143e+02
6.590000000000000568e+01,2.681717721810711623e+02,2.588663212662356159e+02,3.009556568611693024e+02
6.600000000000000000e+01,2.685385465255780559e+02,2.592224745614702215e+02,3.073683032820193262e+02
6.609999999999999432e+01,2.688940210894884899e+02,2.595653477706925401e+02,3.063793065242848570e+02
6.620000000000000284e+01,2.692498628998246772e+02,2.599086844145721216e+02,3.081610203541801525e+02
6.629999999999999716e+01,2.696117008488658371e+02,2.602589636735901308e+02,3.010675035683335068e+02
6.640000000000000568e+01,2.699826015033148110e+02,2.606194496222602766e+02,3.000603729530863575e+02
6.650000000000000000e+01,2.703497169292860463e+02,2.609749255544124367e+02,3.005311079629750566e+02
6.659999999999999432e+01,2.707056592818162812e+02,2.613194253265636462e+02,3.040808446819916639e+02
6.670000000000000284e+01,2.710579983631096752e+02,2.616584957068761810e+02,3.039677391608145740e+02
6.679999999999999716e+01,2.714113900608067524e+02,2.619975119903741074e+02,3.054404381351725419e+02
6.690000000000000568e+01,2.717639590976138493e+02,2.623353459836960155e+02,3.067374680261243043e+02
6.700000000000000000e+01,2.721137250919255735e+02,2.626710199794156324e+02,3.021977350778319078e+02
6.709999999999999432e+01,2.724634446854087741e+02,2.630076737014589980e+02,3.069600141565961167e+02
6.720000000000000284e+01,2.728159261504951587e+02,2.633479172494222667e+02,3.078213393989802853e+02
6.729999999999999716e+01,2.731674504763686286e+02,2.636878526795548510e+02,3.087783146558868452e+02
6.740000000000000568e+01,2.735209880576579735e+02,2.640278780752465764e+02,3.088265801964601565e+02
6.750000000000000000e+01,2.738731581365410079e+02,2.643660090635189022e+02,3.051033566214562143e+02
6.759999999999999432e+01,2.742324773135316605e+02,2.647113527656317160e+02,3.062578565595892428e+02
6.770000000000000284e+01,2.745885747086285846e+02,2.650522604907099549e+02,3.067563474710264586e+02
6.779999999999999716e+01,2.749480140759681035e+02,2.653960902639578308e+02,3.111049664261701651e+02
6.790000000000000568e+01,2.753047644664138147e+02,2.657383914587367713e+02,3.119201657677830326e+02
6.800000000000000000e+01,2.756587418389939899e+02,2.660778926199001830e+02,3.119802211295464645e+02
6.809999999999999432e+01,2.760006385377878360e+02,2.664067837993690091e+02,3.110528578428863398e+02
6.820000000000000284e+01,2.763522300932020812e+02,2.667431380115351089e+02,3.114385082469777899e+02
6.829999999999999716e+01,2.767037045701150078e+02,2.670781419584574792e+02,3.074721274186156279e+02
6.840000000000000568e+01,2.770553604610761340e+02,2.674149686225069900e+02,3.071758251575150211e+02
6.850000000000000000e+01,2.774030453539994028e+02,2.677491140005407715e+02,3.155009615035525030e+02
6.860000000000000853e+01,2.777478887791551188e+02,2.680824353321932563e+02,3.174893664598358782e+02
6.870000000000000284e+01,2.781005812877018002e+02,2.684234793035222424e+02,3.144169391834440148e+02
6.879999999999999716e+01,2.784504103023074890e+02,2.687618585682778303e+02,3.147367233409379992e+02
6.890000000000000568e+01,2.787947513344697086e+02,2.690941233375033335e+02,3.124793954324194374e+02
6.900000000000000000e+01,2.791409764306812917e+02,2.694283377805592181e+02,3.152630479096686145e+02
6.910000000000000853e+01,2.794844435805853209e+02,2.697598902464793582e+02,3.143858260818854546e+02
6.920000000000000284e+01,2.798196226069186991e+02,2.700845494345438169e+02,3.129757923834458779e+02
6.929999999999999716e+01,2.801561742248300675e+02,2.704113274307390498e+02,3.149011370491313073e+02
6.940000000000000568e+01,2.804943685740809087e+02,2.707391303828597415e+02,3.172457069715580360e+02
6.950000000000000000e+01,2.808291408305743744e+02,2.710640905143324630e+02,3.197186801299565104e+02
6.960000000000000853e+01,2.811594731179930591e+02,2.713854981841232075e+02,3.182147470810386380e+02
6.970000000000000284e+01,2.814976172871309927e+02,2.717157389818819411e+02,3.171910651426373988e+02
6.979999999999999716e+01,2.818331970582195254e+02,2.720437060120763704e+02,3.184684876962247699e+02
6.990000000000000568e+01,2.821739726181522201e+02,2.723768416624642441e+02,3.121598899997356398e+02
7.000000000000000000e+01,2.825207881128851568e+02,2.727159631692486528e+02,3.128933309116599730e+02
7.010000000000000853e+01,2.828726264547639744e+02,2.730606440290939645e+02,3.148968136809382941e+02
7.020000000000000284e+01,2.832295478475965069e+02,2.734094023472153481e+02,3.237401879697714548e+02
7.029999999999999716e+01,2.835774848646327086e+02,2.737511500948606908e+02,3.216033067616211270e+02
7.040000000000000568e+01,2.839251726566495790e+02,2.740921623989610225e+02,3.222521949776747192e+02
7.050000000000000000e+01,2.842772299203118678e+02,2.744388713364016894e+02,3.194750566446469406e+02
7.060000000000000853e+01,2.846322337633994266e+02,2.747895403019309697e+02,3.173057777833595310e+02
7.070000000000000284e+01,2.849880991967658588e+02,2.751406591813549198e+02,3.189237292436192774e+02
7.079999999999999716e+01,2.853526252418012632e+02,2.755015186883100569e+02,3.151438143270900696e+02
7.090000000000000568e+01,2.857226994069279158e+02,2.758680575170177462e+02,3.136994308784670693e+02
7.100000000000000000e+01,2.860933656747054670e+02,2.762340476352432574e+02,3.151449052433700899e+02
7.110000000000000853e+01,2.864714016795496718e+02,2.766069423824683895e+02,3.114689949975169725e+02
7.120000000000000284e+01,2.868615426601940044e+02,2.769920890204931538e+02,3.098954228033508116e+02
7.129999999999999716e+01,2.872530767195513022e+02,2.773793486875986218e+02,3.032748061386049017e+02
7.140000000000000568e+01,2.876570856278789847e+02,2.777780365688017241e+02,3.014277482087474027e+02
7.150000000000000000e+01,2.880608378967583576e+02,2.781778108490298678e+02,3.071603323474583931e+02
7.160000000000000853e+01,2.884663289070905421e+02,2.785788533833845122e+02,3.102182804794739468e+02
7.170000000000000284e+01,2.888753587030982999e+02,2.789852433001487384e+02,3.148429116904190437e+02
7.179999999999999716e+01,2.892823698570367696e+02,2.793896585850631027e+02,3.141108359793641966e+02
7.190000000000000568e+01,2.896964557866084533e+02,2.798015236052551700e+02,3.161021021939251341e+02
7.200000000000000000e+01,2.901102838926607888e+02,2.802125719687868468e+02,3.160711653707782602e+02
7.210000000000000853e+01,2.905172408544835889e+02,2.806148386517916151e+02,3.147142119591250662e+02
7.220000000000000284e+01,2.909319845029521048e+02,2.810248256285543675e+02,3.100057762791996652e+02
7.229999999999999716e+01,2.913417037348559120e+02,2.814283066391316765e+02,3.122669039273090448e+02
7.240000000000000568e+01,2.917545070924663833e+02,2.818336627615584007e+02,3.160741033403394340e+02
7.250000000000000000e+01,2.921699282035007172e+02,2.822414618865055900e+02,3.157273155632124713e+02
7.260000000000000853e+01,2.925912343412399537e+02,2.826549751125254488e+02,3.148227028335479645e+02
7.270000000000000284e+01,2.930244405904993528e+02,2.830803645757613936e+02,3.135179926019707182e+02
7.279999999999999716e+01,2.934581306267577929e+02,2.835076374505017611e+02,3.147664532973843166e+02
7.290000000000000568e+01,2.938974557057176753e+02,2.839409655467352991e+02,3.176905534822838035e+02
7.300000000000000000e+01,2.943271738863096516e+02,2.843664540698819678e+02,3.212339915016709142e+02
7.310000000000000853e+01,2.947389235400648317e+02,2.847748257540035297e+02,3.216258781307730601e+02
7.320000000000000284e+01,2.951531128473793046e+02,2.851837690560395231e+02,3.239756836847321324e+02
7.329999999999999716e+01,2.955713445049932488e+02,2.855961153433588038e+02,3.206391975688784441e+02
7.340000000000000568e+01,2.959863071687175307e+02,2.860060641247237072e+02,3.217654752731285726e+02
7.350000000000000000e+01,2.964042245103461823e+02,2.864193800029754584e+02,3.215517344215039657e+02
7.360000000000000853e+01,2.968220271406012216e+02,2.868316910966671003e+02,3.210758746377484272e+02
7.370000000000000284e+01,2.972430912614771046e+02,2.872465994583909605e+02,3.263159497497025541e+02
7.379999999999999716e+01,2.976533111699450842e+02,2.876520675012688457e+02,3.222887482806582398e+02
7.390000000000000568e+01,2.980651130664721791e+02,2.880589373679049459e+02,3.212988805555073668e+02
7.400000000000000000e+01,2.984720586496617329e+02,2.884595423180741705e+02,3.225697331808084414e+02
7.410000000000000853e+01,2.988673552936792817e+02,2.888492651649140726e+02,3.246321279074919062e+02
7.420000000000000284e+01,2.992597423767450096e+02,2.892362646036741580e+02,3.250469399494378990e+02
7.429999999999999716e+01,2.996503595764920078e+02,2.896219282290924184e+02,3.293895809909920445e+02
7.440000000000000568e+01,3.000465848917970106e+02,2.900113410208874143e+02,3.285943995339324033e+02
7.450000000000000000e+01,3.004517344584996863e+02,2.904094589424926198e+02,3.230639002472915990e+02
7.460000000000000853e+01,3.008549144412515943e+02,2.908050656306266433e+02,3.216139648165876110e+02
7.470000000000000284e+01,3.012517692568698635e+02,2.911940762030017709e+02,3.227048271198773932e+02
7.479999999999999716e+01,3.016495416416756257e+02,2.915843448347093840e+02,3.241908246978801458e+02
7.490000000000000568e+01,3.020513360204863034e+02,2.919768618605435790e+02,3.325600451618682882e+02
7.500000000000000000e+01,3.024535889252282459e+02,2.923696929323469931e+02,3.295405034057164926e+02
