time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
0.000000000000000000e+00,8.512914100000000417e+02,-8.922409699999999475e+02,-8.712237000000000080e+02,1.459285700000000074e-01,1.205141400000000067e+04,9.251277799999999552e-01
5.000000000000000278e-02,8.570605399999999463e+02,-8.921717800000000125e+02,-8.710120799999999690e+02,-1.537575700000000101e-01,1.205141400000000067e+04,9.251277799999999552e-01
1.000000000000000056e-01,8.508893299999999726e+02,-8.912028800000000501e+02,-8.701955400000000509e+02,3.386741499999999794e-02,1.205141400000000067e+04,9.251277799999999552e-01
1.499999999999999944e-01,8.703895400000000109e+02,-8.900584700000000566e+02,-8.685697000000000116e+02,-2.940675000000000372e-01,1.205141400000000067e+04,9.251277799999999552e-01
2.000000000000000111e-01,8.996451200000000199e+02,-8.891380000000000337e+02,-8.669269500000000335e+02,-1.796466200000000069e-01,1.205141400000000067e+04,9.251277799999999552e-01
2.500000000000000000e-01,9.234489300000000185e+02,-8.889944900000000416e+02,-8.661957499999999754e+02,-1.169059299999999912e-01,1.205141400000000067e+04,9.251277799999999552e-01
2.999999999999999889e-01,9.153841599999999517e+02,-8.886575599999999895e+02,-8.660579300000000558e+02,-2.720215400000000061e-01,1.205141400000000067e+04,9.251277799999999552e-01
3.499999999999999778e-01,8.684279599999999846e+02,-8.875750000000000455e+02,-8.661346499999999651e+02,1.694629900000000078e-01,1.205141400000000067e+04,9.251277799999999552e-01
4.000000000000000222e-01,8.945281199999999444e+02,-8.881086400000000367e+02,-8.660239199999999755e+02,-1.269725899999999963e-01,1.205141400000000067e+04,9.251277799999999552e-01
4.500000000000000111e-01,9.294194499999999834e+02,-8.890112299999999550e+02,-8.660650799999999663e+02,1.776168800000000048e-01,1.205141400000000067e+04,9.251277799999999552e-01
5.000000000000000000e-01,8.725621800000000121e+02,-8.881284399999999550e+02,-8.665860300000000507e+02,-3.563740800000000375e-01,1.205141400000000067e+04,9.251277799999999552e-01
