time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
0.000000000000000000e+00,3.000000000000000000e+02,-9.116377199999999448e+02,-9.042311099999999442e+02,-1.506195700000000082e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.000000000000000278e-02,3.343800899999999956e+02,-9.125798600000000533e+02,-9.043244499999999562e+02,3.320178800000000430e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.000000000000000056e-01,3.038798100000000204e+02,-9.122755600000000413e+02,-9.047731599999999617e+02,-1.803186300000000214e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.499999999999999944e-01,2.747289799999999786e+02,-9.120253599999999778e+02,-9.052426600000000008e+02,-6.177993700000000005e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.000000000000000111e-01,2.824043500000000222e+02,-9.123357099999999491e+02,-9.053635199999999941e+02,-5.642235600000000684e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.500000000000000000e-01,2.902321999999999775e+02,-9.123673300000000381e+02,-9.052018799999999601e+02,-2.566755900000000090e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.999999999999999889e-01,3.197642500000000041e+02,-9.128651399999999967e+02,-9.049705800000000409e+02,1.259617199999999992e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.499999999999999778e-01,3.001152900000000159e+02,-9.122188400000000001e+02,-9.048093900000000076e+02,-1.872098300000000215e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.000000000000000222e-01,3.244770399999999881e+02,-9.125972100000000182e+02,-9.045862899999999627e+02,5.105260400000000143e-02,5.825467400000000453e+03,1.913854600000000072e+00
4.500000000000000111e-01,2.888343199999999911e+02,-9.114566800000000057e+02,-9.043257399999999961e+02,-1.388551200000000090e-02,5.825467400000000453e+03,1.913854600000000072e+00
5.000000000000000000e-01,3.159182099999999878e+02,-9.116817600000000539e+02,-9.038821599999999989e+02,1.081747200000000020e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.500000000000000444e-01,3.137418400000000247e+02,-9.112927499999999554e+02,-9.035468700000000126e+02,-2.906696500000000016e-02,5.825467400000000453e+03,1.913854600000000072e+00
5.999999999999999778e-01,3.443412700000000086e+02,-9.118641800000000330e+02,-9.033628499999999804e+02,-2.260713200000000200e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.500000000000000222e-01,2.981435700000000111e+02,-9.107361600000000408e+02,-9.033753799999999501e+02,1.147713500000000081e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.999999999999999556e-01,3.396693599999999833e+02,-9.115926600000000235e+02,-9.032066700000000310e+02,-5.201837600000000505e-02,5.825467400000000453e+03,1.913854600000000072e+00
7.500000000000000000e-01,3.425010199999999827e+02,-9.114364299999999730e+02,-9.029805300000000443e+02,3.912595600000000340e-02,5.825467400000000453e+03,1.913854600000000072e+00
8.000000000000000444e-01,3.677519500000000221e+02,-9.117729600000000119e+02,-9.026936399999999594e+02,5.588923200000000396e-02,5.825467400000000453e+03,1.913854600000000072e+00
8.499999999999999778e-01,4.004158400000000029e+02,-9.121928199999999833e+02,-9.023070800000000418e+02,3.599375100000000161e-01,5.825467400000000453e+03,1.913854600000000072e+00
9.000000000000000222e-01,3.613525599999999827e+02,-9.108659300000000485e+02,-9.019446100000000115e+02,-1.452560600000000202e-01,5.825467400000000453e+03,1.913854600000000072e+00
9.499999999999999556e-01,3.960844099999999912e+02,-9.112300300000000561e+02,-9.014512300000000096e+02,4.877475000000000560e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.000000000000000000e+00,3.852350799999999822e+02,-9.106867300000000114e+02,-9.011757800000000316e+02,-1.222770999999999997e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.050000000000000044e+00,4.136904900000000112e+02,-9.112955500000000484e+02,-9.010820800000000190e+02,3.880676599999999810e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.100000000000000089e+00,3.496734900000000152e+02,-9.100440599999999449e+02,-9.014110799999999699e+02,2.052594400000000152e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.149999999999999911e+00,3.510499599999999987e+02,-9.105361299999999574e+02,-9.018691599999999653e+02,7.409071999999999880e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.199999999999999956e+00,3.513926000000000158e+02,-9.108792899999999690e+02,-9.022038599999999633e+02,-1.154960900000000096e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.250000000000000000e+00,3.589736100000000079e+02,-9.113158799999999928e+02,-9.024532900000000382e+02,9.732630500000000184e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.300000000000000044e+00,3.195918399999999906e+02,-9.106744099999999662e+02,-9.027841100000000552e+02,2.300075400000000381e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.350000000000000089e+00,3.389340500000000134e+02,-9.112048099999999522e+02,-9.028369800000000396e+02,-5.780631100000000605e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.399999999999999911e+00,3.767928600000000188e+02,-9.114890500000000202e+02,-9.021865299999999479e+02,1.758064400000000083e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.449999999999999956e+00,3.874665299999999775e+02,-9.108770899999999529e+02,-9.013110500000000229e+02,6.154638300000000312e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.500000000000000000e+00,3.898773800000000165e+02,-9.104072400000000016e+02,-9.007816800000000512e+02,-1.331593500000000097e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.550000000000000044e+00,3.761213999999999942e+02,-9.096673799999999801e+02,-9.003814300000000230e+02,3.656887400000000121e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.600000000000000089e+00,3.948924799999999777e+02,-9.096594199999999546e+02,-8.999100499999999556e+02,2.097094800000000037e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.649999999999999911e+00,4.125107800000000111e+02,-9.097677999999999656e+02,-8.995834499999999707e+02,7.693132200000001031e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.699999999999999956e+00,3.929578799999999887e+02,-9.092417199999999866e+02,-8.995401000000000522e+02,1.851024900000000084e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.750000000000000000e+00,4.000796000000000276e+02,-9.094589399999999841e+02,-8.995815000000000055e+02,-2.822302399999999933e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.800000000000000044e+00,4.177625600000000077e+02,-9.098702399999999670e+02,-8.995562300000000278e+02,2.752032700000000554e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.850000000000000089e+00,4.132724200000000110e+02,-9.097120700000000397e+02,-8.995089100000000144e+02,-2.994822200000000004e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.899999999999999911e+00,4.032096799999999917e+02,-9.093636999999999944e+02,-8.994089800000000423e+02,-3.162948799999999727e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.949999999999999956e+00,4.115367299999999773e+02,-9.091775999999999840e+02,-8.990172999999999774e+02,-2.980113600000000237e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.000000000000000000e+00,4.085715200000000209e+02,-9.086075499999999465e+02,-8.985204599999999573e+02,-8.117863700000000141e-03,5.825467400000000453e+03,1.913854600000000072e+00
2.049999999999999822e+00,3.974001600000000280e+02,-9.079164500000000544e+02,-8.981051599999999553e+02,5.084507300000000452e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.100000000000000089e+00,4.543037600000000111e+02,-9.088579799999999977e+02,-8.976418200000000525e+02,-1.234391700000000008e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.149999999999999911e+00,4.411030900000000088e+02,-9.080172499999999900e+02,-8.971269999999999527e+02,-1.841109700000000127e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.200000000000000178e+00,4.648803700000000276e+02,-9.081789800000000241e+02,-8.967016899999999850e+02,2.424084699999999870e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.250000000000000000e+00,4.386440600000000245e+02,-9.075424100000000180e+02,-8.967128699999999526e+02,1.548148400000000091e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.299999999999999822e+00,4.480032600000000116e+02,-9.079529800000000250e+02,-8.968923600000000533e+02,1.584279000000000104e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.350000000000000089e+00,4.416371599999999944e+02,-9.082624600000000328e+02,-8.973590100000000120e+02,-5.152864699999999860e-03,5.825467400000000453e+03,1.913854600000000072e+00
2.399999999999999911e+00,4.056433900000000108e+02,-9.084451500000000124e+02,-8.984303400000000011e+02,3.206553800000000454e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.450000000000000178e+00,3.919524499999999989e+02,-9.087204000000000406e+02,-8.990436099999999442e+02,1.293329099999999954e-01,5.825467400000000453e+03,1.913854600000000072e+00
