lag_ps,Li_MSD_A2,Li_COM_removed_window_MSD_A2,single_origin_system_COM_removed_A2
2.399999999999999911e+00,7.916899794403366108e+00,7.717493527951728716e+00,7.189355172900557811e+00
2.500000000000000000e+00,8.178896674484828822e+00,7.973156885529300908e+00,8.073809613251073714e+00
2.600000000000000089e+00,8.432510049304845268e+00,8.219617095685565644e+00,8.661493646509185851e+00
2.700000000000000178e+00,8.684110959075631797e+00,8.464631667251207858e+00,8.517421392987351680e+00
2.800000000000000266e+00,8.933587958109246330e+00,8.707486650769725500e+00,8.710454325258012886e+00
2.899999999999999911e+00,9.184375269390708141e+00,8.951085199048984364e+00,8.724733661425259967e+00
3.000000000000000000e+00,9.430295169625876994e+00,9.189720011300737568e+00,9.295458293859965693e+00
3.100000000000000089e+00,9.676055842259408735e+00,9.428103520229489831e+00,9.203898101285879818e+00
3.200000000000000178e+00,9.918157049816903381e+00,9.662961997216415355e+00,9.140725970996507854e+00
3.300000000000000266e+00,1.016487515011735177e+01,9.902128024048113986e+00,9.283452562006486275e+00
3.399999999999999911e+00,1.040671830294475164e+01,1.013651307983988126e+01,1.019838279266946479e+01
3.500000000000000000e+00,1.064499831477441205e+01,1.036747712851918202e+01,1.028596570009031907e+01
3.600000000000000089e+00,1.087992831178923048e+01,1.059525981137282358e+01,1.111282537988997454e+01
3.700000000000000178e+00,1.111700031571804637e+01,1.082613916355687778e+01,1.082848736009895418e+01
3.800000000000000266e+00,1.135738954481529106e+01,1.106038808741286061e+01,1.098681635676698320e+01
3.899999999999999911e+00,1.159391468743930176e+01,1.129065451861951530e+01,1.184162570133687886e+01
4.000000000000000000e+00,1.183122103260206615e+01,1.152225882707371873e+01,1.193205457105717926e+01
4.099999999999999645e+00,1.207352144310840991e+01,1.175846465998030510e+01,1.264984780939101583e+01
4.200000000000000178e+00,1.230853047003782308e+01,1.198722873292533819e+01,1.311132444463983049e+01
4.299999999999999822e+00,1.254365901645836345e+01,1.221586314464713041e+01,1.305800976555595305e+01
4.400000000000000355e+00,1.277750953370140330e+01,1.244384366644015927e+01,1.353517900916907735e+01
4.500000000000000000e+00,1.301003761819718640e+01,1.267021658591423972e+01,1.350367966987826307e+01
4.600000000000000533e+00,1.324477130770347522e+01,1.289869338449395997e+01,1.409161336327868241e+01
4.700000000000000178e+00,1.347462027926179040e+01,1.312193980036792595e+01,1.470944408533536496e+01
4.799999999999999822e+00,1.370552804603574337e+01,1.334658875709415859e+01,1.531892477658010066e+01
4.900000000000000355e+00,1.394198355581995763e+01,1.357660044292284240e+01,1.487704880596792023e+01
5.000000000000000000e+00,1.417989659043163186e+01,1.380755494482232848e+01,1.484293228413116950e+01
5.100000000000000533e+00,1.441098354256442349e+01,1.403233466297105991e+01,1.615374059019773512e+01
5.200000000000000178e+00,1.464387527431353142e+01,1.425869487641526412e+01,1.533131707030391588e+01
5.299999999999999822e+00,1.487697043216991233e+01,1.448517070843705135e+01,1.558034692591628989e+01
5.400000000000000355e+00,1.510736614843144388e+01,1.470946268446241056e+01,1.589488443170089127e+01
5.500000000000000000e+00,1.533945726914594587e+01,1.493520353360040787e+01,1.558113566332581534e+01
5.600000000000000533e+00,1.557074873945537341e+01,1.516007423144874089e+01,1.621802336006654244e+01
5.700000000000000178e+00,1.579827478108494176e+01,1.538228335569121974e+01,1.606634589937488755e+01
5.799999999999999822e+00,1.603252857327053249e+01,1.561101364156450622e+01,1.610337132564490759e+01
5.900000000000000355e+00,1.625995934670037002e+01,1.583228576545507771e+01,1.652911075187206436e+01
6.000000000000000000e+00,1.648712670697432969e+01,1.605297600362138155e+01,1.632162692739288445e+01
6.100000000000000533e+00,1.671892787440436123e+01,1.627774558218720102e+01,1.681459284825930212e+01
6.200000000000000178e+00,1.694780213582875916e+01,1.650042651694573337e+01,1.732956281611073379e+01
6.299999999999999822e+00,1.718002415555445239e+01,1.672657947394180411e+01,1.654797659648455621e+01
6.400000000000000355e+00,1.741290568547764650e+01,1.695304656928176712e+01,1.560824213103917835e+01
6.500000000000000000e+00,1.764699674305504828e+01,1.718059432790608199e+01,1.639478528744709962e+01
6.600000000000000533e+00,1.787585091081263400e+01,1.740226098101577534e+01,1.758693318666810157e+01
6.700000000000000178e+00,1.810906165517114985e+01,1.762789573549237332e+01,1.631168042687853870e+01
6.799999999999999822e+00,1.833922841016632432e+01,1.785056984452113582e+01,1.693501916483112879e+01
6.900000000000000355e+00,1.857575412574114537e+01,1.807864464111950298e+01,1.677949331134839284e+01
7.000000000000000000e+00,1.880582469816522462e+01,1.829934905357946562e+01,1.727114550627645073e+01
7.100000000000000533e+00,1.903465606665719889e+01,1.851904989545491631e+01,1.651056368531656915e+01
7.200000000000000178e+00,1.926853345015895158e+01,1.874388896680870076e+01,1.781996504407069892e+01
7.299999999999999822e+00,1.950403781139127801e+01,1.897014092302429944e+01,1.796758751745394633e+01
7.400000000000000355e+00,1.973073812908095803e+01,1.918817151141774957e+01,1.782671488895278600e+01
7.500000000000000000e+00,1.995596592122709012e+01,1.940453566505306426e+01,1.853434515943514072e+01
7.600000000000000533e+00,2.018431939565930833e+01,1.962407112646260643e+01,1.900406143313026419e+01
7.700000000000000178e+00,2.041972407725429406e+01,1.985013037766976751e+01,1.911000281232682241e+01
7.799999999999999822e+00,2.065679074833607132e+01,2.007787148751944883e+01,1.970001826293630742e+01
7.900000000000000355e+00,2.089302746395864574e+01,2.030404763523647915e+01,1.710663618985659085e+01
8.000000000000000000e+00,2.113251310970558094e+01,2.053344383754302527e+01,1.851974919784964158e+01
8.099999999999999645e+00,2.137309073254929004e+01,2.076456022698386761e+01,1.989219956837024483e+01
8.199999999999999289e+00,2.161437374782220644e+01,2.099655234027819262e+01,1.988608490435262155e+01
8.300000000000000711e+00,2.185784861477266361e+01,2.123151142456253027e+01,1.834532630705523815e+01
8.400000000000000355e+00,2.209621096320441325e+01,2.146076183904558476e+01,1.882691929870653169e+01
8.500000000000000000e+00,2.233322294889342530e+01,2.168869598529039067e+01,2.008093454073685535e+01
8.599999999999999645e+00,2.256924376072364069e+01,2.191597101994439711e+01,2.124377911717746770e+01
8.700000000000001066e+00,2.280254823163333455e+01,2.214038335711759231e+01,2.202566960010474872e+01
8.800000000000000711e+00,2.304087639291521938e+01,2.236962235714583969e+01,2.087182041425484869e+01
8.900000000000000355e+00,2.327968037844355109e+01,2.259961376938883504e+01,2.126733274862190370e+01
9.000000000000000000e+00,2.351642011982465874e+01,2.282707511847496917e+01,2.186680686675188667e+01
9.099999999999999645e+00,2.375514544855716892e+01,2.305677076606007958e+01,2.196355328492376557e+01
9.200000000000001066e+00,2.399197432094158344e+01,2.328510568920226476e+01,2.215157373428335319e+01
9.300000000000000711e+00,2.422839699887574128e+01,2.351311317684764290e+01,2.178298967988191137e+01
9.400000000000000355e+00,2.445938912040611513e+01,2.373567579085908719e+01,2.106185273013863224e+01
9.500000000000000000e+00,2.469153044382960616e+01,2.395892311384191942e+01,2.101519926891516477e+01
9.599999999999999645e+00,2.492680822862825352e+01,2.418520396018023533e+01,2.315407568176869546e+01
9.700000000000001066e+00,2.516203424332849181e+01,2.441121428359986467e+01,2.405474455398356781e+01
9.800000000000000711e+00,2.540182690489963946e+01,2.464205902468311393e+01,2.421244370206497720e+01
9.900000000000000355e+00,2.563839490072633964e+01,2.486982822661445169e+01,2.519788855266527960e+01
1.000000000000000000e+01,2.587120664909220480e+01,2.509431380442882187e+01,2.526940368777452051e+01
1.009999999999999964e+01,2.610880375158681233e+01,2.532335718958622195e+01,2.423791849901903461e+01
1.020000000000000107e+01,2.634734605221995096e+01,2.555302606465227200e+01,2.471893697490143538e+01
1.030000000000000071e+01,2.658305156870435582e+01,2.578000115347495580e+01,2.407762523976770552e+01
1.040000000000000036e+01,2.682349105812834722e+01,2.601090415867964012e+01,2.609544043636407551e+01
1.050000000000000000e+01,2.706558140400704104e+01,2.624368144114881929e+01,2.556612261982474621e+01
1.059999999999999964e+01,2.730401677799323679e+01,2.647285559793810350e+01,2.603808106852883597e+01
1.070000000000000107e+01,2.754378001095861350e+01,2.670369210352934530e+01,2.713926940307228364e+01
1.080000000000000071e+01,2.778497808259752233e+01,2.693572299672818460e+01,2.706117666032713842e+01
1.090000000000000036e+01,2.802391458632585497e+01,2.716551943519614554e+01,2.779882533526064137e+01
1.100000000000000000e+01,2.826032214022838573e+01,2.739230634251338259e+01,2.775509044778400991e+01
1.109999999999999964e+01,2.849696148216436242e+01,2.761957329978796238e+01,2.823479341332123127e+01
1.120000000000000107e+01,2.872927008422849937e+01,2.784306240756168904e+01,2.966624719719346359e+01
1.130000000000000071e+01,2.895768310957887337e+01,2.806361508727556853e+01,3.177398094025606667e+01
1.140000000000000036e+01,2.918858973082601338e+01,2.828638403726834483e+01,3.271367517850061546e+01
1.150000000000000000e+01,2.941631312600544845e+01,2.850583200980614862e+01,3.267858498380090282e+01
1.159999999999999964e+01,2.964852325187748150e+01,2.873019520653995329e+01,3.308285896997929143e+01
1.170000000000000107e+01,2.987888911141964954e+01,2.895257967945411082e+01,3.365928648126244127e+01
1.180000000000000071e+01,3.011275706161362464e+01,2.917708551756148339e+01,3.475640452553523119e+01
1.190000000000000036e+01,3.034537011035160603e+01,2.940020920729724452e+01,3.388291088952480123e+01
1.200000000000000000e+01,3.057283929729023342e+01,2.961833400688805185e+01,3.465985123714133209e+01
1.209999999999999964e+01,3.079952621890638653e+01,2.983517081741089783e+01,3.475321914997702066e+01
1.220000000000000107e+01,3.102428572760276282e+01,3.004980997014149224e+01,3.553118863316086617e+01
1.230000000000000071e+01,3.124610057269145713e+01,3.026131221754864242e+01,3.787247554944227801e+01
1.240000000000000036e+01,3.146747715980839644e+01,3.047269443925158683e+01,3.678613382885916394e+01
1.250000000000000000e+01,3.168501786125888486e+01,3.068080617097932716e+01,3.521493134922549473e+01
1.259999999999999964e+01,3.190365651539043768e+01,3.088968211916377626e+01,3.498567557725707644e+01
1.270000000000000107e+01,3.212260828489166187e+01,3.109912618490903213e+01,3.539518709790171869e+01
1.280000000000000071e+01,3.234539727663895547e+01,3.131199345861891103e+01,3.499358016590909415e+01
1.290000000000000036e+01,3.256676098617289483e+01,3.152368646444524103e+01,3.498188328434603989e+01
1.300000000000000000e+01,3.278974572056421977e+01,3.173709693752545391e+01,3.489840870515737237e+01
1.309999999999999964e+01,3.301624828498755448e+01,3.195467333506383767e+01,3.520294214545064193e+01
1.320000000000000107e+01,3.323845062024103214e+01,3.216790717230161789e+01,3.536011480241826632e+01
1.330000000000000071e+01,3.346543713864409852e+01,3.238586507850492779e+01,3.579816831563761781e+01
1.340000000000000036e+01,3.369553679523594525e+01,3.260590477952457888e+01,3.603212313392000965e+01
1.350000000000000000e+01,3.392516380317759683e+01,3.282539582551934387e+01,3.648290549189931653e+01
1.359999999999999964e+01,3.415718745111346522e+01,3.304779667863069648e+01,3.730514884688074062e+01
1.370000000000000107e+01,3.439177693999687335e+01,3.327238334734714442e+01,3.789804777058274965e+01
1.380000000000000071e+01,3.462158059260178788e+01,3.349251549523855687e+01,3.688855580696615277e+01
1.390000000000000036e+01,3.485075654805255851e+01,3.371189773740308482e+01,3.666609228647026697e+01
1.400000000000000000e+01,3.508123274764503208e+01,3.393191916541006492e+01,3.573642148458296930e+01
1.409999999999999964e+01,3.531496347997531160e+01,3.415616770343048358e+01,3.626254114570314613e+01
1.420000000000000107e+01,3.554607762175460550e+01,3.437761767758080111e+01,3.726440127104694966e+01
1.430000000000000071e+01,3.577722251651188401e+01,3.459847301914950179e+01,3.840801349897107286e+01
1.440000000000000036e+01,3.600404752109061235e+01,3.481483808124344392e+01,3.948746160671254302e+01
1.450000000000000000e+01,3.623634187404735485e+01,3.503663820249303029e+01,3.977277939207283453e+01
1.459999999999999964e+01,3.646872185622739693e+01,3.525864383789376433e+01,3.928536437680836002e+01
1.470000000000000107e+01,3.669690841555711103e+01,3.547690205383444351e+01,3.936081678825052421e+01
1.480000000000000071e+01,3.692859148282541781e+01,3.569831995469557029e+01,3.948726001714360478e+01
1.490000000000000036e+01,3.716177160856863537e+01,3.592111229424763508e+01,3.893964581949198589e+01
1.500000000000000000e+01,3.739495054085760017e+01,3.614405619383215651e+01,3.837826206035693133e+01
1.509999999999999964e+01,3.762664163531498218e+01,3.636506670349770332e+01,3.820730103740140748e+01
1.520000000000000107e+01,3.785758899503269248e+01,3.658545383935269513e+01,3.686080826837326185e+01
1.530000000000000071e+01,3.809090788778939896e+01,3.680805169093182627e+01,3.870979473816066729e+01
1.540000000000000036e+01,3.832604417594073709e+01,3.703241255913891905e+01,3.783447030265453037e+01
1.550000000000000000e+01,3.855888352972601041e+01,3.725487413493009115e+01,4.030386487512181759e+01
1.559999999999999964e+01,3.878553188219421344e+01,3.747175558534166839e+01,3.937471278364893834e+01
1.570000000000000107e+01,3.901677082439937294e+01,3.769267467563919638e+01,4.105738966122542877e+01
1.580000000000000071e+01,3.924550376127218243e+01,3.791144682317858638e+01,4.073031922756516110e+01
1.590000000000000036e+01,3.947618285387695636e+01,3.813251364826007972e+01,4.035272489213826930e+01
1.600000000000000000e+01,3.970915245641383251e+01,3.835610084738983971e+01,4.057180618578034625e+01
1.610000000000000142e+01,3.993661392680571964e+01,3.857509948960760937e+01,3.932926457829213263e+01
1.619999999999999929e+01,4.016112561837046258e+01,3.879075492894568811e+01,3.950989251819547832e+01
1.630000000000000071e+01,4.038592789508764014e+01,3.900652813747318959e+01,3.980870241617483174e+01
1.639999999999999858e+01,4.061608914329662667e+01,3.922707582806535243e+01,4.019803394631352944e+01
1.650000000000000000e+01,4.084189961966485782e+01,3.944326687976505497e+01,4.095259328343666994e+01
1.660000000000000142e+01,4.106557937902386612e+01,3.965798333713905066e+01,4.146212778509472230e+01
1.669999999999999929e+01,4.129395689821289750e+01,3.987789531804511967e+01,4.045516561140102851e+01
1.680000000000000071e+01,4.152370074492387175e+01,4.009895033265821240e+01,4.043239721800804176e+01
1.689999999999999858e+01,4.174890640926581398e+01,4.031577136102048087e+01,4.035797153871045140e+01
1.700000000000000000e+01,4.197066780773943862e+01,4.052944868901560227e+01,3.871977574031446778e+01
1.710000000000000142e+01,4.219318521822769696e+01,4.074363121448465819e+01,4.010215645334845647e+01
1.719999999999999929e+01,4.241384332730687134e+01,4.095621579655693978e+01,3.994192079833355535e+01
1.730000000000000071e+01,4.263525384023458997e+01,4.116939888164842642e+01,4.045182384977559309e+01
1.740000000000000213e+01,4.285513401348173090e+01,4.138169609491525591e+01,4.030292733911105074e+01
1.750000000000000000e+01,4.307448581023423628e+01,4.159370181330718452e+01,4.036465790915215734e+01
1.760000000000000142e+01,4.329941981696739361e+01,4.181025871581828568e+01,3.944724203470617141e+01
1.769999999999999929e+01,4.352105027164883921e+01,4.202373607362467567e+01,3.929262477559491629e+01
1.780000000000000071e+01,4.373956162015342386e+01,4.223368155078261310e+01,4.136368613271585559e+01
1.790000000000000213e+01,4.395868547320332453e+01,4.244444433518548720e+01,4.106184667196520621e+01
1.800000000000000000e+01,4.417948907591499363e+01,4.265667901188826505e+01,4.101889561908139115e+01
1.810000000000000142e+01,4.439792215116497687e+01,4.286690621359248610e+01,4.085748456243908322e+01
1.819999999999999929e+01,4.461436718996612427e+01,4.307483776464443537e+01,4.045051497352486791e+01
1.830000000000000071e+01,4.483649572273453288e+01,4.328910373924555444e+01,4.093303770865744440e+01
1.840000000000000213e+01,4.505524528653027261e+01,4.350118957508649231e+01,3.976602178072408122e+01
1.850000000000000000e+01,4.527390992944685877e+01,4.371287139711301251e+01,3.844201047534794213e+01
1.860000000000000142e+01,4.549428119187871289e+01,4.392646859034575613e+01,3.976612131410596618e+01
1.869999999999999929e+01,4.571351544021722901e+01,4.413922185466424253e+01,3.929393489787315019e+01
1.880000000000000071e+01,4.593442457982213512e+01,4.435304517756342335e+01,3.998362837393519698e+01
1.890000000000000213e+01,4.615500998921645248e+01,4.456647374069410716e+01,4.097129737593587606e+01
1.900000000000000000e+01,4.637723958898376964e+01,4.478171524543325432e+01,3.991240466795470354e+01
1.910000000000000142e+01,4.660071943973045450e+01,4.499753288783454508e+01,3.944026189804113613e+01
1.919999999999999929e+01,4.682554314078036128e+01,4.521481375951951520e+01,3.870466848154903516e+01
1.930000000000000071e+01,4.704796273964490894e+01,4.542970478132812673e+01,4.121218359555076916e+01
1.940000000000000213e+01,4.727319205237883182e+01,4.564704557429826082e+01,4.107048005727582307e+01
1.950000000000000000e+01,4.749938045055092317e+01,4.586480000240086241e+01,4.053352375737896551e+01
1.960000000000000142e+01,4.772932737640527279e+01,4.608568174064811984e+01,3.997581258417339001e+01
1.969999999999999929e+01,4.795699146366287380e+01,4.630435250705361483e+01,3.967889282184444966e+01
1.980000000000000071e+01,4.818749165285897362e+01,4.652640727260124720e+01,4.073496630672810426e+01
1.990000000000000213e+01,4.841370109551105116e+01,4.674410930498600436e+01,4.090272092689389183e+01
2.000000000000000000e+01,4.864111732925336185e+01,4.696251812919956592e+01,4.206622221325155664e+01
2.010000000000000142e+01,4.886492046799850897e+01,4.717773419281408565e+01,4.178791171960923378e+01
2.019999999999999929e+01,4.909165392545769180e+01,4.739510040462168661e+01,4.247610150292695153e+01
2.030000000000000071e+01,4.932144700278043814e+01,4.761568393404878208e+01,4.158870466813658595e+01
2.040000000000000213e+01,4.955100543496057242e+01,4.783710778939962438e+01,4.173712023293271756e+01
2.050000000000000000e+01,4.978037227827784506e+01,4.805818487951253815e+01,4.225199397816452773e+01
2.060000000000000142e+01,5.000729010578436373e+01,4.827662515194676729e+01,4.323613590309764732e+01
2.069999999999999929e+01,5.023352238526442903e+01,4.849396010069876439e+01,4.249120053884575299e+01
2.080000000000000071e+01,5.045677465975712295e+01,4.870820546678256591e+01,4.230734712931663211e+01
2.090000000000000213e+01,5.068232504810387695e+01,4.892456493203808066e+01,4.332089036288842721e+01
2.100000000000000000e+01,5.090692729122726234e+01,4.913993303076991737e+01,4.303193374339786459e+01
2.110000000000000142e+01,5.112934379649996686e+01,4.935313954435647332e+01,4.398608679774559960e+01
2.119999999999999929e+01,5.135069738624574143e+01,4.956576279332775670e+01,4.426887041185331384e+01
2.130000000000000071e+01,5.157583426854228748e+01,4.978333947651561431e+01,4.482857078249330840e+01
2.140000000000000213e+01,5.180166849064371348e+01,5.000085429354088973e+01,4.400348589473025385e+01
2.150000000000000000e+01,5.202718852432300167e+01,5.021792217323679353e+01,4.338580051354283995e+01
2.160000000000000142e+01,5.224975171160577503e+01,5.043172658875721481e+01,4.317181871548446992e+01
2.169999999999999929e+01,5.247048007242457146e+01,5.064336975861476020e+01,4.019390239472911475e+01
2.180000000000000071e+01,5.269957008712226099e+01,5.086367029750911684e+01,3.878380641549937025e+01
2.190000000000000213e+01,5.292616435442798206e+01,5.108147321874925240e+01,4.038360526289560681e+01
2.200000000000000000e+01,5.315389288744685814e+01,5.130046702937755754e+01,4.075845949489741571e+01
2.210000000000000142e+01,5.338478017523296870e+01,5.152287578353635666e+01,4.332792429754902486e+01
2.219999999999999929e+01,5.360855772492481464e+01,5.173865043465963254e+01,4.324737561643672734e+01
2.230000000000000071e+01,5.383486616124204005e+01,5.195625753278627457e+01,4.242632866378422563e+01
2.240000000000000213e+01,5.405889977785622591e+01,5.217184280877653180e+01,4.359440994343625420e+01
2.250000000000000000e+01,5.428077991248379419e+01,5.238593688754465205e+01,4.359331729014479606e+01
2.260000000000000142e+01,5.450517626630538359e+01,5.260257737647814480e+01,4.278313021496912683e+01
2.269999999999999929e+01,5.472601513218216951e+01,5.281592428037568965e+01,4.356526399712257103e+01
2.280000000000000071e+01,5.494696075790707113e+01,5.302935678829117450e+01,4.513867962477120699e+01
2.290000000000000213e+01,5.517025744558186773e+01,5.324523425970151891e+01,4.542623088937480702e+01
2.300000000000000000e+01,5.539459828895673610e+01,5.346182057413875555e+01,4.456665931170820016e+01
2.310000000000000142e+01,5.562180077949043522e+01,5.368086370642224381e+01,4.457359069080338543e+01
2.319999999999999929e+01,5.584170546363466769e+01,5.389333893672342413e+01,4.437759086142978759e+01
2.330000000000000071e+01,5.606389661956469439e+01,5.410814350911091708e+01,4.603839875176782925e+01
2.340000000000000213e+01,5.628774644408169081e+01,5.432440363961163854e+01,4.661078107625667144e+01
2.350000000000000000e+01,5.650824312103031843e+01,5.453734321074407632e+01,4.726880421309063962e+01
2.360000000000000142e+01,5.673241231737199541e+01,5.475411898248172804e+01,4.767022446141347558e+01
2.369999999999999929e+01,5.695388943122643610e+01,5.496830671877243191e+01,4.785787686315131850e+01
2.380000000000000071e+01,5.717193712019169993e+01,5.517910081732559036e+01,4.863738904231862392e+01
2.390000000000000213e+01,5.738405104915480592e+01,5.538424309281968050e+01,4.863001318572563747e+01
2.400000000000000000e+01,5.759893611597458118e+01,5.559272734541539052e+01,4.839733993441710425e+01
2.410000000000000142e+01,5.781542822992432917e+01,5.580285045221902607e+01,4.895443391698737656e+01
2.419999999999999929e+01,5.802939383917457405e+01,5.600986702423242036e+01,4.869326183777823047e+01
2.430000000000000071e+01,5.824993528428080225e+01,5.622332341167199843e+01,4.942476152902480635e+01
2.440000000000000213e+01,5.846823612543428794e+01,5.643476462704346375e+01,4.966962809387800348e+01
2.450000000000000000e+01,5.868289439016029974e+01,5.664322862933627079e+01,5.154318148238582609e+01
2.460000000000000142e+01,5.889403883882808088e+01,5.684800548802415676e+01,5.186418737403960222e+01
2.469999999999999929e+01,5.910840117953515005e+01,5.705568935014076004e+01,5.126422261214039366e+01
2.480000000000000071e+01,5.932230649928669663e+01,5.726281784322718238e+01,5.160174718597533428e+01
2.490000000000000213e+01,5.953866366840784252e+01,5.747186583272230109e+01,5.190325621437837356e+01
2.500000000000000000e+01,5.975634345123073388e+01,5.768290809984905820e+01,5.390962928655412156e+01
2.510000000000000142e+01,5.996820243336949829e+01,5.788804825896972517e+01,5.461827636494141558e+01
2.519999999999999929e+01,6.018025929538892882e+01,5.809350399318068980e+01,5.577820129861115106e+01
2.530000000000000071e+01,6.039657842350894157e+01,5.830251704718526184e+01,5.471249931614044471e+01
2.540000000000000213e+01,6.060851259175633743e+01,5.850760404190560848e+01,5.333918599938711935e+01
2.550000000000000000e+01,6.081906840183866336e+01,5.871139782617736103e+01,5.261267688541241938e+01
2.560000000000000142e+01,6.103128151848367366e+01,5.891670166736247438e+01,5.345451061470311060e+01
2.569999999999999929e+01,6.124531549567965527e+01,5.912330809852868896e+01,5.454562302976647459e+01
2.580000000000000071e+01,6.145835493884715106e+01,5.932862894251371699e+01,5.606149697220187988e+01
2.590000000000000213e+01,6.166725307425907943e+01,5.953087837766005919e+01,5.771234414055103201e+01
2.600000000000000000e+01,6.188154834223107770e+01,5.973949218374743708e+01,5.589757963470568569e+01
2.610000000000000142e+01,6.209674436636335315e+01,5.994888544585494827e+01,5.333700383395927247e+01
2.619999999999999929e+01,6.231689966747907761e+01,6.016289532474925039e+01,5.347313023557968847e+01
2.630000000000000071e+01,6.254298717512516248e+01,6.038293122990747008e+01,5.372965588425986994e+01
2.640000000000000213e+01,6.276278997628918432e+01,6.059682965867199300e+01,5.400038369283877415e+01
2.650000000000000000e+01,6.297901242086668816e+01,6.080570948770866124e+01,5.344750924674459469e+01
2.660000000000000142e+01,6.319431867126206015e+01,6.101325079394759854e+01,5.515569172155140620e+01
2.669999999999999929e+01,6.341054453121996914e+01,6.122168113005758983e+01,5.421385784396633767e+01
2.680000000000000071e+01,6.362586962347716479e+01,6.142911152633165273e+01,5.344368250511466556e+01
2.690000000000000213e+01,6.384150305604983089e+01,6.163668830709411850e+01,5.507364245557045024e+01
2.700000000000000000e+01,6.405737753181267635e+01,6.184445478533197615e+01,5.371741641147769997e+01
2.710000000000000142e+01,6.427454451772558741e+01,6.205381642916431417e+01,5.214771485987700572e+01
2.719999999999999929e+01,6.449712768187625045e+01,6.226830585836805199e+01,5.213129041887656001e+01
2.730000000000000071e+01,6.471189794220126146e+01,6.247557913554307873e+01,5.358561505711054451e+01
2.740000000000000213e+01,6.492476546425521633e+01,6.268141279482583172e+01,5.258216020914495203e+01
2.750000000000000000e+01,6.513482578588623539e+01,6.288531334271702633e+01,5.431261539703803720e+01
2.760000000000000142e+01,6.534250371168690208e+01,6.308617585778036130e+01,5.527967963351949976e+01
2.769999999999999929e+01,6.555357571865016553e+01,6.329011041466436893e+01,5.486290363221727517e+01
2.780000000000000071e+01,6.576398029089894237e+01,6.349340215875722038e+01,5.382024619108603503e+01
2.790000000000000213e+01,6.597407876906655133e+01,6.369587167231573943e+01,5.338190715463257874e+01
2.800000000000000000e+01,6.618818422785841449e+01,6.390229196298834324e+01,5.573761414564207683e+01
2.810000000000000142e+01,6.639483107947404505e+01,6.410093111068634641e+01,5.703516253516655610e+01
2.819999999999999929e+01,6.659826190749461716e+01,6.429609995328725347e+01,5.813019214401087709e+01
2.830000000000000071e+01,6.680195667889803701e+01,6.449165259048395171e+01,5.942574676060149841e+01
2.840000000000000213e+01,6.700886028955608253e+01,6.469008087843202759e+01,5.817256134798749656e+01
2.850000000000000000e+01,6.722148810952147358e+01,6.489435968359903484e+01,5.751638711533078663e+01
2.860000000000000142e+01,6.743039597875937829e+01,6.509528094240404528e+01,5.946822246832742564e+01
2.869999999999999929e+01,6.763897535435371822e+01,6.529585486971717501e+01,6.118801595932642101e+01
2.880000000000000071e+01,6.785189628593151667e+01,6.550144123897901238e+01,6.158174235856668588e+01
