time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
0.000000000000000000e+00,3.000000000000000000e+02,-9.116377199999999448e+02,-9.042311099999999442e+02,-1.506195700000000082e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.000000000000000278e-02,3.339010200000000168e+02,-9.124566899999999805e+02,-9.042131100000000288e+02,1.402291999999999983e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.000000000000000056e-01,3.165774999999999864e+02,-9.122877700000000232e+02,-9.044718900000000303e+02,-1.601860300000000070e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.499999999999999944e-01,3.087601300000000037e+02,-9.126444400000000314e+02,-9.050215500000000475e+02,-1.561535599999999968e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.000000000000000111e-01,3.003236699999999928e+02,-9.129955200000000559e+02,-9.055809199999999919e+02,3.982357200000000153e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.500000000000000000e-01,2.721719100000000253e+02,-9.124675200000000359e+02,-9.057479499999999462e+02,-2.341722300000000090e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.999999999999999889e-01,2.860082499999999754e+02,-9.126486400000000003e+02,-9.055874700000000530e+02,2.167004800000000286e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.499999999999999778e-01,2.681679800000000000e+02,-9.118997000000000526e+02,-9.052789800000000469e+02,-1.173644100000000023e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.000000000000000222e-01,3.140992899999999963e+02,-9.125431899999999814e+02,-9.047884900000000243e+02,1.822368500000000058e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.500000000000000111e-01,3.212001599999999826e+02,-9.123365800000000263e+02,-9.044065699999999879e+02,1.325586200000000159e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.000000000000000000e-01,3.165657400000000052e+02,-9.119000800000000027e+02,-9.040844899999999598e+02,6.444867000000001345e-02,5.825467400000000453e+03,1.913854600000000072e+00
5.500000000000000444e-01,3.410622900000000186e+02,-9.121847599999999829e+02,-9.037643799999999601e+02,1.830751999999999935e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.999999999999999778e-01,2.998056500000000142e+02,-9.108686699999999519e+02,-9.034668599999999969e+02,1.228657500000000097e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.500000000000000222e-01,3.345980299999999943e+02,-9.112131799999999657e+02,-9.029523900000000367e+02,5.839006100000000699e-02,5.825467400000000453e+03,1.913854600000000072e+00
6.999999999999999556e-01,3.626063300000000140e+02,-9.115199499999999944e+02,-9.025676799999999957e+02,2.135330700000000193e-01,5.825467400000000453e+03,1.913854600000000072e+00
7.500000000000000000e-01,3.361914300000000253e+02,-9.108311300000000301e+02,-9.025310100000000375e+02,-8.072189600000000131e-02,5.825467400000000453e+03,1.913854600000000072e+00
8.000000000000000444e-01,3.276339399999999955e+02,-9.106779699999999593e+02,-9.025891199999999799e+02,-8.249847600000001502e-02,5.825467400000000453e+03,1.913854600000000072e+00
8.499999999999999778e-01,3.411790399999999863e+02,-9.109974600000000464e+02,-9.025742000000000189e+02,-6.686185500000001170e-02,5.825467400000000453e+03,1.913854600000000072e+00
9.000000000000000222e-01,3.261353100000000040e+02,-9.105188600000000179e+02,-9.024670099999999593e+02,7.465615999999999919e-02,5.825467400000000453e+03,1.913854600000000072e+00
9.499999999999999556e-01,3.574246099999999728e+02,-9.109685299999999870e+02,-9.021441800000000057e+02,2.061967400000000172e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.000000000000000000e+00,3.694973100000000272e+02,-9.107294699999999921e+02,-9.016070700000000215e+02,1.271709300000000153e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.050000000000000044e+00,3.726616999999999962e+02,-9.101249900000000252e+02,-9.009244599999999537e+02,6.563772400000000840e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.100000000000000089e+00,3.437210099999999784e+02,-9.090512700000000450e+02,-9.005652499999999918e+02,1.215318500000000107e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.149999999999999911e+00,3.993489000000000146e+02,-9.100804699999999912e+02,-9.002210700000000543e+02,2.013049800000000014e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.199999999999999956e+00,3.950469400000000064e+02,-9.099775700000000143e+02,-9.002243799999999965e+02,8.868566499999999686e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.250000000000000000e+00,3.670280000000000200e+02,-9.097383399999999938e+02,-9.006769000000000460e+02,8.012428400000000395e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.300000000000000044e+00,3.754937300000000278e+02,-9.108554400000000442e+02,-9.015850000000000364e+02,1.655060500000000157e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.350000000000000089e+00,3.514314299999999776e+02,-9.109142600000000130e+02,-9.022378800000000183e+02,3.295098500000000485e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.399999999999999911e+00,3.854983700000000226e+02,-9.119078600000000279e+02,-9.023904099999999744e+02,-3.194307700000000028e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.449999999999999956e+00,3.639969899999999825e+02,-9.115404099999999517e+02,-9.025538000000000238e+02,4.366535799999999856e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.500000000000000000e+00,3.530977399999999875e+02,-9.113201099999999997e+02,-9.026025899999999638e+02,-2.513941199999999987e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.550000000000000044e+00,3.555663999999999874e+02,-9.111606100000000197e+02,-9.023821400000000494e+02,1.558583300000000171e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.600000000000000089e+00,3.750133799999999837e+02,-9.110765400000000227e+02,-9.018179499999999962e+02,-7.579931800000000441e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.649999999999999911e+00,3.802019199999999728e+02,-9.106006599999999480e+02,-9.012139799999999923e+02,5.766764899999999444e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.699999999999999956e+00,3.855188600000000179e+02,-9.102892900000000509e+02,-9.007713400000000092e+02,2.492460900000000382e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.750000000000000000e+00,4.084551500000000033e+02,-9.105854900000000498e+02,-9.005012699999999768e+02,1.573782700000000145e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.800000000000000044e+00,3.702132899999999722e+02,-9.096381999999999834e+02,-9.004981199999999717e+02,1.682211399999999912e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.850000000000000089e+00,3.766620700000000284e+02,-9.097776599999999689e+02,-9.004783700000000408e+02,1.011757200000000002e-02,5.825467400000000453e+03,1.913854600000000072e+00
1.899999999999999911e+00,3.921982800000000111e+02,-9.100646699999999782e+02,-9.003817999999999984e+02,2.877743600000000068e-01,5.825467400000000453e+03,1.913854600000000072e+00
1.949999999999999956e+00,4.064663600000000088e+02,-9.101670699999999670e+02,-9.001319499999999607e+02,1.220276400000000067e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.000000000000000000e+00,4.142201099999999769e+02,-9.097003899999999703e+02,-8.994738399999999956e+02,-1.421801400000000104e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.049999999999999822e+00,4.244575199999999882e+02,-9.089574300000000449e+02,-8.984781299999999646e+02,1.438208800000000120e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.100000000000000089e+00,4.254629499999999780e+02,-9.085529299999999466e+02,-8.980488000000000284e+02,1.124350900000000014e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.149999999999999911e+00,4.485307999999999993e+02,-9.092087599999999838e+02,-8.981351200000000290e+02,4.844574200000000275e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.200000000000000178e+00,4.219093500000000176e+02,-9.090221000000000231e+02,-8.986057200000000194e+02,9.274742900000000623e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.250000000000000000e+00,4.143096400000000017e+02,-9.093205000000000382e+02,-8.990917399999999589e+02,2.705834800000000429e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.299999999999999822e+00,4.027593499999999835e+02,-9.094464000000000397e+02,-8.995027999999999793e+02,-9.692144700000000779e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.350000000000000089e+00,4.065043900000000008e+02,-9.098097599999999829e+02,-8.997736999999999625e+02,1.374015500000000112e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.399999999999999911e+00,4.338660499999999729e+02,-9.105209899999999834e+02,-8.998094099999999571e+02,1.009503900000000010e-03,5.825467400000000453e+03,1.913854600000000072e+00
2.450000000000000178e+00,3.946573500000000081e+02,-9.094777199999999766e+02,-8.997341499999999996e+02,1.145678000000000113e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.500000000000000000e+00,3.994743900000000281e+02,-9.091851699999999710e+02,-8.993226700000000164e+02,1.579356000000000093e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.549999999999999822e+00,3.983123400000000061e+02,-9.084600000000000364e+02,-8.986261899999999514e+02,1.490016800000000252e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.600000000000000089e+00,3.972017599999999788e+02,-9.078040899999999738e+02,-8.979977000000000089e+02,8.453640900000000680e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.649999999999999911e+00,4.440021800000000098e+02,-9.086733199999999897e+02,-8.977114900000000262e+02,1.351428699999999983e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.700000000000000178e+00,4.265824600000000260e+02,-9.081621199999999590e+02,-8.976303599999999960e+02,1.342438100000000190e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.750000000000000000e+00,4.307270199999999818e+02,-9.080696500000000242e+02,-8.974355699999999842e+02,-1.541782400000000219e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.799999999999999822e+00,4.506936999999999784e+02,-9.082393299999999954e+02,-8.971123000000000047e+02,-1.515601100000000222e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.850000000000000089e+00,4.700299499999999853e+02,-9.085664600000000064e+02,-8.969620400000000018e+02,3.823206499999999841e-01,5.825467400000000453e+03,1.913854600000000072e+00
2.899999999999999911e+00,4.326469999999999914e+02,-9.078103700000000345e+02,-8.971288799999999810e+02,-4.036241999999999608e-02,5.825467400000000453e+03,1.913854600000000072e+00
2.950000000000000178e+00,4.580470199999999750e+02,-9.084205399999999599e+02,-8.971119599999999537e+02,1.495009399999999988e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.000000000000000000e+00,4.542910800000000222e+02,-9.081617400000000089e+02,-8.969458899999999630e+02,-7.910826200000001251e-02,5.825467400000000453e+03,1.913854600000000072e+00
3.049999999999999822e+00,4.714477400000000102e+02,-9.083009899999999561e+02,-8.966615600000000086e+02,3.983907600000000104e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.100000000000000089e+00,4.958080499999999802e+02,-9.084707700000000159e+02,-8.962299199999999928e+02,4.694066399999999861e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.149999999999999911e+00,4.793332500000000209e+02,-9.077860399999999572e+02,-8.959519299999999475e+02,3.124083900000000288e-02,5.825467400000000453e+03,1.913854600000000072e+00
3.200000000000000178e+00,4.591325400000000059e+02,-9.070914800000000469e+02,-8.957560999999999467e+02,4.351540799999999987e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.250000000000000000e+00,4.902803099999999858e+02,-9.075527899999999590e+02,-8.954484099999999671e+02,5.885417700000000751e-02,5.825467400000000453e+03,1.913854600000000072e+00
3.299999999999999822e+00,5.050327199999999834e+02,-9.076866499999999860e+02,-8.952180600000000368e+02,1.665033399999999997e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.350000000000000089e+00,4.699594000000000165e+02,-9.068375200000000405e+02,-8.952348399999999629e+02,1.394526800000000233e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.399999999999999911e+00,4.687287099999999782e+02,-9.070429000000000315e+02,-8.954705999999999904e+02,1.667417900000000078e-02,5.825467400000000453e+03,1.913854600000000072e+00
3.450000000000000178e+00,4.777567399999999793e+02,-9.076714699999999993e+02,-8.958762900000000400e+02,-5.095975600000000189e-02,5.825467400000000453e+03,1.913854600000000072e+00
3.500000000000000000e+00,4.397282099999999900e+02,-9.073028799999999592e+02,-8.964465699999999515e+02,1.838082799999999906e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.549999999999999822e+00,4.281155099999999720e+02,-9.074573000000000320e+02,-8.968876900000000205e+02,-1.022470200000000079e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.600000000000000089e+00,4.557981399999999894e+02,-9.083048999999999751e+02,-8.970518399999999701e+02,3.993231400000000209e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.649999999999999911e+00,4.542901100000000270e+02,-9.082538899999999558e+02,-8.970380599999999731e+02,3.525194200000000277e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.700000000000000178e+00,4.927301400000000058e+02,-9.088147199999999657e+02,-8.966498599999999897e+02,2.340262499999999912e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.750000000000000000e+00,4.822345500000000129e+02,-9.076862700000000359e+02,-8.957805299999999988e+02,1.267913500000000249e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.799999999999999822e+00,4.752533599999999865e+02,-9.064679599999999482e+02,-8.947345800000000509e+02,8.300125700000000883e-02,5.825467400000000453e+03,1.913854600000000072e+00
3.850000000000000089e+00,4.940034600000000182e+02,-9.063478000000000065e+02,-8.941515000000000555e+02,5.160371200000000158e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.899999999999999911e+00,5.072344600000000128e+02,-9.062772499999999809e+02,-8.937542999999999438e+02,-3.266971500000000472e-01,5.825467400000000453e+03,1.913854600000000072e+00
3.950000000000000178e+00,5.264509699999999839e+02,-9.065160300000000007e+02,-8.935186400000000049e+02,4.252641600000000022e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.000000000000000000e+00,5.155877199999999903e+02,-9.066365399999999681e+02,-8.939073600000000397e+02,3.630168500000000020e-02,5.825467400000000453e+03,1.913854600000000072e+00
4.049999999999999822e+00,4.901491100000000074e+02,-9.067588200000000143e+02,-8.946576800000000276e+02,3.907344900000000454e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.099999999999999645e+00,4.641460500000000025e+02,-9.067474399999999832e+02,-8.952882799999999861e+02,3.009930400000000450e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.150000000000000355e+00,4.482217699999999923e+02,-9.064655000000000200e+02,-8.953994900000000143e+02,4.214567799999999753e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.200000000000000178e+00,4.542217400000000112e+02,-9.062007300000000214e+02,-8.949865899999999783e+02,1.222970600000000130e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.250000000000000000e+00,4.951882299999999759e+02,-9.065602000000000089e+02,-8.943346500000000106e+02,-1.256215400000000072e-02,5.825467400000000453e+03,1.913854600000000072e+00
4.299999999999999822e+00,5.133332699999999704e+02,-9.065796100000000024e+02,-8.939060899999999492e+02,3.606430199999999808e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.349999999999999645e+00,5.197092599999999720e+02,-9.064341799999999694e+02,-8.936032400000000280e+02,1.668999200000000072e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.400000000000000355e+00,5.180417899999999918e+02,-9.061910900000000311e+02,-8.934013200000000552e+02,3.703267199999999981e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.450000000000000178e+00,5.381441300000000183e+02,-9.063796800000000076e+02,-8.930936100000000124e+02,2.254266799999999904e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.500000000000000000e+00,5.344048199999999724e+02,-9.060061299999999846e+02,-8.928123799999999619e+02,2.668995100000000065e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.549999999999999822e+00,5.220343400000000429e+02,-9.054576799999999821e+02,-8.925693400000000111e+02,1.137762400000000146e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.599999999999999645e+00,5.329015500000000429e+02,-9.053117099999999482e+02,-8.921550700000000234e+02,4.279186399999999613e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.650000000000000355e+00,5.461063400000000456e+02,-9.048490799999999581e+02,-8.913664300000000367e+02,8.606149300000000280e-02,5.825467400000000453e+03,1.913854600000000072e+00
4.700000000000000178e+00,6.059545399999999518e+02,-9.053064799999999650e+02,-8.903462500000000546e+02,4.657355499999999981e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.750000000000000000e+00,5.848496699999999464e+02,-9.044197400000000471e+02,-8.899805599999999686e+02,1.131652400000000003e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.799999999999999822e+00,5.968684899999999516e+02,-9.050946900000000142e+02,-8.903587899999999991e+02,2.988683799999999890e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.849999999999999645e+00,5.493817900000000236e+02,-9.050113099999999804e+02,-8.914478000000000293e+02,8.013496700000000139e-02,5.825467400000000453e+03,1.913854600000000072e+00
4.900000000000000355e+00,5.363730699999999842e+02,-9.053745499999999993e+02,-8.921322000000000116e+02,4.554524300000000192e-01,5.825467400000000453e+03,1.913854600000000072e+00
4.950000000000000178e+00,5.517262600000000248e+02,-9.059348400000000083e+02,-8.923134499999999889e+02,1.772074100000000096e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.000000000000000000e+00,5.255000499999999874e+02,-9.053659900000000107e+02,-8.923920799999999645e+02,-5.803824500000000566e-03,5.825467400000000453e+03,1.913854600000000072e+00
5.049999999999999822e+00,5.506953899999999749e+02,-9.058601200000000517e+02,-8.922641800000000103e+02,1.842864200000000063e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.099999999999999645e+00,5.314850699999999506e+02,-9.050874800000000278e+02,-8.919658100000000331e+02,3.562423499999999854e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.150000000000000355e+00,5.562507699999999886e+02,-9.049740500000000338e+02,-8.912409499999999980e+02,8.854147400000000889e-02,5.825467400000000453e+03,1.913854600000000072e+00
5.200000000000000178e+00,5.573526500000000397e+02,-9.040770899999999983e+02,-8.903167899999999690e+02,1.480375100000000110e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.250000000000000000e+00,5.806984899999999925e+02,-9.038830500000000256e+02,-8.895463600000000497e+02,1.120998400000000061e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.299999999999999822e+00,6.181932299999999714e+02,-9.046413099999999758e+02,-8.893789299999999685e+02,3.213359300000000474e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.349999999999999645e+00,5.872621699999999691e+02,-9.042600099999999657e+02,-8.897612699999999677e+02,1.626426800000000117e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.400000000000000355e+00,5.789285700000000361e+02,-9.045407800000000407e+02,-8.902477999999999838e+02,3.956969300000000578e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.450000000000000178e+00,5.547706699999999955e+02,-9.042920500000000175e+02,-8.905954900000000407e+02,3.597168600000000271e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.500000000000000000e+00,5.555713399999999638e+02,-9.043523000000000138e+02,-8.906359700000000430e+02,5.055763300000000182e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.549999999999999822e+00,5.508672199999999748e+02,-9.040011600000000271e+02,-8.904009700000000294e+02,7.637930900000000634e-02,5.825467400000000453e+03,1.913854600000000072e+00
5.599999999999999645e+00,5.606058299999999690e+02,-9.036563200000000506e+02,-8.898156999999999925e+02,2.037048999999999943e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.650000000000000355e+00,6.038472199999999930e+02,-9.035506000000000313e+02,-8.886423999999999523e+02,2.623427299999999684e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.700000000000000178e+00,6.876887900000000400e+02,-9.045218599999999469e+02,-8.875437200000000075e+02,3.246277300000000587e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.750000000000000000e+00,6.210965899999999920e+02,-9.029268100000000459e+02,-8.875927500000000236e+02,-2.734200300000000014e-02,5.825467400000000453e+03,1.913854600000000072e+00
5.799999999999999822e+00,5.568587499999999864e+02,-9.016440199999999550e+02,-8.878959099999999580e+02,4.560097000000000178e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.849999999999999645e+00,5.672612900000000309e+02,-9.018831400000000258e+02,-8.878781999999999925e+02,9.035469100000000087e-02,5.825467400000000453e+03,1.913854600000000072e+00
5.900000000000000355e+00,5.747971199999999499e+02,-9.020968500000000176e+02,-8.879058599999999615e+02,4.403649000000000591e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.950000000000000178e+00,5.834346699999999828e+02,-9.023237199999999802e+02,-8.879194899999999961e+02,2.693552000000000168e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.000000000000000000e+00,6.183264699999999721e+02,-9.032615600000000313e+02,-8.879958900000000313e+02,2.537807499999999994e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.049999999999999822e+00,5.643616399999999658e+02,-9.021750799999999799e+02,-8.882417400000000498e+02,3.051792899999999920e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.099999999999999645e+00,6.489197599999999966e+02,-9.043442199999999502e+02,-8.883232400000000553e+02,4.483005900000000543e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.150000000000000355e+00,6.038323100000000068e+02,-9.037223000000000184e+02,-8.888144800000000032e+02,5.631109100000000200e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.200000000000000178e+00,5.357654499999999871e+02,-9.025912200000000212e+02,-8.893638700000000199e+02,4.019173699999999960e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.250000000000000000e+00,5.940989299999999957e+02,-9.041339699999999766e+02,-8.894664500000000089e+02,6.742356800000000316e-02,5.825467400000000453e+03,1.913854600000000072e+00
6.299999999999999822e+00,6.009934500000000526e+02,-9.039760300000000370e+02,-8.891382899999999836e+02,2.418789600000000317e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.349999999999999645e+00,6.353203300000000127e+02,-9.038560800000000199e+02,-8.881708499999999731e+02,-1.013373900000000133e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.400000000000000355e+00,6.255097500000000537e+02,-9.025262999999999920e+02,-8.870832900000000336e+02,3.430989500000000136e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.450000000000000178e+00,6.347191699999999628e+02,-9.019604199999999992e+02,-8.862900300000000016e+02,1.272006599999999932e-01,5.825467400000000453e+03,1.913854600000000072e+00
6.500000000000000000e+00,6.378635100000000193e+02,-9.016461799999999585e+02,-8.858981700000000501e+02,5.974466400000000288e-02,5.825467400000000453e+03,1.913854600000000072e+00
