time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
3.220000000000000284e+01,7.009185099999999693e+02,-8.951951999999999998e+02,-8.778904400000000123e+02,-1.265033899999999933e-01,8.124487000000000080e+03,1.372283200000000036e+00
3.225000000000000000e+01,7.214347900000000209e+02,-8.949141700000000128e+02,-8.771028900000000021e+02,-1.965670100000000142e-01,8.178903699999999844e+03,1.363153000000000059e+00
3.229999999999999716e+01,7.576416000000000395e+02,-8.945992099999999709e+02,-8.758940400000000182e+02,4.858866500000000310e-02,8.192549699999999575e+03,1.360882499999999995e+00
3.235000000000000142e+01,8.256527499999999691e+02,-8.953316700000000310e+02,-8.749473799999999528e+02,2.344591800000000170e-01,8.218389900000000125e+03,1.356603599999999910e+00
3.239999999999999858e+01,7.953333400000000211e+02,-8.941652400000000398e+02,-8.745294999999999845e+02,-1.384770000000000167e-01,8.272023600000000442e+03,1.347807699999999942e+00
3.245000000000000284e+01,7.915658600000000433e+02,-8.936447500000000446e+02,-8.741020300000000134e+02,-1.012828200000000095e-01,8.296590099999999438e+03,1.343816799999999922e+00
3.250000000000000000e+01,7.877174899999999980e+02,-8.930585499999999683e+02,-8.736108400000000529e+02,1.938180499999999917e-01,8.308589900000000853e+03,1.341876000000000069e+00
3.254999999999999716e+01,8.416702800000000479e+02,-8.936139899999999443e+02,-8.728342599999999720e+02,-3.531353500000000145e-01,8.347833800000000338e+03,1.335567699999999913e+00
3.260000000000000142e+01,9.074663199999999961e+02,-8.944939100000000280e+02,-8.720897599999999557e+02,8.638359800000000588e-02,8.345993200000000797e+03,1.335862300000000058e+00
3.264999999999999858e+01,7.734577199999999948e+02,-8.913714800000000196e+02,-8.722758199999999533e+02,-2.003992300000000115e-01,8.345007999999999811e+03,1.336019999999999985e+00
3.270000000000000284e+01,8.202532899999999927e+02,-8.932950899999999592e+02,-8.730441100000000461e+02,4.173467000000000149e-02,8.316019700000000739e+03,1.340677099999999955e+00
3.275000000000000000e+01,7.413167899999999690e+02,-8.930719400000000405e+02,-8.747698000000000320e+02,-2.075808399999999887e-01,8.282322599999999511e+03,1.346131799999999989e+00
3.279999999999999716e+01,7.570537799999999606e+02,-8.946680699999999433e+02,-8.759774099999999635e+02,-5.670509600000000344e-02,8.217548500000000786e+03,1.356742499999999962e+00
3.285000000000000142e+01,7.583241699999999810e+02,-8.949198300000000472e+02,-8.761978100000000040e+02,-8.137455100000000330e-02,8.155263899999999921e+03,1.367104400000000108e+00
3.289999999999999858e+01,7.797306800000000067e+02,-8.952546999999999571e+02,-8.760041700000000446e+02,-1.124003799999999942e-01,8.084090199999999641e+03,1.379140699999999997e+00
3.295000000000000284e+01,7.462350000000000136e+02,-8.936891500000000406e+02,-8.752655899999999747e+02,2.719243300000000196e-02,8.006812799999999697e+03,1.392451399999999895e+00
3.300000000000000000e+01,8.294522699999999986e+02,-8.947123599999999897e+02,-8.742342700000000377e+02,1.631521099999999960e-02,7.931389600000000428e+03,1.405692799999999965e+00
3.304999999999999716e+01,7.625010499999999638e+02,-8.923882099999999582e+02,-8.735630599999999504e+02,1.706026699999999841e-01,7.857537699999999859e+03,1.418904699999999908e+00
3.310000000000000142e+01,8.094195099999999456e+02,-8.929032799999999952e+02,-8.729197799999999461e+02,-5.538049300000000286e-02,7.815362500000000182e+03,1.426561799999999991e+00
3.314999999999999858e+01,8.221648099999999886e+02,-8.928443899999999758e+02,-8.725462199999999484e+02,7.948371600000000980e-02,7.781630600000000413e+03,1.432745699999999900e+00
3.320000000000000284e+01,7.897794000000000096e+02,-8.921029999999999518e+02,-8.726043899999999667e+02,5.433417900000000154e-03,7.763856600000000071e+03,1.436025700000000072e+00
3.325000000000000000e+01,8.133466200000000299e+02,-8.928011299999999437e+02,-8.727206700000000410e+02,2.991027100000000216e-02,7.755655700000000252e+03,1.437544099999999991e+00
3.329999999999999716e+01,7.932504500000000007e+02,-8.924337799999999561e+02,-8.728494600000000219e+02,1.906353400000000142e-01,7.758612299999999777e+03,1.436996299999999893e+00
3.335000000000000142e+01,8.217967099999999618e+02,-8.930951900000000023e+02,-8.728061000000000149e+02,-2.463335200000000003e-01,7.788658199999999852e+03,1.431452900000000028e+00
3.339999999999999858e+01,7.877041500000000269e+02,-8.920089699999999766e+02,-8.725615900000000238e+02,1.110137800000000063e-01,7.803292099999999664e+03,1.428768400000000049e+00
3.345000000000000284e+01,8.779849699999999757e+02,-8.937740599999999631e+02,-8.720977599999999939e+02,1.807997900000000158e-01,7.829517200000000230e+03,1.423982800000000104e+00
3.350000000000000000e+01,8.383967999999999847e+02,-8.927241299999999455e+02,-8.720252100000000155e+02,-2.131371500000000252e-01,7.882951100000000224e+03,1.414330400000000099e+00
3.354999999999999716e+01,8.258448399999999765e+02,-8.931135299999999688e+02,-8.727245100000000093e+02,2.922028500000000140e-01,7.908889299999999821e+03,1.409691900000000109e+00
3.360000000000000142e+01,7.268156199999999671e+02,-8.921910199999999804e+02,-8.742468900000000076e+02,-8.682741700000000395e-02,7.972511300000000119e+03,1.398442399999999974e+00
3.364999999999999858e+01,6.965801199999999653e+02,-8.922820199999999886e+02,-8.750843700000000354e+02,2.070301199999999842e-01,8.045107100000000173e+03,1.385823400000000039e+00
