time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
0.000000000000000000e+00,6.742482499999999845e+02,-8.979138799999999492e+02,-8.812675699999999779e+02,-2.103434699999999768e-01,9.716641700000000128e+03,1.147422900000000023e+00
5.000000000000000278e-02,6.799402300000000423e+02,-8.979198900000000094e+02,-8.811330600000000004e+02,1.094506400000000018e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.000000000000000056e-01,6.818130800000000136e+02,-8.976432399999999916e+02,-8.808101699999999710e+02,-2.359486200000000117e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.499999999999999944e-01,6.057381800000000567e+02,-8.950165299999999888e+02,-8.800616499999999860e+02,-8.392111800000000288e-02,9.716641700000000128e+03,1.147422900000000023e+00
2.000000000000000111e-01,7.267263299999999617e+02,-8.962675699999999779e+02,-8.783256499999999960e+02,-4.018550000000000594e-02,9.716641700000000128e+03,1.147422900000000023e+00
2.500000000000000000e-01,7.103319199999999682e+02,-8.949778800000000274e+02,-8.774407200000000557e+02,-1.480878800000000051e-01,9.716641700000000128e+03,1.147422900000000023e+00
2.999999999999999889e-01,7.258030800000000227e+02,-8.950606599999999844e+02,-8.771415299999999888e+02,-1.511398200000000080e-01,9.716641700000000128e+03,1.147422900000000023e+00
3.499999999999999778e-01,7.568116300000000365e+02,-8.958377500000000282e+02,-8.771530599999999822e+02,-1.589305800000000157e-01,9.716641700000000128e+03,1.147422900000000023e+00
4.000000000000000222e-01,6.786385999999999967e+02,-8.942432599999999638e+02,-8.774885699999999815e+02,-2.759200800000000120e-01,9.716641700000000128e+03,1.147422900000000023e+00
4.500000000000000111e-01,7.823254299999999830e+02,-8.972960299999999734e+02,-8.779814400000000205e+02,-7.401571400000001022e-03,9.716641700000000128e+03,1.147422900000000023e+00
5.000000000000000000e-01,7.354140899999999874e+02,-8.974516300000000228e+02,-8.792952199999999721e+02,-5.421850400000000070e-02,9.716641700000000128e+03,1.147422900000000023e+00
5.500000000000000444e-01,6.267028900000000249e+02,-8.957318599999999833e+02,-8.802593799999999646e+02,8.598121000000000236e-03,9.716641700000000128e+03,1.147422900000000023e+00
5.999999999999999778e-01,6.992296400000000176e+02,-8.976093700000000126e+02,-8.803463000000000420e+02,1.423740600000000245e-01,9.716641700000000128e+03,1.147422900000000023e+00
6.500000000000000222e-01,7.319977199999999584e+02,-8.985266299999999546e+02,-8.804545699999999897e+02,-4.558949300000000315e-01,9.716641700000000128e+03,1.147422900000000023e+00
6.999999999999999556e-01,6.874982999999999720e+02,-8.976565000000000509e+02,-8.806830700000000434e+02,1.329623000000000055e-01,9.716641700000000128e+03,1.147422900000000023e+00
7.500000000000000000e-01,6.431301700000000210e+02,-8.965672600000000330e+02,-8.806892199999999775e+02,8.593629700000000871e-03,9.716641700000000128e+03,1.147422900000000023e+00
8.000000000000000444e-01,6.611115200000000414e+02,-8.968641199999999571e+02,-8.805421499999999924e+02,5.034064099999999847e-02,9.716641700000000128e+03,1.147422900000000023e+00
8.499999999999999778e-01,6.423621900000000551e+02,-8.960435899999999947e+02,-8.801845100000000457e+02,-5.366997800000000707e-02,9.716641700000000128e+03,1.147422900000000023e+00
9.000000000000000222e-01,7.243961600000000089e+02,-8.969986800000000358e+02,-8.791142899999999827e+02,3.809906400000000193e-02,9.716641700000000128e+03,1.147422900000000023e+00
9.499999999999999556e-01,7.607719700000000103e+02,-8.965512300000000323e+02,-8.777687700000000177e+02,-1.913509800000000038e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.000000000000000000e+00,7.899770499999999629e+02,-8.963223699999999781e+02,-8.768188800000000356e+02,2.930390300000000336e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.050000000000000044e+00,7.443232699999999795e+02,-8.952520799999999781e+02,-8.768757200000000012e+02,6.910123499999999697e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.100000000000000089e+00,7.537524600000000419e+02,-8.962781499999999824e+02,-8.776689900000000080e+02,-1.219369400000000075e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.149999999999999911e+00,7.151670299999999543e+02,-8.964877599999999802e+02,-8.788312200000000303e+02,1.347644500000000078e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.199999999999999956e+00,6.694038199999999961e+02,-8.959373500000000377e+02,-8.794106500000000324e+02,-2.134438400000000235e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.250000000000000000e+00,6.684217700000000377e+02,-8.959083900000000540e+02,-8.794059300000000121e+02,2.774102100000000459e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.300000000000000044e+00,6.982090399999999590e+02,-8.965396299999999883e+02,-8.793017700000000332e+02,-1.157994799999999963e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.350000000000000089e+00,7.291253699999999753e+02,-8.972473800000000210e+02,-8.792462299999999686e+02,2.619247900000000184e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.399999999999999911e+00,6.875832400000000462e+02,-8.963878799999999956e+02,-8.794123499999999467e+02,-2.035830899999999943e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.449999999999999956e+00,7.232580199999999877e+02,-8.976618200000000343e+02,-8.798055200000000013e+02,9.773405900000001201e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.500000000000000000e+00,6.987621000000000322e+02,-8.979139599999999746e+02,-8.806624399999999468e+02,9.222683700000000595e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.550000000000000044e+00,6.762839000000000169e+02,-8.982448500000000422e+02,-8.815482799999999770e+02,2.582434100000000066e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.600000000000000089e+00,6.561547100000000228e+02,-8.984919300000000248e+02,-8.822923299999999927e+02,4.969609800000000105e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.649999999999999911e+00,6.656260499999999638e+02,-8.992045399999999518e+02,-8.827711100000000215e+02,-1.933567500000000008e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.699999999999999956e+00,6.590440899999999829e+02,-8.991787299999999732e+02,-8.829077999999999520e+02,1.866569899999999949e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.750000000000000000e+00,6.671664500000000544e+02,-8.987984300000000530e+02,-8.823269699999999602e+02,-9.787153300000001055e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.800000000000000044e+00,6.984954099999999926e+02,-8.979879300000000057e+02,-8.807429899999999634e+02,5.198001100000000652e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.850000000000000089e+00,6.728044800000000123e+02,-8.962105800000000499e+02,-8.795999199999999973e+02,-2.818682000000000132e-02,9.716641700000000128e+03,1.147422900000000023e+00
1.899999999999999911e+00,6.951664500000000544e+02,-8.959969700000000330e+02,-8.788342199999999593e+02,-2.127502300000000124e-01,9.716641700000000128e+03,1.147422900000000023e+00
1.949999999999999956e+00,7.114781100000000151e+02,-8.957598699999999781e+02,-8.781944099999999480e+02,-1.536760600000000032e-01,9.716641700000000128e+03,1.147422900000000023e+00
2.000000000000000000e+00,7.029234699999999521e+02,-8.950419399999999541e+02,-8.776876899999999750e+02,-1.478559200000000018e-01,9.716641700000000128e+03,1.147422900000000023e+00
2.049999999999999822e+00,7.358452099999999518e+02,-8.956961800000000267e+02,-8.775291300000000092e+02,1.590763900000000119e-01,9.716641700000000128e+03,1.147422900000000023e+00
2.100000000000000089e+00,7.380884899999999789e+02,-8.961280500000000302e+02,-8.779056100000000242e+02,-2.187318299999999882e-01,9.716641700000000128e+03,1.147422900000000023e+00
