time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
0.000000000000000000e+00,8.195997599999999466e+02,-8.929820399999999836e+02,-8.727471900000000460e+02,3.752005099999999871e-01,8.759659299999999348e+03,1.272777499999999895e+00
5.000000000000000278e-02,8.136192499999999654e+02,-8.929316300000000410e+02,-8.728444399999999632e+02,-1.299988400000000044e-01,8.759659299999999348e+03,1.272777499999999895e+00
1.000000000000000056e-01,8.587356600000000526e+02,-8.943985699999999497e+02,-8.731975099999999657e+02,1.063726600000000078e-01,8.759659299999999348e+03,1.272777499999999895e+00
1.499999999999999944e-01,8.246800299999999879e+02,-8.951558899999999994e+02,-8.747956199999999853e+02,3.302933699999999889e-02,8.759659299999999348e+03,1.272777499999999895e+00
2.000000000000000111e-01,7.545900299999999561e+02,-8.950202100000000200e+02,-8.763903800000000501e+02,-1.469054900000000274e-01,8.759659299999999348e+03,1.272777499999999895e+00
2.500000000000000000e-01,8.003721100000000206e+02,-8.963833200000000261e+02,-8.766231900000000223e+02,-1.333991500000000219e-01,8.759659299999999348e+03,1.272777499999999895e+00
2.999999999999999889e-01,7.694847399999999880e+02,-8.954152199999999766e+02,-8.764176499999999805e+02,-1.081081700000000034e-01,8.759659299999999348e+03,1.272777499999999895e+00
3.499999999999999778e-01,7.750987099999999828e+02,-8.951658400000000029e+02,-8.760296700000000101e+02,-9.446442100000000675e-02,8.759659299999999348e+03,1.272777499999999895e+00
4.000000000000000222e-01,8.262273900000000140e+02,-8.959528299999999490e+02,-8.755543599999999742e+02,-3.985731900000000216e-02,8.759659299999999348e+03,1.272777499999999895e+00
4.500000000000000111e-01,7.482670900000000529e+02,-8.936894200000000410e+02,-8.752156899999999951e+02,1.038069700000000123e-01,8.759659299999999348e+03,1.272777499999999895e+00
5.000000000000000000e-01,7.966943400000000111e+02,-8.941217500000000200e+02,-8.744524099999999862e+02,7.290090899999999985e-02,8.759659299999999348e+03,1.272777499999999895e+00
