time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
0.000000000000000000e+00,8.625904100000000199e+02,-8.939981500000000096e+02,-8.727019299999999475e+02,6.432305200000000278e-01,5.825467400000000453e+03,1.913854600000000072e+00
5.000000000000000278e-02,9.311101700000000392e+02,-8.956414700000000266e+02,-8.726535800000000336e+02,-2.823584100000000111e-04,5.838748499999999694e+03,1.909501200000000010e+00
1.000000000000000056e-01,8.704773199999999633e+02,-8.942367699999999786e+02,-8.727458299999999554e+02,5.766937500000000050e-01,5.874627999999999702e+03,1.897838899999999995e+00
1.499999999999999944e-01,8.608404000000000451e+02,-8.935947899999999890e+02,-8.723417699999999968e+02,1.518199699999999985e-01,5.968818500000000313e+03,1.867890199999999945e+00
2.000000000000000111e-01,9.325054999999999836e+02,-8.936646700000000010e+02,-8.706423300000000154e+02,2.980528499999999803e-01,6.085497699999999895e+03,1.832076500000000108e+00
2.500000000000000000e-01,9.543723300000000336e+02,-8.926304099999999835e+02,-8.690682000000000471e+02,-1.068371200000000076e-01,6.226983699999999772e+03,1.790449100000000016e+00
2.999999999999999889e-01,9.725831799999999703e+02,-8.925552000000000135e+02,-8.685434000000000196e+02,-2.415843200000000052e-02,6.362034300000000258e+03,1.752442199999999950e+00
3.499999999999999778e-01,9.626903499999999667e+02,-8.929051799999999730e+02,-8.691376199999999699e+02,9.073712400000000233e-02,6.483374600000000100e+03,1.719644200000000067e+00
4.000000000000000222e-01,8.815922500000000355e+02,-8.920738199999999551e+02,-8.703084599999999682e+02,-2.243954600000000119e-02,6.598520999999999731e+03,1.689635800000000021e+00
4.500000000000000111e-01,8.415095199999999522e+02,-8.917365300000000161e+02,-8.709607600000000502e+02,7.496551299999999751e-02,6.699727700000000368e+03,1.664112000000000036e+00
5.000000000000000000e-01,8.870005700000000388e+02,-8.928866400000000567e+02,-8.709877599999999802e+02,-4.299720600000000309e-02,6.786138500000000022e+03,1.642922200000000110e+00
5.500000000000000444e-01,8.841372699999999440e+02,-8.928571899999999459e+02,-8.710289999999999964e+02,1.299726700000000124e-01,6.859957699999999932e+03,1.625242899999999935e+00
5.999999999999999778e-01,8.703286200000000008e+02,-8.923873700000000326e+02,-8.709000899999999774e+02,-3.031816999999999984e-01,6.933827500000000327e+03,1.607928299999999977e+00
6.500000000000000222e-01,8.775555200000000013e+02,-8.919641100000000051e+02,-8.702984099999999899e+02,-3.271685699999999919e-01,6.972513500000000022e+03,1.599006900000000009e+00
6.999999999999999556e-01,9.953241199999999935e+02,-8.927178699999999480e+02,-8.681446200000000317e+02,3.520170100000000191e-02,6.977191100000000006e+03,1.597934900000000047e+00
7.500000000000000000e-01,1.036193500000000085e+03,-8.915095000000000027e+02,-8.659272499999999582e+02,-4.441697000000000006e-02,6.978221599999999853e+03,1.597698999999999980e+00
8.000000000000000444e-01,9.950728199999999788e+02,-8.903344799999999850e+02,-8.657674399999999650e+02,1.519561600000000068e-01,6.978058899999999994e+03,1.597736199999999940e+00
8.499999999999999778e-01,9.990631300000000010e+02,-8.913185600000000477e+02,-8.666530000000000200e+02,-1.634071400000000063e-01,6.979271899999999732e+03,1.597458499999999892e+00
9.000000000000000222e-01,9.944650599999999940e+02,-8.927094799999999850e+02,-8.681574399999999514e+02,-4.941668400000000239e-02,6.964288099999999758e+03,1.600895500000000027e+00
9.499999999999999556e-01,9.020670599999999695e+02,-8.920676499999999578e+02,-8.697967999999999620e+02,1.498093100000000011e-01,6.948554299999999785e+03,1.604520399999999958e+00
1.000000000000000000e+00,8.483897600000000239e+02,-8.916795799999999872e+02,-8.707339500000000498e+02,2.204418699999999981e-02,6.936357399999999870e+03,1.607341799999999932e+00
1.050000000000000044e+00,9.191765500000000202e+02,-8.937951799999999594e+02,-8.711019099999999753e+02,-8.020093799999999939e-02,6.935439099999999598e+03,1.607554699999999892e+00
1.100000000000000089e+00,8.655149300000000494e+02,-8.928602600000000393e+02,-8.714918300000000499e+02,-2.782375200000000159e-01,6.930045199999999568e+03,1.608805899999999900e+00
1.149999999999999911e+00,8.684506400000000212e+02,-8.927933100000000195e+02,-8.713524099999999635e+02,2.970106600000000374e-01,6.901123199999999997e+03,1.615548200000000101e+00
1.199999999999999956e+00,9.238436000000000377e+02,-8.934617700000000013e+02,-8.706532799999999952e+02,-3.230433900000000413e-01,6.890681999999999789e+03,1.617996200000000107e+00
1.250000000000000000e+00,9.238478999999999814e+02,-8.921718100000000504e+02,-8.693632099999999809e+02,1.745955400000000213e-01,6.865783400000000256e+03,1.623863899999999916e+00
1.300000000000000044e+00,1.012316699999999969e+03,-8.928792600000000448e+02,-8.678864899999999807e+02,-4.967626500000000417e-02,6.870012700000000223e+03,1.622864199999999979e+00
1.350000000000000089e+00,9.116167799999999488e+02,-8.897869899999999461e+02,-8.672803699999999480e+02,1.680813600000000130e-01,6.889861299999999574e+03,1.618189000000000100e+00
1.399999999999999911e+00,1.012730300000000057e+03,-8.921393299999999726e+02,-8.671363499999999931e+02,-6.119043700000000030e-02,6.915182600000000093e+03,1.612263599999999908e+00
1.449999999999999956e+00,9.714713500000000295e+02,-8.924734899999999698e+02,-8.684891400000000203e+02,-4.673743500000000078e-02,6.937174600000000282e+03,1.607152499999999984e+00
1.500000000000000000e+00,8.016320299999999861e+02,-8.905394700000000512e+02,-8.707482300000000350e+02,-5.352704999999999963e-02,6.958445700000000215e+03,1.602239600000000097e+00
1.550000000000000044e+00,7.920969099999999798e+02,-8.908323799999999437e+02,-8.712765500000000429e+02,3.580644800000000183e-01,6.969201000000000022e+03,1.599766900000000103e+00
1.600000000000000089e+00,8.393267700000000104e+02,-8.915998700000000099e+02,-8.708779899999999543e+02,-1.531580400000000231e-01,7.002205100000000130e+03,1.592226600000000047e+00
1.649999999999999911e+00,8.627332000000000107e+02,-8.914246399999999539e+02,-8.701248900000000503e+02,2.461454900000000223e-01,7.024716599999999744e+03,1.587124200000000096e+00
1.699999999999999956e+00,8.570274100000000317e+02,-8.903039300000000367e+02,-8.691450399999999945e+02,-3.040172000000000430e-01,7.059982500000000073e+03,1.579196199999999939e+00
1.750000000000000000e+00,8.870606099999999969e+02,-8.899890000000000327e+02,-8.680886400000000549e+02,4.915719600000000855e-01,7.073111100000000079e+03,1.576265000000000027e+00
1.800000000000000044e+00,9.686328999999999496e+02,-8.915228799999999865e+02,-8.676086000000000240e+02,2.482546800000000331e-02,7.129801400000000285e+03,1.563731800000000005e+00
1.850000000000000089e+00,9.499654699999999821e+02,-8.914620899999999892e+02,-8.680086800000000267e+02,1.546345199999999975e-01,7.205634299999999712e+03,1.547274899999999898e+00
1.899999999999999911e+00,8.935317000000000007e+02,-8.911466599999999971e+02,-8.690865300000000389e+02,-2.064137800000000189e-01,7.300708800000000338e+03,1.527125300000000019e+00
1.949999999999999956e+00,8.491863299999999981e+02,-8.907579299999999876e+02,-8.697926300000000310e+02,-2.362039100000000169e-01,7.382700700000000325e+03,1.510165200000000096e+00
2.000000000000000000e+00,8.665200399999999945e+02,-8.919182299999999941e+02,-8.705249900000000025e+02,-1.875260700000000100e-02,7.431358900000000176e+03,1.500277099999999919e+00
2.049999999999999822e+00,8.232494900000000371e+02,-8.919457099999999627e+02,-8.716207600000000184e+02,-4.099948400000000270e-01,7.463430299999999988e+03,1.493830200000000108e+00
2.100000000000000089e+00,8.152325499999999465e+02,-8.928295399999999518e+02,-8.727025200000000495e+02,1.001227300000000070e-01,7.448991500000000087e+03,1.496725700000000048e+00
2.149999999999999911e+00,8.268249299999999948e+02,-8.938563900000000331e+02,-8.734431600000000344e+02,-2.771914300000000164e-01,7.421437399999999798e+03,1.502282799999999918e+00
2.200000000000000178e+00,8.334109600000000455e+02,-8.939222499999999627e+02,-8.733464199999999664e+02,1.300143099999999940e-01,7.373157000000000153e+03,1.512119900000000072e+00
2.250000000000000000e+00,7.908725600000000213e+02,-8.915935299999999870e+02,-8.720679199999999582e+02,-3.640668100000000185e-01,7.323022799999999734e+03,1.522472000000000047e+00
2.299999999999999822e+00,8.685267999999999802e+02,-8.913973499999999603e+02,-8.699545600000000150e+02,2.928628300000000184e-01,7.233559400000000096e+03,1.541301699999999997e+00
2.350000000000000089e+00,8.630916700000000219e+02,-8.903156999999999925e+02,-8.690071000000000367e+02,-3.324374300000000337e-01,7.159839600000000246e+03,1.557171400000000094e+00
2.399999999999999911e+00,8.364817600000000084e+02,-8.888452899999999772e+02,-8.681936500000000478e+02,4.488061300000000253e-01,7.060465900000000147e+03,1.579088100000000106e+00
2.450000000000000178e+00,9.108501599999999598e+02,-8.900839499999999589e+02,-8.675962600000000293e+02,-1.828467500000000023e-01,6.986458999999999833e+03,1.595815200000000100e+00
2.500000000000000000e+00,9.556632700000000114e+02,-8.911010700000000497e+02,-8.675069999999999482e+02,8.044725099999999740e-01,6.920484099999999671e+03,1.611028600000000033e+00
2.549999999999999822e+00,9.887847000000000435e+02,-8.928401800000000321e+02,-8.684283799999999474e+02,-1.447693000000000174e-01,6.930101200000000063e+03,1.608792900000000081e+00
2.600000000000000089e+00,8.931697100000000091e+02,-8.922002199999999448e+02,-8.701490300000000389e+02,3.095218700000000323e-01,6.944993599999999788e+03,1.605343100000000023e+00
2.649999999999999911e+00,8.444304100000000517e+02,-8.920214700000000221e+02,-8.711735899999999901e+02,-4.850152600000000591e-01,6.986068800000000010e+03,1.595904299999999942e+00
2.700000000000000178e+00,9.317826700000000528e+02,-8.944023899999999685e+02,-8.713979000000000497e+02,1.752755900000000089e-01,6.987700100000000020e+03,1.595531800000000056e+00
2.750000000000000000e+00,8.466839499999999816e+02,-8.926712700000000495e+02,-8.717677499999999782e+02,-2.471940700000000157e-01,6.988418700000000172e+03,1.595367699999999944e+00
2.799999999999999822e+00,8.862300099999999929e+02,-8.936087800000000243e+02,-8.717289200000000164e+02,2.835949400000000176e-01,6.970937399999999798e+03,1.599368499999999971e+00
2.850000000000000089e+00,8.342906299999999646e+02,-8.918617799999999534e+02,-8.712642399999999725e+02,-2.487119999999999886e-01,6.973944400000000314e+03,1.598678899999999903e+00
2.899999999999999911e+00,9.142699000000000069e+02,-8.922734299999999621e+02,-8.697013100000000350e+02,-5.818616100000000707e-02,6.955013799999999719e+03,1.603030200000000072e+00
2.950000000000000178e+00,9.471423899999999776e+02,-8.911984999999999673e+02,-8.678147999999999911e+02,1.053786399999999956e-01,6.916993999999999687e+03,1.611841400000000091e+00
3.000000000000000000e+00,9.280036700000000565e+02,-8.899684300000000121e+02,-8.670572399999999789e+02,-2.416269800000000190e-01,6.876068199999999706e+03,1.621434999999999960e+00
3.049999999999999822e+00,9.881640599999999495e+02,-8.915168999999999642e+02,-8.671204199999999673e+02,1.982589200000000051e-01,6.806927800000000389e+03,1.637904500000000096e+00
3.100000000000000089e+00,9.032039399999999887e+02,-8.895253099999999904e+02,-8.672263900000000376e+02,-3.455413300000000076e-02,6.750174899999999980e+03,1.651675299999999957e+00
3.149999999999999911e+00,9.328008399999999938e+02,-8.902512900000000400e+02,-8.672216600000000426e+02,1.826827900000000185e-02,6.709018799999999828e+03,1.661807400000000046e+00
3.200000000000000178e+00,9.173474800000000187e+02,-8.902446400000000040e+02,-8.675965300000000298e+02,2.652232900000000004e-01,6.689252199999999903e+03,1.666718099999999980e+00
3.250000000000000000e+00,8.803767800000000534e+02,-8.898856399999999667e+02,-8.681502900000000409e+02,4.815580000000000416e-01,6.709756000000000313e+03,1.661624900000000071e+00
3.299999999999999822e+00,9.775215799999999717e+02,-8.926732600000000275e+02,-8.685395300000000134e+02,-1.097197800000000029e-01,6.774238900000000285e+03,1.645808099999999996e+00
3.350000000000000089e+00,9.111035399999999527e+02,-8.918157999999999674e+02,-8.693218500000000404e+02,-6.286597400000000224e-01,6.824719299999999748e+03,1.633634599999999937e+00
3.399999999999999911e+00,9.041473799999999983e+02,-8.928647399999999834e+02,-8.705425300000000561e+02,-2.596148300000000048e-02,6.819633799999999610e+03,1.634852799999999995e+00
3.450000000000000178e+00,7.933652600000000348e+02,-8.918533300000000281e+02,-8.722661799999999630e+02,-3.340018900000000244e-04,6.805212999999999738e+03,1.638317199999999918e+00
3.500000000000000000e+00,8.360466499999999996e+02,-8.938096199999999953e+02,-8.731687200000000075e+02,1.318614800000000031e-01,6.795418300000000272e+03,1.640678599999999987e+00
3.549999999999999822e+00,8.243059100000000399e+02,-8.934409699999999930e+02,-8.730899399999999559e+02,-2.356158700000000050e-01,6.800641400000000431e+03,1.639418499999999890e+00
3.600000000000000089e+00,8.509582000000000335e+02,-8.930158300000000509e+02,-8.720067900000000236e+02,3.501367200000000124e-01,6.788656799999999748e+03,1.642312699999999959e+00
3.649999999999999911e+00,8.906732200000000148e+02,-8.924088900000000422e+02,-8.704193299999999454e+02,1.893294600000000050e-01,6.804763899999999921e+03,1.638425299999999973e+00
3.700000000000000178e+00,8.789753699999999981e+02,-8.912691499999999678e+02,-8.695683999999999969e+02,-2.827032600000000187e-02,6.846444700000000012e+03,1.628450699999999918e+00
3.750000000000000000e+00,8.629464400000000524e+02,-8.905450499999999465e+02,-8.692400400000000218e+02,8.821703700000001203e-02,6.887713399999999638e+03,1.618693600000000066e+00
