lag_ps,Li_A2,P_A2,O_A2,N_A2
2.500000000000000000e+00,7.494230908096931598e-01,1.153981334568735112e-01,3.221140118224745663e-01,3.116529183861334040e-01
2.600000000000000089e+00,7.604424330854215874e-01,1.157457657926742600e-01,3.240134169243941153e-01,3.140208109687048221e-01
2.700000000000000178e+00,7.719260157440476222e-01,1.164059804690457389e-01,3.266389923476127888e-01,3.167371472042275204e-01
2.800000000000000266e+00,7.834346147143033123e-01,1.172633557614639749e-01,3.296448825359614143e-01,3.208275168067837857e-01
2.900000000000000355e+00,7.946059051575402599e-01,1.183253667698043465e-01,3.325097244149707865e-01,3.237021866272730142e-01
3.000000000000000000e+00,8.048281012877464002e-01,1.184799402472754837e-01,3.343449412203279847e-01,3.244689561651096232e-01
3.100000000000000089e+00,8.149704509123741891e-01,1.186868117693883895e-01,3.366233800837095114e-01,3.266117006758869623e-01
3.200000000000000178e+00,8.254713436172930185e-01,1.196400491144690992e-01,3.393539838069278280e-01,3.288963685577016016e-01
3.300000000000000266e+00,8.360539581500151529e-01,1.206565325128925031e-01,3.424000094748528844e-01,3.321276727346896274e-01
3.400000000000000355e+00,8.457563035126611783e-01,1.210477690174478205e-01,3.446615678505322022e-01,3.353795058011282415e-01
3.500000000000000000e+00,8.559798356091282701e-01,1.216861483006246997e-01,3.470445153039350972e-01,3.377178385203838951e-01
3.600000000000000089e+00,8.663879537292963340e-01,1.216099133314966357e-01,3.480017059493444864e-01,3.392548551505837895e-01
3.700000000000000178e+00,8.775406081186070129e-01,1.222486696921507715e-01,3.509259586146796783e-01,3.427265173811929744e-01
3.800000000000000266e+00,8.873949303475798800e-01,1.226031456891358423e-01,3.521449162592658055e-01,3.445523431710087459e-01
3.900000000000000355e+00,8.967377260719644472e-01,1.226872750911456866e-01,3.537253336993875230e-01,3.461791312217443184e-01
4.000000000000000000e+00,9.064150419035597039e-01,1.231206138241895953e-01,3.556557265011351388e-01,3.500018543699308093e-01
4.100000000000000533e+00,9.167677329294955380e-01,1.236676182625453396e-01,3.576472747201582814e-01,3.511713234463905153e-01
4.200000000000000178e+00,9.274429668379235991e-01,1.237676456240118655e-01,3.591576974944224454e-01,3.518216934702045884e-01
4.299999999999999822e+00,9.368875045456313000e-01,1.245009374237971977e-01,3.616557901081037252e-01,3.539761033304665294e-01
4.400000000000000355e+00,9.470234839299465079e-01,1.247765843264527913e-01,3.635739984232578825e-01,3.569353233574265039e-01
4.500000000000000000e+00,9.574127956097832071e-01,1.252469703424059499e-01,3.654861897989338804e-01,3.586324901607892413e-01
4.600000000000000533e+00,9.672264737402671564e-01,1.253818088003119668e-01,3.671800837914799831e-01,3.603173883783443721e-01
4.700000000000000178e+00,9.777214810622032459e-01,1.259031635033062424e-01,3.699311963096274525e-01,3.630638387625625407e-01
4.800000000000000711e+00,9.868154487731622959e-01,1.265202741157846200e-01,3.722535569213203943e-01,3.643416136145975481e-01
4.900000000000000355e+00,9.968852979039942719e-01,1.269384517573341753e-01,3.741479853405816902e-01,3.675881058077109520e-01
5.000000000000000000e+00,1.006199142764130361e+00,1.270894639394707648e-01,3.759145773091513432e-01,3.699029724258052210e-01
5.100000000000000533e+00,1.016072439623408208e+00,1.275970455915783341e-01,3.777807784608130381e-01,3.726877850386663416e-01
5.200000000000000178e+00,1.026009129501467276e+00,1.274601590935811601e-01,3.795596966195070032e-01,3.733767802841076455e-01
5.300000000000000711e+00,1.035682612731632757e+00,1.285752674611475577e-01,3.827571214096378571e-01,3.748455284556981848e-01
5.400000000000000355e+00,1.045219337485373323e+00,1.292863679196711302e-01,3.851298507062775878e-01,3.780119123113417912e-01
5.500000000000000000e+00,1.055345097986823077e+00,1.299819579281789872e-01,3.879275894684244830e-01,3.806087529701860928e-01
5.600000000000000533e+00,1.064877879424144469e+00,1.301557400914058193e-01,3.892235186720363060e-01,3.816919943729336628e-01
5.700000000000000178e+00,1.074769968494914574e+00,1.298872866925119551e-01,3.908045181850604011e-01,3.825532661556865777e-01
5.800000000000000711e+00,1.083621300972169577e+00,1.303263233664711251e-01,3.930873981228210634e-01,3.829687801731532781e-01
5.900000000000000355e+00,1.091868583142174609e+00,1.306673603706552667e-01,3.948018996081029131e-01,3.837814176557375889e-01
6.000000000000000000e+00,1.100891484686410182e+00,1.310373165776766990e-01,3.966651118886026506e-01,3.872223632517001746e-01
6.100000000000000533e+00,1.109793134726584141e+00,1.310896557682452168e-01,3.978499944099108676e-01,3.882273612420097386e-01
6.200000000000000178e+00,1.119701509429961606e+00,1.314307758700679063e-01,3.995138958903640125e-01,3.895650414715299270e-01
6.300000000000000711e+00,1.128894751352220727e+00,1.317884644139051820e-01,4.017239550494331457e-01,3.910267941241055145e-01
6.400000000000000355e+00,1.137405870798870788e+00,1.318339456593965453e-01,4.029781437672496081e-01,3.914954610960830750e-01
6.500000000000000000e+00,1.147128242388443686e+00,1.323194962778307671e-01,4.049319694370979161e-01,3.942771488096440957e-01
6.600000000000000533e+00,1.156390589558158544e+00,1.327623179937168219e-01,4.067115013630557274e-01,3.970837543410403736e-01
6.700000000000000178e+00,1.167239439543248825e+00,1.333353681865405149e-01,4.092066692310394882e-01,3.985013576737633234e-01
6.800000000000000711e+00,1.177196807335595619e+00,1.338550767791378271e-01,4.111566645358951666e-01,4.014880978814631685e-01
6.900000000000000355e+00,1.186752713847378793e+00,1.341962833387641829e-01,4.134507159424091194e-01,4.042121559027475053e-01
7.000000000000000000e+00,1.196280260410056862e+00,1.346849890900815305e-01,4.152468264220185445e-01,4.049772914142128477e-01
7.100000000000000533e+00,1.204929209695383419e+00,1.347783312943938994e-01,4.170269383443346300e-01,4.040673368228877016e-01
7.200000000000000178e+00,1.215395187714352288e+00,1.351410058819545179e-01,4.189182665449673326e-01,4.061025229135002967e-01
7.300000000000000711e+00,1.225190050644869633e+00,1.356833671284711218e-01,4.204089059436447173e-01,4.092516711647776195e-01
7.400000000000000355e+00,1.234605691498447788e+00,1.360699407212601075e-01,4.222068124854028159e-01,4.120356724274096272e-01
7.500000000000000000e+00,1.244618453048058848e+00,1.363554415297860145e-01,4.247627091436496638e-01,4.137506782975748920e-01
7.600000000000000533e+00,1.254440516802361127e+00,1.366682665770132254e-01,4.265389509119119626e-01,4.151087791662214088e-01
7.700000000000000178e+00,1.263857756972459612e+00,1.371950635203209867e-01,4.281580093378545282e-01,4.182278180934655420e-01
7.800000000000000711e+00,1.273275718719523164e+00,1.377128785684650636e-01,4.305925809929417869e-01,4.188317066018592549e-01
7.900000000000000355e+00,1.283601084427527406e+00,1.380409952587641209e-01,4.324736200869416236e-01,4.207723764248860188e-01
8.000000000000000000e+00,1.293165034705046290e+00,1.385104595514796977e-01,4.342509184287695612e-01,4.209750242878682602e-01
8.099999999999999645e+00,1.303464477744018746e+00,1.388712628017206574e-01,4.357723461804890452e-01,4.252806776560405511e-01
8.200000000000001066e+00,1.313155561736977006e+00,1.389290546511884883e-01,4.373013079993075536e-01,4.270887215061598408e-01
8.300000000000000711e+00,1.322632235376651311e+00,1.391627535177374086e-01,4.386700251381856486e-01,4.299202387284342120e-01
8.400000000000000355e+00,1.331909117446489654e+00,1.396576540510398035e-01,4.405767799212318425e-01,4.311735230425126075e-01
8.500000000000000000e+00,1.340360771046709143e+00,1.402115832641851467e-01,4.424171630791555176e-01,4.330424286603052342e-01
8.599999999999999645e+00,1.349177917680357552e+00,1.403743788255334690e-01,4.438296298143376561e-01,4.323392221512187827e-01
8.700000000000001066e+00,1.357991641079411060e+00,1.408772376757118361e-01,4.458365256988722769e-01,4.354742364837827506e-01
8.800000000000000711e+00,1.366166558908598949e+00,1.411640786850766605e-01,4.473289746002120371e-01,4.363283275979384923e-01
8.900000000000000355e+00,1.375586591625092892e+00,1.407754865214708162e-01,4.483811108238570653e-01,4.385811453625519385e-01
9.000000000000000000e+00,1.384392094057446565e+00,1.410415767645426810e-01,4.505307337741784046e-01,4.396909114949674735e-01
9.099999999999999645e+00,1.393895876511521470e+00,1.413238504297466835e-01,4.521427673614993314e-01,4.426905597114966784e-01
9.200000000000001066e+00,1.403854222882963354e+00,1.416724464981047593e-01,4.542154999694970052e-01,4.456052330530014260e-01
9.300000000000000711e+00,1.412578154693463706e+00,1.425688350593374010e-01,4.563354456673365811e-01,4.480011939123168530e-01
9.400000000000000355e+00,1.422960812574979528e+00,1.424610199489966811e-01,4.577524566686676510e-01,4.488933021916128863e-01
9.500000000000000000e+00,1.432122343878696302e+00,1.432854395069068365e-01,4.600944106340997819e-01,4.520880997382137334e-01
9.600000000000001421e+00,1.441084926051061421e+00,1.437548103431696978e-01,4.622124668360182431e-01,4.541358889111713482e-01
9.700000000000001066e+00,1.450035919617419733e+00,1.437013835199721368e-01,4.634200968676842614e-01,4.561853115395968494e-01
9.800000000000000711e+00,1.459603781795964839e+00,1.441097526103096715e-01,4.654132885446924384e-01,4.575698239538403267e-01
9.900000000000000355e+00,1.468922965389686031e+00,1.443984082093574817e-01,4.678356604881517833e-01,4.610502099084431427e-01
1.000000000000000000e+01,1.478682830941475457e+00,1.446103343756072468e-01,4.692112174965263893e-01,4.634339174201377864e-01
1.010000000000000142e+01,1.487988057598240488e+00,1.454849255375998962e-01,4.716460720312757315e-01,4.655141143986977204e-01
1.020000000000000107e+01,1.497350982148706766e+00,1.459365021312695188e-01,4.734714050477245029e-01,4.673627494375411917e-01
1.030000000000000071e+01,1.505798726565694245e+00,1.453907767039661902e-01,4.741690118658534736e-01,4.684885440827523673e-01
1.040000000000000036e+01,1.514851386242603404e+00,1.459100871627077856e-01,4.759053893163510129e-01,4.710492488936889877e-01
1.050000000000000000e+01,1.524359460393448717e+00,1.461999601323871745e-01,4.780408228342715726e-01,4.739342703860492390e-01
1.060000000000000142e+01,1.533734880490278396e+00,1.467739493357720915e-01,4.799613116915032451e-01,4.748738620081873751e-01
1.070000000000000107e+01,1.544247624624052850e+00,1.470061997264128506e-01,4.810978198295804420e-01,4.771422628413023448e-01
1.080000000000000071e+01,1.553417844598140807e+00,1.471101746749657602e-01,4.824728612621561052e-01,4.785852517143368012e-01
1.090000000000000036e+01,1.562790748153905396e+00,1.469614655306352158e-01,4.833467165630880857e-01,4.806770175260136058e-01
1.100000000000000000e+01,1.573379175726971946e+00,1.474767945899611854e-01,4.852934932164667536e-01,4.837941629767825713e-01
1.110000000000000142e+01,1.583824851962112978e+00,1.477988317176891220e-01,4.871729282896768987e-01,4.850242616017812480e-01
1.120000000000000107e+01,1.594080649178891917e+00,1.478501550814604326e-01,4.884270279436760953e-01,4.856335748795761464e-01
1.130000000000000071e+01,1.603266983149079561e+00,1.485091859243901358e-01,4.903437821411191222e-01,4.874608578522769409e-01
1.140000000000000036e+01,1.612638419702695058e+00,1.488899120087619765e-01,4.915861028339812977e-01,4.885601424279415461e-01
1.150000000000000000e+01,1.622512635958063054e+00,1.492835588062624563e-01,4.931750681102503031e-01,4.908169836867559699e-01
1.160000000000000142e+01,1.631701164624200562e+00,1.488984281206588156e-01,4.944150438662167080e-01,4.923576696404818320e-01
1.170000000000000107e+01,1.641325752639802626e+00,1.495105061928997670e-01,4.961431986612274136e-01,4.940177184947863731e-01
1.180000000000000071e+01,1.650844919712175729e+00,1.499298171281154834e-01,4.979714232914402849e-01,4.951421190022606833e-01
1.190000000000000036e+01,1.660582390458551494e+00,1.501402813682762849e-01,4.993228818858969631e-01,4.985425170282233864e-01
1.200000000000000000e+01,1.669757074949135278e+00,1.500875718552006355e-01,5.006820505815289257e-01,4.992955556699463782e-01
1.210000000000000142e+01,1.678757918304117469e+00,1.501308808994515631e-01,5.016107645835382600e-01,4.997375076720647624e-01
1.220000000000000107e+01,1.688108964156996850e+00,1.505249534524071564e-01,5.029310094702162948e-01,5.012155914157895298e-01
1.230000000000000071e+01,1.697522944053024174e+00,1.508326524523957712e-01,5.040820185652137297e-01,5.027317611987949242e-01
1.240000000000000036e+01,1.706771769281384632e+00,1.511788325883180184e-01,5.057772155683845083e-01,5.062868381943754770e-01
1.250000000000000000e+01,1.715717117257032687e+00,1.516265085710620797e-01,5.071741415197150715e-01,5.067351252639669124e-01
1.260000000000000142e+01,1.725999717836718128e+00,1.519032138147488331e-01,5.089209577286913921e-01,5.077909218893436050e-01
1.270000000000000107e+01,1.736285459240638041e+00,1.519584547400210095e-01,5.099098795204378698e-01,5.077752691909698246e-01
1.280000000000000071e+01,1.745186026812041380e+00,1.520224567537546423e-01,5.111431723541830507e-01,5.101022996029843659e-01
1.290000000000000036e+01,1.753202861001333712e+00,1.520615005725930169e-01,5.119656168104131932e-01,5.108473929545181980e-01
1.300000000000000000e+01,1.762812715177074496e+00,1.521657981913474011e-01,5.134353160911701019e-01,5.125397368953122923e-01
1.310000000000000142e+01,1.772384737716534264e+00,1.523582131243826632e-01,5.148848296752520648e-01,5.146169769100478186e-01
1.320000000000000107e+01,1.780606502104838063e+00,1.528954207304508428e-01,5.167220795844404968e-01,5.163074295137973779e-01
1.330000000000000071e+01,1.789450415012774132e+00,1.530201167457342637e-01,5.182623925016615063e-01,5.177445275571220806e-01
1.340000000000000036e+01,1.799477089327237822e+00,1.535715768256049607e-01,5.201109908282510741e-01,5.200272138134311994e-01
1.350000000000000000e+01,1.808162904074954724e+00,1.535628477343666254e-01,5.213110058050934859e-01,5.215193014577752528e-01
1.360000000000000142e+01,1.817622959087829448e+00,1.537568009962006488e-01,5.227868473967479668e-01,5.231271791258561565e-01
1.370000000000000107e+01,1.826964770541212646e+00,1.542974127902119186e-01,5.250601173617909234e-01,5.253649844570212890e-01
1.380000000000000071e+01,1.835661983642482342e+00,1.547510804050533095e-01,5.268618680222005857e-01,5.256687801393128412e-01
1.390000000000000036e+01,1.846522556089811085e+00,1.551633417031413609e-01,5.287521827849399614e-01,5.276206693126384017e-01
1.400000000000000000e+01,1.856201448665501408e+00,1.551546027633280700e-01,5.295945611293746413e-01,5.289744949772104965e-01
1.410000000000000142e+01,1.865491858064488806e+00,1.553278399145215649e-01,5.310023331507257582e-01,5.304423602385933689e-01
1.420000000000000107e+01,1.875425697712307604e+00,1.558848537827114134e-01,5.326681731338226422e-01,5.331305656642391089e-01
1.430000000000000071e+01,1.884410333062995768e+00,1.566079332229119159e-01,5.351503739639276169e-01,5.347621059017800826e-01
1.440000000000000036e+01,1.892852508839112602e+00,1.562996185943714700e-01,5.361402322544559507e-01,5.339633094982202399e-01
1.450000000000000000e+01,1.901754409045547600e+00,1.563481001547284421e-01,5.370570538118696335e-01,5.345936179240570185e-01
1.460000000000000142e+01,1.910490529650437308e+00,1.569384958389484774e-01,5.388582246551746335e-01,5.364378299721954679e-01
1.470000000000000107e+01,1.920122555569773626e+00,1.571534845776249023e-01,5.405213045591074073e-01,5.371805224530176170e-01
1.480000000000000071e+01,1.928680320467115017e+00,1.571975036918038804e-01,5.412873197391681046e-01,5.378779302135838769e-01
1.490000000000000036e+01,1.936915990914855223e+00,1.571451237119368960e-01,5.421803480860176716e-01,5.404181737530100449e-01
1.500000000000000000e+01,1.946135004734726115e+00,1.578076380178138061e-01,5.437760981995429788e-01,5.433838073373019606e-01
1.510000000000000142e+01,1.956454114611825501e+00,1.580247451690007798e-01,5.459658496625114932e-01,5.446611810286343669e-01
1.520000000000000107e+01,1.965284806474745238e+00,1.581407496376143196e-01,5.474434367623930431e-01,5.451892727560392338e-01
1.530000000000000071e+01,1.975586800730972703e+00,1.583541583561378085e-01,5.489389349506036408e-01,5.470698814348977645e-01
1.540000000000000036e+01,1.985185665042100700e+00,1.586158333280815180e-01,5.499917172855294245e-01,5.496932635393254607e-01
1.550000000000000000e+01,1.994066368181857785e+00,1.585882327678628800e-01,5.509656664380129243e-01,5.518309314286563572e-01
1.560000000000000142e+01,2.002896299646621081e+00,1.590170648014502808e-01,5.530446504860254686e-01,5.533917445282852121e-01
1.570000000000000107e+01,2.013276347262365373e+00,1.592491895419508030e-01,5.549103583165855280e-01,5.538142536022846452e-01
1.580000000000000071e+01,2.022208653140699308e+00,1.589494354376888852e-01,5.555008279602524635e-01,5.531210048913289823e-01
1.590000000000000036e+01,2.032278542977066227e+00,1.592725203880224483e-01,5.574030837532520932e-01,5.556947077667916401e-01
1.600000000000000000e+01,2.041493921358444652e+00,1.597310465247165634e-01,5.590674447930306101e-01,5.574526337020563327e-01
1.610000000000000142e+01,2.050029236275506594e+00,1.598844749531063980e-01,5.597567305707592533e-01,5.593931666478417775e-01
1.619999999999999929e+01,2.059827197751113115e+00,1.599375354278727845e-01,5.617689561205835291e-01,5.609015818865668024e-01
1.630000000000000071e+01,2.069780377432828722e+00,1.599616039948338064e-01,5.628856779350807082e-01,5.635425139064729194e-01
1.640000000000000213e+01,2.078749350982922905e+00,1.603075625599550968e-01,5.647739337368034018e-01,5.659593314732757063e-01
1.650000000000000000e+01,2.087435890487170376e+00,1.605871802372633717e-01,5.664043793090098866e-01,5.659003384995959784e-01
1.660000000000000142e+01,2.096459292244345907e+00,1.606473195435605961e-01,5.677440733743071011e-01,5.663116607560370053e-01
1.669999999999999929e+01,2.106349028963190317e+00,1.607763805270505109e-01,5.692009124323436087e-01,5.684826705292935767e-01
1.680000000000000071e+01,2.115279256419735354e+00,1.608177958298341870e-01,5.698843797575576797e-01,5.700157812345221231e-01
1.690000000000000213e+01,2.124053013849181770e+00,1.611520899051240019e-01,5.716409472961282434e-01,5.725116748181414694e-01
1.700000000000000000e+01,2.132732057216850663e+00,1.614968988801479821e-01,5.732355374200180931e-01,5.746264089141136511e-01
1.710000000000000142e+01,2.142619472465936425e+00,1.616812953730830671e-01,5.748572926896086122e-01,5.758955231231634997e-01
1.719999999999999929e+01,2.151827527106433102e+00,1.616158698749834977e-01,5.759573968349446238e-01,5.780904002295441657e-01
1.730000000000000071e+01,2.160984925745516261e+00,1.621262895311778862e-01,5.777665356811668707e-01,5.802242856188274400e-01
1.740000000000000213e+01,2.169267786870196169e+00,1.623403655552785596e-01,5.796263333123145012e-01,5.822064280035876838e-01
1.750000000000000000e+01,2.177286723804972013e+00,1.625363524283229832e-01,5.805657505822792164e-01,5.841248180171221271e-01
1.760000000000000142e+01,2.187838362780210932e+00,1.631682517811833544e-01,5.833315686013755830e-01,5.855845143318725299e-01
1.769999999999999929e+01,2.197837601444978084e+00,1.633388636949299755e-01,5.842734345509547067e-01,5.862463456622039049e-01
1.780000000000000071e+01,2.207693903914238032e+00,1.633266829990334956e-01,5.856331364915010607e-01,5.883854418573172262e-01
1.790000000000000213e+01,2.215512281017716134e+00,1.637293437758737535e-01,5.870216187091640281e-01,5.902463105693674938e-01
1.800000000000000000e+01,2.226171803856968889e+00,1.641976532308728753e-01,5.884691840437069610e-01,5.920487984453668417e-01
1.810000000000000142e+01,2.235900670452771966e+00,1.643374528585504757e-01,5.896167897038434580e-01,5.933487282309360955e-01
1.819999999999999929e+01,2.245620786460047924e+00,1.641805457669271995e-01,5.900754114253194960e-01,5.942887209616595223e-01
1.830000000000000071e+01,2.254347781539942641e+00,1.644441085985883511e-01,5.916567494187413567e-01,5.959005423029942738e-01
1.840000000000000213e+01,2.264373947364819895e+00,1.649592617493241542e-01,5.935348439276982857e-01,5.974407040824547543e-01
1.850000000000000000e+01,2.273755836712334055e+00,1.649809831049270648e-01,5.947745682324984129e-01,5.982473935302595747e-01
1.860000000000000142e+01,2.283068377100384794e+00,1.647038293806709075e-01,5.952640409951558409e-01,5.995932564285281208e-01
1.869999999999999929e+01,2.292545710298708794e+00,1.650672742943158355e-01,5.967262922805112169e-01,6.014752389570192648e-01
1.880000000000000071e+01,2.300902423982941869e+00,1.652562896648858137e-01,5.982662263449681772e-01,6.024236861096229356e-01
1.890000000000000213e+01,2.310209082909866929e+00,1.658138981264973832e-01,6.002618145985414433e-01,6.047474331894171495e-01
1.900000000000000000e+01,2.319451511929089715e+00,1.657912816761341335e-01,6.015358837650459645e-01,6.053521716007734810e-01
1.910000000000000142e+01,2.328004670416532029e+00,1.655072722754574732e-01,6.016732424407316149e-01,6.061883059392940698e-01
1.920000000000000284e+01,2.336963927723342493e+00,1.659007206056703210e-01,6.031426365545873303e-01,6.086034561824279487e-01
1.930000000000000071e+01,2.345875861529562734e+00,1.668511388228923753e-01,6.053239256870159846e-01,6.092393604332330126e-01
1.940000000000000213e+01,2.355951566167468592e+00,1.667691088701957758e-01,6.065034970988442131e-01,6.099449391202842463e-01
1.950000000000000000e+01,2.363897687102573197e+00,1.669705965567074013e-01,6.075750531908096219e-01,6.127270493520978745e-01
1.960000000000000142e+01,2.373464935257578290e+00,1.670416079949941790e-01,6.089214340672587378e-01,6.132518420432070405e-01
1.970000000000000284e+01,2.382813390172837220e+00,1.672868726828852237e-01,6.102730233765609746e-01,6.126253945496068498e-01
1.980000000000000071e+01,2.391979785633588484e+00,1.675059306264925496e-01,6.114500014746196976e-01,6.167253882896925887e-01
1.990000000000000213e+01,2.401472157531565177e+00,1.677364183657556462e-01,6.125759984489952403e-01,6.184889835243371214e-01
2.000000000000000000e+01,2.410851098191717501e+00,1.687501358870990564e-01,6.150943055239990187e-01,6.193717858448295477e-01
2.010000000000000142e+01,2.419869636201107621e+00,1.690765870496762358e-01,6.163786606459898954e-01,6.209177327609223251e-01
2.020000000000000284e+01,2.428920757611432890e+00,1.687830065809196312e-01,6.172484950205718857e-01,6.222957405479750959e-01
2.030000000000000071e+01,2.437830863438644080e+00,1.684930622591314375e-01,6.179609407639753416e-01,6.206393239137739659e-01
2.040000000000000213e+01,2.446610255683694390e+00,1.691224518634366347e-01,6.194880345924652643e-01,6.218301426004290144e-01
2.050000000000000000e+01,2.455793029359647939e+00,1.694973107314035887e-01,6.214570367122509431e-01,6.246864657173263335e-01
2.060000000000000142e+01,2.465031707876173872e+00,1.696831258922935903e-01,6.223787936116861319e-01,6.257999024989514547e-01
2.070000000000000284e+01,2.474185380446238369e+00,1.698014094698835352e-01,6.235400567921675075e-01,6.280265901369974646e-01
2.080000000000000071e+01,2.483951150894263549e+00,1.702387337245633570e-01,6.249530653704669092e-01,6.292084568497884334e-01
2.090000000000000213e+01,2.492099070266189376e+00,1.701421984460257109e-01,6.259569603250488834e-01,6.297833720564246507e-01
2.100000000000000000e+01,2.502000846046321669e+00,1.702761475289115145e-01,6.273488378825780032e-01,6.311765946105463154e-01
2.110000000000000142e+01,2.511315736151201961e+00,1.708562774671579798e-01,6.290522084710656880e-01,6.325179319807441303e-01
2.120000000000000284e+01,2.520073510993410260e+00,1.711797161835818260e-01,6.300925810932372917e-01,6.331643015746194481e-01
2.130000000000000071e+01,2.530220158913618178e+00,1.709133824830172954e-01,6.302560803642806020e-01,6.348662600585224247e-01
2.140000000000000213e+01,2.538210335225604464e+00,1.711391734112824026e-01,6.316323500519125389e-01,6.354806183001480147e-01
2.150000000000000000e+01,2.547536781089277724e+00,1.712412520424365370e-01,6.330139536484326035e-01,6.364358652191962618e-01
2.160000000000000142e+01,2.556824030520266522e+00,1.714975370461394311e-01,6.340159378729908202e-01,6.354929822462004330e-01
2.170000000000000284e+01,2.565289904978949487e+00,1.718110977784351456e-01,6.355819555623726247e-01,6.370187807398645097e-01
2.180000000000000071e+01,2.574119115577196748e+00,1.718894915549463720e-01,6.373893184393996103e-01,6.380491741660058169e-01
2.190000000000000213e+01,2.583253132046141598e+00,1.720394556709528566e-01,6.383790624121157276e-01,6.398211280222821928e-01
2.200000000000000000e+01,2.591332936019330457e+00,1.722572547278201083e-01,6.390602383119144969e-01,6.420060974136989618e-01
2.210000000000000142e+01,2.599848643144732296e+00,1.724214321074942768e-01,6.402878434219272386e-01,6.421714612731334038e-01
2.220000000000000284e+01,2.607863683888091977e+00,1.723984180841134362e-01,6.418921351880034765e-01,6.436164443135579116e-01
2.230000000000000071e+01,2.617188951122803697e+00,1.726621288006181809e-01,6.424720200774299839e-01,6.441821259483675455e-01
2.240000000000000213e+01,2.626488315507427895e+00,1.732927875045539301e-01,6.445762114893238692e-01,6.453279223716716917e-01
2.250000000000000000e+01,2.635269825389499943e+00,1.733580314258996724e-01,6.460656158705204710e-01,6.484820129021986457e-01
2.260000000000000142e+01,2.644105886365695657e+00,1.737897701314419507e-01,6.469941927574304197e-01,6.506534867060019822e-01
2.270000000000000284e+01,2.653514397441601780e+00,1.738535980894952704e-01,6.478886461403251529e-01,6.517897401865497820e-01
2.280000000000000071e+01,2.662358590349203524e+00,1.741860755113054382e-01,6.498674885941891910e-01,6.539368052307340529e-01
2.290000000000000213e+01,2.671334072548070537e+00,1.737828256441732999e-01,6.503393548735276752e-01,6.533511800626455868e-01
2.300000000000000000e+01,2.680118976349787463e+00,1.739164108452327107e-01,6.516427156134736443e-01,6.551303878250975821e-01
2.310000000000000142e+01,2.689935642078567390e+00,1.748909794858004574e-01,6.532584928505023036e-01,6.574761581948187494e-01
