r_A,lag_1ps_A-1,lag_5ps_A-1,lag_10ps_A-1,lag_50ps_A-1
2.675000000000000266e+00,1.456554495228533641e-01,2.078528105245180668e-01,1.575924951779770489e-01,2.764180420505329971e-02
2.725000000000000089e+00,1.359764774820028110e-01,2.078528105245180668e-01,1.668529721199374649e-01,2.477265490781992152e-02
2.775000000000000355e+00,1.457077682906404437e-01,2.052900222108309525e-01,1.648803261441337820e-01,3.044097425113437977e-02
2.825000000000000178e+00,1.302737317930692529e-01,2.004314026994710451e-01,1.706338769068917183e-01,3.254035178569565645e-02
2.875000000000000000e+00,1.237338858195205088e-01,2.052366307876291873e-01,1.654282833596344149e-01,3.079087050689454166e-02
2.925000000000000266e+00,1.146827389921316609e-01,1.957329574577146847e-01,1.679488865509387030e-01,3.205049702763142216e-02
2.975000000000000089e+00,1.144734639209781385e-01,2.014458397403048051e-01,1.700859196913910854e-01,3.338010279952006304e-02
3.025000000000000355e+00,1.096078185166577124e-01,1.968007859217484889e-01,1.745791688584945878e-01,3.813869187785801085e-02
3.075000000000000178e+00,1.022308722584969326e-01,1.986694857338124065e-01,1.756750832894973802e-01,3.722896161288191674e-02
3.125000000000000000e+00,9.448769462581567413e-02,1.969609601913538122e-01,1.775929335437479717e-01,4.086788267278729930e-02
3.175000000000000266e+00,9.365059434120240334e-02,2.012322740474977167e-01,1.783052779239003294e-01,3.890846364053072298e-02
3.225000000000000089e+00,8.789552988448046111e-02,1.959465231505218008e-01,1.844423987375072016e-01,3.932833914744292281e-02
3.275000000000000355e+00,8.125104637535533747e-02,1.947185204168791761e-01,1.802779238997009592e-01,4.394696972347675312e-02
3.325000000000000178e+00,7.879206428930213280e-02,1.911412950623618545e-01,1.774285463790993556e-01,4.247740544928443884e-02
3.375000000000000000e+00,7.758873263016868860e-02,1.850546728173576572e-01,1.865794318779579741e-01,4.772584928568653767e-02
3.425000000000000266e+00,7.078729281767980053e-02,1.915684264479760868e-01,1.856479046116085996e-01,4.716601527647069220e-02
3.475000000000000089e+00,6.749121044701178462e-02,1.897531180591156552e-01,1.834560757496060956e-01,4.625628501149425809e-02
3.525000000000000355e+00,6.215469613259635290e-02,1.821715359644617005e-01,1.843876030159555257e-01,4.940535131333533697e-02
3.575000000000000178e+00,6.000962665327327222e-02,1.817977960020508987e-01,1.823601613186048853e-01,4.842564179720729861e-02
3.625000000000000000e+00,5.817846978067941349e-02,1.835063215445061069e-01,1.856479046116069342e-01,4.989520607139956432e-02
3.675000000000000266e+00,4.938891679223188225e-02,1.703720314368705746e-01,1.888260564615121540e-01,5.199458360596101447e-02
3.725000000000000089e+00,4.792399129415721160e-02,1.725076883649416803e-01,1.853191302823082309e-01,5.171466660135288357e-02
3.775000000000000355e+00,4.750544115184973659e-02,1.668481975055518263e-01,1.918398211467638170e-01,4.996518532255159878e-02
3.825000000000000178e+00,4.562196551146843748e-02,1.739492567913896448e-01,1.818122041031042802e-01,5.647325567969117832e-02
3.875000000000000000e+00,4.002385735811128664e-02,1.640184520758576625e-01,1.882780992460098834e-01,5.822273695849149860e-02
3.925000000000000266e+00,3.834965678888344748e-02,1.648193234238857774e-01,1.867438190426098377e-01,5.528360841010659943e-02
3.975000000000000089e+00,3.641386238071334103e-02,1.582521783700671925e-01,1.812642468876036472e-01,5.892252947001234281e-02
4.025000000000000355e+00,3.201908588648931520e-02,1.570241756364263164e-01,1.818669998246543185e-01,6.144178251148556258e-02
4.075000000000000178e+00,3.144357944081656309e-02,1.566504356740111015e-01,1.815930212169007962e-01,5.892252947001130198e-02
4.125000000000000000e+00,3.065879792399140227e-02,1.532333845891001578e-01,1.760586533403478149e-01,6.172169951609369348e-02
4.175000000000000711e+00,2.799054076678396050e-02,1.507239876986166405e-01,1.733188672628447335e-01,6.221155427415792777e-02
4.224999999999999645e+00,2.553155868073004112e-02,1.422347514095340659e-01,1.761134490618978532e-01,6.256145052991810007e-02
4.275000000000000355e+00,2.249707014900393168e-02,1.460255424568602522e-01,1.766066105558484201e-01,6.158174101378962456e-02
4.325000000000000178e+00,2.312489536246409641e-02,1.410601400990924847e-01,1.738668244783422578e-01,6.494074506908610600e-02
4.375000000000000000e+00,2.118910095429439935e-02,1.310759439603626786e-01,1.656474662458361224e-01,6.564053758060757471e-02
4.425000000000000711e+00,2.014272559852677350e-02,1.300615069195289186e-01,1.693735753112403097e-01,6.669022634788809856e-02
4.474999999999999645e+00,1.763142474468447352e-02,1.263241072954045252e-01,1.657022619673861885e-01,6.704012260364826392e-02
4.525000000000000355e+00,1.689896199564713819e-02,1.260571501793956162e-01,1.603322812554801580e-01,7.067904366355401424e-02
4.575000000000000178e+00,1.731751213795388114e-02,1.192764394327678334e-01,1.657022619673832464e-01,7.256848344465763323e-02
4.625000000000000000e+00,1.569563033651437053e-02,1.178348710063219784e-01,1.592911625460289582e-01,7.529767423958823314e-02
4.675000000000000711e+00,1.344592332161397702e-02,1.165000854262775304e-01,1.597295283184294590e-01,7.340823445848330964e-02
4.724999999999999645e+00,1.166708521680901410e-02,1.108405945668891612e-01,1.608802384709807631e-01,7.571754974650042602e-02
4.775000000000000355e+00,1.166708521680880767e-02,1.088651119084214774e-01,1.505786428195665105e-01,7.956640855986087113e-02
4.825000000000001066e+00,1.103926000334843997e-02,1.064624978643434472e-01,1.553458705944245344e-01,7.753701027645330812e-02
4.875000000000000000e+00,9.417378201908622321e-03,1.064624978643434472e-01,1.462497808171143165e-01,7.424798547230772316e-02
4.925000000000000711e+00,8.057090239410709398e-03,1.013369212369728684e-01,1.523869016307212165e-01,8.047613882483871384e-02
4.974999999999999645e+00,8.423321613929378796e-03,9.904109003929643940e-02,1.464141679817645147e-01,8.229559935479159594e-02
5.025000000000000355e+00,7.376946258161622832e-03,9.631812745600411285e-02,1.453182535507606954e-01,8.208566160133402845e-02
5.075000000000001066e+00,6.068977063452223215e-03,9.439603622074183020e-02,1.385783798001057054e-01,8.180574459672736165e-02
5.125000000000000000e+00,7.272308722584991739e-03,9.124594225183699225e-02,1.424688760301600632e-01,8.019622182023057599e-02
5.175000000000000711e+00,6.278252134605748214e-03,8.531949427643972794e-02,1.409893915483084181e-01,8.334528812207209203e-02
5.224999999999999645e+00,6.278252134605748214e-03,8.414488296600064476e-02,1.310713659477472648e-01,8.572458266124124981e-02
5.275000000000000355e+00,4.970282939896129154e-03,8.542627712284177333e-02,1.357290022795000772e-01,8.607447891699988862e-02
5.325000000000001066e+00,5.650426921145173219e-03,7.837860926020871755e-02,1.246602665263900622e-01,8.656433367506564946e-02
5.375000000000000000e+00,4.447095262012405563e-03,7.800486929779627820e-02,1.293179028581452894e-01,8.908358671653886229e-02
5.425000000000000711e+00,5.336514314414886155e-03,7.496155817529498444e-02,1.286055584779944860e-01,8.474487314511278124e-02
5.474999999999999645e+00,5.074920475472979690e-03,7.362677259525056417e-02,1.240027178677893249e-01,8.824383570271446264e-02
5.525000000000000355e+00,3.923907584128522377e-03,6.791389031265920861e-02,1.229068034367859080e-01,8.775398094464866017e-02
5.575000000000001066e+00,3.609994977398305570e-03,6.540449342217689865e-02,1.170984569524815694e-01,9.349227953911698474e-02
5.625000000000000000e+00,3.139126067302874107e-03,6.545788484537867769e-02,1.151806066982294235e-01,9.188275676262021296e-02
5.675000000000000711e+00,3.505357441821542637e-03,6.209422518366671667e-02,1.130435735577770134e-01,8.698420918197784235e-02
5.724999999999999645e+00,2.354344550477155580e-03,6.038569964120985012e-02,1.132627564439772500e-01,9.013327548381937226e-02
5.775000000000000355e+00,2.249707014900353182e-03,5.606099436186491591e-02,1.118380676836736587e-01,9.237261152068280967e-02
5.825000000000001066e+00,2.092750711535249549e-03,5.461942593541792984e-02,1.077283885674210351e-01,9.804093086399916224e-02
5.875000000000000000e+00,2.825213460572586609e-03,5.883734836835832066e-02,1.065776784148697448e-01,9.482188531100561868e-02
5.925000000000000711e+00,1.464925498074674771e-03,5.419229454980371147e-02,1.030707522356657940e-01,9.489186456215764620e-02
5.974999999999999645e+00,1.569563033651437053e-03,4.960063215445088131e-02,1.006049447659130430e-01,9.216267376722835081e-02
6.025000000000000355e+00,1.517244265863028916e-03,5.024132923287131375e-02,1.052077853761163445e-01,9.769103460823727603e-02
6.075000000000001066e+00,9.940565879792435250e-04,4.805228088159935185e-02,9.994739610731230572e-02,9.251257002298851617e-02
6.125000000000000000e+00,1.726519337016580802e-03,4.783871518879224960e-02,9.983780466421217359e-02,9.916059888243171361e-02
6.175000000000000711e+00,1.151012891344387274e-03,4.249957286861453382e-02,9.731720147290932876e-02,9.405211354833324655e-02
6.224999999999999645e+00,1.098694123556005807e-03,4.404792414146607021e-02,9.254997369805396945e-02,1.004902046543203475e-01
6.275000000000000355e+00,1.203331659132747056e-03,4.063087305655161546e-02,9.720761002980750354e-02,9.461194755754784302e-02
6.325000000000001066e+00,1.203331659132768523e-03,4.031052451734167680e-02,8.723478870769801885e-02,9.405211354833324655e-02
6.375000000000000000e+00,1.412606730286293305e-03,4.031052451734167680e-02,8.986498334210096806e-02,9.965045364049594789e-02
6.425000000000000711e+00,8.371002846140997763e-04,3.977661028532390730e-02,8.882386463264979604e-02,9.538171932022189436e-02
6.474999999999999645e+00,6.801439812489560276e-04,3.630616777720840210e-02,8.449500263019493751e-02,9.720117985017476259e-02
6.525000000000000355e+00,6.278252134605636107e-04,3.449085938834736687e-02,8.356347536384239882e-02,9.958047438934214401e-02
6.575000000000001066e+00,7.847815168257185267e-04,2.984580556979337523e-02,8.186480799579197443e-02,9.496184381330970148e-02
6.625000000000000000e+00,4.708689100954311377e-04,3.310268238510177125e-02,7.682360161318631253e-02,9.251257002298851617e-02
6.675000000000000711e+00,7.324627490373373856e-04,3.102041688023247229e-02,7.512493424513440321e-02,9.727115910132680399e-02
6.724999999999999645e+00,4.708689100954311377e-04,2.824406287374006327e-02,7.238514816763133575e-02,9.867074412436747932e-02
6.775000000000000355e+00,5.231876778838030631e-04,2.690927729369515728e-02,6.728914606347440042e-02,9.832084786860555148e-02
6.825000000000001066e+00,4.185501423070498881e-04,2.706945156330096969e-02,7.298790110468200698e-02,9.776101385939103827e-02
6.875000000000000000e+00,2.615938389419061936e-04,2.610840594566897835e-02,6.964536209012825441e-02,9.853078562206341040e-02
6.925000000000000711e+00,6.278252134605747780e-04,2.434648898001033970e-02,6.728914606347560778e-02,1.010500386635366232e-01
6.974999999999999645e+00,3.139126067302873890e-04,2.423970613360678511e-02,6.443976854287240819e-02,9.517178156676579792e-02
7.025000000000000355e+00,5.755064456721833369e-04,2.290492055356195197e-02,6.482333859372169105e-02,1.006301631566226401e-01
7.075000000000001066e+00,1.569563033651436945e-04,2.210404920553570018e-02,6.065886375591815483e-02,9.825086861745527256e-02
7.125000000000000000e+00,2.615938389419061936e-04,1.991500085426284317e-02,6.285069261792061712e-02,1.016798519239049126e-01
7.175000000000000711e+00,2.615938389419061936e-04,2.060908935588594282e-02,6.180957390846944510e-02,9.727115910132680399e-02
7.224999999999999645e+00,4.185501423070498881e-04,2.263796343755347315e-02,5.939856216026673241e-02,9.986039139395204434e-02
7.275000000000000355e+00,2.092750711535212307e-04,1.884717239022696764e-02,5.550806593021138241e-02,9.580159482713239416e-02
7.325000000000001066e+00,2.615938389419061936e-04,1.836664958141130677e-02,5.572724881641261119e-02,9.335232103681291582e-02
7.375000000000000000e+00,0.000000000000000000e+00,1.729882111737576431e-02,5.430256005611101139e-02,9.657136658980645938e-02
7.425000000000000711e+00,2.092750711535249441e-04,1.719203827097221318e-02,5.435735577766107052e-02,9.643140808750240434e-02
7.474999999999999645e+00,2.092750711535249441e-04,1.516316418930468285e-02,5.408337716991076100e-02,9.342230028796494334e-02
7.525000000000000355e+00,3.139126067302818054e-04,1.334785580044402752e-02,5.161756970015707324e-02,9.209269451607467183e-02
7.575000000000001066e+00,5.231876778838123602e-05,1.195967879719806240e-02,4.482290022795035883e-02,9.860076487321545180e-02
7.625000000000000000e+00,1.569563033651436945e-04,1.446907568768158146e-02,4.805584779940399315e-02,9.573161557598205973e-02
7.675000000000000711e+00,1.569563033651436945e-04,1.441568426447980417e-02,4.460371734175011538e-02,9.272250777644461261e-02
7.724999999999999645e+00,1.046375355767624720e-04,1.217324449000516985e-02,4.476810450640029970e-02,9.454196830639748084e-02
7.775000000000000355e+00,1.046375355767606153e-04,1.228002733640850413e-02,4.306943713834762710e-02,9.447198905524378798e-02
7.825000000000001066e+00,1.046375355767624720e-04,1.057150179395185789e-02,4.411055584779955546e-02,9.475190605985359116e-02
7.875000000000000000e+00,5.231876778838123602e-05,1.137237314197851387e-02,4.295984569524827212e-02,9.580159482713410113e-02
7.925000000000000711e+00,5.231876778838123602e-05,1.121219887237318025e-02,4.016526389619513165e-02,1.002802669008642511e-01
7.974999999999999645e+00,5.231876778838123602e-05,9.984196138732309364e-03,4.065842539014568463e-02,9.433203055294138439e-02
8.025000000000000355e+00,0.000000000000000000e+00,1.078506748675877452e-02,3.616517622303998952e-02,9.216267376722669935e-02
8.074999999999999289e+00,5.231876778838216437e-05,1.009097898513604263e-02,3.643915483079158968e-02,9.461194755755120145e-02
8.125000000000000000e+00,5.231876778838030767e-05,9.076541944301939197e-03,3.550762756443926610e-02,9.755107610593320711e-02
8.175000000000000711e+00,0.000000000000000000e+00,7.314624978643326572e-03,3.474048746273841748e-02,9.531174006906817375e-02
8.225000000000001421e+00,5.231876778838216437e-05,6.513753630616916056e-03,3.249386287918708260e-02,9.615149108289597346e-02
8.275000000000000355e+00,5.231876778838030767e-05,7.688364941055759842e-03,3.211029282833550297e-02,8.985335847920963848e-02
8.324999999999999289e+00,0.000000000000000000e+00,6.353579361011583299e-03,3.189110994213639749e-02,9.510180231561544961e-02
8.375000000000000000e+00,1.046375355767606153e-04,6.727319323423789320e-03,3.030203401718351008e-02,9.363223804141938833e-02
8.425000000000000711e+00,0.000000000000000000e+00,6.140013668204252067e-03,3.178151849903514126e-02,9.468192680869987055e-02
8.475000000000001421e+00,0.000000000000000000e+00,6.940885016231140500e-03,2.986366824478408483e-02,9.755107610593666267e-02
8.525000000000000355e+00,0.000000000000000000e+00,5.979839398598923647e-03,2.652112923022932611e-02,9.678130434326084885e-02
8.574999999999999289e+00,0.000000000000000000e+00,5.178968050572466293e-03,2.695949500263076712e-02,9.321236253451049836e-02
8.625000000000000000e+00,5.231876778838030767e-05,6.140013668204252067e-03,2.668551639487951044e-02,9.426205130178767766e-02
8.675000000000000711e+00,0.000000000000000000e+00,5.339142320177610833e-03,2.723347361038011213e-02,9.657136658980475241e-02
8.725000000000001421e+00,0.000000000000000000e+00,4.538270972151130060e-03,2.482246186217832926e-02,9.545169857137562885e-02
8.775000000000000355e+00,0.000000000000000000e+00,4.698445241756297151e-03,2.652112923022932611e-02,9.559165707367629772e-02
8.824999999999999289e+00,5.231876778838216437e-05,4.538270972151130060e-03,2.372654743117707729e-02,9.804093086400091084e-02
8.875000000000000000e+00,0.000000000000000000e+00,5.285750896975834404e-03,2.279502016482520821e-02,9.580159482713239416e-02
8.925000000000000711e+00,0.000000000000000000e+00,3.950965316931432346e-03,2.087716991057308666e-02,9.062313024188199673e-02
8.975000000000001421e+00,0.000000000000000000e+00,4.324705279344018272e-03,2.224706294932539061e-02,9.552167782252765638e-02
9.025000000000000355e+00,0.000000000000000000e+00,4.111139586536760766e-03,1.956207259337162940e-02,9.293244552989905760e-02
9.074999999999999289e+00,0.000000000000000000e+00,2.776354006492456721e-03,2.115114851832413864e-02,9.454196830639916005e-02
9.125000000000000000e+00,0.000000000000000000e+00,3.684008200922551501e-03,1.934288970717138942e-02,9.895066112897385469e-02
9.175000000000000711e+00,0.000000000000000000e+00,2.829745429694133837e-03,1.824697527617017909e-02,9.440200980409174658e-02
9.225000000000001421e+00,0.000000000000000000e+00,2.669571160088900393e-03,1.830177099772089047e-02,9.293244552990237439e-02
9.275000000000000355e+00,0.000000000000000000e+00,2.616179736887029421e-03,1.884972821322084338e-02,9.111298499994621714e-02
9.324999999999999289e+00,0.000000000000000000e+00,2.936528276097790345e-03,1.512361914781725977e-02,8.950346222345265113e-02
9.375000000000000000e+00,0.000000000000000000e+00,1.815308388860387753e-03,1.671269507276848185e-02,9.300242478105109900e-02
9.425000000000000711e+00,0.000000000000000000e+00,2.082265504869268164e-03,1.797299666841987650e-02,9.384217579487548477e-02
9.475000000000001421e+00,0.000000000000000000e+00,2.242439774474676382e-03,1.479484481851688592e-02,9.531174006907155993e-02
9.525000000000000355e+00,0.000000000000000000e+00,2.242439774474596585e-03,1.501402770471660202e-02,8.971339997690556956e-02
9.575000000000001066e+00,0.000000000000000000e+00,1.441568426447955133e-03,1.430168332456581426e-02,9.685128359441287638e-02
9.625000000000000000e+00,0.000000000000000000e+00,2.242439774474676382e-03,1.315097317201501144e-02,9.524176081791950466e-02
9.675000000000000711e+00,0.000000000000000000e+00,2.028874081667492169e-03,1.375372610906520909e-02,8.558462415893565434e-02
9.725000000000001421e+00,0.000000000000000000e+00,1.281394156842672032e-03,1.150710152551313176e-02,8.915356596769247188e-02
9.775000000000000355e+00,0.000000000000000000e+00,2.028874081667492169e-03,1.276740312116411702e-02,9.762105535708523463e-02
9.825000000000001066e+00,0.000000000000000000e+00,1.494959849649730912e-03,1.161669296861284582e-02,8.649435442391208151e-02
9.875000000000000000e+00,0.000000000000000000e+00,1.334785580044450196e-03,1.287699456426469671e-02,8.978337922806078897e-02
9.925000000000000711e+00,0.000000000000000000e+00,1.494959849649730912e-03,1.309617745046448047e-02,8.810387720040882553e-02
9.975000000000001421e+00,0.000000000000000000e+00,7.474799248248920188e-04,1.210985446256382207e-02,8.957344147460469252e-02
1.002500000000000036e+01,0.000000000000000000e+00,1.441568426447955133e-03,1.139751008241260410e-02,9.258254927413890611e-02
1.007500000000000107e+01,0.000000000000000000e+00,1.441568426447955133e-03,1.035639137296145290e-02,8.838379420501694950e-02
1.012500000000000000e+01,0.000000000000000000e+00,1.014437040833782080e-03,8.931702612660194843e-03,8.530470715433055573e-02
1.017500000000000071e+01,0.000000000000000000e+00,8.008713480266416683e-04,8.931702612659875654e-03,8.810387720040882553e-02
1.022500000000000142e+01,0.000000000000000000e+00,8.008713480266701828e-04,1.030159565141175633e-02,8.362520512668171480e-02
1.027500000000000036e+01,0.000000000000000000e+00,9.610456176319699803e-04,1.008241276521114858e-02,8.698420918197631579e-02
1.032500000000000107e+01,0.000000000000000000e+00,1.014437040833746084e-03,9.096089777310058244e-03,8.586454116354379218e-02
1.037500000000000000e+01,0.000000000000000000e+00,1.014437040833782080e-03,8.822111169560069646e-03,8.411505988474596296e-02
1.042500000000000071e+01,0.000000000000000000e+00,9.076541944301938763e-04,8.493336840259392215e-03,8.684425067967224687e-02
1.047500000000000142e+01,0.000000000000000000e+00,6.406970784213360161e-04,8.383745397159567125e-03,8.509476940087445929e-02
1.052500000000000036e+01,0.000000000000000000e+00,4.271313856142088861e-04,8.219358232509087897e-03,8.544466565663159929e-02
1.057500000000000107e+01,0.000000000000000000e+00,3.737399624124327279e-04,7.780992460108603591e-03,8.194570309902997340e-02
1.062500000000000000e+01,0.000000000000000000e+00,4.805228088160020663e-04,7.726196738558817681e-03,8.383514288013782512e-02
1.067500000000000071e+01,0.000000000000000000e+00,4.805228088159849901e-04,6.849465193757574115e-03,8.299539186631045562e-02
1.072500000000000142e+01,0.000000000000000000e+00,8.008713480266701828e-04,6.191916535157066664e-03,8.824383570271603083e-02
1.077500000000000036e+01,0.000000000000000000e+00,4.271313856142088861e-04,7.123443801507877565e-03,8.082603508059746367e-02
1.082500000000000107e+01,0.000000000000000000e+00,4.805228088159849901e-04,6.137120813606786358e-03,7.949642930870882973e-02
1.087500000000000000e+01,0.000000000000000000e+00,5.873056552195580690e-04,6.685078029107629181e-03,7.928649155525556436e-02
1.092500000000000071e+01,0.000000000000000000e+00,4.271313856142088861e-04,5.205593547255756015e-03,7.914653305294867824e-02
1.097500000000000142e+01,0.000000000000000000e+00,3.203485392106680081e-04,5.479572155006254622e-03,8.089601433175235001e-02
1.102500000000000036e+01,0.000000000000000000e+00,1.601742696053283120e-04,5.753550762756362048e-03,7.816682353682022355e-02
1.107500000000000107e+01,0.000000000000000000e+00,5.339142320177610399e-04,5.150797825705696019e-03,7.704715551838769994e-02
1.112500000000000000e+01,0.000000000000000000e+00,2.669571160088900067e-04,5.589163598106378951e-03,7.725709327184654418e-02
1.117500000000000071e+01,0.000000000000000000e+00,4.271313856142088861e-04,4.931614939505453432e-03,8.068607657829339475e-02
1.122500000000000142e+01,0.000000000000000000e+00,2.669571160088900067e-04,4.876819217955566041e-03,7.963638781101572972e-02
1.127500000000000036e+01,0.000000000000000000e+00,2.135656928071044431e-04,4.109679116254543949e-03,7.235854569120152291e-02
1.132500000000000107e+01,0.000000000000000000e+00,5.873056552195371439e-04,4.767227774855271709e-03,7.396806846769826693e-02
1.137500000000000000e+01,0.000000000000000000e+00,1.067828464035560027e-04,4.493249167105128720e-03,7.396806846770090371e-02
1.142500000000000071e+01,0.000000000000000000e+00,2.135656928071044431e-04,4.822023496405332572e-03,7.557759124419502483e-02
1.147500000000000142e+01,0.000000000000000000e+00,3.737399624124460094e-04,4.000087673154565336e-03,7.116889842161951141e-02
1.152500000000000036e+01,0.000000000000000000e+00,2.135656928071044431e-04,3.671313343854059642e-03,7.088898141700884781e-02
