lag_ps,Li_A2,P_A2,S_A2
2.400000000000000000e+01,1.543837118570660083e+00,1.612535294311215339e-01,2.832473458866619498e-01
2.410000000000000142e+01,1.547531707530103606e+00,1.615256654176789597e-01,2.836862288971871982e-01
2.420000000000000284e+01,1.550851256495902497e+00,1.610815662594844988e-01,2.835290537684929113e-01
2.430000000000000071e+01,1.553882596250025561e+00,1.605106618322086898e-01,2.826353848449918438e-01
2.440000000000000213e+01,1.556116800074576645e+00,1.598262535599836720e-01,2.821063169533576942e-01
2.450000000000000000e+01,1.557645640009073462e+00,1.596717888826461595e-01,2.817231583986643528e-01
2.460000000000000142e+01,1.561022984046556372e+00,1.594672038892802624e-01,2.820166377196038354e-01
2.470000000000000284e+01,1.564774535386102894e+00,1.603099207986541652e-01,2.828569602163451546e-01
2.480000000000000071e+01,1.568762354284163552e+00,1.610960846057810925e-01,2.837813636540508777e-01
2.490000000000000213e+01,1.571671234735277478e+00,1.612508478285494540e-01,2.840585968120320493e-01
2.500000000000000000e+01,1.574004819881596795e+00,1.608429938433202921e-01,2.837047282468486142e-01
2.510000000000000142e+01,1.576628436772971931e+00,1.607925876503677187e-01,2.832859647161242167e-01
2.520000000000000284e+01,1.580284354779632583e+00,1.608756619731951387e-01,2.838768522072349088e-01
2.530000000000000071e+01,1.583954573229320983e+00,1.609524926759280938e-01,2.843673853546502261e-01
2.540000000000000213e+01,1.588074418306237634e+00,1.611337441672515136e-01,2.844707012790851364e-01
2.550000000000000000e+01,1.590875755984445972e+00,1.614282630900797932e-01,2.848956005690787552e-01
2.560000000000000142e+01,1.594528671227698258e+00,1.614073736408437043e-01,2.849549759456213027e-01
2.570000000000000284e+01,1.597507964789757207e+00,1.614599380855812616e-01,2.852063230956813911e-01
2.580000000000000071e+01,1.600133828282492177e+00,1.613194865351176843e-01,2.850634652198648089e-01
2.590000000000000213e+01,1.603981341371228497e+00,1.614356884396974667e-01,2.852103120356291321e-01
2.600000000000000000e+01,1.607213049951497386e+00,1.619954519805075766e-01,2.856748505699736040e-01
2.610000000000000142e+01,1.612208165243892433e+00,1.626996252270942467e-01,2.862762273577358907e-01
2.620000000000000284e+01,1.615345840489304852e+00,1.627297571494839556e-01,2.868741510833333619e-01
2.630000000000000071e+01,1.617726394203461426e+00,1.624369598943345705e-01,2.868500931249540198e-01
