lag_ps,Li_A2,P_A2,S_A2
5.100000000000000533e+00,3.942944099113094403e+00,3.311766209504308778e-01,6.424083977907342202e-01
5.200000000000000178e+00,3.996191185153957104e+00,3.316830674446400451e-01,6.442181898716863309e-01
5.300000000000000711e+00,4.047808943335553522e+00,3.323493728462569297e-01,6.466606253320297260e-01
5.400000000000000355e+00,4.099704581125346969e+00,3.337884370631603592e-01,6.495217582212798879e-01
5.500000000000000000e+00,4.152478148522950718e+00,3.353950089437636173e-01,6.522285649318915191e-01
5.600000000000000533e+00,4.206429109707192637e+00,3.365484803072759101e-01,6.557896169058267111e-01
5.700000000000000178e+00,4.258085070259475025e+00,3.378453386129483538e-01,6.588582525622036501e-01
5.800000000000000711e+00,4.310044710730129403e+00,3.385556715068471778e-01,6.608471750318595239e-01
5.900000000000000355e+00,4.363204762189127450e+00,3.390145511343725659e-01,6.631923872080977000e-01
6.000000000000000000e+00,4.414282381025231849e+00,3.398181359928375556e-01,6.654539168154742779e-01
6.100000000000000533e+00,4.464828614179551458e+00,3.411372418898258041e-01,6.679197855130810657e-01
6.200000000000000178e+00,4.518795021595899186e+00,3.424242294761326022e-01,6.714467489706965608e-01
6.300000000000000711e+00,4.571261662724515951e+00,3.441105039122573372e-01,6.743804002918871721e-01
6.400000000000000355e+00,4.622954592279563180e+00,3.445042847652114437e-01,6.765291201363028417e-01
6.500000000000000000e+00,4.674332806727321099e+00,3.440542476056536736e-01,6.779507240953406288e-01
6.600000000000000533e+00,4.723750893405186169e+00,3.437776248949993008e-01,6.796437754116729790e-01
6.700000000000000178e+00,4.772578281617263940e+00,3.446141978786608773e-01,6.815216662217857824e-01
6.800000000000000711e+00,4.824466637960574289e+00,3.455658700162743679e-01,6.834502909164233975e-01
6.900000000000000355e+00,4.876501538233280364e+00,3.467673950405837369e-01,6.862371132859140799e-01
7.000000000000000000e+00,4.929018960310818542e+00,3.483461153521678066e-01,6.890396557107554276e-01
7.100000000000000533e+00,4.980582184528060452e+00,3.494249587940390644e-01,6.906035161652253063e-01
7.200000000000000178e+00,5.032801574472195227e+00,3.502522975168006480e-01,6.927040109741405827e-01
7.300000000000000711e+00,5.083773371355399640e+00,3.518831871020047797e-01,6.959441915823781910e-01
7.400000000000000355e+00,5.135230441549308189e+00,3.537105674814120526e-01,6.990807504628957503e-01
7.500000000000000000e+00,5.187310028412174923e+00,3.541950484875233118e-01,7.008767171363476933e-01
7.600000000000000533e+00,5.238235252426929556e+00,3.543832611544504574e-01,7.020936462914572074e-01
7.700000000000000178e+00,5.286545655900606988e+00,3.538741860286053753e-01,7.023587930276780078e-01
7.800000000000000711e+00,5.336755135121339144e+00,3.540005946246032598e-01,7.039174051333028093e-01
7.900000000000000355e+00,5.386860855538166071e+00,3.552826648516166919e-01,7.068648038628090324e-01
8.000000000000000000e+00,5.437961680485891236e+00,3.570013531690007236e-01,7.098371075458173030e-01
8.099999999999999645e+00,5.491044846548205349e+00,3.585944902645784027e-01,7.128298138664005412e-01
8.200000000000001066e+00,5.543404360182556445e+00,3.597111084187550878e-01,7.152809834643278908e-01
8.300000000000000711e+00,5.593626351624905624e+00,3.608076473531479644e-01,7.171086662555186120e-01
8.400000000000000355e+00,5.643430426237560305e+00,3.610695219331769845e-01,7.183262076199448121e-01
8.500000000000000000e+00,5.693644614947058535e+00,3.609224144642569909e-01,7.193160101880093915e-01
8.599999999999999645e+00,5.743025895972378336e+00,3.611010036109048582e-01,7.206964886811867421e-01
8.700000000000001066e+00,5.794696657780224136e+00,3.619834005013233269e-01,7.220852538177463531e-01
8.800000000000000711e+00,5.845019174536665751e+00,3.631008516238425354e-01,7.238461944520494518e-01
8.900000000000000355e+00,5.894658870451915611e+00,3.639962550437292887e-01,7.255481521064838235e-01
9.000000000000000000e+00,5.946468568168665314e+00,3.641660109427861669e-01,7.274751127170655529e-01
9.099999999999999645e+00,5.996811745284644779e+00,3.635891077398481497e-01,7.282633296636392695e-01
9.200000000000001066e+00,6.049251408107604533e+00,3.633770195305663364e-01,7.287635535182900304e-01
9.300000000000000711e+00,6.101349166941332669e+00,3.638638050808165603e-01,7.303701917832903234e-01
9.400000000000000355e+00,6.152819593586691838e+00,3.643429245724233989e-01,7.316602748392684319e-01
9.500000000000000000e+00,6.204911564315052530e+00,3.640528428533753580e-01,7.322260588066414888e-01
9.600000000000001421e+00,6.255631716793930153e+00,3.641751995393542329e-01,7.341380763790800179e-01
9.700000000000001066e+00,6.308172812798402695e+00,3.656616806603365522e-01,7.369172182422102368e-01
9.800000000000000711e+00,6.358214014396399882e+00,3.663521282352344421e-01,7.387362062346503055e-01
9.900000000000000355e+00,6.411724626538521932e+00,3.670564700566026350e-01,7.404732194137265688e-01
1.000000000000000000e+01,6.461829528336147987e+00,3.672472628151514651e-01,7.418203467645839710e-01
1.010000000000000142e+01,6.512840364473114541e+00,3.684288716201395975e-01,7.441007286894631978e-01
1.020000000000000107e+01,6.564138146284473230e+00,3.693602955024858914e-01,7.466668043018347412e-01
1.030000000000000071e+01,6.615907619178878818e+00,3.702358860779524918e-01,7.490121993435797654e-01
1.040000000000000036e+01,6.667283873935027749e+00,3.705686163265224375e-01,7.509333996195391991e-01
1.050000000000000000e+01,6.718893137978452224e+00,3.711655510999953833e-01,7.523917690151010751e-01
1.060000000000000142e+01,6.772012002746361503e+00,3.716490262700510305e-01,7.538020823327125086e-01
1.070000000000000107e+01,6.821749259663540066e+00,3.713207940956826381e-01,7.544164017394225930e-01
1.080000000000000071e+01,6.873495744280146980e+00,3.705911813335907024e-01,7.541601514689557639e-01
1.090000000000000036e+01,6.923612687035437752e+00,3.709655430293255507e-01,7.546841268808452963e-01
1.100000000000000000e+01,6.974423074961945801e+00,3.718710239101232218e-01,7.567249461515387354e-01
1.110000000000000142e+01,7.025648455188558295e+00,3.734799173485969237e-01,7.595323864707177464e-01
1.120000000000000107e+01,7.077174149784818624e+00,3.744137640701287739e-01,7.618260570540714705e-01
1.130000000000000071e+01,7.128616453709547329e+00,3.749953760705030947e-01,7.634191541641770495e-01
1.140000000000000036e+01,7.179514241210445569e+00,3.756945541993225723e-01,7.647805824693119092e-01
1.150000000000000000e+01,7.230295961187968246e+00,3.768527553231961758e-01,7.665610760423734460e-01
1.160000000000000142e+01,7.280498753028146197e+00,3.777733513005405164e-01,7.686153961071783280e-01
1.170000000000000107e+01,7.330321277719193063e+00,3.785811401166823686e-01,7.712076584041835936e-01
1.180000000000000071e+01,7.380785869476547134e+00,3.788067946704732902e-01,7.723397438873756959e-01
1.190000000000000036e+01,7.430534723689580012e+00,3.788053187720798465e-01,7.731276065781576001e-01
1.200000000000000000e+01,7.479833628649677379e+00,3.781560749533964261e-01,7.737080666637584647e-01
1.210000000000000142e+01,7.530270467884404795e+00,3.779172430674693772e-01,7.748960333814696178e-01
1.220000000000000107e+01,7.580796862441883555e+00,3.783312684467980413e-01,7.765151612170310136e-01
1.230000000000000071e+01,7.632167694034915684e+00,3.789145922753991980e-01,7.782876864505118286e-01
1.240000000000000036e+01,7.683180342055054624e+00,3.791940343401876690e-01,7.795859212213718248e-01
1.250000000000000000e+01,7.733970675020476193e+00,3.798173076017611893e-01,7.810543034941122009e-01
1.260000000000000142e+01,7.784546881787075101e+00,3.804231112189241926e-01,7.832590357485258448e-01
1.270000000000000107e+01,7.834254952746058542e+00,3.810504559939015823e-01,7.853705640872143956e-01
1.280000000000000071e+01,7.883707776198078498e+00,3.821564517270492622e-01,7.878892184721446590e-01
1.290000000000000036e+01,7.933451248970230019e+00,3.836358742008981193e-01,7.906250231703012554e-01
1.300000000000000000e+01,7.983095867136190904e+00,3.844413969513117979e-01,7.922468110834837152e-01
1.310000000000000142e+01,8.032191496774485628e+00,3.842174034242051839e-01,7.930962391879591289e-01
1.320000000000000107e+01,8.082626749859775472e+00,3.838542882231691378e-01,7.938556279391815185e-01
1.330000000000000071e+01,8.131900872074860231e+00,3.841862583096136707e-01,7.948334096808965521e-01
1.340000000000000036e+01,8.183238912047242408e+00,3.848770987155242240e-01,7.964096504311289904e-01
1.350000000000000000e+01,8.234454958251003376e+00,3.856460928756679785e-01,7.995370791479217143e-01
1.360000000000000142e+01,8.283753497016412837e+00,3.852231937155672914e-01,8.008291901652205835e-01
1.370000000000000107e+01,8.333866882187022540e+00,3.841632102064571619e-01,8.004610129769723637e-01
1.380000000000000071e+01,8.383137096393218357e+00,3.842495967087840580e-01,8.011672574343756681e-01
1.390000000000000036e+01,8.433441336677462985e+00,3.848344705293716972e-01,8.027875269244397760e-01
1.400000000000000000e+01,8.481406571060363220e+00,3.858780386664015793e-01,8.053403405388160907e-01
1.410000000000000142e+01,8.531998679328227198e+00,3.875537634790359731e-01,8.081825802696922523e-01
1.420000000000000107e+01,8.582584865905834803e+00,3.887605307138644606e-01,8.106227050728801453e-01
1.430000000000000071e+01,8.633225936956865354e+00,3.896911114911711937e-01,8.129420241691639459e-01
1.440000000000000036e+01,8.680173594795768111e+00,3.906640707944805113e-01,8.150622525057092949e-01
1.450000000000000000e+01,8.730542888069548368e+00,3.904635474457662236e-01,8.162351723032343909e-01
1.460000000000000142e+01,8.777061235488725188e+00,3.896637968984056899e-01,8.161480117039966453e-01
1.470000000000000107e+01,8.824696903625643074e+00,3.883977293017787935e-01,8.153595218794841282e-01
1.480000000000000071e+01,8.872771551203738838e+00,3.881259276478258302e-01,8.159789183501557908e-01
1.490000000000000036e+01,8.921561826543101148e+00,3.887388413462080639e-01,8.179506650573635795e-01
1.500000000000000000e+01,8.970285087427525283e+00,3.895458652963507129e-01,8.197429130967833766e-01
1.510000000000000142e+01,9.018897489962411029e+00,3.905805889791056362e-01,8.224666208712266835e-01
1.520000000000000107e+01,9.066292141613153888e+00,3.916732265484413333e-01,8.249613762772572967e-01
1.530000000000000071e+01,9.115301662109816405e+00,3.925265076102206208e-01,8.271411405971296205e-01
1.540000000000000036e+01,9.164212855109106215e+00,3.932126676463149062e-01,8.284908866156550644e-01
1.550000000000000000e+01,9.213689274957822306e+00,3.942544647177822492e-01,8.305291407832319228e-01
1.560000000000000142e+01,9.262631042226336930e+00,3.949156389166684211e-01,8.318713863071771630e-01
1.570000000000000107e+01,9.311190551955185413e+00,3.942359964520716353e-01,8.323541171963538821e-01
1.580000000000000071e+01,9.359093749970037734e+00,3.944206631291747311e-01,8.329696528464204386e-01
1.590000000000000036e+01,9.406375756133158461e+00,3.952262689287356356e-01,8.348490558646408655e-01
1.600000000000000000e+01,9.453298430062490709e+00,3.952634672090367118e-01,8.366490193031828060e-01
1.610000000000000142e+01,9.502684308000418412e+00,3.953312968146188711e-01,8.370351306151786464e-01
1.619999999999999929e+01,9.550387723387560257e+00,3.958568831996157611e-01,8.380300602510902808e-01
1.630000000000000071e+01,9.601068273236130324e+00,3.969635530316162342e-01,8.409425437715132290e-01
1.640000000000000213e+01,9.649055189231029672e+00,3.979607598295606952e-01,8.430605302036396909e-01
1.650000000000000000e+01,9.696571414513162068e+00,3.985892468060584504e-01,8.445366391975031028e-01
1.660000000000000142e+01,9.744885569584232243e+00,3.985439713355679037e-01,8.456214947052589359e-01
1.669999999999999929e+01,9.794440400539141223e+00,3.995715889145196043e-01,8.472977001435454403e-01
1.680000000000000071e+01,9.840851322122153633e+00,4.003515623528823841e-01,8.490925722569635514e-01
1.690000000000000213e+01,9.888362319558911651e+00,4.014093646502034929e-01,8.515584713973760600e-01
1.700000000000000000e+01,9.937417666856957155e+00,4.029347212310057103e-01,8.544475189716147501e-01
1.710000000000000142e+01,9.983847003194053826e+00,4.038286029538479260e-01,8.568300915455144828e-01
1.719999999999999929e+01,1.003116999672531762e+01,4.038400774004761162e-01,8.582854602075634665e-01
1.730000000000000071e+01,1.007992442904853547e+01,4.038263449839912811e-01,8.592569252435925398e-01
1.740000000000000213e+01,1.012817212095967001e+01,4.040221711223154211e-01,8.601370085556657719e-01
1.750000000000000000e+01,1.017654963413204960e+01,4.041453916001576108e-01,8.611666727179972947e-01
1.760000000000000142e+01,1.022387606577356678e+01,4.036822041924190696e-01,8.619976960637348862e-01
1.769999999999999929e+01,1.027177859376077684e+01,4.034796878622347038e-01,8.626511547042147177e-01
1.780000000000000071e+01,1.031911225645617414e+01,4.036769165173791363e-01,8.640037625832639456e-01
1.790000000000000213e+01,1.036882119696942439e+01,4.049420899975927357e-01,8.662184138066066907e-01
1.800000000000000000e+01,1.041685123853755535e+01,4.055206120544416204e-01,8.682380027694391877e-01
1.810000000000000142e+01,1.046329690764468090e+01,4.054423960184318498e-01,8.695287325200662387e-01
1.819999999999999929e+01,1.051234111262295201e+01,4.059070532680663645e-01,8.705741514419830240e-01
1.830000000000000071e+01,1.056119586675658617e+01,4.066047525601713120e-01,8.722690315712713360e-01
1.840000000000000213e+01,1.061013194748590571e+01,4.085607971752919232e-01,8.760729536740079482e-01
1.850000000000000000e+01,1.065775006847183981e+01,4.102370482387179829e-01,8.789878263008272796e-01
1.860000000000000142e+01,1.070393338617172851e+01,4.107833412246936766e-01,8.806498351471772068e-01
1.869999999999999929e+01,1.075017166063543073e+01,4.101020694975745506e-01,8.808865317589473776e-01
1.880000000000000071e+01,1.079531177571787381e+01,4.090827963015952196e-01,8.820084885089535254e-01
1.890000000000000213e+01,1.084266056493782315e+01,4.098106083571758096e-01,8.830428399981744558e-01
1.900000000000000000e+01,1.089189270520519770e+01,4.103646189789399990e-01,8.847555663870728671e-01
1.910000000000000142e+01,1.093836278294165609e+01,4.104143609306104556e-01,8.859207937009789813e-01
1.920000000000000284e+01,1.098476807927544208e+01,4.111717840781333178e-01,8.877130979284976187e-01
1.930000000000000071e+01,1.103040731408854569e+01,4.119425863667941501e-01,8.897329361540692316e-01
1.940000000000000213e+01,1.107689801972800048e+01,4.129611790345798505e-01,8.925354227091059078e-01
1.950000000000000000e+01,1.112175385556569829e+01,4.139873492556268020e-01,8.941280486946483474e-01
1.960000000000000142e+01,1.116791581617584939e+01,4.139662752756586017e-01,8.949137731471398238e-01
1.970000000000000284e+01,1.121348720813081989e+01,4.143487582399639768e-01,8.958208484199357002e-01
1.980000000000000071e+01,1.126054517181770009e+01,4.144862750816476482e-01,8.970264388146944601e-01
1.990000000000000213e+01,1.130686584412864093e+01,4.140773789525065696e-01,8.979638872313940867e-01
2.000000000000000000e+01,1.135332206208151007e+01,4.139534810806204113e-01,8.989334920285416697e-01
2.010000000000000142e+01,1.140005623415374458e+01,4.144225302822199808e-01,9.001440281235406626e-01
2.020000000000000284e+01,1.144538628842208716e+01,4.159123643236438683e-01,9.019468978201056197e-01
2.030000000000000071e+01,1.149094543599451690e+01,4.165934454457496661e-01,9.045001902881727451e-01
2.040000000000000213e+01,1.153819191651311193e+01,4.161642509594911110e-01,9.050199801863539895e-01
2.050000000000000000e+01,1.158384923915043885e+01,4.157367237633189383e-01,9.053375492603390473e-01
2.060000000000000142e+01,1.163230099485259217e+01,4.162359415549991004e-01,9.066873509517676677e-01
2.070000000000000284e+01,1.167907644071681084e+01,4.164757764033173992e-01,9.078460585681380479e-01
2.080000000000000071e+01,1.172638925719384595e+01,4.180943065766398736e-01,9.098923574532820080e-01
2.090000000000000213e+01,1.177448487133237620e+01,4.194267187108561834e-01,9.118067997232172095e-01
2.100000000000000000e+01,1.182162235335173328e+01,4.203192157936644913e-01,9.135968259381198608e-01
2.110000000000000142e+01,1.186856846847408598e+01,4.207834535452069091e-01,9.150727998313837874e-01
2.120000000000000284e+01,1.191613069583960538e+01,4.211093494029256035e-01,9.160390685479413708e-01
2.130000000000000071e+01,1.196217016117298293e+01,4.210118389003051909e-01,9.172171937901636429e-01
2.140000000000000213e+01,1.200863494681187937e+01,4.212445005790602659e-01,9.179669410036015442e-01
2.150000000000000000e+01,1.205522207557517866e+01,4.208136112370010617e-01,9.186135074590653371e-01
2.160000000000000142e+01,1.210147245181271103e+01,4.202791400225931451e-01,9.191087624078544405e-01
2.170000000000000284e+01,1.214637910648093211e+01,4.202917404957798864e-01,9.198026455724012118e-01
2.180000000000000071e+01,1.219344397292621807e+01,4.205217215201121350e-01,9.207265519004866894e-01
2.190000000000000213e+01,1.224225121199865107e+01,4.213063254493633614e-01,9.223069629815314752e-01
2.200000000000000000e+01,1.228985495052238619e+01,4.228955806856976030e-01,9.243410420463326060e-01
2.210000000000000142e+01,1.233663559581680857e+01,4.240226100499350226e-01,9.264422688414416518e-01
2.220000000000000284e+01,1.238413142948482282e+01,4.251967177535465603e-01,9.279956607959516379e-01
2.230000000000000071e+01,1.243069303650086610e+01,4.254826923914833969e-01,9.299083070987369526e-01
2.240000000000000213e+01,1.247850810418617762e+01,4.250950351923995507e-01,9.304264588915346357e-01
2.250000000000000000e+01,1.252648767008095376e+01,4.245361925398494218e-01,9.299737617737887652e-01
2.260000000000000142e+01,1.257295415003299688e+01,4.244128680373648321e-01,9.304307917595606714e-01
2.270000000000000284e+01,1.261937621500246109e+01,4.252258929816375987e-01,9.323148814233459536e-01
2.280000000000000071e+01,1.266514421381910438e+01,4.252082951854147530e-01,9.332935590882390775e-01
2.290000000000000213e+01,1.271014258395807772e+01,4.246522148346625336e-01,9.334386241870934464e-01
2.300000000000000000e+01,1.275535887141209201e+01,4.242181509295039898e-01,9.343077020082273254e-01
2.310000000000000142e+01,1.280278657054977565e+01,4.249475436967762865e-01,9.360486098690086187e-01
2.320000000000000284e+01,1.285001315396874233e+01,4.254349176573637981e-01,9.372466527219581733e-01
2.330000000000000071e+01,1.289781216670674091e+01,4.255589503453404698e-01,9.379397017617333576e-01
2.340000000000000213e+01,1.294638685106620812e+01,4.263494686395922217e-01,9.394517711949670336e-01
2.350000000000000000e+01,1.299282775986705296e+01,4.272677175708785580e-01,9.415087783530259324e-01
2.360000000000000142e+01,1.304215785570116637e+01,4.281484767963665838e-01,9.434636840753529707e-01
2.370000000000000284e+01,1.308965422469950113e+01,4.288519138520117124e-01,9.456667515463913487e-01
2.380000000000000071e+01,1.313762557971262979e+01,4.292672880898258936e-01,9.470902835991197311e-01
2.390000000000000213e+01,1.318526643339215099e+01,4.291427896722413426e-01,9.479955560814057325e-01
2.400000000000000000e+01,1.323013484751784397e+01,4.289046802600951502e-01,9.487421736038791353e-01
2.410000000000000142e+01,1.327965041263051837e+01,4.292763317670375556e-01,9.498698998848508213e-01
2.420000000000000284e+01,1.332605211276707813e+01,4.303484940567420258e-01,9.511734515642800147e-01
2.430000000000000071e+01,1.337477135978167908e+01,4.309584016978620369e-01,9.522503620671419755e-01
2.440000000000000213e+01,1.342056503750385765e+01,4.313482113291339237e-01,9.531666265256812931e-01
2.450000000000000000e+01,1.346684693989561943e+01,4.318341878457499505e-01,9.550370384299577964e-01
2.460000000000000142e+01,1.351468128661064760e+01,4.327678930797396184e-01,9.567968685699537179e-01
2.470000000000000284e+01,1.356271997251952222e+01,4.334840896876804850e-01,9.578428914485351831e-01
2.480000000000000071e+01,1.360905838610714547e+01,4.334945826096747168e-01,9.587876025981318939e-01
2.490000000000000213e+01,1.365628296034953948e+01,4.343243686533840853e-01,9.605709361376889577e-01
2.500000000000000000e+01,1.370270635808098802e+01,4.353728830373789771e-01,9.620709563209441928e-01
2.510000000000000142e+01,1.375019243332756957e+01,4.345413420336997068e-01,9.623997110789604958e-01
2.520000000000000284e+01,1.379772449006707546e+01,4.342201624077627886e-01,9.631511437496181882e-01
2.530000000000000071e+01,1.384364279544867848e+01,4.344039406246220092e-01,9.641177484803817865e-01
2.540000000000000213e+01,1.388957790284801419e+01,4.345912209327305598e-01,9.654766025401361196e-01
2.550000000000000000e+01,1.393702215109065889e+01,4.355581271979233615e-01,9.670036517983382485e-01
2.560000000000000142e+01,1.398473225595749092e+01,4.367488382784092682e-01,9.687448602592735325e-01
2.570000000000000284e+01,1.403160605026298136e+01,4.378017070009445066e-01,9.710199877665985913e-01
2.580000000000000071e+01,1.407753196223375980e+01,4.385721138208709680e-01,9.725701807802116239e-01
2.590000000000000213e+01,1.412410505979514141e+01,4.384470906341476626e-01,9.730075843543505298e-01
2.600000000000000000e+01,1.416956374815972097e+01,4.382707496327928887e-01,9.731298954225358067e-01
2.610000000000000142e+01,1.421633954779607301e+01,4.383511580827747500e-01,9.747034273361419032e-01
2.620000000000000284e+01,1.426308922717359451e+01,4.389128727769092686e-01,9.767565743475586926e-01
2.630000000000000071e+01,1.431080887366912258e+01,4.399768097306991366e-01,9.784724228645590438e-01
2.640000000000000213e+01,1.435766484199328197e+01,4.409989406987294136e-01,9.801615971472948941e-01
2.650000000000000000e+01,1.440551551714900391e+01,4.425360557069878409e-01,9.830778837766166456e-01
2.660000000000000142e+01,1.445095127145501479e+01,4.431067268228501277e-01,9.842689874368428793e-01
2.670000000000000284e+01,1.449634430513137673e+01,4.435127755584112319e-01,9.850213496520663359e-01
2.680000000000000071e+01,1.454200771637513867e+01,4.434055252808794534e-01,9.862581015779078308e-01
2.690000000000000213e+01,1.458700541559588792e+01,4.445457783823286158e-01,9.879538885518717173e-01
2.700000000000000000e+01,1.463193551918140045e+01,4.448922710427018479e-01,9.885955007778780557e-01
2.710000000000000142e+01,1.467742937319973251e+01,4.451750813325074940e-01,9.893764649003449207e-01
2.720000000000000284e+01,1.472408167024927117e+01,4.467395764933414504e-01,9.916083498361353277e-01
2.730000000000000071e+01,1.476915609637793203e+01,4.473218456462522696e-01,9.930055084323025083e-01
2.740000000000000213e+01,1.481474739135643404e+01,4.472056383346282860e-01,9.932778757264095759e-01
2.750000000000000000e+01,1.485989501210003105e+01,4.469503102272299189e-01,9.933208676053717490e-01
2.760000000000000142e+01,1.490611968498937934e+01,4.477353422392478799e-01,9.943500612848251707e-01
2.770000000000000284e+01,1.495140130996690786e+01,4.480256023735329496e-01,9.957483355397586111e-01
2.780000000000000071e+01,1.499698148766572814e+01,4.491239446561512416e-01,9.975700197882492182e-01
2.790000000000000213e+01,1.504425166570651307e+01,4.494115671906969700e-01,9.990882943426198093e-01
2.800000000000000000e+01,1.509133049342582034e+01,4.491135059838730070e-01,9.994547692723007026e-01
2.810000000000000142e+01,1.513728020438192701e+01,4.497153606299943429e-01,1.000573417282253130e+00
2.820000000000000284e+01,1.518207600994515083e+01,4.505919059379066560e-01,1.002597147863474980e+00
2.830000000000000071e+01,1.522695071832335678e+01,4.508240493676347604e-01,1.004198312790653302e+00
2.840000000000000213e+01,1.527176706978534249e+01,4.513824325295231477e-01,1.004868694176244803e+00
2.850000000000000000e+01,1.531708609053063519e+01,4.512913648848537740e-01,1.005749589092240326e+00
2.860000000000000142e+01,1.536265782760236753e+01,4.513963978651169273e-01,1.007014050473115763e+00
2.870000000000000284e+01,1.540847136121549177e+01,4.523389736805505934e-01,1.009069709029485340e+00
2.880000000000000071e+01,1.545627307241975679e+01,4.539181117872430615e-01,1.011281674390835494e+00
2.890000000000000213e+01,1.550356838557545203e+01,4.544936610374252783e-01,1.011811170886043776e+00
