lag_ps,Li_A2,P_A2,S_A2
8.300000000000000711e+00,3.954207478253913277e-01,8.314621965943450044e-02,1.363602587538555178e-01
8.400000000000000355e+00,3.967423069569870342e-01,8.343109284932224978e-02,1.367376566124296755e-01
8.500000000000000000e+00,3.974683726925200000e-01,8.394617940649028165e-02,1.370564327851067354e-01
8.599999999999999645e+00,3.976740373851256338e-01,8.394399497872415128e-02,1.370571031826086361e-01
8.700000000000001066e+00,3.981409662153301832e-01,8.363003464616752813e-02,1.367964868151308466e-01
8.800000000000000711e+00,3.978024664798716636e-01,8.338858014445103828e-02,1.366740902846500794e-01
8.900000000000000355e+00,3.979767585134462160e-01,8.331609754461528905e-02,1.365284099612182611e-01
9.000000000000000000e+00,3.987875627990378202e-01,8.357702962836723037e-02,1.368364464780497114e-01
9.099999999999999645e+00,4.003788734283507678e-01,8.399919684322275371e-02,1.376544875338130136e-01
9.200000000000001066e+00,4.010922405481549546e-01,8.418676439428059155e-02,1.378267744435405784e-01
9.300000000000000711e+00,4.012911862118033191e-01,8.418202633206127439e-02,1.376292227786100053e-01
9.400000000000000355e+00,4.022079661544117335e-01,8.402403828311040546e-02,1.375389216678000182e-01
9.500000000000000000e+00,4.033458292192838024e-01,8.424418680572681728e-02,1.375635859572462982e-01
9.600000000000001421e+00,4.043198032456969959e-01,8.449533036200702896e-02,1.382286116195421133e-01
9.700000000000001066e+00,4.049051120965507233e-01,8.465054583561770762e-02,1.383679867207849579e-01
9.800000000000000711e+00,4.051642540559323713e-01,8.447593163296500396e-02,1.380628985809966847e-01
9.900000000000000355e+00,4.057374194257025168e-01,8.447633307443447315e-02,1.382580546564350643e-01
1.000000000000000000e+01,4.064886391584484060e-01,8.427667996721778521e-02,1.383697098084121779e-01
1.010000000000000142e+01,4.064736205376598410e-01,8.427238702214384647e-02,1.380243118556577220e-01
1.020000000000000107e+01,4.075178567858058765e-01,8.448759905919903113e-02,1.382071467496448769e-01
1.030000000000000071e+01,4.080506530267558052e-01,8.446973510226540860e-02,1.383228308392698558e-01
1.040000000000000036e+01,4.084748635589506294e-01,8.416899031210085813e-02,1.382699628131958680e-01
1.050000000000000000e+01,4.083691411218522416e-01,8.418759373479753338e-02,1.380567455786354814e-01
1.060000000000000142e+01,4.086318619653090956e-01,8.432940237142362572e-02,1.381257527589679068e-01
1.070000000000000107e+01,4.097882830891902417e-01,8.460709001662464201e-02,1.384462669279130920e-01
1.080000000000000071e+01,4.107077471451683337e-01,8.471014535653326183e-02,1.387113222782124788e-01
1.090000000000000036e+01,4.116531056425207780e-01,8.519411086962037916e-02,1.391267282817844897e-01
1.100000000000000000e+01,4.128271875094219334e-01,8.558861561257349870e-02,1.395392724216724945e-01
1.110000000000000142e+01,4.143188857520550550e-01,8.572803628005931653e-02,1.401067369973839349e-01
1.120000000000000107e+01,4.143843792402722714e-01,8.564827508604397344e-02,1.398191587332606733e-01
1.130000000000000071e+01,4.150904416883988701e-01,8.538006089866946591e-02,1.397049961915877991e-01
1.140000000000000036e+01,4.144885514380420299e-01,8.495512004760616409e-02,1.390452235879786891e-01
1.150000000000000000e+01,4.145894151052292309e-01,8.446293582256063359e-02,1.386710104015335676e-01
1.160000000000000142e+01,4.146630633844136660e-01,8.414787125893129216e-02,1.381510301245611194e-01
1.170000000000000107e+01,4.153935368851279231e-01,8.434955938013799503e-02,1.385100889740093488e-01
1.180000000000000071e+01,4.162008140317864924e-01,8.474319968598259534e-02,1.386854172291604181e-01
1.190000000000000036e+01,4.171507257731345564e-01,8.521524483682302309e-02,1.391436516583948735e-01
1.200000000000000000e+01,4.177291666587878982e-01,8.521562389355390177e-02,1.395177354084373988e-01
1.210000000000000142e+01,4.185139024717898781e-01,8.529181090132818832e-02,1.394766643838871722e-01
1.220000000000000107e+01,4.188561508126748545e-01,8.506816365045297146e-02,1.392586657981984000e-01
1.230000000000000071e+01,4.180800510639853251e-01,8.482426108668150722e-02,1.387584347947938002e-01
1.240000000000000036e+01,4.192588893966843755e-01,8.479371405929335415e-02,1.387954955208488550e-01
1.250000000000000000e+01,4.200086290263218003e-01,8.482643005736537067e-02,1.388290979548094384e-01
1.260000000000000142e+01,4.204493203898527764e-01,8.509519928452499715e-02,1.394719901430071241e-01
1.270000000000000107e+01,4.208273889777043308e-01,8.534006440826351347e-02,1.397071507989988415e-01
1.280000000000000071e+01,4.214707940081089954e-01,8.508384874808934406e-02,1.392243207067918875e-01
1.290000000000000036e+01,4.220763489247521538e-01,8.509873797076085433e-02,1.391825193742977362e-01
1.300000000000000000e+01,4.222258939453298887e-01,8.528462102915310150e-02,1.394671538692929535e-01
1.310000000000000142e+01,4.232393753929120650e-01,8.505748741040528027e-02,1.392851565218347909e-01
1.320000000000000107e+01,4.230376448295400937e-01,8.489081178476755307e-02,1.388663507092896543e-01
1.330000000000000071e+01,4.240382553228756457e-01,8.507648283668206579e-02,1.390306361642331956e-01
1.340000000000000036e+01,4.240207852730859539e-01,8.540016222838742177e-02,1.396117848608474932e-01
1.350000000000000000e+01,4.242131232996428358e-01,8.526707513394289617e-02,1.392687241304728651e-01
1.360000000000000142e+01,4.237171718641362661e-01,8.468889841788318495e-02,1.385205423463114482e-01
1.370000000000000107e+01,4.245400590167013877e-01,8.466131017765229916e-02,1.384679369466915722e-01
1.380000000000000071e+01,4.247336337716272614e-01,8.487468249333683656e-02,1.388037865428759232e-01
1.390000000000000036e+01,4.253990055143218041e-01,8.530464067566646824e-02,1.393467669447047141e-01
1.400000000000000000e+01,4.263446910092562048e-01,8.532328268565339546e-02,1.398992381375145089e-01
1.410000000000000142e+01,4.268297988096488860e-01,8.533936256192653502e-02,1.397567855377412349e-01
1.420000000000000107e+01,4.271161374711964775e-01,8.549523459626193200e-02,1.397391463255646948e-01
1.430000000000000071e+01,4.278056450135808153e-01,8.523468313272204722e-02,1.394762404425560487e-01
1.440000000000000036e+01,4.287593008039191078e-01,8.501247642585406383e-02,1.394083424734091914e-01
1.450000000000000000e+01,4.290867330604754004e-01,8.499480192742614459e-02,1.393279337604947099e-01
1.460000000000000142e+01,4.297040440985165355e-01,8.520048078162258121e-02,1.396043362625102868e-01
1.470000000000000107e+01,4.299318716160897558e-01,8.535486320898513779e-02,1.398517433515011066e-01
1.480000000000000071e+01,4.304229173361110994e-01,8.551152293309197128e-02,1.399811282727265460e-01
1.490000000000000036e+01,4.301858232469685794e-01,8.548759402331197743e-02,1.399340102420599252e-01
1.500000000000000000e+01,4.312272660702854976e-01,8.575444356586246764e-02,1.401928447714305970e-01
1.510000000000000142e+01,4.315194657259279198e-01,8.558794208595474351e-02,1.402781765224121457e-01
1.520000000000000107e+01,4.323703430818293114e-01,8.573109591514367633e-02,1.403847276893628038e-01
1.530000000000000071e+01,4.335845352545873999e-01,8.575347449809431200e-02,1.405379686792110339e-01
1.540000000000000036e+01,4.342070266643122123e-01,8.541258984762077622e-02,1.401501467128174194e-01
1.550000000000000000e+01,4.340661328813392728e-01,8.537094343568996102e-02,1.398833771904527401e-01
1.560000000000000142e+01,4.360452957692240727e-01,8.562671341669490788e-02,1.401672328786000010e-01
1.570000000000000107e+01,4.357672096790338179e-01,8.548856021583006726e-02,1.401895059085421780e-01
1.580000000000000071e+01,4.366693422593549978e-01,8.552106568434425515e-02,1.404234199688979834e-01
1.590000000000000036e+01,4.371663483917294091e-01,8.587465035987008888e-02,1.407991520984389899e-01
1.600000000000000000e+01,4.373646597280463899e-01,8.613274546430058076e-02,1.410805386247563908e-01
1.610000000000000142e+01,4.371103649899760191e-01,8.608802415670187280e-02,1.410551436067271069e-01
1.619999999999999929e+01,4.381650914404635055e-01,8.630008111755012312e-02,1.412466326278168371e-01
1.630000000000000071e+01,4.382864392260116815e-01,8.632402008951475803e-02,1.413243030909671072e-01
1.640000000000000213e+01,4.384432022692882347e-01,8.633350896542837938e-02,1.412021120906573612e-01
1.650000000000000000e+01,4.389437804108062835e-01,8.607453640671459960e-02,1.409378327983971391e-01
1.660000000000000142e+01,4.387939506757816410e-01,8.587749175278411307e-02,1.406554557437801056e-01
1.669999999999999929e+01,4.388183219807927915e-01,8.589602276741939435e-02,1.405719097319460820e-01
1.680000000000000071e+01,4.378447313274014263e-01,8.537153794517644834e-02,1.400054711023802911e-01
1.690000000000000213e+01,4.375645316662256090e-01,8.496939581387970286e-02,1.394537062874444677e-01
1.700000000000000000e+01,4.381681171878066272e-01,8.485523247298221161e-02,1.394580661510121389e-01
1.710000000000000142e+01,4.393395395809876480e-01,8.511902479056140947e-02,1.396435846462076302e-01
1.719999999999999929e+01,4.404451641593499223e-01,8.553774376931662371e-02,1.401872067900661878e-01
1.730000000000000071e+01,4.405905328708941138e-01,8.569649699529997833e-02,1.402802440060174349e-01
1.740000000000000213e+01,4.411802236032691393e-01,8.566873358910156999e-02,1.404768691549868054e-01
1.750000000000000000e+01,4.417332264764644578e-01,8.566153039657760371e-02,1.402819807915902106e-01
1.760000000000000142e+01,4.424000226500141020e-01,8.558855673715062840e-02,1.401987276735870980e-01
1.769999999999999929e+01,4.432487767397774725e-01,8.537820791657105279e-02,1.401308329772070205e-01
1.780000000000000071e+01,4.441329442075657163e-01,8.555994211568748731e-02,1.404453411099734206e-01
1.790000000000000213e+01,4.447748585032872404e-01,8.576987265983078423e-02,1.407959819606350860e-01
1.800000000000000000e+01,4.452205246706753550e-01,8.569922992298222020e-02,1.405246564725236014e-01
1.810000000000000142e+01,4.453313657476138387e-01,8.575133743498171424e-02,1.406339897239070880e-01
1.819999999999999929e+01,4.450386215947061408e-01,8.573664333793253045e-02,1.404876561222481168e-01
1.830000000000000071e+01,4.453423558333834409e-01,8.576093907958538820e-02,1.404791472356449744e-01
1.840000000000000213e+01,4.453888118537730478e-01,8.560835088640665613e-02,1.403192207032685213e-01
1.850000000000000000e+01,4.453976280584489023e-01,8.561375154729544690e-02,1.402672408745166965e-01
1.860000000000000142e+01,4.457445230751298504e-01,8.580655603606109072e-02,1.404118866529638354e-01
1.869999999999999929e+01,4.456609055293364596e-01,8.556751096307649296e-02,1.400898501502470805e-01
1.880000000000000071e+01,4.455800542218888993e-01,8.531725479103194343e-02,1.398346012562444174e-01
1.890000000000000213e+01,4.460257170455911302e-01,8.541452948861874561e-02,1.399490754537638382e-01
1.900000000000000000e+01,4.462280539244630195e-01,8.544620635061889180e-02,1.399789791312366638e-01
1.910000000000000142e+01,4.459148816287824557e-01,8.528968449118468076e-02,1.399794730926721409e-01
1.920000000000000284e+01,4.459561952390852513e-01,8.524214449818075245e-02,1.396083582413081003e-01
1.930000000000000071e+01,4.466892757652152213e-01,8.530042984340782675e-02,1.398647442078010117e-01
1.940000000000000213e+01,4.475562881143791416e-01,8.532125806123599943e-02,1.403772059351399981e-01
1.950000000000000000e+01,4.484968217584827666e-01,8.569633174729839042e-02,1.406037582191198843e-01
1.960000000000000142e+01,4.486008025868349347e-01,8.568885701580934711e-02,1.405762534034890598e-01
1.970000000000000284e+01,4.490628523236718794e-01,8.574984523959053306e-02,1.410780187597961144e-01
1.980000000000000071e+01,4.490324231817740541e-01,8.582951149129260104e-02,1.410183914290625562e-01
1.990000000000000213e+01,4.489538530676424610e-01,8.587172533888107195e-02,1.406653349402360864e-01
2.000000000000000000e+01,4.490260229039966799e-01,8.584500750384843615e-02,1.407316335704225929e-01
2.010000000000000142e+01,4.492714952125709815e-01,8.579087520356520891e-02,1.407235001541284336e-01
2.020000000000000284e+01,4.496206827094841318e-01,8.584363698136769638e-02,1.409101777752679585e-01
2.030000000000000071e+01,4.496730483904507469e-01,8.573140305777886272e-02,1.407954717796518207e-01
2.040000000000000213e+01,4.492598869523721783e-01,8.548863500146219874e-02,1.403487360171367382e-01
2.050000000000000000e+01,4.498932586228464592e-01,8.510755308676065667e-02,1.399515369274444976e-01
2.060000000000000142e+01,4.501745143303406138e-01,8.509819664663718919e-02,1.400247727180929935e-01
2.070000000000000284e+01,4.500167337655239796e-01,8.515040916338464938e-02,1.399110981111190144e-01
2.080000000000000071e+01,4.506114605791441963e-01,8.528408869401772618e-02,1.402353337561762503e-01
2.090000000000000213e+01,4.518053843563680227e-01,8.543535788726383529e-02,1.403241090376220190e-01
2.100000000000000000e+01,4.526849601051697314e-01,8.549490975594645215e-02,1.403617342191143813e-01
2.110000000000000142e+01,4.524683597679942104e-01,8.539530376596572714e-02,1.403646444517147041e-01
2.120000000000000284e+01,4.530431818597955296e-01,8.561014535671462866e-02,1.404237547338328673e-01
2.130000000000000071e+01,4.536091771326470901e-01,8.582985896098066503e-02,1.407025495026622275e-01
2.140000000000000213e+01,4.544225820791912285e-01,8.588410885585283372e-02,1.410210037108518832e-01
2.150000000000000000e+01,4.541136835766689805e-01,8.582816591986458521e-02,1.406455849142591585e-01
2.160000000000000142e+01,4.545282062882539664e-01,8.565530900091693212e-02,1.405920011575899908e-01
2.170000000000000284e+01,4.549781222918357071e-01,8.569840383975455000e-02,1.408895258408538187e-01
2.180000000000000071e+01,4.553950910268599328e-01,8.559464086355184076e-02,1.405812891468674053e-01
2.190000000000000213e+01,4.546792869490379752e-01,8.521413094063592930e-02,1.401135410438658635e-01
2.200000000000000000e+01,4.552519038904782600e-01,8.512886370212274789e-02,1.401442067306895023e-01
2.210000000000000142e+01,4.555087599768583018e-01,8.513684671710609886e-02,1.399761469060704644e-01
2.220000000000000284e+01,4.558057477971427240e-01,8.522340021463110926e-02,1.398955410285005474e-01
2.230000000000000071e+01,4.569844875527568906e-01,8.526986342242390271e-02,1.402462187459386500e-01
2.240000000000000213e+01,4.578543466953764463e-01,8.563907016878860579e-02,1.406522120796077080e-01
2.250000000000000000e+01,4.585026269196934012e-01,8.600774644861168550e-02,1.410601007651983152e-01
2.260000000000000142e+01,4.592298176597083281e-01,8.633597568426200353e-02,1.413996011608123216e-01
2.270000000000000284e+01,4.597536137502089559e-01,8.653445848832844178e-02,1.417575189540902780e-01
2.280000000000000071e+01,4.604054279510161884e-01,8.666489486841605361e-02,1.417607182346203865e-01
2.290000000000000213e+01,4.607534728556211823e-01,8.632087213007957893e-02,1.415966949670068031e-01
2.300000000000000000e+01,4.596305934449204100e-01,8.577373689195970374e-02,1.408038008756399007e-01
2.310000000000000142e+01,4.602780972463236808e-01,8.539239508191687200e-02,1.404739796698178944e-01
2.320000000000000284e+01,4.601065934417006842e-01,8.507024253748798892e-02,1.402619759180409875e-01
2.330000000000000071e+01,4.598796078179495095e-01,8.499847572312364818e-02,1.400765456539910525e-01
2.340000000000000213e+01,4.604680369673727069e-01,8.516992040435246436e-02,1.400321043791138143e-01
2.350000000000000000e+01,4.605848601489980765e-01,8.517263870559299566e-02,1.400226397501380393e-01
2.360000000000000142e+01,4.618271267435688499e-01,8.558494842023019189e-02,1.405308486872038631e-01
2.370000000000000284e+01,4.622245911400972851e-01,8.607983116873148266e-02,1.411572855663605075e-01
2.380000000000000071e+01,4.626384977756398120e-01,8.647860759711502310e-02,1.416634074905217255e-01
2.390000000000000213e+01,4.626794519465842748e-01,8.649225453874229141e-02,1.417244328224646632e-01
2.400000000000000000e+01,4.628383353261022459e-01,8.645544106471275692e-02,1.416979306103506586e-01
2.410000000000000142e+01,4.624232637388429601e-01,8.586709748359477867e-02,1.410022169698594563e-01
2.420000000000000284e+01,4.621324857292792854e-01,8.545088970455255728e-02,1.403876659196230392e-01
2.430000000000000071e+01,4.623663946653054913e-01,8.536287925162676371e-02,1.405053693769380829e-01
2.440000000000000213e+01,4.633968447314675831e-01,8.570707147573146389e-02,1.407593868493287881e-01
2.450000000000000000e+01,4.640409983929404403e-01,8.600210497471187654e-02,1.412270560719136314e-01
2.460000000000000142e+01,4.640331337638289311e-01,8.563007078617465573e-02,1.405679277216197731e-01
2.470000000000000284e+01,4.639412600893225158e-01,8.542510526937883986e-02,1.404769906530495271e-01
2.480000000000000071e+01,4.642958185629746937e-01,8.562394150299203199e-02,1.404871944532239680e-01
2.490000000000000213e+01,4.646035713805112821e-01,8.588648403696047540e-02,1.409388062573050104e-01
2.500000000000000000e+01,4.651973733177314774e-01,8.597469495819666518e-02,1.409083182972261372e-01
2.510000000000000142e+01,4.664428904696706901e-01,8.607006925277628506e-02,1.412741450450201719e-01
2.520000000000000284e+01,4.669366196014088088e-01,8.619251805662522803e-02,1.412640980153155312e-01
2.530000000000000071e+01,4.674792104254806291e-01,8.622496949146919720e-02,1.410867960944458266e-01
2.540000000000000213e+01,4.668786313985029413e-01,8.598602451152682902e-02,1.407676151627855199e-01
2.550000000000000000e+01,4.670912908208310066e-01,8.549892440016197692e-02,1.403645380253670250e-01
2.560000000000000142e+01,4.665209861280419368e-01,8.504477709777943928e-02,1.397614875909897192e-01
2.570000000000000284e+01,4.669388515041779653e-01,8.492691967997396951e-02,1.397011171666321383e-01
2.580000000000000071e+01,4.674337364845628784e-01,8.510993702403073236e-02,1.399836021864208080e-01
2.590000000000000213e+01,4.679539253962519130e-01,8.502380500130812813e-02,1.400445331416771966e-01
2.600000000000000000e+01,4.687405784934277064e-01,8.508338067446594155e-02,1.398796363087478623e-01
2.610000000000000142e+01,4.688278087779928494e-01,8.539685565912323584e-02,1.402362696039871626e-01
2.620000000000000284e+01,4.692936687130566664e-01,8.562993535261019529e-02,1.404863697564578129e-01
2.630000000000000071e+01,4.701711938722752948e-01,8.585931203726770988e-02,1.408465143379608875e-01
2.640000000000000213e+01,4.703079156287671148e-01,8.557701224180098987e-02,1.406278370537996369e-01
2.650000000000000000e+01,4.704876036061358402e-01,8.551060826147079130e-02,1.404227322310059867e-01
2.660000000000000142e+01,4.705142389769194633e-01,8.560326120899031110e-02,1.406634361734744321e-01
2.670000000000000284e+01,4.709012774155146297e-01,8.560349667184292966e-02,1.407925210686717388e-01
2.680000000000000071e+01,4.710630454434376335e-01,8.568489286539668348e-02,1.408290403327875084e-01
2.690000000000000213e+01,4.714295863662120722e-01,8.597732835866786494e-02,1.413038411007770667e-01
2.700000000000000000e+01,4.723396690798409292e-01,8.631898192270312520e-02,1.414908836115400248e-01
2.710000000000000142e+01,4.725833392637635577e-01,8.643805760021376627e-02,1.417220403599584455e-01
2.720000000000000284e+01,4.721570750498234048e-01,8.616767022320076519e-02,1.412892159953412219e-01
2.730000000000000071e+01,4.716019689880113219e-01,8.555319069202649285e-02,1.404226532965247021e-01
2.740000000000000213e+01,4.713922095535569845e-01,8.521786949093615449e-02,1.400540139021348995e-01
2.750000000000000000e+01,4.714173382030601989e-01,8.539514548808481431e-02,1.403905661675846350e-01
2.760000000000000142e+01,4.722007806712766320e-01,8.549207151763950352e-02,1.405637778229972823e-01
2.770000000000000284e+01,4.720811900290731167e-01,8.573476771684332420e-02,1.407768349598987057e-01
2.780000000000000071e+01,4.720966140802353439e-01,8.573390075466533200e-02,1.404662556345563640e-01
2.790000000000000213e+01,4.720568892019909590e-01,8.554068702422058801e-02,1.404492363598495719e-01
2.800000000000000000e+01,4.723837865191761742e-01,8.561785952603809258e-02,1.404503885916456307e-01
2.810000000000000142e+01,4.730781862288008788e-01,8.566653990963954413e-02,1.406294524869256546e-01
2.820000000000000284e+01,4.732423521378933406e-01,8.566311520718344896e-02,1.408710096385998867e-01
2.830000000000000071e+01,4.727567527704681360e-01,8.563046084452133333e-02,1.405818050831716681e-01
2.840000000000000213e+01,4.726857055222007387e-01,8.535825256428679342e-02,1.404876825916976935e-01
2.850000000000000000e+01,4.732101493880234711e-01,8.530615795231739906e-02,1.403300373171389170e-01
2.860000000000000142e+01,4.734783536500621892e-01,8.567246492071745045e-02,1.405074530502876951e-01
2.870000000000000284e+01,4.739916262400147295e-01,8.594480122617195739e-02,1.407424808631645152e-01
2.880000000000000071e+01,4.752468384154656666e-01,8.601540797933890370e-02,1.409582536732512659e-01
2.890000000000000213e+01,4.749966537339642136e-01,8.592490022905380220e-02,1.409391565864846207e-01
