lag_ps,Li_MSD_A2
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.472814951893099744e-01
2.000000000000000111e-01,3.274151563885526195e-01
3.000000000000000444e-01,3.793841065215364239e-01
4.000000000000000222e-01,4.238069751556645670e-01
5.000000000000000000e-01,4.532647680553145708e-01
6.000000000000000888e-01,4.732646126015325749e-01
7.000000000000000666e-01,4.892087869623980567e-01
8.000000000000000444e-01,5.004939715792978694e-01
9.000000000000000222e-01,5.097975257389788517e-01
1.000000000000000000e+00,5.195432246027705814e-01
1.100000000000000089e+00,5.235304176029764722e-01
1.200000000000000178e+00,5.265187109571114465e-01
1.300000000000000044e+00,5.269685856014066916e-01
1.400000000000000133e+00,5.278639821222179673e-01
1.500000000000000000e+00,5.298598249257182591e-01
1.600000000000000089e+00,5.297107081956968777e-01
1.700000000000000178e+00,5.298727447336147867e-01
1.800000000000000044e+00,5.303978543383783828e-01
1.900000000000000133e+00,5.322367938952913269e-01
2.000000000000000000e+00,5.363122906686725866e-01
2.100000000000000089e+00,5.394560841743752944e-01
2.200000000000000178e+00,5.419115659686007946e-01
2.300000000000000266e+00,5.436356889243645352e-01
2.400000000000000355e+00,5.458041122090598884e-01
2.500000000000000000e+00,5.468877598851975552e-01
2.600000000000000089e+00,5.499711497399567550e-01
2.700000000000000178e+00,5.505794790016480533e-01
2.800000000000000266e+00,5.524674801628141063e-01
2.900000000000000355e+00,5.546020087733046777e-01
3.000000000000000000e+00,5.569521784022597455e-01
3.100000000000000089e+00,5.589470137864752664e-01
3.200000000000000178e+00,5.622936271026038879e-01
3.300000000000000266e+00,5.658011701273153449e-01
3.400000000000000355e+00,5.676892603562952999e-01
3.500000000000000000e+00,5.696420791179649390e-01
3.600000000000000089e+00,5.716898936073079307e-01
3.700000000000000178e+00,5.736766667484397564e-01
3.800000000000000266e+00,5.761793185073851298e-01
3.900000000000000355e+00,5.778780301829510302e-01
4.000000000000000000e+00,5.790700890295543690e-01
4.100000000000000533e+00,5.821498900778339092e-01
4.200000000000000178e+00,5.849299529028476607e-01
4.299999999999999822e+00,5.859258590638419806e-01
4.400000000000000355e+00,5.885853611588623968e-01
4.500000000000000000e+00,5.913145249559714767e-01
4.600000000000000533e+00,5.933043722990833935e-01
4.700000000000000178e+00,5.940433692919947495e-01
4.800000000000000711e+00,5.949124855716645399e-01
4.900000000000000355e+00,5.966699136339786991e-01
5.000000000000000000e+00,5.975713234011891251e-01
5.100000000000000533e+00,5.999985497470149420e-01
5.200000000000000178e+00,6.014654036912270296e-01
5.300000000000000711e+00,6.024760638379694777e-01
5.400000000000000355e+00,6.021371114382281231e-01
5.500000000000000000e+00,6.031509899146368925e-01
5.600000000000000533e+00,6.050638303344314517e-01
5.700000000000000178e+00,6.057778158919175926e-01
5.800000000000000711e+00,6.073109712266243632e-01
5.900000000000000355e+00,6.083845006573056491e-01
6.000000000000000000e+00,6.102984158671989068e-01
6.100000000000000533e+00,6.109249713391784464e-01
6.200000000000000178e+00,6.114250091369852758e-01
6.300000000000000711e+00,6.109338536010410214e-01
6.400000000000000355e+00,6.107116351819813493e-01
6.500000000000000000e+00,6.118791492111449459e-01
6.600000000000000533e+00,6.126525864566905177e-01
6.700000000000000178e+00,6.150090294053192075e-01
6.800000000000000711e+00,6.147106397509978226e-01
6.900000000000000355e+00,6.171468781057107833e-01
7.000000000000000000e+00,6.186543458806199602e-01
7.100000000000000533e+00,6.205177431449320213e-01
7.200000000000000178e+00,6.226428898628528774e-01
7.300000000000000711e+00,6.241992991690090697e-01
7.400000000000000355e+00,6.259018788193220217e-01
7.500000000000000000e+00,6.261451478195581011e-01
7.600000000000000533e+00,6.275859352289162585e-01
7.700000000000000178e+00,6.285904288190774514e-01
7.800000000000000711e+00,6.276845329655408312e-01
7.900000000000000355e+00,6.282568012850313632e-01
8.000000000000000000e+00,6.275498778625849816e-01
8.099999999999999645e+00,6.278266979890391175e-01
8.200000000000001066e+00,6.281263428624372924e-01
8.300000000000000711e+00,6.283561333617346811e-01
8.400000000000000355e+00,6.262043465704634215e-01
8.500000000000000000e+00,6.246819021885068324e-01
8.599999999999999645e+00,6.254767653595713073e-01
8.700000000000001066e+00,6.254080794206646754e-01
8.800000000000000711e+00,6.271422169459961449e-01
8.900000000000000355e+00,6.285236703086781729e-01
9.000000000000000000e+00,6.303355146477535031e-01
9.099999999999999645e+00,6.323658254034432158e-01
9.200000000000001066e+00,6.356162181232253294e-01
9.300000000000000711e+00,6.365429341037847077e-01
9.400000000000000355e+00,6.382147657078303116e-01
9.500000000000000000e+00,6.407341730129754165e-01
9.600000000000001421e+00,6.428202738494567248e-01
9.700000000000001066e+00,6.441111616627163139e-01
9.800000000000000711e+00,6.461144477410311060e-01
9.900000000000000355e+00,6.495659799316938487e-01
1.000000000000000000e+01,6.502417381418370557e-01
1.010000000000000142e+01,6.505063824179098120e-01
1.020000000000000107e+01,6.511807309934001253e-01
1.030000000000000071e+01,6.521608605680463411e-01
1.040000000000000036e+01,6.531123065467969724e-01
1.050000000000000000e+01,6.530708819156432199e-01
1.060000000000000142e+01,6.515387188070288493e-01
1.070000000000000107e+01,6.518481535533204863e-01
1.080000000000000071e+01,6.519056602804490508e-01
1.090000000000000036e+01,6.522054789196455316e-01
1.100000000000000000e+01,6.516224824122346382e-01
1.110000000000000142e+01,6.521843583422886059e-01
1.120000000000000107e+01,6.527013036373268129e-01
1.130000000000000071e+01,6.517803106024987470e-01
1.140000000000000036e+01,6.522126398355347909e-01
1.150000000000000000e+01,6.523162021656532250e-01
1.160000000000000142e+01,6.553845971220889632e-01
1.170000000000000107e+01,6.569274890115487375e-01
1.180000000000000071e+01,6.578362470630089165e-01
1.190000000000000036e+01,6.582503500044655231e-01
1.200000000000000000e+01,6.603166549530136153e-01
1.210000000000000142e+01,6.609644733739994393e-01
1.220000000000000107e+01,6.629154500028368036e-01
1.230000000000000071e+01,6.650033849738198333e-01
1.240000000000000036e+01,6.674698584877780672e-01
1.250000000000000000e+01,6.696247010129199317e-01
1.260000000000000142e+01,6.708314294295711910e-01
1.270000000000000107e+01,6.709603838152466970e-01
1.280000000000000071e+01,6.712174713878601429e-01
1.290000000000000036e+01,6.722186238316268936e-01
1.300000000000000000e+01,6.740372211215517328e-01
1.310000000000000142e+01,6.736884984079124505e-01
1.320000000000000107e+01,6.728440050625269508e-01
1.330000000000000071e+01,6.739351290916906212e-01
1.340000000000000036e+01,6.757791348602718573e-01
1.350000000000000000e+01,6.751509748745376793e-01
1.360000000000000142e+01,6.764828496494370569e-01
1.370000000000000107e+01,6.768780180649134337e-01
1.380000000000000071e+01,6.768961152954392491e-01
1.390000000000000036e+01,6.768200687662727644e-01
1.400000000000000000e+01,6.795715042674984607e-01
1.410000000000000142e+01,6.801954103323655243e-01
1.420000000000000107e+01,6.817014794952683809e-01
1.430000000000000071e+01,6.816450270904039765e-01
1.440000000000000036e+01,6.851546650950933737e-01
1.450000000000000000e+01,6.859517688998321150e-01
1.460000000000000142e+01,6.864834368192870295e-01
1.470000000000000107e+01,6.876727895748668828e-01
1.480000000000000071e+01,6.887696116900802190e-01
1.490000000000000036e+01,6.891525112099927686e-01
1.500000000000000000e+01,6.889815364046527613e-01
1.510000000000000142e+01,6.877315493103250965e-01
1.520000000000000107e+01,6.879308941032888924e-01
1.530000000000000071e+01,6.884454868857828869e-01
1.540000000000000036e+01,6.890735859214710546e-01
1.550000000000000000e+01,6.910627817341650214e-01
1.560000000000000142e+01,6.936257692943307296e-01
1.570000000000000107e+01,6.941746684252730892e-01
1.580000000000000071e+01,6.965638649286930439e-01
1.590000000000000036e+01,6.967630526515836697e-01
1.600000000000000000e+01,6.968520279460758138e-01
1.610000000000000142e+01,6.991189036162248627e-01
1.619999999999999929e+01,6.987125266028172410e-01
1.630000000000000071e+01,6.979077826641787441e-01
1.640000000000000213e+01,6.991154117314457572e-01
1.650000000000000000e+01,7.004023538841931407e-01
1.660000000000000142e+01,6.995587818469058972e-01
1.669999999999999929e+01,7.006577340605720794e-01
1.680000000000000071e+01,6.997661649612143542e-01
1.690000000000000213e+01,6.988012769599237783e-01
1.700000000000000000e+01,7.003103205704200862e-01
1.710000000000000142e+01,7.018444337679281553e-01
1.719999999999999929e+01,7.043994810214162516e-01
1.730000000000000071e+01,7.037950200629087272e-01
1.740000000000000213e+01,7.048002811303144544e-01
1.750000000000000000e+01,7.054793762970607007e-01
1.760000000000000142e+01,7.067684611466167333e-01
1.769999999999999929e+01,7.067410057507700349e-01
1.780000000000000071e+01,7.072742651435821593e-01
1.790000000000000213e+01,7.075839044198081185e-01
1.800000000000000000e+01,7.099361692005414781e-01
1.810000000000000142e+01,7.108449265844953846e-01
1.819999999999999929e+01,7.131524507950810499e-01
1.830000000000000071e+01,7.142735154449147972e-01
1.840000000000000213e+01,7.157449120368913897e-01
