lag_ps,Li_MSD_A2
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.596033283805918579e-01
2.000000000000000111e-01,3.431257937206130260e-01
3.000000000000000444e-01,3.962831031209168575e-01
4.000000000000000222e-01,4.446920846671814642e-01
5.000000000000000000e-01,4.819771374033877120e-01
6.000000000000000888e-01,5.090039393566664350e-01
7.000000000000000666e-01,5.313399233867166505e-01
8.000000000000000444e-01,5.484066065126592671e-01
9.000000000000000222e-01,5.626808653793016202e-01
1.000000000000000000e+00,5.729635888364152940e-01
1.100000000000000089e+00,5.813805175754254151e-01
1.200000000000000178e+00,5.882287503015035668e-01
1.300000000000000044e+00,5.955070648565191638e-01
1.400000000000000133e+00,5.992585416590362479e-01
1.500000000000000000e+00,6.020913535336570588e-01
1.600000000000000089e+00,6.048067900121153473e-01
1.700000000000000178e+00,6.080019569214391018e-01
1.800000000000000044e+00,6.112536234847700811e-01
1.900000000000000133e+00,6.149467894246257726e-01
2.000000000000000000e+00,6.202007304906629326e-01
2.100000000000000089e+00,6.245931400477653384e-01
2.200000000000000178e+00,6.288311884290075371e-01
2.300000000000000266e+00,6.347002417605548397e-01
2.400000000000000355e+00,6.397896574702723882e-01
2.500000000000000000e+00,6.457573276854194910e-01
2.600000000000000089e+00,6.519572964059918707e-01
2.700000000000000178e+00,6.566177407713171821e-01
2.800000000000000266e+00,6.609448254509803222e-01
2.900000000000000355e+00,6.655350772755590505e-01
3.000000000000000000e+00,6.702720811267952605e-01
3.100000000000000089e+00,6.728534250155692176e-01
3.200000000000000178e+00,6.755064987552324984e-01
3.300000000000000266e+00,6.780891009091253308e-01
3.400000000000000355e+00,6.811051768113780547e-01
3.500000000000000000e+00,6.857500280319996921e-01
3.600000000000000089e+00,6.876980199298728946e-01
3.700000000000000178e+00,6.909663047251713985e-01
3.800000000000000266e+00,6.952376453562580938e-01
3.900000000000000355e+00,7.006628374867492903e-01
4.000000000000000000e+00,7.031651672338860015e-01
4.100000000000000533e+00,7.066086678584589942e-01
4.200000000000000178e+00,7.096151238679077045e-01
4.299999999999999822e+00,7.104476206499522606e-01
4.400000000000000355e+00,7.126111340485027368e-01
4.500000000000000000e+00,7.162253145966459567e-01
4.600000000000000533e+00,7.215105770440934929e-01
4.700000000000000178e+00,7.252005743077359901e-01
4.800000000000000711e+00,7.287176315484270583e-01
4.900000000000000355e+00,7.309574607343953812e-01
5.000000000000000000e+00,7.349575210673341408e-01
5.100000000000000533e+00,7.401843816005202470e-01
5.200000000000000178e+00,7.441976224235363757e-01
5.300000000000000711e+00,7.463116807020350185e-01
5.400000000000000355e+00,7.490661169782537598e-01
5.500000000000000000e+00,7.511817266298933538e-01
5.600000000000000533e+00,7.524495187951626418e-01
5.700000000000000178e+00,7.561055943135516211e-01
5.800000000000000711e+00,7.594276986932962936e-01
5.900000000000000355e+00,7.613484023977212800e-01
6.000000000000000000e+00,7.654395356653195259e-01
6.100000000000000533e+00,7.691493744212388739e-01
6.200000000000000178e+00,7.707729980882696008e-01
6.300000000000000711e+00,7.717819271431118899e-01
6.400000000000000355e+00,7.742785219158190291e-01
6.500000000000000000e+00,7.767544824351451105e-01
6.600000000000000533e+00,7.776455214713214881e-01
6.700000000000000178e+00,7.801139404107634290e-01
6.800000000000000711e+00,7.817432927227235817e-01
6.900000000000000355e+00,7.827725488118897346e-01
7.000000000000000000e+00,7.853295824759224386e-01
7.100000000000000533e+00,7.871290730797311230e-01
7.200000000000000178e+00,7.890240800144776578e-01
7.300000000000000711e+00,7.898946379074337498e-01
7.400000000000000355e+00,7.906065011896276085e-01
7.500000000000000000e+00,7.939118434642401523e-01
7.600000000000000533e+00,7.951250285198087075e-01
7.700000000000000178e+00,7.971995836401095659e-01
7.800000000000000711e+00,7.974330758282821563e-01
7.900000000000000355e+00,7.981839414158720114e-01
8.000000000000000000e+00,8.007688104210369806e-01
8.099999999999999645e+00,8.017445136863219357e-01
8.200000000000001066e+00,8.024292893153976980e-01
8.300000000000000711e+00,8.029636352606853711e-01
8.400000000000000355e+00,8.049360467868978963e-01
8.500000000000000000e+00,8.059655017260131116e-01
8.599999999999999645e+00,8.068238437440617972e-01
8.700000000000001066e+00,8.089648936635556176e-01
8.800000000000000711e+00,8.092786674857418427e-01
8.900000000000000355e+00,8.101917506385702961e-01
9.000000000000000000e+00,8.124135201113196203e-01
9.099999999999999645e+00,8.143117146308107568e-01
9.200000000000001066e+00,8.156967983964421576e-01
9.300000000000000711e+00,8.169886315358130258e-01
9.400000000000000355e+00,8.216598840479051313e-01
9.500000000000000000e+00,8.248493639281445633e-01
9.600000000000001421e+00,8.270094847484638079e-01
9.700000000000001066e+00,8.309853687232944264e-01
9.800000000000000711e+00,8.359805567743600063e-01
9.900000000000000355e+00,8.371032973970007340e-01
1.000000000000000000e+01,8.393120501215033391e-01
1.010000000000000142e+01,8.410859159943757657e-01
1.020000000000000107e+01,8.431745603013262036e-01
1.030000000000000071e+01,8.469107616371784886e-01
1.040000000000000036e+01,8.473215431681987431e-01
1.050000000000000000e+01,8.506810937299071895e-01
1.060000000000000142e+01,8.532283881135258596e-01
1.070000000000000107e+01,8.547062409873394939e-01
1.080000000000000071e+01,8.559196269019351266e-01
1.090000000000000036e+01,8.577755277241952969e-01
1.100000000000000000e+01,8.575727292256981604e-01
1.110000000000000142e+01,8.592930869217600964e-01
1.120000000000000107e+01,8.616608162179995034e-01
1.130000000000000071e+01,8.654844888525375923e-01
1.140000000000000036e+01,8.667692421629349386e-01
1.150000000000000000e+01,8.688274266353657183e-01
1.160000000000000142e+01,8.716643437659558069e-01
1.170000000000000107e+01,8.730777960366274959e-01
1.180000000000000071e+01,8.749118035358099954e-01
1.190000000000000036e+01,8.763936216914250954e-01
1.200000000000000000e+01,8.763726577173615029e-01
1.210000000000000142e+01,8.780280940659483946e-01
1.220000000000000107e+01,8.792893337257854380e-01
1.230000000000000071e+01,8.797875363080651656e-01
1.240000000000000036e+01,8.827251191613380010e-01
1.250000000000000000e+01,8.847210727184503520e-01
1.260000000000000142e+01,8.863087743275505082e-01
1.270000000000000107e+01,8.889874666137300707e-01
1.280000000000000071e+01,8.909405764791370474e-01
1.290000000000000036e+01,8.929970166287586331e-01
1.300000000000000000e+01,8.940279608346058948e-01
1.310000000000000142e+01,8.955652681873780274e-01
1.320000000000000107e+01,8.985807139440561420e-01
1.330000000000000071e+01,9.002462414833585225e-01
1.340000000000000036e+01,9.034170183295996415e-01
1.350000000000000000e+01,9.058987467008204897e-01
1.360000000000000142e+01,9.085384616630987065e-01
1.370000000000000107e+01,9.112021579238113178e-01
1.380000000000000071e+01,9.122634288664492885e-01
1.390000000000000036e+01,9.152146696412492011e-01
1.400000000000000000e+01,9.156085891113945330e-01
1.410000000000000142e+01,9.156513006419856326e-01
1.420000000000000107e+01,9.169104654069419880e-01
1.430000000000000071e+01,9.171095597521260467e-01
1.440000000000000036e+01,9.163481556399319938e-01
1.450000000000000000e+01,9.164576315708520271e-01
1.460000000000000142e+01,9.185366088561063291e-01
1.470000000000000107e+01,9.192725444270600788e-01
1.480000000000000071e+01,9.190963145065585982e-01
1.490000000000000036e+01,9.214554089997435415e-01
1.500000000000000000e+01,9.215165283622748227e-01
1.510000000000000142e+01,9.244126520546591674e-01
1.520000000000000107e+01,9.270450704289495691e-01
1.530000000000000071e+01,9.299579869488319162e-01
1.540000000000000036e+01,9.314836283779373005e-01
1.550000000000000000e+01,9.327428456370568943e-01
1.560000000000000142e+01,9.352893760030371872e-01
1.570000000000000107e+01,9.383780892556211617e-01
1.580000000000000071e+01,9.401454861927331930e-01
1.590000000000000036e+01,9.427112443318030888e-01
1.600000000000000000e+01,9.470094100333532605e-01
1.610000000000000142e+01,9.504434499918005264e-01
1.619999999999999929e+01,9.547442068841778262e-01
1.630000000000000071e+01,9.570869214724579965e-01
1.640000000000000213e+01,9.614722282082291960e-01
1.650000000000000000e+01,9.634257655022283595e-01
1.660000000000000142e+01,9.675179891529638310e-01
1.669999999999999929e+01,9.694180281659834364e-01
1.680000000000000071e+01,9.730444174858577933e-01
1.690000000000000213e+01,9.750821092503065834e-01
1.700000000000000000e+01,9.770594627358751838e-01
1.710000000000000142e+01,9.795682217970953509e-01
1.719999999999999929e+01,9.811138226030224896e-01
1.730000000000000071e+01,9.826933447062868865e-01
1.740000000000000213e+01,9.823326246155518193e-01
1.750000000000000000e+01,9.820652965131811962e-01
1.760000000000000142e+01,9.834671249366929713e-01
1.769999999999999929e+01,9.853822589843034274e-01
1.780000000000000071e+01,9.867301227892406601e-01
1.790000000000000213e+01,9.883561808596826870e-01
1.800000000000000000e+01,9.885999306793872288e-01
1.810000000000000142e+01,9.904104721934693378e-01
1.819999999999999929e+01,9.913607130988271177e-01
1.830000000000000071e+01,9.930897725542281451e-01
1.840000000000000213e+01,9.950157009394819951e-01
1.850000000000000000e+01,9.972120006360153388e-01
1.860000000000000142e+01,1.000150720826729289e+00
1.869999999999999929e+01,1.000952045928058087e+00
1.880000000000000071e+01,1.002504957601068281e+00
1.890000000000000213e+01,1.005907167319839424e+00
1.900000000000000000e+01,1.008137719343622951e+00
1.910000000000000142e+01,1.008885866350827110e+00
1.920000000000000284e+01,1.009585354118648137e+00
1.930000000000000071e+01,1.010038212826872561e+00
1.940000000000000213e+01,1.010706400219556711e+00
1.950000000000000000e+01,1.014692501094957899e+00
1.960000000000000142e+01,1.015526076004366951e+00
1.970000000000000284e+01,1.018875134739287702e+00
1.980000000000000071e+01,1.021354080456154056e+00
1.990000000000000213e+01,1.021672100142093198e+00
2.000000000000000000e+01,1.022763294957419689e+00
2.010000000000000142e+01,1.024496434046412663e+00
2.020000000000000284e+01,1.025746974287813362e+00
2.030000000000000071e+01,1.028725528658030131e+00
2.040000000000000213e+01,1.030548701967865632e+00
2.050000000000000000e+01,1.032419420908158525e+00
2.060000000000000142e+01,1.033594220668353936e+00
2.070000000000000284e+01,1.035561126888745687e+00
2.080000000000000071e+01,1.038022626943316373e+00
2.090000000000000213e+01,1.039052280578667942e+00
2.100000000000000000e+01,1.040195935956972573e+00
2.110000000000000142e+01,1.042940905791836848e+00
2.120000000000000284e+01,1.045389699414411178e+00
2.130000000000000071e+01,1.046643778300870631e+00
2.140000000000000213e+01,1.047399959140235870e+00
2.150000000000000000e+01,1.049133479861851015e+00
2.160000000000000142e+01,1.049870755199958872e+00
2.170000000000000284e+01,1.052023796371023723e+00
2.180000000000000071e+01,1.053815123835856626e+00
2.190000000000000213e+01,1.053951386998683182e+00
2.200000000000000000e+01,1.055311131271384761e+00
2.210000000000000142e+01,1.056846699339651474e+00
2.220000000000000284e+01,1.056957796869909316e+00
2.230000000000000071e+01,1.057704283380253241e+00
2.240000000000000213e+01,1.060056448255548123e+00
2.250000000000000000e+01,1.060351878980263951e+00
2.260000000000000142e+01,1.059185372702354577e+00
2.270000000000000284e+01,1.060152691122399071e+00
2.280000000000000071e+01,1.061571198619126744e+00
2.290000000000000213e+01,1.063514707052232389e+00
2.300000000000000000e+01,1.065419372177248025e+00
2.310000000000000142e+01,1.066346794538078901e+00
2.320000000000000284e+01,1.068374674571840988e+00
2.330000000000000071e+01,1.068683936769862397e+00
2.340000000000000213e+01,1.069919887358174337e+00
2.350000000000000000e+01,1.070181035285148852e+00
2.360000000000000142e+01,1.071124789006816291e+00
2.370000000000000284e+01,1.071530011761244294e+00
2.380000000000000071e+01,1.071784251212038352e+00
2.390000000000000213e+01,1.073621351841977267e+00
2.400000000000000000e+01,1.074759201154718902e+00
2.410000000000000142e+01,1.074811115504229919e+00
2.420000000000000284e+01,1.075763370088292925e+00
2.430000000000000071e+01,1.075815878848173091e+00
2.440000000000000213e+01,1.076845968579721369e+00
2.450000000000000000e+01,1.077029992380504453e+00
2.460000000000000142e+01,1.077488321247451086e+00
2.470000000000000284e+01,1.078435876573586860e+00
2.480000000000000071e+01,1.080197482211874060e+00
2.490000000000000213e+01,1.084721183272414624e+00
2.500000000000000000e+01,1.087635195662870258e+00
2.510000000000000142e+01,1.091878890501341237e+00
2.520000000000000284e+01,1.094057081212454152e+00
2.530000000000000071e+01,1.095380762511853678e+00
2.540000000000000213e+01,1.097022717659947189e+00
2.550000000000000000e+01,1.101914493999010425e+00
2.560000000000000142e+01,1.103896451236691112e+00
2.570000000000000284e+01,1.104280602792333532e+00
2.580000000000000071e+01,1.105349081707285075e+00
2.590000000000000213e+01,1.106192269739721956e+00
2.600000000000000000e+01,1.107431576387119865e+00
2.610000000000000142e+01,1.105760108504207695e+00
2.620000000000000284e+01,1.106513570629409804e+00
2.630000000000000071e+01,1.106863153922954091e+00
2.640000000000000213e+01,1.106401148645177246e+00
2.650000000000000000e+01,1.106462591559545627e+00
2.660000000000000142e+01,1.106602335968724038e+00
2.670000000000000284e+01,1.108213107354414806e+00
2.680000000000000071e+01,1.108324586503499631e+00
2.690000000000000213e+01,1.109208353214157894e+00
2.700000000000000000e+01,1.110034612088749428e+00
2.710000000000000142e+01,1.112087528397682545e+00
2.720000000000000284e+01,1.113879664784153789e+00
2.730000000000000071e+01,1.116028700483387093e+00
2.740000000000000213e+01,1.119343986666508028e+00
2.750000000000000000e+01,1.121683044462352008e+00
2.760000000000000142e+01,1.123065032712878830e+00
2.770000000000000284e+01,1.125928757015059123e+00
2.780000000000000071e+01,1.127764795304579293e+00
2.790000000000000213e+01,1.129148425692347635e+00
2.800000000000000000e+01,1.130597662614699406e+00
2.810000000000000142e+01,1.132027710798300113e+00
2.820000000000000284e+01,1.134481078897981110e+00
2.830000000000000071e+01,1.138636519900764199e+00
2.840000000000000213e+01,1.139152688016977333e+00
2.850000000000000000e+01,1.140924669654476364e+00
2.860000000000000142e+01,1.143844823503168628e+00
2.870000000000000284e+01,1.146268906815290922e+00
2.880000000000000071e+01,1.148891746069831576e+00
2.890000000000000213e+01,1.151884040861060221e+00
2.900000000000000000e+01,1.154608402021896296e+00
2.910000000000000142e+01,1.155628456821676586e+00
2.920000000000000284e+01,1.156367931055914955e+00
2.930000000000000071e+01,1.159096294090546708e+00
2.940000000000000213e+01,1.160143824346154595e+00
2.950000000000000000e+01,1.161000184173177630e+00
2.960000000000000142e+01,1.163053689927291190e+00
2.970000000000000284e+01,1.165063806714038419e+00
2.980000000000000071e+01,1.166899360197575675e+00
2.990000000000000213e+01,1.168963210030273370e+00
3.000000000000000000e+01,1.171606826693253334e+00
3.010000000000000142e+01,1.173586924301635692e+00
3.020000000000000284e+01,1.175682570578250097e+00
3.030000000000000071e+01,1.178030114288063146e+00
3.040000000000000213e+01,1.179656711255923085e+00
3.050000000000000000e+01,1.180255687602147274e+00
3.060000000000000142e+01,1.182368327283324305e+00
3.070000000000000284e+01,1.185477727034022211e+00
3.080000000000000071e+01,1.187811892984178108e+00
3.090000000000000213e+01,1.190357623496741457e+00
3.100000000000000000e+01,1.191803177825746074e+00
3.110000000000000142e+01,1.193860621814041734e+00
3.120000000000000284e+01,1.196872525894071781e+00
3.130000000000000071e+01,1.197919058959866057e+00
3.140000000000000213e+01,1.198206268911208294e+00
3.150000000000000000e+01,1.201131235046086543e+00
3.160000000000000142e+01,1.201600918553099806e+00
3.170000000000000284e+01,1.203272398433734347e+00
3.180000000000000071e+01,1.203708051038520743e+00
3.190000000000000213e+01,1.205392918598829466e+00
3.200000000000000000e+01,1.207672458897318224e+00
3.210000000000000142e+01,1.209819740435167601e+00
3.220000000000000284e+01,1.210771841490636769e+00
3.230000000000000426e+01,1.212568798884180010e+00
3.239999999999999858e+01,1.213514272364839552e+00
3.250000000000000000e+01,1.213291537819143784e+00
3.260000000000000142e+01,1.214483708263383477e+00
3.270000000000000284e+01,1.217128431276410794e+00
3.280000000000000426e+01,1.220355004839202007e+00
3.289999999999999858e+01,1.222220210853516731e+00
3.300000000000000000e+01,1.223710456720462414e+00
3.310000000000000142e+01,1.225348244164214728e+00
3.320000000000000284e+01,1.227354424756457618e+00
3.330000000000000426e+01,1.230115442021588290e+00
3.339999999999999858e+01,1.231993688793687758e+00
3.350000000000000000e+01,1.232042447050751388e+00
3.360000000000000142e+01,1.232032757680047608e+00
3.370000000000000284e+01,1.231582049652146571e+00
3.380000000000000426e+01,1.232775868408247488e+00
3.389999999999999858e+01,1.235236346923315187e+00
3.400000000000000000e+01,1.237663213517913974e+00
3.410000000000000142e+01,1.238285219074592769e+00
3.420000000000000284e+01,1.238815691381480733e+00
3.430000000000000426e+01,1.241130104951936319e+00
3.439999999999999858e+01,1.243979049950374005e+00
3.450000000000000000e+01,1.246072728238611704e+00
3.460000000000000142e+01,1.247759803310642956e+00
3.470000000000000284e+01,1.248888257741177288e+00
3.480000000000000426e+01,1.248233320218384845e+00
3.489999999999999858e+01,1.250542882209990658e+00
3.500000000000000000e+01,1.252320189652631699e+00
3.510000000000000142e+01,1.253120971938747941e+00
3.520000000000000284e+01,1.253506352006520830e+00
3.530000000000000426e+01,1.254144486212285914e+00
3.539999999999999858e+01,1.254607915798920059e+00
3.550000000000000000e+01,1.254791959780105826e+00
3.560000000000000142e+01,1.254900169811934196e+00
3.570000000000000284e+01,1.256081543668584821e+00
3.580000000000000426e+01,1.257383311211167198e+00
3.589999999999999858e+01,1.258774277393545971e+00
3.600000000000000000e+01,1.258115096802771671e+00
3.610000000000000142e+01,1.257274609695347545e+00
3.620000000000000284e+01,1.257885322443207832e+00
3.630000000000000426e+01,1.259363920883348698e+00
3.639999999999999858e+01,1.260168113967744974e+00
3.650000000000000000e+01,1.262098832572070783e+00
3.660000000000000142e+01,1.263127847546279936e+00
3.670000000000000284e+01,1.262447056359455866e+00
3.680000000000000426e+01,1.262479886164661114e+00
3.689999999999999858e+01,1.263826159222857681e+00
3.700000000000000000e+01,1.265440326301151996e+00
3.710000000000000142e+01,1.267385703023432786e+00
3.720000000000000284e+01,1.269000256131420201e+00
3.730000000000000426e+01,1.269499383773882162e+00
3.739999999999999858e+01,1.268287106001777076e+00
3.750000000000000000e+01,1.270639023298570702e+00
3.760000000000000142e+01,1.272242536459277540e+00
3.770000000000000284e+01,1.274907364437249946e+00
3.780000000000000426e+01,1.275691613425349313e+00
3.789999999999999858e+01,1.277375180592859261e+00
3.800000000000000000e+01,1.278862272519180943e+00
3.810000000000000142e+01,1.279463284120355260e+00
3.820000000000000284e+01,1.281321291172055732e+00
3.830000000000000426e+01,1.281147216962661872e+00
