lag_ps,Li_MSD_A2
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.492957663788978040e-01
2.000000000000000111e-01,3.156592802036670697e-01
3.000000000000000444e-01,3.618450914426508125e-01
4.000000000000000222e-01,3.991806155955814339e-01
5.000000000000000000e-01,4.276996936660574788e-01
6.000000000000000888e-01,4.490101862952692868e-01
7.000000000000000666e-01,4.656654044507150814e-01
8.000000000000000444e-01,4.796615776016411314e-01
9.000000000000000222e-01,4.910790330054080055e-01
1.000000000000000000e+00,4.979406778514427478e-01
1.100000000000000089e+00,5.041926679485487783e-01
1.200000000000000178e+00,5.086687719128317742e-01
1.300000000000000044e+00,5.096626908581525228e-01
1.400000000000000133e+00,5.115464800376577914e-01
1.500000000000000000e+00,5.124934503077540615e-01
1.600000000000000089e+00,5.126252378117167607e-01
1.700000000000000178e+00,5.139769867856947005e-01
1.800000000000000044e+00,5.144749671405455249e-01
1.900000000000000133e+00,5.138897907929547149e-01
2.000000000000000000e+00,5.137308832786129376e-01
2.100000000000000089e+00,5.138463106590914764e-01
2.200000000000000178e+00,5.141578808170470527e-01
2.300000000000000266e+00,5.148915941560271436e-01
2.400000000000000355e+00,5.157931677327668440e-01
2.500000000000000000e+00,5.200128232172647191e-01
2.600000000000000089e+00,5.221223327989117369e-01
2.700000000000000178e+00,5.246722246847370652e-01
2.800000000000000266e+00,5.282993957608145275e-01
2.900000000000000355e+00,5.312305839055130319e-01
3.000000000000000000e+00,5.345865292324547546e-01
3.100000000000000089e+00,5.373591013771009672e-01
3.200000000000000178e+00,5.410690428461095713e-01
3.300000000000000266e+00,5.461582300637473075e-01
3.400000000000000355e+00,5.502929483702989621e-01
3.500000000000000000e+00,5.548825441172775541e-01
3.600000000000000089e+00,5.578951117064940846e-01
3.700000000000000178e+00,5.601110104509442467e-01
3.800000000000000266e+00,5.630876571978628009e-01
3.900000000000000355e+00,5.655756693179254668e-01
4.000000000000000000e+00,5.674364788229704359e-01
4.100000000000000533e+00,5.693960817720058465e-01
4.200000000000000178e+00,5.700320126648487085e-01
4.299999999999999822e+00,5.723398998333534271e-01
4.400000000000000355e+00,5.742572857327555846e-01
4.500000000000000000e+00,5.742846126301471843e-01
