lag_ps,Li_MSD_A2
4.480000000000000426e+01,9.780889168395484612e-01
4.490000000000000568e+01,9.799913817303641528e-01
4.500000000000000000e+01,9.810398766174607266e-01
4.510000000000000142e+01,9.808008497637641376e-01
4.520000000000000284e+01,9.790404513335555503e-01
4.530000000000000426e+01,9.779736428992459318e-01
4.540000000000000568e+01,9.794252383322454847e-01
4.550000000000000000e+01,9.791727009148850636e-01
4.560000000000000142e+01,9.788486016286128688e-01
4.570000000000000284e+01,9.775124669093532281e-01
4.580000000000000426e+01,9.776375576972083925e-01
4.590000000000000568e+01,9.783384297638152427e-01
4.600000000000000000e+01,9.785001750322103176e-01
4.610000000000000142e+01,9.804582285905690808e-01
4.620000000000000284e+01,9.807458495517996644e-01
4.630000000000000426e+01,9.800973376316192143e-01
4.640000000000000568e+01,9.805054347694279748e-01
4.650000000000000000e+01,9.802968386328890782e-01
4.660000000000000142e+01,9.816273195641059823e-01
4.670000000000000284e+01,9.795325835058923403e-01
4.680000000000000426e+01,9.789367891321519854e-01
4.690000000000000568e+01,9.773202338126816269e-01
4.700000000000000000e+01,9.771624774646215927e-01
4.710000000000000142e+01,9.758742491641794192e-01
4.720000000000000284e+01,9.763728773333497646e-01
4.730000000000000426e+01,9.753782353507151059e-01
4.740000000000000568e+01,9.738425076903419741e-01
4.750000000000000000e+01,9.747430671201092744e-01
4.760000000000000142e+01,9.774239361390998360e-01
4.770000000000000284e+01,9.771336421636075409e-01
4.780000000000000426e+01,9.776830621968545243e-01
4.790000000000000568e+01,9.788390426173114722e-01
4.800000000000000000e+01,9.791812525891313568e-01
4.810000000000000142e+01,9.793978189667328360e-01
4.820000000000000284e+01,9.803095748939720799e-01
4.830000000000000426e+01,9.797104010860772094e-01
4.840000000000000568e+01,9.797175816107428492e-01
4.850000000000000000e+01,9.800344974098816886e-01
4.860000000000000142e+01,9.794178908402073613e-01
4.870000000000000284e+01,9.784473405095557297e-01
4.880000000000000426e+01,9.779399195743657680e-01
4.890000000000000568e+01,9.767608163931889020e-01
4.900000000000000000e+01,9.766149208125589620e-01
4.910000000000000142e+01,9.769921779065458001e-01
4.920000000000000284e+01,9.770627049490788751e-01
4.930000000000000426e+01,9.772767787180142163e-01
4.940000000000000568e+01,9.791229482830493547e-01
4.950000000000000000e+01,9.802435722478520796e-01
4.960000000000000142e+01,9.820756915409051269e-01
4.970000000000000284e+01,9.818237979031824159e-01
4.980000000000000426e+01,9.824741483707950529e-01
4.990000000000000568e+01,9.834089652758132294e-01
5.000000000000000000e+01,9.819877672588555040e-01
5.010000000000000142e+01,9.806574279280155793e-01
5.020000000000000284e+01,9.782729696316677659e-01
5.030000000000000426e+01,9.772861333528632954e-01
5.040000000000000568e+01,9.764767545954240457e-01
5.050000000000000000e+01,9.740934244657725172e-01
5.060000000000000142e+01,9.721908805174290791e-01
5.070000000000000284e+01,9.697621081189695680e-01
5.080000000000000426e+01,9.704672927600572763e-01
5.090000000000000568e+01,9.699345812705464365e-01
5.100000000000000000e+01,9.700816557733183965e-01
5.110000000000000142e+01,9.706635501655148657e-01
5.120000000000000284e+01,9.701413139034910094e-01
5.130000000000000426e+01,9.691752093500314302e-01
5.140000000000000568e+01,9.707509777899072656e-01
5.150000000000000000e+01,9.715300229130794385e-01
5.160000000000000142e+01,9.729445455594487591e-01
5.170000000000000284e+01,9.725782783329784964e-01
5.180000000000000426e+01,9.728446058712950650e-01
5.190000000000000568e+01,9.722173166285715817e-01
5.200000000000000000e+01,9.735234910181272960e-01
