time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,9.156367760399999725e+02,-4.395261997460937486e+00,-1.649269128233333756e-02,2.040809355072880305e+00
1.000000000000000056e-01,9.332333090600000105e+02,-4.398287330078124668e+00,1.925680855513333123e-01,2.039455015487336542e+00
1.500000000000000222e-01,8.522847065299999940e+02,-4.390965358203125390e+00,1.469666127423333302e-01,2.036389455053811748e+00
2.000000000000000111e-01,8.566207380900000317e+02,-4.395421114648437211e+00,-3.308249165999999769e-02,2.030964712990883658e+00
2.500000000000000000e-01,8.113682495599999811e+02,-4.393324823046874883e+00,-2.311979657166666480e-01,2.026371505013922825e+00
3.000000000000000444e-01,8.443374958299999662e+02,-4.398631210742187214e+00,-2.359067418533333516e-01,2.025502903091519702e+00
3.500000000000000333e-01,8.516702943400000549e+02,-4.397818908593749576e+00,-8.868977709999999182e-02,2.029796865183791432e+00
4.000000000000000222e-01,9.111643847300000516e+02,-4.400961454882812873e+00,-3.494644435666667270e-01,2.037173393167032387e+00
4.500000000000000111e-01,8.720872471899999709e+02,-4.391573839453124961e+00,2.009016499718999649e-01,2.048908137382568828e+00
5.000000000000000000e-01,9.040757204000000229e+02,-4.391709302148437466e+00,1.551974425033333382e-01,2.058511392232902804e+00
5.500000000000000444e-01,9.443778161499999442e+02,-4.394484105468749569e+00,4.646168580300000239e-01,2.063715331740068937e+00
6.000000000000000888e-01,8.998328651000000491e+02,-4.389216762304687158e+00,1.157123555806666704e-01,2.060313882018280029e+00
6.500000000000000222e-01,9.414787082799999780e+02,-4.395356484960937671e+00,1.636800858300000161e-01,2.050532373547842457e+00
7.000000000000000666e-01,9.330821171300000287e+02,-4.396381210937500228e+00,-3.539054819933332846e-02,2.037061986969399996e+00
7.500000000000000000e-01,8.717621933000000354e+02,-4.392911912890625104e+00,-1.627914462711333443e-01,2.025011723972392819e+00
8.000000000000000444e-01,8.495478914100000338e+02,-4.395582023437500041e+00,-5.137470027266667350e-01,2.016843879167144138e+00
8.500000000000000888e-01,8.437325620200000458e+02,-4.397912801757812851e+00,-1.637775513999999710e-01,2.016157330988451957e+00
9.000000000000000222e-01,8.235344178599999623e+02,-4.394401560742187129e+00,-4.556014544866666682e-01,2.020690716977262102e+00
9.500000000000000666e-01,8.832458541400000058e+02,-4.397496920507812490e+00,-8.216939426999998741e-02,2.033299046378564512e+00
1.000000000000000000e+00,8.804351285000000189e+02,-4.393299283593750104e+00,8.437806814333333183e-02,2.048227843481865929e+00
1.050000000000000044e+00,9.248982149500000105e+02,-4.397118053320312470e+00,1.194156298966666217e-02,2.061375567692497857e+00
1.100000000000000089e+00,9.104323477100000446e+02,-4.394753888085937810e+00,3.821453813249999776e-01,2.072583724432781160e+00
1.150000000000000133e+00,8.891846549000000550e+02,-4.392208615429687768e+00,4.127073619089999812e-01,2.076166602303905151e+00
1.200000000000000178e+00,8.921281184800000119e+02,-4.393688831445312637e+00,4.628489312799999866e-01,2.070843286162478147e+00
1.250000000000000000e+00,9.214024193999999852e+02,-4.399535351367187097e+00,-4.248278016333332380e-02,2.057248540555371985e+00
1.300000000000000044e+00,8.616105855900000279e+02,-4.395704971875000311e+00,2.018919273446666551e-01,2.043063690182098657e+00
1.350000000000000089e+00,8.380522898100000475e+02,-4.398500560937500303e+00,-3.797479957501999626e-01,2.028890881188344597e+00
1.400000000000000133e+00,8.114936997900000506e+02,-4.398793617578125037e+00,-6.100087295000000687e-02,2.020328476697486941e+00
1.450000000000000178e+00,8.282875677199999700e+02,-4.400515435351562310e+00,-4.931066019833333924e-01,2.016487213577762283e+00
1.500000000000000000e+00,8.808272657300000219e+02,-4.402303941015625277e+00,-1.756251131333333784e-02,2.019932396538981934e+00
1.550000000000000044e+00,8.597084248899999466e+02,-4.394271467773437578e+00,-9.074598061599999099e-02,2.025798658045959044e+00
1.600000000000000089e+00,8.437473708700000543e+02,-4.389283157812499780e+00,7.050063386400000354e-02,2.032848149179285357e+00
1.650000000000000133e+00,8.917236535399999866e+02,-4.392661981640625157e+00,1.428089363700000003e-01,2.039097195796998552e+00
1.700000000000000178e+00,9.227097413000000188e+02,-4.394806546289062865e+00,1.324574820999999958e-01,2.043088579242631653e+00
1.750000000000000000e+00,8.958243326900000056e+02,-4.391001333398437900e+00,4.307603479200000085e-01,2.043468556223594579e+00
1.800000000000000044e+00,8.850275543400000515e+02,-4.389686964257812463e+00,5.845197770999999848e-02,2.037150500099744743e+00
1.850000000000000089e+00,8.914706787100000156e+02,-4.389842508203124716e+00,-1.681086700566666592e-01,2.029208277319683784e+00
1.900000000000000133e+00,9.379736040000000230e+02,-4.394435601953125214e+00,-2.527757255213333165e-01,2.024234169398607008e+00
1.950000000000000178e+00,8.850259235800000397e+02,-4.385952110156249972e+00,6.439433401033334281e-02,2.023616897351312449e+00
2.000000000000000000e+00,9.177464638799999648e+02,-4.387605473242187415e+00,-9.927683702899998963e-02,2.022855462807763516e+00
2.050000000000000266e+00,9.498909387200000083e+02,-4.389092994921875324e+00,3.777307030256667891e-02,2.023282860587779730e+00
2.100000000000000089e+00,8.986998998000000256e+02,-4.381937251171875047e+00,-5.386869567173332984e-02,2.023869521406744365e+00
2.149999999999999911e+00,9.368330716000000393e+02,-4.387832485156249795e+00,-5.131028463666666845e-02,2.024530970649177863e+00
2.200000000000000178e+00,8.821548068499999999e+02,-4.383105334960937682e+00,1.812594613999999812e-02,2.025806308276582257e+00
2.250000000000000000e+00,8.755183954599999652e+02,-4.385328153515625438e+00,8.083744840999999848e-02,2.025972600668857204e+00
2.300000000000000266e+00,8.608360262300000159e+02,-4.386484815820312910e+00,-3.934271883833333899e-02,2.025985616587220761e+00
2.350000000000000089e+00,8.776241169400000217e+02,-4.391249630859374697e+00,-5.050368458200000382e-02,2.027192174676527348e+00
2.400000000000000355e+00,8.649413571999999704e+02,-4.391403789257812385e+00,1.547122340966666509e-01,2.028432917381797651e+00
2.450000000000000178e+00,8.539849519399999735e+02,-4.390049416992187759e+00,2.337355473299999875e-02,2.028856411396397164e+00
2.500000000000000000e+00,8.956408939399999554e+02,-4.393218020703124616e+00,7.163688264999999722e-02,2.027880483581912419e+00
2.550000000000000266e+00,8.970514413500000046e+02,-4.390240268750000396e+00,5.480012060833334281e-02,2.025045641365197380e+00
2.600000000000000089e+00,9.281648036799999772e+02,-4.391522406250000010e+00,3.108475669633332938e-02,2.022275769461143291e+00
2.650000000000000355e+00,9.369597211100000322e+02,-4.390526857226562107e+00,-2.108783154383333247e-01,2.020284283712960427e+00
2.700000000000000178e+00,9.386603770399999576e+02,-4.389427149804687289e+00,-1.778585468459999985e-01,2.021622391832812227e+00
2.750000000000000000e+00,8.950123126299999967e+02,-4.382797972851562918e+00,-6.480587216999999893e-03,2.025089290858600677e+00
2.800000000000000266e+00,9.563321121599999515e+02,-4.389793698046874582e+00,-4.738736466999998731e-02,2.029054128781503152e+00
2.850000000000000089e+00,9.073869268500000089e+02,-4.385640450195312567e+00,3.214424586100000369e-01,2.032544966740444714e+00
2.900000000000000355e+00,8.560791264099999580e+02,-4.383797019531249894e+00,-2.071516575339999999e-01,2.033148250293419501e+00
2.950000000000000178e+00,8.945410918600000514e+02,-4.391673360156249650e+00,-8.501968781633333083e-02,2.034090552502794580e+00
3.000000000000000000e+00,8.936975068000000419e+02,-4.393631114843749685e+00,7.870132079999980768e-03,2.036357335758856024e+00
3.050000000000000266e+00,8.682581172899999729e+02,-4.391182477539062212e+00,-7.688873352800000560e-02,2.038830105451887142e+00
3.100000000000000089e+00,8.937783301099999562e+02,-4.393187956640624670e+00,1.194665162833333377e-01,2.041998066977043447e+00
3.150000000000000355e+00,8.961005287200000566e+02,-4.389856101171875302e+00,-1.130424742153333523e-01,2.043832219029815711e+00
3.200000000000000178e+00,9.008510109600000533e+02,-4.385236720703124647e+00,1.776906659420000034e-01,2.046016483983071232e+00
3.250000000000000000e+00,9.894424759600000243e+02,-4.391900337695312295e+00,2.092674110566666856e-02,2.045649495470931445e+00
3.300000000000000266e+00,9.361220709699999816e+02,-4.384161326171875039e+00,4.648005760866666947e-01,2.043941244999412987e+00
3.350000000000000089e+00,9.139521974399999635e+02,-4.382473806835937680e+00,-9.038073400399999902e-02,2.035898238111380376e+00
3.400000000000000355e+00,9.469380802199999607e+02,-4.389930510351562454e+00,3.119231499366666993e-01,2.026250740299410324e+00
3.450000000000000178e+00,9.194375587800000176e+02,-4.391895110937499958e+00,-2.221921264399999985e-01,2.014273328461925860e+00
3.500000000000000000e+00,8.739712752599999703e+02,-4.389585928320312469e+00,-5.503846854366666319e-01,2.006824596252717363e+00
3.550000000000000266e+00,8.952130088899999691e+02,-4.394145995507812152e+00,-1.898737971146666759e-01,2.008194363779180147e+00
3.600000000000000089e+00,8.615541600400000561e+02,-4.390887063671875090e+00,-2.348334049789999878e-01,2.015437399989149725e+00
3.650000000000000355e+00,8.647594545099999550e+02,-4.390724550976562668e+00,-7.896288492666667103e-02,2.027679349774102135e+00
3.700000000000000178e+00,8.752408808300000373e+02,-4.389690004492187825e+00,9.974444427733332452e-02,2.042135209344119406e+00
3.750000000000000000e+00,9.300934521399999539e+02,-4.393071323046875420e+00,1.680046730080000106e-01,2.054236273663648582e+00
3.800000000000000266e+00,9.061486872399999584e+02,-4.387404024804687275e+00,2.308241496623333333e-01,2.060924333238201900e+00
3.850000000000000089e+00,9.142846928200000320e+02,-4.387057989257812096e+00,2.898187657133333150e-01,2.061018089914036455e+00
3.900000000000000355e+00,8.929910132200000135e+02,-4.384434490820312114e+00,5.778224102400000284e-01,2.052788247473538608e+00
3.950000000000000178e+00,9.297649350699999786e+02,-4.390951890429687587e+00,-3.176025175233333497e-01,2.037637645723259006e+00
4.000000000000000000e+00,9.009207096699999511e+02,-4.389984872265625171e+00,4.612679952533333405e-01,2.024672661284696584e+00
4.049999999999999822e+00,8.706908981599999606e+02,-4.387465046093749876e+00,-7.974830663633332151e-01,2.010009062633737908e+00
4.100000000000000533e+00,9.187229134799999883e+02,-4.393294193554687865e+00,-2.301522688983333176e-01,2.005952441521244189e+00
4.150000000000000355e+00,9.212536668200000349e+02,-4.393256818164062771e+00,-2.441891639100000067e-01,2.007719245053896540e+00
4.200000000000000178e+00,9.098641573500000277e+02,-4.390405966796874893e+00,-2.570702454133333426e-01,2.014698441502446702e+00
4.250000000000000000e+00,9.483844506699999783e+02,-4.391897835546875406e+00,1.173100718353333183e-01,2.025576054641724077e+00
4.299999999999999822e+00,9.172730339299999969e+02,-4.385829397851562561e+00,-2.801512336099999945e-01,2.036034630417592250e+00
4.350000000000000533e+00,8.855473823900000525e+02,-4.380802872460937358e+00,3.451749677300000041e-01,2.045409781021228390e+00
4.400000000000000355e+00,9.388499487399999452e+02,-4.387289393359375289e+00,4.609397933299999583e-01,2.051684948179481438e+00
4.450000000000000178e+00,9.583530580300000565e+02,-4.391738677539062330e+00,-1.938653506019999695e-01,2.050859384812028008e+00
4.500000000000000000e+00,9.429758456700000124e+02,-4.396051412109375001e+00,5.244474651500000140e-02,2.047677950416450177e+00
4.549999999999999822e+00,8.584503165900000567e+02,-4.389821677929687915e+00,-1.711300815413333287e-01,2.041982329395653384e+00
4.600000000000000533e+00,8.928475476400000161e+02,-4.394856100390624576e+00,6.389740157086666594e-02,2.038652274487030791e+00
4.650000000000000355e+00,8.780246438299999454e+02,-4.392469435546875189e+00,-1.692305769289666750e-01,2.036805931860254049e+00
4.700000000000000178e+00,8.481740006100000073e+02,-4.388015607812500107e+00,3.707423838366666335e-01,2.037845613304112291e+00
4.750000000000000000e+00,8.776914125299999796e+02,-4.389214056250000162e+00,-4.302568569199999304e-02,2.035539783298533134e+00
4.800000000000000711e+00,8.948390371699999832e+02,-4.385853981640624788e+00,-7.072536574366666828e-02,2.032452719235596561e+00
4.850000000000000533e+00,8.868174693099999786e+02,-4.380755209570312836e+00,5.787575107066665892e-01,2.028815252630176591e+00
4.900000000000000355e+00,9.347471090499999491e+02,-4.385057123632812193e+00,-2.411828634370333513e-01,2.018836099320851840e+00
4.950000000000000178e+00,9.149259608400000161e+02,-4.381910754492187365e+00,1.455637521800000056e-01,2.011104527109597306e+00
5.000000000000000000e+00,8.988209437599999774e+02,-4.380178660351562669e+00,-4.494892922533333390e-01,2.005631000934447350e+00
5.050000000000000711e+00,9.182215028800000027e+02,-4.382609887304687923e+00,-9.174788563666665120e-02,2.004877457706876864e+00
5.100000000000000533e+00,8.749744890900000200e+02,-4.377944613281250064e+00,6.976624773666666168e-02,2.007069657403140805e+00
5.150000000000000355e+00,9.212998226400000021e+02,-4.384829586132812373e+00,-2.996720803999999849e-01,2.011661893631542242e+00
5.200000000000000178e+00,8.741750855400000546e+02,-4.380244686328125248e+00,3.547037888533333128e-01,2.017496768731871892e+00
5.250000000000000000e+00,9.250392968800000517e+02,-4.389592531249999929e+00,-3.652536881966666482e-01,2.021408133632419446e+00
5.300000000000000711e+00,8.655874600500000042e+02,-4.386713232421874942e+00,1.951392085536666487e-01,2.027627363952188233e+00
5.350000000000000533e+00,8.118705515599999671e+02,-4.383000199218749948e+00,-1.675487478476666847e-01,2.031612248549394817e+00
5.400000000000000355e+00,8.715034781499999781e+02,-4.389876117968750435e+00,-1.081702491923333537e-01,2.036218414824725098e+00
5.450000000000000178e+00,8.847224229400000013e+02,-4.387958251953125277e+00,4.891439627796667078e-01,2.039948464992264565e+00
5.500000000000000000e+00,9.506324093199999652e+02,-4.391877319921874800e+00,-9.135841676500000563e-02,2.039140011785711248e+00
5.550000000000000711e+00,9.510451137100000096e+02,-4.390235548242187313e+00,4.676281299980000195e-01,2.034109118288402129e+00
5.600000000000000533e+00,9.185533148600000004e+02,-4.386138084570312401e+00,-3.270620837393333757e-01,2.021692026168500522e+00
5.650000000000000355e+00,8.831326504099999966e+02,-4.381903254492187649e+00,-2.246658962033333540e-01,2.010855765563282826e+00
5.700000000000000178e+00,9.320345291500000258e+02,-4.387707153906250213e+00,5.487269053000002478e-02,2.004305561190273810e+00
5.750000000000000000e+00,8.681525759999999536e+02,-4.378878166601562150e+00,-3.366654595600000466e-01,2.000903795579359823e+00
5.800000000000000711e+00,8.683022893300000078e+02,-4.376798596289062537e+00,1.759852253033333536e-01,2.002988649156424383e+00
5.850000000000000533e+00,9.243329035399999611e+02,-4.380596301757812228e+00,-9.710699079533331723e-02,2.005896106323040051e+00
5.900000000000000355e+00,9.508822934900000519e+02,-4.381921041796874583e+00,1.839175724399999823e-01,2.009984061239679320e+00
5.950000000000000178e+00,9.450131696600000168e+02,-4.381556897265625139e+00,-1.361196287033333285e-01,2.012884484490440773e+00
6.000000000000000000e+00,9.346989470099999835e+02,-4.385842513281249744e+00,-8.289501745199999438e-02,2.015996538510034686e+00
6.050000000000000711e+00,8.657735311200000297e+02,-4.383968262109375402e+00,-4.742460034333336079e-03,2.019768341380674848e+00
6.100000000000000533e+00,8.356778037799999765e+02,-4.381904718750000427e+00,-1.307858506666668454e-02,2.023765224978332444e+00
6.150000000000000355e+00,8.799432523899999978e+02,-4.386861517382812714e+00,9.461636916666646066e-03,2.026820078412218340e+00
6.200000000000000178e+00,9.038520100099999581e+02,-4.388231292773437708e+00,-7.744042609533334509e-02,2.030420039728596304e+00
6.250000000000000000e+00,9.509289120400000002e+02,-4.393261897656249637e+00,2.493195394999999925e-01,2.036374065407456690e+00
6.300000000000000711e+00,8.892024145899999894e+02,-4.386182528320312635e+00,-4.584836829000001751e-02,2.037902935614351652e+00
6.350000000000000533e+00,9.029196762399999443e+02,-4.390026611914062293e+00,3.395980092266666639e-01,2.036054015712215559e+00
6.400000000000000355e+00,8.672641704799999616e+02,-4.389131999023437203e+00,-1.592908273233333352e-02,2.028889007509807385e+00
6.450000000000000178e+00,8.447029434999999467e+02,-4.389633402929687733e+00,4.076800750133333789e-02,2.021178460944426991e+00
6.500000000000000000e+00,8.574546009700000013e+02,-4.392203590234374566e+00,-2.691409245299999919e-01,2.013644404851826497e+00
6.550000000000000711e+00,8.533824371199999632e+02,-4.390027858593749777e+00,-4.787634400800000467e-02,2.011195813658926301e+00
6.600000000000000533e+00,8.649424588800000038e+02,-4.386935269921875324e+00,-7.455135015433332624e-02,2.012768585288843504e+00
6.650000000000000355e+00,8.999704506699999911e+02,-4.386344142187500239e+00,-1.413133975000000209e-01,2.016687449221446382e+00
6.700000000000000178e+00,9.192194719699999723e+02,-4.385554781445312855e+00,2.559313353866666807e-01,2.021311064093552101e+00
6.750000000000000000e+00,8.912585917599999448e+02,-4.380190955859374569e+00,-1.927048191976666880e-01,2.022731197331609998e+00
6.800000000000000711e+00,8.800608299799999941e+02,-4.376508314648437370e+00,1.926623702186666398e-01,2.023992841052176139e+00
6.850000000000000533e+00,9.362322239300000319e+02,-4.381629578124999647e+00,3.327492414333333426e-01,2.023284330345664461e+00
6.900000000000000355e+00,9.050283121400000255e+02,-4.377088864843750038e+00,-3.626823200133333369e-01,2.018789895010798308e+00
6.950000000000000178e+00,9.259794774199999665e+02,-4.380364380468749985e+00,2.147480157446666482e-01,2.017101556576865296e+00
7.000000000000000000e+00,8.818449547000000166e+02,-4.378761114453125103e+00,-3.269035613533333162e-01,2.014730192942096210e+00
7.050000000000000711e+00,8.896004660900000545e+02,-4.386069428906250067e+00,9.252667841366667145e-02,2.018564250856364595e+00
7.100000000000000533e+00,8.983558480100000452e+02,-4.391745123632812664e+00,4.752067656666654656e-03,2.024610161338507019e+00
7.150000000000000355e+00,8.775373978300000317e+02,-4.391437114062499703e+00,-1.149457253020000208e-01,2.029564094376584471e+00
7.200000000000000178e+00,8.419631769999999733e+02,-4.387503945703125297e+00,1.753612424766666511e-01,2.036944761296593853e+00
7.250000000000000000e+00,8.767409279400000059e+02,-4.389788440039062323e+00,-9.126762001166666138e-02,2.043005097444253071e+00
7.300000000000000711e+00,9.266031713800000489e+02,-4.391607858203125048e+00,5.120832535933333984e-01,2.047772705178412700e+00
7.350000000000000533e+00,8.900927450799999860e+02,-4.383324106445312118e+00,-1.728485701638999839e-01,2.046337036219641803e+00
7.400000000000000355e+00,9.025028333599999542e+02,-4.382987222265625427e+00,6.983986436000000353e-01,2.041599733522902582e+00
7.450000000000000178e+00,8.815303759600000149e+02,-4.378946023437499946e+00,-1.296429547396666659e-01,2.026708477336974568e+00
7.500000000000000000e+00,9.308037322699999550e+02,-4.384774895507812076e+00,-4.237437959300000556e-01,2.013676420622228846e+00
7.550000000000000711e+00,9.045717704700000468e+02,-4.381693189257812371e+00,1.416887444999999877e-02,2.005911870214453163e+00
7.600000000000000533e+00,9.072020620299999791e+02,-4.382477551171874985e+00,-8.535339530266666808e-01,2.003313356947252988e+00
7.650000000000000355e+00,8.973210734900000034e+02,-4.382319566015625334e+00,3.146278194703333031e-01,2.011540148139030926e+00
7.700000000000000178e+00,9.195154132000000118e+02,-4.387331463476562554e+00,-5.389434982699999876e-01,2.019569763387002670e+00
7.750000000000000000e+00,8.821799819599999637e+02,-4.384479656249999913e+00,6.592950081866666423e-01,2.032243537130085986e+00
7.800000000000000711e+00,9.072239038200000323e+02,-4.389484295703124594e+00,-4.810163061599999623e-01,2.038938291457780050e+00
7.850000000000000533e+00,9.161677083499999981e+02,-4.392395201757812728e+00,2.037437100033333282e-01,2.048158975277664329e+00
7.900000000000000355e+00,8.872687435799999776e+02,-4.390535872265624917e+00,1.133629024200000224e-01,2.053161255269267293e+00
7.950000000000000178e+00,9.592854919599999448e+02,-4.401894405859374970e+00,-5.230913065433332593e-02,2.055105391028951178e+00
8.000000000000000000e+00,8.904497679999999491e+02,-4.396507664062499821e+00,6.719332204233333661e-01,2.053706109376286282e+00
