lag_ps,Li_A2,P_A2,S_A2
1.830000000000000071e+01,3.779866412673494325e-01,7.601230511512245547e-02,1.274067135814170859e-01
1.840000000000000213e+01,3.779129426663863089e-01,7.608334924376043695e-02,1.275566298362392492e-01
1.850000000000000000e+01,3.779426985310063714e-01,7.576603777060120226e-02,1.272913359943026179e-01
1.860000000000000142e+01,3.773135003343645599e-01,7.542098212381895261e-02,1.267992835526478845e-01
1.869999999999999929e+01,3.774486063028135718e-01,7.546670256841442326e-02,1.269424133542565447e-01
1.880000000000000071e+01,3.775440070115544944e-01,7.588568101002599042e-02,1.272906167286646240e-01
1.890000000000000213e+01,3.779156845127867870e-01,7.626145299384531895e-02,1.275058770381427564e-01
1.900000000000000000e+01,3.782042762459871255e-01,7.621218007522108373e-02,1.275568352439621356e-01
1.910000000000000142e+01,3.783998126751044744e-01,7.614437667832048284e-02,1.275753926425669538e-01
1.920000000000000284e+01,3.782410195140622489e-01,7.605274685183180394e-02,1.274371909624684718e-01
1.930000000000000071e+01,3.790192081040088534e-01,7.586086999118477059e-02,1.274427781470206800e-01
1.940000000000000213e+01,3.792627835867955488e-01,7.619992182016248339e-02,1.279561148219240108e-01
1.950000000000000000e+01,3.790201875349082372e-01,7.641943514570498364e-02,1.282353639375849175e-01
1.960000000000000142e+01,3.786873599385611744e-01,7.644126767913374254e-02,1.281413600779479078e-01
1.970000000000000284e+01,3.786615154943591133e-01,7.624613899503107639e-02,1.280352321312606401e-01
1.980000000000000071e+01,3.785509112953496236e-01,7.612884834472043172e-02,1.277841774660055663e-01
1.990000000000000213e+01,3.785372276602587682e-01,7.597050936541696609e-02,1.277399312251506491e-01
2.000000000000000000e+01,3.796622527863538488e-01,7.603491994336891713e-02,1.279381741579407317e-01
2.010000000000000142e+01,3.794070177085054341e-01,7.589492969875981376e-02,1.277445269373305714e-01
2.020000000000000284e+01,3.795361249821151972e-01,7.600941752514013550e-02,1.278288075360433373e-01
2.030000000000000071e+01,3.807059694007164929e-01,7.615678033193223895e-02,1.281879986822327400e-01
2.040000000000000213e+01,3.816258433011406881e-01,7.657480009865988424e-02,1.286308422478802116e-01
2.050000000000000000e+01,3.820848502471096975e-01,7.683627406468829246e-02,1.290086988038633697e-01
2.060000000000000142e+01,3.825677686456916970e-01,7.670529286380738110e-02,1.288704610918854354e-01
2.070000000000000284e+01,3.825559129886878518e-01,7.655864286095770410e-02,1.287253888037316885e-01
2.080000000000000071e+01,3.817909833838544209e-01,7.633914556709234245e-02,1.285678098879859677e-01
2.090000000000000213e+01,3.804939547994153348e-01,7.577335159744888471e-02,1.274872886582325004e-01
2.100000000000000000e+01,3.815897118602343818e-01,7.580218977465905117e-02,1.274454645205094216e-01
2.110000000000000142e+01,3.809607137311970537e-01,7.588224113823818784e-02,1.277119088502727817e-01
2.120000000000000284e+01,3.819851342688120321e-01,7.618126560365336142e-02,1.280919780334628111e-01
2.130000000000000071e+01,3.819703846786528523e-01,7.636092430051580338e-02,1.283428281856382469e-01
2.140000000000000213e+01,3.818343069742677898e-01,7.622263110275724618e-02,1.281327924001396945e-01
2.150000000000000000e+01,3.813792335685694534e-01,7.587894534009009817e-02,1.275396516333630326e-01
2.160000000000000142e+01,3.813777106795602778e-01,7.565448235360404394e-02,1.272561682323045396e-01
2.170000000000000284e+01,3.828237170247750232e-01,7.631825880852033395e-02,1.282979803419378451e-01
2.180000000000000071e+01,3.847201081030754977e-01,7.675201022029033704e-02,1.291361975891614500e-01
2.190000000000000213e+01,3.846573321251793298e-01,7.684696206578828237e-02,1.290939777390548437e-01
2.200000000000000000e+01,3.846026856229985413e-01,7.649891106280934383e-02,1.286711250709532406e-01
2.210000000000000142e+01,3.843191772603704037e-01,7.630685310991126846e-02,1.285300917396937359e-01
2.220000000000000284e+01,3.851496358420213872e-01,7.661617172198652292e-02,1.290292374036447198e-01
2.230000000000000071e+01,3.850457402171001409e-01,7.656648746844839371e-02,1.287516066512002233e-01
2.240000000000000213e+01,3.856429183962357676e-01,7.650589452138481517e-02,1.287263934498091011e-01
2.250000000000000000e+01,3.857534159751951353e-01,7.656895245918467208e-02,1.286775932420061164e-01
2.260000000000000142e+01,3.863021154970498472e-01,7.670836624983749796e-02,1.290180136891677376e-01
2.270000000000000284e+01,3.866396867901087941e-01,7.692382909981383687e-02,1.291092695742551144e-01
2.280000000000000071e+01,3.865719819537305479e-01,7.702097440704028242e-02,1.292091190149498303e-01
2.290000000000000213e+01,3.867003198128665664e-01,7.689057795043355292e-02,1.291874002508993091e-01
2.300000000000000000e+01,3.861068939197286887e-01,7.670390513781093211e-02,1.290350167057719710e-01
2.310000000000000142e+01,3.861458620113519258e-01,7.665426759909148291e-02,1.289653259702598087e-01
2.320000000000000284e+01,3.864918605046350764e-01,7.667206653211595946e-02,1.289330437719408140e-01
2.330000000000000071e+01,3.864832234208416817e-01,7.666329939722173192e-02,1.289582712155581679e-01
2.340000000000000213e+01,3.870938193483217660e-01,7.675075846009649094e-02,1.290416584236539765e-01
2.350000000000000000e+01,3.876800776953388539e-01,7.686827243320637493e-02,1.291247929316158283e-01
2.360000000000000142e+01,3.881165186324759819e-01,7.696642823490965069e-02,1.294321546882969132e-01
2.370000000000000284e+01,3.879393505693068955e-01,7.681043222048437868e-02,1.291737530528535294e-01
2.380000000000000071e+01,3.877246695871801596e-01,7.732845974502873532e-02,1.295585901300072007e-01
2.390000000000000213e+01,3.883090504689216127e-01,7.760004756370374179e-02,1.299212325173577098e-01
2.400000000000000000e+01,3.882468606447066484e-01,7.733437161741282817e-02,1.298374224945393896e-01
2.410000000000000142e+01,3.873640406945487169e-01,7.712159939596396896e-02,1.294261184940430909e-01
2.420000000000000284e+01,3.880774844038912263e-01,7.713229641517951873e-02,1.295118975239095971e-01
2.430000000000000071e+01,3.880072495042045655e-01,7.704651982017493572e-02,1.294868839422509132e-01
2.440000000000000213e+01,3.877345468860050604e-01,7.689067933690617307e-02,1.294475018107579534e-01
2.450000000000000000e+01,3.873916967875273287e-01,7.686490089853446894e-02,1.293177206885250952e-01
2.460000000000000142e+01,3.874285759987398103e-01,7.709662792173915813e-02,1.294305822411221940e-01
2.470000000000000284e+01,3.882408885450550629e-01,7.714202279136417317e-02,1.296359978372623734e-01
2.480000000000000071e+01,3.880058838612736039e-01,7.732849716951042951e-02,1.297686910690684370e-01
2.490000000000000213e+01,3.871571247377904035e-01,7.744450266995299426e-02,1.299151059033347155e-01
2.500000000000000000e+01,3.871415320207974298e-01,7.722813496686999069e-02,1.297611185155401747e-01
2.510000000000000142e+01,3.862566244737762888e-01,7.688069256766411064e-02,1.292530715767944982e-01
2.520000000000000284e+01,3.864775085024684254e-01,7.669765576881348856e-02,1.289862855369218186e-01
2.530000000000000071e+01,3.870164716283248096e-01,7.682200985216885991e-02,1.290257816678704594e-01
2.540000000000000213e+01,3.867461532035353367e-01,7.700300910360087514e-02,1.289877643788101547e-01
2.550000000000000000e+01,3.863541633537815878e-01,7.681220125738534577e-02,1.289285723221316182e-01
2.560000000000000142e+01,3.866704644394535761e-01,7.688444784819251088e-02,1.292248006794536330e-01
2.570000000000000284e+01,3.862101479753706212e-01,7.690302544242690053e-02,1.291518509676137794e-01
2.580000000000000071e+01,3.861162064465074040e-01,7.686510069205336471e-02,1.290125552863983782e-01
2.590000000000000213e+01,3.864761374278157802e-01,7.704203385664544490e-02,1.292440444459212467e-01
2.600000000000000000e+01,3.863260774539665765e-01,7.702094575908009777e-02,1.293045853285790803e-01
2.610000000000000142e+01,3.867127864475951582e-01,7.679833730008514547e-02,1.290717090911060738e-01
2.620000000000000284e+01,3.871594777756086625e-01,7.683340412354597304e-02,1.292150453868996796e-01
2.630000000000000071e+01,3.885017911803088642e-01,7.717376397018504974e-02,1.298368280140946573e-01
2.640000000000000213e+01,3.882840291425324608e-01,7.746928225495884612e-02,1.302515165954566123e-01
2.650000000000000000e+01,3.879619524856497970e-01,7.741985299864745373e-02,1.299997365789570536e-01
2.660000000000000142e+01,3.874629746221482374e-01,7.736794054215163918e-02,1.299843077446838358e-01
2.670000000000000284e+01,3.867813127328856293e-01,7.745046193794419276e-02,1.299761522851611284e-01
2.680000000000000071e+01,3.866473905217354123e-01,7.732405646476613048e-02,1.297141098107454926e-01
2.690000000000000213e+01,3.871874972218379285e-01,7.718669753600614081e-02,1.295120432509105912e-01
2.700000000000000000e+01,3.867501075900872665e-01,7.693959470378239351e-02,1.293726455075907555e-01
2.710000000000000142e+01,3.866685096967343860e-01,7.656358933958840041e-02,1.291205087336278756e-01
2.720000000000000284e+01,3.859395708384544821e-01,7.669828076417635476e-02,1.290116188229234184e-01
2.730000000000000071e+01,3.856291241420467530e-01,7.667016487591199470e-02,1.289442956449552979e-01
2.740000000000000213e+01,3.856178022874269251e-01,7.687732513177565619e-02,1.289646305840976559e-01
2.750000000000000000e+01,3.864534436533467177e-01,7.721453724549022513e-02,1.295173771229447268e-01
2.760000000000000142e+01,3.859769853346607937e-01,7.729989052977880026e-02,1.297227849241750219e-01
2.770000000000000284e+01,3.850533094001066803e-01,7.705353451120434960e-02,1.292687039790505754e-01
2.780000000000000071e+01,3.852260295406748636e-01,7.697398780977357524e-02,1.294730949152640420e-01
2.790000000000000213e+01,3.856054065597851466e-01,7.713062239842287393e-02,1.295249910515849923e-01
2.800000000000000000e+01,3.857495088276360895e-01,7.694124811889603566e-02,1.295454738476591872e-01
2.810000000000000142e+01,3.858240960197100167e-01,7.686134237625501242e-02,1.294889698285723312e-01
2.820000000000000284e+01,3.859506810538855248e-01,7.691790937727073507e-02,1.291292768858035289e-01
2.830000000000000071e+01,3.859439855004099251e-01,7.698176269052171838e-02,1.290751555362385505e-01
2.840000000000000213e+01,3.861657036993738634e-01,7.708501133399846272e-02,1.293494322452785616e-01
2.850000000000000000e+01,3.869862002252040800e-01,7.733311204187297283e-02,1.298170072626007587e-01
2.860000000000000142e+01,3.869797714858501658e-01,7.735752068759747802e-02,1.297780943935865905e-01
2.870000000000000284e+01,3.868101396824397686e-01,7.717998425834902976e-02,1.296052925417069956e-01
2.880000000000000071e+01,3.865203733257890351e-01,7.697222789483576522e-02,1.291454324311739066e-01
2.890000000000000213e+01,3.871181280085079779e-01,7.696392978278955577e-02,1.292667944655047640e-01
