time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,8.820853719199999432e+02,-4.382074017773437191e+00,-2.328292442806666751e-01,1.988637806402341335e+00
1.000000000000000056e-01,8.958191672499999640e+02,-4.381291864062499819e+00,-2.305233143426666798e-01,1.988637806402341335e+00
1.500000000000000222e-01,9.041961881700000276e+02,-4.378883833593749664e+00,-4.361018807700000610e-01,1.988637806402341335e+00
2.000000000000000111e-01,9.502659389899999951e+02,-4.379125854492187386e+00,-7.305765401999998743e-02,1.988637806402341335e+00
2.500000000000000000e-01,9.631853415299999597e+02,-4.376911864843750166e+00,6.462516871666666718e-02,1.988637806402341335e+00
3.000000000000000444e-01,9.693200881000000209e+02,-4.375411175585937507e+00,-4.156581393666667484e-02,1.988637806402341335e+00
3.500000000000000333e-01,9.437260760200000504e+02,-4.375179754687500200e+00,-3.442280974926667514e-01,1.988637806402341335e+00
4.000000000000000222e-01,9.294583445399999846e+02,-4.381366928124999838e+00,-1.929360229926666559e-01,1.988637806402341335e+00
4.500000000000000111e-01,8.812287177900000188e+02,-4.379452611328124689e+00,-2.337905380893333385e-01,1.988637806402341335e+00
5.000000000000000000e-01,8.954686550200000283e+02,-4.382886861523437538e+00,-4.003421929233333398e-01,1.988637806402341335e+00
5.500000000000000444e-01,8.830544413000000077e+02,-4.382508042968749962e+00,-1.743165889366667456e-02,1.988637806402341335e+00
6.000000000000000888e-01,9.043870627500000410e+02,-4.386180709570312253e+00,-4.878968293733332851e-01,1.988637806402341335e+00
6.500000000000000222e-01,8.608033063699999730e+02,-4.380872755078124570e+00,1.158513481416666574e-01,1.988637806402341335e+00
7.000000000000000666e-01,8.990388536399999566e+02,-4.384527862695312805e+00,-7.840838230500000172e-01,1.988637806402341335e+00
7.500000000000000000e-01,8.830401021300000366e+02,-4.378987144921874908e+00,7.047193619833334866e-02,1.988637806402341335e+00
8.000000000000000444e-01,9.109221379399999705e+02,-4.377649922851562181e+00,-3.349265817633333420e-01,1.988637806402341335e+00
8.500000000000000888e-01,8.908184926500000529e+02,-4.370123145703124656e+00,3.534605878633333836e-02,1.988637806402341335e+00
9.000000000000000222e-01,9.428049710100000311e+02,-4.374043116406250320e+00,-1.686862484099999893e-01,1.988637806402341335e+00
9.500000000000000666e-01,9.316994253899999876e+02,-4.373390784375000173e+00,5.515993806266666910e-02,1.988637806402341335e+00
1.000000000000000000e+00,9.079543069799999557e+02,-4.372482527343749759e+00,-3.643097175933333598e-01,1.988637806402341335e+00
1.050000000000000044e+00,9.362603389099999731e+02,-4.379574564257812774e+00,-2.139688518553333196e-01,1.988637806402341335e+00
1.100000000000000089e+00,9.241738388799999484e+02,-4.383428242968750332e+00,-2.056109730076666475e-01,1.988637806402341335e+00
1.150000000000000133e+00,8.743172781900000246e+02,-4.379717809375000215e+00,-3.542764883963333555e-01,1.988637806402341335e+00
1.200000000000000178e+00,9.115837068600000066e+02,-4.384674319726562075e+00,1.796057581500021738e-03,1.988637806402341335e+00
1.250000000000000000e+00,9.217017580200000566e+02,-4.386264144335937587e+00,-4.127500670533333360e-01,1.988637806402341335e+00
1.300000000000000044e+00,8.876436254599999529e+02,-4.383670211914062698e+00,-2.125656182766666458e-01,1.988637806402341335e+00
1.350000000000000089e+00,9.237258497999999918e+02,-4.389687278710937335e+00,2.418006147233333139e-02,1.988637806402341335e+00
1.400000000000000133e+00,8.464874155300000211e+02,-4.381266306835937208e+00,-2.159892704613333159e-01,1.988637806402341335e+00
1.450000000000000178e+00,8.876488034999999854e+02,-4.386572719531249831e+00,1.137885359866666474e-01,1.988637806402341335e+00
1.500000000000000000e+00,8.963900685700000395e+02,-4.386232156250000180e+00,-2.166767291799999995e-01,1.988637806402341335e+00
1.550000000000000044e+00,8.708696656900000335e+02,-4.378926932617187795e+00,-3.111372121766666776e-01,1.988637806402341335e+00
1.600000000000000089e+00,9.179677793199999769e+02,-4.379241280859375252e+00,-2.053138317830000004e-01,1.988637806402341335e+00
1.650000000000000133e+00,8.913876598599999852e+02,-4.372596179492187929e+00,-3.067962423099999669e-01,1.988637806402341335e+00
1.700000000000000178e+00,9.143039510800000471e+02,-4.374410687304687073e+00,-3.311810748066666976e-01,1.988637806402341335e+00
1.750000000000000000e+00,9.393205257299999857e+02,-4.377549993164062236e+00,-1.586558289233333252e-01,1.988637806402341335e+00
1.800000000000000044e+00,9.050208536599999434e+02,-4.373925451953125432e+00,-3.154625115899999943e-01,1.988637806402341335e+00
1.850000000000000089e+00,9.543495057200000247e+02,-4.381072204492187261e+00,8.420540914866665727e-02,1.988637806402341335e+00
1.900000000000000133e+00,9.607991807299999891e+02,-4.383395509179687899e+00,-4.459927326566666683e-01,1.988637806402341335e+00
1.950000000000000178e+00,8.784864874700000428e+02,-4.374568816210937072e+00,-1.793772754666667080e-02,1.988637806402341335e+00
2.000000000000000000e+00,9.159138762699999461e+02,-4.381113848046875425e+00,-4.831555231100000403e-01,1.988637806402341335e+00
