time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,3.110905973700000118e+02,-4.503361491406249861e+00,-6.226717695000000274e-02,2.212329242000984575e+00
1.000000000000000056e-01,3.064966248700000051e+02,-4.502858540039062163e+00,1.486161274026666645e-01,2.224087792404344288e+00
1.500000000000000222e-01,3.042719523200000253e+02,-4.502450030664062908e+00,3.268627036256666618e-01,2.227490196724515759e+00
2.000000000000000111e-01,3.032913028699999813e+02,-4.501595299023437136e+00,-1.541068372986666712e-01,2.213005306405636308e+00
2.500000000000000000e-01,3.137544695899999851e+02,-4.501085661523437587e+00,-1.253931036243333408e-01,2.197880043285199481e+00
3.000000000000000444e-01,3.108658565399999816e+02,-4.498870904687500172e+00,-2.764870827503333461e-01,2.193048939752981319e+00
3.500000000000000333e-01,3.254975497899999937e+02,-4.499592082421875361e+00,-2.701222789000000055e-02,2.204809824631694060e+00
4.000000000000000222e-01,3.322089613499999814e+02,-4.500106911523437780e+00,2.667499167100000346e-01,2.220047684240363584e+00
4.500000000000000111e-01,3.278697601299999747e+02,-4.499734430468749657e+00,7.801689138799999812e-02,2.222505298085015291e+00
5.000000000000000000e-01,3.237435445300000083e+02,-4.499772703906249838e+00,1.572302556566666787e-01,2.211713242363108733e+00
5.500000000000000444e-01,3.146073095699999840e+02,-4.499451010937500328e+00,-2.621717513696666391e-01,2.195981782414059058e+00
6.000000000000000888e-01,3.045471777800000268e+02,-4.498996418554687793e+00,-2.387804362166666416e-01,2.191314776453252566e+00
6.500000000000000222e-01,3.173765591700000073e+02,-4.501232143164062727e+00,8.074788252266666688e-02,2.201111988892203275e+00
7.000000000000000666e-01,3.028183381499999882e+02,-4.499188869726562068e+00,-1.155472237958666826e-01,2.212040432340060647e+00
7.500000000000000000e-01,3.165750404500000172e+02,-4.499601012695312541e+00,3.641434813666666881e-01,2.220282788842075306e+00
8.000000000000000444e-01,3.150296481699999731e+02,-4.497289576367187180e+00,4.883375482800000889e-02,2.214710750415510798e+00
8.500000000000000888e-01,3.275358510500000193e+02,-4.497413726171875403e+00,1.169400574666666498e-01,2.201968834486355497e+00
9.000000000000000222e-01,3.237038337600000091e+02,-4.495904025781250368e+00,-5.788744710000000987e-02,2.187518013108598947e+00
9.500000000000000666e-01,3.380770246999999813e+02,-4.496890360937499942e+00,-4.307648093166666636e-01,2.182198775061182427e+00
1.000000000000000000e+00,3.578208974699999771e+02,-4.498784078320312574e+00,-1.108201096346666664e-01,2.195264555671839535e+00
1.050000000000000044e+00,3.255927150300000221e+02,-4.494154061132812572e+00,9.826662385233332631e-02,2.213797784813117620e+00
1.100000000000000089e+00,3.551187557700000070e+02,-4.496900963476562652e+00,3.792486761533333528e-01,2.222296083262602640e+00
1.150000000000000133e+00,3.443334280600000170e+02,-4.494780188085937489e+00,1.689425315283333562e-01,2.215776773474142036e+00
1.200000000000000178e+00,3.583119196499999930e+02,-4.495877576562500089e+00,-1.817139582600000303e-01,2.202389834654626455e+00
1.250000000000000000e+00,3.675036637100000121e+02,-4.495477159765624897e+00,2.061051965933333521e-02,2.192602804282506757e+00
1.300000000000000044e+00,3.652754876000000195e+02,-4.493414259179687065e+00,-3.869319828733333022e-01,2.187293197906007070e+00
1.350000000000000089e+00,3.585276064199999837e+02,-4.491273718945312687e+00,1.163033597333333197e-01,2.194271483228243280e+00
1.400000000000000133e+00,3.783473480200000267e+02,-4.493217356640625049e+00,-1.508491086483333687e-01,2.202533841733523623e+00
1.450000000000000178e+00,3.605003174299999955e+02,-4.490978071679687211e+00,3.413762879626666691e-01,2.212687434377030637e+00
1.500000000000000000e+00,3.597210034400000040e+02,-4.491583517773437784e+00,-2.873360697466666516e-02,2.210477056745344893e+00
1.550000000000000044e+00,3.733642510899999820e+02,-4.495082045312500441e+00,-3.569287702333331924e-02,2.203018581316119384e+00
1.600000000000000089e+00,3.399774505500000146e+02,-4.493005206250000327e+00,4.905793076333333363e-02,2.195431483373908588e+00
1.650000000000000133e+00,3.419465737599999784e+02,-4.494327214843750085e+00,-2.345571884700000387e-01,2.192087598382200575e+00
1.700000000000000178e+00,3.386048453899999799e+02,-4.493615666601562531e+00,1.108365912200000025e-01,2.198732794831353310e+00
1.750000000000000000e+00,3.597177526400000147e+02,-4.494365205078125314e+00,-3.517591952333332800e-02,2.202130501598618562e+00
1.800000000000000044e+00,3.637218273700000282e+02,-4.492642483984375268e+00,1.251176507866666732e-01,2.204745346522987592e+00
1.850000000000000089e+00,3.706754293899999766e+02,-4.491818165820312458e+00,-2.190857979333332983e-01,2.205311615828056127e+00
1.900000000000000133e+00,3.761947503200000256e+02,-4.491156848632812171e+00,2.167539070933333090e-01,2.206635607082581441e+00
1.950000000000000178e+00,4.011189000400000282e+02,-4.493452650195312259e+00,1.126684287466666740e-01,2.201511069973745460e+00
2.000000000000000000e+00,3.775866893799999957e+02,-4.490051899414062575e+00,-9.841968401133333044e-02,2.194469055034876881e+00
2.050000000000000266e+00,3.580767661400000179e+02,-4.487294051757812596e+00,-2.980725747133333159e-01,2.192719034315393944e+00
2.100000000000000089e+00,3.733460495100000003e+02,-4.488420917187499803e+00,1.623906479989999652e-01,2.199502125535869546e+00
2.149999999999999911e+00,3.850489760099999899e+02,-4.487514034570312838e+00,1.234256204133333396e-01,2.201863417786092736e+00
2.200000000000000178e+00,3.981976287200000115e+02,-4.486622983007812593e+00,3.161701755633333083e-02,2.197742523150482796e+00
2.250000000000000000e+00,3.939832393699999784e+02,-4.485623135351562318e+00,1.875586225769999837e-01,2.189866102973177853e+00
2.300000000000000266e+00,3.748813428999999928e+02,-4.483253985546874709e+00,-2.145801132257000032e-01,2.178249661356048694e+00
2.350000000000000089e+00,4.046805270799999903e+02,-4.487010580664062331e+00,2.957690538599999988e-02,2.173515855452627044e+00
2.400000000000000355e+00,3.842484956800000191e+02,-4.484885623828125389e+00,-1.026135896206666481e-01,2.174809821040093905e+00
2.450000000000000178e+00,3.991949906099999907e+02,-4.487356794921875114e+00,-2.350255733033333738e-01,2.181342085659113472e+00
2.500000000000000000e+00,3.983021980799999824e+02,-4.487676872460937716e+00,1.943674257596667010e-01,2.193938184369591315e+00
2.550000000000000266e+00,4.082653399700000136e+02,-4.489409965039062200e+00,6.267829690633335005e-02,2.203663276013568595e+00
2.600000000000000089e+00,3.874386198899999840e+02,-4.487296431054687673e+00,2.828346983700000261e-01,2.203980889918693897e+00
2.650000000000000355e+00,4.144977465700000039e+02,-4.490806548828125244e+00,-8.045930124999998989e-02,2.195229018253322284e+00
2.700000000000000178e+00,3.890284205400000133e+02,-4.487192318554687809e+00,-1.062478893016666620e-01,2.187751727247952083e+00
2.750000000000000000e+00,4.066751401899999792e+02,-4.487686338671874609e+00,8.509524373333332212e-03,2.185903814866190231e+00
2.800000000000000266e+00,4.044906938600000217e+02,-4.485061487304687233e+00,-2.663931795233333566e-01,2.187537132714025390e+00
2.850000000000000089e+00,4.417939241000000266e+02,-4.488277123242187194e+00,2.727981439099999572e-01,2.194077849069543618e+00
2.900000000000000355e+00,4.139298372399999835e+02,-4.483938475781250155e+00,2.780546226000000024e-02,2.192431242813289050e+00
2.950000000000000178e+00,4.318664577700000109e+02,-4.485685644140625428e+00,7.135910435983333633e-02,2.182862142616413426e+00
3.000000000000000000e+00,4.117262740099999974e+02,-4.482397802929687813e+00,-8.974339435000000531e-02,2.170279017001061295e+00
3.050000000000000266e+00,4.256789547000000198e+02,-4.482792052148437456e+00,-3.464028791999999579e-01,2.164545943238753711e+00
3.100000000000000089e+00,4.339087744500000099e+02,-4.481753461523437565e+00,1.310500101950000107e-01,2.167649025099979809e+00
3.150000000000000355e+00,4.338639008100000183e+02,-4.478730408789062700e+00,-3.069536027233333297e-01,2.172206880360680881e+00
3.200000000000000178e+00,4.531914627099999962e+02,-4.478573101171875237e+00,8.289525378766667008e-02,2.186422837921917051e+00
3.250000000000000000e+00,4.638805269000000067e+02,-4.479548288867187367e+00,3.961969076779999210e-01,2.199003499928386507e+00
3.300000000000000266e+00,4.377847572000000014e+02,-4.478076708203125200e+00,2.814879940880000153e-01,2.194472676941867650e+00
3.350000000000000089e+00,4.278068438600000150e+02,-4.478830608984375239e+00,1.759626585233999840e-01,2.177184866430206700e+00
3.400000000000000355e+00,4.330878215199999772e+02,-4.480563479296875151e+00,-4.042302205066667375e-01,2.158545252070100950e+00
3.450000000000000178e+00,4.324047293500000251e+02,-4.480795840429687260e+00,-2.420907830466666744e-01,2.152325672841696846e+00
3.500000000000000000e+00,4.333539145899999880e+02,-4.481299725976562343e+00,-3.162298151866666518e-01,2.160865554480661199e+00
3.550000000000000266e+00,4.462672391500000231e+02,-4.482834596484375211e+00,2.270408033889999844e-01,2.179785702098206990e+00
3.600000000000000089e+00,4.384437625400000229e+02,-4.481425598242187114e+00,4.368831644133333025e-01,2.192314264086977271e+00
3.650000000000000355e+00,4.429563414400000170e+02,-4.480580977343749716e+00,1.684761808326666610e-01,2.192227818289954833e+00
3.700000000000000178e+00,4.404032525999999734e+02,-4.476236847460937085e+00,1.221113923079999858e-01,2.184210423311375493e+00
3.750000000000000000e+00,4.630225524800000017e+02,-4.476695666406249607e+00,-1.537855703333333157e-01,2.171249241962495802e+00
3.800000000000000266e+00,4.699629073799999901e+02,-4.476669234570312739e+00,2.477336173966667235e-02,2.160904748861181446e+00
3.850000000000000089e+00,4.648467557800000236e+02,-4.475751040429687855e+00,-3.352790832366666085e-01,2.154404766628264856e+00
3.900000000000000355e+00,4.971011914200000206e+02,-4.480458080273437282e+00,-2.339049951666666571e-01,2.157286188462728571e+00
3.950000000000000178e+00,4.693403012499999818e+02,-4.478604121679687466e+00,-2.066808354741333231e-01,2.167844970271276761e+00
4.000000000000000000e+00,4.624519136200000275e+02,-4.479894705664062116e+00,-1.104955188399999290e-03,2.183748405304464235e+00
4.049999999999999822e+00,4.510972580000000107e+02,-4.480502126367187365e+00,4.146485687599999470e-01,2.196154055430263430e+00
4.100000000000000533e+00,4.146742096300000071e+02,-4.476685167578125402e+00,1.274659932873333235e-01,2.194095931607890293e+00
4.150000000000000355e+00,4.485132362200000102e+02,-4.480193014843750099e+00,2.365474999556666791e-01,2.182075258878464208e+00
4.200000000000000178e+00,4.456307938100000001e+02,-4.478587470898437672e+00,-3.878675113233332472e-01,2.166883353597917505e+00
4.250000000000000000e+00,4.562992563700000233e+02,-4.478772774218749753e+00,-9.988638223300000396e-02,2.163662400792380147e+00
4.299999999999999822e+00,4.543220109999999750e+02,-4.476916743750000371e+00,-3.063293365699999993e-01,2.168672483008191154e+00
4.350000000000000533e+00,4.508251015800000232e+02,-4.474191111132812537e+00,1.879011075993333169e-01,2.181031543579197596e+00
4.400000000000000355e+00,4.897752594199999976e+02,-4.476823743164062286e+00,5.025039844266666611e-01,2.184608801370810482e+00
4.450000000000000178e+00,4.672031116300000235e+02,-4.472405645507812721e+00,-1.974529173239999713e-01,2.175306650893135352e+00
4.500000000000000000e+00,4.870720605999999862e+02,-4.473777107226562855e+00,3.370167963633333152e-01,2.167764196742729244e+00
4.549999999999999822e+00,4.740039195300000188e+02,-4.471147658593750407e+00,-1.409601316243333236e-01,2.155488302219921604e+00
4.600000000000000533e+00,4.739066940299999828e+02,-4.470854587304687655e+00,-8.673849097666667951e-02,2.147086385748855797e+00
4.650000000000000355e+00,4.846170419399999787e+02,-4.471389565429687352e+00,-1.043206914720000954e-02,2.144335506414583037e+00
4.700000000000000178e+00,4.915423677699999985e+02,-4.470870322656249840e+00,-4.490251155096666724e-01,2.146648060146050696e+00
4.750000000000000000e+00,5.344345722000000478e+02,-4.474723411914062865e+00,1.211977605270000008e-01,2.160896244257872301e+00
4.800000000000000711e+00,5.293693022500000325e+02,-4.472494044531249990e+00,-1.038341816916666938e-01,2.175897443392519115e+00
4.850000000000000533e+00,5.307494019099999605e+02,-4.471577657226562863e+00,5.584709411566666226e-01,2.185226821588611479e+00
4.900000000000000355e+00,5.105241570900000170e+02,-4.469848838671874880e+00,-5.544948774257666552e-02,2.179579492635592697e+00
4.950000000000000178e+00,5.086755003999999758e+02,-4.472355743359375246e+00,-7.398755521000000002e-02,2.172177379808390540e+00
5.000000000000000000e+00,5.204965829599999552e+02,-4.476664226171875427e+00,2.622014652993333583e-01,2.165413795885135606e+00
5.050000000000000711e+00,4.509622513300000151e+02,-4.469671617968749899e+00,-3.320994660603333037e-01,2.156728452901404136e+00
5.100000000000000533e+00,4.808445754400000283e+02,-4.473345433593750364e+00,6.055234110390667057e-02,2.156108812551846832e+00
5.150000000000000355e+00,4.897930434799999944e+02,-4.473259491992187087e+00,-2.911949767796333521e-01,2.159739094114497604e+00
5.200000000000000178e+00,4.739241164599999934e+02,-4.468953448046875110e+00,1.777596840133333078e-01,2.168787481796818462e+00
5.250000000000000000e+00,5.393070979699999725e+02,-4.475118936914062928e+00,2.234800130933333462e-01,2.173374091336158997e+00
5.300000000000000711e+00,5.198728571000000329e+02,-4.471642649804687508e+00,1.062574210126666641e-01,2.170779673561482603e+00
5.350000000000000533e+00,5.101647826600000144e+02,-4.469792752929687474e+00,-1.347779285133333393e-01,2.162377970118524839e+00
5.400000000000000355e+00,5.091529491499999835e+02,-4.468695009765625059e+00,3.731604101700000675e-01,2.152005917821540493e+00
5.450000000000000178e+00,4.983419320300000095e+02,-4.465587716992187595e+00,-4.197043490400000354e-01,2.136845345812726560e+00
5.500000000000000000e+00,5.326293170200000304e+02,-4.467828611914062442e+00,-2.635748980833332866e-01,2.133397552125067875e+00
5.550000000000000711e+00,5.275153021400000171e+02,-4.465798990234374877e+00,-1.539053357800000132e-01,2.140597643150082607e+00
5.600000000000000533e+00,5.647567878600000313e+02,-4.470069804296874949e+00,-5.169077516666666788e-02,2.152724220940912758e+00
5.650000000000000355e+00,5.357341647299999750e+02,-4.467103814453125210e+00,4.359114850599999369e-01,2.164090922567523112e+00
5.700000000000000178e+00,5.290931455899999492e+02,-4.467373334765625259e+00,1.452536045926666741e-01,2.167598905397133624e+00
