lag_ps,Li_A2,P_A2,S_A2
1.260000000000000142e+01,1.441554832456326984e+00,1.867274103988531830e-01,3.281810620649546761e-01
1.270000000000000107e+01,1.446159268801235909e+00,1.864006925844823304e-01,3.283665614741993477e-01
1.280000000000000071e+01,1.451247069603206485e+00,1.868187675764194922e-01,3.289507291144107559e-01
1.290000000000000036e+01,1.455311428539597163e+00,1.874597690914451831e-01,3.296222520121068200e-01
1.300000000000000000e+01,1.458812736471325699e+00,1.882390025934945477e-01,3.307255555887010923e-01
1.310000000000000142e+01,1.462966914191570211e+00,1.885621007860749931e-01,3.310647770535860013e-01
1.320000000000000107e+01,1.465999382084711256e+00,1.876258398711453945e-01,3.297601004733221597e-01
1.330000000000000071e+01,1.470339403084845564e+00,1.873001048788477674e-01,3.296260103266093755e-01
1.340000000000000036e+01,1.474905178821040774e+00,1.875889849261452025e-01,3.295712928970137012e-01
1.350000000000000000e+01,1.478143495338100077e+00,1.874718371033652076e-01,3.295818269195831540e-01
1.360000000000000142e+01,1.483120706159526403e+00,1.877881770275166284e-01,3.300208746671995375e-01
1.370000000000000107e+01,1.486110482849341441e+00,1.875318421488548770e-01,3.299254010835124262e-01
1.380000000000000071e+01,1.490917925326684879e+00,1.877213714467936001e-01,3.304736537040816602e-01
1.390000000000000036e+01,1.495565186355267029e+00,1.884223729757369403e-01,3.313188967938874852e-01
1.400000000000000000e+01,1.500211914681703229e+00,1.889203884579559456e-01,3.313335407325329052e-01
1.410000000000000142e+01,1.505491729474402796e+00,1.893100290192007984e-01,3.320954895433388954e-01
1.420000000000000107e+01,1.509562285266388582e+00,1.896205945158876416e-01,3.327403838082761411e-01
1.430000000000000071e+01,1.512397777729549864e+00,1.890591462492694497e-01,3.321927957841359080e-01
1.440000000000000036e+01,1.516884479276428888e+00,1.885228923721918026e-01,3.313326055990280516e-01
1.450000000000000000e+01,1.520721131920467206e+00,1.883413770434697043e-01,3.311370537322754770e-01
1.460000000000000142e+01,1.525152034997173223e+00,1.886616245751073784e-01,3.317932125829834988e-01
1.470000000000000107e+01,1.529387060410118293e+00,1.893970077933667950e-01,3.328433219676745214e-01
1.480000000000000071e+01,1.533822724241986846e+00,1.894700408766674948e-01,3.332342467016358722e-01
1.490000000000000036e+01,1.538270279517258032e+00,1.895717537624567739e-01,3.334163536650786575e-01
1.500000000000000000e+01,1.543852368115872009e+00,1.901250218539517201e-01,3.337597717248135254e-01
1.510000000000000142e+01,1.547913134114732525e+00,1.902479676143088438e-01,3.341511270856420412e-01
1.520000000000000107e+01,1.552738284129154378e+00,1.903930476626334301e-01,3.347155505054460467e-01
1.530000000000000071e+01,1.556518296022660675e+00,1.901888565924275132e-01,3.347752038579807077e-01
1.540000000000000036e+01,1.560791743693675127e+00,1.898932389901292206e-01,3.341591813335316186e-01
1.550000000000000000e+01,1.563038156332355877e+00,1.900355207746174946e-01,3.342742172035552684e-01
1.560000000000000142e+01,1.568210061903964947e+00,1.905690536424553827e-01,3.354547772799040817e-01
1.570000000000000107e+01,1.572302793242881469e+00,1.904548238359813905e-01,3.356015495324957687e-01
1.580000000000000071e+01,1.576462317029252658e+00,1.903040088174313416e-01,3.353625159550740475e-01
1.590000000000000036e+01,1.580575682450274133e+00,1.905051443113955911e-01,3.352898221933883760e-01
1.600000000000000000e+01,1.584963015842853151e+00,1.904127487512753125e-01,3.355531274601121772e-01
1.610000000000000142e+01,1.589304677663710752e+00,1.908603801699267355e-01,3.360752940106277453e-01
1.619999999999999929e+01,1.595143460611664787e+00,1.910008004719847829e-01,3.366502672532624141e-01
1.630000000000000071e+01,1.598983228459289974e+00,1.911609091914890923e-01,3.370491625011103887e-01
1.640000000000000213e+01,1.603402006827922222e+00,1.913268412661810192e-01,3.373553902034775454e-01
1.650000000000000000e+01,1.606803189732708859e+00,1.911721317870296311e-01,3.367489622081565326e-01
1.660000000000000142e+01,1.612042440494333428e+00,1.911480936552441556e-01,3.369407175073608762e-01
1.669999999999999929e+01,1.616911030267831340e+00,1.915826228274526144e-01,3.376688656754053830e-01
1.680000000000000071e+01,1.620739644583080619e+00,1.920692440679467872e-01,3.384158364736651325e-01
1.690000000000000213e+01,1.624167572820811367e+00,1.921809979948889968e-01,3.383943215860687470e-01
1.700000000000000000e+01,1.627606352669223488e+00,1.919908284415431377e-01,3.384928559363998279e-01
1.710000000000000142e+01,1.631722347205796453e+00,1.921795392962063476e-01,3.389371481797072705e-01
1.719999999999999929e+01,1.635351172065081737e+00,1.922699575662306370e-01,3.390959963729420767e-01
1.730000000000000071e+01,1.640151059637055431e+00,1.927461092121259267e-01,3.396538506495259124e-01
1.740000000000000213e+01,1.645523051007027338e+00,1.930747978892222438e-01,3.398390529014103101e-01
1.750000000000000000e+01,1.649725952426797093e+00,1.928994437032993670e-01,3.398362950005187066e-01
1.760000000000000142e+01,1.654697266488521334e+00,1.925128549848793558e-01,3.397801557469156131e-01
1.769999999999999929e+01,1.659567694043128538e+00,1.924807680950122724e-01,3.399597327257611323e-01
1.780000000000000071e+01,1.664810735503871264e+00,1.926464966477183793e-01,3.404964332475514666e-01
1.790000000000000213e+01,1.669867907769300608e+00,1.929779303795054468e-01,3.409942617729301295e-01
1.800000000000000000e+01,1.674317806610078119e+00,1.933917588326528880e-01,3.416302498204574767e-01
1.810000000000000142e+01,1.678236793720006448e+00,1.937093678802911112e-01,3.420170772079852983e-01
1.819999999999999929e+01,1.683367205341073980e+00,1.936729987913837492e-01,3.419983801754568065e-01
1.830000000000000071e+01,1.687536616627086872e+00,1.936841920881791079e-01,3.424532484824356904e-01
1.840000000000000213e+01,1.691905745050559906e+00,1.942403925172546952e-01,3.431369697794269813e-01
1.850000000000000000e+01,1.696258817608595759e+00,1.947162698787046620e-01,3.435890141494437056e-01
1.860000000000000142e+01,1.700050563519101221e+00,1.947073468501464011e-01,3.438314093284043915e-01
1.869999999999999929e+01,1.704823781010530004e+00,1.948777822478633126e-01,3.441209419877977460e-01
1.880000000000000071e+01,1.710213950266540106e+00,1.950521700239220002e-01,3.443703083200616577e-01
1.890000000000000213e+01,1.714628559464536517e+00,1.952426197409464215e-01,3.445603800249287807e-01
1.900000000000000000e+01,1.719258003838030291e+00,1.952864703233460064e-01,3.448912116582822929e-01
1.910000000000000142e+01,1.724710037154801423e+00,1.958103818403925389e-01,3.455161776750194091e-01
1.920000000000000284e+01,1.729455828919503446e+00,1.958113354873226575e-01,3.454806321383151468e-01
1.930000000000000071e+01,1.734259894766546184e+00,1.956989237706202311e-01,3.454764681868637832e-01
1.940000000000000213e+01,1.739901335492990198e+00,1.963238573282710953e-01,3.462683426538847864e-01
1.950000000000000000e+01,1.744479490221600759e+00,1.967318418680489844e-01,3.465249960106347449e-01
1.960000000000000142e+01,1.747915102533037945e+00,1.962288757450185162e-01,3.459515758769866611e-01
1.970000000000000284e+01,1.752972012145086911e+00,1.955031806068774081e-01,3.456616478490559530e-01
1.980000000000000071e+01,1.755885575430210510e+00,1.953641266461587089e-01,3.458072617643920821e-01
1.990000000000000213e+01,1.760366089460167816e+00,1.958904974888896200e-01,3.462286854491508081e-01
2.000000000000000000e+01,1.766449766043808101e+00,1.956412062118138562e-01,3.463681388280652196e-01
2.010000000000000142e+01,1.771589291591871840e+00,1.959486514191840778e-01,3.467094101243295423e-01
2.020000000000000284e+01,1.777455609020627936e+00,1.965489645439408295e-01,3.472943097754085384e-01
2.030000000000000071e+01,1.784140740797718339e+00,1.972643341317268095e-01,3.486386753502870861e-01
2.040000000000000213e+01,1.788665074578365211e+00,1.977191953015007830e-01,3.491789148038628166e-01
2.050000000000000000e+01,1.793762392627569202e+00,1.978230661955400205e-01,3.493040631911623062e-01
2.060000000000000142e+01,1.796570054129448479e+00,1.971186570540838234e-01,3.482549593789151521e-01
2.070000000000000284e+01,1.800604995291421373e+00,1.963765493640629578e-01,3.474400008388669470e-01
2.080000000000000071e+01,1.804950891061571694e+00,1.961413357085358133e-01,3.470953942043237261e-01
2.090000000000000213e+01,1.808755093962089111e+00,1.963163050002066645e-01,3.473619269060055359e-01
2.100000000000000000e+01,1.812766044071444371e+00,1.967964503171421575e-01,3.482243567523309880e-01
2.110000000000000142e+01,1.817228992479937411e+00,1.974884929012185042e-01,3.488579636988986543e-01
2.120000000000000284e+01,1.821985345654714594e+00,1.975527925609530944e-01,3.488252195077530815e-01
2.130000000000000071e+01,1.826802191871772507e+00,1.976903865783953551e-01,3.491061452551313948e-01
2.140000000000000213e+01,1.830853619520342868e+00,1.978495010305348079e-01,3.493506751676775934e-01
2.150000000000000000e+01,1.836034815072940640e+00,1.981450724305485467e-01,3.500382048009270664e-01
2.160000000000000142e+01,1.841370032567860582e+00,1.983530436594827806e-01,3.505678618205149144e-01
2.170000000000000284e+01,1.847058703502977739e+00,1.987367755319491558e-01,3.509982754037312969e-01
2.180000000000000071e+01,1.850714992489060018e+00,1.982076717835398461e-01,3.502562980291669126e-01
2.190000000000000213e+01,1.856142932393552769e+00,1.980173305636649395e-01,3.502381863581450205e-01
2.200000000000000000e+01,1.860436435775269848e+00,1.979848055346223878e-01,3.506800707439823861e-01
2.210000000000000142e+01,1.863802045803905738e+00,1.981855555175547068e-01,3.508536678476438797e-01
2.220000000000000284e+01,1.866459463830057341e+00,1.983356093892786332e-01,3.505201952565860646e-01
2.230000000000000071e+01,1.870054350275478061e+00,1.982382866076132233e-01,3.509118959566006057e-01
2.240000000000000213e+01,1.872871101712361597e+00,1.983861990048476076e-01,3.510349763114941068e-01
2.250000000000000000e+01,1.877668296410530457e+00,1.987720196075275780e-01,3.513720721307349026e-01
2.260000000000000142e+01,1.881768261691407318e+00,1.987319758127612523e-01,3.518006048195875812e-01
2.270000000000000284e+01,1.885875693523896279e+00,1.988364205331404344e-01,3.517859264639246475e-01
2.280000000000000071e+01,1.890702005773623684e+00,1.989660822407709473e-01,3.518131022113734629e-01
2.290000000000000213e+01,1.894959466171530771e+00,1.990746868094343813e-01,3.522677105252111640e-01
2.300000000000000000e+01,1.899020266713714822e+00,1.993229198598715224e-01,3.526528499763445512e-01
2.310000000000000142e+01,1.902660878377998133e+00,1.989515165755832427e-01,3.522380929732884525e-01
2.320000000000000284e+01,1.906761200671691414e+00,1.988560076769633478e-01,3.519970801986156972e-01
2.330000000000000071e+01,1.911262246266757003e+00,1.985102366843559119e-01,3.520525408154908664e-01
2.340000000000000213e+01,1.915361024767296527e+00,1.991854870412078649e-01,3.524132860865606398e-01
2.350000000000000000e+01,1.919061074243837206e+00,1.992879109143690930e-01,3.525546339631231985e-01
2.360000000000000142e+01,1.923664331157551866e+00,1.993641170203607482e-01,3.527915838527803660e-01
2.370000000000000284e+01,1.927988887139799878e+00,1.998424586863020158e-01,3.531895097396752781e-01
2.380000000000000071e+01,1.931481195522721572e+00,1.995562926596546605e-01,3.526290374065438882e-01
2.390000000000000213e+01,1.935049770581451334e+00,1.990472204029237746e-01,3.522231212447188842e-01
2.400000000000000000e+01,1.937895433997431027e+00,1.987563406690723566e-01,3.522017304540121518e-01
2.410000000000000142e+01,1.942400513894745107e+00,1.985312107206547438e-01,3.523078798655407406e-01
2.420000000000000284e+01,1.946312210577399560e+00,1.990976402416974045e-01,3.524536304181043467e-01
2.430000000000000071e+01,1.951530867014384718e+00,1.992355713948487927e-01,3.525501084916752292e-01
2.440000000000000213e+01,1.956130277188589561e+00,1.995993667646298320e-01,3.528214393681479710e-01
2.450000000000000000e+01,1.962639530992734693e+00,1.999917680211380500e-01,3.532706828979921276e-01
2.460000000000000142e+01,1.966656787478961332e+00,2.000665171104749340e-01,3.539467895678625187e-01
2.470000000000000284e+01,1.970961284271308456e+00,2.003507223002333193e-01,3.544537070890826924e-01
2.480000000000000071e+01,1.975566613223806556e+00,1.999016895904024427e-01,3.542564390898572113e-01
2.490000000000000213e+01,1.978982997308370573e+00,1.992911057463526980e-01,3.533559970275452211e-01
2.500000000000000000e+01,1.983038761402944772e+00,1.989791218101884807e-01,3.530584411353415164e-01
2.510000000000000142e+01,1.987279679959907286e+00,1.990997281633188898e-01,3.533317339110156330e-01
2.520000000000000284e+01,1.992246170657923088e+00,1.996024655006005954e-01,3.536695362668584308e-01
2.530000000000000071e+01,1.996883332847150694e+00,2.000700165190993918e-01,3.541019539789413417e-01
2.540000000000000213e+01,2.002201737497892875e+00,2.006325978227253282e-01,3.548870357665447894e-01
2.550000000000000000e+01,2.007015627347060960e+00,2.011392455453389072e-01,3.555498078004292739e-01
2.560000000000000142e+01,2.010570990731538554e+00,2.012975447021528030e-01,3.558482887886058599e-01
2.570000000000000284e+01,2.015784784094867277e+00,2.016768200218390650e-01,3.560443646972403231e-01
2.580000000000000071e+01,2.019905347136416562e+00,2.012535800228031357e-01,3.557062341706956898e-01
2.590000000000000213e+01,2.024324247513557218e+00,2.005580426701480679e-01,3.550173977592473995e-01
2.600000000000000000e+01,2.029724265304606146e+00,2.007979094432024991e-01,3.553441131370447814e-01
2.610000000000000142e+01,2.034561162871385775e+00,2.012437210321819936e-01,3.556518372346755830e-01
2.620000000000000284e+01,2.040468526105541081e+00,2.014568053939792824e-01,3.567929023547438128e-01
2.630000000000000071e+01,2.045731960387940696e+00,2.019980724444868925e-01,3.573493734427507507e-01
2.640000000000000213e+01,2.050988449928337065e+00,2.022028913209171774e-01,3.574375787213618927e-01
2.650000000000000000e+01,2.056783551254036446e+00,2.023845081446825345e-01,3.577718846436332423e-01
2.660000000000000142e+01,2.061164731504270264e+00,2.030968618840421902e-01,3.584159173082597238e-01
2.670000000000000284e+01,2.066360543310810982e+00,2.032242712204886115e-01,3.591777732499076281e-01
2.680000000000000071e+01,2.071012927434670026e+00,2.035313756767005156e-01,3.591918045331918274e-01
2.690000000000000213e+01,2.076095605110997333e+00,2.036686252817392351e-01,3.591710307504731303e-01
2.700000000000000000e+01,2.081212737390842005e+00,2.038645535909344997e-01,3.596694443868613256e-01
2.710000000000000142e+01,2.085330303095049409e+00,2.037299750078041816e-01,3.599287514124066001e-01
2.720000000000000284e+01,2.089952391005631682e+00,2.034917456265097624e-01,3.599729724167426426e-01
2.730000000000000071e+01,2.094321445524960801e+00,2.030033771077103810e-01,3.591583122314095378e-01
2.740000000000000213e+01,2.097933634034784944e+00,2.021720657139676469e-01,3.586551176086705262e-01
2.750000000000000000e+01,2.102348297925577647e+00,2.016994158982823304e-01,3.579853304696723471e-01
2.760000000000000142e+01,2.106291841167111656e+00,2.019229430183931973e-01,3.589087802324757992e-01
2.770000000000000284e+01,2.112428469747814397e+00,2.026410678057962156e-01,3.601054693366969595e-01
2.780000000000000071e+01,2.116532687247066669e+00,2.032118013189263550e-01,3.606291643440767691e-01
2.790000000000000213e+01,2.121168429741455697e+00,2.035222960614560817e-01,3.607396723864779164e-01
2.800000000000000000e+01,2.125331745442923470e+00,2.041071411222273591e-01,3.615098310371018808e-01
2.810000000000000142e+01,2.129932638104753639e+00,2.048092362461511884e-01,3.620118169622112969e-01
2.820000000000000284e+01,2.134275659880932263e+00,2.051834912457315141e-01,3.628329916066784788e-01
2.830000000000000071e+01,2.139065892676957681e+00,2.054484885298534791e-01,3.637327007832640291e-01
2.840000000000000213e+01,2.142716925798118233e+00,2.049408163711496089e-01,3.635238337141473708e-01
2.850000000000000000e+01,2.145845292018907280e+00,2.039601573680606683e-01,3.623011561064736763e-01
2.860000000000000142e+01,2.149856679983078944e+00,2.034738539665113533e-01,3.618472497599615756e-01
2.870000000000000284e+01,2.153655787697984270e+00,2.036225645931530326e-01,3.620582011006279188e-01
2.880000000000000071e+01,2.157824061653058401e+00,2.037766573227499933e-01,3.621305338580528277e-01
2.890000000000000213e+01,2.161771870802748907e+00,2.038751132898298790e-01,3.623703112583574470e-01
